
[00:00:00.000 --> 00:00:01.660]  省卿姐妹平安
[00:01:27.040 --> 00:01:29.120]  或者一些很重要的話
[00:01:29.120 --> 00:01:32.520]  都很想知道 是不是?
[00:01:32.520 --> 00:01:35.080]  今天想和大家分享的訊息
[00:01:35.080 --> 00:01:37.040]  剛才主席也和我們提及過
[00:01:37.040 --> 00:01:37.920]  也讀出了
[00:01:37.920 --> 00:01:42.920]  就是在《約翰福音》的十三章一至十七節
[00:01:42.920 --> 00:01:45.040]  如果你看經文裡我們看到
[00:01:45.040 --> 00:01:49.320]  這件事發生在如月節前的一個晚上
[00:01:49.320 --> 00:01:53.520]  主耶穌知道自己離世歸附的時候到
[00:01:53.520 --> 00:01:56.920]  意思就是祂知道自己快要上十字架
[00:01:56.920 --> 00:02:02.400]  祂知道祂自己快要和祂所愛的門徒分開
[00:02:02.400 --> 00:02:03.440]  就在這一晚
[00:02:03.440 --> 00:02:07.920]  耶穌對他們的門徒做了一個洗腳的行動
[00:02:07.920 --> 00:02:09.720]  今天很想和大家一起去看看
[00:02:09.720 --> 00:02:11.120]  在這個行動裡
[00:02:11.120 --> 00:02:14.600]  究竟耶穌祂想表達些什麼呢?
[00:02:14.600 --> 00:02:17.400]  祂想祂的門徒知道些什麼
[00:02:17.400 --> 00:02:21.120]  和想他們學些什麼呢?
[00:02:21.120 --> 00:02:23.840]  如果我們看其他的福音書
[00:02:23.840 --> 00:02:25.640]  其實也有記述這一晚
[00:02:25.640 --> 00:02:29.680]  耶穌和門徒共進最後晚餐
[00:02:29.680 --> 00:02:32.400]  但是在其他三本的福音書
[00:02:32.400 --> 00:02:37.240]  主要記載耶穌設立聖餐的經過
[00:02:37.240 --> 00:02:39.400]  但唯有《約翰福音》
[00:02:39.400 --> 00:02:44.760]  才記載耶穌為門徒洗腳的這件事
[00:02:44.760 --> 00:02:46.440]  在經文裡看到
[00:02:46.440 --> 00:02:49.040]  當時是吃晚飯的時間
[00:02:49.040 --> 00:02:53.200]  耶穌就和祂的十二個門徒一起
[00:02:53.200 --> 00:02:54.440]  在第一節裡
[00:02:54.440 --> 00:02:55.640]  祂說 剛才說讀過
[00:02:55.640 --> 00:02:56.720]  「逾月節以前
[00:02:56.720 --> 00:03:00.240]  耶穌知道自己離世歸父的時候到了
[00:03:00.240 --> 00:03:03.000]  祂一向愛世間屬自己的人
[00:03:03.000 --> 00:03:06.520]  就愛他們到底」
[00:03:06.520 --> 00:03:08.240]  這裡很清楚地說
[00:03:08.240 --> 00:03:09.720]  耶穌知道自己
[00:03:09.720 --> 00:03:13.360]  剛才說祂快要回到父神的時間
[00:03:13.360 --> 00:03:16.680]  祂愛世上屬祂的人
[00:03:16.680 --> 00:03:17.760]  而這份愛
[00:03:17.760 --> 00:03:19.280]  聖經是這樣形容的
[00:03:19.280 --> 00:03:23.160]  是一份愛到底的愛
[00:03:23.160 --> 00:03:26.760]  到底是什麼意思呢
[00:03:26.760 --> 00:03:28.000]  原來在原文裡
[00:03:28.000 --> 00:03:30.800]  這個到底除了說時間上的到底
[00:03:30.800 --> 00:03:33.440]  即是恆久不斷的意思之外
[00:03:33.440 --> 00:03:34.680]  在另一個方面
[00:03:34.680 --> 00:03:37.240]  也是在說程度上的到底
[00:03:37.240 --> 00:03:38.880]  即是達到極點
[00:03:38.880 --> 00:03:39.920]  換句話說
[00:03:39.920 --> 00:03:42.080]  愛到底也可以解釋為
[00:03:42.080 --> 00:03:45.880]  愛到完全的一個地步
[00:03:45.880 --> 00:03:49.200]  耶穌在祂快要離開這個世界的時間
[00:03:49.200 --> 00:03:51.000]  祂向祂門徒表達的
[00:03:51.000 --> 00:03:55.400]  就是要表達這份愛到底的愛
[00:03:55.400 --> 00:03:58.200]  接著祂用一個行動
[00:03:58.200 --> 00:04:00.440]  去表達這份的愛
[00:04:00.440 --> 00:04:01.840]  經文這樣形容
[00:04:01.840 --> 00:04:03.880]  在當晚晚餐的時間
[00:04:03.880 --> 00:04:06.200]  耶穌就吃著吃著離席
[00:04:06.200 --> 00:04:07.080]  站起來
[00:04:07.080 --> 00:04:09.640]  脫下祂的外衣
[00:04:09.640 --> 00:04:11.800]  拿著一條毛巾束腰
[00:04:11.800 --> 00:04:14.280]  然後就將水倒在盆裡
[00:04:14.280 --> 00:04:15.600]  去到門徒的面前
[00:04:15.600 --> 00:04:18.680]  一個一個地為他們洗腳
[00:04:18.680 --> 00:04:19.520]  洗完了
[00:04:19.520 --> 00:04:22.400]  又用毛巾去抹乾
[00:04:22.400 --> 00:04:23.680]  但大家要知道
[00:04:23.680 --> 00:04:26.360]  當時的巴勒斯坦地區
[00:04:26.360 --> 00:04:28.200]  不像我們現在這樣
[00:04:28.200 --> 00:04:29.560]  有石屎路
[00:04:29.560 --> 00:04:30.600]  即是有平路
[00:04:30.600 --> 00:04:32.120]  那麼乾淨
[00:04:32.120 --> 00:04:35.040]  當時的地是沙地
[00:04:35.040 --> 00:04:36.800]  黃土 沙泥地
[00:04:36.800 --> 00:04:37.680]  所以
[00:04:37.680 --> 00:04:39.400]  而且和當地的人不同
[00:04:39.400 --> 00:04:41.000]  好像我們現在有鞋
[00:04:41.000 --> 00:04:42.800]  又有襪子穿那麼好
[00:04:42.800 --> 00:04:46.200]  當時的人很多時候都是穿涼鞋
[00:04:46.200 --> 00:04:47.120]  所以大家可以想想
[00:04:47.120 --> 00:04:48.360]  當他們在外面
[00:04:48.360 --> 00:04:51.080]  這些地方走了一個圈回來的時候
[00:04:51.080 --> 00:04:54.320]  腳一定會染上沙塵
[00:04:54.320 --> 00:04:57.480]  或者有些甚至被塵埃鋪著
[00:04:57.480 --> 00:04:59.760]  也不一定
[00:04:59.760 --> 00:05:00.680]  甚至
[00:05:00.680 --> 00:05:03.320]  因為剛才說他們是穿涼鞋的
[00:05:03.320 --> 00:05:05.040]  可能有時有些刮傷
[00:05:05.040 --> 00:05:07.120]  其實腳很粗糙
[00:05:07.120 --> 00:05:10.200]  或者有些味道也不奇怪
[00:05:10.200 --> 00:05:11.560]  大家想想
[00:05:11.560 --> 00:05:14.000]  如果你待會吃飯之前
[00:05:14.000 --> 00:05:15.840]  你會看到一隻這樣的腳
[00:05:15.840 --> 00:05:19.120]  大家有沒有胃口去吃呢?
[00:05:19.120 --> 00:05:20.880]  但是聖經很特別
[00:05:20.880 --> 00:05:22.160]  就在這個時間
[00:05:22.160 --> 00:05:25.800]  耶穌為門徒洗腳
[00:05:25.800 --> 00:05:29.240]  如果我們再細心一點去想想這件事的時候
[00:05:29.240 --> 00:05:30.080]  其實
[00:05:30.080 --> 00:05:31.560]  耶穌這個過程
[00:05:31.560 --> 00:05:33.400]  不是很快就完結
[00:05:33.400 --> 00:05:34.400]  現在我們很快
[00:05:34.400 --> 00:05:36.520]  兩節經文讀完了
[00:05:36.520 --> 00:05:37.360]  但是當時
[00:05:37.360 --> 00:05:39.720]  你想想有12個門徒
[00:05:39.720 --> 00:05:40.880]  我算一算
[00:05:40.880 --> 00:05:43.760]  我當每一個門徒洗三分鐘
[00:05:43.760 --> 00:05:46.440]  起碼洗半小時
[00:05:46.440 --> 00:05:47.640]  有些人可能會問
[00:05:47.640 --> 00:05:50.120]  究竟耶穌是用一盆水洗完
[00:05:50.120 --> 00:05:51.640]  12個人的腳
[00:05:51.640 --> 00:05:53.360]  還是每個都換一盆呢?
[00:05:53.360 --> 00:05:54.400]  如果一盆水洗完
[00:05:54.400 --> 00:05:55.440]  第一個就比較有好處
[00:05:55.440 --> 00:05:56.320]  比較乾淨
[00:05:56.320 --> 00:05:57.600]  洗到第12個的時候
[00:05:57.600 --> 00:05:59.800]  盆水已經黑漆漆的
[00:05:59.800 --> 00:06:00.520]  但是你想想
[00:06:00.520 --> 00:06:02.160]  如果每個用一盆水的話
[00:06:02.160 --> 00:06:03.640]  那耶穌就很忙
[00:06:03.640 --> 00:06:05.240]  又要倒水
[00:06:05.240 --> 00:06:06.880]  又要再洗新水
[00:06:06.880 --> 00:06:10.240]  所以其實時間是很長的
[00:06:10.240 --> 00:06:11.320]  而且
[00:06:11.320 --> 00:06:12.800]  洗腳這個動作
[00:06:12.800 --> 00:06:15.920]  你幻想你不可能站著幫人洗
[00:06:15.920 --> 00:06:17.360]  你就算坐在椅子上洗
[00:06:17.360 --> 00:06:19.000]  你也很困難
[00:06:19.000 --> 00:06:20.640]  當時的動作是
[00:06:20.640 --> 00:06:22.360]  你可能要彎腰
[00:06:22.360 --> 00:06:23.080]  甚至乎
[00:06:23.080 --> 00:06:26.840]  你是跪在地上幫人洗
[00:06:26.840 --> 00:06:30.080]  所以那時候在猶太這個地方
[00:06:30.080 --> 00:06:33.000]  幫人洗腳這個行動
[00:06:33.000 --> 00:06:35.200]  是一件非常卑微的事
[00:06:35.200 --> 00:06:37.400]  是一些奴隸會做的事
[00:06:37.400 --> 00:06:39.760]  甚至乎是一些外邦的奴隸
[00:06:39.760 --> 00:06:42.400]  才會去做的
[00:06:42.400 --> 00:06:43.440]  但是
[00:06:43.440 --> 00:06:45.880]  耶穌就在這個時間
[00:06:45.880 --> 00:06:48.200]  去為門徒洗腳
[00:06:48.200 --> 00:06:49.120]  當中
[00:06:49.120 --> 00:06:51.200]  我們看到這個行動
[00:06:51.200 --> 00:06:54.160]  不單只是表達耶穌那份謙卑
[00:06:54.160 --> 00:06:56.240]  而且更加要表達
[00:06:56.240 --> 00:06:58.400]  耶穌那份愛
[00:06:58.400 --> 00:06:59.280]  縱然
[00:06:59.280 --> 00:07:01.720]  祂是門徒的老師
[00:07:01.720 --> 00:07:02.800]  祂是主
[00:07:02.800 --> 00:07:04.560]  但是耶穌就是這樣
[00:07:04.560 --> 00:07:06.080]  願意降卑
[00:07:06.080 --> 00:07:08.240]  成為像奴僕的樣式
[00:07:08.240 --> 00:07:10.080]  為門徒洗腳
[00:07:10.080 --> 00:07:14.040]  祂願意為祂所愛的門徒付出
[00:07:14.040 --> 00:07:18.400]  甘願地放下祂自己
[00:07:18.400 --> 00:07:19.320]  如果我們看下去
[00:07:19.320 --> 00:07:21.680]  在12至15節
[00:07:21.680 --> 00:07:22.640]  這樣說
[00:07:22.640 --> 00:07:24.920]  耶穌洗完了他們的腳
[00:07:24.920 --> 00:07:26.120]  就穿上衣服
[00:07:26.120 --> 00:07:28.560]  又坐下對他們說
[00:07:28.560 --> 00:07:30.160]  我為你們所做的
[00:07:30.160 --> 00:07:31.600]  你們明白嗎?
[00:07:31.600 --> 00:07:33.720]  你們稱呼我老師
[00:07:33.720 --> 00:07:35.000]  稱呼我主
[00:07:35.000 --> 00:07:36.400]  你們說的不錯
[00:07:36.400 --> 00:07:38.960]  我本來就是
[00:07:38.960 --> 00:07:40.400]  我是你們的主
[00:07:40.400 --> 00:07:41.560]  你們的老師
[00:07:41.560 --> 00:07:43.680]  尚且洗你們的腳
[00:07:43.680 --> 00:07:46.120]  你們也應當彼此洗腳
[00:07:46.120 --> 00:07:48.400]  我給你們作了榜樣
[00:07:48.400 --> 00:07:50.040]  為要你們照著
[00:07:50.040 --> 00:07:54.040]  我為你們所做的去做
[00:07:54.040 --> 00:07:54.640]  弟兄姊妹
[00:07:54.640 --> 00:07:56.400]  昔日耶穌教導門徒
[00:07:56.400 --> 00:07:58.840]  要彼此洗腳
[00:07:58.840 --> 00:07:59.720]  今天
[00:07:59.720 --> 00:08:00.920]  我們有沒有照著
[00:08:00.920 --> 00:08:04.120]  耶穌的教導去做呢?
[00:08:04.120 --> 00:08:05.400]  但是這裡不是說
[00:08:05.400 --> 00:08:07.640]  你立即找雙腳去幫祂洗
[00:08:07.640 --> 00:08:09.400]  否則可能我們每次回教會
[00:08:09.400 --> 00:08:10.160]  就要在門口
[00:08:10.160 --> 00:08:10.960]  大家洗完腳
[00:08:10.960 --> 00:08:14.040]  才可以進來這裡崇拜
[00:08:14.040 --> 00:08:15.880]  耶穌這裡說的彼此洗腳
[00:08:15.880 --> 00:08:17.320]  其實當中的意思
[00:08:17.320 --> 00:08:20.440]  是要門徒學習彼此服事
[00:08:20.440 --> 00:08:22.560]  彼此相愛的心
[00:08:22.560 --> 00:08:24.800]  而這個正正在耶穌之後
[00:08:24.800 --> 00:08:26.520]  如果我們看第十三章
[00:08:26.520 --> 00:08:28.400]  34節說
[00:08:28.400 --> 00:08:30.720]  耶穌吩咐門徒的誡命
[00:08:30.720 --> 00:08:33.080]  我賜給你們一條新命令
[00:08:33.080 --> 00:08:35.800]  乃是叫你們彼此相愛
[00:08:35.800 --> 00:08:37.400]  我怎樣愛你們
[00:08:37.400 --> 00:08:40.080]  你們也要怎樣相愛
[00:08:40.080 --> 00:08:42.400]  你們若有彼此相愛的心
[00:08:42.400 --> 00:08:43.160]  眾人
[00:08:43.160 --> 00:08:44.600]  因此就認出
[00:08:44.600 --> 00:08:48.720]  你們是我的門徒了
[00:08:48.720 --> 00:08:50.800]  當我們今天在教會
[00:08:50.800 --> 00:08:53.360]  我們說要彼此服事
[00:08:53.360 --> 00:08:56.320]  我們要彼此相愛
[00:08:56.320 --> 00:08:58.680]  我們是要有行動的
[00:08:58.680 --> 00:08:59.320]  昔日
[00:08:59.320 --> 00:09:01.640]  耶穌他立了一個榜樣
[00:09:01.640 --> 00:09:05.920]  他的愛是以行動表達出來
[00:09:05.920 --> 00:09:07.160]  他雖然是神
[00:09:07.160 --> 00:09:08.160]  是主
[00:09:08.160 --> 00:09:11.680]  但是他甘願放下自己的身份
[00:09:11.680 --> 00:09:14.000]  去做一些在人眼中
[00:09:14.000 --> 00:09:17.480]  可能是一件很卑微的事
[00:09:17.480 --> 00:09:20.640]  今天我們有沒有為我們身邊的弟兄姊妹
[00:09:20.640 --> 00:09:22.000]  又或者為我們教會
[00:09:22.000 --> 00:09:26.960]  用行動去表達我們的愛呢
[00:09:26.960 --> 00:09:29.640]  之前我看過一個宣教士
[00:09:29.640 --> 00:09:31.520]  司務道的傳記
[00:09:31.520 --> 00:09:34.920]  他是一位挪威籍的女宣教士
[00:09:34.920 --> 00:09:36.560]  在1937年
[00:09:36.560 --> 00:09:39.640]  神就呼召他來到中國去宣教
[00:09:39.640 --> 00:09:41.600]  之後在50年代
[00:09:41.600 --> 00:09:44.200]  他就來了香港調景嶺
[00:09:44.200 --> 00:09:46.400]  創立一個肺病療養院
[00:09:46.400 --> 00:09:50.560]  其後就發展成現在的寧實醫院
[00:09:50.560 --> 00:09:52.600]  書裏面有其中一個分享
[00:09:52.600 --> 00:09:57.480]  他說司務道在英國宣教訓練期間
[00:09:57.480 --> 00:10:00.920]  其中一晚的祈禱會時間
[00:10:00.920 --> 00:10:05.760]  他的校長就跟所有同學說了番話
[00:10:05.760 --> 00:10:07.240]  他就這樣說
[00:10:07.240 --> 00:10:08.720]  親愛的同學
[00:10:08.720 --> 00:10:12.600]  我恐怕耶穌會很難過
[00:10:12.600 --> 00:10:15.160]  當時同學就不太明白
[00:10:15.160 --> 00:10:17.200]  為甚麼會這樣說
[00:10:17.200 --> 00:10:20.480]  之後那位校長就說
[00:10:20.480 --> 00:10:22.080]  在學院裏面
[00:10:22.080 --> 00:10:27.200]  樓梯裏面那道地有一條很長的線
[00:10:27.200 --> 00:10:29.600]  放了在那裏三天
[00:10:29.600 --> 00:10:34.920]  縱然每天都有很多很愛耶穌的人經過
[00:10:34.920 --> 00:10:39.440]  但沒有一個人願意為耶穌彎腰
[00:10:39.440 --> 00:10:43.120]  撿起這條線
[00:10:43.120 --> 00:10:45.200]  司務道在書裏面這樣說
[00:10:45.200 --> 00:10:46.960]  雖然過了很多年
[00:10:46.960 --> 00:10:51.760]  不過這條線經常在他的記憶裏浮現
[00:10:51.760 --> 00:10:53.960]  他說這條線提醒他
[00:10:53.960 --> 00:10:55.400]  無論做甚麼事
[00:10:55.400 --> 00:10:57.440]  無論那件是大事
[00:10:57.440 --> 00:11:00.840]  或者是一件好像很微不足道的事
[00:11:00.840 --> 00:11:03.200]  當看到有需要的時候
[00:11:03.200 --> 00:11:05.440]  因著耶穌的緣故
[00:11:05.440 --> 00:11:10.280]  他就要有行動去回應
[00:11:10.280 --> 00:11:13.360]  大兄姐妹當我們今天留心去看的時候
[00:11:13.360 --> 00:11:14.680]  在我們身邊
[00:11:14.680 --> 00:11:15.800]  或者教會
[00:11:15.800 --> 00:11:18.840]  其實都有很多人有需要
[00:11:18.840 --> 00:11:23.200]  我們願不願意去主動去服事呢?
[00:11:23.200 --> 00:11:25.520]  我舉個例子
[00:11:25.520 --> 00:11:28.360]  在程序表裏我們都會有一些肢體
[00:11:28.360 --> 00:11:30.440]  很需要我們去代禱
[00:11:30.440 --> 00:11:32.440]  很需要我們去守望
[00:11:32.440 --> 00:11:35.720]  我們願不願意我們真的逐一的去提名
[00:11:35.720 --> 00:11:37.360]  為他們禱告
[00:11:37.360 --> 00:11:41.640]  又或者甚至乎參與教會星期三晚的祈禱會
[00:11:41.640 --> 00:11:44.680]  以禱告去服事教會
[00:11:44.680 --> 00:11:47.720]  又或者在現在疫情的關係
[00:11:47.720 --> 00:11:49.400]  可能很多弟兄姊妹
[00:11:49.400 --> 00:11:53.280]  都有一段時間沒有見過面
[00:11:53.280 --> 00:11:55.520]  可能都需要我們去關心
[00:11:55.520 --> 00:11:59.440]  我們會不會試下主動去慰問他們
[00:11:59.440 --> 00:12:01.760]  了解他們的需要
[00:12:01.760 --> 00:12:04.680]  為他們祈禱
[00:12:04.680 --> 00:12:08.320]  願意我們都是一同去學習
[00:12:08.320 --> 00:12:11.120]  去學習耶穌這個榜樣
[00:12:11.120 --> 00:12:15.120]  我們真的用行動去表達我們這份的愛
[00:12:15.120 --> 00:12:20.000]  讓教會讓感宣家真的可以成為一個彼此服事
[00:12:20.000 --> 00:12:24.920]  彼此相愛的一個群體
[00:12:24.920 --> 00:12:26.160]  除此之外
[00:12:26.160 --> 00:12:30.160]  耶穌這份愛除了用行動去表達
[00:12:30.160 --> 00:12:35.360]  其實我們看到耶穌這份愛的程度都很大
[00:12:35.360 --> 00:12:39.160]  祂不單止愛那些可愛的
[00:12:39.160 --> 00:12:41.320]  甚至是那些傷害祂
[00:12:41.320 --> 00:12:42.920]  和祂敵對的人
[00:12:42.920 --> 00:12:45.400]  祂都愛
[00:12:45.400 --> 00:12:47.120]  在經文裏面我們看到
[00:12:47.120 --> 00:12:50.880]  耶穌當時說為門徒洗腳
[00:12:50.880 --> 00:12:56.240]  其實賣耶穌的猶太人也在
[00:12:56.240 --> 00:12:58.960]  在第11節裏面我們看到
[00:12:58.960 --> 00:13:02.920]  耶穌一早就知道猶太人會賣祂
[00:13:02.920 --> 00:13:05.200]  但是耶穌沒有因為這樣
[00:13:05.200 --> 00:13:06.800]  不幫猶太人洗腳
[00:13:06.800 --> 00:13:09.440]  其實祂大可見到猶太人的時候
[00:13:09.440 --> 00:13:11.000]  skip 不幫你洗
[00:13:11.000 --> 00:13:11.760]  然後我洗其他
[00:13:11.760 --> 00:13:15.080]  或者甚至等猶太人走了之後才洗
[00:13:15.080 --> 00:13:16.680]  但是耶穌沒有這樣做
[00:13:16.680 --> 00:13:18.280]  祂愛猶太
[00:13:18.280 --> 00:13:21.000]  祂仍然為他洗腳
[00:13:21.000 --> 00:13:26.760]  縱然知道將來祂會出賣他
[00:13:26.760 --> 00:13:31.560]  耶穌的愛就是這樣愛到底
[00:13:31.560 --> 00:13:33.040]  這個到底的愛
[00:13:33.040 --> 00:13:35.240]  就是祂的仇敵
[00:13:35.240 --> 00:13:37.640]  或者一些不可愛的人
[00:13:37.640 --> 00:13:40.880]  祂都仍然愛
[00:13:40.880 --> 00:13:45.400]  之前在網上看到一宗新聞
[00:13:45.400 --> 00:13:48.640]  在美國達拉斯有一個女警
[00:13:48.640 --> 00:13:51.640]  槍殺了一個黑人男子
[00:13:51.640 --> 00:13:53.600]  被判監十年
[00:13:53.600 --> 00:13:57.560]  這宗案情就是當這個女警叫蓋格
[00:13:57.560 --> 00:13:59.800]  她在2018年9月6日
[00:13:59.800 --> 00:14:03.720]  當值了14個小時之後回家
[00:14:03.720 --> 00:14:07.360]  當時26歲的會計師叫波森
[00:14:07.360 --> 00:14:10.000]  就在自己家吃雪糕
[00:14:10.000 --> 00:14:12.280]  就被這個女警槍殺
[00:14:12.280 --> 00:14:13.800]  為什麼會這樣呢
[00:14:13.800 --> 00:14:18.240]  原來原本住在三樓的女警蓋格
[00:14:18.240 --> 00:14:21.000]  不小心走到四樓
[00:14:21.000 --> 00:14:23.240]  誤以為是自己家
[00:14:23.240 --> 00:14:24.400]  被人闖入
[00:14:24.400 --> 00:14:27.400]  所以就即時拔槍去槍殺
[00:14:27.400 --> 00:14:30.360]  就射了鄰居波森
[00:14:30.360 --> 00:14:33.360]  令波森死亡
[00:14:33.360 --> 00:14:36.680]  最後法庭就判了一級謀殺
[00:14:36.680 --> 00:14:39.440]  監禁十年
[00:14:39.440 --> 00:14:41.240]  法官宣判之後
[00:14:41.240 --> 00:14:45.720]  在庭上受害人的弟弟布蘭特
[00:14:45.720 --> 00:14:47.320]  他公開的
[00:14:47.320 --> 00:14:51.560]  他願意去饒恕這個女警
[00:14:51.560 --> 00:14:55.920]  他引用聖經約翰福音三章十六節這樣說
[00:14:55.920 --> 00:14:57.000]  「慎愛世人
[00:14:57.000 --> 00:15:00.400]  甚至將他的獨身子賜給世人
[00:15:00.400 --> 00:15:02.120]  叫信他的不至滅亡
[00:15:02.120 --> 00:15:04.600]  反得永生」
[00:15:04.600 --> 00:15:07.840]  布蘭特要求批准他
[00:15:07.840 --> 00:15:11.000]  可以擁抱這個女警
[00:15:11.000 --> 00:15:14.280]  他說「如果你尋求上帝
[00:15:14.280 --> 00:15:16.440]  上帝都會寬恕你
[00:15:16.440 --> 00:15:18.560]  而且甚至祝福他
[00:15:18.560 --> 00:15:22.680]  希望他可以有一個很好的將來」
[00:15:22.680 --> 00:15:24.560]  他說他代表他的哥哥
[00:15:24.560 --> 00:15:27.640]  希望他可以將自己的生命交給上帝
[00:15:27.640 --> 00:15:31.560]  兩人在庭上擁抱痛哭
[00:15:31.560 --> 00:15:33.160]  而那位法官
[00:15:33.160 --> 00:15:35.920]  亦後期找人送了一本聖經給他
[00:15:35.920 --> 00:15:39.160]  祝福他希望可以開始人生
[00:15:39.160 --> 00:15:42.440]  鼓勵他追求上帝
[00:15:42.440 --> 00:15:46.360]  我們見到這個見證很感人
[00:15:46.360 --> 00:15:49.560]  這位女警因為她的錯誤
[00:15:49.560 --> 00:15:54.360]  令到一個人的生命無辜地失去
[00:15:54.360 --> 00:15:56.680]  作為受害人的家人
[00:15:56.680 --> 00:16:00.320]  他絕對可以很痛恨這個女警
[00:16:00.320 --> 00:16:05.480]  因為她的錯令到她失去了一位親人
[00:16:05.480 --> 00:16:08.280]  但我們見到受害人的弟弟
[00:16:08.280 --> 00:16:12.040]  他沒有去生氣這個女警
[00:16:12.040 --> 00:16:16.280]  相反他選擇去饒恕她
[00:16:16.280 --> 00:16:19.480]  我相信是不容易做到的
[00:16:19.480 --> 00:16:22.360]  愛一個很可愛的人
[00:16:22.360 --> 00:16:24.040]  我們說很容易
[00:16:24.040 --> 00:16:27.000]  但要愛一個傷害自己的人
[00:16:27.000 --> 00:16:29.000]  其實真的不容易
[00:16:29.000 --> 00:16:31.320]  但正如這位黑人的弟弟
[00:16:31.320 --> 00:16:34.760]  他引用聖經約翰福音3章16節說
[00:16:34.760 --> 00:16:38.920]  「神愛世人 甚至將他的獨生子賜給世人」
[00:16:38.920 --> 00:16:39.960]  即是我們
[00:16:39.960 --> 00:16:44.040]  「信他的 不至滅亡 反得永生」
[00:16:44.040 --> 00:16:48.280]  其實這裡對我們有很大的提醒
[00:16:48.280 --> 00:16:49.440]  想深一層
[00:16:49.440 --> 00:16:50.600]  我們每一個人
[00:16:50.600 --> 00:16:53.120]  其實我們都不可愛
[00:16:53.120 --> 00:16:55.200]  我們都是有罪
[00:16:55.200 --> 00:17:00.000]  但神沒有因為這樣而去討厭我們
[00:17:00.000 --> 00:17:03.320]  相反 祂因著愛我們的緣故
[00:17:03.320 --> 00:17:07.720]  祂猜他的獨生兒子耶穌基督來到這個世界
[00:17:07.720 --> 00:17:10.400]  死在十字架上流出補血
[00:17:10.400 --> 00:17:15.160]  為了拯救我們每一個
[00:17:15.160 --> 00:17:17.160]  我相信這個黑人的弟弟
[00:17:17.160 --> 00:17:19.600]  他經歷到耶穌這份愛
[00:17:19.600 --> 00:17:22.840]  以至他最後願意去選擇
[00:17:22.840 --> 00:17:25.040]  饒恕這個女警
[00:17:25.040 --> 00:17:27.960]  縱然這個女警傷害了他
[00:17:27.960 --> 00:17:33.240]  令他失去了他至親的哥哥
[00:17:33.240 --> 00:17:33.840]  弟兄姊妹
[00:17:33.840 --> 00:17:37.120]  今天我們說我們要實踐彼此相愛
[00:17:37.120 --> 00:17:39.440]  彼此服侍的時間
[00:17:39.440 --> 00:17:41.920]  可能對一些我們熟悉的朋友
[00:17:41.920 --> 00:17:43.760]  都未必很難
[00:17:43.760 --> 00:17:46.840]  或者對一些我們基本上很可愛的人
[00:17:46.840 --> 00:17:49.160]  我們都覺得不難
[00:17:49.160 --> 00:17:50.960]  但耶穌今天教導我們
[00:17:50.960 --> 00:17:54.240]  我們願不願意愛我們的仇敵
[00:17:54.240 --> 00:17:58.000]  又或者一些不可愛的人
[00:17:58.000 --> 00:17:59.680]  不知道今天在教會
[00:17:59.680 --> 00:18:02.400]  或者在家人或家人朋友之間
[00:18:02.400 --> 00:18:05.120]  有沒有曾經有些事發生
[00:18:05.120 --> 00:18:08.440]  以致我們覺得是被傷害
[00:18:08.440 --> 00:18:10.640]  又或者對方做了一些事
[00:18:10.640 --> 00:18:11.600]  得罪我們
[00:18:11.600 --> 00:18:16.040]  覺得是不可以原諒的呢
[00:18:16.040 --> 00:18:17.760]  但藉著今天的經文
