
[00:00:00.000 --> 00:00:02.000]  頂尖的早晨
[00:05:53.000 --> 00:05:54.000]  通常我就不回答
[00:05:54.000 --> 00:05:55.000]  我就先問了
[00:05:55.000 --> 00:05:57.000]  那你認為呢?
[00:05:57.000 --> 00:05:59.000]  我就說他心裡的憂慮
[00:05:59.000 --> 00:06:00.000]  他說什麼呢?
[00:06:00.000 --> 00:06:02.000]  他說我現在一個月
[00:06:02.000 --> 00:06:05.000]  才得萬多二萬元工資
[00:06:05.000 --> 00:06:08.000]  我什麼時候才儲夠錢生小朋友呢?
[00:06:08.000 --> 00:06:09.000]  我就問他
[00:06:09.000 --> 00:06:11.000]  我說生小朋友要很貴嗎?
[00:06:11.000 --> 00:06:13.000]  他說坊間外面告訴我
[00:06:13.000 --> 00:06:15.000]  當時生小朋友
[00:06:15.000 --> 00:06:17.000]  是要五百萬的
[00:06:17.000 --> 00:06:24.000]  我們去關注的反而是經濟上
[00:06:24.000 --> 00:06:26.000]  所以很自然的
[00:06:26.000 --> 00:06:28.000]  我們就會在經濟上
[00:06:28.000 --> 00:06:31.000]  我們就會在各樣生活上的條件
[00:06:31.000 --> 00:06:34.000]  在所謂的學術栽培上
[00:06:34.000 --> 00:06:40.000]  我們放了很多心機去幫這個小朋友
[00:06:40.000 --> 00:06:41.000]  我好記得
[00:06:41.000 --> 00:06:43.000]  在我剛剛讀完神學畢業之前
[00:06:43.000 --> 00:06:44.000]  我預備當時來實習
[00:06:44.000 --> 00:06:46.000]  就是來感受實習的時候
[00:06:46.000 --> 00:06:49.000]  我有一個很短的時間的放假
[00:06:49.000 --> 00:06:51.000]  我就說遲些就很忙了
[00:06:51.000 --> 00:06:53.000]  不如這樣吧
[00:06:53.000 --> 00:06:54.000]  遲些都沒什麼時間陪兒子了
[00:06:54.000 --> 00:06:56.000]  我就不如省下點時間
[00:06:56.000 --> 00:06:59.000]  跟他去泰國玩吧
[00:06:59.000 --> 00:07:03.000]  玩完之後就很開心
[00:07:03.000 --> 00:07:04.000]  當時我都很記得
[00:07:04.000 --> 00:07:05.000]  兒子當然是很開心
[00:07:05.000 --> 00:07:07.000]  在酒店跳跳跳
[00:07:07.000 --> 00:07:08.000]  在床上跳跳跳
[00:07:08.000 --> 00:07:11.000]  我就充滿著很多回憶
[00:07:11.000 --> 00:07:13.000]  之後到我兒子長大之後
[00:07:13.000 --> 00:07:14.000]  我問他
[00:07:14.000 --> 00:07:16.000]  我說你記不記得那時候跟他去泰國玩?
[00:07:16.000 --> 00:07:19.000]  他說不記得
[00:07:19.000 --> 00:07:21.000]  他說如果不是有照片
[00:07:21.000 --> 00:07:25.000]  他一點印象都沒有
[00:07:25.000 --> 00:07:27.000]  但他最記得什麼?
[00:07:27.000 --> 00:07:29.000]  他最記得的反而是
[00:07:29.000 --> 00:07:34.000]  很多陪他去沙灘對哨
[00:07:34.000 --> 00:07:38.000]  他好記得爸爸抱著他
[00:07:38.000 --> 00:07:40.000]  我想強調的
[00:07:40.000 --> 00:07:43.000]  小朋友今天我們
[00:07:43.000 --> 00:07:47.000]  當你以為你所提供給他的東西
[00:07:47.000 --> 00:07:48.000]  是最好的時候
[00:07:48.000 --> 00:07:50.000]  並不是
[00:07:50.000 --> 00:07:53.000]  他要的是聖經所說的那樣東西
[00:07:53.000 --> 00:07:54.000]  是愛
[00:07:54.000 --> 00:07:55.000]  那種關係
[00:07:55.000 --> 00:07:57.000]  我會形容的就是
[00:07:57.000 --> 00:08:01.000]  我們今天憑什麼去教導小朋友呢?
[00:08:01.000 --> 00:08:02.000]  作為基督徒
[00:08:02.000 --> 00:08:03.000]  我很肯定的
[00:08:03.000 --> 00:08:07.000]  我們是憑上帝自己的話語去教導他
[00:08:07.000 --> 00:08:10.000]  但我每次都不斷強調
[00:08:10.000 --> 00:08:12.000]  我們今天最重要的
[00:08:12.000 --> 00:08:16.000]  不是從你的口去告訴他聖經說什麼
[00:08:16.000 --> 00:08:17.000]  而是從你的生命
[00:08:17.000 --> 00:08:20.000]  從你的行為去行出來
[00:08:20.000 --> 00:08:23.000]  去告訴他上帝是如何
[00:08:23.000 --> 00:08:26.000]  你和上帝的關係是怎樣
[00:08:26.000 --> 00:08:27.000]  我可以告訴弟兄姊妹
[00:08:27.000 --> 00:08:31.000]  小朋友是看得一清二楚
[00:08:31.000 --> 00:08:34.000]  在這裡的時候
[00:08:34.000 --> 00:08:36.000]  我不妨分享
[00:08:36.000 --> 00:08:40.000]  其實我今天看到那對夫婦在這裡
[00:08:40.000 --> 00:08:42.000]  其實我很開心的
[00:08:42.000 --> 00:08:44.000]  之前我們一直祈禱會
[00:08:44.000 --> 00:08:46.000]  特別是這個年代
[00:08:46.000 --> 00:08:47.000]  我再說一句
[00:08:47.000 --> 00:08:50.000]  我們大人都尚且已經不回家
[00:08:50.000 --> 00:08:52.000]  我們都沒有什麼動力想回來
[00:08:52.000 --> 00:08:54.000]  但每一次祈禱會
[00:08:54.000 --> 00:08:56.000]  我們都見到一家四口
[00:08:56.000 --> 00:08:59.000]  爸爸媽媽帶著兩個小朋友
[00:08:59.000 --> 00:09:01.000]  兩個兒子回來
[00:09:01.000 --> 00:09:04.000]  大一個我估計應該是高中了
[00:09:04.000 --> 00:09:06.000]  應該要準備考DSE的時間
[00:09:06.000 --> 00:09:09.000]  小朋友可能還是小學都不一定
[00:09:09.000 --> 00:09:11.000]  我每次見到
[00:09:11.000 --> 00:09:13.000]  我心裡都很欣慰
[00:09:15.000 --> 00:09:18.000]  小朋友為什麼這麼好呢
[00:09:18.000 --> 00:09:22.000]  和爸爸媽媽每個星期從不間斷
[00:09:22.000 --> 00:09:24.000]  跟著他們一起
[00:09:24.000 --> 00:09:25.000]  在這裡一起祈禱
[00:09:25.000 --> 00:09:27.000]  特別是之前我們的祈禱形式
[00:09:27.000 --> 00:09:29.000]  我們不是太多互動
[00:09:29.000 --> 00:09:31.000]  我們真的同工上利
[00:09:31.000 --> 00:09:32.000]  在這裡一起公討
[00:09:32.000 --> 00:09:33.000]  帶大家領土
[00:09:33.000 --> 00:09:35.000]  就在下面的時候一起參與
[00:09:35.000 --> 00:09:38.000]  為什麼會這樣呢
[00:09:38.000 --> 00:09:41.000]  這個是不是今天我們很多做父母
[00:09:41.000 --> 00:09:44.000]  我們很希望小朋友身上見到呢
[00:09:45.000 --> 00:09:47.000]  為什麼會發生呢
[00:09:47.000 --> 00:09:51.000]  有一次當我們同工一起去觀塘宣道會
[00:09:51.000 --> 00:09:53.000]  去交流
[00:09:53.000 --> 00:09:54.000]  我們和他們談
[00:09:54.000 --> 00:09:56.000]  特別是青少年的模樣
[00:09:56.000 --> 00:09:58.000]  他們的青少年做得很好
[00:09:58.000 --> 00:10:01.000]  後來同工都和我分享
[00:10:01.000 --> 00:10:03.000]  這件事是很深刻的
[00:10:03.000 --> 00:10:05.000]  其實不是我們好
[00:10:05.000 --> 00:10:06.000]  是我們很感恩
[00:10:06.000 --> 00:10:09.000]  我們的弟兄姊妹的爸爸媽媽好
[00:10:09.000 --> 00:10:11.000]  因為在他們的經驗裡
[00:10:11.000 --> 00:10:14.000]  如果家庭的信仰生活做得好
[00:10:14.000 --> 00:10:18.000]  基本上小朋友回來教會
[00:10:18.000 --> 00:10:21.000]  和成長的機率是高很多
[00:10:21.000 --> 00:10:23.000]  是高很多
[00:10:23.000 --> 00:10:26.000]  因為我們不用和他們拆那麼多蛋
[00:10:26.000 --> 00:10:28.000]  在我的模樣下
[00:10:28.000 --> 00:10:29.000]  我也是
[00:10:29.000 --> 00:10:30.000]  我由年輕的時候模樣
[00:10:30.000 --> 00:10:32.000]  年輕人開始到現在
[00:10:32.000 --> 00:10:33.000]  我都很真實
[00:10:33.000 --> 00:10:35.000]  特別當時我記得
[00:10:35.000 --> 00:10:36.000]  裡面有些信義代
[00:10:36.000 --> 00:10:37.000]  很小的時候
[00:10:37.000 --> 00:10:39.000]  他走來和我說
[00:10:39.000 --> 00:10:41.000]  家裡有很多問題
[00:10:41.000 --> 00:10:42.000]  我和他談
[00:10:42.000 --> 00:10:43.000]  我說不是的
[00:10:43.000 --> 00:10:44.000]  和他分享鼓勵他
[00:10:44.000 --> 00:10:46.000]  後來他回來教會不好
[00:10:46.000 --> 00:10:48.000]  每次回來教會很好
[00:10:48.000 --> 00:10:49.000]  回到家之後
[00:10:49.000 --> 00:10:50.000]  一個星期再回來
[00:10:50.000 --> 00:10:51.000]  他就和我說
[00:10:51.000 --> 00:10:53.000]  鄧傳道你騙人的
[00:10:53.000 --> 00:10:55.000]  鄧導師當時叫鄧導師
[00:10:55.000 --> 00:10:56.000]  你騙人的
[00:10:56.000 --> 00:10:58.000]  我問他為什麼騙你
[00:10:58.000 --> 00:10:59.000]  你說上帝在這裡
[00:10:59.000 --> 00:11:00.000]  我說上帝是在這裡
[00:11:00.000 --> 00:11:02.000]  他說都不是的
[00:11:02.000 --> 00:11:05.000]  明明那時候我都已經原諒了爸爸媽媽
[00:11:05.000 --> 00:11:07.000]  但我回到家的時候
[00:11:07.000 --> 00:11:09.000]  他又是這樣
[00:11:09.000 --> 00:11:13.000]  其實我想說
[00:11:13.000 --> 00:11:14.000]  我們做年輕人工作
[00:11:14.000 --> 00:11:16.000]  要拆很多蛋
[00:11:16.000 --> 00:11:18.000]  他所見到的信仰
[00:11:18.000 --> 00:11:20.000]  裡面不是這樣
[00:11:20.000 --> 00:11:22.000]  當你口裡告訴他
[00:11:22.000 --> 00:11:24.000]  愛愛愛的時候
[00:11:24.000 --> 00:11:25.000]  他告訴我
[00:11:25.000 --> 00:11:27.000]  我們完全感受不到愛
[00:11:27.000 --> 00:11:29.000]  我爸爸媽媽同樣都是這樣
[00:11:29.000 --> 00:11:31.000]  我爸爸媽媽一樣
[00:11:31.000 --> 00:11:33.000]  我想強調不是不理解
[00:11:33.000 --> 00:11:35.000]  我想大家都明白
[00:11:35.000 --> 00:11:37.000]  我們成年人很明白
[00:11:37.000 --> 00:11:38.000]  這個世代是忙了很多
[00:11:38.000 --> 00:11:40.000]  包括學生都忙了很多
[00:11:40.000 --> 00:11:42.000]  但問題是
[00:11:42.000 --> 00:11:45.000]  我們有沒有留下時間
[00:11:45.000 --> 00:11:47.000]  特意去安排時間
[00:11:47.000 --> 00:11:51.000]  去和我們的小朋友陪伴他們
[00:11:51.000 --> 00:11:55.000]  所以有時候我們輕鬆一點說
[00:11:55.000 --> 00:11:57.000]  當今天有些照顧很小的小朋友
[00:11:57.000 --> 00:11:59.000]  由幼稚園到小學
[00:11:59.000 --> 00:12:01.000]  大家有時候做父母
[00:12:01.000 --> 00:12:02.000]  我們都會順一下
[00:12:02.000 --> 00:12:03.000]  很累啊
[00:12:03.000 --> 00:12:04.000]  很辛苦
[00:12:05.000 --> 00:12:07.000]  我說你享受一下辛苦吧
[00:12:07.000 --> 00:12:09.000]  不辛苦很久了
[00:12:09.000 --> 00:12:11.000]  因為年輕人
[00:12:11.000 --> 00:12:12.000]  像我兒子一樣
[00:12:12.000 --> 00:12:13.000]  一上中學
[00:12:13.000 --> 00:12:15.000]  他不黏著你了
[00:12:15.000 --> 00:12:17.000]  他就會跟同學一起
[00:12:17.000 --> 00:12:19.000]  弟兄姊妹
[00:12:19.000 --> 00:12:21.000]  其實今天我們有一樣東西
[00:12:21.000 --> 00:12:22.000]  我們不要以為
[00:12:22.000 --> 00:12:24.000]  幸福的家庭生活
[00:12:24.000 --> 00:12:26.000]  是理所當然
[00:12:26.000 --> 00:12:27.000]  其實我們是要
[00:12:27.000 --> 00:12:29.000]  放時間下去去學的
[00:12:29.000 --> 00:12:32.000]  每一個年齡階段裡面
[00:12:32.000 --> 00:12:34.000]  年輕人所面對的問題
[00:12:34.000 --> 00:12:35.000]  都不同
[00:12:35.000 --> 00:12:38.000]  我們究竟是陪伴
[00:12:38.000 --> 00:12:41.000]  還是我們只是口頭裡面的管教呢
[00:12:41.000 --> 00:12:44.000]  《政經》裡面只教我們很簡單
[00:12:44.000 --> 00:12:45.000]  教養孩童
[00:12:45.000 --> 00:12:47.000]  使他走當行的道
[00:12:47.000 --> 00:12:50.000]  就是道老也不偏離
[00:12:50.000 --> 00:12:52.000]  弟兄姊妹
[00:12:52.000 --> 00:12:53.000]  這是你的目標
[00:12:53.000 --> 00:12:54.000]  我們今天就算做
[00:12:54.000 --> 00:12:56.000]  一間這麼大的教會
[00:12:56.000 --> 00:12:57.000]  我們都是要說
[00:12:57.000 --> 00:13:00.000]  究竟我們的核心價值是什麼
[00:13:00.000 --> 00:13:01.000]  我們做的任何事
[00:13:01.000 --> 00:13:03.000]  都要達成我們的核心價值
[00:13:03.000 --> 00:13:05.000]  教小朋友
[00:13:05.000 --> 00:13:07.000]  就是教養孩童
[00:13:07.000 --> 00:13:09.000]  使他走當行的道
[00:13:09.000 --> 00:13:12.000]  就是道老也不偏離
[00:13:12.000 --> 00:13:14.000]  記住
[00:13:14.000 --> 00:13:16.000]  不是口頭上的教導
[00:13:16.000 --> 00:13:19.000]  而是很多很多
[00:13:19.000 --> 00:13:21.000]  我們要陪他一起走的時間
[00:13:21.000 --> 00:13:24.000]  有很多我們不理解
[00:13:24.000 --> 00:13:25.000]  是正常的
[00:13:25.000 --> 00:13:28.000]  因為我們的年代
[00:13:28.000 --> 00:13:29.000]  跟他們的年代不同
[00:13:30.000 --> 00:13:33.000]  而他們每一個年紀的階段
[00:13:33.000 --> 00:13:34.000]  所發生的事
[00:13:34.000 --> 00:13:36.000]  是不斷變化
[00:13:36.000 --> 00:13:39.000]  你以前覺得很work的方法
[00:13:39.000 --> 00:13:41.000]  不代表你今天會work
[00:13:41.000 --> 00:13:43.000]  所以其實這個很重要
[00:13:43.000 --> 00:13:46.000]  所以我以前去做一間教會
[00:13:46.000 --> 00:13:50.000]  比較上是基層一點
[00:13:50.000 --> 00:13:52.000]  爸爸媽媽真的完全很忙
[00:13:52.000 --> 00:13:53.000]  沒有時間可以陪
[00:13:53.000 --> 00:13:56.000]  但他們經常都跟我說
[00:13:56.000 --> 00:13:57.000]  我們的子女
[00:13:57.000 --> 00:13:58.000]  個個都走出去
[00:13:58.000 --> 00:14:00.000]  特別當時他們有些變壞了
[00:14:00.000 --> 00:14:02.000]  可能是黑社會或其他
[00:14:02.000 --> 00:14:05.000]  我每次都問父母
[00:14:05.000 --> 00:14:07.000]  我第一次走是何時?
[00:14:07.000 --> 00:14:10.000]  他第一次走是何時?
[00:14:10.000 --> 00:14:12.000]  然後他說
[00:14:12.000 --> 00:14:13.000]  跟我吵架的時候
[00:14:13.000 --> 00:14:16.000]  跟爸爸媽媽吵架的時候
[00:14:16.000 --> 00:14:17.000]  他就走出去
[00:14:17.000 --> 00:14:23.000]  然後我就有點兒無情地
[00:14:23.000 --> 00:14:24.000]  跟這些父母說
[00:14:24.000 --> 00:14:26.000]  其實是我們趕走他的
[00:14:27.000 --> 00:14:29.000]  是我們趕他離開這個家
[00:14:29.000 --> 00:14:32.000]  他沒有地方可以躲
[00:14:32.000 --> 00:14:33.000]  他就找他的朋友
[00:14:33.000 --> 00:14:36.000]  當他覺得外面的地方的愛
[00:14:36.000 --> 00:14:38.000]  比教會的愛好
[00:14:38.000 --> 00:14:40.000]  比家裡的愛好
[00:14:40.000 --> 00:14:41.000]  他就不再回來
[00:14:41.000 --> 00:14:44.000]  我記得那時我們教會裡
[00:14:44.000 --> 00:14:47.000]  有一些朋友是黑社會的
[00:14:47.000 --> 00:14:51.000]  後來有機會接觸順理耶穌
[00:14:51.000 --> 00:14:52.000]  我也問他
[00:14:52.000 --> 00:14:54.000]  為什麼你會參加黑社會?
[00:14:55.000 --> 00:14:58.000]  他說因為黑社會裡的朋友
[00:14:58.000 --> 00:15:03.000]  是絕對比我家裡的人好
[00:15:03.000 --> 00:15:05.000]  我問他為什麼?
[00:15:05.000 --> 00:15:07.000]  但原來很簡單
[00:15:07.000 --> 00:15:09.000]  一召集,即動
[00:15:09.000 --> 00:15:13.000]  然後是請喝請吃
[00:15:13.000 --> 00:15:16.000]  晚上不睡覺
[00:15:16.000 --> 00:15:17.000]  陪你不睡覺
[00:15:17.000 --> 00:15:20.000]  一起聊天聊到天亮
[00:15:20.000 --> 00:15:26.000]  很有趣的,弟兄姊妹
[00:15:26.000 --> 00:15:30.000]  原來這個原則從來都沒有變過
[00:15:30.000 --> 00:15:32.000]  就算放在黑社會也一樣
[00:15:32.000 --> 00:15:33.000]  適合用
[00:15:33.000 --> 00:15:36.000]  究竟我們有沒有這些時間
[00:15:36.000 --> 00:15:38.000]  有沒有這些心機
[00:15:38.000 --> 00:15:40.000]  去陪這些年輕人
[00:15:40.000 --> 00:15:41.000]  他們一起成長
[00:15:41.000 --> 00:15:43.000]  求上帝幫助我們
[00:15:43.000 --> 00:15:45.000]  我們是需要花心機的
[00:15:45.000 --> 00:15:47.000]  因為家庭是需要栽培
[00:15:48.000 --> 00:15:49.000]  第二件事
[00:15:49.000 --> 00:15:53.000]  耳掃一切都以為是上天注定
[00:15:53.000 --> 00:15:54.000]  剛才我提過
[00:15:54.000 --> 00:15:57.000]  他是上天注定了
[00:15:57.000 --> 00:15:58.000]  他是做長子的
[00:15:58.000 --> 00:16:03.000]  所以他就是比弟弟早一點出來
[00:16:03.000 --> 00:16:04.000]  就變成了哥哥
[00:16:04.000 --> 00:16:06.000]  我也很肯定的
[00:16:06.000 --> 00:16:09.000]  雅各最心生不忿的也是這樣
[00:16:09.000 --> 00:16:11.000]  是吧?
[00:16:11.000 --> 00:16:12.000]  差一點點而已
[00:16:12.000 --> 00:16:14.000]  但是長子的特權是什麼呢?
[00:16:14.000 --> 00:16:17.000]  原來不看也不知道這麼厲害
[00:16:17.000 --> 00:16:19.000]  一方面第一件事
[00:16:19.000 --> 00:16:22.000]  他可以獲得家庭的領導權
[00:16:22.000 --> 00:16:25.000]  第一件事就是如果爸爸不在
[00:16:25.000 --> 00:16:28.000]  長子就是一家之總結之長
[00:16:28.000 --> 00:16:31.000]  家裡一切的事都由長子作主
[00:16:31.000 --> 00:16:33.000]  第二件事
[00:16:33.000 --> 00:16:35.000]  這個最實際
[00:16:35.000 --> 00:16:38.000]  他可以得到雙份的產業
[00:16:38.000 --> 00:16:39.000]  就是說
[00:16:39.000 --> 00:16:40.000]  其實最公平
[00:16:40.000 --> 00:16:41.000]  我們心裡面
[00:16:41.000 --> 00:16:42.000]  我有100元
[00:16:42.000 --> 00:16:43.000]  我有兩個兒子
[00:16:43.000 --> 00:16:44.000]  最公平是什麼?
[00:16:44.000 --> 00:16:45.000]  分50/50
[00:16:45.000 --> 00:16:46.000]  每人分50
[00:16:46.000 --> 00:16:47.000]  Sorry
[00:16:47.000 --> 00:16:49.000]  在他們的世界裡不是這樣
[00:16:49.000 --> 00:16:51.000]  是要分三份的
[00:16:51.000 --> 00:16:54.000]  每一份都是33.333
[00:16:54.000 --> 00:16:57.000]  然後大兒子拿兩份
[00:16:57.000 --> 00:16:59.000]  小兒子拿一份
[00:16:59.000 --> 00:17:00.000]  差很遠
[00:17:00.000 --> 00:17:02.000]  第三件事
[00:17:02.000 --> 00:17:05.000]  當摩西的律法還沒有頒布之前
[00:17:05.000 --> 00:17:08.000]  原來長子是家族的祭司
[00:17:08.000 --> 00:17:15.000]  意思就是他代表了家庭和上帝的關係
[00:17:15.000 --> 00:17:18.000]  是一個很崇高的身份
[00:17:18.000 --> 00:17:20.000]  就是說他已經代替了祭司的身份
