
[00:00:00.000 --> 00:00:02.000]  (主持人:弟兄姊妹晚安)
[00:01:30.000 --> 00:01:33.000]  (主持人:可以同為神的後製)
[00:01:33.000 --> 00:01:36.000]  (主持人:這就是前言)
[00:01:36.000 --> 00:01:40.000]  (主持人:到十四節 一直到二十一節)
[00:01:40.000 --> 00:01:42.000]  (主持人:就是一個禱告)
[00:01:42.000 --> 00:01:46.000]  (主持人:我今天講題是為教會而作的禱告)
[00:01:46.000 --> 00:01:48.000]  (主持人:我們在這裡看)
[00:01:48.000 --> 00:01:50.000]  (主持人:你可以稱呼寶羅)
[00:01:50.000 --> 00:01:52.000]  (主持人:他是一個宣教士)
[00:01:52.000 --> 00:01:54.000]  (主持人:他也是一個傳道人)
[00:01:54.000 --> 00:01:58.000]  (主持人:好像是一個傳道人為教會而作的禱告)
[00:01:58.000 --> 00:02:02.000]  (主持人:但是我們也可以從另一個角度看)
[00:02:02.000 --> 00:02:08.000]  (主持人:弟兄姊妹也可以這樣為教會禱告)
[00:02:08.000 --> 00:02:11.000]  (主持人:這個禱告)
[00:02:11.000 --> 00:02:14.000]  (主持人:我們看回最主要的討論裡)
[00:02:14.000 --> 00:02:18.000]  (主持人:有兩個很重要的部分)
[00:02:18.000 --> 00:02:22.000]  (主持人:首先我們看寶羅祈禱的時候)
[00:02:22.000 --> 00:02:25.000]  (主持人:他的姿勢是如何呢?)
[00:02:25.000 --> 00:02:28.000]  (主持人:一開始他也有形容自己)
[00:02:28.000 --> 00:02:30.000]  (主持人:他怎樣祈禱的?)
[00:02:30.000 --> 00:02:33.000]  (主持人:他就在父面前屈膝)
[00:02:33.000 --> 00:02:36.000]  (主持人:那你說其實有什麼特別呢?)
[00:02:36.000 --> 00:02:42.000]  (主持人:祈禱不是站著坐著跪著的)
[00:02:42.000 --> 00:02:44.000]  (主持人:原來不是的)
[00:02:44.000 --> 00:02:47.000]  (主持人:當時猶太人和早期的基督徒)
[00:02:47.000 --> 00:02:51.000]  (主持人:他們祈禱的時候通常都是站著)
[00:02:51.000 --> 00:02:53.000]  (主持人:很多是站著的)
[00:02:53.000 --> 00:02:55.000]  (主持人:屈膝是比較少的)
[00:02:55.000 --> 00:02:58.000]  (主持人:什麼情況下會屈膝呢?)
[00:02:58.000 --> 00:03:00.000]  (主持人:就是情詞迫切)
[00:03:00.000 --> 00:03:04.000]  (主持人:我真的很想這樣去祈禱)
[00:03:04.000 --> 00:03:06.000]  (主持人:還有這個表示了)
[00:03:06.000 --> 00:03:09.000]  (主持人:寶羅是一個很深很深的)
[00:03:09.000 --> 00:03:13.000]  (主持人:對上帝的尊重和信服)
[00:03:13.000 --> 00:03:17.000]  (主持人:於是他要屈膝去祈禱)
[00:03:17.000 --> 00:03:19.000]  (主持人:顯示他的謙卑)
[00:03:19.000 --> 00:03:22.000]  (主持人:在這裡我們可以看到)
[00:03:22.000 --> 00:03:23.000]  (主持人:寶羅一開始的時候)
[00:03:23.000 --> 00:03:25.000]  (主持人:他就說)
[00:03:25.000 --> 00:03:28.000]  (主持人:我在父面前屈膝)
[00:03:28.000 --> 00:03:30.000]  (主持人:他向著誰祈禱呢?)
[00:03:30.000 --> 00:03:31.000]  (主持人:父)
[00:03:31.000 --> 00:03:34.000]  (主持人:我們知道這不是只有父親那麼簡單)
[00:03:34.000 --> 00:03:37.000]  (主持人:是天上的父親)
[00:03:37.000 --> 00:03:38.000]  (主持人:一說到這裡)
[00:03:38.000 --> 00:03:40.000]  (主持人:立刻令我們聯想到)
[00:03:40.000 --> 00:03:42.000]  (主持人:這位禱告的對象)
[00:03:42.000 --> 00:03:47.000]  (主持人:是一個沒有權能和慈愛的天父)
[00:03:47.000 --> 00:03:50.000]  (主持人:我記得以往我們去看主禱文的時候)
[00:03:50.000 --> 00:03:52.000]  (主持人:總是說我們在天上的父)
[00:03:52.000 --> 00:03:55.000]  (主持人:總是分開去說爸爸還爸爸)
[00:03:55.000 --> 00:03:56.000]  (主持人:天上是有不同的)
[00:03:56.000 --> 00:03:58.000]  (主持人:天上的爸爸又不一樣)
[00:03:58.000 --> 00:04:02.000]  (主持人:但其實在這裡寶羅說父是很特別的)
[00:04:02.000 --> 00:04:04.000]  (主持人:在猶太人的社會裡)
[00:04:04.000 --> 00:04:08.000]  (主持人:父親是很有權柄的)
[00:04:08.000 --> 00:04:10.000]  (主持人:很有能力的)
[00:04:10.000 --> 00:04:11.000]  (主持人:所以在這裡他說父)
[00:04:11.000 --> 00:04:15.000]  (主持人:不單是強調可親性)
[00:04:15.000 --> 00:04:17.000]  (主持人:現在說他的權能)
[00:04:17.000 --> 00:04:21.000]  (主持人:寶羅向這位沒有權能的神祈禱)
[00:04:21.000 --> 00:04:24.000]  (主持人:中間你看到十五節很特別)
[00:04:24.000 --> 00:04:29.000]  (主持人:天上地上的國家都是從他得命的)
[00:04:29.000 --> 00:04:31.000]  (主持人:這個爸爸有什麼特別呢?)
[00:04:31.000 --> 00:04:34.000]  (主持人:原來這個爸爸是統管萬有的)
[00:04:34.000 --> 00:04:37.000]  (主持人:這個位置有一個很大的色經上的難處)
[00:04:37.000 --> 00:04:39.000]  (主持人:天上的國家是像什麼呢?)
[00:04:39.000 --> 00:04:42.000]  (主持人:有不同的色經學者有說)
[00:04:42.000 --> 00:04:46.000]  (主持人:這裡我會大致選取一個方向)
[00:04:46.000 --> 00:04:50.000]  (主持人:天上的國家是指天上的家族)
[00:04:50.000 --> 00:04:52.000]  (主持人:是指天使的家族)
[00:04:52.000 --> 00:04:55.000]  (主持人:無論天使是善還是活逆)
[00:04:55.000 --> 00:04:58.000]  (主持人:本身他們都是出於神)
[00:04:58.000 --> 00:05:00.000]  (主持人:天上的國家)
[00:05:00.000 --> 00:05:04.000]  (主持人:地上的國家是指人類的家族)
[00:05:04.000 --> 00:05:06.000]  (主持人:人類的家族)
[00:05:06.000 --> 00:05:15.000]  (主持人:神是為天上、地上的不同的家族而起的名字)
[00:05:15.000 --> 00:05:18.000]  (主持人:這個名字是來自於這位爸爸)
[00:05:18.000 --> 00:05:20.000]  (主持人:那代表什麼意思呢?)
[00:05:20.000 --> 00:05:23.000]  (主持人:原來保羅也花了一些篇幅去強調)
[00:05:23.000 --> 00:05:26.000]  (主持人:天父的權力)
[00:05:26.000 --> 00:05:29.000]  (主持人:天父掌管萬有)
[00:05:29.000 --> 00:05:32.000]  (主持人:他創造天地)
[00:05:32.000 --> 00:05:34.000]  (主持人:他掌管萬有)
[00:05:34.000 --> 00:05:35.000]  (主持人:他在統治他們)
[00:05:35.000 --> 00:05:38.000]  (主持人:而且無論在天上還是地上)
[00:05:38.000 --> 00:05:41.000]  (主持人:天父都給這些不同的家族)
[00:05:41.000 --> 00:05:42.000]  (主持人:給不同的人物)
[00:05:42.000 --> 00:05:45.000]  (主持人:有他們一個很適合的角色)
[00:05:45.000 --> 00:05:47.000]  (主持人:所以這短短的一句)
[00:05:47.000 --> 00:05:50.000]  (主持人:已經有很豐富的含義)
[00:05:50.000 --> 00:05:53.000]  (主持人:在這裡不停地強調)
[00:05:53.000 --> 00:05:55.000]  (主持人:天父擁有至高的權能)
[00:05:55.000 --> 00:05:57.000]  (主持人:天父也賦予)
[00:05:57.000 --> 00:05:59.000]  (主持人:能夠讓那些活物)
[00:05:59.000 --> 00:06:03.000]  (主持人:無論是天使還是地面上的人)
[00:06:03.000 --> 00:06:04.000]  (主持人:讓他們存在)
[00:06:04.000 --> 00:06:08.000]  (主持人:而且賦予他們有意義)
[00:06:08.000 --> 00:06:10.000]  (主持人:他講了這麼多)
[00:06:10.000 --> 00:06:13.000]  (主持人:他才開始祈求)
[00:06:13.000 --> 00:06:15.000]  (主持人:這個禱告是很重要的)
[00:06:15.000 --> 00:06:17.000]  (主持人:他要去尊告)
[00:06:17.000 --> 00:06:21.000]  (主持人:這個天父是多麼崇高)
[00:06:21.000 --> 00:06:24.000]  (主持人:他不是一開始就已經)
[00:06:24.000 --> 00:06:28.000]  (主持人:為教會裡有不同群體的需要去祈禱)
[00:06:28.000 --> 00:06:30.000]  (主持人:而是將我們的眼光)
[00:06:30.000 --> 00:06:32.000]  (主持人:放在天父的身上)
[00:06:32.000 --> 00:06:36.000]  (主持人:在這裡我們值得去想一想)
[00:06:36.000 --> 00:06:39.000]  (主持人:每一次我們祈禱的時候)
[00:06:39.000 --> 00:06:41.000]  (主持人:我們最迫切的)
[00:06:41.000 --> 00:06:45.000]  (主持人:就是快點說出我們的祈禱事項)
[00:06:45.000 --> 00:06:48.000]  (主持人:無論是為自己的為別人)
[00:06:48.000 --> 00:06:50.000]  (主持人:還是像保羅那樣)
[00:06:50.000 --> 00:06:55.000]  (主持人:才去宣告天父的權能)
[00:06:55.000 --> 00:06:57.000]  (主持人:去掌管萬有)
[00:06:57.000 --> 00:07:00.000]  (主持人:將我們的焦點放在他身上)
[00:07:00.000 --> 00:07:03.000]  (主持人:這是值得我們去想一想的)
[00:07:03.000 --> 00:07:06.000]  (主持人:接下來就是)
[00:07:06.000 --> 00:07:09.000]  (主持人:第一個很重要的一部分)
[00:07:09.000 --> 00:07:11.000]  (主持人:一個代禱)
[00:07:11.000 --> 00:07:13.000]  (主持人:這個代禱是什麼呢?)
[00:07:13.000 --> 00:07:17.000]  (主持人:是保羅為這些外邦的信徒)
[00:07:17.000 --> 00:07:19.000]  (主持人:為教會裡這些外邦的信徒)
[00:07:19.000 --> 00:07:24.000]  (主持人:這個群體去求有內心的力量)
[00:07:24.000 --> 00:07:27.000]  (主持人:我們看上一點三章十三節)
[00:07:27.000 --> 00:07:28.000]  (主持人:那裡是這樣說的)
[00:07:28.000 --> 00:07:30.000]  (主持人:所以我求你們)
[00:07:30.000 --> 00:07:34.000]  (主持人:不要因我為你們所受的患難喪膽)
[00:07:34.000 --> 00:07:37.000]  (主持人:去懸殊你們的光榮)
[00:07:37.000 --> 00:07:42.000]  (主持人:保羅為了向外邦的信徒)
[00:07:42.000 --> 00:07:44.000]  (主持人:向外邦人傳福音)
[00:07:44.000 --> 00:07:47.000]  (主持人:他要面對信仰上的迫迫)
[00:07:47.000 --> 00:07:49.000]  (主持人:他要患難)
[00:07:49.000 --> 00:07:51.000]  (主持人:去到這裡是很直接的)
[00:07:51.000 --> 00:07:52.000]  (主持人:保羅在這裡透過這裡)
[00:07:52.000 --> 00:07:54.000]  (主持人:去勸勉基督徒)
[00:07:54.000 --> 00:07:57.000]  (主持人:你不要因為我受過患難)
[00:07:57.000 --> 00:07:59.000]  (主持人:而喪膽)
[00:07:59.000 --> 00:08:02.000]  (主持人:我要為你們祈求)
[00:08:02.000 --> 00:08:07.000]  (主持人:希望你們內心剛強起來)
[00:08:07.000 --> 00:08:09.000]  (主持人:如何令到讀者)
[00:08:09.000 --> 00:08:10.000]  (主持人:即是這群基督徒的心)
[00:08:10.000 --> 00:08:11.000]  (主持人:剛強起來)
[00:08:11.000 --> 00:08:14.000]  (主持人:就是藉著聖靈)
[00:08:14.000 --> 00:08:16.000]  (主持人:在他們內部工作)
[00:08:16.000 --> 00:08:19.000]  (主持人:藉著聖靈令到他們剛強起來)
[00:08:19.000 --> 00:08:22.000]  (主持人:在我們每一個基督徒)
[00:08:22.000 --> 00:08:23.000]  (主持人:信耶穌之後)
[00:08:23.000 --> 00:08:26.000]  (主持人:我們都是很夢幅的)
[00:08:26.000 --> 00:08:30.000]  (主持人:神會讓聖靈住在我們生命裏面)
[00:08:30.000 --> 00:08:32.000]  (主持人:聖靈很特別的)
[00:08:32.000 --> 00:08:35.000]  (主持人:職份會教導我們認識真理)
[00:08:35.000 --> 00:08:37.000]  (主持人:讓我們過聖潔的生活)
[00:08:37.000 --> 00:08:44.000]  (主持人:同時聖靈也可以令到我們剛強壯膽)
[00:08:44.000 --> 00:08:48.000]  (主持人:我們有沒有這樣常常去經歷聖靈)
[00:08:48.000 --> 00:08:51.000]  (主持人:這是值得我們去想的)
[00:08:51.000 --> 00:08:52.000]  (主持人:我們想想)
[00:08:52.000 --> 00:08:55.000]  (主持人:其實是甚麼呢?)
[00:08:55.000 --> 00:08:58.000]  (主持人:是甚麼令到我們喪膽呢?)
[00:08:58.000 --> 00:09:00.000]  (主持人:對於當時的信徒來說)
[00:09:00.000 --> 00:09:03.000]  (主持人:原來就是保羅患難)
[00:09:03.000 --> 00:09:06.000]  (主持人:因為他經歷這些患難)
[00:09:06.000 --> 00:09:09.000]  (主持人:所以信徒也會有喪膽)
[00:09:09.000 --> 00:09:10.000]  (主持人:直到今日的世代)
[00:09:10.000 --> 00:09:13.000]  (主持人:在世界不同的地方)
[00:09:13.000 --> 00:09:15.000]  (主持人:都會有人因為信耶穌)
[00:09:15.000 --> 00:09:18.000]  (主持人:要面對迫不及待)
[00:09:18.000 --> 00:09:20.000]  (主持人:有不同地方的信徒)
[00:09:20.000 --> 00:09:22.000]  (主持人:的確都會有機會)
[00:09:22.000 --> 00:09:26.000]  (主持人:出現喪膽的情況)
[00:09:26.000 --> 00:09:30.000]  (主持人:我記得中東有個國家)
[00:09:30.000 --> 00:09:33.000]  (主持人:我曾經去那裏實習過)
[00:09:33.000 --> 00:09:35.000]  (主持人:中東那個國家)
[00:09:35.000 --> 00:09:37.000]  (主持人:我固然知道在當中實習的時候)
[00:09:37.000 --> 00:09:40.000]  (主持人:聽到很多鼓舞人心的見證)
[00:09:40.000 --> 00:09:42.000]  (主持人:就是說那些伊斯蘭教徒)
[00:09:42.000 --> 00:09:44.000]  (主持人:怎樣信耶穌)
[00:09:44.000 --> 00:09:46.000]  (主持人:他們排除萬難)
[00:09:46.000 --> 00:09:48.000]  (主持人:不怕迫不及待)
[00:09:48.000 --> 00:09:50.000]  (主持人:我聽下去覺得很振奮)
[00:09:50.000 --> 00:09:52.000]  (主持人:同時當地的傳道人)
[00:09:52.000 --> 00:09:55.000]  (主持人:或宣教士都會告訴我們)
[00:09:55.000 --> 00:09:58.000]  (主持人:其實你只看這個數字是不足夠的)
[00:09:58.000 --> 00:10:01.000]  (主持人:還有另外一些人)
[00:10:01.000 --> 00:10:03.000]  (主持人:就反過來)
[00:10:03.000 --> 00:10:05.000]  (主持人:他們信了耶穌之後)
[00:10:05.000 --> 00:10:07.000]  (主持人:因為面對迫不及待)
[00:10:07.000 --> 00:10:09.000]  (主持人:所以他們決定)
[00:10:09.000 --> 00:10:10.000]  (主持人:他們反過來)
[00:10:10.000 --> 00:10:12.000]  (主持人:他們不信耶穌了)
[00:10:12.000 --> 00:10:15.000]  (主持人:他們走去信奉伊斯蘭教)
[00:10:15.000 --> 00:10:17.000]  (主持人:所以好像這兩個宗教信仰)
[00:10:17.000 --> 00:10:19.000]  (主持人:互相交換一些人)
[00:10:19.000 --> 00:10:21.000]  (主持人:由伊斯蘭教成為基督徒)
[00:10:21.000 --> 00:10:25.000]  (主持人:由基督徒成為伊斯蘭教徒)
[00:10:25.000 --> 00:10:29.000]  (主持人:其實這都是很自然的)
[00:10:29.000 --> 00:10:31.000]  (主持人:我們有我們害怕的事)
[00:10:31.000 --> 00:10:33.000]  (主持人:所以在那個位置)
[00:10:33.000 --> 00:10:35.000]  (主持人:因為他們喪膽)
[00:10:35.000 --> 00:10:38.000]  (主持人:所以就會變節變震)
[00:10:38.000 --> 00:10:42.000]  (主持人:我在這裡絕對沒有意思去貶低他們)
[00:10:42.000 --> 00:10:44.000]  (主持人:我都經常問自己的問題)
[00:10:44.000 --> 00:10:45.000]  (主持人:如果我身在當中)
[00:10:45.000 --> 00:10:48.000]  (主持人:我有沒有這樣的勇氣)
[00:10:48.000 --> 00:10:50.000]  (主持人:我想在香港)
[00:10:50.000 --> 00:10:52.000]  (主持人:我們又如何呢)
[00:10:52.000 --> 00:10:55.000]  (主持人:有什麼東西令我們喪膽呢)
[00:10:55.000 --> 00:10:57.000]  (主持人:不一定是宗教信仰上的東西)
[00:10:57.000 --> 00:10:59.000]  (主持人:令我們喪膽)
[00:10:59.000 --> 00:11:01.000]  (主持人:我想了一些例子)
[00:11:01.000 --> 00:11:02.000]  (主持人:例如)
[00:11:02.000 --> 00:11:04.000]  (主持人:我們工作上)
[00:11:04.000 --> 00:11:06.000]  (主持人:可能有很多東西令我們喪膽)
[00:11:06.000 --> 00:11:08.000]  (主持人:有數不盡的人事的關係)
[00:11:08.000 --> 00:11:10.000]  (主持人:例如我們和上司關係)
[00:11:10.000 --> 00:11:11.000]  (主持人:下屬關係)
[00:11:11.000 --> 00:11:14.000]  (主持人:裡面有辦公室的政治)
[00:11:14.000 --> 00:11:16.000]  (主持人:裡面有很多大大小小的)
[00:11:16.000 --> 00:11:20.000]  (主持人:不同的人事上的困難)
[00:11:20.000 --> 00:11:22.000]  (主持人:這些都可以令我們喪膽)
[00:11:22.000 --> 00:11:24.000]  (主持人:我們的前路如何)
[00:11:24.000 --> 00:11:26.000]  (主持人:特別是)
[00:11:26.000 --> 00:11:29.000]  (主持人:現在最近香港的經濟)
[00:11:29.000 --> 00:11:33.000]  (主持人:開始看到一些不太理想的情況)
[00:11:33.000 --> 00:11:36.000]  (主持人:我的公司會不會倒閉呢)
[00:11:36.000 --> 00:11:39.000]  (主持人:我會不會被裁員呢)
[00:11:39.000 --> 00:11:42.000]  (主持人:我的家靠我開飯)
[00:11:42.000 --> 00:11:45.000]  (主持人:害不害怕)
[00:11:45.000 --> 00:11:46.000]  (主持人:我會不會睡不著)
[00:11:46.000 --> 00:11:50.000]  (主持人:會不會在想這些事情)
[00:11:50.000 --> 00:11:51.000]  (主持人:有沒有經濟上的事情)
[00:11:51.000 --> 00:11:54.000]  (主持人:令我們喪膽呢)
[00:11:54.000 --> 00:11:55.000]  (主持人:我們一直都聽到)
[00:11:55.000 --> 00:11:57.000]  (主持人:有些弟兄姊妹講健政)
[00:11:57.000 --> 00:11:59.000]  (主持人:他們說要欠下一筆債)
[00:11:59.000 --> 00:12:01.000]  (主持人:那你們可以怎樣處理呢)
[00:12:01.000 --> 00:12:02.000]  (主持人:這個經濟的壓力)
[00:12:02.000 --> 00:12:03.000]  (主持人:都是很大的)
[00:12:03.000 --> 00:12:05.000]  (主持人:很大壓力)
[00:12:05.000 --> 00:12:08.000]  (主持人:我們會不會因為這些事情而喪膽)
[00:12:08.000 --> 00:12:10.000]  (主持人:我們家人的需要如何呢)
[00:12:10.000 --> 00:12:11.000]  (主持人:很多的)
[00:12:11.000 --> 00:12:13.000]  (主持人:家人的健康)
[00:12:13.000 --> 00:12:16.000]  (主持人:家人有不同的需要等等)
[00:12:16.000 --> 00:12:19.000]  (主持人:我日夜所想的是什麼)
[00:12:19.000 --> 00:12:20.000]  (主持人:我自己的)
[00:12:20.000 --> 00:12:22.000]  (主持人:或者家人健康的問題)
[00:12:22.000 --> 00:12:25.000]  (主持人:有沒有令我們喪膽呢)
[00:12:25.000 --> 00:12:27.000]  (主持人:每一次)
[00:12:27.000 --> 00:12:30.000]  (主持人:當我們要去醫院覆診的時候)
[00:12:30.000 --> 00:12:34.000]  (主持人:是不是很害怕那個報告呢)
[00:12:34.000 --> 00:12:37.000]  (主持人:我們有個程序表)
[00:12:37.000 --> 00:12:39.000]  (主持人:我們無論是分區的祈禱會)
[00:12:39.000 --> 00:12:42.000]  (主持人:或者是聯合的祈禱會)
[00:12:42.000 --> 00:12:44.000]  (主持人:這裡的祈禱會也好)
[00:12:44.000 --> 00:12:46.000]  (主持人:大家看看14版)
[00:12:46.000 --> 00:12:49.000]  (主持人:我們長期幫助一些弟兄姊妹)
[00:12:49.000 --> 00:12:51.000]  (主持人:他們身體有需要的)
[00:12:51.000 --> 00:12:54.000]  (主持人:長期經歷病患)
[00:12:54.000 --> 00:12:56.000]  (主持人:很多的困擾)
[00:12:56.000 --> 00:13:01.000]  (主持人:如果我們是當中的其中一份子)
[00:13:01.000 --> 00:13:03.000]  (主持人:我們擔心)
[00:13:03.000 --> 00:13:06.000]  (主持人:我們會不會喪膽呢)
[00:13:06.000 --> 00:13:09.000]  (主持人:有很多事情令我們喪膽)
[00:13:09.000 --> 00:13:12.000]  (主持人:在這裡保羅做一個祈禱)
[00:13:12.000 --> 00:13:14.000]  (主持人:那部分是說)
[00:13:14.000 --> 00:13:19.000]  (主持人:希望求神藉著他的聖靈)
[00:13:19.000 --> 00:13:23.000]  (主持人:讓信徒的內心更強起來)
[00:13:23.000 --> 00:13:29.000]  (主持人:不要因為什麼不同的原因去喪膽害怕)
[00:13:29.000 --> 00:13:33.000]  (主持人:聖靈的工作是非常非常重要)
[00:13:33.000 --> 00:13:38.000]  (主持人:在這裡除了提到聖靈的工作)
[00:13:38.000 --> 00:13:43.000]  (主持人:也提到耶穌基督的內著)
[00:13:43.000 --> 00:13:48.000]  (主持人:但在這裡大家看經文時)
[00:13:48.000 --> 00:13:51.000]  (主持人:在講藉著聖靈)
[00:13:51.000 --> 00:13:53.000]  (主持人:藉著他的靈之前講到)
[00:13:53.000 --> 00:13:58.000]  (主持人:為要他按著他豐盛的榮耀)
[00:13:58.000 --> 00:14:01.000]  (主持人:一開波講到天父)
[00:14:01.000 --> 00:14:06.000]  (主持人:在這裡講到要按照神的榮耀去工作)
[00:14:06.000 --> 00:14:08.000]  (主持人:神的榮耀是指什麼呢?)
[00:14:08.000 --> 00:14:12.000]  (主持人:是指神的屬性,作為的完美)
[00:14:12.000 --> 00:14:16.000]  (主持人:他既有能力,也很恩慈)
[00:14:16.000 --> 00:14:21.000]  (主持人:而他的榮耀是非常豐富的)
[00:14:21.000 --> 00:14:23.000]  (主持人:是很圓滿的)
[00:14:23.000 --> 00:14:26.000]  (主持人:是要按照神的榮耀)
[00:14:26.000 --> 00:14:30.000]  (主持人:讓聖靈在我們內工作)
[00:14:30.000 --> 00:14:33.000]  (主持人:讓我們更強起來)
[00:14:33.000 --> 00:14:38.000]  (主持人:這裡提到在我們內心是指什麼呢?)
[00:14:38.000 --> 00:14:41.000]  (主持人:內心是指我們整個人的裡面)
[00:14:41.000 --> 00:14:45.000]  (主持人:我們整個人的裡面的生命包括了什麼呢?)
[00:14:45.000 --> 00:14:48.000]  (主持人:就是我們個人的意識,我們的道德)
[00:14:48.000 --> 00:14:54.000]  (主持人:這些就是我們個人內在的生命)
[00:14:54.000 --> 00:15:01.000]  (主持人:外在我們的肉體和內在的生命是怎樣的呢?)
[00:15:01.000 --> 00:15:07.000]  (主持人:特別內在的影響是更大過外在的影響)
[00:15:07.000 --> 00:15:13.000]  (主持人:因為十三殿提到那些信徒的喪膽)
[00:15:13.000 --> 00:15:19.000]  (主持人:所以這裡提到保羅特別為他們的內在生命禱告)
[00:15:19.000 --> 00:15:23.000]  (主持人:令他們更強起來)
[00:15:23.000 --> 00:15:26.000]  (主持人:而這裡很特別的)
[00:15:26.000 --> 00:15:30.000]  (主持人:他講到下面不單止是聖靈的工作)
[00:15:30.000 --> 00:15:32.000]  (主持人:還要什麼呢?)
[00:15:32.000 --> 00:15:34.000]  (主持人:又要他使基督,十七殿)
[00:15:34.000 --> 00:15:40.000]  (主持人:他使基督,因著你們的信,住在你們的心裡)
[00:15:40.000 --> 00:15:43.000]  (主持人:聖靈在我們裡面工作)
[00:15:43.000 --> 00:15:48.000]  (主持人:其實就是說耶穌基督也會和我們同在)
[00:15:48.000 --> 00:15:51.000]  (主持人:聖靈在我們裡面動工的時候)
[00:15:51.000 --> 00:15:54.000]  (主持人:其實耶穌基督也會和我們同在)
[00:15:54.000 --> 00:15:57.000]  (主持人:這個同在是很特別的)
[00:15:57.000 --> 00:16:02.000]  (主持人:這裡說基督因著你們的信,住在你們的心裡)
[00:16:02.000 --> 00:16:04.000]  (主持人:心是什麼位置呢?)
[00:16:04.000 --> 00:16:06.000]  (主持人:是一個核心的位置)
[00:16:06.000 --> 00:16:10.000]  (主持人:就是我們的情感、意志、思想、過程)
[00:16:10.000 --> 00:16:14.000]  (主持人:所有這一切的中心就是那個心)
[00:16:14.000 --> 00:16:17.000]  (主持人:基督住在這個心是什麼意思?)
[00:16:17.000 --> 00:16:19.000]  (主持人:就是他在這裡掌管)
[00:16:19.000 --> 00:16:20.000]  (主持人:他行使主權)
[00:16:20.000 --> 00:16:24.000]  (主持人:他可以改變我們的生命,他可以說了算)
[00:16:24.000 --> 00:16:27.000]  (主持人:這裡說來說去,最後都說明什麼?)
[00:16:27.000 --> 00:16:29.000]  (主持人:什麼叫聖靈在我們裡面工作?)
[00:16:29.000 --> 00:16:32.000]  (主持人:然後基督住在裡面是什麼?)
[00:16:32.000 --> 00:16:36.000]  (主持人:是聖靈給我們有力量)
[00:16:36.000 --> 00:16:41.000]  (主持人:是我們的生命真的要被基督在裡面作和)
[00:16:41.000 --> 00:16:43.000]  (主持人:這個是重心)
[00:16:43.000 --> 00:16:47.000]  (主持人:這裡不是說一個人剛剛信耶穌的狀況)
[00:16:47.000 --> 00:16:53.000]  (主持人:而是保羅一直祈禱,希望這件事持續發生)
[00:16:53.000 --> 00:17:00.000]  (主持人:我們真的要讓耶穌基督在我們心裡持續地作和)
[00:17:00.000 --> 00:17:02.000]  (主持人:讓耶穌基督成為我們的中心)
[00:17:02.000 --> 00:17:04.000]  (主持人:然後耶穌基督可以改變我們)
[00:17:04.000 --> 00:17:07.000]  (主持人:然後我們就越來越像耶穌基督)
[00:17:07.000 --> 00:17:13.000]  (主持人:他希望同一件事是長期進行,直到永恆)
[00:17:13.000 --> 00:17:17.000]  (主持人:這樣我們就會剛強起來)
[00:17:17.000 --> 00:17:19.000]  (主持人:重心在耶穌基督)
[00:17:19.000 --> 00:17:23.000]  (主持人:而要讓耶穌基督住在我們心中的重點是)
[00:17:23.000 --> 00:17:25.000]  (主持人:我們要相信他)
[00:17:25.000 --> 00:17:27.000]  (主持人:耶穌為什麼會內住呢?)
[00:17:27.000 --> 00:17:29.000]  (主持人:因為我們相信他)
