
[00:00:00.000 --> 00:00:02.000]  請姐妹晚安
[00:05:16.560 --> 00:05:18.640]  我們通常去揀選的
[00:05:18.640 --> 00:05:22.400]  我們去各位太太們或者各位弟兄們
[00:05:22.400 --> 00:05:23.840]  當我們去買東西
[00:05:23.840 --> 00:05:26.560]  去街市買水果的時候
[00:05:26.560 --> 00:05:27.840]  買蘋果的時候
[00:05:27.840 --> 00:05:29.680]  你一定會揀選什麼的?
[00:05:29.680 --> 00:05:33.280]  揀選一個又新鮮的、又香、又甜的
[00:05:33.280 --> 00:05:37.040]  那些皺皮、乾水的一定不會揀選的
[00:05:37.040 --> 00:05:40.160]  或者你知道在我們讀書的時候
[00:05:40.160 --> 00:05:42.800]  那些老師揀選頒獎會怎樣的?
[00:05:42.800 --> 00:05:45.920]  一定會選一些乖的、選一些勤力的
[00:05:45.920 --> 00:05:48.880]  可以幫到忙的人來做的
[00:05:48.880 --> 00:05:50.960]  到讀中學的時候
[00:05:50.960 --> 00:05:53.760]  通常揀選頒獎就是怎樣的?
[00:05:53.760 --> 00:05:57.200]  就是由同學自己去選出來的
[00:05:57.200 --> 00:05:58.880]  哪些人受歡迎
[00:05:58.880 --> 00:06:00.960]  哪些人好人
[00:06:00.960 --> 00:06:03.040]  就會被選中的了
[00:06:03.040 --> 00:06:04.720]  在中六那年
[00:06:04.720 --> 00:06:06.960]  我的班就比較特別一點
[00:06:06.960 --> 00:06:09.680]  因為讀文科的人很多
[00:06:09.680 --> 00:06:13.520]  所以我們有半班文科的人
[00:06:13.520 --> 00:06:16.480]  就夾在那些理科班裡面
[00:06:16.480 --> 00:06:18.400]  所以在我們那班裡面
[00:06:18.400 --> 00:06:19.760]  有一班是文科班
[00:06:19.760 --> 00:06:21.840]  一半是理科班
[00:06:21.840 --> 00:06:25.920]  上學第一天就選頒獎
[00:06:25.920 --> 00:06:29.440]  我很有幸被提名
[00:06:29.440 --> 00:06:32.880]  結果是高票當選的
[00:06:32.880 --> 00:06:36.480]  當時心裡尖尖自喜
[00:06:36.480 --> 00:06:39.520]  文科的同學選我都不奇怪
[00:06:39.520 --> 00:06:41.600]  大家都很熟絡了
[00:06:41.600 --> 00:06:44.960]  但是理科的同學不是很認識我的
[00:06:44.960 --> 00:06:48.720]  不過他們都大部分選我
[00:06:48.720 --> 00:06:50.560]  所以我就覺得我自己很厲害
[00:06:50.560 --> 00:06:53.920]  也覺得我自己在學校一定是很出名的
[00:06:53.920 --> 00:06:57.200]  我以為也很受歡迎的了
[00:06:57.200 --> 00:06:58.880]  後來才知道
[00:06:58.880 --> 00:07:00.080]  不是我很厲害
[00:07:00.080 --> 00:07:01.680]  不是我很受歡迎
[00:07:01.680 --> 00:07:03.680]  因為在那一年
[00:07:03.680 --> 00:07:08.400]  每個人都決定了要全力應付公開試
[00:07:08.400 --> 00:07:10.960]  所以每個人根本就不想做這個位置
[00:07:10.960 --> 00:07:14.960]  於是就每個人夾在一起選他
[00:07:14.960 --> 00:07:21.120]  但是被選上都是幸福的
[00:07:21.120 --> 00:07:23.040]  我們更加幸福的
[00:07:23.040 --> 00:07:26.320]  就是我們被選為什麼
[00:07:26.320 --> 00:07:33.360]  被選為成為了上帝國道裡面的子民
[00:07:33.360 --> 00:07:35.920]  我們在這裡坐在禮堂的人
[00:07:35.920 --> 00:07:38.240]  信耶穌的那些人
[00:07:38.240 --> 00:07:40.880]  全部都被選為
[00:07:40.880 --> 00:07:45.360]  成為了上帝天國裡面的子女
[00:07:45.360 --> 00:07:47.200]  一個榮耀的職份
[00:07:47.200 --> 00:07:49.760]  是很幸福的
[00:07:49.760 --> 00:07:52.000]  這個「屬神子民」這個字
[00:07:52.000 --> 00:07:54.960]  它原本的意思是為什麼呢?
[00:07:54.960 --> 00:07:59.760]  就是上帝來收購了這些人民
[00:07:59.760 --> 00:08:01.840]  這個收購是用這個
[00:08:01.840 --> 00:08:04.720]  有時候叫做高價收購
[00:08:04.720 --> 00:08:09.680]  但是上帝用什麼來收購我們這幫人呢?
[00:08:09.680 --> 00:08:13.040]  就是以耶穌基督的寶血
[00:08:13.040 --> 00:08:17.120]  就將我們從這個罪惡的權勢裡面
[00:08:17.120 --> 00:08:19.920]  來搶回來的
[00:08:19.920 --> 00:08:21.920]  所以我們的身份
[00:08:21.920 --> 00:08:25.680]  蒙簡選是一個尊貴
[00:08:25.680 --> 00:08:30.080]  是一個很特別的身份
[00:08:30.080 --> 00:08:31.600]  我們很幸福
[00:08:31.600 --> 00:08:36.320]  能夠被選為在上帝國道裡面
[00:08:36.320 --> 00:08:40.800]  成為祂其中的一份子
[00:08:40.800 --> 00:08:43.600]  我記得在讀神學的時候
[00:08:43.600 --> 00:08:48.560]  有時候做功課都要分組做的
[00:08:48.560 --> 00:08:51.680]  不過我真的很怕分組做功課
[00:08:51.680 --> 00:08:52.960]  因為為什麼呢?
[00:08:52.960 --> 00:08:54.800]  通常分組的時候
[00:08:54.800 --> 00:08:57.520]  很厲害的人一定是一堆的
[00:08:57.520 --> 00:08:59.680]  我們這些一般般的
[00:08:59.680 --> 00:09:01.680]  當然沒有人肯跟我們一組的
[00:09:01.680 --> 00:09:06.000]  我們就走在一起鬥氣的
[00:09:06.000 --> 00:09:09.440]  有一次讀《基督教蘋果科》
[00:09:09.440 --> 00:09:15.280]  老師除了要寫一些文字之外
[00:09:15.280 --> 00:09:17.680]  他就有一次很創意的
[00:09:17.680 --> 00:09:20.080]  這次其中一份的功課
[00:09:20.080 --> 00:09:21.760]  而且是很高分的
[00:09:21.760 --> 00:09:24.720]  就是要用耶穌基督的事蹟
[00:09:24.720 --> 00:09:27.120]  去想一些遊戲
[00:09:27.120 --> 00:09:29.520]  創一些遊戲出來
[00:09:29.520 --> 00:09:33.920]  去表達耶穌基督整個的生平
[00:09:33.920 --> 00:09:35.840]  你知不知道一上課
[00:09:35.840 --> 00:09:38.640]  有一個成績很好的同學
[00:09:38.640 --> 00:09:39.920]  立即站起來
[00:09:39.920 --> 00:09:45.440]  大聲說「某某某,這次要跟你一組」
[00:09:45.440 --> 00:09:48.000]  「某某某,你知不知道」
[00:09:48.000 --> 00:09:52.240]  是一個成績很差的人
[00:09:52.240 --> 00:09:54.800]  但是他的創意
[00:09:54.800 --> 00:09:58.960]  畫漫畫的那些是一流的
[00:09:58.960 --> 00:10:01.680]  所以平時沒有人喜歡跟他一組的
[00:10:01.680 --> 00:10:04.080]  因為真的氣到不得了
[00:10:04.080 --> 00:10:06.880]  但是這次因為用得上
[00:10:06.880 --> 00:10:10.640]  所以一上課就立即被人叫走了
[00:10:10.640 --> 00:10:14.160]  人性啊
[00:10:14.160 --> 00:10:16.240]  在上帝的角度裏面
[00:10:16.240 --> 00:10:18.240]  上帝的揀選
[00:10:18.240 --> 00:10:21.840]  跟人的揀選是不同的
[00:10:21.840 --> 00:10:23.600]  人揀選是怎樣的?
[00:10:23.600 --> 00:10:25.600]  揀選好的東西
[00:10:25.600 --> 00:10:26.720]  強的東西
[00:10:26.720 --> 00:10:28.640]  是適合我自己用的
[00:10:28.640 --> 00:10:31.040]  那些東西我才去揀選的
[00:10:31.040 --> 00:10:32.480]  但上帝呢?
[00:10:32.480 --> 00:10:33.680]  他不是的
[00:10:33.680 --> 00:10:35.360]  他不是的
[00:10:35.360 --> 00:10:36.960]  偏偏是揀一些
[00:10:36.960 --> 00:10:39.840]  他自知自認
[00:10:39.840 --> 00:10:41.680]  自己沒有能力的
[00:10:41.680 --> 00:10:43.760]  自己沒有地位的
[00:10:43.760 --> 00:10:48.240]  甚至覺得自己是很愚蠢的人
[00:10:48.240 --> 00:10:50.400]  上帝揀選人的標準
[00:10:50.400 --> 00:10:53.600]  是根據他自己的計劃
[00:10:53.600 --> 00:10:56.400]  根據他自己的需要
[00:10:56.400 --> 00:10:58.400]  在《哥林多前書》一章
[00:10:58.400 --> 00:11:01.280]  30到31節是這樣說的
[00:11:01.280 --> 00:11:04.880]  這個現代中文譯本譯得很好
[00:11:04.880 --> 00:11:06.880]  是這樣說的
[00:11:06.880 --> 00:11:12.480]  「上帝使你們得以基督耶穌聯合
[00:11:12.480 --> 00:11:15.760]  又使祂成為我們的智慧
[00:11:15.760 --> 00:11:21.520]  藉著祂我們得以跟上帝有合宜的關係
[00:11:21.520 --> 00:11:24.640]  成為上帝聖潔的子民
[00:11:24.640 --> 00:11:27.520]  並且得到自由」
[00:11:27.520 --> 00:11:30.240]  在這裏本來就是強調一件事
[00:11:30.240 --> 00:11:32.560]  上帝揀選人
[00:11:32.560 --> 00:11:34.720]  揀選事情的目的
[00:11:34.720 --> 00:11:38.400]  是要讓被揀選的人
[00:11:38.400 --> 00:11:44.000]  能夠跟上帝有一個緊密的關係
[00:11:44.000 --> 00:11:46.160]  他不是看這個人有多聰明
[00:11:46.160 --> 00:11:47.440]  有多有能力
[00:11:47.440 --> 00:11:53.040]  而是知道這個人願意改變生命
[00:11:53.040 --> 00:11:55.200]  他知道這個人願意去侍奉
[00:11:55.200 --> 00:11:59.200]  他知道這個人願意去馴服上帝
[00:11:59.200 --> 00:12:01.680]  願意過一個聖潔的生活
[00:12:01.680 --> 00:12:05.200]  他願意跟上帝有一個緊密的關係
[00:12:05.200 --> 00:12:07.200]  上帝就揀選他
[00:12:07.200 --> 00:12:13.600]  我們這班人原本都是微塵
[00:12:13.600 --> 00:12:15.200]  是污穢的
[00:12:15.200 --> 00:12:16.800]  是軟弱的
[00:12:16.800 --> 00:12:18.160]  是愚蠢的
[00:12:18.160 --> 00:12:19.760]  是被人輕視
[00:12:19.760 --> 00:12:20.880]  被人嫌棄
[00:12:20.880 --> 00:12:22.800]  甚至覺得你沒本事
[00:12:22.800 --> 00:12:24.240]  不夠分量的
[00:12:24.240 --> 00:12:28.720]  但是上帝卻來揀選
[00:12:28.720 --> 00:12:32.320]  成為了他自己家族裏面的人
[00:12:32.320 --> 00:12:34.160]  所以我們現在就是怎樣
[00:12:34.160 --> 00:12:36.240]  他說這個君尊女祭司
[00:12:36.240 --> 00:12:39.840]  就是我們在這個皇室裏面的祭司
[00:12:39.840 --> 00:12:43.040]  我們住在上帝榮耀
[00:12:43.040 --> 00:12:46.880]  這個聖潔光明的國度裏面
[00:12:46.880 --> 00:12:49.360]  這個是非常幸福的
[00:12:49.360 --> 00:12:53.520]  接著我們來看看
[00:12:53.520 --> 00:12:59.360]  我們這班被揀選的子民的身份
[00:12:59.360 --> 00:13:02.720]  在這個神國子民裏面
[00:13:02.720 --> 00:13:05.680]  神國子民這個詞語
[00:13:05.680 --> 00:13:07.680]  其實有個意思
[00:13:07.680 --> 00:13:13.360]  就是與眾不同
[00:13:13.360 --> 00:13:16.160]  我們是這個皇室的祭司
[00:13:16.160 --> 00:13:19.280]  又住在這個神聖的國度裏面
[00:13:19.280 --> 00:13:21.520]  其實一句話就是
[00:13:21.520 --> 00:13:23.760]  分別為誠
[00:13:23.760 --> 00:13:27.600]  在《利美紀》19章第二節這樣說
[00:13:27.600 --> 00:13:31.520]  你們要吩咐以色列傳會眾
[00:13:31.520 --> 00:13:32.960]  對他們說
[00:13:32.960 --> 00:13:36.560]  你們要成為聖
[00:13:36.560 --> 00:13:38.800]  因為我耶和華
[00:13:38.800 --> 00:13:42.560]  你們的上帝是神聖的
[00:13:42.560 --> 00:13:48.080]  這是《利美紀》19章第二節
[00:13:48.080 --> 00:13:52.400]  在《利美紀》第20章26節
[00:13:52.400 --> 00:13:55.840]  同樣都是有類似的說話
[00:13:55.840 --> 00:13:58.720]  你們要歸我為聖
[00:13:58.720 --> 00:14:03.040]  因為我耶和華是神聖的
[00:14:03.040 --> 00:14:06.960]  我把你們從萬民中分別出來
[00:14:06.960 --> 00:14:09.440]  作我的子民
[00:14:09.440 --> 00:14:12.080]  我們都是屬於上帝的子民
[00:14:12.080 --> 00:14:16.000]  是要歸耶和華為聖
[00:14:16.000 --> 00:14:20.080]  為甚麼要歸我耶和華為聖呢?
[00:14:20.080 --> 00:14:25.440]  就是要從世人當中分別出來
[00:14:25.440 --> 00:14:29.200]  我們看看是怎樣分別出來
[00:14:29.200 --> 00:14:34.000]  上帝很希望我們在信仰上
[00:14:34.000 --> 00:14:38.720]  一定要忠心到底
[00:14:38.720 --> 00:14:40.480]  10節的第一節
[00:14:40.480 --> 00:14:43.040]  第二節是說甚麼呢?
[00:14:43.040 --> 00:14:45.120]  除了上帝之外
[00:14:45.120 --> 00:14:47.680]  不可有別的神
[00:14:47.680 --> 00:14:52.320]  第二節是不可為自己雕刻牛頓
[00:14:52.320 --> 00:14:56.560]  不可為自己雕刻牛象
[00:14:56.560 --> 00:14:59.440]  這個別的神或牛象
[00:14:59.440 --> 00:15:03.600]  未必是一磚磚很大的佛像
[00:15:03.600 --> 00:15:06.800]  而是指在我們心靈裏面
[00:15:06.800 --> 00:15:11.120]  有沒有一些事情是大過上帝的
[00:15:11.120 --> 00:15:16.800]  有沒有一些事情是比上帝更加看重的
[00:15:16.800 --> 00:15:20.320]  我在教育學院讀書的時候
[00:15:20.320 --> 00:15:22.320]  才開始學琴
[00:15:22.320 --> 00:15:24.960]  是一個很大的恩典
[00:15:24.960 --> 00:15:27.920]  不過長大後學琴
[00:15:27.920 --> 00:15:31.760]  通常是上三堂課後就停一堂
[00:15:31.760 --> 00:15:33.280]  但也很感恩
[00:15:33.280 --> 00:15:36.160]  我姐姐之後不久
[00:15:36.160 --> 00:15:37.760]  她給了我一支錢
[00:15:37.760 --> 00:15:40.800]  津貼我買了一部二手琴
[00:15:40.800 --> 00:15:43.040]  我記得當那部琴
[00:15:43.040 --> 00:15:46.080]  回來放在我們家裏的時候
[00:15:46.080 --> 00:15:47.760]  我很感動
[00:15:47.760 --> 00:15:50.880]  從小就覺得很羨慕
[00:15:50.880 --> 00:15:52.320]  也很想
[00:15:52.320 --> 00:15:54.080]  所以很感動
[00:15:54.080 --> 00:15:55.440]  我就跪下
[00:15:55.440 --> 00:15:58.960]  我就跪下去多謝天父上帝
[00:15:58.960 --> 00:16:04.080]  因為我多年的夢想可以實現
[00:16:04.080 --> 00:16:07.120]  跪下多謝 祈禱的時候
[00:16:07.120 --> 00:16:11.120]  不知為何自己就作了這樣的祈禱
[00:16:11.120 --> 00:16:13.840]  我說這個琴是你給我的
[00:16:13.840 --> 00:16:18.000]  你也有這麼大的時候才給我去學琴
[00:16:18.000 --> 00:16:19.760]  我就去立志
[00:16:19.760 --> 00:16:22.400]  我學習到這個鋼琴
[00:16:22.400 --> 00:16:24.880]  我只會用在教會的侍奉
[00:16:24.880 --> 00:16:29.120]  我不會去成為我的賺錢工具
[00:16:29.120 --> 00:16:33.200]  不知為何就這樣說了出來
[00:16:33.200 --> 00:16:37.520]  但教書教了一年、兩年
[00:16:37.520 --> 00:16:40.880]  我覺得其實是挺辛苦的教書
[00:16:40.880 --> 00:16:44.480]  除了教學之外
[00:16:44.480 --> 00:16:48.240]  還有很多行政或者很多的課外活動
[00:16:48.240 --> 00:16:53.280]  開始想想有些甚麼工作沒有這麼辛苦的呢?
[00:16:53.280 --> 00:16:54.880]  開始在計算
[00:16:54.880 --> 00:16:56.880]  其實教琴挺好的
[00:16:56.880 --> 00:17:01.200]  給琴老師的學費半小時或者九個字
[00:17:01.200 --> 00:17:04.720]  一個月的錢真的挺好的
[00:17:04.720 --> 00:17:06.880]  我就開始在想
[00:17:06.880 --> 00:17:08.960]  不如我教書
[00:17:08.960 --> 00:17:11.520]  教琴好
[00:17:11.520 --> 00:17:13.600]  還要留在灣仔區
[00:17:13.600 --> 00:17:15.440]  那時候灣仔區是窮區
[00:17:15.440 --> 00:17:16.240]  現在就不同了
[00:17:16.240 --> 00:17:17.760]  現在是有錢好區
[00:17:17.760 --> 00:17:19.360]  我就想想
[00:17:19.360 --> 00:17:21.360]  去知庫
[00:17:21.360 --> 00:17:23.120]  甚至上山頂
[00:17:23.120 --> 00:17:27.360]  計劃每個星期教多少人
[00:17:27.360 --> 00:17:32.640]  那些薪水已經等同老師的了
[00:17:32.640 --> 00:17:34.000]  有人告訴我
[00:17:34.000 --> 00:17:34.960]  你考琴吧
[00:17:34.960 --> 00:17:36.240]  考了五級琴之後
[00:17:36.240 --> 00:17:38.640]  你就可以教琴了
[00:17:38.640 --> 00:17:41.680]  我真的乖乖的去考琴
[00:17:41.680 --> 00:17:43.840]  結果呢?
[00:17:43.840 --> 00:17:46.640]  當然不合格
[00:17:46.640 --> 00:17:47.520]  不過很生氣
[00:17:47.520 --> 00:17:50.800]  差五分就五分才合格
[00:17:50.800 --> 00:17:52.160]  也不要緊
[00:17:52.160 --> 00:17:55.440]  但在考琴那裡分開很多部分
[00:17:55.440 --> 00:17:58.160]  我在其中的五部分
[00:17:58.160 --> 00:18:00.240]  每部分差一分
[00:18:00.240 --> 00:18:01.600]  你說生不生氣?
[00:18:01.600 --> 00:18:03.600]  當我收到成績的時候
[00:18:03.600 --> 00:18:04.800]  我生氣得
[00:18:04.800 --> 00:18:07.680]  覺得考官這樣的人也有
[00:18:07.680 --> 00:18:08.960]  你在我每部分差一分
[00:18:08.960 --> 00:18:10.960]  多給我一分就行了
[00:18:10.960 --> 00:18:12.800]  我再生氣上帝
[00:18:12.800 --> 00:18:14.640]  上帝你怎樣的
[00:18:14.640 --> 00:18:16.160]  這樣也行?
[00:18:16.160 --> 00:18:20.880]  破壞了我的夢想
[00:18:20.880 --> 00:18:22.880]  第二天的星期三
[00:18:22.880 --> 00:18:24.560]  是教會的祈禱會
[00:18:24.560 --> 00:18:26.960]  我又回去祈禱會
[00:18:26.960 --> 00:18:29.520]  領師唱的那首歌叫做
[00:18:29.520 --> 00:18:30.880]  我都忘記了怎麼唱了
[00:18:30.880 --> 00:18:32.640]  很古老的詩歌
[00:18:32.640 --> 00:18:37.680]  「有何偶像仍留在你心內
[00:18:37.680 --> 00:18:42.560]  你尚愛惜不肯將他打碎
[00:18:42.560 --> 00:18:46.480]  雖知你是主補血贖回來
[00:18:46.480 --> 00:18:49.760]  他是佩德」
[00:18:49.760 --> 00:18:50.640]  即是耶穌
[00:18:50.640 --> 00:18:55.200]  「是佩德在你心居守衛」
[00:18:55.200 --> 00:18:57.440]  我覺得上帝當頭棒棒的
[00:18:57.440 --> 00:18:59.440]  直接打下來
[00:18:59.440 --> 00:19:02.240]  我當場哭了
[00:19:02.240 --> 00:19:07.040]  因為我自己很清楚
[00:19:07.040 --> 00:19:13.440]  上帝呼召我去教書
[00:19:13.440 --> 00:19:16.800]  當我教書了一年左右
[00:19:16.800 --> 00:19:18.960]  上帝呼召我
[00:19:18.960 --> 00:19:20.720]  你要做另外一件事
[00:19:20.720 --> 00:19:24.000]  另外一件事比教書更有意義
[00:19:24.000 --> 00:19:25.600]  不過當時我不敢告訴別人
[00:19:25.600 --> 00:19:27.600]  別人會覺得你這麼沙塵
[00:19:27.600 --> 00:19:29.680]  裝作厲害
[00:19:29.680 --> 00:19:32.320]  但我當中在尋索
[00:19:32.320 --> 00:19:37.200]  上帝要我做另外一份工作
[00:19:37.200 --> 00:19:41.840]  但同時我又在籌算
[00:19:41.840 --> 00:19:43.360]  我怎樣教琴
[00:19:43.360 --> 00:19:45.040]  我去哪一區教琴
[00:19:45.040 --> 00:19:47.760]  我怎樣能賺多點錢
[00:19:47.760 --> 00:19:51.600]  怎樣能賺得容易些
[00:19:51.600 --> 00:19:55.200]  但上帝藉著那天星期三晚的祈禱會
[00:19:55.200 --> 00:20:02.160]  提醒我「有項偶像在你心裏」
[00:20:02.160 --> 00:20:04.880]  我們是上帝的子民
[00:20:04.880 --> 00:20:08.640]  生命裏一定要以耶穌基督為守衛
[00:20:08.640 --> 00:20:10.560]  不可有別的神
[00:20:10.560 --> 00:20:14.560]  上帝對不同的人有不同的心意
[00:20:14.560 --> 00:20:16.880]  有些人是要我去教琴
[00:20:16.880 --> 00:20:20.000]  但上帝一早很清楚讓我看到
[00:20:20.000 --> 00:20:21.360]  你要教書
[00:20:21.360 --> 00:20:24.560]  並且已經開始指引我另一條路
[00:20:24.560 --> 00:20:27.680]  但我卻偏偏在想
[00:20:27.680 --> 00:20:30.000]  怎樣能舒服些
[00:20:30.000 --> 00:20:32.000]  可以賺多點錢
[00:20:32.000 --> 00:20:36.400]  我當日這個別的神
[00:20:36.400 --> 00:20:39.760]  就是舒服賺錢
[00:20:39.760 --> 00:20:41.280]  在今天裏面
[00:20:41.280 --> 00:20:42.800]  各位頂姐妹
[00:20:42.800 --> 00:20:44.720]  在我們生命裏面
[00:20:44.720 --> 00:20:49.920]  我們的至寶是甚麼呢
[00:20:49.920 --> 00:20:53.840]  我們千萬不要把家裏的老婆
[00:20:53.840 --> 00:20:56.640]  或是老公或子女
[00:20:56.640 --> 00:20:59.120]  特別是家裏有小朋友
[00:20:59.120 --> 00:21:00.960]  或是事業
[00:21:00.960 --> 00:21:02.480]  或是學業
[00:21:02.480 --> 00:21:06.320]  或是我們喜歡玩的任何東西
[00:21:06.320 --> 00:21:08.640]  我們會很寶貝它
[00:21:08.640 --> 00:21:11.200]  寶貝它到一個地步
[00:21:11.200 --> 00:21:14.720]  是比上帝還要大
[00:21:14.720 --> 00:21:16.400]  我告訴大家
