
[00:00:00.000 --> 00:00:03.960]  今早一路回來教會的時候
[00:09:33.120 --> 00:09:35.680]  所以有時候醫生
[00:09:35.680 --> 00:09:37.160]  一些姑娘
[00:09:37.160 --> 00:09:41.080]  要調去照顧一些
[00:09:41.080 --> 00:09:42.640]  感染了的病人
[00:09:42.640 --> 00:09:44.280]  中了招的病人
[00:09:44.280 --> 00:09:46.680]  其實他們都很奇怪
[00:09:46.680 --> 00:09:48.160]  也很擔心的
[00:09:48.160 --> 00:09:49.880]  所以有時候我在醫院
[00:09:49.880 --> 00:09:50.880]  遇到一些
[00:09:50.880 --> 00:09:52.880]  Gilto的醫生護士
[00:09:52.880 --> 00:09:55.160]  大家在走廊見到面聊天
[00:09:55.160 --> 00:09:57.360]  他說牧師為我祈禱
[00:09:57.360 --> 00:09:58.360]  什麼事?
[00:09:58.360 --> 00:10:01.160]  我下個星期就會調進去
[00:10:01.160 --> 00:10:04.280]  調進去那些負壓病房
[00:10:04.280 --> 00:10:05.520]  照顧一些
[00:10:05.520 --> 00:10:07.880]  中了招的病人
[00:10:07.880 --> 00:10:09.880]  其實他的心情是什麼?
[00:10:09.880 --> 00:10:11.160]  都緊張的
[00:10:11.160 --> 00:10:12.360]  我告訴他
[00:10:12.360 --> 00:10:14.760]  我會為你祈禱的
[00:10:14.760 --> 00:10:16.640]  你放心
[00:10:16.640 --> 00:10:17.640]  依靠主
[00:10:17.640 --> 00:10:19.160]  你是主的兒女
[00:10:19.160 --> 00:10:20.360]  主會幫助你
[00:10:20.360 --> 00:10:24.960]  所以有時候就要互相彼此的鼓勵
[00:10:24.960 --> 00:10:27.480]  這些都是很自然
[00:10:27.480 --> 00:10:29.960]  出現在我們身邊的情況
[00:10:29.960 --> 00:10:32.160]  就正如保羅
[00:10:32.160 --> 00:10:41.360]  他在全道的過程當中
[00:10:41.360 --> 00:10:43.960]  大家都知道他不是很順利
[00:10:43.960 --> 00:10:45.760]  既然是這樣的時候
[00:10:45.760 --> 00:10:49.560]  當時候保羅遇到什麼攻擊呢?
[00:10:49.560 --> 00:10:54.160]  保羅真的裡裡外外都受攻擊的
[00:10:54.160 --> 00:10:56.560]  講一下對外的
[00:10:56.560 --> 00:10:58.960]  保羅受到的攻擊就是
[00:10:58.960 --> 00:11:00.160]  他全道
[00:11:00.160 --> 00:11:01.960]  他全福音的時候
[00:11:01.960 --> 00:11:03.760]  別人誤解他
[00:11:03.760 --> 00:11:06.160]  別人誣告他
[00:11:06.160 --> 00:11:07.560]  圍住他
[00:11:07.560 --> 00:11:08.960]  逼迫他
[00:11:08.960 --> 00:11:11.960]  甚至逮捕他
[00:11:11.960 --> 00:11:15.760]  這是保羅在對外的方面
[00:11:15.760 --> 00:11:18.360]  當他全道全福音的時候
[00:11:18.360 --> 00:11:20.960]  受到一些未信的人的攻擊
[00:11:20.960 --> 00:11:23.360]  但是不單是這樣
[00:11:23.360 --> 00:11:25.960]  保羅內部也受到攻擊
[00:11:25.960 --> 00:11:26.960]  是什麼攻擊呢?
[00:11:26.960 --> 00:11:29.360]  原來保羅的年代
[00:11:29.360 --> 00:11:30.960]  當他全福音的時候
[00:11:30.960 --> 00:11:32.360]  在教會裡面
[00:11:32.360 --> 00:11:36.760]  也都出現了有些人是全假基督
[00:11:36.760 --> 00:11:38.160]  全異端
[00:11:38.160 --> 00:11:39.760]  你明白我的意思吧
[00:11:39.760 --> 00:11:44.760]  是否定了耶穌的神聖
[00:11:44.760 --> 00:11:47.160]  全耶穌不過是一個人
[00:11:47.160 --> 00:11:49.760]  這些異端又興起
[00:11:49.760 --> 00:11:54.360]  所以令到保羅要極力地
[00:11:54.360 --> 00:11:58.360]  去抗辯
[00:11:58.360 --> 00:12:02.560]  亦都去努力地勸勉弟兄姊妹
[00:12:02.560 --> 00:12:05.160]  不要跟隨異端
[00:12:05.160 --> 00:12:06.760]  所以你看到保羅
[00:12:06.760 --> 00:12:09.160]  他說宗教會的事
[00:12:09.160 --> 00:12:12.160]  天天都壓在他的身上
[00:12:12.160 --> 00:12:13.560]  有誰軟弱
[00:12:13.560 --> 00:12:14.960]  我不軟弱呢?
[00:12:14.960 --> 00:12:15.960]  有印象嗎?
[00:12:15.960 --> 00:12:17.160]  這節經文
[00:12:17.160 --> 00:12:17.760]  頂尖的門
[00:12:17.760 --> 00:12:19.560]  這節經文正是描述
[00:12:19.560 --> 00:12:20.960]  保羅的心境
[00:12:20.960 --> 00:12:23.960]  受到裡裡外外的壓力
[00:12:23.960 --> 00:12:26.560]  在這樣的逆境當中
[00:12:26.560 --> 00:12:27.760]  正如今天
[00:12:27.760 --> 00:12:30.160]  你和我在香港生活
[00:12:30.160 --> 00:12:32.960]  都遇到不少的難處
[00:12:32.960 --> 00:12:34.360]  不少的逆境
[00:12:34.360 --> 00:12:38.960]  但如何可以克勝這些逆境
[00:12:38.960 --> 00:12:41.160]  能夠衝破這些逆境
[00:12:41.160 --> 00:12:42.760]  能夠突破它呢?
[00:12:42.760 --> 00:12:44.960]  今早我們很感謝神
[00:12:44.960 --> 00:12:50.760]  保羅樹立了三個榜樣
[00:12:50.760 --> 00:12:51.960]  這三個榜樣
[00:12:51.960 --> 00:12:54.960]  亦都可以說是三種秘訣
[00:12:54.960 --> 00:12:57.560]  他能夠戰勝這些逆境
[00:12:57.560 --> 00:13:02.760]  第一個保羅戰勝逆境的秘訣是甚麼呢?
[00:13:02.760 --> 00:13:06.360]  就是保羅有一個正向的思想
[00:13:06.360 --> 00:13:07.560]  頂尖的門
[00:13:07.560 --> 00:13:11.960]  原來有正向的思想是非常之重要的
[00:13:11.960 --> 00:13:14.160]  從前有個人
[00:13:14.160 --> 00:13:15.960]  我不知道你有沒有聽過
[00:13:15.960 --> 00:13:18.160]  半杯水的故事
[00:13:18.160 --> 00:13:22.160]  有個人將半杯水給三個人
[00:13:22.160 --> 00:13:24.760]  三個人都拿了半杯水之後
[00:13:24.760 --> 00:13:27.360]  第一個就說
[00:13:27.360 --> 00:13:31.960]  「啊!只有這麼少?」
[00:13:31.960 --> 00:13:33.760]  他說「這麼少水?」
[00:13:33.760 --> 00:13:37.360]  這是第一個人的反應
[00:13:37.360 --> 00:13:40.960]  他很快就說
[00:13:40.960 --> 00:13:43.160]  「搞錯!只有半杯水」
[00:13:43.160 --> 00:13:44.960]  第二個人的反應就說
[00:13:44.960 --> 00:13:48.160]  「慘了!很快喝光了」
[00:13:48.160 --> 00:13:49.760]  這是第二個人的反應
[00:13:49.760 --> 00:13:51.760]  第三個人的反應就說
[00:13:51.760 --> 00:13:54.160]  「幸好還有半杯水」
[00:13:54.160 --> 00:13:55.360]  各位聽眾
[00:13:55.360 --> 00:13:57.560]  三個人都拿著半杯水
[00:13:57.560 --> 00:14:02.160]  但三個人的反應是很不同的
[00:14:02.160 --> 00:14:03.360]  你有沒有留意到
[00:14:03.360 --> 00:14:08.360]  這三種反應其實是
[00:14:08.360 --> 00:14:14.160]  反映出他們三個人內心的思想
[00:14:14.160 --> 00:14:15.960]  第一種人的思想
[00:14:15.960 --> 00:14:19.360]  他是很不滿
[00:14:19.360 --> 00:14:22.560]  「為什麼搞錯只有這麼少?」
[00:14:22.560 --> 00:14:24.360]  第二種人的反應
[00:14:24.360 --> 00:14:26.360]  是很悲觀的思想
[00:14:26.360 --> 00:14:27.760]  「很快喝光了」
[00:14:27.760 --> 00:14:31.560]  第三種人的反應就是正向的思想
[00:14:31.560 --> 00:14:34.160]  「感恩!還有半杯水」
[00:14:34.160 --> 00:14:35.360]  各位聽眾
[00:14:35.360 --> 00:14:37.560]  原來有一個正向的思想
[00:14:37.560 --> 00:14:39.360]  對我們面對逆境
[00:14:39.360 --> 00:14:42.160]  是一個很重要的操練
[00:14:42.160 --> 00:14:43.760]  保羅就是這樣
[00:14:43.760 --> 00:14:46.360]  所以剛才看聖經
[00:14:46.360 --> 00:14:47.960]  你會看到
[00:14:47.960 --> 00:14:49.160]  保羅怎麼說?
[00:14:49.160 --> 00:14:52.760]  他說「我無論在任何的境況
[00:14:52.760 --> 00:14:55.560]  我都知足了」
[00:14:55.560 --> 00:15:01.160]  他說「我可以知道怎樣處悲戰
[00:15:01.160 --> 00:15:04.560]  又知道怎樣處豐富」
[00:15:04.560 --> 00:15:06.760]  「或飽足或飢餓
[00:15:06.760 --> 00:15:08.760]  或有餘或缺乏
[00:15:08.760 --> 00:15:10.760]  我都得了被決」
[00:15:10.760 --> 00:15:11.760]  各位聽眾
[00:15:11.760 --> 00:15:15.560]  原來保羅在不同的境況當中
[00:15:15.560 --> 00:15:17.160]  或順或逆
[00:15:17.160 --> 00:15:18.960]  或高或低
[00:15:18.960 --> 00:15:21.560]  或者成功或者失敗
[00:15:21.560 --> 00:15:24.160]  又或者得到或者失去
[00:15:24.160 --> 00:15:25.960]  又或者今天你在生活當中
[00:15:25.960 --> 00:15:27.560]  老闆編你上班
[00:15:27.560 --> 00:15:29.760]  編得一個很好的班期
[00:15:29.760 --> 00:15:33.360]  但是可能你的班是特別的班
[00:15:33.360 --> 00:15:35.960]  要經常捱夜
[00:15:35.960 --> 00:15:40.160]  又或者老闆讓你參加A team
[00:15:40.160 --> 00:15:40.960]  或者B team
[00:15:40.960 --> 00:15:43.160]  或者Dirty team
[00:15:43.160 --> 00:15:46.560]  你都發覺你控制不了
[00:15:46.560 --> 00:15:48.760]  有時老闆給你一個油位做
[00:15:48.760 --> 00:15:51.360]  有時老闆給你一個豬頭骨位做
[00:15:51.360 --> 00:15:54.960]  彼此們我們都控制不了
[00:15:54.960 --> 00:15:58.760]  因為發生在我們身上的事情
[00:15:58.760 --> 00:16:01.760]  未必每件事都那麼順利
[00:16:01.760 --> 00:16:03.560]  但是感謝神
[00:16:03.560 --> 00:16:06.760]  保羅有一個很正向的思想
[00:16:06.760 --> 00:16:08.360]  因為他告訴我們
[00:16:08.360 --> 00:16:13.760]  或富足或有餘或貧窮
[00:16:13.760 --> 00:16:16.160]  或缺乏或飢餓
[00:16:16.160 --> 00:16:17.960]  我都得了被決
[00:16:17.960 --> 00:16:19.560]  原來保羅的被決
[00:16:19.560 --> 00:16:23.960]  就是他知道他有耶穌的同在
[00:16:23.960 --> 00:16:25.760]  有主的同在
[00:16:25.760 --> 00:16:28.960]  他亦都知道有主的能力
[00:16:28.960 --> 00:16:30.560]  奉庇著他
[00:16:30.560 --> 00:16:37.960]  當他有這個正向的思想的時候
[00:16:37.960 --> 00:16:41.360]  所以他就能夠面對任何的困難
[00:16:41.360 --> 00:16:42.360]  感謝神
[00:16:42.360 --> 00:16:45.960]  弟子們今天在疫情當中
[00:16:45.960 --> 00:16:49.960]  你們有沒有經歷到主的同在呢?
[00:16:49.960 --> 00:16:52.960]  你們有沒有經歷到主的能力
[00:16:52.960 --> 00:16:55.160]  奉庇在你們的身上呢?
[00:16:55.160 --> 00:16:57.360]  如果你有這種經歷的話
[00:16:57.360 --> 00:16:58.960]  我可以告訴你
[00:16:58.960 --> 00:17:03.960]  你一定可以得到這個被決
[00:17:03.960 --> 00:17:06.160]  得到這個正向的思想
[00:17:06.160 --> 00:17:10.560]  無論你在任何的境況當中
[00:17:10.560 --> 00:17:13.560]  你都知道你是屬於神的
[00:17:13.560 --> 00:17:19.360]  所以你知道發生在你身上的事情
[00:17:19.360 --> 00:17:21.160]  都不是偶然的
[00:17:21.160 --> 00:17:22.960]  都有神的計劃
[00:17:22.960 --> 00:17:25.160]  都有神的心意
[00:17:25.160 --> 00:17:26.760]  都有神的命定
[00:17:26.760 --> 00:17:29.960]  當你知道這些事情發生在你身上的時候
[00:17:29.960 --> 00:17:32.160]  若然你是神的兒女
[00:17:32.160 --> 00:17:33.760]  你不需要擔心
[00:17:33.760 --> 00:17:34.560]  為什麼呢?
[00:17:34.560 --> 00:17:37.360]  因為你知道有主的同在
[00:17:37.360 --> 00:17:39.560]  有主的能力在你的身上
[00:17:39.560 --> 00:17:40.760]  所以你有什麼?
[00:17:40.760 --> 00:17:42.960]  有個正向的思想
[00:17:42.960 --> 00:17:44.360]  正如保羅一樣
[00:17:44.360 --> 00:17:46.760]  有個很正面的思想
[00:17:46.760 --> 00:17:50.560]  他能夠戰勝這種困難
[00:17:50.560 --> 00:17:51.360]  好了
[00:17:51.360 --> 00:17:57.160]  保羅第二個的被決是什麼呢?
[00:17:57.160 --> 00:18:00.760]  就是一個祈禱的操練
[00:18:00.760 --> 00:18:03.160]  如果你看到《肥勒秘書》第一章
[00:18:03.160 --> 00:18:04.360]  他怎麼說的呢?
[00:18:04.360 --> 00:18:08.160]  他說:我每逢你們祈求的時候
[00:18:08.160 --> 00:18:09.360]  總是什麼?
[00:18:09.360 --> 00:18:12.160]  歡歡喜喜的祈求
[00:18:12.160 --> 00:18:13.560]  有印象嗎?
[00:18:13.560 --> 00:18:14.560]  弟子們
[00:18:14.560 --> 00:18:18.160]  原來保羅在監獄裡
[00:18:18.160 --> 00:18:22.560]  他有一個很明顯
[00:18:22.560 --> 00:18:24.760]  以及很重要的操練
[00:18:24.760 --> 00:18:26.560]  就是祈禱的操練
[00:18:26.560 --> 00:18:27.760]  大家都知道
[00:18:27.760 --> 00:18:31.560]  坐牢的人時間是很多的
[00:18:31.560 --> 00:18:33.960]  有什麼可以做呢?
[00:18:33.960 --> 00:18:36.160]  保羅除了寫東西
[00:18:36.160 --> 00:18:36.960]  讀書
[00:18:36.960 --> 00:18:38.760]  讀皮卷
[00:18:38.760 --> 00:18:39.960]  寫東西之外
[00:18:39.960 --> 00:18:40.760]  其他時間
[00:18:40.760 --> 00:18:42.760]  我相信保羅就是用來祈禱
[00:18:42.760 --> 00:18:44.160]  去親近神
[00:18:44.160 --> 00:18:46.760]  他說:我每逢你們禱告的時候
[00:18:46.760 --> 00:18:48.160]  我的心都是什麼?
[00:18:48.160 --> 00:18:50.760]  歡歡喜喜的禱告
[00:18:50.760 --> 00:18:51.960]  所以各位弟子們
[00:18:51.960 --> 00:18:53.960]  請你記得
[00:18:53.960 --> 00:18:57.960]  祈禱的操練不是在這個部分
[00:18:57.960 --> 00:19:01.960]  祈禱的操練是在你的膝蓋
[00:19:01.960 --> 00:19:03.960]  當你每一次
[00:19:03.960 --> 00:19:08.360]  跪在上帝的面前祈禱的時候
[00:19:08.360 --> 00:19:11.760]  其實這就是一個出路
[00:19:11.760 --> 00:19:14.560]  其實這就是一個釋放
[00:19:14.560 --> 00:19:15.560]  為什麼呢?
[00:19:15.560 --> 00:19:18.160]  因為你已經將你的心事
[00:19:18.160 --> 00:19:20.160]  告訴主耶穌
[00:19:20.160 --> 00:19:22.560]  所以你就交託給主
[00:19:22.560 --> 00:19:24.360]  當你交託給主的時候
