
[00:00:00.000 --> 00:00:03.600]  今日的講題是「一宗失蹤事件」
[00:02:39.200 --> 00:02:41.200]  這一年你定個目標
[00:02:41.200 --> 00:02:42.400]  看20次
[00:02:42.400 --> 00:02:43.600]  因為有52個星期
[00:02:43.600 --> 00:02:45.400]  那你看10次、20次
[00:02:45.400 --> 00:02:47.800]  變成每一個同工
[00:02:47.800 --> 00:02:49.600]  去講道勞家福音的時候
[00:02:49.600 --> 00:02:51.800]  可能都會講到上文下理
[00:02:51.800 --> 00:02:54.200]  變了大家就容易一些去聯繫
[00:02:54.200 --> 00:02:55.600]  或者去了解
[00:02:55.600 --> 00:02:57.000]  這個有心理準備
[00:02:57.000 --> 00:02:59.000]  這些功課我提供給功課人做
[00:02:59.000 --> 00:03:01.400]  大家都可以去預備
[00:03:01.400 --> 00:03:04.800]  讓我們一起有個祈禱的時間
[00:03:04.800 --> 00:03:06.000]  秋天復我們願
[00:03:06.000 --> 00:03:08.800]  聖靈親自與我們每一位同在
[00:03:08.800 --> 00:03:10.200]  願祢的真理
[00:03:10.200 --> 00:03:11.800]  藉著僕人去宣講
[00:03:11.800 --> 00:03:14.200]  讓我們每一個都得著幫助
[00:03:14.200 --> 00:03:16.000]  讓我們不單止去明白
[00:03:16.000 --> 00:03:18.400]  我們也都會產生很多的思想
[00:03:18.400 --> 00:03:22.000]  以致我們立志為真理而去實踐
[00:03:22.000 --> 00:03:26.600]  以致眾人、別人看見基督的門徒
[00:03:26.600 --> 00:03:29.000]  就真知道他們是基督徒
[00:03:29.000 --> 00:03:30.400]  願主祢祝福我們每一位
[00:03:30.400 --> 00:03:31.600]  我們禱告奉主
[00:03:31.600 --> 00:03:33.600]  耶穌基督得勝命至其求
[00:03:33.600 --> 00:03:34.600]  阿們
[00:03:34.600 --> 00:03:35.800]  大家好
[00:03:35.800 --> 00:03:37.400]  我們今天我定了一個題目
[00:03:37.400 --> 00:03:39.600]  叫做一宗失蹤的事件
[00:03:39.600 --> 00:03:41.400]  我不知道大家你們本身
[00:03:41.400 --> 00:03:44.200]  有沒有曾經接觸過失蹤的個案呢
[00:03:44.200 --> 00:03:45.400]  如果是部隊那些
[00:03:45.400 --> 00:03:48.200]  我想你都可能有機會接觸過
[00:03:48.200 --> 00:03:50.200]  其他就不知道有沒有機會了
[00:03:50.200 --> 00:03:52.400]  因為我工作關係
[00:03:52.400 --> 00:03:53.600]  當我去預備的時候
[00:03:53.600 --> 00:03:54.800]  我去思想的時候
[00:03:54.800 --> 00:03:58.400]  我發覺原來我也有
[00:03:58.400 --> 00:04:00.000]  不可以說經常的
[00:04:00.000 --> 00:04:01.600]  現在就少很多了
[00:04:01.600 --> 00:04:06.000]  以前都會幾頻密去接觸一些失蹤的情況
[00:04:06.000 --> 00:04:07.200]  我和大家分享一件
[00:04:07.200 --> 00:04:11.400]  我比較印象深刻的失蹤的事件
[00:04:11.400 --> 00:04:13.400]  這一件事件為什麼我說深刻呢
[00:04:13.400 --> 00:04:16.000]  是因為是我同事的子女不見了
[00:04:16.000 --> 00:04:18.200]  我同事的子女不見了的時候
[00:04:18.200 --> 00:04:21.200]  他就回到公司的時候
[00:04:21.200 --> 00:04:23.400]  那時候我在一個基督教機構工作
[00:04:23.400 --> 00:04:26.200]  就是我上一個服事的單位
[00:04:26.200 --> 00:04:27.200]  他們就說
[00:04:27.200 --> 00:04:30.200]  咦,女兒放學了,不見了
[00:04:30.200 --> 00:04:32.600]  我說放學了,不見了
[00:04:32.600 --> 00:04:34.200]  即是她還沒有回家
[00:04:34.200 --> 00:04:35.800]  她未必是不見了
[00:04:35.800 --> 00:04:37.400]  他說不是的
[00:04:37.400 --> 00:04:39.200]  從各方面的演示
[00:04:39.200 --> 00:04:42.400]  她不是正常地沒有回家
[00:04:42.400 --> 00:04:44.200]  咦,這樣啊
[00:04:44.200 --> 00:04:45.400]  你不如先等一等
[00:04:45.400 --> 00:04:46.800]  我們一般的反應都是這樣
[00:04:46.800 --> 00:04:48.600]  先等一等
[00:04:48.600 --> 00:04:51.000]  等著等著
[00:04:51.000 --> 00:04:52.600]  下午四點多
[00:04:52.600 --> 00:04:54.200]  等到晚上七點多
[00:04:54.200 --> 00:04:56.200]  不如再等一等
[00:04:56.200 --> 00:04:58.000]  等到我回家
[00:04:58.000 --> 00:04:59.200]  九點多
[00:04:59.200 --> 00:05:00.600]  他就告訴我
[00:05:00.600 --> 00:05:02.200]  真的不見了
[00:05:02.200 --> 00:05:04.600]  那時候的電話應該也有手機
[00:05:04.600 --> 00:05:06.400]  沒有找到他
[00:05:06.400 --> 00:05:08.400]  那我就出來
[00:05:08.400 --> 00:05:09.800]  開始九點多十點
[00:05:09.800 --> 00:05:11.400]  我就和太太說
[00:05:11.400 --> 00:05:14.600]  咦,我今晚可能也會晚一點回家
[00:05:14.600 --> 00:05:17.200]  不過重點是我晚一點出門
[00:05:17.200 --> 00:05:19.200]  他說今晚我幾點回家
[00:05:19.200 --> 00:05:20.200]  你不用等我回家
[00:05:20.200 --> 00:05:21.200]  不過不要鎖門
[00:05:21.200 --> 00:05:22.200]  因為我要回來
[00:05:22.200 --> 00:05:23.200]  不過不知道幾點
[00:05:23.200 --> 00:05:25.000]  於是我就出去了
[00:05:25.000 --> 00:05:27.000]  我和他說不如報警
[00:05:27.000 --> 00:05:28.000]  但是他說
[00:05:28.000 --> 00:05:29.600]  警方說不夠二十四小時
[00:05:29.600 --> 00:05:30.600]  是不受理的
[00:05:30.600 --> 00:05:32.000]  失蹤的事
[00:05:32.000 --> 00:05:33.600]  所以我就和他去
[00:05:33.600 --> 00:05:35.600]  為什麼我說他深刻印象
[00:05:35.600 --> 00:05:38.400]  因為我不知道何來有這樣的膽量
[00:05:38.400 --> 00:05:39.600]  我一個膽粗粗
[00:05:39.600 --> 00:05:41.800]  就去到屯門一些屋邨裏面
[00:05:41.800 --> 00:05:43.800]  因為我知道他是和一些
[00:05:43.800 --> 00:05:46.800]  小小的壞份子一起
[00:05:46.800 --> 00:05:47.800]  我就看到
[00:05:47.800 --> 00:05:48.800]  因為原來我也不知道
[00:05:48.800 --> 00:05:50.800]  有時候也少出夜街
[00:05:50.800 --> 00:05:51.800]  去到晚上九點
[00:05:51.800 --> 00:05:53.400]  十點、十一點、二點
[00:05:53.400 --> 00:05:54.800]  原來在屯門有些屋邨
[00:05:54.800 --> 00:05:58.800]  當時原來有很多的青年群體
[00:05:58.800 --> 00:06:00.800]  他們會坐在路邊
[00:06:00.800 --> 00:06:01.800]  如果你有去過
[00:06:01.800 --> 00:06:02.800]  你也知道我說什麼
[00:06:02.800 --> 00:06:04.800]  我就膽粗粗走到他們身邊
[00:06:04.800 --> 00:06:06.800]  我就問我想找這個人
[00:06:06.800 --> 00:06:08.800]  那些人就看著我
[00:06:08.800 --> 00:06:09.800]  三四個
[00:06:09.800 --> 00:06:11.600]  我說現在找這個人
[00:06:11.600 --> 00:06:13.000]  現在很想快點找到他
[00:06:13.000 --> 00:06:14.000]  你們告訴我他在哪裏
[00:06:14.000 --> 00:06:16.000]  其實那些人我不認識
[00:06:16.000 --> 00:06:17.000]  那些人看著我
[00:06:17.000 --> 00:06:18.000]  我又不知道為什麼很有趣
[00:06:18.000 --> 00:06:19.000]  那些人看著我之後就
[00:06:19.000 --> 00:06:20.000]  我不認識他
[00:06:20.000 --> 00:06:22.000]  你就找這個找那個
[00:06:22.000 --> 00:06:23.000]  那你給我電話
[00:06:23.000 --> 00:06:26.000]  於是就找了三四群人
[00:06:26.000 --> 00:06:28.000]  當然我最後告訴你
[00:06:28.000 --> 00:06:30.000]  有一群人開始腦子醒覺一點
[00:06:30.000 --> 00:06:31.000]  我問完他之後
[00:06:31.000 --> 00:06:32.000]  我就轉頭走
[00:06:32.000 --> 00:06:33.000]  一個人走過去
[00:06:33.000 --> 00:06:34.000]  一個人走
[00:06:34.000 --> 00:06:35.000]  他說
[00:06:35.000 --> 00:06:36.000]  你是誰
[00:06:36.000 --> 00:06:37.000]  他問我
[00:06:37.000 --> 00:06:38.000]  他說
[00:06:38.000 --> 00:06:39.000]  我就是社工
[00:06:39.000 --> 00:06:40.000]  你是社工嗎
[00:06:40.000 --> 00:06:41.000]  你是社工嗎
[00:06:41.000 --> 00:06:42.000]  你覺得我是什麼
[00:06:42.000 --> 00:06:44.000]  他以為我是警察
[00:06:44.000 --> 00:06:45.000]  我
[00:06:45.000 --> 00:06:46.000]  我如是者的樣子
[00:06:46.000 --> 00:06:48.000]  我為什麼說是深刻印象呢
[00:06:48.000 --> 00:06:50.000]  故事也挺過癮的
[00:06:50.000 --> 00:06:51.000]  我用這個方法
[00:06:51.000 --> 00:06:53.000]  到最後我突然收到一個
[00:06:53.000 --> 00:06:55.000]  我去到凌晨大概一兩點
[00:06:55.000 --> 00:06:56.000]  都找不到
[00:06:56.000 --> 00:06:58.000]  我這樣去到屋邨都找不到
[00:06:58.000 --> 00:06:59.000]  他就找了那些
[00:06:59.000 --> 00:07:00.000]  因為我做的機構
[00:07:00.000 --> 00:07:02.000]  和一些朋友有聯繫
[00:07:02.000 --> 00:07:03.000]  我就找那些朋友幫我
[00:07:03.000 --> 00:07:05.000]  搜去跨省消息找
[00:07:05.000 --> 00:07:06.000]  找不到
[00:07:06.000 --> 00:07:07.000]  後來就想
[00:07:07.000 --> 00:07:08.000]  唉 都是失望了
[00:07:08.000 --> 00:07:09.000]  兩三點就去報警
[00:07:09.000 --> 00:07:10.000]  我就去到
[00:07:10.000 --> 00:07:12.000]  我正正去到警署門口
[00:07:12.000 --> 00:07:13.000]  我突然收到一個
[00:07:13.000 --> 00:07:14.000]  來歷不明的電話
[00:07:14.000 --> 00:07:15.000]  他就告訴我
[00:07:15.000 --> 00:07:17.000]  這些就是我不知道
[00:07:17.000 --> 00:07:18.000]  不是看電視是真實的
[00:07:18.000 --> 00:07:19.000]  我拿起電話就說
[00:07:19.000 --> 00:07:20.000]  喂
[00:07:20.000 --> 00:07:23.000]  你要的人現在都在某某某地方
[00:07:23.000 --> 00:07:24.000]  接著就收電話
[00:07:24.000 --> 00:07:25.000]  嘩 這麼有趣
[00:07:25.000 --> 00:07:27.000]  我馬上拿回電話來電顯示
[00:07:27.000 --> 00:07:28.000]  我打回電話
[00:07:28.000 --> 00:07:30.000]  那個電話已經是關機了
[00:07:30.000 --> 00:07:31.000]  我就問他
[00:07:31.000 --> 00:07:32.000]  我問過對方的家長
[00:07:32.000 --> 00:07:33.000]  我問過同事
[00:07:33.000 --> 00:07:35.000]  去不去試一試
[00:07:35.000 --> 00:07:36.000]  他說
[00:07:36.000 --> 00:07:38.000]  現在我在警署門口
[00:07:38.000 --> 00:07:39.000]  究竟我去試一試
[00:07:39.000 --> 00:07:40.000]  找那個地方找他
[00:07:40.000 --> 00:07:42.000]  還是我們現在去報警
[00:07:42.000 --> 00:07:43.000]  我跟同事說
[00:07:43.000 --> 00:07:44.000]  反正都是了
[00:07:44.000 --> 00:07:45.000]  試一下吧
[00:07:45.000 --> 00:07:46.000]  我們就去找他
[00:07:46.000 --> 00:07:50.000]  想不到真的被我們找到了
[00:07:50.000 --> 00:07:52.000]  其實原來有時候找人
[00:07:52.000 --> 00:07:54.000]  有時候除了警方之外
[00:07:54.000 --> 00:07:57.000]  很多人都很有網絡去找人
[00:07:57.000 --> 00:07:59.000]  不過要知道相關的群體
[00:07:59.000 --> 00:08:00.000]  找到他之後
[00:08:00.000 --> 00:08:02.000]  我們發覺我們要處理很多家庭問題
[00:08:02.000 --> 00:08:04.000]  因為原來有很多的情景
[00:08:04.000 --> 00:08:05.000]  我們就
[00:08:05.000 --> 00:08:08.000]  令到這個小女孩很不滿
[00:08:08.000 --> 00:08:13.000]  所以她決定用雙腳去表達她的不滿
[00:08:13.000 --> 00:08:16.000]  背後處理這些情景
[00:08:16.000 --> 00:08:18.000]  都會有很多不同的原因
[00:08:18.000 --> 00:08:19.000]  反叛
[00:08:19.000 --> 00:08:22.000]  或者是很多不開心
[00:08:22.000 --> 00:08:23.000]  情緒
[00:08:23.000 --> 00:08:24.000]  所以當你有機會接觸
[00:08:24.000 --> 00:08:26.000]  或者聽別人講這些故事的時候
[00:08:26.000 --> 00:08:28.000]  都大概是這些的場景
[00:08:28.000 --> 00:08:29.000]  我們多謝主席
[00:08:29.000 --> 00:08:31.000]  剛才都幫我們讀了一段
[00:08:31.000 --> 00:08:33.000]  關於失蹤的事件
[00:08:33.000 --> 00:08:35.000]  不過這一次就記在聖經
[00:08:35.000 --> 00:08:37.000]  更加重要的是
[00:08:37.000 --> 00:08:40.000]  這一次失蹤的人是哪一位呢?
[00:08:40.000 --> 00:08:43.000]  就是耶穌少年的時代
[00:08:43.000 --> 00:08:45.000]  剛才你有打開聖經的
[00:08:45.000 --> 00:08:47.000]  你繼續打開我們就看一看
[00:08:47.000 --> 00:08:49.000]  我不知道耶穌剛才讀那段經文的時候
[00:08:49.000 --> 00:08:50.000]  你會不會覺得
[00:08:50.000 --> 00:08:52.000]  耶穌都有些家庭問題呢?
[00:08:52.000 --> 00:08:54.000]  所以耶穌都決定用他的腳
[00:08:54.000 --> 00:08:56.000]  去表達他對家庭
[00:08:56.000 --> 00:08:58.000]  或者對社群的不滿呢?
[00:08:58.000 --> 00:09:00.000]  當然這是引言
[00:09:00.000 --> 00:09:02.000]  你知道我的答案是什麼
[00:09:02.000 --> 00:09:04.000]  在福音之中
[00:09:04.000 --> 00:09:07.000]  唯有路加福音
[00:09:07.000 --> 00:09:10.000]  才是認認真真地記載
[00:09:10.000 --> 00:09:12.000]  耶穌少年的時代
[00:09:12.000 --> 00:09:14.000]  你在其他的馬可福音
[00:09:14.000 --> 00:09:15.000]  馬太福音
[00:09:15.000 --> 00:09:16.000]  約翰福音
[00:09:16.000 --> 00:09:17.000]  你找不到的
[00:09:17.000 --> 00:09:18.000]  唯有就是這一段
[00:09:18.000 --> 00:09:19.000]  不過這一段去記載
[00:09:19.000 --> 00:09:21.000]  不是記載什麼特別的事情
[00:09:21.000 --> 00:09:25.000]  是記載耶穌不見了的一段事情
[00:09:25.000 --> 00:09:30.000]  如果大家還記得
[00:09:30.000 --> 00:09:32.000]  我在十二月中對上一齊中堂講道
[00:09:32.000 --> 00:09:34.000]  其實就是十二月
[00:09:34.000 --> 00:09:36.000]  我明明在第一章裡面
[00:09:36.000 --> 00:09:40.000]  在講耶穌的出世是非常之不凡
[00:09:40.000 --> 00:09:41.000]  也是聖靈感染
[00:09:41.000 --> 00:09:43.000]  是上帝的獨身兒子
[00:09:43.000 --> 00:09:44.000]  所以那時候就告訴大家
[00:09:44.000 --> 00:09:45.000]  我們用了一句話
[00:09:45.000 --> 00:09:48.000]  至高至處榮耀歸於神
[00:09:48.000 --> 00:09:49.000]  在地上的平安歸於他
[00:09:49.000 --> 00:09:51.000]  所喜悅的人
[00:09:51.000 --> 00:09:53.000]  去形容耶穌的降生
[00:09:53.000 --> 00:09:54.000]  瑪利亞知不知道?
[00:09:54.000 --> 00:09:55.000]  當然知道
[00:09:55.000 --> 00:09:56.000]  因為上一堂的
[00:09:56.000 --> 00:09:58.000]  在上個星期中堂
[00:09:58.000 --> 00:09:59.000]  非常之近
[00:09:59.000 --> 00:10:00.000]  七天前的
[00:10:00.000 --> 00:10:02.000]  陳禮成牧師告訴大家
[00:10:02.000 --> 00:10:04.000]  瑪利亞知道
[00:10:04.000 --> 00:10:05.000]  她是受聖靈感染
[00:10:05.000 --> 00:10:09.000]  她知道上帝將會在她身上
[00:10:09.000 --> 00:10:10.000]  有一個大的作為
[00:10:10.000 --> 00:10:12.000]  所以她很多事情
[00:10:12.000 --> 00:10:13.000]  她不知道
[00:10:13.000 --> 00:10:14.000]  不明白
[00:10:14.000 --> 00:10:15.000]  很害怕
[00:10:15.000 --> 00:10:18.000]  但是她卻以一首專注中
[00:10:18.000 --> 00:10:21.000]  成為她馴服上帝的一件事情
[00:10:21.000 --> 00:10:23.000]  所以在那個場景裡面
[00:10:23.000 --> 00:10:25.000]  其實瑪利亞是知道
[00:10:25.000 --> 00:10:28.000]  耶穌是非常之特別
[00:10:28.000 --> 00:10:30.000]  但是這麼特別的人
[00:10:30.000 --> 00:10:33.000]  為什麼會有這麼特別的個性?
[00:10:33.000 --> 00:10:35.000]  為什麼會在那段時間裡面
[00:10:35.000 --> 00:10:38.000]  她離開了她的家庭
[00:10:38.000 --> 00:10:39.000]  幾天這麼久?
[00:10:39.000 --> 00:10:41.000]  你繼續打開聖經的時候
[00:10:41.000 --> 00:10:44.000]  你就看到
[00:10:44.000 --> 00:10:46.000]  究竟當瑪利亞知道
[00:10:46.000 --> 00:10:48.000]  耶穌基督
[00:10:48.000 --> 00:10:50.000]  她是一個這麼非凡
[00:10:50.000 --> 00:10:52.000]  這麼特別的人的時候
[00:10:52.000 --> 00:10:53.000]  會不會對她
[00:10:53.000 --> 00:10:55.000]  作為在地上的父親母親
[00:10:55.000 --> 00:10:57.000]  會不會對瑪利亞
[00:10:57.000 --> 00:10:59.000]  有些特別的或不同
[00:10:59.000 --> 00:11:01.000]  有些優惠的教養方式?
[00:11:01.000 --> 00:11:03.000]  你猜會不會呢?
[00:11:03.000 --> 00:11:05.000]  其實根據聖經的顯示是沒有的
[00:11:05.000 --> 00:11:07.000]  她真的按照猶太人的傳統
[00:11:07.000 --> 00:11:09.000]  按照宗教的規條
[00:11:09.000 --> 00:11:12.000]  幫助耶穌成長
[00:11:12.000 --> 00:11:13.000]  所以當你打開第二章
[00:11:13.000 --> 00:11:18.000]  第21節的時候
[00:11:18.000 --> 00:11:20.000]  當耶穌基督出生滿了八天的時候
[00:11:20.000 --> 00:11:23.000]  她按照猶太人的律法
[00:11:23.000 --> 00:11:25.000]  你看看創世紀就知道了
[00:11:25.000 --> 00:11:29.000]  就是上帝和瑪法拉罕立約的記號
[00:11:29.000 --> 00:11:30.000]  就是國禮
[00:11:30.000 --> 00:11:32.000]  她仍然在第八天裡面
[00:11:32.000 --> 00:11:34.000]  按照瑪利亞洪約瑟
[00:11:34.000 --> 00:11:35.000]  按照規矩
[00:11:35.000 --> 00:11:36.000]  宗教的禮儀
[00:11:36.000 --> 00:11:40.000]  和她有一個國禮的儀式
[00:11:40.000 --> 00:11:41.000]  不單止這樣
[00:11:41.000 --> 00:11:43.000]  她繼續在22節的時候
[00:11:43.000 --> 00:11:45.000]  就按照了律法
[00:11:45.000 --> 00:11:46.000]  這個律法
[00:11:46.000 --> 00:11:49.000]  原來在利未記十二章裡面記載了
[00:11:49.000 --> 00:11:51.000]  就是當他們出生之後
[00:11:51.000 --> 00:11:53.000]  男的就三十三日
[00:11:53.000 --> 00:11:55.000]  剛才曾牧師在早堂分享到
[00:11:55.000 --> 00:11:56.000]  男的就三十三日
[00:11:56.000 --> 00:11:58.000]  女的就六十六日
[00:11:58.000 --> 00:12:00.000]  按照這個潔淨傳統
[00:12:00.000 --> 00:12:03.000]  就去到聖殿耶路撒冷那裡
[00:12:03.000 --> 00:12:07.000]  去做獻嬰的儀式
[00:12:07.000 --> 00:12:08.000]  我們有方便
[00:12:08.000 --> 00:12:10.000]  在聖誕節期間有獻嬰禮
[00:12:10.000 --> 00:12:11.000]  但那時候不是
[00:12:11.000 --> 00:12:12.000]  要去到耶路撒冷的
[00:12:12.000 --> 00:12:15.000]  見到耶穌在那裡出生嗎
[00:12:15.000 --> 00:12:16.000]  有沒有印象
[00:12:16.000 --> 00:12:17.000]  祂在伯尼恆
[00:12:17.000 --> 00:12:18.000]  但祂是什麼居民
[00:12:18.000 --> 00:12:19.000]  祂正式來說
[00:12:19.000 --> 00:12:21.000]  祂是拿撒勒人
[00:12:21.000 --> 00:12:22.000]  OK
[00:12:22.000 --> 00:12:24.000]  祂當時要上報去到伯尼恆
[00:12:24.000 --> 00:12:26.000]  拿撒勒離開
[00:12:26.000 --> 00:12:27.000]  由拿撒勒去到耶路撒冷
[00:12:27.000 --> 00:12:30.000]  你知道大概有多遠的路程嗎
[00:12:30.000 --> 00:12:33.000]  根據正常的直線來拉
[00:12:33.000 --> 00:12:35.000]  大概一百五十公里
[00:12:35.000 --> 00:12:37.000]  一百五十公里
[00:12:37.000 --> 00:12:39.000]  如果我們步行的速度
[00:12:39.000 --> 00:12:41.000]  大概要幾天時間
[00:12:41.000 --> 00:12:43.000]  沒有特別優惠
[00:12:43.000 --> 00:12:46.000]  耶穌不用做這些禮儀
[00:12:46.000 --> 00:12:48.000]  約瑟瑪尼亞仍然帶著祂
[00:12:48.000 --> 00:12:49.000]  在廿二節裡
[00:12:49.000 --> 00:12:50.000]  按照律法的要求
[00:12:50.000 --> 00:12:52.000]  按照這個節制的時間
[00:12:52.000 --> 00:12:53.000]  完了之後
[00:12:53.000 --> 00:12:54.000]  耶穌是男生嗎
[00:12:54.000 --> 00:12:55.000]  三十三天之後
[00:12:55.000 --> 00:12:58.000]  就應該去到耶路撒冷裡
[00:12:58.000 --> 00:13:00.000]  凡投身的
[00:13:00.000 --> 00:13:02.000]  必獻為聖
[00:13:02.000 --> 00:13:03.000]  獻主
[00:13:03.000 --> 00:13:04.000]  歸主為聖
[00:13:04.000 --> 00:13:05.000]  祂按照這個禮儀
[00:13:05.000 --> 00:13:07.000]  繼續去教養耶穌基督
[00:13:07.000 --> 00:13:11.000]  繼續讓祂在上帝裡
[00:13:11.000 --> 00:13:12.000]  在律法裡
[00:13:12.000 --> 00:13:13.000]  在猶太的禮儀裡
[00:13:13.000 --> 00:13:15.000]  繼續的成長
[00:13:16.000 --> 00:13:17.000]  在這個過程裡
[00:13:17.000 --> 00:13:18.000]  如果看聖經
[00:13:18.000 --> 00:13:19.000]  如果打開聖經的話
[00:13:19.000 --> 00:13:20.000]  你看下去
[00:13:20.000 --> 00:13:22.000]  從廿二節
[00:13:22.000 --> 00:13:24.000]  一直到三十八節
[00:13:24.000 --> 00:13:25.000]  在過程裡
[00:13:25.000 --> 00:13:26.000]  在耶路撒冷城裡
[00:13:26.000 --> 00:13:29.000]  祂會遇著西面和阿拿這兩位人物
[00:13:29.000 --> 00:13:33.000]  而給了他們一些更大的提醒
[00:13:33.000 --> 00:13:37.000]  完了這些禮儀之後
[00:13:37.000 --> 00:13:39.000]  去到第三十八
[00:13:39.000 --> 00:13:41.000]  第三十九節裡
[00:13:41.000 --> 00:13:43.000]  聖經的記載說
[00:13:43.000 --> 00:13:45.000]  約瑟和瑪利亞
[00:13:45.000 --> 00:13:47.000]  照著主的律法
[00:13:47.000 --> 00:13:48.000]  猶太人的律法
[00:13:48.000 --> 00:13:51.000]  辦完了那些獻嬰禮
[00:13:51.000 --> 00:13:52.000]  他們完成了
[00:13:52.000 --> 00:13:54.000]  他們就回到加利利
[00:13:54.000 --> 00:13:57.000]  加利利其實就在拿撒勒旁邊
[00:13:57.000 --> 00:13:59.000]  所以是同一個地方
[00:13:59.000 --> 00:14:01.000]  聖經在這個時間
[00:14:01.000 --> 00:14:02.000]  在這個裡面
[00:14:02.000 --> 00:14:05.000]  就幫助我們去明白
[00:14:05.000 --> 00:14:06.000]  整個過程裡
[00:14:06.000 --> 00:14:09.000]  耶穌的心靈的狀態
[00:14:09.000 --> 00:14:10.000]  在第四十節說
[00:14:10.000 --> 00:14:12.000]  耶穌漸漸長大
[00:14:12.000 --> 00:14:14.000]  強健喜樂
[00:14:14.000 --> 00:14:15.000]  充滿智慧
[00:14:15.000 --> 00:14:18.000]  又有神的恩惠在他身上
[00:14:18.000 --> 00:14:20.000]  作為一個段落的總結
[00:14:20.000 --> 00:14:21.000]  這個重要的
[00:14:21.000 --> 00:14:23.000]  因為他告訴大家
[00:14:23.000 --> 00:14:25.000]  他按照這些禮儀
[00:14:25.000 --> 00:14:26.000]  一路進行的時候
[00:14:26.000 --> 00:14:27.000]  一路成長的裡面
[00:14:27.000 --> 00:14:29.000]  耶穌在各方面
[00:14:29.000 --> 00:14:32.000]  身心靈繼續得到健全
[00:14:32.000 --> 00:14:35.000]  換一換個角度
[00:14:35.000 --> 00:14:37.000]  作為父母的你
[00:14:37.000 --> 00:14:38.000]  若然你是父母的話
