
[00:00:00.000 --> 00:00:04.800]  今天在崇拜當中和你們一起唱詩歌
[00:02:08.360 --> 00:02:11.640]  對著律法的人
[00:02:11.640 --> 00:02:14.120]  對著沒有律法的人
[00:02:14.120 --> 00:02:16.440]  對著軟弱的人
[00:02:16.440 --> 00:02:18.680]  我就是做那些人
[00:02:18.680 --> 00:02:19.960]  有沒有留意到?
[00:02:19.960 --> 00:02:21.080]  為了什麼?
[00:02:21.080 --> 00:02:23.080]  為了得謝人
[00:02:23.080 --> 00:02:26.840]  所以你會發覺保羅傳福音很有智慧
[00:02:26.840 --> 00:02:29.240]  他對著不同的對象
[00:02:29.240 --> 00:02:32.040]  他首先要了解他們
[00:02:32.040 --> 00:02:34.360]  知道他們的文化
[00:02:34.360 --> 00:02:35.880]  認同他們
[00:02:35.880 --> 00:02:39.480]  幫他們有一個共通點
[00:02:39.480 --> 00:02:42.120]  建立之後,又有信任
[00:02:42.120 --> 00:02:44.600]  結果保羅就傳福音給他們
[00:02:44.600 --> 00:02:48.600]  所以你會看到保羅傳福音的模式
[00:02:48.600 --> 00:02:51.800]  給他們很好的啟發
[00:02:51.800 --> 00:02:53.400]  還有保羅說
[00:02:53.400 --> 00:03:00.280]  凡我所作的,都是為福音的緣故
[00:03:00.280 --> 00:03:05.720]  為要使人同得這福音的好處
[00:03:05.720 --> 00:03:06.680]  記不記得?
[00:03:06.680 --> 00:03:10.280]  這個也是保羅的心願
[00:03:10.280 --> 00:03:12.680]  他一生人的使命
[00:03:12.680 --> 00:03:14.680]  是要傳福音
[00:03:14.680 --> 00:03:17.720]  因為他在大馬識路上
[00:03:17.720 --> 00:03:19.720]  有沒有印象?
[00:03:19.720 --> 00:03:21.720]  主向他顯現
[00:03:21.720 --> 00:03:23.000]  光照他
[00:03:23.000 --> 00:03:24.520]  他就整個倒下了
[00:03:24.520 --> 00:03:25.720]  趴下了
[00:03:25.720 --> 00:03:27.720]  眼睛瞎了
[00:03:27.720 --> 00:03:29.720]  那次的經歷
[00:03:29.720 --> 00:03:35.000]  是保羅一生人第一次經歷到
[00:03:35.000 --> 00:03:37.000]  遇見主耶穌之後
[00:03:37.000 --> 00:03:39.400]  他看到自己的問題
[00:03:39.400 --> 00:03:41.720]  看到自己的毛病
[00:03:41.720 --> 00:03:43.160]  看到自己的污穢
[00:03:43.160 --> 00:03:46.120]  所以他就認罪悔改
[00:03:46.120 --> 00:03:48.680]  因為他以前迫不及待的
[00:03:48.680 --> 00:03:50.680]  接著耶穌跟他說
[00:03:50.680 --> 00:03:52.200]  從此之後
[00:03:52.200 --> 00:03:54.200]  你要起來
[00:03:54.200 --> 00:03:56.200]  去到你的同胞
[00:03:56.200 --> 00:03:58.200]  去到外邦人
[00:03:58.200 --> 00:04:00.200]  去到君王當中
[00:04:00.200 --> 00:04:02.200]  傳我的福音
[00:04:02.200 --> 00:04:04.200]  就是說
[00:04:04.200 --> 00:04:07.560]  保羅一生人
[00:04:07.560 --> 00:04:10.040]  領受一個很特別的任務
[00:04:10.040 --> 00:04:12.040]  就是要傳福音
[00:04:12.040 --> 00:04:14.040]  所以不怪第九章
[00:04:14.040 --> 00:04:17.880]  一到二十三節就已經鋪陳了
[00:04:17.880 --> 00:04:19.160]  很詳細的
[00:04:19.160 --> 00:04:21.480]  保羅說自己怎樣去傳福音
[00:04:21.480 --> 00:04:22.760]  這個經歷
[00:04:22.760 --> 00:04:24.280]  但到了二十四節
[00:04:24.280 --> 00:04:26.040]  筆鋒一轉
[00:04:26.040 --> 00:04:26.840]  轉到什麼呢?
[00:04:26.840 --> 00:04:28.840]  原來保羅想帶出一個
[00:04:28.840 --> 00:04:30.840]  運動員的形象
[00:04:30.840 --> 00:04:31.880]  為什麼呢?
[00:04:31.880 --> 00:04:34.280]  因為他覺得傳福音的人
[00:04:34.280 --> 00:04:36.840]  侍奉上帝的人
[00:04:36.840 --> 00:04:40.680]  都好像一個運動員
[00:04:40.680 --> 00:04:42.680]  所以他在二十四節開始
[00:04:42.680 --> 00:04:47.160]  就拉到這個運動員的角色當中
[00:04:47.160 --> 00:04:49.160]  可能我們會問
[00:04:49.160 --> 00:04:52.440]  為什麼他會用運動員
[00:04:52.440 --> 00:04:54.440]  比方到基督徒呢?
[00:04:54.440 --> 00:04:57.160]  原來有原因的
[00:04:57.160 --> 00:04:59.160]  因為有三個原因
[00:04:59.160 --> 00:05:01.160]  第一個原因是什麼呢?
[00:05:01.160 --> 00:05:03.160]  第一個原因
[00:05:03.160 --> 00:05:07.720]  是因為運動員有賞賜的
[00:05:07.720 --> 00:05:09.720]  有賞賜
[00:05:09.720 --> 00:05:11.720]  有獎賞的
[00:05:11.720 --> 00:05:13.720]  因為大家都知道
[00:05:13.720 --> 00:05:15.720]  出來比賽的運動員
[00:05:15.720 --> 00:05:17.720]  拼命的
[00:05:17.720 --> 00:05:19.720]  為什麼這麼拼搏呢?
[00:05:19.720 --> 00:05:22.760]  因為每個人都想拿獎
[00:05:22.760 --> 00:05:24.760]  不過很可惜
[00:05:24.760 --> 00:05:26.760]  獎牌只有三個
[00:05:26.760 --> 00:05:29.800]  比賽的人有幾十人
[00:05:29.800 --> 00:05:32.920]  所以每個人拼命
[00:05:32.920 --> 00:05:34.920]  拼命去拼搏
[00:05:34.920 --> 00:05:38.360]  希望拿到獎牌
[00:05:38.360 --> 00:05:40.360]  回來
[00:05:40.360 --> 00:05:42.360]  第二個原因
[00:05:42.360 --> 00:05:44.360]  運動員的心態
[00:05:44.360 --> 00:05:46.360]  他去到盡
[00:05:46.360 --> 00:05:48.360]  拼到盡
[00:05:48.360 --> 00:05:50.360]  都不計較
[00:05:50.360 --> 00:05:52.360]  他目的是什麼?
[00:05:52.360 --> 00:05:54.360]  希望拿到獎賞
[00:05:54.360 --> 00:05:56.360]  這種拼搏的精神
[00:05:56.360 --> 00:05:58.360]  應用在我們信耶穌的人身上
[00:05:58.360 --> 00:06:00.360]  就很貼切
[00:06:00.360 --> 00:06:02.360]  為什麼呢?
[00:06:02.360 --> 00:06:04.360]  因為我們今天做基督徒
[00:06:04.360 --> 00:06:06.360]  我們侍奉上帝去傳福音
[00:06:06.360 --> 00:06:08.360]  同樣也要有這種態度
[00:06:08.360 --> 00:06:10.360]  這種精神
[00:06:10.360 --> 00:06:12.360]  就是全力以赴
[00:06:12.360 --> 00:06:14.360]  認真的
[00:06:14.360 --> 00:06:16.360]  拼命的
[00:06:16.360 --> 00:06:18.360]  為了天國福音的緣故
[00:06:18.360 --> 00:06:20.360]  來擺上自己
[00:06:20.360 --> 00:06:24.360]  要有這種精神
[00:06:24.360 --> 00:06:26.360]  來撥出去
[00:06:26.360 --> 00:06:28.360]  這是很重要的
[00:06:28.360 --> 00:06:30.360]  如果你明白這一點
[00:06:30.360 --> 00:06:32.360]  你就會明白為什麼百多年前
[00:06:32.360 --> 00:06:34.360]  有些人千里迢迢
[00:06:34.360 --> 00:06:36.360]  遠道重陽
[00:06:36.360 --> 00:06:38.360]  來到中國
[00:06:38.360 --> 00:06:40.360]  這個大地
[00:06:40.360 --> 00:06:42.360]  去做宣教士
[00:06:42.360 --> 00:06:44.360]  傳福音
[00:06:44.360 --> 00:06:46.360]  大家有聽過吧?
[00:06:46.360 --> 00:06:48.360]  不論是馬勒信也好
[00:06:48.360 --> 00:06:50.360]  不論是大德生也好
[00:06:50.360 --> 00:06:52.360]  這些愛中國人的宣教士
[00:06:52.360 --> 00:06:54.360]  不計一切
[00:06:54.360 --> 00:06:56.360]  都要來到中國大陸
[00:06:56.360 --> 00:06:58.360]  這個荒蕪的地方
[00:06:58.360 --> 00:07:00.360]  來傳福音
[00:07:00.360 --> 00:07:02.360]  為什麼呢?
[00:07:02.360 --> 00:07:04.360]  因為他們知道
[00:07:04.360 --> 00:07:06.360]  將來在上面
[00:07:06.360 --> 00:07:08.360]  有沒有獎賞呢?
[00:07:08.360 --> 00:07:10.360]  有獎賞的
[00:07:10.360 --> 00:07:12.360]  而這個獎賞
[00:07:12.360 --> 00:07:14.360]  是一個永不扭壞
[00:07:14.360 --> 00:07:16.360]  永不衰殘的
[00:07:16.360 --> 00:07:18.360]  生命的冠冕
[00:07:18.360 --> 00:07:20.360]  所以現在明白
[00:07:20.360 --> 00:07:22.360]  為什麼這些人
[00:07:22.360 --> 00:07:24.360]  會這麼認真
[00:07:24.360 --> 00:07:26.360]  這麼拼命
[00:07:26.360 --> 00:07:28.360]  不怕艱難
[00:07:28.360 --> 00:07:30.360]  來傳福音
[00:07:30.360 --> 00:07:32.360]  因為每一個這樣做的人
[00:07:32.360 --> 00:07:34.360]  都得到上前
[00:07:34.360 --> 00:07:36.360]  可能你也會
[00:07:36.360 --> 00:07:38.360]  發覺你身邊
[00:07:38.360 --> 00:07:40.360]  有些人
[00:07:40.360 --> 00:07:42.360]  好像我的朋友
[00:07:42.360 --> 00:07:44.360]  我遇到的朋友
[00:07:44.360 --> 00:07:46.360]  本來有一份高薪厚職
[00:07:46.360 --> 00:07:48.360]  做得不錯
[00:07:48.360 --> 00:07:50.360]  如果他一直做下去
[00:07:50.360 --> 00:07:52.360]  他的工作
[00:07:52.360 --> 00:07:54.360]  真的可以養他一輩子
[00:07:54.360 --> 00:07:56.360]  真的好說好聽
[00:07:56.360 --> 00:07:58.360]  打什麼都不用擔心
[00:07:58.360 --> 00:08:00.360]  你明白我的意思嗎?
[00:08:00.360 --> 00:08:02.360]  但是不明白為什麼
[00:08:02.360 --> 00:08:04.360]  做到中途他又不做
[00:08:04.360 --> 00:08:06.360]  打信、打紙、辭職呢?
[00:08:06.360 --> 00:08:08.360]  跑去
[00:08:08.360 --> 00:08:10.360]  報讀神學
[00:08:10.360 --> 00:08:12.360]  然後全時間
[00:08:12.360 --> 00:08:14.360]  侍奉上帝
[00:08:14.360 --> 00:08:16.360]  有沒有這樣的人?
[00:08:16.360 --> 00:08:18.360]  有啊!
[00:08:18.360 --> 00:08:20.360]  我們會問這些人
[00:08:20.360 --> 00:08:22.360]  是不是這裡有問題呢?
[00:08:22.360 --> 00:08:24.360]  不是!
[00:08:24.360 --> 00:08:26.360]  是因為主光照他們
[00:08:26.360 --> 00:08:28.360]  所以他覺得
[00:08:28.360 --> 00:08:30.360]  人一世物一世
[00:08:30.360 --> 00:08:32.360]  幾十年裡
[00:08:32.360 --> 00:08:34.360]  原來現在主呼召我
[00:08:34.360 --> 00:08:36.360]  我要打拼
[00:08:36.360 --> 00:08:38.360]  拼命
[00:08:38.360 --> 00:08:40.360]  認真
[00:08:40.360 --> 00:08:42.360]  去踏上
[00:08:42.360 --> 00:08:44.360]  蒙召的道路
[00:08:44.360 --> 00:08:46.360]  所以你明白這些人
[00:08:46.360 --> 00:08:48.360]  他們這樣做
[00:08:48.360 --> 00:08:50.360]  是因為他們知道將來有沒有賞賜
[00:08:50.360 --> 00:08:52.360]  有獎賞
[00:08:52.360 --> 00:08:54.360]  我又開始明白
[00:08:54.360 --> 00:08:56.360]  我以前認識一些人
[00:08:56.360 --> 00:08:58.360]  為什麼無緣無故
[00:08:58.360 --> 00:09:02.360]  提早五年、提早十年退休呢?
[00:09:02.360 --> 00:09:04.360]  有時候我都很不明白
[00:09:04.360 --> 00:09:08.360]  你知道如果提早五年、提早十年
[00:09:08.360 --> 00:09:10.360]  那他的祥奉就什麼?
[00:09:10.360 --> 00:09:12.360]  沒有了缺的
[00:09:12.360 --> 00:09:14.360]  被人剁了缺
[00:09:14.360 --> 00:09:16.360]  但是他願意嗎?他願意
[00:09:16.360 --> 00:09:18.360]  為什麼?因為他覺得
[00:09:18.360 --> 00:09:20.360]  他要利用餘下的
[00:09:20.360 --> 00:09:22.360]  下半場
[00:09:22.360 --> 00:09:24.360]  人生下半場
[00:09:24.360 --> 00:09:26.360]  上帝要他做的工作
[00:09:26.360 --> 00:09:28.360]  所以他提早退休
[00:09:28.360 --> 00:09:30.360]  現在我們會問
[00:09:30.360 --> 00:09:32.360]  這些人
[00:09:32.360 --> 00:09:34.360]  為什麼會這樣做呢?
[00:09:34.360 --> 00:09:36.360]  因為他們都是運動員
[00:09:36.360 --> 00:09:38.360]  那種精神
[00:09:38.360 --> 00:09:40.360]  為了追求有賞賜
[00:09:40.360 --> 00:09:42.360]  有上帝給他的獎賞
[00:09:42.360 --> 00:09:46.360]  他甘願放下
[00:09:46.360 --> 00:09:50.360]  目前所有的福利
[00:09:50.360 --> 00:09:52.360]  他的好處
[00:09:52.360 --> 00:09:54.360]  都不在話下了
[00:09:54.360 --> 00:09:56.360]  願意走上
[00:09:56.360 --> 00:10:00.360]  侍奉上帝的道路
[00:10:00.360 --> 00:10:02.360]  所以感謝神
[00:10:02.360 --> 00:10:04.360]  我們知道保羅說
[00:10:04.360 --> 00:10:06.360]  我們好像運動員
[00:10:06.360 --> 00:10:08.360]  是因為我們有獎賞
[00:10:08.360 --> 00:10:10.360]  第二個原因
[00:10:10.360 --> 00:10:12.360]  為什麼這樣描繪呢?
[00:10:12.360 --> 00:10:14.360]  原來運動員
[00:10:14.360 --> 00:10:16.360]  保羅怎麼說呢?
[00:10:16.360 --> 00:10:18.360]  他說既然我們要賽跑的話
[00:10:18.360 --> 00:10:20.360]  你們也要這樣跑
[00:10:20.360 --> 00:10:22.360]  你們也要這樣跑
[00:10:22.360 --> 00:10:24.360]  你們也要這樣跑
[00:10:24.360 --> 00:10:26.360]  意思就是我們也要去跑
[00:10:26.360 --> 00:10:28.360]  也要去操練
[00:10:28.360 --> 00:10:30.360]  大家都知道
[00:10:30.360 --> 00:10:32.360]  如果你要去賽跑
[00:10:32.360 --> 00:10:34.360]  參加馬拉松
[00:10:34.360 --> 00:10:36.360]  要不要操練?
[00:10:36.360 --> 00:10:38.360]  要操練的
[00:10:38.360 --> 00:10:40.360]  我曾經見過一個人
[00:10:40.360 --> 00:10:42.360]  拿了別人的號碼
[00:10:42.360 --> 00:10:44.360]  跑馬拉松
[00:10:44.360 --> 00:10:46.360]  原來他也沒有什麼操練
[00:10:46.360 --> 00:10:48.360]  拿了別人的號碼
[00:10:48.360 --> 00:10:50.360]  結果在青魚隧道
[00:10:50.360 --> 00:10:52.360]  跑了不久
[00:10:52.360 --> 00:10:54.360]  跌倒了
[00:10:54.360 --> 00:10:56.360]  整個大字型的
[00:10:56.360 --> 00:10:58.360]  然後有人來搶救他
[00:10:58.360 --> 00:11:00.360]  大家知道什麼原因嗎?
[00:11:00.360 --> 00:11:04.360]  是因為他沒有操練
[00:11:04.360 --> 00:11:06.360]  沒有操練就去跑
[00:11:06.360 --> 00:11:08.360]  拿了別人的號碼去跑
[00:11:08.360 --> 00:11:10.360]  結果在隧道
[00:11:10.360 --> 00:11:14.360]  整個躺下了
[00:11:14.360 --> 00:11:16.360]  各位頂尖的朋友
[00:11:16.360 --> 00:11:18.360]  如果喜歡運動員
[00:11:18.360 --> 00:11:20.360]  要不要操練?
[00:11:20.360 --> 00:11:22.360]  要的
[00:11:22.360 --> 00:11:24.360]  無論你喜歡什麼運動
[00:11:24.360 --> 00:11:26.360]  要不要操練?
[00:11:26.360 --> 00:11:28.360]  要的
[00:11:28.360 --> 00:11:30.360]  台上十分鐘
[00:11:30.360 --> 00:11:32.360]  台下十年功
[00:11:32.360 --> 00:11:34.360]  一定要操練
[00:11:34.360 --> 00:11:36.360]  不操練不行
[00:11:36.360 --> 00:11:38.360]  你記不記得
[00:11:38.360 --> 00:11:40.360]  講起運動
[00:11:40.360 --> 00:11:42.360]  我們香港人
[00:11:42.360 --> 00:11:44.360]  面有光彩
[00:11:44.360 --> 00:11:46.360]  運動員在亞運
[00:11:46.360 --> 00:11:48.360]  成績亮不亮麗?
[00:11:48.360 --> 00:11:50.360]  亮不亮麗?
[00:11:50.360 --> 00:11:52.360]  亮麗
[00:11:52.360 --> 00:11:56.360]  不論是一般的運動員
[00:11:56.360 --> 00:11:58.360]  傷殘的運動員
[00:11:58.360 --> 00:12:00.360]  他們的成績都拿得不錯
[00:12:00.360 --> 00:12:02.360]  在亞運會
[00:12:02.360 --> 00:12:04.360]  所以我們香港人
[00:12:04.360 --> 00:12:06.360]  走在街上挺胸昂首都可以
[00:12:06.360 --> 00:12:08.360]  都有些光彩
[00:12:08.360 --> 00:12:10.360]  為什麼拿這麼多獎牌回來?
[00:12:10.360 --> 00:12:12.360]  頂尖的朋友
[00:12:12.360 --> 00:12:14.360]  誰是拿第一金?
[00:12:14.360 --> 00:12:16.360]  今年的亞運
[00:12:16.360 --> 00:12:18.360]  誰為香港拿第一金?
[00:12:18.360 --> 00:12:20.360]  我沒有這麼快
[00:12:20.360 --> 00:12:22.360]  不是去到這個
[00:12:22.360 --> 00:12:24.360]  知道是誰嗎?
[00:12:24.360 --> 00:12:26.360]  今年為香港亞運拿第一金
[00:12:26.360 --> 00:12:28.360]  是兩個男人
[00:12:28.360 --> 00:12:30.360]  做什麼?
[00:12:30.360 --> 00:12:32.360]  划艇
[00:12:32.360 --> 00:12:34.360]  記不記得划艇?
[00:12:34.360 --> 00:12:36.360]  你看這兩個運動員
[00:12:36.360 --> 00:12:38.360]  真的瘦猛猛
[00:12:38.360 --> 00:12:40.360]  一點都不是健碩那些
[00:12:40.360 --> 00:12:42.360]  不是健碩那些
[00:12:42.360 --> 00:12:44.360]  隨時我和你都比他健碩
[00:12:44.360 --> 00:12:46.360]  你明白我的意思嗎?
[00:12:46.360 --> 00:12:48.360]  但這兩個運動員
[00:12:48.360 --> 00:12:50.360]  竟然在划艇那裡
[00:12:50.360 --> 00:12:52.360]  拿到金牌
[00:12:52.360 --> 00:12:54.360]  還是第一金
[00:12:54.360 --> 00:12:56.360]  真的很金
[00:12:56.360 --> 00:12:58.360]  為什麼?
[00:12:58.360 --> 00:13:00.360]  各位頂尖的朋友
[00:13:00.360 --> 00:13:02.360]  原來這兩個運動員
[00:13:02.360 --> 00:13:04.360]  有沒有操練?
[00:13:04.360 --> 00:13:06.360]  不單有操練
[00:13:06.360 --> 00:13:08.360]  還有秘操
[00:13:08.360 --> 00:13:10.360]  什麼叫秘操?
[00:13:10.360 --> 00:13:12.360]  秘密操練
[00:13:12.360 --> 00:13:14.360]  他們這兩個人
[00:13:14.360 --> 00:13:16.360]  用了一年時間
[00:13:16.360 --> 00:13:18.360]  去到西藏高原的地方
[00:13:18.360 --> 00:13:20.360]  操練自己
[00:13:20.360 --> 00:13:22.360]  一年之後
[00:13:22.360 --> 00:13:24.360]  下山去到平原
[00:13:24.360 --> 00:13:26.360]  這兩個人夠不夠氣?
[00:13:26.360 --> 00:13:28.360]  夠氣了
[00:13:28.360 --> 00:13:30.360]  你明白嗎?
[00:13:30.360 --> 00:13:32.360]  無論氧氣什麼氣都去
[00:13:32.360 --> 00:13:34.360]  都夠氣了
[00:13:34.360 --> 00:13:36.360]  我就開始明白
[00:13:36.360 --> 00:13:38.360]  為什麼旁邊的艇
[00:13:38.360 --> 00:13:40.360]  烏茲別克
[00:13:40.360 --> 00:13:42.360]  又大又健碩
[00:13:42.360 --> 00:13:44.360]  都不夠他撐得快
[00:13:44.360 --> 00:13:46.360]  為什麼?
[00:13:46.360 --> 00:13:48.360]  因為要秘操
[00:13:48.360 --> 00:13:50.360]  放棄了一年時間
[00:13:50.360 --> 00:13:52.360]  去操練
[00:13:52.360 --> 00:13:54.360]  目的是要什麼?
[00:13:54.360 --> 00:13:56.360]  拿到金牌
[00:13:56.360 --> 00:13:58.360]  為什麼保羅用運動員
[00:13:58.360 --> 00:14:00.360]  給我們基督徒?
[00:14:00.360 --> 00:14:02.360]  是因為每一個基督徒
[00:14:02.360 --> 00:14:04.360]  都需要操練
[00:14:04.360 --> 00:14:06.360]  我們為什麼要操練
[00:14:06.360 --> 00:14:08.360]  要裝備自己?
[00:14:08.360 --> 00:14:10.360]  是因為上帝
[00:14:10.360 --> 00:14:12.360]  不想你和我
[00:14:12.360 --> 00:14:14.360]  空窗上陣
[00:14:14.360 --> 00:14:16.360]  大家明白我的意思嗎?
[00:14:16.360 --> 00:14:18.360]  如果你去侍奉上帝
[00:14:18.360 --> 00:14:20.360]  去傳福音
[00:14:20.360 --> 00:14:22.360]  你沒有去裝備
[00:14:22.360 --> 00:14:24.360]  沒有去接受訓練
[00:14:24.360 --> 00:14:26.360]  心口掛個勇字
[00:14:26.360 --> 00:14:28.360]  撞板多過什麼?
[00:14:28.360 --> 00:14:30.360]  多過吃飯
[00:14:30.360 --> 00:14:34.360]  我曾經見到一個弟兄
[00:14:34.360 --> 00:14:36.360]  參加什麼課程呢?
[00:14:36.360 --> 00:14:38.360]  名字都很長
[00:14:38.360 --> 00:14:42.360]  叫做顏關大使訓練課程
[00:14:42.360 --> 00:14:44.360]  有沒有聽過?
[00:14:44.360 --> 00:14:46.360]  這個課程上八課
[00:14:46.360 --> 00:14:48.360]  我問這個弟兄
[00:14:48.360 --> 00:14:50.360]  為什麼你會參加這個課程
[00:14:50.360 --> 00:14:52.360]  上八課這麼多?
[00:14:52.360 --> 00:14:54.360]  還要晚上來上課
[00:14:54.360 --> 00:14:58.360]  這個弟兄就這樣回答我
[00:14:58.360 --> 00:15:00.360]  他說因為我最近
[00:15:00.360 --> 00:15:02.360]  不知為什麼
[00:15:02.360 --> 00:15:04.360]  無論在教會也好
[00:15:04.360 --> 00:15:06.360]  在公司也好
[00:15:06.360 --> 00:15:10.360]  在我的好朋友圈子也好
[00:15:10.360 --> 00:15:12.360]  總是遇到一些人
[00:15:12.360 --> 00:15:14.360]  很不幸
[00:15:14.360 --> 00:15:18.360]  患了癌症
[00:15:18.360 --> 00:15:20.360]  我的心很難過
[00:15:20.360 --> 00:15:22.360]  但我又不知道怎樣幫他們
[00:15:22.360 --> 00:15:24.360]  我又不知道說什麼
[00:15:24.360 --> 00:15:26.360]  我又不知道應該怎樣做
[00:15:26.360 --> 00:15:28.360]  越忙
[00:15:28.360 --> 00:15:30.360]  一個吳國宇
[00:15:30.360 --> 00:15:32.360]  就傷害到對方
[00:15:32.360 --> 00:15:34.360]  心更不想
[00:15:34.360 --> 00:15:38.360]  所以我決定報這個課程
[00:15:38.360 --> 00:15:40.360]  我希望自己能夠
[00:15:40.360 --> 00:15:42.360]  裝備自己
[00:15:42.360 --> 00:15:44.360]  訓練好自己
[00:15:44.360 --> 00:15:46.360]  以致我幫我的朋友
[00:15:46.360 --> 00:15:48.360]  幫我的弟兄姊妹的時候
[00:15:48.360 --> 00:15:50.360]  我懂得怎樣去幫他們
[00:15:50.360 --> 00:15:52.360]  所以各位弟兄姊妹們
[00:15:52.360 --> 00:15:54.360]  基督徒是要有裝備
[00:15:54.360 --> 00:15:56.360]  我們現在明白為什麼教會
[00:15:56.360 --> 00:15:58.360]  有時候辦這麼多專題講座
[00:15:58.360 --> 00:16:02.360]  有時候開這麼多主日學課程
[00:16:02.360 --> 00:16:04.360]  目的是什麼?
[00:16:04.360 --> 00:16:06.360]  目的是要讓我們人人都有機會
[00:16:06.360 --> 00:16:08.360]  接受訓練
[00:16:08.360 --> 00:16:10.360]  接受裝備
[00:16:10.360 --> 00:16:12.360]  所以如果你發覺有些課程適合
[00:16:12.360 --> 00:16:14.360]  你就快點去報名
[00:16:14.360 --> 00:16:16.360]  不要浪費這些機會
[00:16:16.360 --> 00:16:18.360]  以致你更加被上帝使用的時候
[00:16:18.360 --> 00:16:22.360]  你發揮得淋漓盡致
[00:16:22.360 --> 00:16:24.360]  這是第二個原因
[00:16:24.360 --> 00:16:26.360]  我們看第三個原因
[00:16:26.360 --> 00:16:30.360]  為什麼保羅用運動員比方基督徒呢?
[00:16:30.360 --> 00:16:34.360]  這個人真是人見人愛
[00:16:34.360 --> 00:16:36.360]  真是車見車載
[00:16:36.360 --> 00:16:38.360]  你喜不喜歡他?
[00:16:38.360 --> 00:16:40.360]  喜歡他
[00:16:40.360 --> 00:16:42.360]  他很有笑容
[00:16:42.360 --> 00:16:44.360]  很有陽光
[00:16:44.360 --> 00:16:46.360]  這些都是一個很正面的形象
[00:16:46.360 --> 00:16:48.360]  不只這樣
[00:16:48.360 --> 00:16:50.360]  原來每一次他贏了錦標
[00:16:50.360 --> 00:16:52.360]  記者採訪他的時候
[00:16:52.360 --> 00:16:54.360]  他都說了一句話
[00:16:54.360 --> 00:16:56.360]  我下一次再去游的時候
[00:16:56.360 --> 00:16:58.360]  可能再游得好一點
[00:16:58.360 --> 00:17:02.360]  就是說他有沒有進步的空間?
[00:17:02.360 --> 00:17:04.360]  有啊
[00:17:04.360 --> 00:17:06.360]  其實他已經拿到金牌
[00:17:06.360 --> 00:17:08.360]  為什麼他還這樣說呢?
[00:17:08.360 --> 00:17:12.360]  因為每一個運動員都知道
[00:17:12.360 --> 00:17:18.360]  他自己的紀錄不能夠永遠的保留下去
[00:17:18.360 --> 00:17:20.360]  你相不相信?
[00:17:20.360 --> 00:17:22.360]  頂級的運動員
[00:17:22.360 --> 00:17:27.360]  無論他的紀錄五年沒有人打破
[00:17:27.360 --> 00:17:29.360]  十年沒有人打破
[00:17:29.360 --> 00:17:34.360]  但他保證不到20年之後被人打破紀錄
[00:17:34.360 --> 00:17:36.360]  有沒有這樣的情況?
[00:17:36.360 --> 00:17:38.360]  有啊
