
[00:00:00.000 --> 00:00:04.920]  今天很開心,我們是教會的感恩崇拜
[00:09:37.080 --> 00:09:38.680]  他已經迴轉迅速了
[00:09:38.680 --> 00:09:42.080]  為什麼保羅要再做一個任務
[00:09:42.080 --> 00:09:44.680]  是三天三夜都不能夠看見呢?
[00:09:44.680 --> 00:09:47.080]  其實你問為什麼要這樣做?
[00:09:47.080 --> 00:09:48.480]  三天三夜都不能看見
[00:09:48.480 --> 00:09:51.080]  也是一個很麻煩的工作
[00:09:51.080 --> 00:09:54.080]  譬如叫你由加州花園
[00:09:54.080 --> 00:09:55.480]  三天三夜都不能看見
[00:09:55.480 --> 00:09:57.880]  要去到長洲住三天
[00:09:57.880 --> 00:09:59.080]  其實都很麻煩
[00:09:59.080 --> 00:10:01.680]  就是你看不到、看不到
[00:10:01.680 --> 00:10:03.280]  你要坐車、要坐船
[00:10:03.280 --> 00:10:06.280]  上山去到長洲某個地方
[00:10:06.280 --> 00:10:08.480]  所以整個故事其實
[00:10:08.480 --> 00:10:15.280]  似乎作者是特意強調看見、看不見之中的差別
[00:10:15.280 --> 00:10:16.080]  其實是的
[00:10:16.080 --> 00:10:20.880]  經文裡經常出現了這個字眼當中
[00:10:20.880 --> 00:10:21.480]  譬如第七節
[00:10:21.480 --> 00:10:26.680]  「同行的人站在那裡,說不出話來,聽見聲音,卻看不見人」
[00:10:26.680 --> 00:10:30.480]  其實這裡說的不單單是看不見
[00:10:30.480 --> 00:10:32.080]  連保羅自己也看不見
[00:10:32.080 --> 00:10:36.880]  所以強調有一個大光就發下來照著他
[00:10:36.880 --> 00:10:38.880]  他只聽到主的聲音
[00:10:38.880 --> 00:10:41.280]  但他看不到主自己
[00:10:41.280 --> 00:10:42.080]  第八節
[00:10:42.080 --> 00:10:46.280]  「素羅從地上起來,睜開眼睛,竟不能看見什麼」
[00:10:46.280 --> 00:10:48.080]  然後就不知道是誰
[00:10:48.080 --> 00:10:49.480]  有人就拉著他的手
[00:10:49.480 --> 00:10:50.880]  就去到大馬塞格裡面
[00:10:50.880 --> 00:10:54.280]  「三日不能看見,日不吃日不喝」
[00:10:54.280 --> 00:10:55.280]  第十節
[00:10:55.280 --> 00:10:58.480]  基督徒阿拿尼亞卻可以看見
[00:10:58.480 --> 00:11:03.280]  特別強調阿拿尼亞是看見一個異象
[00:11:03.280 --> 00:11:06.680]  異象的原文就是vision的意思
[00:11:06.680 --> 00:11:09.880]  所以聖經裡很強調很多的反差
[00:11:09.880 --> 00:11:12.080]  保羅看不見
[00:11:12.080 --> 00:11:16.680]  阿拿尼亞卻是很清楚地看見一個異象
[00:11:16.680 --> 00:11:19.680]  如果你再回到聖經看的話
[00:11:19.680 --> 00:11:21.480]  《小人傳》第七章
[00:11:21.480 --> 00:11:25.280]  剛剛提到的《士提反》《洵道經文》裡
[00:11:25.280 --> 00:11:26.480]  其實也是這樣的
[00:11:26.480 --> 00:11:29.880]  都是不斷地來比較和強調
[00:11:29.880 --> 00:11:32.080]  看得到和看不到
[00:11:32.080 --> 00:11:33.480]  我讀給大家聽
[00:11:33.480 --> 00:11:34.880]  《士提反》《洵道經文》
[00:11:34.880 --> 00:11:39.680]  「眾人聽見者說,極其擾怒,向士提反咬牙切齒,
[00:11:39.680 --> 00:11:43.480]  但士提反對聖靈充滿定徵,就望天,
[00:11:43.480 --> 00:11:46.480]  看見上帝的榮耀,
[00:11:46.480 --> 00:11:49.880]  又看見耶穌站在上帝的右邊,
[00:11:49.880 --> 00:11:52.280]  就說:我看見天開了,
[00:11:52.280 --> 00:11:55.880]  人子就在上帝的右邊。」
[00:11:55.880 --> 00:11:58.480]  所以發覺聖經特別強調
[00:11:58.480 --> 00:12:01.480]  阿拿尼亞是看見天開了
[00:12:01.480 --> 00:12:04.280]  看見耶穌站在上帝的右邊
[00:12:04.280 --> 00:12:05.880]  看見上帝的榮耀
[00:12:05.880 --> 00:12:07.280]  然後我們看到
[00:12:07.280 --> 00:12:09.880]  當中也提到掃羅
[00:12:09.880 --> 00:12:11.280]  然後說什麼呢?
[00:12:11.280 --> 00:12:16.480]  「作見證人把異象放在一個少年人名叫掃羅的腳前,
[00:12:16.480 --> 00:12:20.080]  他們正用石頭打打石頭,這樣就這樣。」
[00:12:20.080 --> 00:12:24.280]  所以整段經文都是他再次比較掃羅
[00:12:24.280 --> 00:12:26.080]  他看不見的
[00:12:26.080 --> 00:12:31.280]  《士提反》清楚地看見上帝的工作和榮耀
[00:12:31.280 --> 00:12:33.080]  這個少年人掃羅
[00:12:33.080 --> 00:12:35.280]  他一點也看不見
[00:12:35.280 --> 00:12:38.680]  所以看到保羅的迴轉經驗
[00:12:38.680 --> 00:12:45.680]  其實是一個從看不見到看見的很大的反差
[00:12:45.680 --> 00:12:48.080]  經文裡面不斷地強調
[00:12:48.080 --> 00:12:50.280]  保羅看不見什麼
[00:12:50.280 --> 00:12:52.880]  這個強光出現之後
[00:12:52.880 --> 00:12:55.480]  他甚至連眼睛也瞎了
[00:12:55.480 --> 00:12:58.480]  似乎看見和看不見
[00:12:58.480 --> 00:13:00.080]  是一個很重要的
[00:13:00.080 --> 00:13:03.880]  我們屬靈生命裡面的屬靈異議
[00:13:03.880 --> 00:13:07.480]  我不知道大家信主是怎麼信
[00:13:07.480 --> 00:13:09.480]  當我們信主
[00:13:09.480 --> 00:13:14.680]  或者我們去成為基督徒很重要的一個定義
[00:13:14.680 --> 00:13:19.880]  就是你開始能夠看見一些以前你看不見的東西
[00:13:19.880 --> 00:13:22.080]  而那些東西其實一直都有
[00:13:22.080 --> 00:13:25.480]  上帝一直都在
[00:13:25.480 --> 00:13:29.680]  上帝的救恩、上帝的恩典一直都在
[00:13:29.680 --> 00:13:33.280]  只不過你從前不知道、看不見
[00:13:33.280 --> 00:13:35.680]  所謂你成為一個基督徒
[00:13:35.680 --> 00:13:40.280]  其實你開始就去看見一些你以前看不見
[00:13:40.280 --> 00:13:44.080]  它一直存在的東西
[00:13:44.080 --> 00:13:47.480]  聽過一個參加過安撫禮拜
[00:13:47.480 --> 00:13:50.080]  安撫禮拜裡面正是一位姊妹
[00:13:50.080 --> 00:13:51.280]  去述事的時候
[00:13:51.280 --> 00:13:54.080]  她的爸爸去世了
[00:13:54.080 --> 00:13:56.480]  她爸爸未信耶穌
[00:13:56.480 --> 00:13:59.480]  八十多歲就離開了世界
[00:13:59.480 --> 00:14:02.480]  這位姊妹在安撫禮拜裡面
[00:14:02.480 --> 00:14:04.280]  講回她爸爸的故事
[00:14:04.280 --> 00:14:08.680]  她說她一直都很憎恨她爸爸
[00:14:08.680 --> 00:14:11.880]  爸爸是一個absent father
[00:14:11.880 --> 00:14:15.480]  回到家裡去喝酒
[00:14:15.480 --> 00:14:17.680]  接著就打、罵
[00:14:17.680 --> 00:14:21.280]  基本上她十幾二十歲的時間裡面
[00:14:21.280 --> 00:14:24.680]  其實一直都覺得她爸爸很壞
[00:14:24.680 --> 00:14:27.080]  她爸爸很壞
[00:14:27.080 --> 00:14:29.480]  基本上她想主導的都是一樣
[00:14:29.480 --> 00:14:31.280]  仍然覺得
[00:14:31.280 --> 00:14:35.080]  雖然知道要饒恕或者要和好
[00:14:35.080 --> 00:14:37.280]  但她還是做不到
[00:14:37.280 --> 00:14:40.280]  但當她爸爸去世的時候
[00:14:40.280 --> 00:14:43.680]  她再找回以前爸爸的事的時候
[00:14:43.680 --> 00:14:51.280]  她才去給爸爸一個比較中肯的評價
[00:14:51.280 --> 00:14:53.680]  以前爸爸不好的東西
[00:14:53.680 --> 00:14:55.080]  其實都是一樣的
[00:14:55.080 --> 00:14:56.480]  都是喝酒
[00:14:56.480 --> 00:14:57.880]  都是不好
[00:14:57.880 --> 00:15:00.280]  都是經常不在家
[00:15:00.280 --> 00:15:02.680]  經常都是罵他、打他
[00:15:02.680 --> 00:15:07.280]  但她看到多一些其他的東西
[00:15:07.280 --> 00:15:10.480]  她看到原來她爸爸其實都很努力的
[00:15:10.480 --> 00:15:12.880]  來賺錢養她
[00:15:12.880 --> 00:15:15.480]  她小時候爸爸都去照顧她
[00:15:15.480 --> 00:15:17.680]  很多很多的東西
[00:15:17.680 --> 00:15:20.080]  她講回的時候
[00:15:20.080 --> 00:15:23.680]  我只能有一個比較平衡的評價
[00:15:23.680 --> 00:15:25.880]  以前我就看到爸爸不好的東西
[00:15:25.880 --> 00:15:28.680]  現在我是可以在不好的東西以外
[00:15:28.680 --> 00:15:33.680]  我可以講一些比較中肯的評價
[00:15:33.680 --> 00:15:35.680]  其實我們不知道這幾年來
[00:15:35.680 --> 00:15:38.680]  你怎樣去看我們香港這個社會
[00:15:38.680 --> 00:15:40.880]  或者這個天賦的世界
[00:15:40.880 --> 00:15:44.280]  你要數這個社會裡面有很多不好的東西
[00:15:44.280 --> 00:15:46.480]  我想你總是數十幾二十件出來
[00:15:46.480 --> 00:15:48.880]  戴口罩、無端出關
[00:15:48.880 --> 00:15:50.880]  很多很多不方便的地方
[00:15:50.880 --> 00:15:53.480]  很多不公平的地方
[00:15:53.480 --> 00:15:55.680]  但是香港就是說
[00:15:55.680 --> 00:15:58.680]  我們嘗試要看見的是
[00:15:58.680 --> 00:16:00.680]  看見這些以外的東西
[00:16:00.680 --> 00:16:02.880]  這些所謂天賦因典
[00:16:02.880 --> 00:16:04.680]  不是靈和遊戲
[00:16:04.680 --> 00:16:06.680]  天賦給我們的因典不是說
[00:16:06.680 --> 00:16:08.480]  有些東西就沒有了
[00:16:08.480 --> 00:16:11.080]  而是我們同時間看到很多很黑暗
[00:16:11.080 --> 00:16:12.880]  和很不好的東西之外
[00:16:12.880 --> 00:16:16.280]  我們仍然可以看到一絲絲的光明
[00:16:16.280 --> 00:16:17.480]  一些好的東西
[00:16:17.480 --> 00:16:19.880]  一些仍然值得我們感恩的東西
[00:16:19.880 --> 00:16:22.480]  這件事其實是共存的
[00:16:22.480 --> 00:16:23.880]  天賦的因典
[00:16:23.880 --> 00:16:26.080]  上帝的光明其實是沒有
[00:16:26.080 --> 00:16:29.080]  一時之間來消滅這些黑暗
[00:16:29.080 --> 00:16:31.080]  卻讓我們知道
[00:16:31.080 --> 00:16:34.880]  因典、光明、壓倒聖地
[00:16:34.880 --> 00:16:37.480]  仍然比這些黑暗的多
[00:16:37.480 --> 00:16:38.880]  這是我們基督徒
[00:16:38.880 --> 00:16:43.680]  能夠生存下去很重要的一個理念
[00:16:43.680 --> 00:16:45.680]  不是說沒有黑暗
[00:16:45.680 --> 00:16:48.680]  而黑暗以外我們仍然要看得見
[00:16:48.680 --> 00:16:53.280]  很多很多天賦上帝的因典在這裡
[00:16:53.280 --> 00:16:56.880]  所以一個基督徒很重要的定義
[00:16:56.880 --> 00:16:59.880]  就是你要不斷地發現
[00:16:59.880 --> 00:17:03.280]  一些一直都存在的東西
[00:17:03.280 --> 00:17:06.080]  從看不見上帝到看見上帝
[00:17:06.080 --> 00:17:08.680]  從看不到自己的軟弱和問題
[00:17:08.680 --> 00:17:10.480]  看不到自己的問題
[00:17:10.480 --> 00:17:12.680]  從看不到上帝的因典
[00:17:12.680 --> 00:17:15.880]  看不到上帝的因典處處
[00:17:15.880 --> 00:17:18.680]  從看不到別人的美善和好
[00:17:18.680 --> 00:17:22.480]  開始發現很多人的美善
[00:17:22.480 --> 00:17:25.280]  或者其中一部分的美善
[00:17:25.280 --> 00:17:30.680]  這正是我們基督徒很重要的一個定義
[00:17:30.680 --> 00:17:32.680]  浪子比喻也是一樣
[00:17:32.680 --> 00:17:37.080]  浪子比喻中小兒子迴旋的那一刻
[00:17:37.080 --> 00:17:38.680]  其實世界是一樣的
[00:17:38.680 --> 00:17:41.680]  爸爸依然愛他
[00:17:41.680 --> 00:17:44.280]  他依然在做很多事情
[00:17:44.280 --> 00:17:46.680]  但那個迴旋不是世界改變了
[00:17:46.680 --> 00:17:48.280]  而是在他朱蘭那裡
[00:17:48.280 --> 00:17:49.680]  稱之為朱蘭時刻
[00:17:49.680 --> 00:17:51.080]  一個很重要的時刻
[00:17:51.080 --> 00:17:56.080]  他能夠重新詮釋這個世界
[00:17:56.080 --> 00:17:57.680]  爸爸是這樣
[00:17:57.680 --> 00:18:00.480]  我其實仍然是爸爸的兒子
[00:18:00.480 --> 00:18:03.080]  這個發現和看見
[00:18:03.080 --> 00:18:06.480]  正是我們基督徒很重要的一個本能
[00:18:06.480 --> 00:18:12.680]  讓我們能夠看到一些一直都存在的東西
[00:18:12.680 --> 00:18:15.680]  因此今天我們想跟大家談的就是
[00:18:15.680 --> 00:18:19.080]  你能不能夠看得見
[00:18:19.080 --> 00:18:21.080]  有沒有這個眼光
[00:18:21.080 --> 00:18:23.080]  有沒有這個眼界
[00:18:23.080 --> 00:18:27.080]  看得見上帝的恩典
[00:18:27.080 --> 00:18:31.080]  上星期我剛裝了Disney+
[00:18:31.080 --> 00:18:34.080]  Disney+裡面有一個很新的電影
[00:18:34.080 --> 00:18:36.080]  叫做《Free Guy》
[00:18:36.080 --> 00:18:37.080]  就是《爆機自由人》
[00:18:37.080 --> 00:18:39.080]  我也在Disney+看過
[00:18:39.080 --> 00:18:42.080]  電影裡面說的是一個NPC
[00:18:42.080 --> 00:18:46.080]  NPC一直都是這樣去做一個NPC的角色
[00:18:46.080 --> 00:18:49.080]  但當他戴上眼鏡之後就完全不同了
[00:18:49.080 --> 00:18:51.080]  當他戴上眼鏡之後
[00:18:51.080 --> 00:18:54.080]  他就成為一個玩家
[00:18:54.080 --> 00:18:57.080]  他看見原來前面有錢可以撿
[00:18:57.080 --> 00:19:01.080]  看見這些全部都是一個很不同的世界
[00:19:01.080 --> 00:19:03.080]  看見很多金幣
[00:19:03.080 --> 00:19:05.080]  看見很多能源可以用
[00:19:05.080 --> 00:19:07.080]  看見很多不同的東西
[00:19:07.080 --> 00:19:09.080]  我想我們也一樣
