
[00:00:00.000 --> 00:00:05.000]  大英姐妹,主內平安!
[00:08:41.000 --> 00:08:43.000]  他是和平之君。
[00:08:43.000 --> 00:08:47.000]  否則我們不能夠去支取那一份
[00:08:47.000 --> 00:08:57.000]  天上賜給我們的十分平安。
[00:08:57.000 --> 00:09:00.000]  平安是什麼?
[00:09:00.000 --> 00:09:03.000]  大家都知道希伯來文,Shalom,
[00:09:03.000 --> 00:09:08.000]  有一首著名的短歌,希伯來人唱的,
[00:09:08.000 --> 00:09:13.000]  以色列人唱的,Shalom, Shalom, Shalom, Shalom,
[00:09:13.000 --> 00:09:20.000]  這個字本身的意思就是一種完整性的興盛,
[00:09:20.000 --> 00:09:23.000]  是一個完美的人性,
[00:09:23.000 --> 00:09:24.000]  是有成功成就的,
[00:09:24.000 --> 00:09:29.000]  所以你看到成就這個字在十二節出現,
[00:09:29.000 --> 00:09:34.000]  有圓滿的豐滿和諧,
[00:09:34.000 --> 00:09:43.000]  安全的一種寧靜的狀態。
[00:09:43.000 --> 00:09:47.000]  但是首先,第一節就告訴我們,
[00:09:47.000 --> 00:09:56.000]  教會是由救恩持平安的神來護衛堅固性的,
[00:09:56.000 --> 00:10:04.000]  才呼籲神的子民在極困擾的環境當中仍然要歌唱讚美。
[00:10:04.000 --> 00:10:08.000]  即是我們覺得很矛盾,很諷刺的時候,
[00:10:08.000 --> 00:10:13.000]  就是苦境,就要繼續唱歌。
[00:10:13.000 --> 00:10:17.000]  你看到香港很多市民,很多年輕人,
[00:10:17.000 --> 00:10:22.000]  他們繼續創作他們的歌來自我勉勵,
[00:10:22.000 --> 00:10:28.000]  有時候放上臉書給人去欣賞。
[00:10:28.000 --> 00:10:31.000]  對不對?
[00:10:31.000 --> 00:10:34.000]  因為以信心期待,
[00:10:34.000 --> 00:10:37.000]  當那一天,當逆境過去的時候,
[00:10:37.000 --> 00:10:40.000]  就可以帶來榮耀的盼望,
[00:10:40.000 --> 00:10:43.000]  我們就可以雀躍萬分,
[00:10:43.000 --> 00:10:48.000]  無論眼前多麼令人困苦、困惑,
[00:10:48.000 --> 00:10:53.000]  意在何時才確信一件事,
[00:10:53.000 --> 00:10:59.000]  整個人類的歷史將會匯聚在神的這一點方面,
[00:10:59.000 --> 00:11:08.000]  屆時神的子民就充分有理由去歡慶。
[00:11:08.000 --> 00:11:12.000]  下星期其實我會去一間教會講唐慶主日,
[00:11:12.000 --> 00:11:15.000]  我就預備了這篇信息,
[00:11:15.000 --> 00:11:21.000]  所以才來這裡講,你們是第一班聽眾,
[00:11:21.000 --> 00:11:25.000]  歡慶是不是應該在苦難日子進行的呢?
[00:11:25.000 --> 00:11:28.000]  我相信你們都沒有心情,
[00:11:28.000 --> 00:11:31.000]  但是如果堅心信禮和和,
[00:11:31.000 --> 00:11:38.000]  你就有一種確定的信心。
[00:11:38.000 --> 00:11:42.000]  所以才在這裡提到兩個城市作對比的,
[00:11:42.000 --> 00:11:46.000]  第一個就是堅固的城,
[00:11:46.000 --> 00:11:50.000]  顯然就是指著新的錫安山,耶路撒冷,
[00:11:50.000 --> 00:11:54.000]  這個高處的山城,
[00:11:54.000 --> 00:12:00.000]  就是一個十分平安的城,第三節。
[00:12:00.000 --> 00:12:03.000]  平安光載我已經講了,
[00:12:03.000 --> 00:12:06.000]  救恩是什麼意思?
[00:12:06.000 --> 00:12:09.000]  救恩這個字其實也是一樣的,
[00:12:09.000 --> 00:12:16.000]  是給我們健全安康的屬靈的拯救,
[00:12:16.000 --> 00:12:18.000]  從罪中得釋放。
[00:12:18.000 --> 00:12:21.000]  但是在舊約希伯來文裡面,
[00:12:21.000 --> 00:12:24.000]  救恩這個字和平安是一樣的,
[00:12:24.000 --> 00:12:28.000]  有醫治的功能,
[00:12:28.000 --> 00:12:31.000]  所以救恩是醫治我們的身心、
[00:12:31.000 --> 00:12:33.000]  捨靈的一切的,
[00:12:33.000 --> 00:12:37.000]  那就帶來平安了,是不是?
[00:12:37.000 --> 00:12:40.000]  救恩成為城牆,
[00:12:40.000 --> 00:12:44.000]  這個表徵著一種內心的狀態,
[00:12:44.000 --> 00:12:48.000]  是多於一種實際的地點。
[00:12:48.000 --> 00:12:51.000]  現在我們沒有實體崇拜,
[00:12:51.000 --> 00:12:57.000]  個人都繼續在家中坐在舒服的梳化椅,
[00:12:57.000 --> 00:13:00.000]  或者撐桌椅那裡,
[00:13:00.000 --> 00:13:02.000]  和我們一同敬拜,
[00:13:02.000 --> 00:13:05.000]  你的心是不是安穩的?
[00:13:05.000 --> 00:13:07.000]  不是在乎那個地點,
[00:13:07.000 --> 00:13:10.000]  當然回到感受堂是舒服很多的,
[00:13:10.000 --> 00:13:13.000]  一個禮拜堂的形式,
[00:13:13.000 --> 00:13:15.000]  教會的佈置,
[00:13:15.000 --> 00:13:18.000]  十字架的彩色的上面,
[00:13:18.000 --> 00:13:22.000]  是會幫我們凝聚一種屬靈的氣氛,
[00:13:22.000 --> 00:13:24.000]  是真的,
[00:13:24.000 --> 00:13:27.000]  但是真正的屬靈的平安是做內心的,
[00:13:27.000 --> 00:13:32.000]  是不是?
[00:13:32.000 --> 00:13:38.000]  所以救恩的特徵就是使生命、靈命、生活、
[00:13:38.000 --> 00:13:43.000]  肢體之間彼此都能夠有安穩的。
[00:13:43.000 --> 00:13:45.000]  教會是什麼?
[00:13:45.000 --> 00:13:49.000]  教會就是救恩的一個屬神的兒女,
[00:13:49.000 --> 00:13:54.000]  被拯救回來大家聚會的地點,
[00:13:54.000 --> 00:13:56.000]  不在乎那個建築物的本身,
[00:13:56.000 --> 00:13:59.000]  是這班人聚在一起,
[00:13:59.000 --> 00:14:03.000]  大家享受敬拜、聖餐,
[00:14:03.000 --> 00:14:05.000]  是不是?
[00:14:05.000 --> 00:14:08.000]  查經、祈禱,
[00:14:08.000 --> 00:14:12.000]  以及其他的肢體彼此關顧、牧養,
[00:14:12.000 --> 00:14:15.000]  這一種的關係,
[00:14:15.000 --> 00:14:16.000]  當你不開心的時候,
[00:14:16.000 --> 00:14:20.000]  教會會去探訪你,為你祈禱,
[00:14:20.000 --> 00:14:23.000]  所以你心安穩,是不是?
[00:14:23.000 --> 00:14:25.000]  我們每個人自己都知道,
[00:14:25.000 --> 00:14:27.000]  當我們有煩事的時候,
[00:14:27.000 --> 00:14:30.000]  只有放下一切,
[00:14:30.000 --> 00:14:32.000]  跪在神的面前,
[00:14:32.000 --> 00:14:34.000]  專心的禱告,
[00:14:34.000 --> 00:14:36.000]  以靠神。
[00:14:36.000 --> 00:14:37.000]  記得十幾年前,
[00:14:37.000 --> 00:14:39.000]  我去英國教書的時候,
[00:14:39.000 --> 00:14:42.000]  在倫敦去到一個新的禮拜堂,
[00:14:42.000 --> 00:14:47.000]  在這個叫做Coventry Garden的地方,
[00:14:47.000 --> 00:14:50.000]  有一間新的禮拜堂建了,
[00:14:50.000 --> 00:14:53.000]  但是它沒有拆掉它舊的禮拜堂,
[00:14:53.000 --> 00:14:59.000]  那個舊的禮拜堂在第二次世界戰爭的時候,
[00:14:59.000 --> 00:15:02.000]  被德軍炸毀了,
[00:15:02.000 --> 00:15:06.000]  所以整個外殼很多東西都殘舊,
[00:15:06.000 --> 00:15:08.000]  但是他們沒有將這個禮拜堂,
[00:15:08.000 --> 00:15:11.000]  舊的禮拜堂拆掉,
[00:15:11.000 --> 00:15:13.000]  沒有留在這裡,
[00:15:13.000 --> 00:15:19.000]  就是說這個象徵是被暴力有論的地方,
[00:15:19.000 --> 00:15:22.000]  但是現在他們建新的禮拜堂,
[00:15:22.000 --> 00:15:25.000]  在新的禮拜堂前面有個牌寫著,
[00:15:25.000 --> 00:15:31.000]  要有更多愛心、歡愉和和平,
[00:15:31.000 --> 00:15:36.000]  和平,
[00:15:36.000 --> 00:15:40.000]  最重要仍然是精神上的活現,
[00:15:40.000 --> 00:15:43.000]  不是那個新的禮拜堂的好處和壞處,
[00:15:43.000 --> 00:15:45.000]  舊的禮拜堂毀滅了,
[00:15:45.000 --> 00:15:50.000]  不等於我們沒有平安,
[00:15:50.000 --> 00:15:53.000]  所以你看到教會不是建築物,
[00:15:53.000 --> 00:15:58.000]  教會是一群領受平安的人組成的一個群體,
[00:15:58.000 --> 00:16:03.000]  所以有平安作為誠確,護衛著我們,
[00:16:03.000 --> 00:16:06.000]  我們有堅固的盤石,
[00:16:06.000 --> 00:16:10.000]  這是不是最重要的一個教導呢?
[00:16:10.000 --> 00:16:14.000]  所以保羅在菲律賓書或者在其他的書信一開頭,
[00:16:14.000 --> 00:16:17.000]  就慣用這句話,
[00:16:17.000 --> 00:16:21.000]  願因為平安從父神並主耶穌基督,
[00:16:21.000 --> 00:16:23.000]  歸於某某某某教會,
[00:16:23.000 --> 00:16:26.000]  每一卷詩信都是這樣開始的,
[00:16:26.000 --> 00:16:28.000]  留意到嗎?
[00:16:28.000 --> 00:16:30.000]  而我們牧師將來第一句說話,
[00:16:30.000 --> 00:16:33.000]  願主代弟兄姊妹平安,
[00:16:33.000 --> 00:16:34.000]  是不是?
[00:16:34.000 --> 00:16:38.000]  真是的,
[00:16:38.000 --> 00:16:40.000]  而保羅在這一份所書,
[00:16:40.000 --> 00:16:43.000]  講到屬靈的軍裝,
[00:16:43.000 --> 00:16:48.000]  還有一句就說,要用和平的福音,
[00:16:48.000 --> 00:16:50.000]  和平福音就是平安的福音,
[00:16:50.000 --> 00:16:56.000]  當作已被走路的鞋穿在腳上,
[00:16:56.000 --> 00:17:01.000]  是不是?又是一個平安的屬靈真理,
[00:17:01.000 --> 00:17:10.000]  表示平安福音是維繫著我們這個真正的教會的堅固的群體,
[00:17:10.000 --> 00:17:17.000]  我們就能夠得到聖經的應許,
[00:17:17.000 --> 00:17:22.000]  你會有十分的平安,
[00:17:22.000 --> 00:17:26.000]  是足夠的意思,
[00:17:26.000 --> 00:17:28.000]  但是第二節就告訴我們,
[00:17:28.000 --> 00:17:36.000]  哪些人有資格進入這個護衛平安的地方呢?
[00:17:36.000 --> 00:17:42.000]  就是守信公義之民,
[00:17:42.000 --> 00:17:43.000]  這是條件,
[00:17:43.000 --> 00:17:46.000]  這個在福數,
[00:17:46.000 --> 00:17:49.000]  表示這班人是豐豐富富,
[00:17:49.000 --> 00:17:51.000]  有豐滿的信心,
[00:17:51.000 --> 00:17:56.000]  而公義就是指著生活行為的正確,
[00:17:56.000 --> 00:17:59.000]  即是按照正直的倫理,
[00:17:59.000 --> 00:18:04.000]  有正當的道德觀的人為主,
[00:18:04.000 --> 00:18:09.000]  忠信正義就是誠信品格的人,
[00:18:09.000 --> 00:18:13.000]  有這種高尚品格的人,
[00:18:13.000 --> 00:18:17.000]  他對神才有全然的仰望,
[00:18:17.000 --> 00:18:23.000]  乃以自然的在他生命的行為上流露出來的,
[00:18:23.000 --> 00:18:29.000]  所以教會永遠都是重視一個基督徒的所視,
[00:18:29.000 --> 00:18:30.000]  你的being,
[00:18:30.000 --> 00:18:33.000]  多於你的doing的,
[00:18:33.000 --> 00:18:37.000]  你的所做的,
[00:18:37.000 --> 00:18:38.000]  如果不是,
[00:18:38.000 --> 00:18:41.000]  耶穌就不會說將來到天上,
[00:18:41.000 --> 00:18:45.000]  你雖然曾經呼喊我的名,
[00:18:45.000 --> 00:18:49.000]  但是你的行為各方面不達標,
[00:18:49.000 --> 00:18:53.000]  都得不到神國度的掌上的,
[00:18:53.000 --> 00:18:58.000]  清楚嗎?
[00:18:58.000 --> 00:19:02.000]  所以教會頂尖會比較世界上的人,
[00:19:02.000 --> 00:19:06.000]  應該可以這樣體會,
[00:19:06.000 --> 00:19:08.000]  雖然我們都有罪性,
[00:19:08.000 --> 00:19:11.000]  我們有時發惡,有時有脾氣,
[00:19:11.000 --> 00:19:14.000]  有時各樣去抵擋別人,
[00:19:14.000 --> 00:19:16.000]  咒罵別人,
[00:19:16.000 --> 00:19:19.000]  尤其是現在政治環境下,
[00:19:19.000 --> 00:19:21.000]  每個人都分了這麼多的型類,
[00:19:21.000 --> 00:19:22.000]  這麼多的顏色,
[00:19:22.000 --> 00:19:24.000]  大家彼此之間,
[00:19:24.000 --> 00:19:26.000]  你不適合我,我不適合你的時候,
[00:19:26.000 --> 00:19:27.000]  彼此仇視,
[00:19:27.000 --> 00:19:29.000]  這些仍然在教會發生,
[00:19:29.000 --> 00:19:32.000]  但是求主幫你我,
[00:19:32.000 --> 00:19:36.000]  不可以再這樣,
[00:19:36.000 --> 00:19:41.000]  世上人真的沒有平安的,
[00:19:41.000 --> 00:19:42.000]  我不會詳細說,
[00:19:42.000 --> 00:19:45.000]  你要知道,
[00:19:45.000 --> 00:19:46.000]  將來有一天,
[00:19:46.000 --> 00:19:49.000]  神會收拾他們的,
[00:19:49.000 --> 00:19:53.000]  但是我們必須自己要轉變更新,
[00:19:53.000 --> 00:19:55.000]  要成為誠信的人,
[00:19:55.000 --> 00:19:59.000]  關鍵就是我們要悔改,
[00:19:59.000 --> 00:20:01.000]  轉向持平安的神,
[00:20:01.000 --> 00:20:07.000]  才能夠得到救恩的進路,
[00:20:07.000 --> 00:20:09.000]  繼續在神的保護當中,
[00:20:09.000 --> 00:20:11.000]  雖然我們有時跌倒,
[00:20:11.000 --> 00:20:13.000]  有時會失敗,
[00:20:13.000 --> 00:20:15.000]  有時失去見證,
[00:20:15.000 --> 00:20:18.000]  但是神是憐憫人的神,
[00:20:18.000 --> 00:20:22.000]  祂總是寬恕神的子民,
[00:20:22.000 --> 00:20:27.000]  所以新約聖經裏面很清楚說,
[00:20:27.000 --> 00:20:28.000]  一個真理,
[00:20:28.000 --> 00:20:33.000]  保羅在哥倫多後書五章所說的十七節,
[00:20:33.000 --> 00:20:35.000]  無論哪一個,
[00:20:35.000 --> 00:20:37.000]  一旦有了基督生命的人,
[00:20:37.000 --> 00:20:39.000]  就是新造的人,
[00:20:39.000 --> 00:20:41.000]  舊時已過,
[00:20:41.000 --> 00:20:43.000]  都變成新的,
[00:20:43.000 --> 00:20:45.000]  如果你今天心裏沒有平安,
[00:20:45.000 --> 00:20:50.000]  可能就是你在過去很多行為品格上,
[00:20:50.000 --> 00:20:52.000]  仍然不達標,
[00:20:52.000 --> 00:20:57.000]  仍然是神所不接納的一個人,
[00:20:57.000 --> 00:20:59.000]  你讀經祈禱都沒有用,
[00:20:59.000 --> 00:21:02.000]  如果你不認罪悔改,
[00:21:02.000 --> 00:21:06.000]  聖餐每一次就是讓我們來到神的面前,
[00:21:06.000 --> 00:21:08.000]  定期的認罪悔改,
[00:21:08.000 --> 00:21:10.000]  是不是?
[00:21:10.000 --> 00:21:13.000]  有了這個生命的轉變,
[00:21:13.000 --> 00:21:16.000]  才幫助我們有能力,
[00:21:16.000 --> 00:21:18.000]  活得誠信正直,
[00:21:18.000 --> 00:21:22.000]  才能與神建立和諧,
[00:21:22.000 --> 00:21:24.000]  平安的健康關係,
[00:21:24.000 --> 00:21:29.000]  教會才能有積極喜樂的表現,
[00:21:29.000 --> 00:21:31.000]  因此第三節,
[00:21:31.000 --> 00:21:34.000]  上次說完全的平安,
[00:21:34.000 --> 00:21:37.000]  是賜給那些意志堅強,
[00:21:37.000 --> 00:21:40.000]  誠心信靠神的人,
[00:21:40.000 --> 00:21:44.000]  堅定的依賴神的人,
[00:21:44.000 --> 00:21:50.000]  神要稱他為正義忠信之民,
[00:21:50.000 --> 00:21:54.000]  要進入神護衛的城中,
[00:21:54.000 --> 00:22:00.000]  得保守,得安寧。
[00:22:00.000 --> 00:22:02.000]  第三、第四節,
[00:22:02.000 --> 00:22:04.000]  呼籲神的子民,
[00:22:04.000 --> 00:22:09.000]  再一次說要堅心的信靠神,
[00:22:09.000 --> 00:22:15.000]  教會就永久堅固。
[00:22:15.000 --> 00:22:18.000]  這個堅心信賴,
[00:22:18.000 --> 00:22:21.000]  在原文有幾個意思,
[00:22:21.000 --> 00:22:23.000]  一個就是所謂,
[00:22:23.000 --> 00:22:30.000]  你願望你的心得堅定,
[00:22:30.000 --> 00:22:33.000]  你的思想集中,
[00:22:33.000 --> 00:22:35.000]  你依靠,這個依靠,
[00:22:35.000 --> 00:22:41.000]  它有一個陶瓷的意義,
[00:22:41.000 --> 00:22:44.000]  聖經意識到這個字的表達是甚麼,
[00:22:44.000 --> 00:22:45.000]  我們信賴主,
[00:22:45.000 --> 00:22:48.000]  就是因為我們的神是陶像,
[00:22:48.000 --> 00:22:54.000]  我們是被陶造的一個器皿,
[00:22:54.000 --> 00:22:56.000]  神要將我們陶造,
[00:22:56.000 --> 00:23:05.000]  我們更加成為一個美麗的器具的模樣,
[00:23:05.000 --> 00:23:08.000]  老實說,我們在被神陶造的過程,
[00:23:08.000 --> 00:23:11.000]  我們都是很軟弱,
[00:23:11.000 --> 00:23:15.000]  信心很不足,
[00:23:15.000 --> 00:23:16.000]  常常懷疑,
[00:23:16.000 --> 00:23:20.000]  神是不是真的這麼偉大呢?
[00:23:20.000 --> 00:23:21.000]  經過這一年,
[00:23:21.000 --> 00:23:24.000]  我們似乎覺得神不是很偉大,
[00:23:24.000 --> 00:23:29.000]  沒有聽我們祈禱,
[00:23:29.000 --> 00:23:32.000]  有一個地方的著名醫生,
[00:23:32.000 --> 00:23:35.000]  是一個很虔誠的基督徒,
[00:23:35.000 --> 00:23:40.000]  但他的周圍環境都不是基督教的環境,
[00:23:40.000 --> 00:23:44.000]  他是著名的手術大師,
[00:23:44.000 --> 00:23:47.000]  他是刀手,
[00:23:47.000 --> 00:23:48.000]  他不是殺人,
[00:23:48.000 --> 00:23:50.000]  他是做很強的,
[00:23:50.000 --> 00:23:51.000]  幫到很多人,
[00:23:51.000 --> 00:23:53.000]  在橫鎮裡面,
[00:23:53.000 --> 00:23:54.000]  做他的手術,
[00:23:54.000 --> 00:23:55.000]  醫治人,
[00:23:55.000 --> 00:23:57.000]  但他每一次做手術之前,
[00:23:57.000 --> 00:24:00.000]  他先打電話回家給太太,
[00:24:00.000 --> 00:24:04.000]  我今天要做一個幾個小時的大手術,
[00:24:04.000 --> 00:24:07.000]  請你為我祈禱,
[00:24:07.000 --> 00:24:08.000]  他每一次都這樣做,
[00:24:08.000 --> 00:24:11.000]  幾十年都是這樣做,
[00:24:11.000 --> 00:24:12.000]  有一次,有一天,
[00:24:12.000 --> 00:24:14.000]  一個小手術,
[00:24:14.000 --> 00:24:16.000]  輪到他都要做,
[00:24:16.000 --> 00:24:18.000]  醫生是沒有分大小手術,
[00:24:18.000 --> 00:24:19.000]  手術要做,
[00:24:19.000 --> 00:24:22.000]  安排了就安排了,
[00:24:22.000 --> 00:24:24.000]  他一樣照樣打電話回去給太太,
[00:24:24.000 --> 00:24:26.000]  其中一個醫生就覺得奇怪,
[00:24:26.000 --> 00:24:29.000]  喂,你是大刀手,
[00:24:29.000 --> 00:24:30.000]  用什麼呀?
[00:24:30.000 --> 00:24:32.000]  這些小手術,
[00:24:32.000 --> 00:24:35.000]  小兒科呀,
[00:24:35.000 --> 00:24:37.000]  他說,正是因為小兒科,
[00:24:37.000 --> 00:24:40.000]  如果我不依靠神,
[00:24:40.000 --> 00:24:42.000]  出錯就是出錯,
[00:24:42.000 --> 00:24:44.000]  是不是?
[00:24:44.000 --> 00:24:46.000]  最近才說到香港有個醫療事故,
[00:24:46.000 --> 00:24:49.000]  一個患了乳房癌的,
[00:24:49.000 --> 00:24:51.000]  可能做了手術的婦女,
[00:24:51.000 --> 00:24:53.000]  沙布留在,
[00:24:53.000 --> 00:24:58.000]  之後手術有時都有出錯的可能性,
[00:24:58.000 --> 00:24:59.000]  再一次開刀,
[00:24:59.000 --> 00:25:02.000]  拿回那個沙布出來,
[00:25:02.000 --> 00:25:04.000]  所以他不能夠掉以輕心,
[00:25:04.000 --> 00:25:07.000]  他心裏面就堅定的信靠神,
[00:25:07.000 --> 00:25:08.000]  幫他,
[00:25:08.000 --> 00:25:11.000]  不可以出錯,
[00:25:11.000 --> 00:25:16.000]  這個就是我們應該有的態度,
[00:25:16.000 --> 00:25:23.000]  有時神未必一定立刻達成我們想望的,
[00:25:23.000 --> 00:25:25.000]  但是我們要堅定的繼續,
[00:25:25.000 --> 00:25:28.000]  神下去,
[00:25:28.000 --> 00:25:31.000]  我記得已故的楊木公學師,
[00:25:31.000 --> 00:25:33.000]  講一句說話,
[00:25:33.000 --> 00:25:38.000]  信仰不是來解釋生命,
[00:25:38.000 --> 00:25:43.000]  你常常問為甚麼神阻止,
[00:25:43.000 --> 00:25:44.000]  不能解釋,
