
[00:00:00.000 --> 00:00:04.800]  今天很高興有梁永善牧師來到我們這裡
[00:04:54.200 --> 00:04:55.200]  不要緊
[00:04:55.200 --> 00:04:57.200]  剛才蝕屍車我的時候繞了一個圈
[00:04:57.200 --> 00:04:58.200]  哎呀,糟了,錯了,不要緊
[00:04:58.200 --> 00:05:00.200]  這個世界是圓的,始終都會到的
[00:05:00.200 --> 00:05:03.200]  我記得我帶了一些蝕屍車去長洲旅行
[00:05:03.200 --> 00:05:04.200]  後來不見了一個
[00:05:04.200 --> 00:05:06.200]  四個小時之後回來
[00:05:06.200 --> 00:05:09.200]  我知道原來在長洲要走四個小時
[00:05:09.200 --> 00:05:11.200]  那麼
[00:05:11.200 --> 00:05:13.200]  耶穌沒有理由
[00:05:13.200 --> 00:05:15.200]  上去加利利
[00:05:15.200 --> 00:05:17.200]  所以你記住這件事的發生
[00:05:17.200 --> 00:05:20.200]  不是耶穌偶然遇到這十個人
[00:05:20.200 --> 00:05:22.200]  耶穌是主動的
[00:05:22.200 --> 00:05:24.200]  去找這十個人的
[00:05:24.200 --> 00:05:27.200]  今天基督教的信仰很特別
[00:05:27.200 --> 00:05:29.200]  聖經很清楚的說
[00:05:29.200 --> 00:05:31.200]  我們一起去讀這段聖經
[00:05:31.200 --> 00:05:33.200]  我們一起去讀馬達芬第六章第八節
[00:05:33.200 --> 00:05:34.200]  然後順便
[00:05:34.200 --> 00:05:36.200]  可不可以有人給我一杯水
[00:05:36.200 --> 00:05:37.200]  我很習慣
[00:05:37.200 --> 00:05:38.200]  就是在他們讀經的時候
[00:05:38.200 --> 00:05:40.200]  我就乘機喝水的
[00:05:40.200 --> 00:05:41.200]  好嗎?好,OK
[00:05:41.200 --> 00:05:43.200]  我們一起去讀
[00:05:43.200 --> 00:05:44.200]  馬達芬第六章第八節
[00:05:44.200 --> 00:05:46.200]  預備,一二三
[00:05:46.200 --> 00:05:53.200]  (主持人說話)
[00:05:53.200 --> 00:05:55.200]  原來我們未祈求之先
[00:05:55.200 --> 00:05:57.200]  我們的天父已經一早為我們預備
[00:05:57.200 --> 00:05:58.200]  甚至愛我們
[00:05:58.200 --> 00:06:00.200]  每個做父母的
[00:06:00.200 --> 00:06:02.200]  你都會有這個體會,是嗎?
[00:06:02.200 --> 00:06:04.200]  你的小孩子出生的時候
[00:06:04.200 --> 00:06:06.200]  你已經為他買定一些
[00:06:06.200 --> 00:06:09.200]  可能是醫療保險
[00:06:09.200 --> 00:06:11.200]  或者是那些保險
[00:06:11.200 --> 00:06:12.200]  預備將來他讀書的
[00:06:12.200 --> 00:06:14.200]  他讀不讀得成你不知道的
[00:06:14.200 --> 00:06:16.200]  你是一早已經為他預備
[00:06:16.200 --> 00:06:18.200]  今天每一個做父母的
[00:06:18.200 --> 00:06:20.200]  都會來愛惜他們的兒女
[00:06:20.200 --> 00:06:22.200]  甚至兒女不知道自己有什麼需要
[00:06:22.200 --> 00:06:23.200]  他一早已經為他預備的
[00:06:23.200 --> 00:06:24.200]  這個是很重要
[00:06:24.200 --> 00:06:26.200]  原來今天我們的神一早為我們預備
[00:06:26.200 --> 00:06:29.200]  原來不是我們去尋找我們的神
[00:06:29.200 --> 00:06:31.200]  嘩,好多謝
[00:06:31.200 --> 00:06:32.200]  搞到要這樣
[00:06:32.200 --> 00:06:33.200]  真是不好意思
[00:06:33.200 --> 00:06:34.200]  等地下就行了
[00:06:34.200 --> 00:06:36.200]  OK,好,Thank you
[00:06:36.200 --> 00:06:40.200]  原來我們的神一早已經知道我們
[00:06:40.200 --> 00:06:43.200]  今天基督教的信仰是我們的神尋找我們
[00:06:43.200 --> 00:06:46.200]  不是我們去尋找神
[00:06:46.200 --> 00:06:48.200]  今天民間信仰會怎樣呢?
[00:06:48.200 --> 00:06:50.200]  是人走去找神的
[00:06:50.200 --> 00:06:52.200]  而且信這些神容易很多
[00:06:52.200 --> 00:06:54.200]  因為沒有什麼要付代價的
[00:06:54.200 --> 00:06:56.200]  你留意一塊觀音
[00:06:56.200 --> 00:06:57.200]  觀音開付
[00:06:57.200 --> 00:06:58.200]  當然不是這一條
[00:06:58.200 --> 00:07:00.200]  借錢給你
[00:07:00.200 --> 00:07:02.200]  借錢給你之後
[00:07:02.200 --> 00:07:03.200]  還付很簡單
[00:07:03.200 --> 00:07:06.200]  他就下一年照樣寫你抽了多少錢的時候
[00:07:06.200 --> 00:07:08.200]  就寫那個錢銷了給他的時候
[00:07:08.200 --> 00:07:09.200]  還不用計利息的
[00:07:09.200 --> 00:07:10.200]  你有沒有留意
[00:07:10.200 --> 00:07:11.200]  是很厲害的
[00:07:11.200 --> 00:07:13.200]  但是我們信耶穌辛苦很多
[00:07:13.200 --> 00:07:14.200]  一會兒會說
[00:07:14.200 --> 00:07:15.200]  不要隨便信
[00:07:15.200 --> 00:07:17.200]  因為是難過這些信仰的
[00:07:17.200 --> 00:07:19.200]  好了,我們留意到的時候
[00:07:19.200 --> 00:07:21.200]  這班是患麻風病的人
[00:07:21.200 --> 00:07:23.200]  麻風病原來
[00:07:23.200 --> 00:07:25.200]  他們患了麻風病是一個很大的不幸
[00:07:25.200 --> 00:07:27.200]  在他們的民族裏面
[00:07:27.200 --> 00:07:29.200]  認為麻風病是什麼呢?
[00:07:29.200 --> 00:07:30.200]  就是你犯罪
[00:07:30.200 --> 00:07:32.200]  所以引致你有麻風病
[00:07:32.200 --> 00:07:34.200]  因為聖經裏面有很多一些
[00:07:34.200 --> 00:07:36.200]  所謂重要的或者一些出名的人物
[00:07:36.200 --> 00:07:38.200]  都是因為犯了錯而有麻風病的
[00:07:38.200 --> 00:07:40.200]  教徒就會熟悉了
[00:07:40.200 --> 00:07:42.200]  摩西有個姐姐叫米尼暗
[00:07:42.200 --> 00:07:44.200]  他來到是他妒忌摩西
[00:07:44.200 --> 00:07:46.200]  他在背後說摩西的時候
[00:07:46.200 --> 00:07:48.200]  結果被神罰了就患麻風病
[00:07:48.200 --> 00:07:50.200]  有一個門徒叫基哈西
[00:07:50.200 --> 00:07:52.200]  當他來到的時候
[00:07:52.200 --> 00:07:54.200]  多謝你
[00:07:54.200 --> 00:07:56.200]  OK
[00:07:56.200 --> 00:07:58.200]  有一個門徒叫基哈西
[00:07:58.200 --> 00:08:00.200]  先知來到的時候
[00:08:00.200 --> 00:08:02.200]  去醫好一個
[00:08:02.200 --> 00:08:06.200]  外邦人的元帥叫乃曼
[00:08:06.200 --> 00:08:08.200]  他患了麻風病
[00:08:08.200 --> 00:08:10.200]  他叫他腳踏下浸七次涼
[00:08:10.200 --> 00:08:12.200]  大家記不記得
[00:08:12.200 --> 00:08:14.200]  乃曼的媽媽叫什麼名字?
[00:08:14.200 --> 00:08:16.200]  乃媽
[00:08:16.200 --> 00:08:18.200]  這樣也不懂
[00:08:18.200 --> 00:08:20.200]  這樣就好了
[00:08:20.200 --> 00:08:22.200]  他來洗了七次就好了
[00:08:22.200 --> 00:08:24.200]  好了之後
[00:08:24.200 --> 00:08:26.200]  他就送很多東西給先知
[00:08:26.200 --> 00:08:28.200]  先知不肯要
[00:08:28.200 --> 00:08:30.200]  他叫他走
[00:08:30.200 --> 00:08:32.200]  免得以為我來幫你
[00:08:32.200 --> 00:08:34.200]  我今天也很特別
[00:08:34.200 --> 00:08:36.200]  為什麼呢?
[00:08:36.200 --> 00:08:38.200]  一會兒六點半我要負責一個喪禮
[00:08:38.200 --> 00:08:40.200]  所以我帶了另一條領帶來
[00:08:40.200 --> 00:08:42.200]  今天這條領帶不可以負責喪禮
[00:08:42.200 --> 00:08:44.200]  第二天晚上七點半
[00:08:44.200 --> 00:08:46.200]  要去另一間教會
[00:08:46.200 --> 00:08:48.200]  到時我已經換了這條領帶
[00:08:48.200 --> 00:08:50.200]  如果在喪禮裏
[00:08:50.200 --> 00:08:52.200]  人們在喪禮裏
[00:08:52.200 --> 00:08:54.200]  他們會給我一封利是
[00:08:54.200 --> 00:08:56.200]  我很壞的
[00:08:56.200 --> 00:08:58.200]  我會立即看
[00:08:58.200 --> 00:09:00.200]  二十元我會帶起
[00:09:00.200 --> 00:09:02.200]  因為這是二頭
[00:09:02.200 --> 00:09:04.200]  如果是一百元或二百元我會給他
[00:09:04.200 --> 00:09:06.200]  不單是因為少的緣故
[00:09:06.200 --> 00:09:08.200]  而是我免得他們誤會
[00:09:08.200 --> 00:09:10.200]  我負責安息禮
[00:09:10.200 --> 00:09:12.200]  是為了錢
[00:09:12.200 --> 00:09:14.200]  因為你知道那些民間宗教
[00:09:14.200 --> 00:09:16.200]  念經是收多少錢
[00:09:16.200 --> 00:09:18.200]  不同的經是收不同的錢
[00:09:18.200 --> 00:09:20.200]  我免得他們誤會
[00:09:20.200 --> 00:09:22.200]  我幫你是為了錢
[00:09:22.200 --> 00:09:24.200]  所以我退回給他
[00:09:24.200 --> 00:09:26.200]  二十元不重要
[00:09:26.200 --> 00:09:28.200]  先知不肯要
[00:09:28.200 --> 00:09:30.200]  誰知道有個門徒叫基哈西貪心
[00:09:30.200 --> 00:09:32.200]  他追著
[00:09:32.200 --> 00:09:34.200]  我們的老師回心轉意
[00:09:34.200 --> 00:09:36.200]  你也給我一些東西
[00:09:36.200 --> 00:09:38.200]  於是拿了回去
[00:09:38.200 --> 00:09:40.200]  回到先知影子
[00:09:40.200 --> 00:09:42.200]  你知道你貪心犯了罪
[00:09:42.200 --> 00:09:44.200]  有一個王
[00:09:44.200 --> 00:09:46.200]  他要去聖殿獻祭
[00:09:46.200 --> 00:09:48.200]  祭司阻止他
[00:09:48.200 --> 00:09:50.200]  不要啊,這不是你的職份
[00:09:50.200 --> 00:09:52.200]  但他竟然不理祭司
[00:09:52.200 --> 00:09:54.200]  於是一進去聖殿立即患麻風病
[00:09:54.200 --> 00:09:56.200]  即是說原來他們心目中
[00:09:56.200 --> 00:09:58.200]  患麻風病
[00:09:58.200 --> 00:10:00.200]  是犯罪
[00:10:00.200 --> 00:10:02.200]  中國人也有這種心態
[00:10:02.200 --> 00:10:04.200]  所以我特別鼓勵你珍惜
[00:10:04.200 --> 00:10:06.200]  你的父母
[00:10:06.200 --> 00:10:08.200]  珍惜你的眼前人
[00:10:08.200 --> 00:10:10.200]  我媽媽很年輕離開世界
[00:10:10.200 --> 00:10:12.200]  四十二歲就離開世界
[00:10:12.200 --> 00:10:14.200]  我還未結婚
[00:10:14.200 --> 00:10:16.200]  還在讀書
[00:10:16.200 --> 00:10:18.200]  結婚的時候
[00:10:18.200 --> 00:10:20.200]  我大姐媽媽很疼我的親戚
[00:10:20.200 --> 00:10:22.200]  但怎樣呢
[00:10:22.200 --> 00:10:24.200]  親戚在結婚前
[00:10:24.200 --> 00:10:26.200]  已經不見了
[00:10:26.200 --> 00:10:28.200]  我媽媽問我爸爸
[00:10:28.200 --> 00:10:30.200]  平時我媽媽呢?
[00:10:30.200 --> 00:10:32.200]  你太太在哪裏?
[00:10:32.200 --> 00:10:34.200]  我爸爸說謊
[00:10:34.200 --> 00:10:36.200]  他說甚麼呢?
[00:10:36.200 --> 00:10:38.200]  他說她弄傷了腳扭傷了所以來不了
[00:10:38.200 --> 00:10:40.200]  其實酒樓很近我家
[00:10:40.200 --> 00:10:42.200]  不用走路
[00:10:42.200 --> 00:10:44.200]  不用十分鐘就到
[00:10:44.200 --> 00:10:46.200]  突然弄傷了腿扭傷了所以來不了
[00:10:46.200 --> 00:10:48.200]  聖娘有時說話真的很麻煩
[00:10:48.200 --> 00:10:50.200]  說這些她自己也不相信
[00:10:50.200 --> 00:10:52.200]  但我媽媽很生氣
[00:10:52.200 --> 00:10:54.200]  我問我爸爸
[00:10:54.200 --> 00:10:56.200]  媽媽是因為患癌症而死
[00:10:56.200 --> 00:10:58.200]  為甚麼不告訴你呢?
[00:10:58.200 --> 00:11:00.200]  神經病
[00:11:00.200 --> 00:11:02.200]  你媽媽這麼年輕死
[00:11:02.200 --> 00:11:04.200]  人家以為我們
[00:11:04.200 --> 00:11:06.200]  做了甚麼陰險事
[00:11:06.200 --> 00:11:08.200]  不早死
[00:11:08.200 --> 00:11:10.200]  我說神經病一定不會
[00:11:10.200 --> 00:11:12.200]  因為做陰險事而死的應該不是我媽媽
[00:11:12.200 --> 00:11:14.200]  應該是我爸爸
[00:11:14.200 --> 00:11:16.200]  所以我絕對反對
[00:11:16.200 --> 00:11:18.200]  我不承認這件事
[00:11:18.200 --> 00:11:20.200]  原來有時我們有這些概念
[00:11:20.200 --> 00:11:22.200]  這十個麻瘋病者
[00:11:22.200 --> 00:11:24.200]  其實他們很傷
[00:11:24.200 --> 00:11:26.200]  因為麻瘋病是會傳染的
[00:11:26.200 --> 00:11:28.200]  那時候
[00:11:28.200 --> 00:11:30.200]  你知道他們要做甚麼嗎
[00:11:30.200 --> 00:11:32.200]  原來他們要被趕走
[00:11:32.200 --> 00:11:34.200]  不可以和家人同住
[00:11:34.200 --> 00:11:36.200]  我們一起讀
[00:11:36.200 --> 00:11:38.200]  你還沒記住
[00:11:38.200 --> 00:11:40.200]  第十三章第45、46兩節
[00:11:40.200 --> 00:11:42.200]  我們一起讀
[00:12:02.200 --> 00:12:04.200]  有沒有留意到麻瘋病的人
[00:12:04.200 --> 00:12:06.200]  要被趕走
[00:12:06.200 --> 00:12:08.200]  不可以和家人同住
[00:12:08.200 --> 00:12:10.200]  如果他出街的時候
[00:12:10.200 --> 00:12:12.200]  要捧著頭
[00:12:12.200 --> 00:12:14.200]  原來要拿著一個鈴鐺
[00:12:14.200 --> 00:12:16.200]  如果有人迎面來就搖
[00:12:16.200 --> 00:12:18.200]  我麻瘋的
[00:12:18.200 --> 00:12:20.200]  不然被人看見就打他
[00:12:20.200 --> 00:12:22.200]  麻瘋病不一定是窮人
[00:12:22.200 --> 00:12:24.200]  有錢人一樣可以有麻瘋病
[00:12:24.200 --> 00:12:26.200]  他們呢
[00:12:26.200 --> 00:12:28.200]  為甚麼呢
[00:12:28.200 --> 00:12:30.200]  被人視為一個罪人
[00:12:30.200 --> 00:12:32.200]  不單身體上受傷害
[00:12:32.200 --> 00:12:34.200]  在心靈上也很傷痛
[00:12:34.200 --> 00:12:36.200]  因為被人視為一個罪人
[00:12:36.200 --> 00:12:38.200]  他被趕走
[00:12:38.200 --> 00:12:40.200]  但不得不承認
[00:12:40.200 --> 00:12:42.200]  原來罪往往和麻瘋病很相似
[00:12:42.200 --> 00:12:44.200]  第一
[00:12:44.200 --> 00:12:46.200]  麻瘋一開始不會完全爛掉
[00:12:46.200 --> 00:12:48.200]  可能潛在身體某一部份
[00:12:48.200 --> 00:12:50.200]  但你沒有去醫好
[00:12:50.200 --> 00:12:52.200]  麻瘋病就慢慢
[00:12:52.200 --> 00:12:54.200]  感染身體的部份
[00:12:54.200 --> 00:12:56.200]  我們廣東話有句說話
[00:12:56.200 --> 00:12:58.200]  你生麻瘋生到出面
[00:12:58.200 --> 00:13:00.200]  就浮現了出來
[00:13:00.200 --> 00:13:02.200]  一個人犯錯的時候
[00:13:02.200 --> 00:13:04.200]  不會一開始就犯很多罪
[00:13:04.200 --> 00:13:06.200]  但沒有去處理的時候
[00:13:06.200 --> 00:13:08.200]  就越踩越深
[00:13:08.200 --> 00:13:10.200]  可能一開始是隱藏著
[00:13:10.200 --> 00:13:12.200]  不是讓家人知道
[00:13:12.200 --> 00:13:14.200]  但最終可能那個問題
[00:13:14.200 --> 00:13:16.200]  就會被人發現了
[00:13:16.200 --> 00:13:18.200]  第二
[00:13:18.200 --> 00:13:20.200]  麻瘋的感染力很大
[00:13:20.200 --> 00:13:22.200]  是會傳染的
[00:13:22.200 --> 00:13:24.200]  很簡單舉個例子
[00:13:24.200 --> 00:13:26.200]  如果你有十個橙
[00:13:26.200 --> 00:13:28.200]  發霉了
[00:13:28.200 --> 00:13:30.200]  會否因為那九個好的橙
[00:13:30.200 --> 00:13:32.200]  就感染了發霉的橙
[00:13:32.200 --> 00:13:34.200]  自然會康復?會嗎?
[00:13:34.200 --> 00:13:36.200]  不會,但很不幸地
[00:13:36.200 --> 00:13:38.200]  原來
[00:13:38.200 --> 00:13:40.200]  你不拿走發霉的橙
[00:13:40.200 --> 00:13:42.200]  那九個好的橙
[00:13:42.200 --> 00:13:44.200]  都會怎樣?
[00:13:44.200 --> 00:13:46.200]  接著可能都會受污染而發霉
[00:13:46.200 --> 00:13:48.200]  這是現實的無奈
[00:13:48.200 --> 00:13:50.200]  我想做父母經常都會這樣說
[00:13:50.200 --> 00:13:52.200]  學壞東西
[00:13:52.200 --> 00:13:54.200]  你這麼厲害,讀書又不見你這麼厲害
[00:13:54.200 --> 00:13:56.200]  這是真的
[00:13:56.200 --> 00:13:58.200]  可能叫他算數,他經常都算不到
[00:13:58.200 --> 00:14:00.200]  但當他回家
[00:14:00.200 --> 00:14:02.200]  很快就算到
[00:14:02.200 --> 00:14:04.200]  這就是這樣
[00:14:04.200 --> 00:14:06.200]  原來罪就是這樣
[00:14:06.200 --> 00:14:08.200]  但更重要的是
[00:14:08.200 --> 00:14:10.200]  罪將人與人的關係
[00:14:10.200 --> 00:14:12.200]  和人與神的關係
[00:14:12.200 --> 00:14:14.200]  來帶去決裂
[00:14:14.200 --> 00:14:16.200]  剛才我說罪
[00:14:16.200 --> 00:14:18.200]  就是污染年青人私底下
[00:14:18.200 --> 00:14:20.200]  看色情網站
[00:14:20.200 --> 00:14:22.200]  看了沒什麼
[00:14:22.200 --> 00:14:24.200]  污染他們的心
[00:14:24.200 --> 00:14:26.200]  接著會採取行動
[00:14:26.200 --> 00:14:28.200]  可能真的犯非禮罪
[00:14:28.200 --> 00:14:30.200]  我接觸過這些人
[00:14:30.200 --> 00:14:32.200]  於是帶來的問題很大
[00:14:32.200 --> 00:14:34.200]  夫婦爭吵的時候
[00:14:34.200 --> 00:14:36.200]  本來一個關係很好的家庭
[00:14:36.200 --> 00:14:38.200]  家庭關係是很重要
[00:14:38.200 --> 00:14:40.200]  就來帶去祝福自己的子女
[00:14:40.200 --> 00:14:42.200]  但如果不好的時候
[00:14:42.200 --> 00:14:44.200]  子女就很無辜的
[00:14:44.200 --> 00:14:46.200]  來受害
[00:14:46.200 --> 00:14:48.200]  這個小女孩,父母吵架的時候
[00:14:48.200 --> 00:14:50.200]  她都不知道幫誰好
[00:14:50.200 --> 00:14:52.200]  有時候很慘的
[00:14:52.200 --> 00:14:54.200]  父母爭吵的時候,子女就活在不幸當中
[00:14:54.200 --> 00:14:56.200]  很不幸地
[00:14:56.200 --> 00:14:58.200]  我四個小妹妹
[00:14:58.200 --> 00:15:00.200]  全部離婚,沒有完整的家庭
[00:15:00.200 --> 00:15:02.200]  我下一年要去美國
[00:15:02.200 --> 00:15:04.200]  為什麼呢?
[00:15:04.200 --> 00:15:06.200]  其他弟弟的子女
[00:15:06.200 --> 00:15:08.200]  全部都去美國
[00:15:08.200 --> 00:15:10.200]  太太帶了去,我這個弟夫很好
[00:15:10.200 --> 00:15:12.200]  捱得很辛苦
[00:15:12.200 --> 00:15:14.200]  兒子結婚,他不是通知爸爸,是通知我
[00:15:14.200 --> 00:15:16.200]  大伯,你過來主持我的婚禮
[00:15:16.200 --> 00:15:18.200]  他知道我是牧師
[00:15:18.200 --> 00:15:20.200]  我叫他來帶她去訓練
[00:15:20.200 --> 00:15:22.200]  我要去幫他們
[00:15:22.200 --> 00:15:24.200]  為什麼呢?
[00:15:24.200 --> 00:15:26.200]  因為他爸爸有婚外情
[00:15:26.200 --> 00:15:28.200]  而且不是一次
[00:15:28.200 --> 00:15:30.200]  於是關係就決裂了
[00:15:30.200 --> 00:15:32.200]  所以很不幸的,你留意到的時候
[00:15:32.200 --> 00:15:34.200]  原來令到無辜的人
[00:15:34.200 --> 00:15:36.200]  來帶她去受害
[00:15:36.200 --> 00:15:38.200]  罪是在破壞那個關係
[00:15:38.200 --> 00:15:40.200]  所以今天
[00:15:40.200 --> 00:15:42.200]  有一個很大的悲哀
[00:15:42.200 --> 00:15:44.200]  聖經裏面很著緊,很強調
[00:15:44.200 --> 00:15:46.200]  是家庭的重要性
[00:15:46.200 --> 00:15:48.200]  我們基督教的愛
[00:15:48.200 --> 00:15:50.200]  是有理性作為基礎的
[00:15:50.200 --> 00:15:52.200]  聖經裏面很清楚說
[00:15:52.200 --> 00:15:54.200]  一夫一妻,一男一女,一生一世
[00:15:54.200 --> 00:15:56.200]  我們一起來讀馬拉基書第二章
