
[00:00:00.000 --> 00:00:04.000]  各位電影姊妹早晨,主佬們平安
[00:09:03.000 --> 00:09:05.000]  你想想,如果我聽她說的時候
[00:09:05.000 --> 00:09:07.000]  今天你們就不可以聽我說了
[00:09:07.000 --> 00:09:12.000]  問題是,怎樣去到衡量,怎樣去到平衡呢?
[00:09:12.000 --> 00:09:14.000]  我們留意保羅這個教訓裡面
[00:09:14.000 --> 00:09:18.000]  有一個很重要的元素,就是在主內
[00:09:18.000 --> 00:09:20.000]  怎樣才算在主內?
[00:09:20.000 --> 00:09:23.000]  在主內,最基本的了解
[00:09:23.000 --> 00:09:27.000]  就是在耶穌基督裡面
[00:09:27.000 --> 00:09:30.000]  怎樣才算在耶穌基督裡面?
[00:09:30.000 --> 00:09:33.000]  即是你停留在這個信仰裡面
[00:09:33.000 --> 00:09:35.000]  即是你沒有離開這個信仰
[00:09:35.000 --> 00:09:37.000]  你是信奉耶穌基督的
[00:09:37.000 --> 00:09:40.000]  你是耶穌基督的跟從者
[00:09:40.000 --> 00:09:44.000]  跟從者即是你會承認祂是你的救主和生命的主
[00:09:44.000 --> 00:09:47.000]  你會跟著聖經的教導去生活
[00:09:47.000 --> 00:09:50.000]  是這樣去實踐的
[00:09:50.000 --> 00:09:53.000]  為何我要說得這麼清楚這個定義?
[00:09:53.000 --> 00:09:56.000]  因為事實上很多人說自己是基督徒
[00:09:56.000 --> 00:09:58.000]  其實只是掛個名字
[00:09:58.000 --> 00:10:00.000]  他只是定時定候回來
[00:10:00.000 --> 00:10:02.000]  然後聽完就走了
[00:10:02.000 --> 00:10:05.000]  星期一至六,他還是做回自己的
[00:10:05.000 --> 00:10:08.000]  這樣的情況下,你會很難討論下去
[00:10:08.000 --> 00:10:12.000]  因為我們現在說的都是在這個信仰裡面
[00:10:12.000 --> 00:10:16.000]  很核心的價值就是我們要跟從耶穌的教訓去做
[00:10:16.000 --> 00:10:19.000]  如果你不跟從耶穌的教訓去做的時候
[00:10:19.000 --> 00:10:21.000]  其實這堂道告訴你的可能都是白費力氣
[00:10:21.000 --> 00:10:24.000]  所以我們要記住,信耶穌的
[00:10:24.000 --> 00:10:26.000]  是要跟著聖經的教導去做的
[00:10:26.000 --> 00:10:30.000]  不論你是父母還是子女,你是什麼年紀
[00:10:30.000 --> 00:10:35.000]  基督徒其實很重視信仰的實踐
[00:10:35.000 --> 00:10:37.000]  你一定要做的
[00:10:37.000 --> 00:10:38.000]  你要做出來的
[00:10:38.000 --> 00:10:41.000]  雅各書說沒有行為的信心是死的
[00:10:41.000 --> 00:10:45.000]  所以我們的行為是在反映我們的信仰
[00:10:45.000 --> 00:10:50.000]  剛才說我們要聽聖經,要跟聖經的教訓
[00:10:50.000 --> 00:10:54.000]  聖經的正典,即是我們今天拿著的正典
[00:10:54.000 --> 00:10:57.000]  其實是經過很漫長的歲月
[00:10:57.000 --> 00:11:00.000]  由很多不同的書卷整理成一本
[00:11:00.000 --> 00:11:03.000]  不是有個人一開始就說我要寫一本聖經
[00:11:03.000 --> 00:11:05.000]  然後由頭寫到尾
[00:11:05.000 --> 00:11:08.000]  而是有很多不同的作者他寫了書卷之後
[00:11:08.000 --> 00:11:12.000]  經過教會歷世歷代的信徒都看
[00:11:12.000 --> 00:11:17.000]  然後這個在我們的信仰裡面是很寶貴的
[00:11:17.000 --> 00:11:22.000]  於是編輯成一本正典,叫Canon
[00:11:22.000 --> 00:11:25.000]  不是相機那個牌子,不是那個Canon
[00:11:25.000 --> 00:11:31.000]  Canon的意思是規範、標準、準則
[00:11:31.000 --> 00:11:36.000]  即是這本聖經其實就是我們生活的標準規範
[00:11:36.000 --> 00:11:39.000]  我們信仰的核心價值原則
[00:11:39.000 --> 00:11:41.000]  我們拿著這本聖經的時候
[00:11:41.000 --> 00:11:44.000]  我們就是靠它學習怎樣成為一個基督徒
[00:11:44.000 --> 00:11:47.000]  因此在主內
[00:11:47.000 --> 00:11:52.000]  其實就是說我們在聖經的規範底下
[00:11:52.000 --> 00:11:56.000]  以這本聖經的標準成為我們心裡面的一把尺
[00:11:56.000 --> 00:11:59.000]  我們用這把尺去量度一下
[00:11:59.000 --> 00:12:02.000]  我們到底怎樣去看事物
[00:12:02.000 --> 00:12:06.000]  去量度我們對事物的標準如何去實踐
[00:12:06.000 --> 00:12:08.000]  正如我一開始所說
[00:12:08.000 --> 00:12:11.000]  父母子女之間可以有很多衝突
[00:12:11.000 --> 00:12:13.000]  不一定是其中一方有錯
[00:12:13.000 --> 00:12:15.000]  當然有時候是的
[00:12:15.000 --> 00:12:18.000]  但亦都有可能是雙方都有錯
[00:12:18.000 --> 00:12:20.000]  或者雙方都沒有錯
[00:12:20.000 --> 00:12:22.000]  這只是價值觀的問題
[00:12:22.000 --> 00:12:24.000]  不能說對錯
[00:12:24.000 --> 00:12:25.000]  舉個例子
[00:12:25.000 --> 00:12:27.000]  我很喜歡模型、變形金剛
[00:12:27.000 --> 00:12:29.000]  我的辦公室桌子放在那裡
[00:12:29.000 --> 00:12:30.000]  整張桌子都是
[00:12:30.000 --> 00:12:32.000]  有人說那張桌子不像傳道人的桌子
[00:12:32.000 --> 00:12:34.000]  放在那裡全部都是玩具
[00:12:34.000 --> 00:12:36.000]  以前我爸爸一定會罵的
[00:12:36.000 --> 00:12:39.000]  幾百元買個模型回來
[00:12:39.000 --> 00:12:40.000]  買個膠回來
[00:12:40.000 --> 00:12:43.000]  對他來說那是幾百元的膠
[00:12:43.000 --> 00:12:45.000]  但對我來說不是
[00:12:45.000 --> 00:12:46.000]  那是柯柏文
[00:12:46.000 --> 00:12:47.000]  你不明白嗎
[00:12:47.000 --> 00:12:49.000]  是這樣的
[00:12:49.000 --> 00:12:50.000]  他沒有錯的
[00:12:50.000 --> 00:12:52.000]  他只是想我省錢
[00:12:52.000 --> 00:12:53.000]  他沒有錯的
[00:12:53.000 --> 00:12:54.000]  但我也沒有錯
[00:12:54.000 --> 00:12:56.000]  我只不過是買了一樣東西
[00:12:56.000 --> 00:12:59.000]  令到我生活多些樂趣
[00:12:59.000 --> 00:13:00.000]  錢不是沒有了
[00:13:00.000 --> 00:13:02.000]  變了另一樣東西
[00:13:02.000 --> 00:13:04.000]  這是生活樂趣
[00:13:04.000 --> 00:13:06.000]  價值觀問題沒有對錯
[00:13:06.000 --> 00:13:09.000]  我老婆有時候見到我買到整個房子都是玩具
[00:13:09.000 --> 00:13:11.000]  她都沒有說過
[00:13:11.000 --> 00:13:15.000]  價值觀問題不分對錯
[00:13:15.000 --> 00:13:18.000]  最大件事是世界不停地在變
[00:13:18.000 --> 00:13:20.000]  世界不停地在變
[00:13:20.000 --> 00:13:22.000]  我們面對的事物
[00:13:22.000 --> 00:13:24.000]  或者對一些東西的觀念
[00:13:24.000 --> 00:13:26.000]  都不停地在變
[00:13:26.000 --> 00:13:31.000]  很多時候我發覺代溝是很顯而易見的
[00:13:31.000 --> 00:13:34.000]  我和一些比我年長一點的肢體聊天
[00:13:34.000 --> 00:13:35.000]  有時候我都會發覺
[00:13:35.000 --> 00:13:38.000]  其實我真的無法調節他們的想法
[00:13:38.000 --> 00:13:41.000]  反過來我和年輕過我很多的那些人聊天
[00:13:41.000 --> 00:13:43.000]  我都無法調節他們的想法
[00:13:43.000 --> 00:13:44.000]  這個沒有辦法的
[00:13:44.000 --> 00:13:46.000]  到了一個年紀就開始明白
[00:13:46.000 --> 00:13:49.000]  因為我們經歷的東西完全不同
[00:13:49.000 --> 00:13:51.000]  我經歷過的世界和他們不同
[00:13:51.000 --> 00:13:55.000]  譬如我二十歲的時候還在用通訊機
[00:13:55.000 --> 00:13:59.000]  我要帶著一撒銀去找電話
[00:13:59.000 --> 00:14:01.000]  然後通訊給我女朋友
[00:14:01.000 --> 00:14:04.000]  有些人是未經歷過什麼叫做通訊
[00:14:04.000 --> 00:14:06.000]  你出街沒有電話怎麼辦
[00:14:06.000 --> 00:14:10.000]  約了人你見不到他怎麼辦
[00:14:10.000 --> 00:14:12.000]  你們年輕的不會的
[00:14:12.000 --> 00:14:14.000]  你會拿出手提電話來找他
[00:14:14.000 --> 00:14:16.000]  你可以訂一個位置給他
[00:14:16.000 --> 00:14:19.000]  然後他就會找一個Google Map來找你
[00:14:19.000 --> 00:14:21.000]  大家經歷的世界不同的時候
[00:14:21.000 --> 00:14:23.000]  你看的東西都不同
[00:14:23.000 --> 00:14:26.000]  你看的東西不同就會有很多問題出現
[00:14:26.000 --> 00:14:28.000]  我舉兩個例子
[00:14:28.000 --> 00:14:30.000]  我在網上看到
[00:14:30.000 --> 00:14:33.000]  疫情令世界多了一個東西叫做Work from home
[00:14:33.000 --> 00:14:38.000]  或者你會發覺現在三更半夜都無端端說要開會
[00:14:38.000 --> 00:14:40.000]  你有沒有三更半夜叫人開會
[00:14:40.000 --> 00:14:43.000]  有啊,一打開電腦就開得會
[00:14:43.000 --> 00:14:45.000]  幾年前不是這樣
[00:14:45.000 --> 00:14:48.000]  幾年前開會都還是要回公司或者找個地方
[00:14:48.000 --> 00:14:51.000]  現在不是打開電話很隨意就開到會
[00:14:51.000 --> 00:14:54.000]  讀書可以在家上課
[00:14:54.000 --> 00:14:57.000]  考試都可以對著iPad
[00:14:57.000 --> 00:14:59.000]  這個世界是變了
[00:14:59.000 --> 00:15:01.000]  有一個case有個人
[00:15:01.000 --> 00:15:04.000]  他公司強制所有同事Work from home
[00:15:04.000 --> 00:15:06.000]  好了,他就在家工作
[00:15:06.000 --> 00:15:09.000]  但是他父母不相信
[00:15:09.000 --> 00:15:13.000]  全世界哪有公司可以不讓人回去
[00:15:13.000 --> 00:15:15.000]  你是不是被人解僱了
[00:15:15.000 --> 00:15:17.000]  你為什麼要騙我
[00:15:17.000 --> 00:15:20.000]  然後他在家工作的時候
[00:15:20.000 --> 00:15:23.000]  他父親就在外面開大電視
[00:15:23.000 --> 00:15:25.000]  偶爾就來敲門
[00:15:25.000 --> 00:15:26.000]  又跟他聊天
[00:15:26.000 --> 00:15:28.000]  又說他扮上班騙人
[00:15:28.000 --> 00:15:29.000]  叫他快點找工作
[00:15:29.000 --> 00:15:31.000]  不要在家休息
[00:15:31.000 --> 00:15:33.000]  開著電腦不知道是不是打遊戲
[00:15:33.000 --> 00:15:36.000]  結果那位仁兄被父親騷擾到
[00:15:36.000 --> 00:15:40.000]  要出去租一間小小的辦公室
[00:15:40.000 --> 00:15:42.000]  你想想,Work from home
[00:15:42.000 --> 00:15:44.000]  但是他不可以
[00:15:44.000 --> 00:15:45.000]  然後他不能回辦公室
[00:15:45.000 --> 00:15:47.000]  他要另外租一個辦公室
[00:15:47.000 --> 00:15:49.000]  這是多慘的一件事
[00:15:49.000 --> 00:15:51.000]  這個就是網上看到的例子
[00:15:51.000 --> 00:15:54.000]  另外有一個大學生他考試的時候
[00:15:54.000 --> 00:15:57.000]  老師要求你不能離開鏡頭
[00:15:57.000 --> 00:16:00.000]  鏡頭裡面也不能有其他人
[00:16:00.000 --> 00:16:02.000]  否則當作作弊
[00:16:02.000 --> 00:16:04.000]  然後他考試的時候
[00:16:04.000 --> 00:16:05.000]  他媽媽來敲門
[00:16:05.000 --> 00:16:06.000]  當然不回答
[00:16:06.000 --> 00:16:07.000]  死都不回答
[00:16:07.000 --> 00:16:08.000]  媽媽不知道為什麼
[00:16:08.000 --> 00:16:10.000]  找一個一元鈔票扭開門就進去了
[00:16:10.000 --> 00:16:14.000]  然後他的老師真的很嚴
[00:16:14.000 --> 00:16:16.000]  當作不合格,那次肥佬
[00:16:16.000 --> 00:16:18.000]  這些案例
[00:16:18.000 --> 00:16:20.000]  有時候上網看到都會笑
[00:16:20.000 --> 00:16:23.000]  我相信我們知識分子比較多
[00:16:23.000 --> 00:16:25.000]  應該不會發生這些案例
[00:16:25.000 --> 00:16:28.000]  但是其實我也挺相信
[00:16:28.000 --> 00:16:30.000]  這種翻天覆地的變化
[00:16:30.000 --> 00:16:32.000]  在我們生活裡面
[00:16:32.000 --> 00:16:34.000]  是造成了不同的影響
[00:16:34.000 --> 00:16:37.000]  可能我們不會犯這麼低級的錯誤
[00:16:37.000 --> 00:16:39.000]  不會犯低級錯誤
[00:16:39.000 --> 00:16:40.000]  不代表不會犯錯
[00:16:40.000 --> 00:16:42.000]  一樣,本質上一樣
[00:16:42.000 --> 00:16:46.000]  當我們不再明白下一代思考的時候
[00:16:46.000 --> 00:16:50.000]  很容易就會產生衝突和磨擦
[00:16:50.000 --> 00:16:52.000]  特別是,說到這裡的時候
[00:16:52.000 --> 00:16:54.000]  可能再敏感一點的就是
[00:16:54.000 --> 00:16:58.000]  近一年很多家庭因為政見的原因
[00:16:58.000 --> 00:17:01.000]  而出現分歧、吵架、翻臉
[00:17:01.000 --> 00:17:05.000]  甚至離家出走或趕出門口
[00:17:05.000 --> 00:17:07.000]  都試過這樣的情況
[00:17:07.000 --> 00:17:09.000]  我們會問
[00:17:09.000 --> 00:17:13.000]  要這些家庭的問題、衝突怎樣處理
[00:17:13.000 --> 00:17:15.000]  怎樣處理這些家庭的衝突問題
[00:17:15.000 --> 00:17:20.000]  是不是處理了引起衝突的問題
[00:17:20.000 --> 00:17:21.000]  就可以解決這件事
[00:17:21.000 --> 00:17:23.000]  是不是?
[00:17:23.000 --> 00:17:24.000]  有時候不是的
[00:17:24.000 --> 00:17:28.000]  首先我們能夠處理了引起衝突的問題
[00:17:28.000 --> 00:17:30.000]  這件事是最好的
[00:17:30.000 --> 00:17:32.000]  但很多時候的情況就是
[00:17:32.000 --> 00:17:34.000]  不是一朝一夕可以解決
[00:17:34.000 --> 00:17:37.000]  那個引起衝突的問題
[00:17:37.000 --> 00:17:39.000]  還沒解決的時候
[00:17:39.000 --> 00:17:41.000]  我們是不是繼續衝突下去?
[00:17:41.000 --> 00:17:44.000]  是不是繼續吵下去?
[00:17:44.000 --> 00:17:49.000]  坦白說,我記得我以前也說過
[00:17:49.000 --> 00:17:50.000]  無論你什麼顏色都好
[00:17:50.000 --> 00:17:54.000]  最終你和你的家人關係是不能取代的
[00:17:54.000 --> 00:17:56.000]  你都要復和的
[00:17:56.000 --> 00:17:58.000]  你都要復和的
[00:17:58.000 --> 00:18:00.000]  你不能放在那裡不理會
[00:18:00.000 --> 00:18:04.000]  而且要知道
[00:18:04.000 --> 00:18:06.000]  有些東西是價值觀的問題
[00:18:06.000 --> 00:18:10.000]  是不能說對錯的
[00:18:10.000 --> 00:18:12.000]  大家處於不同年紀
[00:18:12.000 --> 00:18:14.000]  你經歷的成長階段
[00:18:14.000 --> 00:18:16.000]  不同的看法
[00:18:16.000 --> 00:18:20.000]  就可以引起完全不同的理解
[00:18:20.000 --> 00:18:21.000]  對市民
[00:18:21.000 --> 00:18:22.000]  是完全不同的理解
[00:18:22.000 --> 00:18:25.000]  而且再加上那些很複雜的案例
[00:18:25.000 --> 00:18:27.000]  不能說對錯的時候怎麼辦?
[00:18:27.000 --> 00:18:32.000]  我不是宣揚一種很廉價的復和
[00:18:32.000 --> 00:18:34.000]  或者是各打五十大板
[00:18:34.000 --> 00:18:35.000]  你對他也沒有錯
[00:18:35.000 --> 00:18:36.000]  或者你錯他也有錯
[00:18:36.000 --> 00:18:37.000]  各打五十大板
[00:18:37.000 --> 00:18:40.000]  搞定,打和,super!
[00:18:40.000 --> 00:18:43.000]  這些這麼廉價的
[00:18:43.000 --> 00:18:46.000]  我不想去說一種這樣的復和
[00:18:46.000 --> 00:18:48.000]  但要明白事實上
[00:18:48.000 --> 00:18:51.000]  你都不可以說自己完全對
[00:18:51.000 --> 00:18:55.000]  你不能肯定自己是否完全對
[00:18:55.000 --> 00:18:58.000]  反過來,對方也不一定完全錯
[00:18:58.000 --> 00:19:03.000]  我不太相信這個世界有人是錯到最底
[00:19:03.000 --> 00:19:05.000]  可能有一個吧
