
[00:00:00.000 --> 00:00:09.500]  今日,我們很感恩,有葛洪彪牧師來到我們當中,為我們宣講上帝的訊息。
[00:05:59.000 --> 00:06:01.000]  我們看看英文是怎樣。
[00:06:01.000 --> 00:06:14.000]  For the time will come when they will not endure a sound doctrine, but wanting to have their years' ticket, they will accumulate for themselves teachers in accordance to their own desires。
[00:06:14.000 --> 00:06:27.000]  即是說,那個時候有些人對我們經常聽的基本信仰的教導,感到好像不吸引。
[00:06:27.000 --> 00:06:33.000]  所以他們就想按自己的喜好去聽多些不同的東西。
[00:06:33.000 --> 00:06:48.000]  聖經是這樣說的。中文的翻譯就說,因為時候要到,人不會忍受到那些堅實的道理,就隨從自己的情慾,朝聚師傅,因為他以多發養。
[00:06:48.000 --> 00:07:00.000]  人不能夠忍受堅實的道理,按自己的喜好去找他的老師,找老師的講道的內容和風格,因為他們是以多發養。
[00:07:00.000 --> 00:07:15.000]  提摩太后書四章四節就說,並且掩耳不聽真道,偏向荒謬的言語,and will turn away their ears from the truth, and will turn aside to myths。
[00:07:15.000 --> 00:07:28.000]  中文的翻譯可以說,並且掩耳不聽真理,偏向荒謬的言語,即是英文那些是myths,即是傳說、故事等等。
[00:07:28.000 --> 00:07:31.000]  原來當時的人有這樣的傾向。
[00:07:31.000 --> 00:07:43.000]  提摩太后書第四章第五節,本來就斷面,提摩太后就說,你卻要凡事謹慎,忍受苦難,作全道的功夫,盡你的職份。
[00:07:43.000 --> 00:07:45.000]  英文就是這樣寫的。
[00:07:45.000 --> 00:07:55.000]  Be you, but you, be sober in all things, endure hardship, do the work of an evangelist, fulfill your ministry。
[00:07:55.000 --> 00:08:06.000]  這是一個很好的提醒,就是說在這樣的情況下,保羅勉勵提摩太,你更加要去專心去全道,完成你的職責。
[00:08:06.000 --> 00:08:13.000]  提摩太后書第四章第六節,他說,我現在被曉澱,我離世的時候到了。
[00:08:13.000 --> 00:08:22.000]  英文就說,for I am already being poured out as a drink offering, and the time of my departure has come。
[00:08:22.000 --> 00:08:26.000]  為什麼保羅認為他離世的日子近呢?
[00:08:26.000 --> 00:08:38.000]  一般聖經學者認為提摩太后書是保羅所寫最後的一本書信,大概是主後64到66年。
[00:08:38.000 --> 00:08:45.000]  如果你記得史唐主演說的時候,之前保羅在羅馬是有被軟禁的。
[00:08:45.000 --> 00:08:52.000]  當時羅馬皇帝尼祿開始迫害基督徒,保羅是再次被囚在羅馬的獄裡面。
[00:08:52.000 --> 00:09:04.000]  他自己評估的形勢,他覺得得到釋放的機會很低,相反殉道的可能性是很高,和以前所寫的書信是不同的。
[00:09:04.000 --> 00:09:08.000]  提摩太后書一章第八節,他記載什麼呢?
[00:09:08.000 --> 00:09:21.000]  「也不要以給我們的主作見證為恥,也不要以我者為主被囚的為恥,總要按神的能力,與我為福音同受苦難。」
[00:09:21.000 --> 00:09:28.000]  所以你看提摩太后書第一章開始的時候,保羅已經提到,跟提摩太說,
[00:09:28.000 --> 00:09:35.000]  你不要見到我這樣被囚,你就覺得為主作見證為恥。
[00:09:35.000 --> 00:09:39.000]  你再有心理準備,你也有機會是這樣。
[00:09:39.000 --> 00:09:44.000]  所以你是要跟保羅同為福音的緣故,同受苦難。
[00:09:44.000 --> 00:09:55.000]  這個就是提摩太后書很重要的精髓,保羅提醒提摩太,你不要以為主作見證為恥,
[00:09:55.000 --> 00:10:02.000]  甚至保羅是坐牢,也不要以為恥,甚至他坐牢也不會有機會得釋放,也不要這樣想。
[00:10:02.000 --> 00:10:05.000]  還要是同受苦難。
[00:10:05.000 --> 00:10:10.000]  保羅去描述自己為福音的緣故受苦難,他勉勵提摩太說,
[00:10:10.000 --> 00:10:14.000]  你不要見到我這樣受苦難,你感到羞恥。
[00:10:14.000 --> 00:10:22.000]  如果他被囚受苦難,你也不要覺得是為主作見證為羞恥,你要堅強。
[00:10:22.000 --> 00:10:25.000]  這個就是保羅勉勵提摩太的說話。
[00:10:25.000 --> 00:10:29.000]  提摩太后書第四章第七節,保羅就這樣說,
[00:10:29.000 --> 00:10:38.000]  那美好的仗我已經打過了,當跑的道我已經跑盡了,所信的道我已經守住了。
[00:10:38.000 --> 00:10:45.000]  英文他就這樣譯,I have fought the good fight, I have finished the cause, I have kept the faith。
[00:10:45.000 --> 00:10:54.000]  保羅形容他自己是被主耶穌呼召的使徒,他應盡的責任他自己已經盡上。
[00:10:54.000 --> 00:10:59.000]  請大家要注意,保羅他這樣說,他不是從事公的層面去說,
[00:10:59.000 --> 00:11:07.000]  而是從主耶穌呼召他作使徒這個身份上來說,他已經盡了他應盡的責任,
[00:11:07.000 --> 00:11:10.000]  不是說做了什麼事公,不是這樣的。
[00:11:10.000 --> 00:11:17.000]  保羅在侍奉的生涯裡面,他守住了他的信仰,他當跑的跑道上,他已經完成了他的使命。
[00:11:17.000 --> 00:11:26.000]  他的侍奉是有如在戰場上面,面對外面和裡面的攻擊,他是努力去爭戰。
[00:11:26.000 --> 00:11:31.000]  然後我們看保羅在提摩太后書第四章第八節,他說:
[00:11:31.000 --> 00:11:40.000]  從此以後有公義的官面為我存留,就是按著公義審判的主,到了那一天要賜給我的。
[00:11:40.000 --> 00:11:45.000]  不單止賜給我,還賜給凡愛慕他顯現的人。
[00:11:45.000 --> 00:11:47.000]  英文就是說:
[00:11:47.000 --> 00:11:57.000]  從此以後有公義的官面為我存留,就是按著公義審判的主,到了那一天要賜給我的。
[00:11:57.000 --> 00:12:02.000]  不單止賜給我,還賜給凡愛慕他顯現的人。
[00:12:02.000 --> 00:12:10.000]  保羅很深信那一位按公義審判的主,是會賞賜他公義的官面。
[00:12:10.000 --> 00:12:14.000]  保羅不是抬舉自己,不是說他只有他才有公義的官面,
[00:12:14.000 --> 00:12:22.000]  而是說凡是渴慕主的顯現,那些弟兄姊妹都會得到公義的官面。
[00:12:22.000 --> 00:12:32.000]  這個就是我將提摩太后書第四章第一到第八節的結構和內容,和大家做一個簡要的描述。
[00:12:32.000 --> 00:12:39.000]  然後我很想和大家講一下,這段經文對我們的生活有什麼指引呢?
[00:12:39.000 --> 00:12:53.000]  首先提摩太后書第四章第一節和第八節,都同樣出現了主耶穌基督顯現這個字,中文翻譯為"Appifanein"這個字。
[00:12:53.000 --> 00:12:55.000]  提摩太后書四章一節,他說:
[00:12:55.000 --> 00:13:04.000]  我在神的面前,還是將來審判活人死人的基督耶穌面前,憑著祂的顯現和祂的國度來祝福你。
[00:13:04.000 --> 00:13:15.000]  所以保羅是按著一個他對耶穌基督將要出現的信念,和神的國度將要實現的觀念來祝福提摩太后。
[00:13:15.000 --> 00:13:18.000]  提摩太后書第四章第八節,說:
[00:13:18.000 --> 00:13:27.000]  從此以後,有公義的觀念為我存留,就是按著公義審判的主,到了那一天,是要賜給我的。
[00:13:27.000 --> 00:13:33.000]  不只是賜給我,還賜給凡愛慕他顯現的人。
[00:13:33.000 --> 00:13:47.000]  保羅他侍奉的態度就是站在神的面前,面對神,然後保羅領受的訊息是從神而來的訊息,他思考的角度都是從神的眼光出發。
[00:13:47.000 --> 00:13:52.000]  保羅曾經是迫害耶穌基督的門徒,大家應該很清楚。
[00:13:52.000 --> 00:13:58.000]  現在他是侍奉那位將來會審判活人死人的耶穌基督。
[00:13:58.000 --> 00:14:10.000]  保羅他盼望耶穌基督的顯現和國度,這個已經不是耶穌道成肉身在世上顯現那一次的顯現,而是他將來會再來的顯現。
[00:14:10.000 --> 00:14:16.000]  而保羅是根據這個盼望來引伸他的宣講和他的服事。
[00:14:16.000 --> 00:14:23.000]  我們可以從保羅的見證來反思我們自己的信仰內容。
[00:14:23.000 --> 00:14:32.000]  究竟耶穌基督的顯現和國度在我們的信念裡面是佔一個什麼位置?
[00:14:32.000 --> 00:14:37.000]  這是這段經文給我們第一個值得思考的問題。
[00:14:37.000 --> 00:14:43.000]  我們怎樣去理解神的國度是什麼一回事呢?
[00:14:43.000 --> 00:14:47.000]  神的國度和教會又有什麼關係呢?
[00:14:47.000 --> 00:14:49.000]  神的國度的意思是什麼呢?
[00:14:49.000 --> 00:14:54.000]  就是神的管治,神對宇宙和大地的管治。
[00:14:54.000 --> 00:14:58.000]  願祢的國降臨,即是說願祢的主權實現。
[00:14:58.000 --> 00:15:03.000]  究竟我們有沒有神管治宇宙和大地這個概念呢?
[00:15:03.000 --> 00:15:04.000]  這個很重要。
[00:15:04.000 --> 00:15:10.000]  如果我們沒有這個概念的時候,我們的神其實是被縮減了的。
[00:15:10.000 --> 00:15:15.000]  《福音書》四章一節和八節都出現了耶穌基督審判這個字。
[00:15:15.000 --> 00:15:19.000]  第一節就有"Kennine"這個字,第八節是"Critis"。
[00:15:19.000 --> 00:15:22.000]  第八節是形容主是公義的主。
[00:15:22.000 --> 00:15:25.000]  究竟我們有沒有尊重神的主權呢?
[00:15:25.000 --> 00:15:30.000]  我們有沒有尊重、重視神的公義的審判呢?
[00:15:30.000 --> 00:15:31.000]  這是很重要的。
[00:15:31.000 --> 00:15:34.000]  這段經文給我們的很重要的訊息,
[00:15:34.000 --> 00:15:39.000]  由第一節和第八節同樣出現的字,是很重要的。
[00:15:39.000 --> 00:15:42.000]  我們有沒有忘記將來有大審判呢?
[00:15:42.000 --> 00:15:46.000]  我們今天所講所做的,是要面對將來的審判。
[00:15:46.000 --> 00:15:52.000]  任何一個人,包括有權位的人,他都將來要面對神的審判。
[00:15:52.000 --> 00:16:00.000]  我們請大家留意,神的審判將來是會不顧情面的,是不會埋葬的。
[00:16:00.000 --> 00:16:07.000]  我很少講末世的題目,因為我是不願意用恐嚇人的方法逼人信主的。
[00:16:07.000 --> 00:16:15.000]  我寧願講多一點神愛人的道理,讓人感動,然後以愛還愛。
[00:16:15.000 --> 00:16:19.000]  不過在我自己的信仰的深處,
[00:16:19.000 --> 00:16:23.000]  神是興邁不得的,神是公義聖潔的,
[00:16:23.000 --> 00:16:29.000]  神是討厭罪惡的,這些信念是很深在我的心靈裏面的。
[00:16:29.000 --> 00:16:33.000]  神是很討厭那些虛偽的,你看福音書就知道了。
[00:16:33.000 --> 00:16:38.000]  耶穌擇避猶太的宗教領袖是核子領路,
[00:16:38.000 --> 00:16:45.000]  神討厭有名無實的宗教行為,你看福音書是有很多的。
[00:16:45.000 --> 00:16:50.000]  當我讀到這些經文的時候,我心裏面是有一種很強烈的感受,
[00:16:50.000 --> 00:16:54.000]  好像神在跟我說話一樣。
[00:16:54.000 --> 00:16:57.000]  回到《魔體後書》第四章第二節,
[00:16:57.000 --> 00:17:02.000]  「無要全道,無論得時不得時都要預備」,這是我用的翻譯。
[00:17:02.000 --> 00:17:08.000]  「以百般的忍耐和教訓,擇避、警戒和勸勉。」
[00:17:08.000 --> 00:17:13.000]  我自己能夠做的就是忠誠地去預備每一篇的講道,
[00:17:13.000 --> 00:17:16.000]  亦都是預備隨時隨地去講,
[00:17:16.000 --> 00:17:19.000]  因為尤其是現在我們更加要預備這件事。
[00:17:19.000 --> 00:17:23.000]  按我的性格,我是不是很願意跟人衝突的,
[00:17:23.000 --> 00:17:25.000]  我是會退縮的。
[00:17:25.000 --> 00:17:29.000]  不過我讀聖經的時候,上上我覺得神在擇避,
[00:17:29.000 --> 00:17:32.000]  究竟我應該講還是不講呢?
[00:17:32.000 --> 00:17:34.000]  這是我內心的掙扎。
[00:17:34.000 --> 00:17:36.000]  我覺得我自己是一個有節制的人,
[00:17:36.000 --> 00:17:39.000]  特別是負上某一個身份的時候,
[00:17:39.000 --> 00:17:42.000]  我更加是很小心不要連累他人,
[00:17:42.000 --> 00:17:44.000]  所以變成我更加大壓力,
[00:17:44.000 --> 00:17:46.000]  有很多事應該講的不講,
[00:17:46.000 --> 00:17:49.000]  不應該講的我多數都不講。
[00:17:49.000 --> 00:17:53.000]  很感謝神保羅的侍奉生命給我有很大的鼓勵,
[00:17:53.000 --> 00:17:56.000]  祂自己首先去面對神,祂先面對人,
[00:17:56.000 --> 00:18:00.000]  這亦是我最近這個星期思想的問題。
[00:18:00.000 --> 00:18:04.000]  當我們面對現在世界這麼多變化的需要,
[00:18:04.000 --> 00:18:07.000]  你沒有辦法滿足不同的持份者,
[00:18:07.000 --> 00:18:09.000]  不同的人,各人的需要,
[00:18:09.000 --> 00:18:11.000]  我們怎樣做都沒有辦法,
[00:18:11.000 --> 00:18:14.000]  我們只有一個方法,就是我去回應神,
[00:18:14.000 --> 00:18:17.000]  我能夠滿足神對我的要求,
[00:18:17.000 --> 00:18:20.000]  我就能夠應付外面各種的要求。
[00:18:20.000 --> 00:18:25.000]  如果我是好像為了滿足外面周圍的要求,
[00:18:25.000 --> 00:18:29.000]  要不斷去轉,我們俗話叫「彈彈轉」的時候,
[00:18:29.000 --> 00:18:31.000]  我都會失去方向,失去自己,
[00:18:31.000 --> 00:18:34.000]  我不是說我不應該與時並進,
[00:18:34.000 --> 00:18:37.000]  但是我一定要找到一個立足點,
[00:18:37.000 --> 00:18:40.000]  好像一個圓周,它一定有一個圓心,
[00:18:40.000 --> 00:18:42.000]  我一定要對準神,
[00:18:42.000 --> 00:18:45.000]  我才能夠應付周圍的改變。
[00:18:45.000 --> 00:18:49.000]  所以這個時候更加是人回歸上帝的時候,
[00:18:49.000 --> 00:18:52.000]  所以我覺得這個是我領受的訊息,
[00:18:52.000 --> 00:18:56.000]  只有回歸於神,我們才能夠應付外面的變化。
[00:18:56.000 --> 00:19:00.000]  當我們考慮,首先是神的國度,
[00:19:00.000 --> 00:19:03.000]  然後像保羅那樣,我們就會想到教會,
[00:19:03.000 --> 00:19:08.000]  這樣的時候,我們就會更加知道我應該怎樣定位。
[00:19:08.000 --> 00:19:10.000]  所以你看保羅的侍奉生命,
[00:19:10.000 --> 00:19:14.000]  他不是不愛教會,你看到他很愛教會,
[00:19:14.000 --> 00:19:17.000]  同樣的,在提摩太后書裡面,
[00:19:17.000 --> 00:19:19.000]  你看到他更加愛神的國度,
[00:19:19.000 --> 00:19:23.000]  如果沒有神的國度,教會就可能為自己存在,
[00:19:23.000 --> 00:19:26.000]  嚴格來說,教會是為神的國度存在。
[00:19:26.000 --> 00:19:29.000]  同樣,保羅他也愛猶太的同胞,
[00:19:29.000 --> 00:19:31.000]  但是他也是愛邦人的使徒,
[00:19:31.000 --> 00:19:34.000]  所以兩者之間是有一個拉力的,
[00:19:34.000 --> 00:19:38.000]  所以你看保羅,他其實是愛所有的人,
[00:19:38.000 --> 00:19:40.000]  但是面對著具體的情況,
[00:19:40.000 --> 00:19:44.000]  有時候愛同胞也會令到他不能夠做到愛邦人的使徒,
[00:19:44.000 --> 00:19:47.000]  但是當他投身愛邦人使徒的職份,
[00:19:47.000 --> 00:19:49.000]  他就沒有那麼多時間愛同胞,
[00:19:49.000 --> 00:19:53.000]  但是當耶路撒冷出現饑荒的時候,
[00:19:53.000 --> 00:19:59.000]  他會在其他地方幫助耶路撒冷教會籌款,
[00:19:59.000 --> 00:20:03.000]  所以你看到他愛同胞的心是很真誠的。
[00:20:03.000 --> 00:20:06.000]  我們看看提摩太后書第四章第三節,
[00:20:06.000 --> 00:20:10.000]  因為時候要到,人不能夠忍受堅實的道理,
[00:20:10.000 --> 00:20:15.000]  就隨從自己的情慾朝聚,師父以多發揚。
[00:20:15.000 --> 00:20:18.000]  我自己是沒有屬靈階級的概念的,
[00:20:18.000 --> 00:20:21.000]  我也不覺得讀神學的人是高人一等的,
[00:20:21.000 --> 00:20:25.000]  我覺得每個基督徒在神的面前都是平等的,
[00:20:25.000 --> 00:20:30.000]  但是我發現我們面對一個屬靈超級市場的現象,
[00:20:30.000 --> 00:20:34.000]  越來越多人是以一個消費者的角度來去割取所需,
[00:20:34.000 --> 00:20:36.000]  我要這些,我要這些,
[00:20:36.000 --> 00:20:40.000]  我眼見很多教會已經失去了屬靈群體的真實,
[00:20:40.000 --> 00:20:43.000]  變成提供屬靈活動的一個場所,
[00:20:43.000 --> 00:20:48.000]  我問教會是信仰群體,那種群體的特性是什麼?
[00:20:48.000 --> 00:20:53.000]  我希望教會重回正軌,經歷屬靈的更新和復興。
[00:20:53.000 --> 00:20:55.000]  提摩太后書四章四節說,
[00:20:55.000 --> 00:20:59.000]  「並且掩耳不聽真理,偏向荒謬的言語。」
[00:20:59.000 --> 00:21:01.000]  當人不願意面對真相,
[00:21:01.000 --> 00:21:05.000]  只喜歡從自己的群組獲得資訊的時候,
[00:21:05.000 --> 00:21:07.000]  就會偏向荒謬的言語。
[00:21:07.000 --> 00:21:11.000]  按我的性格,我是很內向,我不關心社會,
[00:21:11.000 --> 00:21:14.000]  我不喜歡教制,我不善於教制,
[00:21:14.000 --> 00:21:17.000]  我喜歡看思想性的書,文史節的書,
[00:21:17.000 --> 00:21:19.000]  更加追心德國神學的書。
[00:21:19.000 --> 00:21:23.000]  其實我是沒什麼興趣了解逃犯條例那些東西,
[00:21:23.000 --> 00:21:26.000]  也不是很有興趣了解新冠狀病毒的事,
[00:21:26.000 --> 00:21:29.000]  以前的我會零零碎碎,片片段段地,
[00:21:29.000 --> 00:21:31.000]  叫做知啲唔知啲。
[00:21:31.000 --> 00:21:33.000]  我也不是很明白,
[00:21:33.000 --> 00:21:36.000]  為什麼我這一兩年用了這麼多時間,
[00:21:36.000 --> 00:21:38.000]  去搜集相關的資料,
[00:21:38.000 --> 00:21:40.000]  我又不是讀中國政治,
[00:21:40.000 --> 00:21:42.000]  我又不是讀世界政治,
[00:21:42.000 --> 00:21:44.000]  我又不是讀病理學,
[00:21:44.000 --> 00:21:46.000]  但是我從我所找到的資料,
[00:21:46.000 --> 00:21:48.000]  我已經發現了很多不同的角度,
[00:21:48.000 --> 00:21:51.000]  我也是從這些不同的事實的詮釋,
[00:21:51.000 --> 00:21:53.000]  對事實的詮釋,
[00:21:53.000 --> 00:21:55.000]  來去做篩選,
[00:21:55.000 --> 00:21:57.000]  去找我自己的見解和立場。
[00:21:57.000 --> 00:21:59.000]  我是70年代信主,
[00:21:59.000 --> 00:22:03.000]  我當時關心的是科學和信仰的關係,
[00:22:03.000 --> 00:22:05.000]  究竟信耶穌是不是科學的?
[00:22:05.000 --> 00:22:07.000]  聖經是不是可信的?
[00:22:07.000 --> 00:22:08.000]  他寫了這麼多東西,
[00:22:08.000 --> 00:22:10.000]  你怎麼知道他是真是假的?
[00:22:10.000 --> 00:22:12.000]  這些等等的問題。
[00:22:12.000 --> 00:22:14.000]  當我踏出信仰的第一步,
[00:22:14.000 --> 00:22:18.000]  我不斷地尋求對信仰的理解。
[00:22:18.000 --> 00:22:20.000]  奧古斯丁曾經有一句話,
[00:22:20.000 --> 00:22:22.000]  他說「我信,所以我去明白」。
[00:22:22.000 --> 00:22:24.000]  安瑟倫有一句話,
[00:22:24.000 --> 00:22:26.000]  「信仰去尋求理解」,
[00:22:26.000 --> 00:22:28.000]  Faith seeking understanding,
[00:22:28.000 --> 00:22:33.000]  我是那種不滿足於簡單信仰解釋的人,
[00:22:33.000 --> 00:22:35.000]  所以我是以整個人生,
[00:22:35.000 --> 00:22:38.000]  去追尋基督信仰的真理。
[00:22:38.000 --> 00:22:41.000]  可能各位沒有讀神學的書,
[00:22:41.000 --> 00:22:44.000]  但是你們在人生的歷程裏面,
[00:22:44.000 --> 00:22:46.000]  你經歷了很多信仰的考驗,
[00:22:46.000 --> 00:22:47.000]  其實你和我都一樣
[00:22:47.000 --> 00:22:50.000]  正在經歷現在香港世界的事情,
[00:22:50.000 --> 00:22:53.000]  可能有些基督徒會選擇什麼呢?
[00:22:53.000 --> 00:22:56.000]  我是希望選擇一些簡單的答案,
[00:22:56.000 --> 00:22:58.000]  來應付我日常生活,
[00:22:58.000 --> 00:22:59.000]  這樣就夠了。
[00:22:59.000 --> 00:23:01.000]  我也很明白,
[00:23:01.000 --> 00:23:05.000]  不過,我覺得神會感動一些基督徒,
[00:23:05.000 --> 00:23:08.000]  他是希望有一種深化信仰的願望,
[00:23:08.000 --> 00:23:10.000]  特別是這段時間,
[00:23:10.000 --> 00:23:13.000]  很多事情衝擊了他固有的對信仰的理解,
[00:23:13.000 --> 00:23:15.000]  有些人開始疏懶,
[00:23:15.000 --> 00:23:17.000]  不覺得回教會很重要,
[00:23:17.000 --> 00:23:19.000]  又或者不覺得信耶穌很重要,
[00:23:19.000 --> 00:23:21.000]  即是他覺得信和不信沒有什麼分別,
[00:23:21.000 --> 00:23:25.000]  這些現象其實是危機,
[00:23:25.000 --> 00:23:28.000]  還有當我們現在沒有一個現場崇拜,
[00:23:28.000 --> 00:23:30.000]  有很多人上網看的時候,
[00:23:30.000 --> 00:23:32.000]  我覺得這是應對方法,
[00:23:32.000 --> 00:23:33.000]  我沒有說他錯,
[00:23:33.000 --> 00:23:35.000]  但是在我們人的心裡面,
[00:23:35.000 --> 00:23:39.000]  都會形成一個思考的事情,
[00:23:39.000 --> 00:23:42.000]  其實我以前做的那些事情,
[00:23:42.000 --> 00:23:43.000]  都不是一定要的,
[00:23:43.000 --> 00:23:45.000]  或者我可以用另一個方法,
[00:23:45.000 --> 00:23:48.000]  慢慢就會將一些很邊緣的東西,
[00:23:48.000 --> 00:23:49.000]  去到核心的東西,
[00:23:49.000 --> 00:23:51.000]  我們開始重新去思考,
[00:23:51.000 --> 00:23:54.000]  所以我覺得我們更加要去問,
[00:23:54.000 --> 00:23:56.000]  為什麼我還叫自己做基督徒,
[00:23:56.000 --> 00:23:58.000]  這個是更加重要的問題,
[00:23:58.000 --> 00:24:01.000]  我走過這條信仰尋索的道路,
[00:24:01.000 --> 00:24:03.000]  其實我是很明白那些,
[00:24:03.000 --> 00:24:05.000]  對信仰有疑問的基督徒,
[00:24:05.000 --> 00:24:07.000]  他內心是怎麼想的,
[00:24:07.000 --> 00:24:09.000]  我記得有一個姐妹的家人,
[00:24:09.000 --> 00:24:11.000]  約我去談基督教信仰,
[00:24:11.000 --> 00:24:13.000]  她對中國宗教很有興趣,
[00:24:13.000 --> 00:24:15.000]  其實我不是很懂,
[00:24:15.000 --> 00:24:16.000]  不過懂一點點,
[00:24:16.000 --> 00:24:19.000]  我就陪她從中國宗教開始講,
[00:24:19.000 --> 00:24:21.000]  我的報導和牧養的方式,
[00:24:21.000 --> 00:24:23.000]  和一般牧者又不會一樣,
[00:24:23.000 --> 00:24:26.000]  但是是互補長短,
[00:24:26.000 --> 00:24:28.000]  在過去二十年,
[00:24:28.000 --> 00:24:30.000]  我講到的都是聖經,
[00:24:30.000 --> 00:24:32.000]  我很少講神學的理論,
[00:24:32.000 --> 00:24:35.000]  因為我覺得在教會講聖經是最重要的,
[00:24:35.000 --> 00:24:37.000]  不過過去這一兩年,
[00:24:37.000 --> 00:24:41.000]  我發覺有牧者信徒濫用經文,
[00:24:41.000 --> 00:24:42.000]  曲解經文,
[00:24:42.000 --> 00:24:46.000]  先入為主的將一些立場套進經文裡面,
[00:24:46.000 --> 00:24:50.000]  有些人不單止自己認為自己觀點正確,
[00:24:50.000 --> 00:24:53.000]  同時在網絡上分享製造輿論,
[00:24:53.000 --> 00:24:57.000]  我感受到我們被外面一股力量,
[00:24:57.000 --> 00:25:00.000]  拉著我們進行聖經的解釋,
[00:25:00.000 --> 00:25:03.000]  弟兄姊妹也被外面一股力量,
[00:25:03.000 --> 00:25:06.000]  拉著他認為信仰就是這樣,
[00:25:06.000 --> 00:25:09.000]  已經變成我們被外面一種力量,
[00:25:09.000 --> 00:25:11.000]  決定我們信仰的內容,
[00:25:11.000 --> 00:25:13.000]  我們忘記了尊重聖經的權威,
[00:25:13.000 --> 00:25:15.000]  我們以為斷章取義,
[00:25:15.000 --> 00:25:18.000]  找一兩節經文就可以支持自己的看法,
[00:25:18.000 --> 00:25:21.000]  我為什麼講到要引用經文的時候,
