
[00:00:00.000 --> 00:00:03.000]  感謝各位大兄姐妹平安
[00:02:58.000 --> 00:03:02.000]  這個稱呼顯示出他們的關係很密切
[00:03:02.000 --> 00:03:06.000]  根據《士道行傳》十六章一至五節所說
[00:03:06.000 --> 00:03:12.000]  保羅在第二次宣教旅程裏提摩泰也有份參與
[00:03:12.000 --> 00:03:15.000]  而且還得到保羅的信任
[00:03:15.000 --> 00:03:18.000]  有時被保羅差派去執行一些個別的任務
[00:03:18.000 --> 00:03:25.000]  特別委派了提摩泰留在伊弗所處理一些假教師的問題
[00:03:25.000 --> 00:03:30.000]  提摩泰前後書裏保羅也有針對假教師的問題
[00:03:30.000 --> 00:03:33.000]  向提摩泰作出一些提醒
[00:03:33.000 --> 00:03:37.000]  不過今天講到的重點不是講述教義上的真理
[00:03:37.000 --> 00:03:41.000]  而是講述屬靈生命的教育
[00:03:41.000 --> 00:03:44.000]  講完背景我們就進入經文
[00:03:44.000 --> 00:03:47.000]  保羅對提摩泰第一個提醒
[00:03:47.000 --> 00:03:54.000]  就是恩賜需要被聖靈不斷挑旺
[00:03:54.000 --> 00:03:56.000]  保羅在第六節這樣說
[00:03:56.000 --> 00:04:06.000]  他提醒你要把神藉著我按手所給你的恩賜再如火挑旺起來
[00:04:06.000 --> 00:04:08.000]  在這裏經文提到一件事
[00:04:08.000 --> 00:04:13.000]  他說要把神藉著我按手所給你的恩賜
[00:04:13.000 --> 00:04:15.000]  他講到這件事
[00:04:15.000 --> 00:04:17.000]  這件事是指甚麼事呢
[00:04:17.000 --> 00:04:23.000]  應該是指提摩泰前書四章十四節所描述的
[00:04:23.000 --> 00:04:26.000]  他說不要忽略你所得的恩賜
[00:04:26.000 --> 00:04:33.000]  就是從前藉著預言在眾長老按手的時候賜給你的
[00:04:33.000 --> 00:04:38.000]  保羅的意思就是以往眾長老在提摩泰身上
[00:04:38.000 --> 00:04:40.000]  就按立一個聖跡
[00:04:40.000 --> 00:04:43.000]  確立提摩泰這個目的的身份
[00:04:43.000 --> 00:04:47.000]  這個行動對於提摩泰相當重要
[00:04:47.000 --> 00:04:49.000]  因為作為一個年青人
[00:04:49.000 --> 00:04:52.000]  起碼在保羅眼裏面提摩泰是一個年青人
[00:04:52.000 --> 00:04:56.000]  他要肩負起做牧羊的侍奉崗位
[00:04:56.000 --> 00:05:01.000]  他需要屬靈長老的肯定和支持
[00:05:01.000 --> 00:05:06.000]  按手祝福就是賦予提摩泰一個屬靈領袖的身份
[00:05:06.000 --> 00:05:12.000]  不過保羅對於這個按手禮還有一個再深一層的屬靈意義
[00:05:12.000 --> 00:05:16.000]  就是提摩泰的恩賜的確認
[00:05:16.000 --> 00:05:21.000]  聖經對恩賜的理解可以分別在兩段經文裏確認得到
[00:05:21.000 --> 00:05:23.000]  第一段經文在臨前七章七節
[00:05:23.000 --> 00:05:26.000]  他說我願眾人像我一樣
[00:05:26.000 --> 00:05:29.000]  但是各人都有來自神的恩賜
[00:05:29.000 --> 00:05:32.000]  一個是這樣一個是那樣
[00:05:32.000 --> 00:05:34.000]  第二段經文在臨前七章十七節
[00:05:34.000 --> 00:05:37.000]  他說要照主所分給各人的恩賜
[00:05:37.000 --> 00:05:41.000]  和神所照各人的情況生活
[00:05:41.000 --> 00:05:44.000]  兩段經文我們都知道
[00:05:44.000 --> 00:05:48.000]  每一個信徒的恩賜都是神所賜的
[00:05:48.000 --> 00:05:52.000]  但恩賜在實踐出來的時候
[00:05:52.000 --> 00:05:56.000]  就需要被教會所肯定和確立
[00:05:56.000 --> 00:05:58.000]  所以保羅想說什麼呢
[00:05:58.000 --> 00:06:01.000]  他說神賜給提摩泰的恩賜
[00:06:01.000 --> 00:06:06.000]  經過提摩泰在牧羊信徒裏展現了出來
[00:06:06.000 --> 00:06:10.000]  現在經過眾長老的肯定和確立
[00:06:10.000 --> 00:06:12.000]  在按手禮裏面
[00:06:12.000 --> 00:06:16.000]  好像神賜恩賜給提摩泰一樣
[00:06:16.000 --> 00:06:20.000]  眾長老代表教會對提摩泰的恩賜
[00:06:20.000 --> 00:06:22.000]  予以肯定和確立
[00:06:22.000 --> 00:06:26.000]  讓提摩泰的恩賜能夠繼續服侍教會
[00:06:26.000 --> 00:06:29.000]  服侍眾弟兄姊妹
[00:06:29.000 --> 00:06:32.000]  但是第六節的尾段又提到
[00:06:32.000 --> 00:06:36.000]  提摩泰的恩賜需要如火挑旺起來
[00:06:36.000 --> 00:06:39.000]  那恩賜怎樣可以被挑旺呢
[00:06:39.000 --> 00:06:42.000]  或者我們轉用另一個問法
[00:06:42.000 --> 00:06:44.000]  聖靈賜予信徒的恩賜
[00:06:44.000 --> 00:06:47.000]  是不是不用就會沒有呢
[00:06:47.000 --> 00:06:51.000]  這個問題需要每一個信徒去深思
[00:06:51.000 --> 00:06:55.000]  尤其是每一個侍奉者去深思
[00:06:55.000 --> 00:06:57.000]  以前猶太人的家
[00:06:57.000 --> 00:07:01.000]  是用樹枝或者木材作為原料的
[00:07:01.000 --> 00:07:03.000]  燒柴的人都知道
[00:07:03.000 --> 00:07:06.000]  柴在火裏燒了一會之後
[00:07:06.000 --> 00:07:08.000]  會有些灰燼
[00:07:08.000 --> 00:07:13.000]  這些灰燼會蓋著柴上膏
[00:07:13.000 --> 00:07:17.000]  它妨礙了氧氣接觸柴枝
[00:07:17.000 --> 00:07:19.000]  因為缺氧
[00:07:19.000 --> 00:07:22.000]  火就會慢慢地減弱
[00:07:22.000 --> 00:07:24.000]  燒不得旺
[00:07:24.000 --> 00:07:25.000]  如果這個時候
[00:07:25.000 --> 00:07:27.000]  我用一支長的木條
[00:07:27.000 --> 00:07:30.000]  將灰燼撥開
[00:07:30.000 --> 00:07:33.000]  灰燼就會掉落地
[00:07:33.000 --> 00:07:35.000]  火就會再次興旺起來
[00:07:35.000 --> 00:07:40.000]  這個就是如火挑旺的意思
[00:07:40.000 --> 00:07:43.000]  神賜給我們的恩賜都是一樣
[00:07:43.000 --> 00:07:46.000]  恩賜就好像爐中的柴
[00:07:46.000 --> 00:07:49.000]  而聖靈就是氧氣
[00:07:49.000 --> 00:07:51.000]  恩賜用久了
[00:07:51.000 --> 00:07:53.000]  我們種種的習慣性
[00:07:53.000 --> 00:07:56.000]  恩秦的惰性
[00:07:56.000 --> 00:07:59.000]  就好像一層灰燼一樣
[00:07:59.000 --> 00:08:02.000]  將恩賜這個柴蓋住了
[00:08:02.000 --> 00:08:04.000]  意思就是我們的侍奉
[00:08:04.000 --> 00:08:06.000]  不再依靠聖靈
[00:08:06.000 --> 00:08:08.000]  不再仰望聖靈
[00:08:08.000 --> 00:08:11.000]  而是靠自己的經驗
[00:08:11.000 --> 00:08:14.000]  靠自己的經驗去侍奉神
[00:08:14.000 --> 00:08:18.000]  結果聖靈再接觸不到我們的生命
[00:08:18.000 --> 00:08:21.000]  我們只是靠天然的本能去侍奉
[00:08:21.000 --> 00:08:26.000]  結果我們的恩賜就鈍了
[00:08:26.000 --> 00:08:27.000]  鈍了會怎樣呢
[00:08:27.000 --> 00:08:29.000]  就是在我們身邊的人
[00:08:29.000 --> 00:08:32.000]  再見不到聖靈在我們生命裡做事
[00:08:32.000 --> 00:08:35.000]  因此如火眺望
[00:08:35.000 --> 00:08:38.000]  就是常常讓聖靈介入我們的侍奉裡
[00:08:38.000 --> 00:08:43.000]  讓恩賜的運用能夠歷久常新
[00:08:43.000 --> 00:08:45.000]  在第七節他這樣說
[00:08:45.000 --> 00:08:49.000]  因為神賜給我們的不是膽怯的心
[00:08:49.000 --> 00:08:52.000]  而是剛強人愛自制的心
[00:08:52.000 --> 00:08:54.000]  如果我們看回原文
[00:08:54.000 --> 00:08:55.000]  可以這樣翻譯
[00:08:55.000 --> 00:08:59.000]  因為神賜給我們的不是膽怯的靈
[00:08:59.000 --> 00:09:03.000]  而是剛強人愛自制的靈
[00:09:03.000 --> 00:09:07.000]  提摩太的恩賜不是從心而出的
[00:09:07.000 --> 00:09:10.000]  因為恩賜是從聖靈而出的
[00:09:10.000 --> 00:09:12.000]  恩賜也需要聖靈去更生
[00:09:12.000 --> 00:09:14.000]  能夠眺望恩賜的
[00:09:14.000 --> 00:09:17.000]  唯有聖靈才可以
[00:09:17.000 --> 00:09:19.000]  所以家庭姐妹
[00:09:19.000 --> 00:09:25.000]  我們不要靠自己的聰明和智慧去侍奉神
[00:09:25.000 --> 00:09:28.000]  要靠主給我們的恩賜去服侍神
[00:09:28.000 --> 00:09:30.000]  每一次服侍
[00:09:30.000 --> 00:09:32.000]  我們都能夠緊緊依靠主
[00:09:32.000 --> 00:09:34.000]  求聖靈的幫助
[00:09:34.000 --> 00:09:36.000]  而每一次侍奉完了
[00:09:36.000 --> 00:09:38.000]  都不要忘記
[00:09:38.000 --> 00:09:41.000]  我們需要在神面前去感謝
[00:09:41.000 --> 00:09:43.000]  另一方面又要檢討一下
[00:09:43.000 --> 00:09:45.000]  看看有什麼地方可以改進
[00:09:45.000 --> 00:09:47.000]  如果是這樣的話
[00:09:47.000 --> 00:09:51.000]  就不會讓那些灰燼蓋著我們的恩賜
[00:09:51.000 --> 00:09:54.000]  反而每次都好像新的一樣
[00:09:54.000 --> 00:09:57.000]  輕輕旺旺地去侍奉神
[00:09:57.000 --> 00:09:59.000]  因此
[00:09:59.000 --> 00:10:01.000]  如果恩賜賜了給信徒
[00:10:01.000 --> 00:10:04.000]  而信徒不用這個恩賜去侍奉的話
[00:10:04.000 --> 00:10:07.000]  他不讓聖靈介入他的侍奉裡面
[00:10:07.000 --> 00:10:11.000]  最後就好像那根柴
[00:10:11.000 --> 00:10:13.000]  缺了氧一樣
[00:10:13.000 --> 00:10:15.000]  燒不著
[00:10:15.000 --> 00:10:17.000]  燒不起
[00:10:17.000 --> 00:10:21.000]  保羅對提摩太第二個提醒
[00:10:21.000 --> 00:10:24.000]  他說作為一個傳道者
[00:10:24.000 --> 00:10:26.000]  不以福音為恥
[00:10:26.000 --> 00:10:29.000]  保羅在第八節這樣說
[00:10:29.000 --> 00:10:33.000]  他說不要以給我們的主作見證為恥
[00:10:33.000 --> 00:10:38.000]  也不要以我者為主被囚為恥
[00:10:38.000 --> 00:10:40.000]  其實保羅不是第一次
[00:10:40.000 --> 00:10:43.000]  說不以福音為恥
[00:10:43.000 --> 00:10:45.000]  在羅馬書第一章
[00:10:45.000 --> 00:10:49.000]  保羅和羅馬信徒已經這樣說
[00:10:49.000 --> 00:10:52.000]  羅馬書估計是寫在主後的五十八年
[00:10:52.000 --> 00:10:57.000]  而提摩太後書估計是寫在主後的六十八年
[00:10:57.000 --> 00:11:00.000]  即是保羅十年前已經說過了
[00:11:00.000 --> 00:11:04.000]  十年前他向著羅馬的信徒已經說
[00:11:04.000 --> 00:11:07.000]  他不以福音為恥
[00:11:07.000 --> 00:11:09.000]  不過這次保羅
[00:11:09.000 --> 00:11:11.000]  加了一件事
[00:11:11.000 --> 00:11:14.000]  除了不以福音為恥之外
[00:11:14.000 --> 00:11:15.000]  他加多一件事
[00:11:15.000 --> 00:11:18.000]  不以被囚為恥
[00:11:19.000 --> 00:11:22.000]  保羅有一次在雅典傳福音的時候
[00:11:22.000 --> 00:11:24.000]  被人請了一石檸檬
[00:11:24.000 --> 00:11:28.000]  在紹行傳十七章二十二節三十二節這樣說
[00:11:28.000 --> 00:11:31.000]  保羅站在阿魯巴古當中
[00:11:31.000 --> 00:11:33.000]  說諸位雅典人
[00:11:33.000 --> 00:11:36.000]  我看你們凡事很敬畏鬼神
[00:11:36.000 --> 00:11:37.000]  我到處走走的時候
[00:11:37.000 --> 00:11:39.000]  仔細觀察你們所敬拜的
[00:11:39.000 --> 00:11:41.000]  發現了一座壇
[00:11:41.000 --> 00:11:44.000]  上面寫著獻給未識之神明
[00:11:44.000 --> 00:11:46.000]  你們所不認識而敬拜的
[00:11:46.000 --> 00:11:48.000]  我現在向你宣講
[00:11:48.000 --> 00:11:50.000]  說著說著
[00:11:50.000 --> 00:11:53.000]  眾人聽見死人復活的話
[00:11:53.000 --> 00:11:54.000]  就嘲諷他
[00:11:54.000 --> 00:11:56.000]  有人說
[00:11:56.000 --> 00:11:58.000]  我們會再聽你說的
[00:11:58.000 --> 00:12:01.000]  保羅當時向雅典人傳福音
[00:12:01.000 --> 00:12:03.000]  雅典人笑保羅
[00:12:03.000 --> 00:12:06.000]  死人都會復活
[00:12:06.000 --> 00:12:08.000]  你真是沒有智慧
[00:12:08.000 --> 00:12:12.000]  因此保羅被雅典人請了一石檸檬
[00:12:12.000 --> 00:12:16.000]  保羅對於眾人對福音的反應
[00:12:16.000 --> 00:12:17.000]  有一個結論
[00:12:17.000 --> 00:12:19.000]  這個結論寫在臨前
[00:12:19.000 --> 00:12:21.000]  一章二十二至二十四節
[00:12:21.000 --> 00:12:23.000]  保羅怎麼說呢
[00:12:23.000 --> 00:12:26.000]  他說猶太人要的是神蹟
[00:12:26.000 --> 00:12:29.000]  希臘人求的是智慧
[00:12:29.000 --> 00:12:35.000]  我們卻是全被釘十字架的耶穌
[00:12:35.000 --> 00:12:37.000]  在四福音裡面我們見到
[00:12:37.000 --> 00:12:39.000]  猶太人擠擁著耶穌
[00:12:39.000 --> 00:12:42.000]  要擁納耶穌為王
[00:12:42.000 --> 00:12:44.000]  因為要滿足他們那個
[00:12:44.000 --> 00:12:46.000]  尼塞亞的需求
[00:12:46.000 --> 00:12:49.000]  猶太人又要求
[00:12:49.000 --> 00:12:52.000]  耶穌變個五餅二魚給他們
[00:12:52.000 --> 00:12:54.000]  滿足他們的溫飽
[00:12:54.000 --> 00:12:58.000]  又滿足他們需要看神蹟的需要
[00:12:58.000 --> 00:13:00.000]  猶太人要求一個政治上
[00:13:00.000 --> 00:13:04.000]  軍事上帶領著他們的強人
[00:13:04.000 --> 00:13:07.000]  一個被釘十字架的耶穌
[00:13:07.000 --> 00:13:11.000]  成為他們親近神的一個絆腳石
[00:13:11.000 --> 00:13:12.000]  希臘人呢
[00:13:12.000 --> 00:13:15.000]  希臘人追求的哲學上的神
[00:13:15.000 --> 00:13:16.000]  全能的神
[00:13:16.000 --> 00:13:17.000]  全知的神
[00:13:17.000 --> 00:13:21.000]  不可能被人釘在十字架的
[00:13:21.000 --> 00:13:24.000]  耶穌三日後復活
[00:13:24.000 --> 00:13:26.000]  更加是荒謬絕倫
[00:13:26.000 --> 00:13:28.000]  通過不到理性的
[00:13:28.000 --> 00:13:31.000]  這些所有東西都通過不到理性的
[00:13:31.000 --> 00:13:34.000]  這個是愚蠢的話
[00:13:34.000 --> 00:13:37.000]  愚蠢的福音
[00:13:37.000 --> 00:13:39.000]  但對於一個以信心去確認
[00:13:39.000 --> 00:13:40.000]  耶穌就是生命的主
[00:13:40.000 --> 00:13:42.000]  拯救的主的信徒
[00:13:42.000 --> 00:13:44.000]  十字架
[00:13:44.000 --> 00:13:46.000]  耶穌從死裡復活
[00:13:46.000 --> 00:13:49.000]  就成為一個我們能夠同神和好
[00:13:49.000 --> 00:13:52.000]  聚得社面的一個好消息
[00:13:52.000 --> 00:13:55.000]  因此當我們去傳這個好消息的時候
[00:13:55.000 --> 00:13:56.000]  有人會說
[00:13:56.000 --> 00:13:59.000]  我們所傳的荒謬
[00:13:59.000 --> 00:14:01.000]  通不過理性的
[00:14:01.000 --> 00:14:04.000]  通常都會挑戰我們這樣說
[00:14:04.000 --> 00:14:06.000]  你叫你的耶穌出來吧
[00:14:06.000 --> 00:14:09.000]  你叫耶穌出來我就信了
[00:14:09.000 --> 00:14:11.000]  也有些人
[00:14:11.000 --> 00:14:14.000]  就好像民間信仰那樣去看耶穌
[00:14:14.000 --> 00:14:16.000]  信多一個沒有壞的
[00:14:16.000 --> 00:14:17.000]  我又信觀音
[00:14:17.000 --> 00:14:19.000]  我又信如來佛
[00:14:19.000 --> 00:14:20.000]  信多一個耶穌
[00:14:20.000 --> 00:14:23.000]  有什麼所謂
[00:14:23.000 --> 00:14:25.000]  因此當我們去傳福音的時候
[00:14:25.000 --> 00:14:29.000]  請不以福音為恥
[00:14:29.000 --> 00:14:31.000]  不要因為別人嘲笑我們
[00:14:31.000 --> 00:14:34.000]  說你的福音是通不過理性的
[00:14:34.000 --> 00:14:38.000]  而逃避我們傳福音的責任
[00:14:38.000 --> 00:14:40.000]  作為被囚的保羅
[00:14:40.000 --> 00:14:42.000]  他來請提摩太
[00:14:42.000 --> 00:14:47.000]  要與我為福音同受苦難
[00:14:47.000 --> 00:14:51.000]  保羅對於苦難絕對不陌生
[00:14:51.000 --> 00:14:54.000]  而保羅的苦形容得最徹底的
[00:14:54.000 --> 00:14:56.000]  就是記載在臨後十一章
[00:14:56.000 --> 00:15:01.000]  二十四至二十七節
[00:15:01.000 --> 00:15:04.000]  他說我被猶太人鞭打了五次
[00:15:04.000 --> 00:15:06.000]  每次四十砍去一下
[00:15:06.000 --> 00:15:08.000]  被棍打了三次
[00:15:08.000 --> 00:15:10.000]  被石頭打了一次
[00:15:10.000 --> 00:15:12.000]  遭海難三次
[00:15:12.000 --> 00:15:14.000]  一晝一夜在深海裡掙扎
[00:15:14.000 --> 00:15:16.000]  我有屢次行遠路
[00:15:16.000 --> 00:15:18.000]  遭江河的危險
[00:15:18.000 --> 00:15:19.000]  盜賊的危險
[00:15:19.000 --> 00:15:21.000]  紅族人的危險
[00:15:21.000 --> 00:15:23.000]  外邦人的危險
[00:15:23.000 --> 00:15:24.000]  城裡的危險
[00:15:24.000 --> 00:15:26.000]  曠野的危險
[00:15:26.000 --> 00:15:27.000]  海中的危險
[00:15:27.000 --> 00:15:29.000]  賈弟兄的危險
[00:15:29.000 --> 00:15:32.000]  只是危險都說了這麼多次
[00:15:32.000 --> 00:15:33.000]  我勞碌困苦
[00:15:33.000 --> 00:15:35.000]  常常失眠
[00:15:35.000 --> 00:15:38.000]  游寒忍饑
[00:15:38.000 --> 00:15:41.000]  內寒赤身怒體
[00:15:41.000 --> 00:15:42.000]  保羅提醒提摩太
[00:15:42.000 --> 00:15:43.000]  作為一個牧者
[00:15:43.000 --> 00:15:46.000]  作為一個傳福音的使者
[00:15:46.000 --> 00:15:49.000]  傳福音所遇到的苦難和恥辱
[00:15:49.000 --> 00:15:53.000]  是牧者需要承擔和忍受
[00:15:53.000 --> 00:15:55.000]  是逃避不到的
[00:15:55.000 --> 00:15:57.000]  因此保羅在十一至十二節
[00:15:57.000 --> 00:16:00.000]  他作出一個總結
[00:16:00.000 --> 00:16:02.000]  他說我為這福音
[00:16:02.000 --> 00:16:04.000]  派作傳道
[00:16:04.000 --> 00:16:06.000]  作使徒
[00:16:06.000 --> 00:16:07.000]  作教師
[00:16:07.000 --> 00:16:09.000]  為這個緣故
[00:16:09.000 --> 00:16:11.000]  我也受這些苦難
[00:16:11.000 --> 00:16:14.000]  然而我不以福音為恥
[00:16:14.000 --> 00:16:17.000]  因為我知道我所信的是哪一個
[00:16:17.000 --> 00:16:19.000]  也深信他能夠保存
[00:16:19.000 --> 00:16:21.000]  他所交託給我的
[00:16:21.000 --> 00:16:24.000]  直到那一天
[00:16:24.000 --> 00:16:26.000]  直到那一天
[00:16:26.000 --> 00:16:27.000]  即是哪一天
[00:16:27.000 --> 00:16:31.000]  即是直到保羅離開世界那一天
[00:16:31.000 --> 00:16:33.000]  在離開世界之前
[00:16:33.000 --> 00:16:36.000]  保羅知道他所信的是哪一個
[00:16:36.000 --> 00:16:40.000]  他堅守主所交託給他的召命
[00:16:40.000 --> 00:16:42.000]  這個召命就是為福音
[00:16:42.000 --> 00:16:45.000]  而承擔傳道
[00:16:45.000 --> 00:16:49.000]  使徒和教師三個職份
[00:16:49.000 --> 00:16:51.000]  而保羅所做的一切
[00:16:51.000 --> 00:16:55.000]  都是為福音的緣故而做
[00:16:55.000 --> 00:16:57.000]  專家弟兄姊妹
[00:16:57.000 --> 00:17:02.000]  我對福音願意付出什麼代價
[00:17:02.000 --> 00:17:05.000]  或者我用另一個說法問
[00:17:05.000 --> 00:17:07.000]  我們曾經付出過什麼
[00:17:07.000 --> 00:17:11.000]  去傳福音
[00:17:11.000 --> 00:17:13.000]  我們曾經付出過什麼
[00:17:13.000 --> 00:17:15.000]  去傳福音
[00:17:15.000 --> 00:17:18.000]  今天我們會不會為福音的緣故被囚呢
[00:17:18.000 --> 00:17:21.000]  我相信不會
[00:17:21.000 --> 00:17:24.000]  今天我們會不會為福音的緣故而死呢
[00:17:24.000 --> 00:17:27.000]  我相信不會
[00:17:27.000 --> 00:17:30.000]  香港還未到需要我們殉道的時候
[00:17:30.000 --> 00:17:32.000]  不過我們有沒有
[00:17:32.000 --> 00:17:34.000]  恃於與人傳福音
[00:17:34.000 --> 00:17:36.000]  講信仰呢
[00:17:36.000 --> 00:17:39.000]  我們會不會一跟別人講耶穌的時候
[00:17:39.000 --> 00:17:43.000]  怕被人笑呢
[00:17:43.000 --> 00:17:46.000]  神願主加能賜力給我們每一個
[00:17:46.000 --> 00:17:48.000]  讓我們在跟別人講信仰
[00:17:48.000 --> 00:17:49.000]  講福音
[00:17:49.000 --> 00:17:51.000]  講耶穌的時候
[00:17:51.000 --> 00:17:57.000]  我們不會以福音為恥
[00:17:57.000 --> 00:18:01.000]  保羅對提摩太作出了一個命令
[00:18:01.000 --> 00:18:03.000]  之前那兩個是一個提醒
[00:18:03.000 --> 00:18:05.000]  這次是一個命令
[00:18:05.000 --> 00:18:07.000]  他命令提摩太
[00:18:07.000 --> 00:18:09.000]  敏銳聖靈的帶領
[00:18:09.000 --> 00:18:12.000]  守住所交託的事
[00:18:12.000 --> 00:18:16.000]  第十三和第十四節這樣說
[00:18:16.000 --> 00:18:19.000]  你從我聽到那見傳的言論
[00:18:19.000 --> 00:18:22.000]  要用在基督耶穌裡的信心和愛心
[00:18:22.000 --> 00:18:24.000]  上上守著
[00:18:24.000 --> 00:18:27.000]  作為規範
[00:18:27.000 --> 00:18:30.000]  你要靠著那住在我們裡面的聖靈
[00:18:30.000 --> 00:18:35.000]  牢牢守住所交託給你的美好的事
[00:18:35.000 --> 00:18:37.000]  見傳的言論
[00:18:37.000 --> 00:18:39.000]  這個字在教穆書信裡面
[00:18:39.000 --> 00:18:41.000]  是一個特定的意思
[00:18:41.000 --> 00:18:43.000]  這個特定的意思是什麼呢
[00:18:43.000 --> 00:18:47.000]  是指純全無瑕疵的真理
[00:18:47.000 --> 00:18:50.000]  即是神的道
[00:18:50.000 --> 00:18:54.000]  兩節經文同樣有守著的字眼
[00:18:54.000 --> 00:18:57.000]  中文翻譯就看不到有什麼特別
[00:18:57.000 --> 00:18:59.000]  但如果我們看原文
[00:18:59.000 --> 00:19:02.000]  就發覺有不同的意思
[00:19:02.000 --> 00:19:05.000]  原來兩個字都是一個命令句
[00:19:05.000 --> 00:19:08.000]  是保羅對提摩太的命令
[00:19:08.000 --> 00:19:10.000]  這個是命令不是勸勉
[00:19:10.000 --> 00:19:13.000]  命令是沒有妥協的餘地
[00:19:13.000 --> 00:19:15.000]  一定要遵守
[00:19:15.000 --> 00:19:19.000]  第一個守著是現在時態
[00:19:19.000 --> 00:19:22.000]  可以解為緊握著
[00:19:22.000 --> 00:19:25.000]  保羅命令提摩太由現在到將來
[00:19:25.000 --> 00:19:28.000]  都要從保羅口裡所聽到的真理
[00:19:28.000 --> 00:19:31.000]  以主耶穌裡面的信心和愛心
[00:19:31.000 --> 00:19:33.000]  緊緊的握著
[00:19:33.000 --> 00:19:38.000]  並且成為他生命上最高的優先次序
[00:19:38.000 --> 00:19:41.000]  當提摩太能夠以愛心和信心
[00:19:41.000 --> 00:19:43.000]  緊緊握著神的道
[00:19:43.000 --> 00:19:45.000]  就能夠在牧養工作上
[00:19:45.000 --> 00:19:49.000]  彰顯到這種信心和愛心的見證
[00:19:49.000 --> 00:19:51.000]  而這種牧養的工作
[00:19:51.000 --> 00:19:54.000]  是以神的道為基礎
[00:19:54.000 --> 00:19:57.000]  不是以人的心意為基礎
[00:19:57.000 --> 00:19:59.000]  是以神的道為基礎
[00:19:59.000 --> 00:20:04.000]  然後以信心和愛心展現出來
[00:20:04.000 --> 00:20:07.000]  保羅對提摩太這個提醒
