
[00:00:00.000 --> 00:00:02.000]  一段時間沒有回來教會
[00:03:43.000 --> 00:03:46.000]  因為教會需要有某程度的發展
[00:03:46.000 --> 00:03:50.000]  所以就需要有這些訓練來栽培義工
[00:03:50.000 --> 00:03:54.000]  很多時候我們會對於門徒訓練
[00:03:54.000 --> 00:03:57.000]  有一種這樣的錯誤的理解
[00:03:57.000 --> 00:03:59.000]  甚至我們會覺得
[00:03:59.000 --> 00:04:02.000]  作主門徒這只是一個宗教上的事情
[00:04:02.000 --> 00:04:06.000]  所以這件事情是我上了教會才會做的事情
[00:04:06.000 --> 00:04:09.000]  和我日常生活是完全無關的
[00:04:09.000 --> 00:04:12.000]  但是頂姐妹我想告訴大家的是
[00:04:12.000 --> 00:04:14.000]  其實你要明白到
[00:04:14.000 --> 00:04:18.000]  作主門徒或者你在當中所接受的所有訓練
[00:04:18.000 --> 00:04:20.000]  其實真正的目標
[00:04:20.000 --> 00:04:26.000]  是讓你和其他人可以得到奉承生命
[00:04:26.000 --> 00:04:28.000]  我再說一次
[00:04:28.000 --> 00:04:32.000]  作主門徒和你在當中所受的訓練
[00:04:32.000 --> 00:04:34.000]  真正的目標是令到你
[00:04:34.000 --> 00:04:36.000]  請下一頁
[00:04:36.000 --> 00:04:41.000]  是令到你能夠得到奉承生命
[00:04:41.000 --> 00:04:45.000]  頂姐妹你想不想得到奉承生命
[00:04:45.000 --> 00:04:48.000]  有多少人想得到奉承生命
[00:04:48.000 --> 00:04:50.000]  應該每個人都想吧
[00:04:50.000 --> 00:04:52.000]  總之我躺平
[00:04:52.000 --> 00:04:54.000]  我的生命就是這樣的
[00:04:54.000 --> 00:04:56.000]  我現在躺平我不需要得到奉承生命
[00:04:56.000 --> 00:04:57.000]  頂姐妹你明白到
[00:04:57.000 --> 00:05:00.000]  當我們說原來作主門徒的目標
[00:05:00.000 --> 00:05:04.000]  是令到我們每個人都能夠得到奉承生命的時候
[00:05:04.000 --> 00:05:06.000]  你就發現原來做主門徒
[00:05:06.000 --> 00:05:08.000]  它不只是一個宗教上的事情
[00:05:08.000 --> 00:05:12.000]  是和你整個人生整個生命息息相關
[00:05:12.000 --> 00:05:14.000]  今天我想和大家分享三段聖經
[00:05:14.000 --> 00:05:17.000]  這三段聖經我相信大家都很熟悉
[00:05:17.000 --> 00:05:21.000]  第一段聖經是在馬太福音第28章第18至20節
[00:05:21.000 --> 00:05:23.000]  不如我們一起讀一讀
[00:05:23.000 --> 00:05:25.000]  準備123
[00:05:25.000 --> 00:05:27.000]  耶穌進前來對他們說
[00:05:27.000 --> 00:05:30.000]  天上地下所有的權柄都似給我了
[00:05:30.000 --> 00:05:32.000]  所以你們要去
[00:05:32.000 --> 00:05:34.000]  使萬民作我的門徒
[00:05:34.000 --> 00:05:37.000]  奉父子聖靈的名給他們施洗
[00:05:37.000 --> 00:05:39.000]  凡我所吩咐你們的
[00:05:39.000 --> 00:05:41.000]  都教訓他們遵守
[00:05:41.000 --> 00:05:43.000]  我就常與你們同在
[00:05:43.000 --> 00:05:45.000]  直到世界的末了
[00:05:45.000 --> 00:05:48.000]  頂姐妹這段聖經我相信大家都很認識
[00:05:48.000 --> 00:05:50.000]  因為它裡面記載到當主耶穌
[00:05:50.000 --> 00:05:52.000]  他要來到去
[00:05:52.000 --> 00:05:54.000]  臨返到天上的時候
[00:05:54.000 --> 00:05:57.000]  他對於他的門徒一個很清楚的吩咐
[00:05:57.000 --> 00:05:59.000]  在第18節耶穌清楚的說
[00:05:59.000 --> 00:06:03.000]  他說現在天上地下所有的權柄
[00:06:03.000 --> 00:06:04.000]  我再說一次
[00:06:04.000 --> 00:06:07.000]  是天上地下所有的權柄
[00:06:07.000 --> 00:06:09.000]  都已經似給他了
[00:06:09.000 --> 00:06:12.000]  因此他現在在這個時間
[00:06:12.000 --> 00:06:15.000]  對於門徒的吩咐
[00:06:15.000 --> 00:06:17.000]  他不是一般的吩咐
[00:06:17.000 --> 00:06:19.000]  不是普普通通的吩咐
[00:06:19.000 --> 00:06:21.000]  而是一個在宇宙當中
[00:06:21.000 --> 00:06:24.000]  最高權柄對於所有屬於他的人
[00:06:24.000 --> 00:06:28.000]  一個最高的指示和呼召
[00:06:32.000 --> 00:06:34.000]  而這個呼召就是
[00:06:34.000 --> 00:06:39.000]  要去洗禮萬民成為耶穌基督的門徒
[00:06:39.000 --> 00:06:41.000]  當中包含了有兩個重點
[00:06:41.000 --> 00:06:44.000]  第一個就是奉父子聖靈的名
[00:06:44.000 --> 00:06:45.000]  來給他們施洗
[00:06:45.000 --> 00:06:47.000]  我知道上個星期是教會洗禮
[00:06:47.000 --> 00:06:49.000]  早幾星期
[00:06:49.000 --> 00:06:51.000]  因為看IG的通知
[00:06:51.000 --> 00:06:53.000]  我以為是上個星期
[00:06:53.000 --> 00:06:54.000]  不好意思
[00:06:54.000 --> 00:06:56.000]  我的資訊不是惡地
[00:06:56.000 --> 00:06:58.000]  洗禮代表什麼
[00:06:58.000 --> 00:07:00.000]  洗禮代表的是
[00:07:00.000 --> 00:07:03.000]  一個在信仰上公開的宣認和見證
[00:07:03.000 --> 00:07:05.000]  這是第一方面
[00:07:05.000 --> 00:07:06.000]  第二方面就是
[00:07:06.000 --> 00:07:08.000]  凡耶穌教導我們的東西
[00:07:08.000 --> 00:07:10.000]  我們都要教導這些人去遵守
[00:07:10.000 --> 00:07:12.000]  這裡所說的是一個
[00:07:12.000 --> 00:07:17.000]  效法耶穌的思維和行動上的更新改變
[00:07:17.000 --> 00:07:21.000]  這是我們作為門徒非常重要的兩個重點
[00:07:21.000 --> 00:07:25.000]  當門徒去實行這個吩咐的時候
[00:07:25.000 --> 00:07:29.000]  他們會得到耶穌基督一個非常重要的保證
[00:07:29.000 --> 00:07:31.000]  這個保證就是
[00:07:31.000 --> 00:07:34.000]  耶穌基督會和他們同在
[00:07:34.000 --> 00:07:38.000]  就是說他們在實行整個吩咐的時候
[00:07:38.000 --> 00:07:40.000]  他們不會孤單一人
[00:07:40.000 --> 00:07:42.000]  他們不會只是自己做
[00:07:42.000 --> 00:07:45.000]  是上帝一定
[00:07:45.000 --> 00:07:46.000]  上帝應許過
[00:07:46.000 --> 00:07:48.000]  一定會和他們同在
[00:07:48.000 --> 00:07:50.000]  一定會陪伴他們
[00:07:50.000 --> 00:07:52.000]  直到什麼時候
[00:07:52.000 --> 00:07:54.000]  直到世界的末了
[00:07:54.000 --> 00:07:56.000]  現在世界末了了嗎
[00:07:57.000 --> 00:07:59.000]  末了了嗎
[00:07:59.000 --> 00:08:01.000]  我們神學正確
[00:08:01.000 --> 00:08:02.000]  末了了
[00:08:02.000 --> 00:08:04.000]  但耶穌還沒回來
[00:08:04.000 --> 00:08:06.000]  就是說在耶穌回來之前
[00:08:06.000 --> 00:08:11.000]  只要你一直去忠心去實踐成為耶穌基督門徒
[00:08:11.000 --> 00:08:12.000]  這件事情的時候
[00:08:12.000 --> 00:08:14.000]  耶穌的應許就是
[00:08:14.000 --> 00:08:16.000]  我一定會和你一起
[00:08:16.000 --> 00:08:18.000]  我一定會和你一起
[00:08:18.000 --> 00:08:19.000]  因此
[00:08:19.000 --> 00:08:21.000]  做耶穌的門徒
[00:08:21.000 --> 00:08:24.000]  和幫助人成為耶穌的門徒
[00:08:24.000 --> 00:08:28.000]  不是一些少部分屬靈人士的呼召
[00:08:28.000 --> 00:08:30.000]  不是只是那些做牧師傳道
[00:08:30.000 --> 00:08:33.000]  在教會當中服事的人的呼召
[00:08:33.000 --> 00:08:37.000]  是所有的人
[00:08:37.000 --> 00:08:39.000]  今天說一次是所有人
[00:08:39.000 --> 00:08:41.000]  是所有人
[00:08:41.000 --> 00:08:43.000]  在我們的思維
[00:08:43.000 --> 00:08:45.000]  我們的行動上
[00:08:45.000 --> 00:08:50.000]  乃至在我們的生活習慣上
[00:08:50.000 --> 00:08:52.000]  能夠效法著耶穌
[00:08:52.000 --> 00:08:55.000]  我們不斷地更新自己的生命
[00:08:55.000 --> 00:08:59.000]  你要明白當你很認真地成為耶穌的門徒的時候
[00:08:59.000 --> 00:09:00.000]  你的思維方式
[00:09:00.000 --> 00:09:01.000]  你的行動
[00:09:01.000 --> 00:09:02.000]  你的習慣
[00:09:02.000 --> 00:09:04.000]  是一定會產生變化的
[00:09:04.000 --> 00:09:06.000]  是一定會產生變化
[00:09:06.000 --> 00:09:09.000]  而這個變化的方向
[00:09:09.000 --> 00:09:12.000]  就決定了你的生命
[00:09:12.000 --> 00:09:14.000]  到底是會走向豐盛
[00:09:14.000 --> 00:09:15.000]  是耶穌所說的
[00:09:15.000 --> 00:09:18.000]  還是走向另一個方向
[00:09:18.000 --> 00:09:19.000]  是衰敗
[00:09:19.000 --> 00:09:22.000]  是你到底如何來選擇
[00:09:22.000 --> 00:09:23.000]  同時
[00:09:23.000 --> 00:09:25.000]  當你來做耶穌的門徒的時候
[00:09:25.000 --> 00:09:30.000]  其實你同樣是在參與天國的事工上
[00:09:30.000 --> 00:09:33.000]  你在聖經中也很熟悉
[00:09:33.000 --> 00:09:35.000]  馬達方第六章第九至第十節
[00:09:35.000 --> 00:09:36.000]  又一起讀一讀
[00:09:36.000 --> 00:09:37.000]  準備一二三
[00:09:37.000 --> 00:09:47.000]  「我們在天上的乎,願人都尊你的名為聖,願你的國降臨,願你的旨意行在地上,如同行在天上。」
[00:09:47.000 --> 00:09:49.000]  這段聖經很熟悉
[00:09:49.000 --> 00:09:51.000]  因為是主禱文的頭兩句
[00:09:51.000 --> 00:09:58.000]  同時也是耶穌基督教門徒禱告的頭兩句說話
[00:09:58.000 --> 00:10:01.000]  我相信這段聖經大家都會背
[00:10:01.000 --> 00:10:02.000]  應該每個人都會背
[00:10:02.000 --> 00:10:03.000]  除非你剛剛信主
[00:10:03.000 --> 00:10:05.000]  不然應該每個人都會背
[00:10:05.000 --> 00:10:07.000]  有沒有想過一個問題
[00:10:07.000 --> 00:10:10.000]  為什麼耶穌教門徒禱告
[00:10:10.000 --> 00:10:13.000]  他會教門徒這樣祈禱呢
[00:10:16.000 --> 00:10:19.000]  為什麼這麼緊張
[00:10:19.000 --> 00:10:25.000]  要先求上帝的名要尊為聖
[00:10:25.000 --> 00:10:27.000]  上帝的國要降臨
[00:10:27.000 --> 00:10:29.000]  上帝的旨意要行在地上
[00:10:29.000 --> 00:10:30.000]  如同行在天上
[00:10:30.000 --> 00:10:33.000]  為什麼要這樣祈禱
[00:10:33.000 --> 00:10:34.000]  大家要明白
[00:10:34.000 --> 00:10:38.000]  有時候我們理解祈禱是一種品臣式的情況
[00:10:38.000 --> 00:10:41.000]  特別是很多初信
[00:10:41.000 --> 00:10:43.000]  有時候可能你不懂祈禱的時候
[00:10:43.000 --> 00:10:45.000]  你問一些比較資深的基督徒朋友
[00:10:45.000 --> 00:10:46.000]  他們都會教你
[00:10:46.000 --> 00:10:47.000]  祈禱很簡單
[00:10:47.000 --> 00:10:49.000]  你跟耶穌聊天
[00:10:49.000 --> 00:10:51.000]  你想什麼就說什麼
[00:10:51.000 --> 00:10:52.000]  大部分初信的時候
[00:10:52.000 --> 00:10:54.000]  我們都是這樣理解祈禱
[00:10:54.000 --> 00:10:56.000]  所以我們的祈禱很多時候都是品臣式
[00:10:56.000 --> 00:10:57.000]  但你要留意到
[00:10:57.000 --> 00:10:59.000]  當耶穌教門徒祈禱的時候
[00:10:59.000 --> 00:11:01.000]  他不是在說這件事情
[00:11:01.000 --> 00:11:05.000]  當然你說我的需要可以祈禱嗎
[00:11:05.000 --> 00:11:06.000]  當然可以
[00:11:06.000 --> 00:11:08.000]  因為你看著主禱文整個結構
[00:11:08.000 --> 00:11:09.000]  他講完這兩句之後
[00:11:09.000 --> 00:11:11.000]  就開始講我們日用的飲食
[00:11:11.000 --> 00:11:12.000]  今日吃飯等等
[00:11:12.000 --> 00:11:16.000]  但為什麼耶穌要在教門徒祈禱的時候
[00:11:16.000 --> 00:11:17.000]  他這麼緊張
[00:11:17.000 --> 00:11:19.000]  要告訴他們
[00:11:19.000 --> 00:11:25.000]  你們首先要來為天父的名被尊為聖
[00:11:25.000 --> 00:11:27.000]  讓他的國降臨
[00:11:27.000 --> 00:11:29.000]  他指以成就在地上而行在天上
[00:11:29.000 --> 00:11:32.000]  這麼緊張一定要這樣祈禱
[00:11:32.000 --> 00:11:35.000]  我相信其中一個很重要的原因
[00:11:35.000 --> 00:11:38.000]  是因為這兩句話
[00:11:38.000 --> 00:11:40.000]  不單只是一個禱文
[00:11:40.000 --> 00:11:44.000]  同時是耶穌基督的擬像宣言
[00:11:44.000 --> 00:11:49.000]  耶穌來到地上
[00:11:49.000 --> 00:11:51.000]  他除了為我們寫十字架
[00:11:51.000 --> 00:11:52.000]  為我們贖罪之外
[00:11:52.000 --> 00:11:54.000]  另外一個更加
[00:11:54.000 --> 00:11:56.000]  同樣很重要的一個地方
[00:11:56.000 --> 00:11:58.000]  就是他要來到地上
[00:11:58.000 --> 00:12:03.000]  讓所有的人都能尊天父的名為聖
[00:12:03.000 --> 00:12:05.000]  讓天父的名被顯大
[00:12:05.000 --> 00:12:06.000]  Amen
[00:12:06.000 --> 00:12:08.000]  這是他來到地上很重要的目的
[00:12:08.000 --> 00:12:11.000]  讓所有人的焦點都回到天父那裡
[00:12:11.000 --> 00:12:14.000]  同時他來到這個地方
[00:12:14.000 --> 00:12:18.000]  他也要展示什麼叫上帝國的降臨
[00:12:18.000 --> 00:12:21.000]  讓上帝的國度和他的旨意
[00:12:21.000 --> 00:12:24.000]  能夠順利地在地上
[00:12:24.000 --> 00:12:27.000]  好像天上一樣
[00:12:27.000 --> 00:12:29.000]  簡單來說
[00:12:29.000 --> 00:12:32.000]  其實他在做的是一個恢復工作
[00:12:32.000 --> 00:12:35.000]  恢復到好像在亞當夏花
[00:12:35.000 --> 00:12:37.000]  未犯罪之前
[00:12:37.000 --> 00:12:39.000]  伊甸園的最美好的狀態
[00:12:39.000 --> 00:12:41.000]  上帝的整個心意
[00:12:41.000 --> 00:12:43.000]  是可以完全無阻隔地在地上通行
[00:12:43.000 --> 00:12:46.000]  這是耶穌基督來到地上很重要的地方
[00:12:46.000 --> 00:12:49.000]  因此對於耶穌來說
[00:12:49.000 --> 00:12:51.000]  這個擬像宣言
[00:12:51.000 --> 00:12:53.000]  是實在太重要
[00:12:53.000 --> 00:12:57.000]  因此當他來教導門徒
[00:12:57.000 --> 00:12:59.000]  來祈禱的時候
[00:12:59.000 --> 00:13:00.000]  他要門徒
[00:13:00.000 --> 00:13:01.000]  你天天祈禱
[00:13:01.000 --> 00:13:04.000]  你都要為這個擬像的成就來祈禱
[00:13:04.000 --> 00:13:08.000]  而不要單單只為自己的事情
[00:13:08.000 --> 00:13:12.000]  所以你會發現
[00:13:12.000 --> 00:13:14.000]  這是一個很有趣的地方
[00:13:14.000 --> 00:13:18.000]  既然這個擬像宣言
[00:13:18.000 --> 00:13:20.000]  上帝的國降臨
[00:13:20.000 --> 00:13:22.000]  他的旨意成就
[00:13:22.000 --> 00:13:24.000]  或者上帝的名字被尊崇
[00:13:24.000 --> 00:13:26.000]  這件事情這麼重要
[00:13:26.000 --> 00:13:32.000]  為什麼上帝沒有選擇用一個最有效率的方法來做呢?
[00:13:32.000 --> 00:13:34.000]  你想想
[00:13:34.000 --> 00:13:36.000]  如果我比喻我是上帝
[00:13:36.000 --> 00:13:39.000]  我要做到這件事其實很簡單
[00:13:39.000 --> 00:13:41.000]  你要明白上帝的創造
[00:13:41.000 --> 00:13:43.000]  除了有我們人類之外
[00:13:43.000 --> 00:13:45.000]  還有一群更加有能力的存在物
[00:13:45.000 --> 00:13:48.000]  這群就是天上的天使
[00:13:48.000 --> 00:13:51.000]  天上的創造
[00:13:51.000 --> 00:13:54.000]  他們是不是比我們更有能力?
[00:13:54.000 --> 00:13:57.000]  是呀!他們比我們更有能力
[00:13:57.000 --> 00:13:59.000]  你想想如果要成就這件事
[00:13:59.000 --> 00:14:01.000]  一個最有效率的方法是什麼?
[00:14:01.000 --> 00:14:03.000]  不用說話
[00:14:03.000 --> 00:14:07.000]  天使天君下來
[00:14:07.000 --> 00:14:09.000]  我們就看到好像科幻電影一樣
[00:14:09.000 --> 00:14:15.000]  大家就在看著
[00:14:15.000 --> 00:14:17.000]  原來真的有天使
[00:14:17.000 --> 00:14:19.000]  原來真的有天上的
[00:14:19.000 --> 00:14:21.000]  完了
[00:14:21.000 --> 00:14:23.000]  所有事情都做完了
[00:14:23.000 --> 00:14:25.000]  你想想其實這樣是不是最方便?
[00:14:25.000 --> 00:14:26.000]  這樣是最方便的
[00:14:26.000 --> 00:14:27.000]  最快的
[00:14:27.000 --> 00:14:31.000]  但為什麼上帝不這樣做呢?
[00:14:31.000 --> 00:14:35.000]  所以在整個計劃的實踐過程當中
[00:14:35.000 --> 00:14:39.000]  他卻是揀選了透過人類
[00:14:39.000 --> 00:14:40.000]  即是你和我
[00:14:40.000 --> 00:14:42.000]  一群最容易犯錯
[00:14:42.000 --> 00:14:46.000]  最容易軟弱的被造物
[00:14:46.000 --> 00:14:48.000]  來成為他的代理人
[00:14:48.000 --> 00:14:50.000]  來實行這個計劃
[00:14:50.000 --> 00:14:53.000]  你想想是不是很沒效率?
[00:14:53.000 --> 00:14:56.000]  你先想想
[00:14:56.000 --> 00:14:58.000]  我自己經常都覺得
[00:14:58.000 --> 00:14:59.000]  上帝你用我
[00:14:59.000 --> 00:15:01.000]  我真的很沒效率
[00:15:01.000 --> 00:15:02.000]  是不是?
[00:15:02.000 --> 00:15:03.000]  就是極沒效率
[00:15:03.000 --> 00:15:04.000]  經常犯錯
[00:15:04.000 --> 00:15:06.000]  經常有很多問題發生
[00:15:06.000 --> 00:15:09.000]  你用其他人就更好
[00:15:09.000 --> 00:15:11.000]  或者你用更厲害的人就更好
[00:15:11.000 --> 00:15:12.000]  用我們幹嘛?
[00:15:12.000 --> 00:15:14.000]  你想想上帝用我們
[00:15:14.000 --> 00:15:17.000]  其實是一個極沒效率的事情
[00:15:17.000 --> 00:15:20.000]  但為什麼上帝仍然用我們呢?
[00:15:20.000 --> 00:15:25.000]  上帝為什麼仍然用我們呢?
[00:15:25.000 --> 00:15:27.000]  我相信
[00:15:27.000 --> 00:15:32.000]  上帝選擇用人類作為他的代理人
[00:15:32.000 --> 00:15:35.000]  是因為這個本身就是上帝在創世的時候
[00:15:35.000 --> 00:15:38.000]  對人類一個美好的心意
[00:15:38.000 --> 00:15:40.000]  在他創世的時候
[00:15:40.000 --> 00:15:44.000]  他選擇以他自己的形象和樣式來創造人類
[00:15:44.000 --> 00:15:46.000]  他選擇以人類作為他在地上
[00:15:46.000 --> 00:15:50.000]  在世界當中管理大地的代理人
[00:15:50.000 --> 00:15:55.000]  而這個也是上帝對人類愛的表現
[00:15:55.000 --> 00:15:57.000]  在他創造的時候
[00:15:57.000 --> 00:15:59.000]  他已經選擇了愛人
[00:15:59.000 --> 00:16:04.000]  他已經選擇了人類成為他愛的分享對象
[00:16:04.000 --> 00:16:07.000]  和成為了他管理世界的代理人
[00:16:07.000 --> 00:16:10.000]  上帝期望他在世界當中
[00:16:10.000 --> 00:16:13.000]  所有一切美好的計劃
[00:16:13.000 --> 00:16:15.000]  都和人類有關
[00:16:15.000 --> 00:16:17.000]  Amen
[00:16:19.000 --> 00:16:24.000]  他不想我們成為了這些計劃的局外人
[00:16:24.000 --> 00:16:26.000]  所以簡單來說就是
[00:16:26.000 --> 00:16:29.000]  上帝是想我們參與在當中
[00:16:29.000 --> 00:16:33.000]  上帝是想我們有份在他的計劃裡面
[00:16:33.000 --> 00:16:35.000]  所以成為耶穌基督的門徒
[00:16:35.000 --> 00:16:38.000]  其實就是透過我們的生命
[00:16:38.000 --> 00:16:40.000]  去變得更加豐盛
[00:16:40.000 --> 00:16:44.000]  而以至到耶穌基督的這個意象
[00:16:44.000 --> 00:16:47.000]  可以來到地上來成就
[00:16:47.000 --> 00:16:48.000]  所以非常之有趣
[00:16:48.000 --> 00:16:50.000]  雖然我們一開始的時候
[00:16:50.000 --> 00:16:52.000]  我們說成為耶穌的門徒
[00:16:52.000 --> 00:16:54.000]  其實不是在說教會
[00:16:54.000 --> 00:16:55.000]  要來得多些義工
[00:16:55.000 --> 00:16:56.000]  不是在說這件事情
[00:16:56.000 --> 00:16:59.000]  目標是要令我們得到豐盛生命
[00:16:59.000 --> 00:17:01.000]  但是反過來來說
[00:17:01.000 --> 00:17:04.000]  原來當我們每個人都能得到豐盛生命的時候
[00:17:04.000 --> 00:17:08.000]  這件事情卻是成就了上帝的心意
[00:17:08.000 --> 00:17:12.000]  你知道你明白我說什麼嗎?
[00:17:12.000 --> 00:17:13.000]  我再說一次
[00:17:13.000 --> 00:17:17.000]  當我們所有人都能夠去活出豐盛生命的時候
[00:17:17.000 --> 00:17:22.000]  這件事情卻是成就了上帝在地上
[00:17:22.000 --> 00:17:25.000]  他的旨意成就的計劃
[00:17:25.000 --> 00:17:26.000]  Hallelujah!
[00:17:26.000 --> 00:17:33.000]  所以原來當我們一直在職場上
[00:17:33.000 --> 00:17:35.000]  活著我們的信仰生命
[00:17:35.000 --> 00:17:37.000]  活著我們日常生活的時候
[00:17:37.000 --> 00:17:39.000]  其實已經在體現上帝的國
[00:17:39.000 --> 00:17:42.000]  同時間
[00:17:42.000 --> 00:17:45.000]  正如我們剛才說
[00:17:45.000 --> 00:17:47.000]  上帝的意象這個目標
[00:17:47.000 --> 00:17:50.000]  是要讓所有人得到豐盛的生命
[00:17:50.000 --> 00:17:52.000]  我們再看另外一段聖經
[00:17:52.000 --> 00:17:54.000]  約翰福音第十章第十節
[00:17:54.000 --> 00:17:55.000]  一起多多,準備,一二三
