
[00:00:00.000 --> 00:00:07.500]  我們接下來會有講座環節,請Pastor Ivan上台
[00:08:55.500 --> 00:08:59.500]  再下個星期我們會更深入地了解
[00:08:59.500 --> 00:09:03.500]  公義與我們每一個人的關係
[00:09:03.500 --> 00:09:09.500]  第四個星期我們會探討公義與其他人的關係
[00:09:09.500 --> 00:09:15.500]  最後我們會了解公義與創造之物的關係
[00:09:15.500 --> 00:09:19.500]  我相信這是一個很精彩的幾個星期
[00:09:19.500 --> 00:09:23.500]  因為神會藉著我們更加去認識,明白公義
[00:09:23.500 --> 00:09:28.500]  然後讓我們更加能夠好好地去服侍這個城市,這個社會
[00:09:28.500 --> 00:09:30.500]  大家準備好了嗎?
[00:09:30.500 --> 00:09:31.500]  準備好了嗎?
[00:09:31.500 --> 00:09:33.500]  馬上收回你的掌聲吧
[00:09:33.500 --> 00:09:37.500]  OK,好,大家準備好,我們一起祈禱吧
[00:09:37.500 --> 00:09:41.500]  真愛主,我們很感謝祢
[00:09:41.500 --> 00:09:44.500]  讓我們知道祢是公義的神
[00:09:44.500 --> 00:09:50.500]  祢是從創世以來的時候,公義已經在這個世上
[00:09:50.500 --> 00:09:54.500]  求祢在接下來的幾個星期,求祢在今天幫助我們
[00:09:54.500 --> 00:10:00.500]  更加能夠清楚知道在祢的話語當中,祢的公義是什麼
[00:10:00.500 --> 00:10:02.500]  好讓我們能夠在當中去領受
[00:10:02.500 --> 00:10:06.500]  我們知道我們可以成為一個怎樣的教會
[00:10:06.500 --> 00:10:08.500]  我們禱告,奉靠主耶穌基督的名
[00:10:08.500 --> 00:10:10.500]  Amen
[00:10:10.500 --> 00:10:14.500]  當我們說要從聖經當中了解什麼是公義的時候
[00:10:14.500 --> 00:10:19.500]  我們必須首先要了解到什麼是全部的教會
[00:10:19.500 --> 00:10:21.500]  我們了解什麼是全部的教會
[00:10:21.500 --> 00:10:24.500]  我們首先需要去看神的創造
[00:10:24.500 --> 00:10:31.500]  即是在說我們聖經當中的,這本聖經當中的第一章,第一節的第一段
[00:10:31.500 --> 00:10:36.500]  裡面所說,起初神創造天地
[00:10:36.500 --> 00:10:40.500]  起初神創造天地
[00:10:40.500 --> 00:10:44.500]  當神創造世界的時候,神說我看這個世界是好的
[00:10:44.500 --> 00:10:49.500]  於是就將光和暗分開
[00:10:49.500 --> 00:10:54.500]  這個光正是神眼中公義的源頭
[00:10:54.500 --> 00:10:58.500]  正是聖經當中說公義的起始點
[00:10:58.500 --> 00:11:01.500]  黑暗,我們知道因為是沒有光
[00:11:01.500 --> 00:11:08.500]  不公義是因為人沒有將神的公義呈現出來
[00:11:08.500 --> 00:11:11.500]  神創造天地萬物
[00:11:11.500 --> 00:11:15.500]  聖經記載日月升神,樹木,酒壽
[00:11:15.500 --> 00:11:17.500]  他看一切都是好的
[00:11:17.500 --> 00:11:19.500]  當他完成創造之後
[00:11:19.500 --> 00:11:21.500]  一章31字說到
[00:11:21.500 --> 00:11:23.500]  神看一切所做的
[00:11:23.500 --> 00:11:26.500]  看都非常好
[00:11:26.500 --> 00:11:28.500]  神很滿意他一切的創造
[00:11:28.500 --> 00:11:33.500]  神也都按照他自己的形象創造了人
[00:11:33.500 --> 00:11:37.500]  他讓人在這個世界上作他自己的代表
[00:11:37.500 --> 00:11:40.500]  可以以神的方式
[00:11:40.500 --> 00:11:44.500]  以神對善惡的定義來管治世界
[00:11:44.500 --> 00:11:47.500]  這是很重要的事
[00:11:47.500 --> 00:11:49.500]  這個身份,神給我們的角色
[00:11:49.500 --> 00:11:54.500]  是在聖經當中了解公義的一個重要的基石
[00:11:54.500 --> 00:11:56.500]  因為這裡說出的是
[00:11:56.500 --> 00:11:58.500]  全人類,任何一個人
[00:11:58.500 --> 00:12:00.500]  在神的面前都是一樣的
[00:12:00.500 --> 00:12:04.500]  他們是有權有尊嚴
[00:12:04.500 --> 00:12:07.500]  和公平地遭到對待
[00:12:07.500 --> 00:12:09.500]  受到對待
[00:12:09.500 --> 00:12:11.500]  尊嚴和公平
[00:12:11.500 --> 00:12:15.500]  是神賜給每一個人的,不論你是誰
[00:12:15.500 --> 00:12:17.500]  神美好的創造
[00:12:17.500 --> 00:12:24.500]  藉著人和人當中的四種關係呈現出來
[00:12:24.500 --> 00:12:27.500]  Come on, come on
[00:12:27.500 --> 00:12:30.500]  我們和神,我們和自己
[00:12:30.500 --> 00:12:33.500]  我們和其他人,我們和創造物
[00:12:33.500 --> 00:12:36.500]  正正是我們四個星期的港島系列
[00:12:36.500 --> 00:12:38.500]  所要帶出的地方
[00:12:38.500 --> 00:12:42.500]  在神的創造時,他自己訂立了一個很美好的規則
[00:12:42.500 --> 00:12:45.500]  導致我們能夠在這四個關係當中
[00:12:45.500 --> 00:12:48.500]  應該有很美好的呈現
[00:12:48.500 --> 00:12:50.500]  就好像第二節聖經
[00:12:50.500 --> 00:12:54.500]  創世紀第一章第二章所說
[00:12:54.500 --> 00:12:57.500]  Shalom,神的安息
[00:12:57.500 --> 00:12:59.500]  這個Shalom是一個很完全
[00:12:59.500 --> 00:13:02.500]  很wholeness的一個peace
[00:13:02.500 --> 00:13:03.500]  一個同在
[00:13:03.500 --> 00:13:05.500]  我們這四個關係
[00:13:05.500 --> 00:13:08.500]  能夠好好地在這個世界上存在
[00:13:08.500 --> 00:13:10.500]  這個是我們聖經故事的開始
[00:13:10.500 --> 00:13:14.500]  這個是神對這個世界美好的心意
[00:13:14.500 --> 00:13:20.500]  但可惜,人的墮落
[00:13:20.500 --> 00:13:25.500]  人的墮落破壞了神美好的規則
[00:13:25.500 --> 00:13:28.500]  神所訂立的規則,因為人的叛逆
[00:13:28.500 --> 00:13:31.500]  因為人的軟弱
[00:13:31.500 --> 00:13:33.500]  因為他們想自己成為神
[00:13:33.500 --> 00:13:40.500]  人開始試圖用自己的方式去重新定義善和惡
[00:13:40.500 --> 00:13:46.500]  當人重新用自己的方式去定義善和惡的時候
[00:13:46.500 --> 00:13:48.500]  人開始只顧自己的利益
[00:13:48.500 --> 00:13:57.500]  他罔顧了其他人和其他受造之物的利益
[00:13:57.500 --> 00:14:00.500]  當他這樣做的時候
[00:14:00.500 --> 00:14:02.500]  為著得到自己的好處
[00:14:02.500 --> 00:14:07.500]  人和世界的關係完全被破壞
[00:14:07.500 --> 00:14:10.500]  我們和神的關係被破壞
[00:14:10.500 --> 00:14:13.500]  我們羞愧,我們不敢見神
[00:14:13.500 --> 00:14:17.500]  第一章,第三章那裡跟我們說
[00:14:17.500 --> 00:14:20.500]  人的犯罪,我們不敢見神
[00:14:20.500 --> 00:14:23.500]  我們羞愧,覺得自己羞愧,我們要隱藏
[00:14:23.500 --> 00:14:27.500]  我們失去了我們自己的價值,我們的定義
[00:14:27.500 --> 00:14:31.500]  當神問阿當,你去了哪裡
[00:14:31.500 --> 00:14:33.500]  為什麼你這樣做
[00:14:33.500 --> 00:14:36.500]  然後他說,是阿孝,人有我
[00:14:36.500 --> 00:14:38.500]  是他先犯罪的
[00:14:38.500 --> 00:14:42.500]  人和其他人的關係開始破裂
[00:14:42.500 --> 00:14:44.500]  當神犯罪的時候
[00:14:44.500 --> 00:14:46.500]  他被趕出那個美好的世界
[00:14:46.500 --> 00:14:49.500]  去到我們現在的處境裡面
[00:14:49.500 --> 00:14:54.500]  每一天要因著勞力,勞役才可以生存
[00:14:54.500 --> 00:15:00.500]  四個關係,因為人的墮落,全部被破壞
[00:15:00.500 --> 00:15:02.500]  我們在聖經的敘事裡面看到
[00:15:02.500 --> 00:15:04.500]  人犯罪墮落之後
[00:15:04.500 --> 00:15:06.500]  為了自己的利益,為了自我保護
[00:15:06.500 --> 00:15:10.500]  用自己的方式參與在這個弱肉強食的循環當中
[00:15:10.500 --> 00:15:14.500]  越弱小的人,越容易被人佔便宜
[00:15:14.500 --> 00:15:17.500]  在聖經故事裡面,我們看到這些情況
[00:15:17.500 --> 00:15:20.500]  在每一個人個人的層面發生
[00:15:20.500 --> 00:15:23.500]  在社會上發生,在家庭上發生
[00:15:23.500 --> 00:15:26.500]  人用自己的方式去定義善惡
[00:15:26.500 --> 00:15:29.500]  在所有的人類文明之中發生
[00:15:29.500 --> 00:15:33.500]  於是乎不公義出現了
[00:15:33.500 --> 00:15:38.500]  於是乎弱小的人遭到不公義的對待
[00:15:38.500 --> 00:15:42.500]  縱然世人受到這個罪的籠罩
[00:15:42.500 --> 00:15:44.500]  不公義的行為不斷地發生
[00:15:44.500 --> 00:15:48.500]  但聖經告訴我們,神沒有放棄人
[00:15:48.500 --> 00:15:52.500]  他揀選了一個人叫做阿伯拉罕
[00:15:52.500 --> 00:15:56.500]  他呼召了這個人和他的家庭
[00:15:56.500 --> 00:16:00.500]  要建立一個新形式的群體
[00:16:00.500 --> 00:16:03.500]  阿伯拉罕聽從神的話
[00:16:03.500 --> 00:16:06.500]  聖經裡面說到,他說
[00:16:06.500 --> 00:16:11.500]  在創世紀第十六章裡面所說
[00:16:11.500 --> 00:16:13.500]  阿伯蘭,即是阿伯拉罕
[00:16:13.500 --> 00:16:18.500]  相信耶和華,耶和華就以此算他為義
[00:16:18.500 --> 00:16:20.500]  算他為義,witchesness
[00:16:20.500 --> 00:16:22.500]  算他為義這件事很重要
[00:16:22.500 --> 00:16:26.500]  witchesness和just這兩個字
[00:16:26.500 --> 00:16:28.500]  在聖經裡面有一個很密切
[00:16:28.500 --> 00:16:29.500]  不可以分割的關係
[00:16:29.500 --> 00:16:31.500]  不過這個我們會留在
[00:16:31.500 --> 00:16:34.500]  接下來的星期,即之後的星期
[00:16:34.500 --> 00:16:36.500]  我會再和大家說
[00:16:36.500 --> 00:16:37.500]  但這裡要留意一件事
[00:16:37.500 --> 00:16:39.500]  想大家知道的是
[00:16:39.500 --> 00:16:43.500]  公義是神召阿伯拉罕
[00:16:43.500 --> 00:16:45.500]  呼召人他們的家庭
[00:16:45.500 --> 00:16:47.500]  以至他們的後裔以色列
[00:16:47.500 --> 00:16:49.500]  去做的所有事
[00:16:49.500 --> 00:16:51.500]  神呼召人要行出公義
[00:16:51.500 --> 00:16:54.500]  是要人不要再求自己的益處
[00:16:54.500 --> 00:16:57.500]  不要再以追求自己的益處為本
[00:16:57.500 --> 00:17:01.500]  而是其他人的需要
[00:17:01.500 --> 00:17:04.500]  當人不再只是為了自己
[00:17:04.500 --> 00:17:10.500]  這個神就是神召人進去義的時候
[00:17:10.500 --> 00:17:16.500]  公義,當我們去說聖經中的公義
[00:17:16.500 --> 00:17:19.500]  聖經中的公義是神向人的呼召
[00:17:19.500 --> 00:17:21.500]  這個第一點我們必須要記住
[00:17:21.500 --> 00:17:24.500]  聖經中的公義不是我們自己選擇
[00:17:24.500 --> 00:17:30.500]  而是神向人我們每一個人的呼召
[00:17:30.500 --> 00:17:33.500]  聖經的敘事去到一個和公義相關
[00:17:33.500 --> 00:17:35.500]  一個最重要的位置
[00:17:35.500 --> 00:17:37.500]  一個非常重要的位置
[00:17:37.500 --> 00:17:41.500]  就是當我們看到出埃及記的時候
[00:17:41.500 --> 00:17:43.500]  在出埃及記裡面
[00:17:43.500 --> 00:17:47.500]  神呼召了他的選民以色列人
[00:17:47.500 --> 00:17:49.500]  揀選了他們
[00:17:49.500 --> 00:17:51.500]  但是因為人的墮落
[00:17:51.500 --> 00:17:53.500]  因為人的罪性
[00:17:53.500 --> 00:17:55.500]  因為人的不公義行為
[00:17:55.500 --> 00:18:01.500]  最終他們都成為了寄居在埃及的奴隸
[00:18:01.500 --> 00:18:04.500]  他們在埃及裡面受到不公平的施壓
[00:18:04.500 --> 00:18:05.500]  不公平的對待
[00:18:05.500 --> 00:18:07.500]  不公平的欺壓
[00:18:07.500 --> 00:18:09.500]  在埃及裡面的以色列人
[00:18:09.500 --> 00:18:12.500]  我們看到失去了那四個關係
[00:18:12.500 --> 00:18:14.500]  那種痛苦的苦況
[00:18:14.500 --> 00:18:17.500]  以色列人失去了和神應有的關係
[00:18:17.500 --> 00:18:20.500]  他們失去了從神而來的平安
[00:18:20.500 --> 00:18:22.500]  在埃及做奴隸
[00:18:22.500 --> 00:18:25.500]  他們失去了自我的身份
[00:18:25.500 --> 00:18:28.500]  他們不單止和埃及人為敵
[00:18:28.500 --> 00:18:30.500]  他們自己以色列人
[00:18:30.500 --> 00:18:32.500]  他們逐與逐之間
[00:18:32.500 --> 00:18:33.500]  他們都是破裂的
[00:18:33.500 --> 00:18:34.500]  很多的破碎
[00:18:34.500 --> 00:18:37.500]  他們失去了和創造之物應有的關係
[00:18:37.500 --> 00:18:39.500]  神創造人去管理萬物
[00:18:39.500 --> 00:18:40.500]  剛才說過
[00:18:40.500 --> 00:18:42.500]  但最終他們每一天
[00:18:42.500 --> 00:18:43.500]  每一個人
[00:18:43.500 --> 00:18:46.500]  都是被創造物所奴役
[00:18:46.500 --> 00:18:49.500]  都是因著罪的緣故
[00:18:49.500 --> 00:18:51.500]  但是公義的神
[00:18:51.500 --> 00:18:55.500]  他也是一個富有憐憫的神
[00:18:55.500 --> 00:18:57.500]  當他聽到以色列人的呼喊的時候
[00:18:57.500 --> 00:18:59.500]  他為了對抗埃及的邪惡
[00:18:59.500 --> 00:19:03.500]  他興起了另一個人去拯救以色列
[00:19:03.500 --> 00:19:06.500]  大家都知道那個人是摩西
[00:19:06.500 --> 00:19:07.500]  《出埃及記》記載的
[00:19:07.500 --> 00:19:12.500]  就是神如何幫助人在不公義的壓迫當中
[00:19:12.500 --> 00:19:13.500]  在那個壓迫當中
[00:19:13.500 --> 00:19:19.500]  去被釋放出來
[00:19:19.500 --> 00:19:22.500]  當人在當中被釋放的時候
[00:19:22.500 --> 00:19:27.500]  其實是在說一個行動的回應
[00:19:27.500 --> 00:19:29.500]  神父趙摩西
[00:19:29.500 --> 00:19:30.500]  他在神的帶領之下
[00:19:30.500 --> 00:19:34.500]  他動起了憐憫的心
[00:19:34.500 --> 00:19:38.500]  他向法老宣講神的公義
[00:19:38.500 --> 00:19:40.500]  是要釋放以色列人
[00:19:40.500 --> 00:19:42.500]  藉著行動的回應
[00:19:42.500 --> 00:19:45.500]  帶領以色列人走出埃及
[00:19:45.500 --> 00:19:46.500]  第二點
[00:19:46.500 --> 00:19:48.500]  今天要和大家去強調的是
[00:19:48.500 --> 00:19:49.500]  聖經中的公義
[00:19:49.500 --> 00:19:53.500]  是憐憫、宣講和行動
[00:19:53.500 --> 00:19:57.500]  三樣東西一起配合的
[00:19:57.500 --> 00:19:59.500]  好了,我們繼續去吧
[00:19:59.500 --> 00:20:01.500]  大家OK嗎?
[00:20:01.500 --> 00:20:02.500]  你們很厲害
[00:20:02.500 --> 00:20:05.500]  不睡著,像教書一樣
[00:20:05.500 --> 00:20:07.500]  大家都是好學生
[00:20:07.500 --> 00:20:09.500]  好了,很快的
[00:20:09.500 --> 00:20:10.500]  舊約的聖經中
[00:20:10.500 --> 00:20:13.500]  影響著人去了解公義
[00:20:13.500 --> 00:20:15.500]  一個非常重要的地方
[00:20:15.500 --> 00:20:20.500]  基本上是說一個很有份量的部分
[00:20:20.500 --> 00:20:22.500]  這個部分莫過於是說
[00:20:22.500 --> 00:20:23.500]  先回到下面
[00:20:23.500 --> 00:20:25.500]  先知
[00:20:25.500 --> 00:20:29.500]  先知是代表神在地上宣講公義
[00:20:29.500 --> 00:20:32.500]  去傳遞公義信息的人
[00:20:32.500 --> 00:20:36.500]  先知書記載著無數神
[00:20:36.500 --> 00:20:41.500]  猜顯先知去宣告以色列人有罪的段落
[00:20:41.500 --> 00:20:44.500]  每一個先知對人的每一個責備
[00:20:44.500 --> 00:20:49.500]  其實是述說神公義的本性
[00:20:49.500 --> 00:20:50.500]  當我們一邊去查聖經
[00:20:50.500 --> 00:20:51.500]  一邊去看聖經的時候
[00:20:51.500 --> 00:20:57.500]  當我們去看先知的書本的時候
[00:20:57.500 --> 00:20:59.500]  其實我們要不斷去看
[00:20:59.500 --> 00:21:02.500]  那裡是在說神的本性
[00:21:02.500 --> 00:21:05.500]  神的公義的本性
[00:21:05.500 --> 00:21:07.500]  當我們一邊去了解
[00:21:07.500 --> 00:21:08.500]  先知所說的話的時候
[00:21:08.500 --> 00:21:09.500]  我們更加知道
[00:21:09.500 --> 00:21:12.500]  什麼是聖經中的公義
[00:21:12.500 --> 00:21:15.500]  什麼是神對不公義的痛心
[00:21:15.500 --> 00:21:19.500]  神對不公義發生的疾首
[00:21:19.500 --> 00:21:21.500]  但舊約的聖經故事帶出一個
[00:21:21.500 --> 00:21:24.500]  最諷刺的一個悲劇是
[00:21:24.500 --> 00:21:29.500]  當被施壓的人
[00:21:29.500 --> 00:21:33.500]  當被施壓的人奪取了權力
[00:21:33.500 --> 00:21:37.500]  他們經常都會成為了施壓者
[00:21:37.500 --> 00:21:38.500]  歷史告訴我們
[00:21:38.500 --> 00:21:42.500]  弱勢的人在不公義的環境中被拯救出來
[00:21:42.500 --> 00:21:45.500]  最終他們卻是向弱勢的人
[00:21:45.500 --> 00:21:48.500]  作同樣不公義的行為
[00:21:48.500 --> 00:21:49.500]  最令神痛心的是
[00:21:49.500 --> 00:21:52.500]  蒙救贖的人
[00:21:52.500 --> 00:21:54.500]  對弱勢的人
[00:21:54.500 --> 00:21:59.500]  同樣作出這些不公義的行動
[00:21:59.500 --> 00:22:00.500]  世界每一個地方
[00:22:00.500 --> 00:22:04.500]  都有人正在做一些不公義的行為
[00:22:04.500 --> 00:22:07.500]  他們將不公義的結構
[00:22:07.500 --> 00:22:09.500]  不公義的社會
[00:22:09.500 --> 00:22:12.500]  整體的社會結構視為理所當然
[00:22:12.500 --> 00:22:17.500]  他們在當中獲取他們自己的好處和特權
[00:22:17.500 --> 00:22:22.500]  其實我們每一個都在參與不公義的裡面
