
[00:00:00.000 --> 00:00:04.600]  最後一個星期我們會講一個新的遇見
[00:09:02.600 --> 00:09:04.600]  正正跟今天的主題
[00:09:04.600 --> 00:09:08.600]  從神的話語當中跟耶穌有新的相遇
[00:09:08.600 --> 00:09:09.600]  是很相似的
[00:09:09.600 --> 00:09:12.600]  我跟大家再解釋多一點
[00:09:12.600 --> 00:09:14.600]  英文在香港
[00:09:14.600 --> 00:09:16.600]  大家從小到大都學習
[00:09:16.600 --> 00:09:19.600]  其中一個我們必須學習的語言
[00:09:19.600 --> 00:09:22.600]  生活上都會不斷接觸
[00:09:22.600 --> 00:09:26.600]  英文暫時是香港的官方語言
[00:09:26.600 --> 00:09:28.600]  暫時還是
[00:09:28.600 --> 00:09:31.600]  其實大家每一個字都認識
[00:09:31.600 --> 00:09:34.600]  但堆在一起不知道在說什麼
[00:09:34.600 --> 00:09:37.600]  其實聖經神的話語
[00:09:37.600 --> 00:09:39.600]  大家每一個字都認識
[00:09:39.600 --> 00:09:41.600]  堆在一起有時都不知道在說什麼
[00:09:41.600 --> 00:09:43.600]  是嗎?
[00:09:43.600 --> 00:09:46.600]  中文來的
[00:09:46.600 --> 00:09:48.600]  有時都不知道在說什麼
[00:09:48.600 --> 00:09:49.600]  大家當中可能有些人
[00:09:49.600 --> 00:09:50.600]  其實已經浸在
[00:09:50.600 --> 00:09:52.600]  剛才說浸在語境
[00:09:52.600 --> 00:09:55.600]  可能浸在聖經裡面很久
[00:09:55.600 --> 00:09:59.600]  你看得明很多字
[00:09:59.600 --> 00:10:02.600]  但可能有很多東西都不明白
[00:10:02.600 --> 00:10:05.600]  很多東西都未明白
[00:10:05.600 --> 00:10:07.600]  當中可能你們有些人
[00:10:07.600 --> 00:10:08.600]  很多都看得明
[00:10:08.600 --> 00:10:09.600]  但好像剛才所說
[00:10:09.600 --> 00:10:10.600]  總是說不出來
[00:10:10.600 --> 00:10:12.600]  表達不到信仰
[00:10:12.600 --> 00:10:14.600]  又或者是
[00:10:14.600 --> 00:10:16.600]  我不知道怎樣跟神溝通
[00:10:16.600 --> 00:10:17.600]  我看得明
[00:10:17.600 --> 00:10:19.600]  但我不覺得跟神有一個
[00:10:19.600 --> 00:10:22.600]  很流暢很舒暢的溝通
[00:10:22.600 --> 00:10:24.600]  為什麼呢?
[00:10:24.600 --> 00:10:28.600]  是不是我們語言能力的問題呢?
[00:10:28.600 --> 00:10:31.600]  我發現其實明不明白聖經
[00:10:31.600 --> 00:10:33.600]  跟大家的語言能力
[00:10:33.600 --> 00:10:37.600]  是沒有直接關係的
[00:10:37.600 --> 00:10:39.600]  有些人他很高學歷
[00:10:39.600 --> 00:10:41.600]  語文能力很高
[00:10:41.600 --> 00:10:46.600]  但他仍然不明白聖經的真理
[00:10:46.600 --> 00:10:49.600]  最好的例子是保羅
[00:10:49.600 --> 00:10:52.600]  如果保羅他還沒有在大馬士革
[00:10:52.600 --> 00:10:55.600]  跟耶穌有一個新的遇見
[00:10:55.600 --> 00:10:56.600]  新的相遇的時候
[00:10:56.600 --> 00:10:58.600]  其實他精通希伯來聖經
[00:10:58.600 --> 00:10:59.600]  但他做什麼呢?
[00:10:59.600 --> 00:11:03.600]  他就是不斷去迫伯基督徒
[00:11:03.600 --> 00:11:05.600]  有些人學歷不高
[00:11:05.600 --> 00:11:07.600]  俗語說什麼
[00:11:07.600 --> 00:11:10.600]  盲池也不認識多一隻
[00:11:10.600 --> 00:11:11.600]  雖然現在少一點
[00:11:11.600 --> 00:11:14.600]  但看書也不是我的興趣
[00:11:14.600 --> 00:11:16.600]  有誰很喜歡看書的?
[00:11:16.600 --> 00:11:18.600]  唉
[00:11:18.600 --> 00:11:20.600]  只有幾粒
[00:11:20.600 --> 00:11:23.600]  沙灘上的海星
[00:11:23.600 --> 00:11:25.600]  夠你了
[00:11:25.600 --> 00:11:29.600]  盲池也不認識多一隻那些又怎樣呢?
[00:11:29.600 --> 00:11:32.600]  但其實也可以很信實
[00:11:32.600 --> 00:11:34.600]  很虔誠去建立教會的人
[00:11:34.600 --> 00:11:37.600]  保羅就是最好的例子
[00:11:37.600 --> 00:11:38.600]  他是漁夫
[00:11:38.600 --> 00:11:40.600]  漁夫是誰會字的?
[00:11:40.600 --> 00:11:42.600]  但神就要使用他
[00:11:42.600 --> 00:11:44.600]  保羅我絕對相信他是熟悉神的話語
[00:11:44.600 --> 00:11:46.600]  能夠去表達
[00:11:46.600 --> 00:11:49.600]  跟神有一個熱切緊密的溝通
[00:11:49.600 --> 00:11:51.600]  導致他能夠去作為一個虔誠
[00:11:51.600 --> 00:11:54.600]  信神建立教會的人
[00:11:54.600 --> 00:11:57.600]  所以當我們今天去講神的話語的時候
[00:11:57.600 --> 00:12:00.600]  我們要去了解到底有些什麼
[00:12:00.600 --> 00:12:02.600]  是攔阻阻礙我們
[00:12:02.600 --> 00:12:04.600]  用神的話語去認識神
[00:12:04.600 --> 00:12:06.600]  有些什麼阻礙了我們
[00:12:06.600 --> 00:12:08.600]  去跟神溝通
[00:12:08.600 --> 00:12:11.600]  有一個親密的關係
[00:12:11.600 --> 00:12:14.600]  但今天不是教大家怎樣去看聖經
[00:12:14.600 --> 00:12:17.600]  也不是教大家用什麼查經方法
[00:12:17.600 --> 00:12:19.600]  也不是很沉氣地跟大家說
[00:12:19.600 --> 00:12:20.600]  看聖經有多重要
[00:12:20.600 --> 00:12:22.600]  大家都知道看聖經是重要的
[00:12:22.600 --> 00:12:25.600]  看聖經是一個讓我們能夠去認識
[00:12:25.600 --> 00:12:29.600]  我們上帝的一個很重要的渠道
[00:12:29.600 --> 00:12:31.600]  所以其實讀神的話語
[00:12:31.600 --> 00:12:33.600]  重點不是方法
[00:12:33.600 --> 00:12:35.600]  而是講一個心態
[00:12:35.600 --> 00:12:37.600]  由頭到尾都是講心態
[00:12:37.600 --> 00:12:40.600]  但我發現有幾種很常見的心態
[00:12:40.600 --> 00:12:44.600]  讓信徒不能夠透過神的話語
[00:12:44.600 --> 00:12:47.600]  去跟神有一個親密的關係
[00:12:47.600 --> 00:12:49.600]  今天我們所講的就是這一點
[00:12:49.600 --> 00:12:51.600]  第一
[00:12:51.600 --> 00:12:53.600]  我發覺有些人的心態
[00:12:53.600 --> 00:12:57.600]  是會將聖經視為生活指南
[00:12:57.600 --> 00:12:58.600]  什麼是生活指南?
[00:12:58.600 --> 00:13:02.600]  大家有沒有看過旅遊指南?
[00:13:02.600 --> 00:13:05.600]  生活指南就是你有需要才可以看
[00:13:05.600 --> 00:13:09.600]  當這不順利,那有阻滯
[00:13:09.600 --> 00:13:10.600]  諸事不宜的時候
[00:13:10.600 --> 00:13:12.600]  過年了,我們用這些詞彙
[00:13:12.600 --> 00:13:14.600]  諸事不宜的時候
[00:13:14.600 --> 00:13:18.600]  是時候拿本聖經看一看
[00:13:18.600 --> 00:13:21.600]  我們很容易就會去找一些適合的東西
[00:13:21.600 --> 00:13:22.600]  例如什麼?
[00:13:22.600 --> 00:13:26.600]  這裡說工作、前途,適合用
[00:13:26.600 --> 00:13:28.600]  這裡不適合
[00:13:28.600 --> 00:13:32.600]  這裡說健康,最近不舒服
[00:13:32.600 --> 00:13:33.600]  這裡不適合
[00:13:33.600 --> 00:13:35.600]  哎呀,破了
[00:13:35.600 --> 00:13:38.600]  所以千萬不要這樣看聖經
[00:13:38.600 --> 00:13:40.600]  真的會破的
[00:13:40.600 --> 00:13:42.600]  這樣會破了聖經,你明白嗎?
[00:13:42.600 --> 00:13:45.600]  接著
[00:13:45.600 --> 00:13:48.600]  我等一下撿起來,貼回去
[00:13:48.600 --> 00:13:50.600]  神會原諒我的
[00:13:50.600 --> 00:13:51.600]  接著
[00:13:51.600 --> 00:13:54.600]  哇,還有什麼?
[00:13:54.600 --> 00:13:56.600]  接著就會看
[00:13:56.600 --> 00:13:58.600]  姻緣,對了
[00:13:58.600 --> 00:14:00.600]  自身,對了
[00:14:00.600 --> 00:14:04.600]  升官,發財
[00:14:04.600 --> 00:14:08.600]  這本已經不是一本聖經
[00:14:08.600 --> 00:14:13.600]  這本已經不是我們基督教的信仰
[00:14:13.600 --> 00:14:15.600]  我們不能拿著聖經
[00:14:15.600 --> 00:14:17.600]  只看自己適合的東西
[00:14:17.600 --> 00:14:19.600]  會怎樣?
[00:14:19.600 --> 00:14:21.600]  會破的,你明白嗎?
[00:14:21.600 --> 00:14:22.600]  真的會破
[00:14:22.600 --> 00:14:23.600]  除了聖經會破
[00:14:23.600 --> 00:14:25.600]  我們的信仰也會破
[00:14:25.600 --> 00:14:28.600]  我們的信仰也會一塊一塊
[00:14:28.600 --> 00:14:31.600]  我們不能很整全地認識
[00:14:31.600 --> 00:14:33.600]  我們真實的上帝
[00:14:33.600 --> 00:14:36.600]  所以聖經不是我們的生活指南
[00:14:36.600 --> 00:14:39.600]  聖經是我們和神每天接觸
[00:14:39.600 --> 00:14:43.600]  每天溝通,每天認識的生命食糧
[00:14:43.600 --> 00:14:46.600]  聖經是我們生命的食糧
[00:14:46.600 --> 00:14:47.600]  這是第一點
[00:14:47.600 --> 00:14:49.600]  第二點
[00:14:49.600 --> 00:14:51.600]  我發覺
[00:14:51.600 --> 00:14:53.600]  不能好好看聖經
[00:14:53.600 --> 00:14:55.600]  神的話語是欠缺了一份
[00:14:55.600 --> 00:14:59.600]  全然依靠耶穌的信心
[00:14:59.600 --> 00:15:02.600]  我們看看兩節經文
[00:15:02.600 --> 00:15:04.600]  在創世紀第一章第一節
[00:15:04.600 --> 00:15:06.600]  起初神創造天地
[00:15:06.600 --> 00:15:08.600]  聖經的第一章第一節
[00:15:08.600 --> 00:15:11.600]  他已經指出了這本聖經的主角
[00:15:11.600 --> 00:15:13.600]  這本聖經的主角
[00:15:13.600 --> 00:15:15.600]  是神祂自己
[00:15:15.600 --> 00:15:17.600]  剛才我所說
[00:15:17.600 --> 00:15:19.600]  我們不是去看指南
[00:15:19.600 --> 00:15:21.600]  聖經由頭到尾是在說神祂自己
[00:15:21.600 --> 00:15:24.600]  讓我們在這裡認識到神
[00:15:24.600 --> 00:15:26.600]  去到最後一章
[00:15:26.600 --> 00:15:28.600]  最後一節
[00:15:28.600 --> 00:15:30.600]  啟示錄第22章21節
[00:15:30.600 --> 00:15:31.600]  他說
[00:15:31.600 --> 00:15:34.600]  原主耶穌的恩惠與聖徒
[00:15:34.600 --> 00:15:36.600]  與眾星徒同在
[00:15:36.600 --> 00:15:37.600]  你會看到
[00:15:37.600 --> 00:15:41.600]  聖經將創造萬物的上帝
[00:15:41.600 --> 00:15:44.600]  和拯救世界的耶穌
[00:15:44.600 --> 00:15:47.600]  將我們放在一起連結了
[00:15:47.600 --> 00:15:50.600]  在聖經的頭一段和最後一句
[00:15:50.600 --> 00:15:52.600]  已經將上帝
[00:15:52.600 --> 00:15:55.600]  耶穌的救恩與我們連結了
[00:15:55.600 --> 00:15:58.600]  神的話語為何與我們有關
[00:15:58.600 --> 00:16:00.600]  是因為耶穌基督的救恩
[00:16:00.600 --> 00:16:03.600]  神的話語才與我們有關
[00:16:03.600 --> 00:16:05.600]  耶穌在二萬五師的故事
[00:16:05.600 --> 00:16:08.600]  其實說出了一個很重要的一點
[00:16:08.600 --> 00:16:11.600]  我們直接跳進
[00:16:11.600 --> 00:16:14.600]  耶穌二萬五師的經文裡
[00:16:14.600 --> 00:16:18.600]  路加福音第25章
[00:16:18.600 --> 00:16:23.600]  同一天門徒有兩個人往一個村子去
[00:16:23.600 --> 00:16:25.600]  這個村子叫二萬五師
[00:16:25.600 --> 00:16:28.600]  離耶路撒冷大概有二十五里
[00:16:28.600 --> 00:16:30.600]  即是十一公里左右
[00:16:30.600 --> 00:16:33.600]  他們彼此去談論所發生的一切事
[00:16:33.600 --> 00:16:35.600]  正交談議論的時候
[00:16:35.600 --> 00:16:37.600]  耶穌親自走近他們
[00:16:37.600 --> 00:16:39.600]  和他們同行
[00:16:39.600 --> 00:16:43.600]  但是他們的眼睛模糊了
[00:16:43.600 --> 00:16:46.600]  沒認出他
[00:16:46.600 --> 00:16:49.600]  從經文的上文下理我們得知
[00:16:49.600 --> 00:16:52.600]  那兩個門徒雖然不是十二門徒之一
[00:16:52.600 --> 00:16:55.600]  但是他們在過去的日子
[00:16:55.600 --> 00:16:58.600]  一直跟隨著耶穌的門徒
[00:16:58.600 --> 00:17:03.600]  十六字說他們的眼睛模糊了
[00:17:03.600 --> 00:17:05.600]  他們認不出耶穌
[00:17:05.600 --> 00:17:07.600]  和合本的聖經更加是翻譯為
[00:17:07.600 --> 00:17:09.600]  不認識耶穌
[00:17:09.600 --> 00:17:10.600]  他們不認識耶穌
[00:17:10.600 --> 00:17:11.600]  不知道他是誰
[00:17:11.600 --> 00:17:14.600]  為什麼他們不認識耶穌呢
[00:17:14.600 --> 00:17:16.600]  路加這裡要表達的是
[00:17:16.600 --> 00:17:18.600]  他們是屬靈的眼睛模糊
[00:17:18.600 --> 00:17:20.600]  他們在屬靈生命上
[00:17:20.600 --> 00:17:21.600]  在他們的靈性上
[00:17:21.600 --> 00:17:23.600]  不真正認識耶穌
[00:17:23.600 --> 00:17:25.600]  而這個靈性的模糊
[00:17:25.600 --> 00:17:27.600]  就是因為他們欠缺了
[00:17:27.600 --> 00:17:29.600]  對耶穌傳言
[00:17:29.600 --> 00:17:31.600]  倚靠的信心
[00:17:31.600 --> 00:17:32.600]  經文記載著
[00:17:32.600 --> 00:17:33.600]  在後面的章節
[00:17:33.600 --> 00:17:35.600]  我沒有全部打出來
[00:17:35.600 --> 00:17:37.600]  它就說耶穌復活之後
[00:17:37.600 --> 00:17:38.600]  他離開耶路撒冷
[00:17:38.600 --> 00:17:40.600]  去二萬五師的路上
[00:17:40.600 --> 00:17:41.600]  問那兩個門徒
[00:17:41.600 --> 00:17:43.600]  究竟你們在談什麼呢
[00:17:43.600 --> 00:17:46.600]  那兩個門徒就很沮喪
[00:17:46.600 --> 00:17:48.600]  其實他們是對耶穌的死
