
[00:00:00.000 --> 00:00:02.000]  Thank you June 麻煩你
[00:04:53.000 --> 00:04:56.000]  在耶路撒冷上來的時候
[00:04:56.000 --> 00:04:59.000]  彼得看到他們 保羅看到他們
[00:04:59.000 --> 00:05:02.000]  保羅做了什麼呢
[00:05:02.000 --> 00:05:07.000]  當他看到那些仍然對於守律法
[00:05:07.000 --> 00:05:10.000]  是一個很重要 很重要
[00:05:10.000 --> 00:05:14.000]  成為一個信徒必須守的東西的時候
[00:05:14.000 --> 00:05:17.000]  他 他害怕
[00:05:17.000 --> 00:05:22.000]  他害怕去和那些非猶太基督徒割席
[00:05:22.000 --> 00:05:26.000]  令到那些不單只是在說他自己
[00:05:26.000 --> 00:05:29.000]  不單只是在說在他身邊的
[00:05:29.000 --> 00:05:32.000]  似乎那些所有一直看著他的
[00:05:32.000 --> 00:05:35.000]  因為他是一個當時的教會領袖
[00:05:35.000 --> 00:05:41.000]  都跟著他一起離開了那些非猶太基督徒
[00:05:41.000 --> 00:05:43.000]  那些所有的猶太基督徒都覺得
[00:05:43.000 --> 00:05:45.000]  我要跟隨著這個領袖
[00:05:45.000 --> 00:05:47.000]  當這個領袖都這樣做的時候
[00:05:47.000 --> 00:05:50.000]  再加上保羅看到那個巴拿巴
[00:05:50.000 --> 00:05:52.000]  本身是和他宣教的夥伴
[00:05:52.000 --> 00:05:54.000]  都是一樣
[00:05:54.000 --> 00:05:57.000]  都是一樣不接納這些猶太的人
[00:05:57.000 --> 00:06:02.000]  保羅認為這件事非常重大
[00:06:02.000 --> 00:06:05.000]  他一定要嚴正以待去譴責
[00:06:05.000 --> 00:06:08.000]  去指出給得的不是
[00:06:08.000 --> 00:06:10.000]  他對著這位教會的頭目
[00:06:10.000 --> 00:06:12.000]  他說沒有面子給了
[00:06:12.000 --> 00:06:15.000]  他真的需要直斥其非
[00:06:15.000 --> 00:06:19.000]  去讓大家知道這件事是不可以這樣發生
[00:06:19.000 --> 00:06:21.000]  日光之下無新事
[00:06:21.000 --> 00:06:24.000]  相信在大家當中 頂姐妹裡面
[00:06:24.000 --> 00:06:29.000]  可能都曾經經歷過類似的事
[00:06:29.000 --> 00:06:31.000]  在教會裡面
[00:06:31.000 --> 00:06:33.000]  在教會裡面可能經歷過兩個
[00:06:33.000 --> 00:06:35.000]  或者未必是兩個
[00:06:35.000 --> 00:06:37.000]  教會的一些領袖
[00:06:37.000 --> 00:06:40.000]  他們起了一些意見的分歧
[00:06:40.000 --> 00:06:43.000]  一些的衝突
[00:06:43.000 --> 00:06:47.000]  但是這裡保羅和彼得
[00:06:47.000 --> 00:06:49.000]  他給了一個很好的示範
[00:06:49.000 --> 00:06:52.000]  保羅和彼得他知道和希賴的信仰
[00:06:52.000 --> 00:06:55.000]  那些沒有立場的教會是永遠不會站立得穩的
[00:06:55.000 --> 00:06:57.000]  他示範了給我們看
[00:06:57.000 --> 00:07:00.000]  怎樣謙卑在真理的面前
[00:07:00.000 --> 00:07:02.000]  誠實而且有愛地為著福音
[00:07:02.000 --> 00:07:06.000]  為著人生命得救而去彼此提醒
[00:07:06.000 --> 00:07:08.000]  彼此護面
[00:07:08.000 --> 00:07:10.000]  保羅他這麼嚴正處理這件事
[00:07:10.000 --> 00:07:13.000]  因為這件事的嚴重性不是說是不是只是合不合一
[00:07:13.000 --> 00:07:17.000]  不是只是說會不會令到哪個哪個不開心
[00:07:17.000 --> 00:07:19.000]  這件事他這麼重視
[00:07:19.000 --> 00:07:21.000]  是因為是在說福音的真諦
[00:07:21.000 --> 00:07:25.000]  他這麼重視是因為是關係到將來人上天堂還是落地獄
[00:07:25.000 --> 00:07:29.000]  是關係到人是不是真正得救
[00:07:29.000 --> 00:07:31.000]  是關係到耶穌的死
[00:07:31.000 --> 00:07:33.000]  究竟是大有功效
[00:07:33.000 --> 00:07:35.000]  還是白白地死
[00:07:35.000 --> 00:07:39.000]  弟子們今天這個訊息是非常重要
[00:07:39.000 --> 00:07:41.000]  因為今天所說的
[00:07:41.000 --> 00:07:43.000]  是在說我們基督教信仰一個核心
[00:07:43.000 --> 00:07:45.000]  最核心的部分
[00:07:45.000 --> 00:07:47.000]  如果沒有彼得
[00:07:47.000 --> 00:07:50.000]  如果沒有保羅當日向彼得這樣去說這番話
[00:07:50.000 --> 00:07:52.000]  可能今天就沒有我們教會
[00:07:52.000 --> 00:07:56.000]  可能今天就沒有我們今天的基督信仰
[00:07:56.000 --> 00:07:58.000]  我一點都沒有誇大
[00:07:58.000 --> 00:08:01.000]  因為當日在安提亞發生的這件事
[00:08:01.000 --> 00:08:06.000]  就是基督信仰他在猶太教當中清楚明確地分辨出來
[00:08:06.000 --> 00:08:09.000]  他不是猶太教裏面的一個支派
[00:08:09.000 --> 00:08:11.000]  他是單單以基督為首
[00:08:11.000 --> 00:08:16.000]  單單因信耶穌基督的教會
[00:08:16.000 --> 00:08:19.000]  我們一起再看一下經文
[00:08:19.000 --> 00:08:24.000]  我們看到保羅和彼得說的那段說話裏面
[00:08:24.000 --> 00:08:26.000]  分開了三個部分
[00:08:26.000 --> 00:08:28.000]  我們從經文裏面的代名詞
[00:08:28.000 --> 00:08:30.000]  我們可以看到如何分這三個部分出來
[00:08:30.000 --> 00:08:32.000]  第一,十四節說到你
[00:08:32.000 --> 00:08:34.000]  你們看到經文裏面
[00:08:34.000 --> 00:08:35.000]  剛才上面的經文
[00:08:35.000 --> 00:08:38.000]  你就是在說彼得
[00:08:38.000 --> 00:08:43.000]  第十五節的我們就是在說你彼得和我保羅他們兩個
[00:08:43.000 --> 00:08:45.000]  第十八節和二十一節是在說我
[00:08:45.000 --> 00:08:47.000]  即是彼得他自己
[00:08:47.000 --> 00:08:49.000]  保羅說我要首先說你
[00:08:49.000 --> 00:08:51.000]  然後說我們
[00:08:51.000 --> 00:08:53.000]  然後說我自己
[00:08:53.000 --> 00:08:54.000]  我自己的見證
[00:08:54.000 --> 00:08:56.000]  我自己的經歷
[00:08:56.000 --> 00:08:59.000]  第十四節那裏保羅和彼得說
[00:08:59.000 --> 00:09:01.000]  你何時是猶太人
[00:09:01.000 --> 00:09:03.000]  他說按照外邦人的樣子
[00:09:03.000 --> 00:09:06.000]  不按照猶太人的樣子生活
[00:09:06.000 --> 00:09:12.000]  怎能勉強那些外邦人仍然按照猶太人的樣子生活呢
[00:09:12.000 --> 00:09:14.000]  簡單來說保羅的意思是
[00:09:14.000 --> 00:09:19.000]  彼得你自己從小到大都在猶太的規條裏面成長
[00:09:19.000 --> 00:09:22.000]  但你自己都因為被聖靈感動之下
[00:09:22.000 --> 00:09:25.000]  你主動去打破這些規條
[00:09:25.000 --> 00:09:27.000]  你為何還叫那些猶太人
[00:09:27.000 --> 00:09:28.000]  或者是非猶太人
[00:09:28.000 --> 00:09:34.000]  為何還叫那些非猶太人去遵守猶太人的規條呢
[00:09:34.000 --> 00:09:35.000]  沒錯
[00:09:35.000 --> 00:09:38.000]  彼得他曾經是受聖靈的感動
[00:09:38.000 --> 00:09:40.000]  已經在猶太的律法當中
[00:09:40.000 --> 00:09:41.000]  那些捆綁當中
[00:09:41.000 --> 00:09:44.000]  他被拯救被釋放出來
[00:09:44.000 --> 00:09:46.000]  但他對那些猶太基督徒
[00:09:46.000 --> 00:09:48.000]  剛才所說的割蓆
[00:09:48.000 --> 00:09:52.000]  那個行為其實正正就是表達他不認同
[00:09:52.000 --> 00:09:57.000]  他不認同那些不按照猶太人的生活樣子的人
[00:09:57.000 --> 00:10:00.000]  不按照他們這樣生活的人
[00:10:00.000 --> 00:10:01.000]  他不接受他們是信徒
[00:10:01.000 --> 00:10:05.000]  亦不接受他和彼得和那些猶太信徒
[00:10:05.000 --> 00:10:09.000]  猶太基督徒他們有同等的地位
[00:10:09.000 --> 00:10:12.000]  猶太人為何要這樣去生活呢
[00:10:12.000 --> 00:10:17.000]  為何要這樣不斷去持守那些律法呢
[00:10:17.000 --> 00:10:18.000]  因為他們這樣生活
[00:10:18.000 --> 00:10:21.000]  他們認為這樣生活才能得救
[00:10:21.000 --> 00:10:24.000]  他們認為唯有藉著這樣的生活
[00:10:24.000 --> 00:10:27.000]  他們才能得救
[00:10:27.000 --> 00:10:28.000]  彼得這樣割蓆
[00:10:28.000 --> 00:10:32.000]  代表他又倒退回以前的他
[00:10:32.000 --> 00:10:37.000]  倒退回以前的舊我
[00:10:37.000 --> 00:10:39.000]  其實不能怪他
[00:10:39.000 --> 00:10:42.000]  因為彼得的性格本身就是這樣
[00:10:42.000 --> 00:10:44.000]  彼得的性格是怎樣呢
[00:10:44.000 --> 00:10:48.000]  福音書記載彼得的性格是衝動、怕事
[00:10:48.000 --> 00:10:50.000]  他很怕別人怎樣看他
[00:10:50.000 --> 00:10:53.000]  他很怕他受到被牽連
[00:10:53.000 --> 00:10:55.000]  當日有個女孩跟他說
[00:10:55.000 --> 00:10:58.000]  我認得你是耶穌一黨的
[00:10:58.000 --> 00:11:00.000]  他怎樣呢
[00:11:00.000 --> 00:11:02.000]  他同樣這樣倒退
[00:11:02.000 --> 00:11:04.000]  他同樣這樣割蓆
[00:11:04.000 --> 00:11:07.000]  三次不認耶穌
[00:11:07.000 --> 00:11:10.000]  耶穌最親的門徒跟隨了耶穌三年
[00:11:10.000 --> 00:11:13.000]  見證著耶穌死而復活
[00:11:13.000 --> 00:11:19.000]  而復活的耶穌親自去呼召他去牧養他的羊
[00:11:19.000 --> 00:11:23.000]  甚或將那條教會的約時交了給他
[00:11:23.000 --> 00:11:28.000]  早期教會的頭號領袖
[00:11:28.000 --> 00:11:30.000]  彼得
[00:11:30.000 --> 00:11:35.000]  但其實彼得和你和我都是一樣
[00:11:35.000 --> 00:11:38.000]  縱使是教會的頭號領袖
[00:11:38.000 --> 00:11:42.000]  縱使是跟隨了耶穌緊密見證著耶穌這麼多年
[00:11:42.000 --> 00:11:44.000]  他都有他軟弱的時候
[00:11:44.000 --> 00:11:47.000]  他都有他的老我、有他的舊我
[00:11:47.000 --> 00:11:51.000]  都會明知有些事是這樣做才對
[00:11:51.000 --> 00:11:53.000]  但因為本身的性格
[00:11:53.000 --> 00:11:55.000]  固有的思想
[00:11:55.000 --> 00:11:57.000]  一些舊有的習慣
[00:11:57.000 --> 00:12:00.000]  或者是怕其他人怎麼看
[00:12:00.000 --> 00:12:08.000]  而做出了一些跟我們本身所相信的價值背道而馳的事
[00:12:08.000 --> 00:12:11.000]  保羅說出了你彼得的情況之後
[00:12:11.000 --> 00:12:15.000]  他說到他和彼得兩個人之間
[00:12:15.000 --> 00:12:17.000]  或者是他兩個人所處
[00:12:17.000 --> 00:12:21.000]  一起的處境
[00:12:21.000 --> 00:12:23.000]  他和彼得這樣說
[00:12:23.000 --> 00:12:25.000]  我們生來就是猶太人
[00:12:25.000 --> 00:12:26.000]  不是外邦罪人
[00:12:26.000 --> 00:12:30.000]  但我們知道人稱義不是因為律法的行為
[00:12:30.000 --> 00:12:32.000]  而是因信耶穌基督
[00:12:32.000 --> 00:12:33.000]  我們信耶穌基督
[00:12:33.000 --> 00:12:36.000]  為要使我們因信基督稱義
[00:12:36.000 --> 00:12:38.000]  不因信律法的行為
[00:12:38.000 --> 00:12:41.000]  不是因為做著那些律法的行為而稱義
[00:12:41.000 --> 00:12:43.000]  因為犯血肉之軀的
[00:12:43.000 --> 00:12:47.000]  沒有一個能夠因律法的行為稱義
[00:12:47.000 --> 00:12:51.000]  我們若是求基督裡面去稱義
[00:12:51.000 --> 00:12:53.000]  自己卻被視為罪人
[00:12:53.000 --> 00:12:56.000]  那麼基督難道是罪的用人嗎
[00:12:56.000 --> 00:12:59.000]  保羅說絕對不是
[00:12:59.000 --> 00:13:04.000]  保羅這段說話其實是處理他們和猶太律法的關係
[00:13:04.000 --> 00:13:11.000]  律法是猶太人作為神納約子民的唯一途徑
[00:13:11.000 --> 00:13:13.000]  所以那些猶太教師
[00:13:13.000 --> 00:13:16.000]  他要求外邦人要透過律法
[00:13:16.000 --> 00:13:19.000]  同樣地和上帝建立關係
[00:13:19.000 --> 00:13:22.000]  我們不要經常有一個觀念
[00:13:22.000 --> 00:13:24.000]  那些猶太教師就是罪人
[00:13:24.000 --> 00:13:27.000]  其實他們本身都是想人得救的
[00:13:27.000 --> 00:13:30.000]  但只不過他們用錯了方法
[00:13:30.000 --> 00:13:32.000]  這個錯的方法導致了什麼
[00:13:32.000 --> 00:13:36.000]  導致了衍生了很多耶穌最討厭也最痛心
[00:13:36.000 --> 00:13:38.000]  那些最終使人叛道
[00:13:38.000 --> 00:13:42.000]  假冒偽善的宗教領袖
[00:13:42.000 --> 00:13:43.000]  我們看看17節
[00:13:43.000 --> 00:13:46.000]  17節保羅的一句反問句
[00:13:46.000 --> 00:13:50.000]  其實是說如果只是信基督而不守律法
[00:13:50.000 --> 00:13:53.000]  是不是代表基督正在推廣犯罪
[00:13:53.000 --> 00:13:57.000]  是不是代表基督正在鼓勵人犯罪
[00:13:57.000 --> 00:14:04.000]  這個正是當時猶太基督徒所面對的困難處境的核心
[00:14:04.000 --> 00:14:08.000]  彼得和保羅和當時在場的所有人說
[00:14:08.000 --> 00:14:11.000]  他說藉著耶穌和上帝和好
[00:14:11.000 --> 00:14:13.000]  不是基督正在鼓勵人犯罪
[00:14:13.000 --> 00:14:17.000]  相反是基督正在幫助他們脫離那個
[00:14:17.000 --> 00:14:22.000]  無可避免知法犯法的死路
[00:14:22.000 --> 00:14:28.000]  是基督用他自己的生命為人開創了一條新的血路
[00:14:28.000 --> 00:14:31.000]  因著這條血路保羅可以很大聲地說
[00:14:31.000 --> 00:14:36.000]  我們不再需要做一些在人眼前或者在自己心目中
[00:14:36.000 --> 00:14:39.000]  在自己心目中以為很虔誠的行為
[00:14:39.000 --> 00:14:42.000]  來換取將來在上帝那裡最終被審判的時候
[00:14:42.000 --> 00:14:45.000]  可以被定為無罪
[00:14:45.000 --> 00:14:47.000]  保羅可以很大聲地說
[00:14:47.000 --> 00:14:52.000]  這個是真正的拯救和釋放
[00:14:52.000 --> 00:14:57.000]  保羅在18,21節說「我」這個部分
[00:14:57.000 --> 00:15:00.000]  就是要清楚地說明這條路
[00:15:00.000 --> 00:15:04.000]  怎樣真正帶來拯救和釋放
[00:15:04.000 --> 00:15:06.000]  我們看看經文
[00:15:06.000 --> 00:15:09.000]  如果我重新建造我所拆毀的
[00:15:09.000 --> 00:15:12.000]  就是證明自己是違反律法的人
[00:15:12.000 --> 00:15:15.000]  我因律法而向律法死了
[00:15:15.000 --> 00:15:17.000]  使得我可以向神活著
[00:15:17.000 --> 00:15:20.000]  我已經和基督同釘十架
[00:15:20.000 --> 00:15:22.000]  現在活著的不再是我
[00:15:22.000 --> 00:15:26.000]  乃是基督在我裡面活著
[00:15:26.000 --> 00:15:31.000]  並且我如今再肉身去活著
[00:15:31.000 --> 00:15:34.000]  是因信神的兒子而活
[00:15:34.000 --> 00:15:36.000]  他愛我為我捨己
[00:15:36.000 --> 00:15:38.000]  我不廢掉神的恩
[00:15:38.000 --> 00:15:41.000]  如果「義」是藉著律法而獲得的
[00:15:41.000 --> 00:15:45.000]  那麼基督就白白死了
[00:15:45.000 --> 00:15:48.000]  保羅曾經是律法主要的代表
[00:15:48.000 --> 00:15:51.000]  他知道上帝的標準是不會降低的
[00:15:51.000 --> 00:15:55.000]  人面對律法最終都是死
[00:15:55.000 --> 00:15:57.000]  問題是看你怎樣死
[00:15:57.000 --> 00:15:59.000]  我們怎樣死
[00:15:59.000 --> 00:16:01.000]  上帝提供了一個選擇
[00:16:01.000 --> 00:16:04.000]  就是我們願不願意讓我們自己的罪
[00:16:04.000 --> 00:16:09.000]  和基督一起在十架上被釘死
[00:16:09.000 --> 00:16:11.000]  活著不再是我
[00:16:11.000 --> 00:16:13.000]  弟兄姊妹
[00:16:13.000 --> 00:16:15.000]  這個不是開玩笑
[00:16:15.000 --> 00:16:18.000]  你真的要試自己死了
[00:16:18.000 --> 00:16:21.000]  你真的要試自己死了
[00:16:21.000 --> 00:16:24.000]  不是我們試圖去改善我們的生命
[00:16:24.000 --> 00:16:26.000]  而是要讓他死
[00:16:26.000 --> 00:16:30.000]  讓基督在你裡面活著
[00:16:30.000 --> 00:16:33.000]  我們相信耶穌為我們死是一件事
[00:16:33.000 --> 00:16:38.000]  但我們和耶穌和基督同死是一件事
[00:16:38.000 --> 00:16:40.000]  大家聽到嗎
[00:16:40.000 --> 00:16:41.000]  我們都相信基督和我們死
[00:16:41.000 --> 00:16:45.000]  但我們自己怎樣和基督一起死是另一回事
[00:16:45.000 --> 00:16:48.000]  因為當我們真正去立志和基督同死的時候
[00:16:48.000 --> 00:16:51.000]  我們才可以做到活著的不再是我
[00:16:51.000 --> 00:16:55.000]  而是基督在我裡面活著
[00:16:55.000 --> 00:16:56.000]  也只有這樣
[00:16:56.000 --> 00:17:00.000]  那個舊我才不會出來
[00:17:00.000 --> 00:17:01.000]  活著的不再是我
[00:17:01.000 --> 00:17:04.000]  如果彼得他活的仍然是舊有的彼得
[00:17:04.000 --> 00:17:07.000]  仍然是那個怕事衝動的彼得
[00:17:07.000 --> 00:17:11.000]  他不會成為建立教會的盤石
[00:17:11.000 --> 00:17:14.000]  保羅如果活在保羅裡面的營救是那個
[00:17:14.000 --> 00:17:17.000]  守舊死硬派
[00:17:17.000 --> 00:17:18.000]  律法主義的保羅
[00:17:18.000 --> 00:17:21.000]  他只會繼續狂熱地去逼迫基督徒
[00:17:21.000 --> 00:17:24.000]  他不會火熱地去傳福音給外邦人
[00:17:24.000 --> 00:17:28.000]  今天我們就不會有這個福音在我們當中
[00:17:28.000 --> 00:17:31.000]  如果活在我們裡面的仍然是那個舊我
[00:17:31.000 --> 00:17:33.000]  我只會不斷地在裡面打轉
[00:17:33.000 --> 00:17:34.000]  在罪當中打轉
[00:17:34.000 --> 00:17:36.000]  我只會不斷捆綁在裡面
[00:17:36.000 --> 00:17:38.000]  我只會不斷地懷疑自己的價值
[00:17:38.000 --> 00:17:44.000]  我只會懷疑上帝的信實
[00:17:44.000 --> 00:17:48.000]  說到舊我,我想起我自己是一個怎樣的人
[00:17:48.000 --> 00:17:52.000]  小時候,剛才的短片說到小學
[00:17:52.000 --> 00:17:57.000]  小時候對人都可以有很大的影響
[00:17:57.000 --> 00:18:01.000]  在我小時候,我們會有成績表
[00:18:01.000 --> 00:18:06.000]  然後會有品格評分
[00:18:06.000 --> 00:18:08.000]  優良可劣差
[00:18:08.000 --> 00:18:11.000]  大家有沒有被評分
[00:18:11.000 --> 00:18:13.000]  有多少個良的
[00:18:13.000 --> 00:18:15.000]  不要,不要在這裡舉手
[00:18:15.000 --> 00:18:19.000]  劣的,我們釘死在十字架上
[00:18:19.000 --> 00:18:21.000]  老師其實都很好
[00:18:21.000 --> 00:18:23.000]  我們當中有些很好的老師
[00:18:23.000 --> 00:18:25.000]  我不知道名字是誰
[00:18:25.000 --> 00:18:27.000]  June 也是以前的老師
[00:18:27.000 --> 00:18:31.000]  你比較嚴謹,不過你都很好
[00:18:31.000 --> 00:18:33.000]  老師很鬆手
[00:18:33.000 --> 00:18:35.000]  在十幾二十項評分當中
[00:18:35.000 --> 00:18:37.000]  大部分都是優和良
[00:18:37.000 --> 00:18:40.000]  但我唯獨有一項
[00:18:40.000 --> 00:18:44.000]  我每一個學期都是可
[00:18:44.000 --> 00:18:47.000]  但你知道如果差,我已經要面家長
[00:18:47.000 --> 00:18:48.000]  在懸崖那裡
[00:18:48.000 --> 00:18:50.000]  每一個學期,零零碎碎
[00:18:50.000 --> 00:18:53.000]  優、良,然後可
[00:18:53.000 --> 00:18:55.000]  很明顯,你給我多幾個可
[00:18:55.000 --> 00:18:57.000]  只有一個可,那是什麼呢
[00:18:57.000 --> 00:19:01.000]  那是責任心
[00:19:01.000 --> 00:19:03.000]  原來從小到大,其中一個性格
[00:19:03.000 --> 00:19:05.000]  我是沒有什麼責任心
[00:19:05.000 --> 00:19:07.000]  或者其實我很怕負責任
[00:19:07.000 --> 00:19:09.000]  我很怕去承擔責任
[00:19:09.000 --> 00:19:11.000]  當然,一路成長,無可避免
[00:19:11.000 --> 00:19:14.000]  就要去承擔各種責任
[00:19:14.000 --> 00:19:16.000]  無可避免,沒得避免
[00:19:16.000 --> 00:19:19.000]  有得避免的,那些當然避免
[00:19:19.000 --> 00:19:21.000]  成為基督徒,其中一樣
[00:19:21.000 --> 00:19:23.000]  令我都很掙扎
[00:19:23.000 --> 00:19:26.000]  就是作為基督徒的責任
[00:19:26.000 --> 00:19:28.000]  不知道大家有沒有這個掙扎
[00:19:28.000 --> 00:19:30.000]  作為基督徒的責任
[00:19:30.000 --> 00:19:32.000]  基督徒要回教會
[00:19:32.000 --> 00:19:33.000]  大家都回教會
[00:19:33.000 --> 00:19:35.000]  但不只是回教會那麼簡單
[00:19:35.000 --> 00:19:37.000]  大家知道,我們回教會
[00:19:37.000 --> 00:19:41.000]  我們伴隨著的是我們要讀經、祈禱、敬拜、小組、服事
[00:19:41.000 --> 00:19:42.000]  不是自己的事
[00:19:42.000 --> 00:19:45.000]  要和人一起祈禱,為人家祈禱
[00:19:45.000 --> 00:19:50.000]  和人一起讀經,你要服事人,你要去服事小組
[00:19:50.000 --> 00:19:53.000]  即是上班已經很忙,回教會更忙
[00:19:53.000 --> 00:19:57.000]  有沒有說出大家的心聲
[00:19:57.000 --> 00:20:02.000]  開始回教會,當然避得就避
