
[00:00:00.000 --> 00:00:02.000]  剛才Ina為我們開始的時候
[00:05:29.000 --> 00:05:30.000]  第一次來到
[00:05:30.000 --> 00:05:31.000]  他跟我說
[00:05:31.000 --> 00:05:33.000]  這間教會感覺好像一個家
[00:05:33.000 --> 00:05:34.000]  沒錯
[00:05:34.000 --> 00:05:36.000]  這個是一個神的家
[00:05:36.000 --> 00:05:38.000]  因為這裡所有的
[00:05:38.000 --> 00:05:41.000]  全部都是神的兒女
[00:05:41.000 --> 00:05:42.000]  這個神的家
[00:05:42.000 --> 00:05:43.000]  是由神的兒女
[00:05:43.000 --> 00:05:46.000]  你們各人一起去建立
[00:05:46.000 --> 00:05:47.000]  建造出來
[00:05:47.000 --> 00:05:49.000]  你們就是教會的一部分
[00:05:49.000 --> 00:05:52.000]  神的兒女這個身份
[00:05:52.000 --> 00:05:54.000]  代表著我們和天父的關係
[00:05:54.000 --> 00:05:56.000]  可以得以復和
[00:05:56.000 --> 00:05:57.000]  而這個復和
[00:05:57.000 --> 00:05:58.000]  使得我們能夠成為一個
[00:05:58.000 --> 00:06:01.000]  有愛和關懷的群體
[00:06:01.000 --> 00:06:03.000]  讓我們可以在世界上的角色
[00:06:03.000 --> 00:06:04.000]  變得不一樣
[00:06:04.000 --> 00:06:05.000]  因為我們神的兒女的角色
[00:06:05.000 --> 00:06:06.000]  變得不一樣
[00:06:06.000 --> 00:06:07.000]  讓我們的生活
[00:06:07.000 --> 00:06:09.000]  都可以活得不一樣
[00:06:09.000 --> 00:06:10.000]  但除此之外
[00:06:10.000 --> 00:06:11.000]  有一樣很重要的是
[00:06:11.000 --> 00:06:13.000]  我們能夠藉著
[00:06:13.000 --> 00:06:15.000]  神的兒女這個角色
[00:06:15.000 --> 00:06:16.000]  這個身份
[00:06:16.000 --> 00:06:17.000]  得著聖靈的幫助
[00:06:17.000 --> 00:06:19.000]  我們能夠去體察到
[00:06:19.000 --> 00:06:20.000]  神的心意
[00:06:20.000 --> 00:06:22.000]  因此我們才能夠見到
[00:06:22.000 --> 00:06:24.000]  神想我們見到的異象
[00:06:24.000 --> 00:06:26.000]  也都因著神的兒女
[00:06:26.000 --> 00:06:27.000]  這個身份
[00:06:27.000 --> 00:06:29.000]  我們能夠藉著聖靈
[00:06:29.000 --> 00:06:30.000]  給我們的能力
[00:06:30.000 --> 00:06:32.000]  天父給我們的幫助
[00:06:32.000 --> 00:06:34.000]  我們能夠去作出一個色切
[00:06:34.000 --> 00:06:36.000]  和適時的回應
[00:06:36.000 --> 00:06:37.000]  使得上帝的異象
[00:06:37.000 --> 00:06:40.000]  得以成就在這個地上
[00:06:40.000 --> 00:06:43.000]  2019年3月
[00:06:43.000 --> 00:06:45.000]  其實已經是五年前
[00:06:45.000 --> 00:06:46.000]  3月的時候
[00:06:46.000 --> 00:06:48.000]  在灣仔葡萄園教會
[00:06:48.000 --> 00:06:49.000]  Andrew教授
[00:06:49.000 --> 00:06:50.000]  他分享了
[00:06:50.000 --> 00:06:51.000]  他一個
[00:06:51.000 --> 00:06:54.000]  Wither Vision的異象
[00:06:54.000 --> 00:06:55.000]  我不能夠將整個異象
[00:06:55.000 --> 00:06:56.000]  詳細地說
[00:06:56.000 --> 00:06:57.000]  我將它濃縮了
[00:06:57.000 --> 00:06:58.000]  告訴大家
[00:06:58.000 --> 00:06:59.000]  究竟這個異象
[00:06:59.000 --> 00:07:00.000]  那時候和現在
[00:07:00.000 --> 00:07:02.000]  是在說什麼呢
[00:07:02.000 --> 00:07:04.000]  Wither Vision其實是在說
[00:07:04.000 --> 00:07:06.000]  Andrew他領受到
[00:07:06.000 --> 00:07:08.000]  有一道活水
[00:07:08.000 --> 00:07:09.000]  從上帝而來
[00:07:09.000 --> 00:07:10.000]  而這道活水
[00:07:10.000 --> 00:07:12.000]  從灣仔葡萄園教會
[00:07:12.000 --> 00:07:14.000]  成為他的主流
[00:07:14.000 --> 00:07:15.000]  這樣去伸延出來
[00:07:15.000 --> 00:07:16.000]  一路伸延出來的時候
[00:07:16.000 --> 00:07:18.000]  其實現在我們
[00:07:18.000 --> 00:07:19.000]  元朗葡萄園教會
[00:07:19.000 --> 00:07:21.000]  正正是Secondary River
[00:07:21.000 --> 00:07:23.000]  第二支頭的呈現
[00:07:23.000 --> 00:07:25.000]  他還會有第三支頭呈現
[00:07:25.000 --> 00:07:27.000]  可能是家庭教會
[00:07:27.000 --> 00:07:28.000]  可能是學校教會
[00:07:28.000 --> 00:07:29.000]  可能是職場教會
[00:07:29.000 --> 00:07:31.000]  我們還不知道是怎樣
[00:07:31.000 --> 00:07:33.000]  也不知道怎樣去呈現
[00:07:33.000 --> 00:07:34.000]  但我絕對相信
[00:07:34.000 --> 00:07:36.000]  也很希望看到
[00:07:36.000 --> 00:07:37.000]  這些支流
[00:07:37.000 --> 00:07:38.000]  第三支流
[00:07:38.000 --> 00:07:39.000]  怎樣直著我們
[00:07:39.000 --> 00:07:40.000]  元朗葡萄園教會
[00:07:40.000 --> 00:07:42.000]  一路這樣伸延開去
[00:07:42.000 --> 00:07:44.000]  這個是當時
[00:07:44.000 --> 00:07:45.000]  五年前
[00:07:45.000 --> 00:07:48.000]  我們得著的一個異象
[00:07:48.000 --> 00:07:51.000]  去說回我們第二支流
[00:07:51.000 --> 00:07:53.000]  元朗葡萄園教會這裡
[00:07:53.000 --> 00:07:55.000]  我們由2022年3月
[00:07:55.000 --> 00:07:56.000]  兩年多前
[00:07:56.000 --> 00:07:58.000]  因著灣仔
[00:07:58.000 --> 00:08:00.000]  宣佈直堂這個異象
[00:08:00.000 --> 00:08:02.000]  在主日當中
[00:08:02.000 --> 00:08:04.000]  到去年10月1日
[00:08:04.000 --> 00:08:05.000]  我們的Grand Opening
[00:08:05.000 --> 00:08:07.000]  直至到今天
[00:08:07.000 --> 00:08:08.000]  在這裡
[00:08:08.000 --> 00:08:10.000]  我們經過兩年多的時間
[00:08:10.000 --> 00:08:12.000]  因為你們每一位
[00:08:12.000 --> 00:08:15.000]  對著上帝給你們的呼召
[00:08:15.000 --> 00:08:17.000]  給你們的感動
[00:08:17.000 --> 00:08:19.000]  而你們是憑信心去回應
[00:08:19.000 --> 00:08:22.000]  我們看到上帝的異象
[00:08:22.000 --> 00:08:23.000]  元朗這個教會
[00:08:23.000 --> 00:08:26.000]  今天在這裡這樣去呈現
[00:08:26.000 --> 00:08:28.000]  我真的很衷心去慰藉
[00:08:28.000 --> 00:08:30.000]  我們作為神的兒女
[00:08:30.000 --> 00:08:32.000]  可以這樣一路在
[00:08:32.000 --> 00:08:33.000]  神的異象的事宮裏面
[00:08:33.000 --> 00:08:34.000]  一起去參與
[00:08:34.000 --> 00:08:35.000]  我感謝上帝
[00:08:35.000 --> 00:08:39.000]  亦都是為大家覺得很感恩
[00:08:39.000 --> 00:08:40.000]  我相信大家在當中
[00:08:40.000 --> 00:08:42.000]  都有很多不同的領受
[00:08:42.000 --> 00:08:44.000]  很多不同的體會
[00:08:44.000 --> 00:08:45.000]  第二個字
[00:08:45.000 --> 00:08:47.000]  很盡力的「信」字
[00:08:47.000 --> 00:08:48.000]  信字剛才說了
[00:08:48.000 --> 00:08:50.000]  川流異象展開了
[00:08:50.000 --> 00:08:53.000]  葡萄園教會新的一頁
[00:08:53.000 --> 00:08:55.000]  但我亦都相信
[00:08:55.000 --> 00:08:57.000]  它亦都是在你們的生命當中
[00:08:57.000 --> 00:08:59.000]  展開了新的一頁
[00:08:59.000 --> 00:09:00.000]  最起碼對於我
[00:09:00.000 --> 00:09:02.000]  我的家庭來說
[00:09:02.000 --> 00:09:04.000]  這是一個全新的一頁
[00:09:04.000 --> 00:09:08.000]  在我們生命當中去發生
[00:09:08.000 --> 00:09:09.000]  我亦都相信
[00:09:09.000 --> 00:09:11.000]  這個新的一頁
[00:09:11.000 --> 00:09:13.000]  藉著你和我
[00:09:13.000 --> 00:09:15.000]  我們一起這樣去繼續去參與
[00:09:15.000 --> 00:09:16.000]  一路會這樣寫下去
[00:09:16.000 --> 00:09:18.000]  一路會見到上帝的異象
[00:09:18.000 --> 00:09:20.000]  怎樣一路在我們眼前
[00:09:20.000 --> 00:09:22.000]  去呈現在這個地方
[00:09:22.000 --> 00:09:23.000]  在這個社區
[00:09:23.000 --> 00:09:25.000]  在這個城市裏面
[00:09:25.000 --> 00:09:28.000]  當我們繼續憑「信」向前行的時候
[00:09:28.000 --> 00:09:30.000]  我覺得今天是一個很好的時間
[00:09:30.000 --> 00:09:32.000]  讓我們再去一次去看
[00:09:32.000 --> 00:09:34.000]  究竟上帝剛才給我們的
[00:09:34.000 --> 00:09:35.000]  River Model
[00:09:35.000 --> 00:09:36.000]  River Vision
[00:09:36.000 --> 00:09:38.000]  它的異象是怎樣的呢
[00:09:38.000 --> 00:09:41.000]  究竟甚麼是River Vision呢
[00:09:41.000 --> 00:09:43.000]  當我在想River Vision的時候
[00:09:43.000 --> 00:09:45.000]  其實我每一次都會想起
[00:09:45.000 --> 00:09:48.000]  一個非常有代表性的一段經文
[00:09:48.000 --> 00:09:50.000]  而這段經文正正都是
[00:09:50.000 --> 00:09:53.000]  可以在當中見到異象的方向
[00:09:53.000 --> 00:09:55.000]  以西傑書
[00:09:55.000 --> 00:09:57.000]  在以西傑書裏面
[00:09:57.000 --> 00:09:58.000]  那個經文的背景是說
[00:09:58.000 --> 00:10:00.000]  當時的以色列人
[00:10:00.000 --> 00:10:02.000]  是秘魯巴比倫
[00:10:02.000 --> 00:10:04.000]  以西傑在宣講
[00:10:04.000 --> 00:10:06.000]  以色列的罪
[00:10:06.000 --> 00:10:08.000]  和上帝的審判之後
[00:10:08.000 --> 00:10:12.000]  他宣講上帝的救贖和拯救
[00:10:12.000 --> 00:10:13.000]  在第四十章開始
[00:10:13.000 --> 00:10:16.000]  以西傑見到上帝的新聖殿
[00:10:16.000 --> 00:10:18.000]  一個異象
[00:10:18.000 --> 00:10:20.000]  這個異象是代表著
[00:10:20.000 --> 00:10:22.000]  上帝的拯救臨在
[00:10:22.000 --> 00:10:24.000]  宣傳著的是上帝的榮耀
[00:10:24.000 --> 00:10:26.000]  要再一次因為
[00:10:26.000 --> 00:10:28.000]  這個他所創造的大地
[00:10:28.000 --> 00:10:29.000]  他想創造的一切
[00:10:29.000 --> 00:10:32.000]  他想創造的這個世界
[00:10:32.000 --> 00:10:34.000]  他能夠得著一個
[00:10:34.000 --> 00:10:36.000]  因因向榮重生
[00:10:36.000 --> 00:10:40.000]  所以上帝的榮耀再一次臨在這裏
[00:10:40.000 --> 00:10:42.000]  去到第四十七章
[00:10:42.000 --> 00:10:43.000]  以西傑見到
[00:10:43.000 --> 00:10:46.000]  有水從那個新聖殿流出
[00:10:46.000 --> 00:10:48.000]  而且是越流越大
[00:10:48.000 --> 00:10:50.000]  越流越高
[00:10:50.000 --> 00:10:52.000]  成為了一條河
[00:10:52.000 --> 00:10:54.000]  這個異象是在說
[00:10:54.000 --> 00:10:56.000]  很少很微小
[00:10:56.000 --> 00:10:59.000]  我們見到以為微不足道的一些水
[00:10:59.000 --> 00:11:02.000]  但原來那是神所帶來的活水拯救
[00:11:02.000 --> 00:11:04.000]  成為一條江河
[00:11:04.000 --> 00:11:06.000]  去臨到他要拯救的地方
[00:11:06.000 --> 00:11:07.000]  經文裏這樣說
[00:11:07.000 --> 00:11:08.000]  我們一起看看
[00:11:08.000 --> 00:11:11.000]  以西傑書的四十七章
[00:11:11.000 --> 00:11:14.000]  七到十三節
[00:11:14.000 --> 00:11:18.000]  以西傑說我回到河邊的時候
[00:11:18.000 --> 00:11:20.000]  看那邊
[00:11:20.000 --> 00:11:22.000]  河的這邊和那邊
[00:11:22.000 --> 00:11:25.000]  岸上有極多的樹木
[00:11:25.000 --> 00:11:26.000]  他對我說
[00:11:26.000 --> 00:11:28.000]  即是上帝和以西傑說
[00:11:28.000 --> 00:11:30.000]  這些水往東方流
[00:11:30.000 --> 00:11:32.000]  下到阿拉巴
[00:11:32.000 --> 00:11:33.000]  直到海
[00:11:33.000 --> 00:11:35.000]  所流出來的水
[00:11:35.000 --> 00:11:37.000]  一進到海就使到水變淡
[00:11:37.000 --> 00:11:39.000]  這兩條河所到之處
[00:11:39.000 --> 00:11:42.000]  凡滋生的動物都必存活
[00:11:42.000 --> 00:11:45.000]  這裏的水流到那裏
[00:11:45.000 --> 00:11:47.000]  使到那裏的水變淡
[00:11:47.000 --> 00:11:50.000]  因此水裏面有極多的魚
[00:11:50.000 --> 00:11:52.000]  這個河所到之處
[00:11:52.000 --> 00:11:55.000]  百物都必存活
[00:11:55.000 --> 00:11:57.000]  必有漁夫站在河邊
[00:11:57.000 --> 00:11:59.000]  從引基底
[00:11:59.000 --> 00:12:01.000]  直到引以勒年
[00:12:01.000 --> 00:12:04.000]  全都成了浪費的場所
[00:12:04.000 --> 00:12:06.000]  那裏的魚各從其類
[00:12:06.000 --> 00:12:08.000]  好像大海一樣那麼多魚
[00:12:08.000 --> 00:12:11.000]  但是沼澤和池塘的水
[00:12:11.000 --> 00:12:12.000]  沒有辦法變淡
[00:12:12.000 --> 00:12:14.000]  只能夠作產鹽之用
[00:12:14.000 --> 00:12:16.000]  河的這邊和那邊的岸上
[00:12:16.000 --> 00:12:18.000]  生長各種樹木
[00:12:18.000 --> 00:12:20.000]  可以作食物
[00:12:20.000 --> 00:12:21.000]  葉子不枯乾
[00:12:21.000 --> 00:12:23.000]  果子亦不斷絕
[00:12:23.000 --> 00:12:25.000]  每個月必結新的果子
[00:12:25.000 --> 00:12:28.000]  因為這個水是從聖所流出來的
[00:12:28.000 --> 00:12:30.000]  樹上的果子必作食物
[00:12:30.000 --> 00:12:33.000]  葉子可以治病
[00:12:33.000 --> 00:12:36.000]  這段經文說
[00:12:36.000 --> 00:12:39.000]  新聖殿所流出來的水
[00:12:39.000 --> 00:12:41.000]  一進到海裏
[00:12:41.000 --> 00:12:44.000]  就使到水變淡
[00:12:44.000 --> 00:12:46.000]  有《聖經古卷》裏記載
[00:12:46.000 --> 00:12:49.000]  所說的海其實是臭的水
[00:12:49.000 --> 00:12:54.000]  是不能讓任何生存之物在水裏
[00:12:54.000 --> 00:12:58.000]  但是從上帝而來的活水流到裏面
[00:12:58.000 --> 00:13:01.000]  不是那些水變成壞
[00:13:01.000 --> 00:13:03.000]  而是上帝的水來到的時候
[00:13:03.000 --> 00:13:06.000]  是將壞的水都變成好
[00:13:06.000 --> 00:13:08.000]  變成能夠滋養大地
[00:13:08.000 --> 00:13:10.000]  養活眾生的活水
[00:13:10.000 --> 00:13:13.000]  這個畫面是由一個死寂
[00:13:13.000 --> 00:13:15.000]  沒有生命的畫面
[00:13:15.000 --> 00:13:17.000]  變成一個生氣勃勃
[00:13:17.000 --> 00:13:19.000]  欣欣向榮的畫面
[00:13:19.000 --> 00:13:21.000]  因為上星期Chakman說了四字詞
[00:13:21.000 --> 00:13:23.000]  我也很想說一下
[00:13:23.000 --> 00:13:24.000]  跟大家說一下
[00:13:24.000 --> 00:13:25.000]  生氣勃勃
[00:13:25.000 --> 00:13:27.000]  欣欣向榮的畫面
[00:13:27.000 --> 00:13:28.000]  第十二節說
[00:13:28.000 --> 00:13:30.000]  凡河水去到的地方
[00:13:30.000 --> 00:13:33.000]  不單止帶來那個地方的一個根生
[00:13:33.000 --> 00:13:37.000]  並且必定會帶來新的生命
[00:13:37.000 --> 00:13:38.000]  有病的可以得醫治
[00:13:38.000 --> 00:13:40.000]  有需要的可以得到供應
[00:13:40.000 --> 00:13:43.000]  上帝會因著他所創造的萬物
[00:13:43.000 --> 00:13:47.000]  再一次健康繁盛起來
[00:13:47.000 --> 00:13:51.000]  他的榮耀大大再一次臨在這個地方
[00:13:51.000 --> 00:13:54.000]  兄弟姐妹你們見不見到
[00:13:54.000 --> 00:13:56.000]  我見到
[00:13:56.000 --> 00:13:58.000]  我見到上帝在過去一年
[00:13:58.000 --> 00:14:00.000]  怎樣將生命
[00:14:00.000 --> 00:14:01.000]  帶來活水的生命
[00:14:01.000 --> 00:14:04.000]  帶來生命的活水
[00:14:04.000 --> 00:14:07.000]  帶到我們教會這裏當中
[00:14:07.000 --> 00:14:08.000]  他流到這裏教會裏面
[00:14:08.000 --> 00:14:11.000]  流到我們每一個人的生命當中
[00:14:11.000 --> 00:14:13.000]  我們見到上帝的醫治
[00:14:13.000 --> 00:14:14.000]  上帝的釋放
[00:14:14.000 --> 00:14:15.000]  上帝的盼望
[00:14:15.000 --> 00:14:17.000]  上帝的拯救
[00:14:17.000 --> 00:14:18.000]  我見到有不少
[00:14:18.000 --> 00:14:21.000]  在生命當中可能有受過傷的
[00:14:21.000 --> 00:14:23.000]  可能破碎的生命
[00:14:23.000 --> 00:14:27.000]  在這個活水江河裏面去重生
[00:14:27.000 --> 00:14:33.000]  在教會這個神的家裏面去復原
[00:14:33.000 --> 00:14:34.000]  我見到大家能夠
[00:14:34.000 --> 00:14:35.000]  好像耶穌所說
[00:14:35.000 --> 00:14:37.000]  得著新的生命
[00:14:37.000 --> 00:14:39.000]  並且得得近風城
[00:14:39.000 --> 00:14:43.000]  這個就是意象要帶來這個地方
[00:14:43.000 --> 00:14:47.000]  那個活水進去到我們生命裏面
[00:14:47.000 --> 00:14:50.000]  但上帝的意象不止是這樣
[00:14:50.000 --> 00:14:52.000]  在這個教會當中
[00:14:52.000 --> 00:14:55.000]  當上帝的活水來到的時候
[00:14:55.000 --> 00:14:56.000]  我見到弟兄姐妹更加多的
[00:14:56.000 --> 00:14:58.000]  不單止是自己復原
[00:14:58.000 --> 00:15:01.000]  自己在當中得著
[00:15:01.000 --> 00:15:03.000]  自己在裏面有一份根深
[00:15:03.000 --> 00:15:09.000]  我見到的是弟兄姐妹更加願意成為江河的一部分
[00:15:09.000 --> 00:15:11.000]  大家成為那個引水道
[00:15:11.000 --> 00:15:13.000]  大家將那份活水
[00:15:13.000 --> 00:15:15.000]  引到你們的家人
[00:15:15.000 --> 00:15:19.000]  你們的朋友
[00:15:19.000 --> 00:15:21.000]  你們的同事裏面
