
[00:00:00.000 --> 00:00:02.000]   Good morning, everybody.
[00:09:13.000 --> 00:09:18.000]   And Jesus looks at them and he answers them with one of these answers that isn't really an answer.
[00:09:18.000 --> 00:09:23.000]   It's one of those Jesus answers that doesn't really clarify anything, but he says it and then moves on.
[00:09:23.000 --> 00:09:28.000]   So what he says is this, "Whoever wants to be first should be last and the servant of all."
[00:09:28.000 --> 00:09:30.000]   No explanation after that.
[00:09:30.000 --> 00:09:34.000]   He just picks up a kid and starts talking about a completely different topic.
[00:09:34.000 --> 00:09:39.000]   And then you have Mark chapter 10, where a very famous story that we've all heard,
[00:09:39.000 --> 00:09:43.000]   or most of us have heard if you've been here, about a rich young ruler,
[00:09:43.000 --> 00:09:46.000]   a guy who's gotten all his affairs in order, comes to Jesus and he says,
[00:09:46.000 --> 00:09:50.000]   "Jesus, what must I do to inherit eternal life?"
[00:09:50.000 --> 00:09:54.000]   Now if you were here last week, you would have heard Pastor Ellison talk about this question,
[00:09:54.000 --> 00:09:56.000]   "What can I do to inherit eternal life?"
[00:09:56.000 --> 00:09:58.000]   This guy is asking the exact same question.
[00:09:58.000 --> 00:10:01.000]   And Jesus, he looks at Jesus and he tells him,
[00:10:01.000 --> 00:10:04.000]   "Alright, so of all the things I can think of, I've done all the commandments.
[00:10:04.000 --> 00:10:07.000]   I know what they are and I've followed them. I've checked them off my list.
[00:10:07.000 --> 00:10:09.000]   So how do I get eternal life?"
[00:10:09.000 --> 00:10:13.000]   Jesus looks at him and gives him an answer that probably isn't what he's expecting.
[00:10:13.000 --> 00:10:21.000]   He goes, "Sell all your possessions, give it to the poor, then come follow me."
[00:10:21.000 --> 00:10:27.000]   Which, if we think about it practically, that answer doesn't make a lot of sense.
[00:10:27.000 --> 00:10:29.000]   This guy is a little frustrated and disheartened.
[00:10:29.000 --> 00:10:35.000]   Like, what does my neighbor's well-being and their progress,
[00:10:35.000 --> 00:10:42.000]   what does that have to do with my piety, with my faith journey, with my relationship with God?
[00:10:42.000 --> 00:10:44.000]   But this is the answer Jesus gives him.
[00:10:44.000 --> 00:10:49.000]   And he ends this entire thing in chapter 10 and says another one of his famous one-liners.
[00:10:49.000 --> 00:10:52.000]   He says, "Whoever wants to be first must be last."
[00:10:52.000 --> 00:10:56.000]   It was the second time in two chapters he's saying this exact same thing.
[00:10:56.000 --> 00:11:00.000]   And when we push further and looking towards verse 35 of the same chapter,
[00:11:00.000 --> 00:11:03.000]   we have a third example.
[00:11:03.000 --> 00:11:06.000]   Thinking about greatness and examining leadership.
[00:11:06.000 --> 00:11:08.000]   You have James and John, they come up to Jesus.
[00:11:08.000 --> 00:11:12.000]   And as you look at the slide, we'll read Mark 10, verse 35.
[00:11:12.000 --> 00:11:14.000]   It reads like this.
[00:11:14.000 --> 00:11:18.000]   "Then James and John, sons of Zebedee, came to him.
[00:11:18.000 --> 00:11:22.000]   'Teacher,' they said, 'we want you to do for us whatever we ask.'"
[00:11:22.000 --> 00:11:24.000]   Pause.
[00:11:24.000 --> 00:11:28.000]   If anyone ever comes up to you and just asks that question,
[00:11:28.000 --> 00:11:32.000]   maybe ask them what they want, because that's a bit of a slightly dodgy question.
[00:11:32.000 --> 00:11:34.000]   Whatever we're going to ask you, just say yes.
[00:11:34.000 --> 00:11:35.000]   It's how they're approaching this.
[00:11:35.000 --> 00:11:40.000]   So you can kind of infer that something shady is about to go down.
[00:11:40.000 --> 00:11:43.000]   "So what do you want me to do for you?" he asked.
[00:11:43.000 --> 00:11:48.000]   "They replied, 'Let one of us sit at your right and the other at your left in your glory.'"
[00:11:48.000 --> 00:11:51.000]   And I can imagine at this point, Jesus hears this,
[00:11:51.000 --> 00:11:55.000]   and he does that like face to palm, palm to face emoji thing, hand on the head.
[00:11:55.000 --> 00:11:58.000]   He's like, "Oh, they don't get it."
[00:11:58.000 --> 00:12:02.000]   He goes, "You don't know what you're asking.
[00:12:02.000 --> 00:12:08.000]   But can you drink the cup that I drink or be baptized with the baptism I'm baptized with?"
[00:12:08.000 --> 00:12:12.000]   To which, slightly rhetorical question, they say, "Yes, we can.
[00:12:12.000 --> 00:12:15.000]   We're very confident. Yes, we can."
[00:12:15.000 --> 00:12:17.000]   Again, Jesus probably puts his palm to his face.
[00:12:17.000 --> 00:12:18.000]   He's like, "They're not getting it."
[00:12:18.000 --> 00:12:21.000]   He goes, "Well, you will drink the cup I drink,
[00:12:21.000 --> 00:12:24.000]   and you will be baptized with the baptism I'm baptized with.
[00:12:24.000 --> 00:12:27.000]   But to sit at my right or my left is not for me to grant.
[00:12:27.000 --> 00:12:33.000]   These places belong to those for whom they have been prepared."
[00:12:33.000 --> 00:12:37.000]   And when the other guys heard about it, the other 10, they became indignant.
[00:12:37.000 --> 00:12:40.000]   Fancy word for pretty mad.
[00:12:40.000 --> 00:12:41.000]   Where James and John.
[00:12:41.000 --> 00:12:45.000]   So here again, we have James and John, two of Jesus' close disciples
[00:12:45.000 --> 00:12:47.000]   who've been walking with him for some time.
[00:12:47.000 --> 00:12:51.000]   And what they're doing is they're approaching him for some shady business.
[00:12:51.000 --> 00:12:55.000]   They're probably, I imagine, whispering it to him so that the other 10 can't hear it.
[00:12:55.000 --> 00:12:58.000]   They're coming to Jesus first, and they're like, "Jesus, when you reign,"
[00:12:58.000 --> 00:13:02.000]   because their expectation is that Jesus is going to reign over all the world as king.
[00:13:02.000 --> 00:13:06.000]   "When that day comes, can we get a place?
[00:13:06.000 --> 00:13:09.000]   Can we be up top? Can we be some of your chosen people?
[00:13:09.000 --> 00:13:12.000]   Can we have a place of leadership, of influence, of impact?
[00:13:12.000 --> 00:13:15.000]   Can we be in a position that shows others that we are great?
[00:13:15.000 --> 00:13:19.000]   We want a seat at the table."
[00:13:19.000 --> 00:13:23.000]   And I think they're operating from the concept of the early bird gets the worm.
[00:13:23.000 --> 00:13:25.000]   When I was in the US, we played this game.
[00:13:25.000 --> 00:13:27.000]   Well, it wasn't really a game. It was more of a lifestyle,
[00:13:27.000 --> 00:13:30.000]   where if you're driving in a car or you're going to the car,
[00:13:30.000 --> 00:13:34.000]   the first person to say, "Shotgun," gets to sit up front,
[00:13:34.000 --> 00:13:36.000]   and everybody else is cramming the back.
[00:13:36.000 --> 00:13:39.000]   If you're the first one there, you get the prize.
[00:13:39.000 --> 00:13:42.000]   And I feel like these disciples are operating from the same place.
[00:13:42.000 --> 00:13:48.000]   They're asking Jesus this early on so that they can be in a position of power.
[00:13:48.000 --> 00:13:51.000]   And Jesus responds, not answering their question, of course.
[00:13:51.000 --> 00:13:54.000]   He gives them--he's one of those guys, one of those friends,
[00:13:54.000 --> 00:13:57.000]   where you ask him a question, and then he gives you another question.
[00:13:57.000 --> 00:13:59.000]   Somebody did that to me this week, and I didn't like it.
[00:13:59.000 --> 00:14:02.000]   You know who you are.
[00:14:02.000 --> 00:14:05.000]   Anyways, he answers them by asking them a question.
[00:14:05.000 --> 00:14:09.000]   "Can you drink from the cup that I am going to drink,
[00:14:09.000 --> 00:14:12.000]   or be baptized with the baptism that I will be baptized with?"
[00:14:12.000 --> 00:14:15.000]   Which is a very confusing sentence.
[00:14:15.000 --> 00:14:18.000]   These two things, what do cups and baptism have to do with what Jesus--
[00:14:18.000 --> 00:14:21.000]   what leadership is about?
[00:14:21.000 --> 00:14:23.000]   Well, it's not really anything about leadership.
[00:14:23.000 --> 00:14:27.000]   Jesus is actually using these two things symbolically
[00:14:27.000 --> 00:14:30.000]   to talk about the journey he's about to go on to the cross.
[00:14:30.000 --> 00:14:35.000]   And actually, in this same passage, Jesus has clearly--
[00:14:35.000 --> 00:14:40.000]   and given a clear, detailed play-by-play, almost,
[00:14:40.000 --> 00:14:43.000]   of what's going to happen to him when he reaches Jerusalem.
[00:14:43.000 --> 00:14:45.000]   He tells him that he will be condemned to death,
[00:14:45.000 --> 00:14:50.000]   he will be beaten, he will be spit on, he will be flogged,
[00:14:50.000 --> 00:14:52.000]   and then they'll actually kill him.
[00:14:52.000 --> 00:14:55.000]   And then he will be raised to life again on the third day.
[00:14:55.000 --> 00:14:57.000]   So James and John have just heard this, and Jesus says,
[00:14:57.000 --> 00:14:59.000]   "Can you do all these things?"
[00:14:59.000 --> 00:15:02.000]   And they're like, "Yeah, yeah, yeah, we're good, we got it. We can do it."
[00:15:02.000 --> 00:15:06.000]   These two are, one, either terrible listeners,
[00:15:06.000 --> 00:15:08.000]   and completely missed what he said,
[00:15:08.000 --> 00:15:14.000]   or two, they're grossly overconfident in their own ability.
[00:15:14.000 --> 00:15:16.000]   Or three, actually.
[00:15:16.000 --> 00:15:20.000]   James and John have the wrong expectation of the coming Messiah,
[00:15:20.000 --> 00:15:23.000]   much like everybody else in that time would have.
[00:15:23.000 --> 00:15:27.000]   See, they are expecting Jesus to come and rule and reign
[00:15:27.000 --> 00:15:30.000]   and be some all-conquering king,
[00:15:30.000 --> 00:15:32.000]   and they want a seat at that table.
[00:15:32.000 --> 00:15:34.000]   They don't understand that the kingdom of God
[00:15:34.000 --> 00:15:37.000]   is nothing like the culture of the day,
[00:15:37.000 --> 00:15:41.000]   the Greco-Roman way of power and leadership.
[00:15:41.000 --> 00:15:45.000]   Jesus is literally about to turn their understanding
[00:15:45.000 --> 00:15:49.000]   of ruling and leadership and greatness on its head,
[00:15:49.000 --> 00:15:52.000]   give them a completely different understanding
[00:15:52.000 --> 00:15:54.000]   of what that is to look like.
[00:15:54.000 --> 00:15:58.000]   Before he does, I love that Mark writes this gospel.
[00:15:58.000 --> 00:16:00.000]   He adds a little bit that the other disciples are pretty mad
[00:16:00.000 --> 00:16:02.000]   when they hear about what James and John are doing.
[00:16:02.000 --> 00:16:04.000]   And, you know, I get it.
[00:16:04.000 --> 00:16:07.000]   To be fair, the other ten were probably just a little frustrated
[00:16:07.000 --> 00:16:09.000]   that they weren't the first ones to ask,
[00:16:09.000 --> 00:16:11.000]   'cause maybe they would have gotten it.
[00:16:11.000 --> 00:16:14.000]   But that's because they knew that's how relationships work.
[00:16:14.000 --> 00:16:17.000]   They knew that's how leadership and greatness operated.
[00:16:17.000 --> 00:16:19.000]   Greatness was about getting ahead.
[00:16:19.000 --> 00:16:22.000]   If you can get the before the other person, even better.
[00:16:22.000 --> 00:16:23.000]   That was the way of operating.
[00:16:23.000 --> 00:16:28.000]   Does it remind us of anything in our world and in our culture today?
[00:16:28.000 --> 00:16:31.000]   I love that Jesus turns this into a proper teaching moment.
[00:16:31.000 --> 00:16:33.000]   He didn't just give them a one-liner.
[00:16:33.000 --> 00:16:35.000]   He actually expands on this.
[00:16:35.000 --> 00:16:37.000]   In verse 42, he says this,
[00:16:37.000 --> 00:16:41.000]   "You know that those who are regarded as rulers of the Gentiles
[00:16:41.000 --> 00:16:45.000]   lord it over them," important phrase, "lord it over them,
[00:16:45.000 --> 00:16:49.000]   and their high officials exercise authority over them."
[00:16:49.000 --> 00:16:53.000]   In this statement, Jesus calls his disciples,
[00:16:53.000 --> 00:16:59.000]   and I think us, to examine our understanding
[00:16:59.000 --> 00:17:03.000]   and the norms of leadership and of greatness,
[00:17:03.000 --> 00:17:05.000]   and the characteristics that we would attribute
[00:17:05.000 --> 00:17:07.000]   to greatness and leadership.
[00:17:07.000 --> 00:17:11.000]   See, the Greco-Roman leaders were the ones who were at the top
[00:17:11.000 --> 00:17:17.000]   of a top-down system, a largely militaristic, authoritative system
[00:17:17.000 --> 00:17:22.000]   that was drenched in deep prejudice and racial undertones.
[00:17:22.000 --> 00:17:26.000]   See, these kinds of leaders were the ones who were the wealthiest of the wealthy.
[00:17:26.000 --> 00:17:29.000]   They were the ones who had the best reach and the best network
[00:17:29.000 --> 00:17:32.000]   and had earned the most and had achieved the most.
[00:17:32.000 --> 00:17:34.000]   These guys had learned everything.
[00:17:34.000 --> 00:17:37.000]   They had all the achievements for personal success.
[00:17:37.000 --> 00:17:42.000]   They were the privileged individuals, the ones who would be served.
[00:17:42.000 --> 00:17:48.000]   Funny how things from then to now hasn't necessarily changed all that much.
[00:17:48.000 --> 00:17:52.000]   Greatness can still often today be defined by,
[00:17:52.000 --> 00:17:55.000]   I don't know, how much is in your bank account,
[00:17:55.000 --> 00:17:58.000]   or a position of power,
[00:17:58.000 --> 00:18:02.000]   or what tier job do you have in the city,
[00:18:02.000 --> 00:18:05.000]   your personal income, how big your business is.
[00:18:05.000 --> 00:18:13.000]   The right people in your specific network somehow gives you worth.
[00:18:13.000 --> 00:18:16.000]   Those are the people, those are the things that we look at
[00:18:16.000 --> 00:18:18.000]   to understand leadership today.
[00:18:18.000 --> 00:18:21.000]   And when we do that, we run the risk of pretending that
[00:18:21.000 --> 00:18:25.000]   because someone has accomplished more, because they have studied more,
[00:18:25.000 --> 00:18:27.000]   because they know more people,
[00:18:27.000 --> 00:18:32.000]   somehow they have a different and better worth than someone else.
[00:18:32.000 --> 00:18:42.000]   In that, we end up neglecting the poor and live in a cycle that is driven,
[00:18:42.000 --> 00:18:45.000]   I heard someone refer to it as like a bit of a rat race,
[00:18:45.000 --> 00:18:47.000]   by personal progress and self-gain.
[00:18:47.000 --> 00:18:52.000]   Jesus would look at this in the Greco-Roman culture,
[00:18:52.000 --> 00:18:55.000]   and us today, he would look at the way that we operate,
[00:18:55.000 --> 00:19:00.000]   the norms of our day, and he would say four very powerful words.
[00:19:00.000 --> 00:19:03.000]   He would say this, "Not so with you."
[00:19:03.000 --> 00:19:06.000]   Like, that could be them, but not you guys.
[00:19:06.000 --> 00:19:08.000]   That's not how you are to live.
[00:19:08.000 --> 00:19:12.000]   Don't carry the same broken system as everyone else.
[00:19:12.000 --> 00:19:15.000]   Don't build yourself after a leadership model
[00:19:15.000 --> 00:19:17.000]   that oppresses those who have less.
[00:19:17.000 --> 00:19:21.000]   Don't model yourself after leadership that hurts others.
[00:19:21.000 --> 00:19:25.000]   That may be the way of the world, but not in my house.
[00:19:25.000 --> 00:19:30.000]   In other words, my kingdom is different.
[00:19:30.000 --> 00:19:33.000]   I do want to be clear, Jesus,
[00:19:33.000 --> 00:19:35.000]   I want to talk about what Jesus isn't saying.
[00:19:35.000 --> 00:19:38.000]   Jesus is not saying that because you're excellent,
[00:19:38.000 --> 00:19:40.000]   and you've achieved a lot, or you've earned a lot,
[00:19:40.000 --> 00:19:43.000]   or you know the right people, or you have a high degree,
[00:19:43.000 --> 00:19:47.000]   that all of a sudden you're anti-kingdom of God.
[00:19:47.000 --> 00:19:49.000]   He's not pointing to that.
[00:19:49.000 --> 00:19:51.000]   He's actually pointing to something a bit deeper.
[00:19:51.000 --> 00:19:54.000]   Excellent and achievement and all these things aren't bad things.
[00:19:54.000 --> 00:19:55.000]   He's not condemning it.
[00:19:55.000 --> 00:19:57.000]   Actually, over the years of church history,
[00:19:57.000 --> 00:20:01.000]   theologians have looked at the idea of sin,
[00:20:01.000 --> 00:20:04.000]   and this is a really interesting thought, so dial in here.
[00:20:04.000 --> 00:20:09.000]   They say this, that sin is simply virtue running wild,
[00:20:09.000 --> 00:20:13.000]   because God has planted in the hearts of every creature
[00:20:13.000 --> 00:20:15.000]   an aspiration for significance.
[00:20:15.000 --> 00:20:17.000]   It's how he's made us.
[00:20:17.000 --> 00:20:21.000]   But unchecked, we tend to bend that good aspiration
[00:20:21.000 --> 00:20:26.000]   into a desire to dominate others.
[00:20:26.000 --> 00:20:32.000]   We can sometimes get so intoxicated with greatness and succeeding
[00:20:32.000 --> 00:20:35.000]   and being the best and being number one,
[00:20:35.000 --> 00:20:40.000]   that we only see our value through our progress alone,
[00:20:40.000 --> 00:20:44.000]   absent of how others are doing, absent of our neighbors.
[00:20:44.000 --> 00:20:47.000]   And then so we diminish the value of others.
[00:20:47.000 --> 00:20:54.000]   We look at it as my value comes from not being at the very bottom.
[00:20:54.000 --> 00:20:57.000]   And in our desire to make sure we get to the top
[00:20:57.000 --> 00:20:59.000]   or somewhere of significance,
[00:20:59.000 --> 00:21:04.000]   we accidentally end up pushing down, neglecting, ignoring
