
[00:00:00.000 --> 00:00:06.000]  歡迎大家來到元朗葡萄園教會的第二天,2025年。
[00:07:08.000 --> 00:07:12.000]  我們當中有誰幫助以色列王,你們不告訴我。
[00:07:12.000 --> 00:07:25.000]  有一個神僕說,不是,我主要是說,只有以色列中的先知以利沙才能將王在臥床的說話告訴以色列王。
[00:07:25.000 --> 00:07:30.000]  王就說,你們去查看他在哪裡,我派人去捉拿他。
[00:07:30.000 --> 00:07:34.000]  有人就跟王說,看啊,他在多丹。
[00:07:34.000 --> 00:07:41.000]  王就派車馬和大軍去到那裡,夜間他們去到那裡圍困那城。
[00:07:41.000 --> 00:07:47.000]  我先跟大家說說這段經文的背景。
[00:07:47.000 --> 00:07:54.000]  這段經文是在公元前九世紀,南北國分裂的期間。
[00:07:54.000 --> 00:08:07.000]  當時阿難國專門攻打、襲擊、攻擊北國以色列,他們是以色列的主要敵人。
[00:08:07.000 --> 00:08:16.000]  當時以色列接任了以利亞的接班人作為北國侍奉的先知。
[00:08:16.000 --> 00:08:24.000]  獵王記下的第二章記載了感動以利亞的靈臨到以利沙的身上。
[00:08:24.000 --> 00:08:31.000]  第二章到第六章中間就記載了很多大大小小的神蹟,以利沙所作的神蹟。
[00:08:31.000 --> 00:08:36.000]  以利沙是其中一個在聖經中記載他作最多神蹟的先知。
[00:08:36.000 --> 00:08:48.000]  這些神蹟展示了上帝應許了以利沙信心的祈求,就是感動以利亞的靈雙倍臨到以利沙的身上。
[00:08:48.000 --> 00:08:54.000]  第六章到這裡,當時阿難王想多次擄獲以色列王,
[00:08:54.000 --> 00:09:04.000]  以利沙藉著先知的能力多次阻撓阿難王的計劃,救了以色列王。
[00:09:04.000 --> 00:09:15.000]  所以以色列王現在要去捉拿以利沙,讓他能夠完全攻佔以色列國。
[00:09:15.000 --> 00:09:21.000]  我們繼續看下去,我們看到這裡就是剛才所說的多丹,
[00:09:21.000 --> 00:09:24.000]  他就是被阿難王的人圍住,以利沙就在這裡。
[00:09:24.000 --> 00:09:29.000]  稍後會提到薩馬利亞是北國的首都。
[00:09:29.000 --> 00:09:32.000]  我們再回到十五節那裡。
[00:09:32.000 --> 00:09:39.000]  神人的僕人清早起來出去看,居馬軍兵圍困了城,
[00:09:39.000 --> 00:09:45.000]  僕人對神人說:不候了我主,我們該怎麼辦?
[00:09:45.000 --> 00:09:52.000]  神人說:不要怕,因與我們同在的比與他們同在的更多。
[00:09:52.000 --> 00:09:58.000]  以利沙禱告說:耶和華求你開他的眼目,使他能夠看見。
[00:09:58.000 --> 00:10:02.000]  耶和華開了這個年輕人的眼目,他就看見了。
[00:10:02.000 --> 00:10:08.000]  看啊,滿山有火馬和火焰車圍繞以利沙。
[00:10:08.000 --> 00:10:17.000]  神人,希伯來文,是 Elohim,直譯就是屬於神的人。
[00:10:17.000 --> 00:10:23.000]  表示與神有特殊關係的人,是強調被神差遣的身份,
[00:10:23.000 --> 00:10:27.000]  是代表著神權柄的執行者。
[00:10:27.000 --> 00:10:33.000]  以利沙在這裡被稱為神人,是要表明出他特殊的身份,
[00:10:33.000 --> 00:10:39.000]  他特殊的侍奉身份,也強調他有去講神話語的權柄,
[00:10:39.000 --> 00:10:44.000]  也凸顯著神要透過以利沙去作供。
[00:10:44.000 --> 00:10:50.000]  當時他們被居馬軍兵圍困著,
[00:10:50.000 --> 00:10:57.000]  神的僕人說,不好了,大件事了,主啊,我們該怎麼辦?
[00:10:57.000 --> 00:11:00.000]  那個僕人看見的是眼前的威脅,
[00:11:00.000 --> 00:11:04.000]  被敵人的居馬軍兵圍困著,
[00:11:04.000 --> 00:11:11.000]  他感到的是無助,是絕望,是被恐懼所掌控著。
[00:11:11.000 --> 00:11:15.000]  但我們看見神人以利沙說,不要怕,
[00:11:15.000 --> 00:11:20.000]  因為與我們同在的比與他們同在的更多。
[00:11:20.000 --> 00:11:25.000]  以利沙所見到的不只是眼前的威脅,
[00:11:25.000 --> 00:11:31.000]  他見到的比其他人肉眼看不到的東西,
[00:11:31.000 --> 00:11:36.000]  或者還沒見到的東西,是從屬靈而來的警方。
[00:11:36.000 --> 00:11:39.000]  那個屬靈而來的警方是怎樣?
[00:11:39.000 --> 00:11:46.000]  他在眼前說,與我們同在的比與他們同在的更多。
[00:11:46.000 --> 00:11:51.000]  意思是因為與我們同在的是上帝。
[00:11:51.000 --> 00:12:01.000]  在歷代之下,32章記載了另一段南國猶大和亞述去爭戰時,
[00:12:01.000 --> 00:12:06.000]  猶大皇希世家去鼓勵百姓時宣告的一段說話,
[00:12:06.000 --> 00:12:11.000]  很類似,但說得更加全神,我讀給大家聽。
[00:12:11.000 --> 00:12:16.000]  在歷代之下,32章,
[00:12:16.000 --> 00:12:23.000]  你們當剛強壯膽,不要因亞述王與跟隨他的大軍惶恐驚慌,
[00:12:23.000 --> 00:12:28.000]  因為與我們同在的比與他們同在的更大。
[00:12:28.000 --> 00:12:31.000]  與他們同在的是血肉之軀,
[00:12:31.000 --> 00:12:38.000]  但與我們同在的是耶和華,我們的神,他必幫助我們,為我們爭戰。
[00:12:38.000 --> 00:12:46.000]  我想問問大家,剛才說神人和神人的僕人,
[00:12:46.000 --> 00:12:49.000]  你覺得你像誰多一點?
[00:12:49.000 --> 00:12:52.000]  當你面對眼前的困難,
[00:12:52.000 --> 00:12:56.000]  你可能面對工作上的挑戰,
[00:12:56.000 --> 00:12:59.000]  家庭關係上的緊張,
[00:12:59.000 --> 00:13:02.000]  健康問題的一些纏繞,
[00:13:02.000 --> 00:13:04.000]  財政上的困難,
[00:13:04.000 --> 00:13:07.000]  社會環境給你的壓力,
[00:13:07.000 --> 00:13:14.000]  甚至在侍奉當中產生的一些困難挑戰和壓力,
[00:13:14.000 --> 00:13:17.000]  當中那種無助,那種絕望,那種恐懼,
[00:13:17.000 --> 00:13:20.000]  來得比一切更加真實的時候,
[00:13:20.000 --> 00:13:25.000]  你覺得你會是那個神人,還是神的僕人呢?
[00:13:25.000 --> 00:13:30.000]  我絕對相信,大部分的我們,第一時間,
[00:13:30.000 --> 00:13:35.000]  都會好像那個神人的僕人一樣,
[00:13:35.000 --> 00:13:43.000]  主啊,糟糕了,糟糕了,我應該怎麼做?
[00:13:43.000 --> 00:13:47.000]  包括我自己在內,我也會是這樣,
[00:13:47.000 --> 00:13:51.000]  因為這些是實實在在的,放在我們眼前的困難,
[00:13:51.000 --> 00:13:55.000]  它不會突然間,自己一下子消失了,
[00:13:55.000 --> 00:13:58.000]  作為基督徒,沒錯,我們是要有信心,
[00:13:58.000 --> 00:14:00.000]  我們是需要相信有神蹟,
[00:14:00.000 --> 00:14:04.000]  但我們要搞清楚一件事,究竟什麼是神蹟?
[00:14:04.000 --> 00:14:09.000]  又或者這麼說,究竟神蹟對於我們來說,
[00:14:09.000 --> 00:14:12.000]  是代表著什麼?
[00:14:12.000 --> 00:14:14.000]  這裡很重要,弟子妹,
[00:14:14.000 --> 00:14:17.000]  我們首先要搞清楚,神蹟對於我們來說,
[00:14:17.000 --> 00:14:20.000]  是代表著什麼?
[00:14:20.000 --> 00:14:23.000]  神蹟並不是一旦彈指頭,
[00:14:23.000 --> 00:14:26.000]  然後所祈求的事就發生了,
[00:14:26.000 --> 00:14:31.000]  神蹟是你要首先見到與我們同在的,
[00:14:31.000 --> 00:14:34.000]  比與他們同在的更大,
[00:14:34.000 --> 00:14:36.000]  與我們同在的上帝,
[00:14:36.000 --> 00:14:40.000]  比我們眼前所見到的挑戰困難更大,
[00:14:40.000 --> 00:14:43.000]  與他們同在的是血肉之軀,
[00:14:43.000 --> 00:14:46.000]  與他們同在的是他們肉眼所見到的困難,
[00:14:46.000 --> 00:14:49.000]  但與我們同在的是耶和華,
[00:14:49.000 --> 00:14:55.000]  我們的神,祂必幫助我們,為我們增賤,
[00:14:55.000 --> 00:15:00.000]  神蹟並不是為了一下子解決你的問題而來,
[00:15:00.000 --> 00:15:06.000]  神蹟是為了你能夠一輩子信靠上帝而生,弟子妹,
[00:15:06.000 --> 00:15:12.000]  我再說一次,神蹟不是為了一下子解決你面前的問題而來,
[00:15:12.000 --> 00:15:20.000]  神蹟是為了你能夠一輩子信靠上帝,
[00:15:20.000 --> 00:15:23.000]  所以第十七節裡面剛才看到,
[00:15:23.000 --> 00:15:27.000]  以利沙的禱告是我們要學習的禱告,
[00:15:27.000 --> 00:15:28.000]  以利沙的禱告說,
[00:15:28.000 --> 00:15:35.000]  耶和華求你開他的眼目,使他能看見,
[00:15:35.000 --> 00:15:41.000]  以利沙的禱告不是求上帝馬上將眼前的所有困難消除,
[00:15:41.000 --> 00:15:43.000]  他絕對可以這樣做,
[00:15:43.000 --> 00:15:48.000]  但以利沙的禱告是首先讓他身邊的信心軟弱的僕人,
[00:15:48.000 --> 00:15:51.000]  他的屬靈眼睛能夠得開,
[00:15:51.000 --> 00:15:54.000]  他能夠見得到上帝的大能,
[00:15:54.000 --> 00:15:58.000]  唯有藉著這樣屬靈的眼睛得看見,
[00:15:58.000 --> 00:16:02.000]  那個僕人才能夠真正明白和體會到上帝的大能,
[00:16:02.000 --> 00:16:06.000]  他才能夠在他將來的日子,面對一切挑戰的時候,
[00:16:06.000 --> 00:16:11.000]  用同樣的屬靈眼睛,同樣的屬靈視覺,
[00:16:11.000 --> 00:16:17.000]  去見到從上帝而來的幫助和盼望。
[00:16:17.000 --> 00:16:20.000]  弟兄姊妹,剛才我問大家,
[00:16:20.000 --> 00:16:25.000]  你認為自己是神人還是那位僕人呢?
[00:16:25.000 --> 00:16:29.000]  其實大家不需要二選一的,
[00:16:29.000 --> 00:16:33.000]  與其說這個是要你二選一二元的一個答案,
[00:16:33.000 --> 00:16:35.000]  非此即彼的選擇,
[00:16:35.000 --> 00:16:38.000]  我不會說這是我們每一個基督徒,
[00:16:38.000 --> 00:16:42.000]  所必須經過的屬靈光譜。
[00:16:42.000 --> 00:16:44.000]  當你處於不同的屬靈狀態,
[00:16:44.000 --> 00:16:48.000]  面對不同的生活困難的時候,
[00:16:48.000 --> 00:16:51.000]  你可能會有不同的反應。
[00:16:51.000 --> 00:16:54.000]  但今天我想在此鼓勵大家,
[00:16:54.000 --> 00:16:58.000]  我們每一個都是藉著耶穌成為屬神的人,
[00:16:58.000 --> 00:17:03.000]  神人,我們每一個都是主裡面的神人。
[00:17:03.000 --> 00:17:06.000]  因為主耶穌的緣故,
[00:17:06.000 --> 00:17:08.000]  我們眾人是皆濟斯,
[00:17:08.000 --> 00:17:10.000]  眾人皆濟斯,
[00:17:10.000 --> 00:17:12.000]  我們每一個人都可以為人祈求,
[00:17:12.000 --> 00:17:14.000]  得著赦免,
[00:17:14.000 --> 00:17:17.000]  聚得赦免,得著救恩。
[00:17:17.000 --> 00:17:21.000]  也因為耶穌,我們眾人都是皆先知,
[00:17:21.000 --> 00:17:23.000]  我們都可以成為神的代言人,
[00:17:23.000 --> 00:17:28.000]  向其他人宣講真理和盼望。
[00:17:28.000 --> 00:17:31.000]  我們都是與神有特殊關係的人,
[00:17:31.000 --> 00:17:34.000]  我們都是受蒙猜險的,
[00:17:34.000 --> 00:17:37.000]  我們都是代表著神的權兵,
[00:17:37.000 --> 00:17:41.000]  去傳講福音的神人。
[00:17:41.000 --> 00:17:43.000]  神要使用大家,
[00:17:43.000 --> 00:17:46.000]  使用大家在自己的困境裡面,
[00:17:46.000 --> 00:17:48.000]  都仍然傳講真理。
[00:17:48.000 --> 00:17:49.000]  神要使用大家,
[00:17:49.000 --> 00:17:51.000]  使用大家在別人的困境裡面,
[00:17:51.000 --> 00:17:54.000]  你能夠去傳揚福音。
[00:17:54.000 --> 00:17:57.000]  你和我,我們都是神人,Amen?
[00:17:57.000 --> 00:18:00.000]  Amen!
[00:18:00.000 --> 00:18:02.000]  大定姐妹,我們作為神人,
[00:18:02.000 --> 00:18:04.000]  有一樣東西是非常重要,
[00:18:04.000 --> 00:18:07.000]  而且我們每一個都不能夠缺少的,
[00:18:07.000 --> 00:18:09.000]  是什麼呢?
[00:18:09.000 --> 00:18:12.000]  正正好像我們剛才所說,
[00:18:12.000 --> 00:18:14.000]  為什麼我們一月要有一個fasting,
[00:18:14.000 --> 00:18:17.000]  禁食禱告的時間?
[00:18:17.000 --> 00:18:19.000]  我們就是要在一年開始的時候,
[00:18:19.000 --> 00:18:22.000]  將最重要的東西放在第一位,
[00:18:22.000 --> 00:18:23.000]  與神的關係,
[00:18:23.000 --> 00:18:26.000]  藉著禱告。
[00:18:26.000 --> 00:18:30.000]  我們要讓禱告成為我們生活的一部分,
[00:18:30.000 --> 00:18:32.000]  什麼是成為生活的一部分呢?
[00:18:32.000 --> 00:18:33.000]  不是說我有需要,
[00:18:33.000 --> 00:18:35.000]  我有困難才祈禱,
[00:18:35.000 --> 00:18:36.000]  我有什麼想要,
[00:18:36.000 --> 00:18:38.000]  面對不了一些挑戰的時候,
[00:18:38.000 --> 00:18:40.000]  我才去祈求。
[00:18:40.000 --> 00:18:43.000]  將禱告成為生活的一部分,
[00:18:43.000 --> 00:18:48.000]  是代表著我們無時無刻都和上帝溝通。
[00:18:48.000 --> 00:18:51.000]  不是說一定限定地方的Wi-Fi,
[00:18:51.000 --> 00:18:53.000]  大家有沒有這裡的Wi-Fi?
[00:18:53.000 --> 00:18:55.000]  應該沒有,沒有給大家,不好意思。
[00:18:55.000 --> 00:18:56.000]  可以的,
[00:18:56.000 --> 00:18:57.000]  但是你離開這裡,
[00:18:57.000 --> 00:18:58.000]  你用不到了,
[00:18:58.000 --> 00:18:59.000]  是不是?
[00:18:59.000 --> 00:19:02.000]  與上帝的不住禱告的溝通,
[00:19:02.000 --> 00:19:04.000]  不是一個定點Wi-Fi,
[00:19:04.000 --> 00:19:05.000]  不是離開了教會,
[00:19:05.000 --> 00:19:07.000]  家裡拜拜,
[00:19:07.000 --> 00:19:11.000]  而是一個流動數據,
[00:19:11.000 --> 00:19:12.000]  是不是?
[00:19:12.000 --> 00:19:14.000]  還要是無限速,
[00:19:14.000 --> 00:19:18.000]  無限速,無限的流動數據,
[00:19:18.000 --> 00:19:20.000]  正不正?
[00:19:20.000 --> 00:19:22.000]  過來介紹計劃給大家認識。
[00:19:22.000 --> 00:19:23.000]  我真的做過,
[00:19:23.000 --> 00:19:24.000]  我告訴你,
[00:19:24.000 --> 00:19:27.000]  我曾經在街上賣寬頻,
[00:19:27.000 --> 00:19:32.000]  過來介紹我們的計劃,
[00:19:32.000 --> 00:19:35.000]  這個可以出了,
[00:19:35.000 --> 00:19:36.000]  沒錯,
[00:19:36.000 --> 00:19:43.000]  就是21日禁食祈禱計劃,
[00:19:43.000 --> 00:19:45.000]  這個計劃正,
[00:19:45.000 --> 00:19:48.000]  開始了的繼續享用,
[00:19:48.000 --> 00:19:49.000]  我們還有14天,
[00:19:49.000 --> 00:19:51.000]  這個優惠繼續延續,
[00:19:51.000 --> 00:19:52.000]  開始了的繼續努力,
[00:19:52.000 --> 00:19:55.000]  還沒開始的有心不怕遲,
[00:19:55.000 --> 00:19:58.000]  優惠獎賞等著你,
[00:19:58.000 --> 00:19:59.000]  獎賞是什麼?
[00:19:59.000 --> 00:20:00.000]  好像崔文剛才所說,
[00:20:00.000 --> 00:20:04.000]  獎賞就是與上帝有一個緊密的關係,
[00:20:04.000 --> 00:20:06.000]  大家不要錯過這個獎賞,
[00:20:06.000 --> 00:20:09.000]  過了也有的,
[00:20:09.000 --> 00:20:10.000]  但藉著這個機會,
[00:20:10.000 --> 00:20:12.000]  我們可以一起去做,
[00:20:12.000 --> 00:20:14.000]  一起去加入計劃,
[00:20:14.000 --> 00:20:15.000]  可能有更多的優惠,
[00:20:15.000 --> 00:20:17.000]  夠了,
[00:20:17.000 --> 00:20:19.000]  回到經文,
[00:20:19.000 --> 00:20:21.000]  還有幾段經文,
[00:20:21.000 --> 00:20:23.000]  想跟大家讀完,
[00:20:23.000 --> 00:20:27.000]  我們回到獵王幾下六章,
[00:20:27.000 --> 00:20:29.000]  我們去到第18節,
[00:20:29.000 --> 00:20:33.000]  阿蘭人下到以利沙那裡,
[00:20:33.000 --> 00:20:35.000]  以利沙向耶和華禱告說,
[00:20:35.000 --> 00:20:36.000]  求你擊打這國,
[00:20:36.000 --> 00:20:38.000]  使他們眼目失明,
[00:20:38.000 --> 00:20:40.000]  耶和華就照以利沙的話,
[00:20:40.000 --> 00:20:41.000]  擊打他們,
[00:20:41.000 --> 00:20:42.000]  使他們眼目失明,
[00:20:42.000 --> 00:20:44.000]  以利沙對他們說,
[00:20:44.000 --> 00:20:46.000]  這條路不是那條路,
[00:20:46.000 --> 00:20:47.000]  這個城也不是那個城,
[00:20:47.000 --> 00:20:48.000]  你們跟著我走,
[00:20:48.000 --> 00:20:51.000]  我必須領導你們找到你們要找的人,
[00:20:51.000 --> 00:20:53.000]  於是他們領導到薩瑪利亞,
[00:20:53.000 --> 00:20:55.000]  即是北國的首都,
[00:20:55.000 --> 00:20:57.000]  他們進入薩瑪利亞,
[00:20:57.000 --> 00:20:58.000]  以利沙說,
[00:20:58.000 --> 00:20:59.000]  耶和華求你開他們的眼目,
[00:20:59.000 --> 00:21:01.000]  使他們能夠看見,
[00:21:01.000 --> 00:21:02.000]  耶和華開他們的眼目,
[00:21:02.000 --> 00:21:04.000]  他們就看見了,
[00:21:04.000 --> 00:21:05.000]  看呀,
[00:21:05.000 --> 00:21:07.000]  是在薩瑪利亞城中,
[00:21:07.000 --> 00:21:08.000]  以利沙看到他們,
[00:21:08.000 --> 00:21:09.000]  就對以利沙說,
[00:21:09.000 --> 00:21:10.000]  我負呀,
[00:21:10.000 --> 00:21:13.000]  我真的可以擊殺他們嗎?
[00:21:13.000 --> 00:21:14.000]  以利沙說,
[00:21:14.000 --> 00:21:15.000]  不可以擊殺,
[00:21:15.000 --> 00:21:17.000]  這些人起羨你用刀用弓擄來,
[00:21:17.000 --> 00:21:19.000]  被你擊殺的,
[00:21:19.000 --> 00:21:21.000]  當在他們面前擺設飲食,
[00:21:21.000 --> 00:21:22.000]  讓他們吃喝,
[00:21:22.000 --> 00:21:24.000]  讓他們回到他們主人那裡,
[00:21:24.000 --> 00:21:28.000]  王就為他們預備了盛大的筵席,
[00:21:28.000 --> 00:21:30.000]  他們吃喝完之後,
[00:21:30.000 --> 00:21:32.000]  王就送他們回到他們主人那裡,
[00:21:32.000 --> 00:21:33.000]  此後,
[00:21:33.000 --> 00:21:39.000]  阿蘭的軍隊不再侵襲以色列地了,
[00:21:39.000 --> 00:21:42.000]  經文記載著,
[00:21:42.000 --> 00:21:48.000]  以利沙如何巧妙地對付阿蘭人,
[00:21:48.000 --> 00:21:49.000]  他禱告神,
[00:21:49.000 --> 00:21:53.000]  神就照他的說話去做,
[00:21:53.000 --> 00:21:56.000]  神人果然是神人,
[00:21:56.000 --> 00:21:59.000]  但當大家仔細看的時候,
[00:21:59.000 --> 00:22:04.000]  其實擊退阿蘭大軍的不是以利沙,
[00:22:04.000 --> 00:22:08.000]  擊退阿蘭大軍的是神自己,
[00:22:08.000 --> 00:22:12.000]  而以利沙卻是馴服謙卑地去禱告神,
[00:22:12.000 --> 00:22:16.000]  整個過程你會看到很奇妙,
[00:22:16.000 --> 00:22:19.000]  以利沙藉著禱告和神同工,
[00:22:19.000 --> 00:22:24.000]  他們是合作無間的partnership,
[00:22:24.000 --> 00:22:26.000]  以利沙不斷和神溝通,
[00:22:26.000 --> 00:22:28.000]  以至到他能夠和神同工,
[00:22:28.000 --> 00:22:30.000]  縱然十七節裡面說到,
[00:22:30.000 --> 00:22:34.000]  滿山有火車和火焰車圍繞著以利沙,
[00:22:34.000 --> 00:22:37.000]  但他不憑血氣去爭戰,
[00:22:37.000 --> 00:22:42.000]  而是憑著倚靠神為他們爭戰,
[00:22:42.000 --> 00:22:43.000]  與此同時,
[00:22:43.000 --> 00:22:45.000]  以利沙他知道神的屬性,
[00:22:45.000 --> 00:22:48.000]  他知道神是公義,
[00:22:48.000 --> 00:22:50.000]  但富有憐憫,
[00:22:50.000 --> 00:22:52.000]  神以擊殺的方式,
[00:22:52.000 --> 00:22:54.000]  他是藉著人意想不到的方式,
[00:22:54.000 --> 00:22:57.000]  透過一個盛大的宴席,
[00:22:57.000 --> 00:23:01.000]  去為以色列人帶來和平,
[00:23:01.000 --> 00:23:04.000]  這一切神都是樂而藉著,
[00:23:04.000 --> 00:23:06.000]  忠信他的人,
[00:23:06.000 --> 00:23:11.000]  透過和他緊密的溝通去成就,
[00:23:11.000 --> 00:23:13.000]  十三年前,
[00:23:13.000 --> 00:23:15.000]  又說一下當年,
[00:23:15.000 --> 00:23:17.000]  大概2014,15年,
[00:23:17.000 --> 00:23:22.000]  是我個人一個屬靈更新的時期,
[00:23:22.000 --> 00:23:26.000]  當時我已經是消防之後,
[00:23:26.000 --> 00:23:30.000]  仍然在金融行業拼搏,
[00:23:30.000 --> 00:23:34.000]  公司在金鐘海庫中心,
[00:23:34.000 --> 00:23:36.000]  面對工作上的挑戰,
[00:23:36.000 --> 00:23:38.000]  財務上的壓力,
[00:23:38.000 --> 00:23:40.000]  家庭上的關係困難,
[00:23:40.000 --> 00:23:41.000]  當然不能少,
