
[00:00:00.000 --> 00:00:02.480]  剛才Inna為我們開始的時候
[00:08:03.000 --> 00:08:04.000]  到去年10月1日
[00:08:04.000 --> 00:08:06.000]  我們的Grand Opening
[00:08:06.000 --> 00:08:08.000]  直至到今天
[00:08:08.000 --> 00:08:09.000]  在這裡
[00:08:09.000 --> 00:08:11.000]  我們經過兩年多的時間
[00:08:11.000 --> 00:08:12.000]  因為你們每一位
[00:08:12.000 --> 00:08:16.000]  對著上帝給你們的呼召
[00:08:16.000 --> 00:08:17.000]  給你們的感動
[00:08:17.000 --> 00:08:20.000]  而你們是憑信心去回應
[00:08:20.000 --> 00:08:22.000]  我們看到上帝的異象
[00:08:22.000 --> 00:08:24.000]  元朗這個教會
[00:08:24.000 --> 00:08:26.000]  今天在這裡這樣去呈現
[00:08:26.000 --> 00:08:28.000]  我真的很衷心去慰藉
[00:08:28.000 --> 00:08:30.000]  我們作為神的兒女
[00:08:30.000 --> 00:08:32.000]  可以這樣一路在
[00:08:32.000 --> 00:08:33.000]  神的異象的事工裡面
[00:08:33.000 --> 00:08:34.000]  一起去參與
[00:08:34.000 --> 00:08:35.000]  我感謝上帝
[00:08:35.000 --> 00:08:39.000]  亦都是為大家覺得很感恩
[00:08:39.000 --> 00:08:40.000]  我相信大家在當中
[00:08:40.000 --> 00:08:42.000]  都有很多不同的領受
[00:08:42.000 --> 00:08:44.000]  很多不同的體會
[00:08:44.000 --> 00:08:45.000]  第二個字
[00:08:45.000 --> 00:08:47.000]  很盡力的「信」字
[00:08:47.000 --> 00:08:49.000]  信字剛才說了
[00:08:49.000 --> 00:08:50.000]  川流異象展開了
[00:08:50.000 --> 00:08:53.000]  葡萄園教會新的一頁
[00:08:53.000 --> 00:08:55.000]  但我亦都相信
[00:08:55.000 --> 00:08:57.000]  它亦都是在你們的生命當中
[00:08:57.000 --> 00:08:59.000]  展開了新的一頁
[00:08:59.000 --> 00:09:01.000]  最起碼對於我
[00:09:01.000 --> 00:09:03.000]  我的家庭來說
[00:09:03.000 --> 00:09:05.000]  這是一個全新的一頁
[00:09:05.000 --> 00:09:09.000]  在我們生命當中去發生
[00:09:09.000 --> 00:09:10.000]  我也相信
[00:09:10.000 --> 00:09:11.000]  這個新的一頁
[00:09:11.000 --> 00:09:13.000]  藉著你和我
[00:09:13.000 --> 00:09:15.000]  我們一起這樣去繼續去參與
[00:09:15.000 --> 00:09:17.000]  一路會這樣寫下去
[00:09:17.000 --> 00:09:19.000]  一路會見到上帝的異象
[00:09:19.000 --> 00:09:21.000]  怎樣一路在我們眼前
[00:09:21.000 --> 00:09:22.000]  去呈現
[00:09:22.000 --> 00:09:23.000]  在這個地方
[00:09:23.000 --> 00:09:24.000]  在這個社區
[00:09:24.000 --> 00:09:26.000]  在這個城市裏面
[00:09:26.000 --> 00:09:28.000]  當我們繼續去憑信
[00:09:28.000 --> 00:09:29.000]  向前行的時候
[00:09:29.000 --> 00:09:31.000]  我覺得今天是一個很好的時間
[00:09:31.000 --> 00:09:33.000]  讓我們再去一次去看
[00:09:33.000 --> 00:09:35.000]  究竟上帝剛才給我們那個
[00:09:35.000 --> 00:09:36.000]  River Model
[00:09:36.000 --> 00:09:37.000]  那個River Vision
[00:09:37.000 --> 00:09:39.000]  它的異象是怎樣的呢
[00:09:39.000 --> 00:09:42.000]  究竟甚麼是那個River Vision呢
[00:09:42.000 --> 00:09:44.000]  當我在想River Vision的時候
[00:09:44.000 --> 00:09:46.000]  其實我每一次都會想起一個
[00:09:46.000 --> 00:09:49.000]  非常有代表性的一段經文
[00:09:49.000 --> 00:09:50.000]  而這段經文
[00:09:50.000 --> 00:09:52.000]  正正都是可以在當中見到
[00:09:52.000 --> 00:09:54.000]  一個異象的方向
[00:09:54.000 --> 00:09:56.000]  以西傑書
[00:09:56.000 --> 00:09:57.000]  在以西傑書裏面
[00:09:57.000 --> 00:09:59.000]  那個經文的背景是說
[00:09:59.000 --> 00:10:01.000]  當時的以色列人
[00:10:01.000 --> 00:10:03.000]  是秘魯巴比倫
[00:10:03.000 --> 00:10:05.000]  以西傑在宣講
[00:10:05.000 --> 00:10:09.000]  以色列的罪和上帝的審判之後
[00:10:09.000 --> 00:10:13.000]  他宣講上帝的救贖和拯救
[00:10:13.000 --> 00:10:14.000]  在第四十章開始
[00:10:14.000 --> 00:10:17.000]  以西傑見到上帝的新聖殿
[00:10:17.000 --> 00:10:19.000]  一個異象
[00:10:19.000 --> 00:10:20.000]  這個異象是代表著
[00:10:20.000 --> 00:10:22.000]  上帝的拯救臨在
[00:10:22.000 --> 00:10:24.000]  伴隨著的是上帝的榮耀
[00:10:24.000 --> 00:10:26.000]  要再一次因為
[00:10:26.000 --> 00:10:28.000]  這個他所創造的大地
[00:10:28.000 --> 00:10:29.000]  他想創造的一切
[00:10:29.000 --> 00:10:32.000]  他想創造的這個世界
[00:10:32.000 --> 00:10:34.000]  他能夠得著一個
[00:10:34.000 --> 00:10:36.000]  因因向榮重生
[00:10:36.000 --> 00:10:38.000]  所以上帝的榮耀
[00:10:38.000 --> 00:10:40.000]  再一次臨在這裏
[00:10:40.000 --> 00:10:42.000]  去到第四十七章
[00:10:42.000 --> 00:10:44.000]  以西傑見到
[00:10:44.000 --> 00:10:46.000]  有水從那個新聖殿流出
[00:10:46.000 --> 00:10:48.000]  而且是越流越大
[00:10:48.000 --> 00:10:50.000]  越流越高
[00:10:50.000 --> 00:10:53.000]  成為了一條河
[00:10:53.000 --> 00:10:55.000]  這個異象是在說
[00:10:55.000 --> 00:10:56.000]  很少很微小
[00:10:56.000 --> 00:10:59.000]  我們見到以為微不足道的一些水
[00:10:59.000 --> 00:11:00.000]  但是原來
[00:11:00.000 --> 00:11:03.000]  那是神所帶來的活水拯救
[00:11:03.000 --> 00:11:05.000]  成為一條江河
[00:11:05.000 --> 00:11:07.000]  去臨到他要拯救的地方
[00:11:07.000 --> 00:11:08.000]  經文裏這樣說
[00:11:08.000 --> 00:11:09.000]  我們一起看看
[00:11:09.000 --> 00:11:12.000]  以西傑書的四十七章
[00:11:12.000 --> 00:11:16.000]  七到十三節
[00:11:16.000 --> 00:11:18.000]  以西傑說我回到河邊的時候
[00:11:18.000 --> 00:11:20.000]  看那邊
[00:11:20.000 --> 00:11:22.000]  河的這邊和那邊
[00:11:22.000 --> 00:11:25.000]  岸上有極多的樹木
[00:11:25.000 --> 00:11:26.000]  他對我說
[00:11:26.000 --> 00:11:28.000]  即是上帝和以西傑說
[00:11:28.000 --> 00:11:30.000]  這些水往東方流
[00:11:30.000 --> 00:11:32.000]  下到阿拉巴
[00:11:32.000 --> 00:11:33.000]  直到海
[00:11:33.000 --> 00:11:35.000]  所流出來的水
[00:11:35.000 --> 00:11:36.000]  一進到海
[00:11:36.000 --> 00:11:38.000]  就使到水變淡
[00:11:38.000 --> 00:11:40.000]  這兩條河所到之處
[00:11:40.000 --> 00:11:43.000]  凡滋生的動物都必存活
[00:11:43.000 --> 00:11:46.000]  這裡的水流到那裡
[00:11:46.000 --> 00:11:48.000]  使到那裡的水變淡
[00:11:48.000 --> 00:11:51.000]  因此水裏面有極多的魚
[00:11:51.000 --> 00:11:53.000]  這個河所到之處
[00:11:53.000 --> 00:11:56.000]  百物都必存活
[00:11:56.000 --> 00:11:58.000]  必有漁夫站在河邊
[00:11:58.000 --> 00:12:02.000]  從引基底直到引以勒年
[00:12:02.000 --> 00:12:05.000]  全都成了曬網的場所
[00:12:05.000 --> 00:12:07.000]  那裡的魚各從其類
[00:12:07.000 --> 00:12:10.000]  好像大海一樣那麼多魚
[00:12:10.000 --> 00:12:13.000]  但沼澤和池塘的水無法變淡
[00:12:13.000 --> 00:12:16.000]  只能作產鹽之用
[00:12:16.000 --> 00:12:18.000]  河的這邊和那邊的岸上
[00:12:18.000 --> 00:12:20.000]  生長各種的樹木
[00:12:20.000 --> 00:12:21.000]  可以作食物
[00:12:21.000 --> 00:12:22.000]  葉子不枯乾
[00:12:22.000 --> 00:12:24.000]  果子亦不斷絕
[00:12:24.000 --> 00:12:26.000]  每個月必結新的果子
[00:12:26.000 --> 00:12:29.000]  因為這個水是從聖所流出來的
[00:12:29.000 --> 00:12:31.000]  樹上的果子必作食物
[00:12:31.000 --> 00:12:36.000]  葉子可以治病
[00:12:36.000 --> 00:12:37.000]  這段經文說
[00:12:37.000 --> 00:12:40.000]  新聖殿所流出來的水
[00:12:40.000 --> 00:12:42.000]  一進入海裏
[00:12:42.000 --> 00:12:45.000]  就使到水變淡
[00:12:45.000 --> 00:12:46.000]  有《聖經古卷》裏記載
[00:12:46.000 --> 00:12:49.000]  所說的海其實是臭的水
[00:12:49.000 --> 00:12:55.000]  其實是不能讓任何生存之物在水裏面
[00:12:55.000 --> 00:12:58.000]  但從上帝而來的活水流到裏面
[00:12:58.000 --> 00:13:01.000]  不是那些水變成壞
[00:13:01.000 --> 00:13:04.000]  而是上帝的水來到的時候
[00:13:04.000 --> 00:13:06.000]  是將壞的水變成好
[00:13:06.000 --> 00:13:08.000]  變成能夠滋養大地
[00:13:08.000 --> 00:13:11.000]  去養活眾生的活水
[00:13:11.000 --> 00:13:13.000]  這個畫面是由一個死寂
[00:13:13.000 --> 00:13:15.000]  沒有生命的畫面
[00:13:15.000 --> 00:13:17.000]  變成一個生氣勃勃
[00:13:17.000 --> 00:13:20.000]  欣欣向榮的畫面
[00:13:20.000 --> 00:13:22.000]  因為上星期Chakman說了這四字詞
[00:13:22.000 --> 00:13:23.000]  我也很想說一下
[00:13:23.000 --> 00:13:24.000]  跟大家說一下
[00:13:24.000 --> 00:13:25.000]  生氣勃勃
[00:13:25.000 --> 00:13:27.000]  欣欣向榮的畫面
[00:13:27.000 --> 00:13:29.000]  第十二節說
[00:13:29.000 --> 00:13:31.000]  凡河水去到的地方
[00:13:31.000 --> 00:13:33.000]  不單止帶來那個地方的一個根生
[00:13:33.000 --> 00:13:37.000]  並且必定會帶來新的生命
[00:13:37.000 --> 00:13:39.000]  有病的可以得醫治
[00:13:39.000 --> 00:13:41.000]  有需要的可以得到供應
[00:13:41.000 --> 00:13:43.000]  上帝會因著他所創造的萬物
[00:13:43.000 --> 00:13:48.000]  再一次健康繁盛起來
[00:13:48.000 --> 00:13:52.000]  他的榮耀再次大大臨在這個地方
[00:13:52.000 --> 00:13:55.000]  兄弟姐妹你們見不見到
[00:13:55.000 --> 00:13:56.000]  我見到
[00:13:56.000 --> 00:13:58.000]  我見到上帝在過去一年
[00:13:58.000 --> 00:14:00.000]  怎樣將生命
[00:14:00.000 --> 00:14:02.000]  帶來活水的生命
[00:14:02.000 --> 00:14:04.000]  帶來生命的活水
[00:14:04.000 --> 00:14:07.000]  帶到我們教會這裡當中
[00:14:07.000 --> 00:14:09.000]  他流到這裡教會裡面
[00:14:09.000 --> 00:14:11.000]  流到我們每一個人的生命當中
[00:14:11.000 --> 00:14:13.000]  我們見到上帝的醫治
[00:14:13.000 --> 00:14:14.000]  上帝的釋放
[00:14:14.000 --> 00:14:15.000]  上帝的盼望
[00:14:15.000 --> 00:14:17.000]  上帝的拯救
[00:14:17.000 --> 00:14:19.000]  我見到有不少
[00:14:19.000 --> 00:14:22.000]  在生命當中可能有受過傷的
[00:14:22.000 --> 00:14:24.000]  可能破碎的生命
[00:14:24.000 --> 00:14:27.000]  在這個活水江河裡面去重生
[00:14:27.000 --> 00:14:32.000]  在教會這個神的家裡面去復原
[00:14:32.000 --> 00:14:35.000]  我見到大家能夠
[00:14:35.000 --> 00:14:36.000]  好像耶穌所說
[00:14:36.000 --> 00:14:38.000]  得著新的生命
[00:14:38.000 --> 00:14:40.000]  並且得得更豐盛
[00:14:40.000 --> 00:14:42.000]  這個就是意象要帶來
[00:14:42.000 --> 00:14:44.000]  這個地方
[00:14:44.000 --> 00:14:47.000]  那個活水進去到我們生命裡面
[00:14:47.000 --> 00:14:50.000]  但上帝的意象不止是這樣
[00:14:50.000 --> 00:14:52.000]  在這個教會當中
[00:14:52.000 --> 00:14:55.000]  當上帝的活水來到的時候
[00:14:55.000 --> 00:14:57.000]  我見到弟兄姊妹更加多的
[00:14:57.000 --> 00:14:59.000]  不單止只是自己復原
[00:14:59.000 --> 00:15:01.000]  自己在當中得著
[00:15:01.000 --> 00:15:03.000]  自己在裡面有一份根深
[00:15:03.000 --> 00:15:09.000]  我見到的是弟兄姊妹更加願意成為江河的一部分
[00:15:09.000 --> 00:15:11.000]  大家成為那個引水道
[00:15:11.000 --> 00:15:13.000]  大家將那份活水
[00:15:13.000 --> 00:15:15.000]  引到你們的家人
[00:15:15.000 --> 00:15:17.000]  你們的朋友
[00:15:17.000 --> 00:15:21.000]  你們的同事裡面
[00:15:21.000 --> 00:15:27.000]  引到你們身邊的各人的生命裡面
[00:15:27.000 --> 00:15:28.000]  因為我們知道
[00:15:28.000 --> 00:15:29.000]  好像經文第十一節所說
[00:15:29.000 --> 00:15:32.000]  他說沼澤和池塘的水
[00:15:32.000 --> 00:15:34.000]  沒有辦法變淡
[00:15:34.000 --> 00:15:37.000]  沼澤和池塘的水沒有辦法變淡
[00:15:37.000 --> 00:15:39.000]  因為沼澤和池塘
[00:15:39.000 --> 00:15:43.000]  它沒有跟水連結
[00:15:43.000 --> 00:15:46.000]  活水沒有辦法連結到那裡
[00:15:46.000 --> 00:15:49.000]  我不願意去見到我的原生家庭
