
[00:00:00.000 --> 00:00:01.160]   - Amen. - Amen.
[00:01:52.320 --> 00:01:55.680]   Basically what happens is there's a small child in a room
[00:01:55.680 --> 00:01:58.760]   and an adult walks in and gives this child a marshmallow.
[00:01:58.760 --> 00:02:02.160]   And he or she is told, hey, here's one marshmallow.
[00:02:02.160 --> 00:02:06.040]   If you wait till I come back, you know, don't eat it.
[00:02:06.040 --> 00:02:08.360]   If you wait till I come back and the marshmallow's still here
[00:02:08.360 --> 00:02:09.500]   I'm gonna bring you another one.
[00:02:09.500 --> 00:02:11.380]   So you'll have two.
[00:02:11.380 --> 00:02:14.200]   And so the adult leaves the room and they wait.
[00:02:14.200 --> 00:02:15.940]   And the camera's on the child.
[00:02:15.940 --> 00:02:18.040]   And you just see this child go through the next,
[00:02:18.040 --> 00:02:19.000]   you know, two minutes,
[00:02:19.000 --> 00:02:21.840]   the most excruciating time of their lives, right?
[00:02:21.840 --> 00:02:23.760]   They're sitting there staring at the marshmallow.
[00:02:23.760 --> 00:02:26.520]   You know, they're like prodding it, sniffing it,
[00:02:26.520 --> 00:02:27.920]   you know, trying to lick it.
[00:02:27.920 --> 00:02:29.760]   And some of them pinch a little bit off, you know,
[00:02:29.760 --> 00:02:32.600]   the temptation to eat it is just so much.
[00:02:32.600 --> 00:02:34.200]   And of course, some children just don't care.
[00:02:34.200 --> 00:02:35.280]   The temptation's too much.
[00:02:35.280 --> 00:02:36.680]   You just pick it up, eat it.
[00:02:36.680 --> 00:02:38.400]   It's like, I'm not even sorry about that, you know?
[00:02:38.400 --> 00:02:42.920]   So impulse control, resisting temptation.
[00:02:42.920 --> 00:02:46.920]   Now, this might sound fun to us.
[00:02:46.920 --> 00:02:49.860]   Been in our own walk, in our own lives.
[00:02:49.860 --> 00:02:51.760]   We too go through our own versions
[00:02:51.760 --> 00:02:53.600]   of battles with temptation.
[00:02:53.600 --> 00:02:57.080]   And I'm sure every one of us in this room
[00:02:57.080 --> 00:03:00.040]   knows what it feels like to really, really,
[00:03:00.040 --> 00:03:02.420]   really want to do the things,
[00:03:02.420 --> 00:03:06.460]   but we know they violate how God has called us to live.
[00:03:06.460 --> 00:03:10.760]   We can define temptation this way.
[00:03:10.760 --> 00:03:15.560]   Temptation can be defined as the inclination to sin.
[00:03:16.500 --> 00:03:19.840]   The pull to do and think and act in ways
[00:03:19.840 --> 00:03:22.180]   that we know we're not supposed to.
[00:03:22.180 --> 00:03:26.040]   And these things can be very seductive.
[00:03:26.040 --> 00:03:28.600]   They're seductive because on the surface,
[00:03:28.600 --> 00:03:31.160]   they seem to enhance our lives.
[00:03:31.160 --> 00:03:34.700]   They seem to make life better or easier or more free.
[00:03:34.700 --> 00:03:37.600]   But in the end, what we find is that
[00:03:37.600 --> 00:03:39.320]   when we give into temptation,
[00:03:39.320 --> 00:03:41.920]   what it actually does is diminish
[00:03:41.920 --> 00:03:46.900]   and maybe even tear down or destroy the genuine life
[00:03:46.900 --> 00:03:49.740]   that God has called us to live.
[00:03:49.740 --> 00:03:52.800]   The life that God truly has for us.
[00:03:52.800 --> 00:03:56.460]   Okay, don't switch off.
[00:03:56.460 --> 00:03:59.300]   It might start to get a little uncomfortable,
[00:03:59.300 --> 00:04:00.320]   but stay with me.
[00:04:00.320 --> 00:04:03.300]   We all know what we're talking about, right?
[00:04:03.300 --> 00:04:07.240]   That website that's just one click away.
[00:04:07.240 --> 00:04:11.020]   The pull to objectify another person
[00:04:11.020 --> 00:04:13.500]   in a purely physical, sexual way.
[00:04:13.500 --> 00:04:17.020]   The swipe of that credit card,
[00:04:17.020 --> 00:04:18.940]   well, that thing you just need so much,
[00:04:18.940 --> 00:04:21.220]   but you already don't know how you're gonna pay the bill
[00:04:21.220 --> 00:04:22.220]   from the next month.
[00:04:22.220 --> 00:04:27.100]   That really snarky comment that you know if you say it,
[00:04:27.100 --> 00:04:29.380]   it's just cut the person right down to it,
[00:04:29.380 --> 00:04:30.620]   put them in their place.
[00:04:30.620 --> 00:04:34.740]   That angry outburst you just unleash on your child
[00:04:34.740 --> 00:04:36.040]   without thinking about it.
[00:04:36.040 --> 00:04:39.380]   You're out on the night.
[00:04:39.380 --> 00:04:42.120]   Just one more drink, just one more drink.
[00:04:42.120 --> 00:04:46.580]   The ease it would be to just to take that little bit extra,
[00:04:46.580 --> 00:04:47.460]   no one's ever gonna know.
[00:04:47.460 --> 00:04:49.180]   If I take this, no one's ever gonna know.
[00:04:49.180 --> 00:04:51.020]   So, you know, it's fine, right?
[00:04:51.020 --> 00:04:54.420]   Or that relationship you keep going back to,
[00:04:54.420 --> 00:04:56.660]   which you know is so toxic,
[00:04:56.660 --> 00:04:58.600]   but for some reason you just feel like
[00:04:58.600 --> 00:05:00.660]   you have to keep going back there.
[00:05:00.660 --> 00:05:03.640]   Hashtag my life, am I right?
[00:05:03.640 --> 00:05:08.400]   Now, of course, for some of these things,
[00:05:08.400 --> 00:05:11.220]   the consequence of giving into temptation
[00:05:11.220 --> 00:05:13.380]   might not be so serious.
[00:05:13.380 --> 00:05:14.940]   Like licking empty your hand rails,
[00:05:14.940 --> 00:05:17.020]   yeah, it's a bit gross, you might get a bit sick,
[00:05:17.020 --> 00:05:18.540]   you might end up on YouTube even,
[00:05:18.540 --> 00:05:21.220]   but in the long run, it's okay.
[00:05:21.220 --> 00:05:23.480]   Screaming in a restaurant for no reason,
[00:05:23.480 --> 00:05:26.660]   it's a bit embarrassing, but people will get over it.
[00:05:26.660 --> 00:05:28.780]   Eating a lot of marshmallows, well, technically,
[00:05:28.780 --> 00:05:31.680]   I don't think that's even really wrong in the first place.
[00:05:31.680 --> 00:05:34.420]   But for some things,
[00:05:34.420 --> 00:05:36.940]   like the things we have just listed above,
[00:05:36.940 --> 00:05:40.280]   the consequence of not getting a handle
[00:05:40.280 --> 00:05:44.240]   can be pretty serious, are pretty serious.
[00:05:44.240 --> 00:05:49.080]   And so today, as we continue in the book of James,
[00:05:49.080 --> 00:05:51.960]   we come to a couple of passages that teach us
[00:05:51.960 --> 00:05:55.080]   how to stay strong in temptation.
[00:05:55.080 --> 00:05:58.340]   And I'm not joking when I say our lives
[00:05:58.340 --> 00:06:00.840]   might literally depend on how we handle
[00:06:00.840 --> 00:06:02.180]   these things in our lives.
[00:06:02.180 --> 00:06:05.240]   So you're still paying attention?
[00:06:05.240 --> 00:06:06.800]   Okay, good.
[00:06:06.800 --> 00:06:08.440]   Let's get into it then.
[00:06:08.440 --> 00:06:11.940]   James 1, 13, follow me if you can, please.
[00:06:11.940 --> 00:06:14.400]   Scripture says this,
[00:06:14.400 --> 00:06:18.040]   "When tempted, no one should say, 'God is tempting me.'
[00:06:18.040 --> 00:06:20.480]   For God cannot be tempted by evil,
[00:06:20.480 --> 00:06:22.460]   nor does he tempt anyone.
[00:06:22.460 --> 00:06:26.820]   But each person is tempted when they are dragged away
[00:06:26.820 --> 00:06:29.840]   by their own evil desire and enticed.
[00:06:29.840 --> 00:06:33.600]   Then after desire has conceived, it gives birth to sin,
[00:06:33.600 --> 00:06:38.060]   and sin, when it is full grown, gives birth to death."
[00:06:38.060 --> 00:06:41.580]   You know, there's a funny thing that happens in languages
[00:06:41.580 --> 00:06:44.660]   where sometimes words can sound the same,
[00:06:44.660 --> 00:06:47.360]   but have completely different meanings.
[00:06:47.360 --> 00:06:48.720]   Right, this happens in Cantonese.
[00:06:48.720 --> 00:06:51.680]   You know, you have something called tong yim chi, right?
[00:06:51.680 --> 00:06:53.440]   Which they sound the same,
[00:06:53.440 --> 00:06:55.360]   but the meaning is completely different.
[00:06:55.360 --> 00:06:57.640]   So for example, mou hei, right?
[00:06:57.640 --> 00:07:00.040]   In Cantonese, there's a phrase called mou hei.
[00:07:00.040 --> 00:07:02.760]   Mou hei can mean, "I'm out of breath, I'm tired,
[00:07:02.760 --> 00:07:04.280]   I need to take a break."
[00:07:04.280 --> 00:07:06.080]   Or mou hei can also mean,
[00:07:06.080 --> 00:07:08.640]   "A weapon that you use to fight or attack someone with."
[00:07:08.640 --> 00:07:09.480]   Right?
[00:07:09.480 --> 00:07:12.200]   Sounds the same, different meaning.
[00:07:12.200 --> 00:07:13.900]   In English, we have these words too, right?
[00:07:13.900 --> 00:07:15.240]   They are called homonyms.
[00:07:15.240 --> 00:07:16.720]   Is that right, English teachers?
[00:07:16.720 --> 00:07:18.160]   Right, homonyms.
[00:07:18.160 --> 00:07:20.200]   Sound the same, completely different meaning.
[00:07:20.200 --> 00:07:22.880]   For example, the word bark, okay?
[00:07:22.880 --> 00:07:25.960]   Bark can be the sound a dog makes when it's excited
[00:07:25.960 --> 00:07:27.520]   or trying to get your attention.
[00:07:27.520 --> 00:07:30.360]   Or it can be like the outer layer of a tree, right?
[00:07:30.360 --> 00:07:33.160]   Same sound, different meaning.
[00:07:33.160 --> 00:07:34.520]   Rock, for example, right?
[00:07:34.520 --> 00:07:36.360]   Can be chunks of granite or stone
[00:07:36.360 --> 00:07:38.160]   that you see lying around on the ground.
[00:07:38.160 --> 00:07:41.240]   Or it could be a Hollywood movie superstar.
[00:07:41.240 --> 00:07:43.240]   Same word, different meaning.
[00:07:43.240 --> 00:07:45.280]   Now I'm telling you this
[00:07:45.280 --> 00:07:48.360]   because there is a homonym happening here
[00:07:48.360 --> 00:07:50.640]   in this passage in the Greek.
[00:07:50.640 --> 00:07:52.920]   The word is perissamos.
[00:07:52.920 --> 00:07:57.920]   And it's a word that can mean both trials and temptations.
[00:07:58.400 --> 00:08:02.460]   Now last week, Pastor Carla talked to us about trials,
[00:08:02.460 --> 00:08:04.560]   right, about how trials can be something
[00:08:04.560 --> 00:08:06.760]   that we learn to take joy in.
[00:08:06.760 --> 00:08:10.360]   Can even be seen as a gift from God.
[00:08:10.360 --> 00:08:11.520]   Why is that?
[00:08:11.520 --> 00:08:14.040]   Well, because trials can be used to refine us,
[00:08:14.040 --> 00:08:17.040]   shape us, build us up so we can be,
[00:08:17.040 --> 00:08:21.480]   in the word of James himself, lacking in nothing.
[00:08:21.480 --> 00:08:24.500]   Trials can be a good thing if we embrace them
[00:08:24.500 --> 00:08:26.520]   in the way that we're supposed to.
[00:08:26.520 --> 00:08:29.800]   In fact, scripture reassures us that time and time again,
[00:08:29.800 --> 00:08:32.720]   God can and use trials in our lives
[00:08:32.720 --> 00:08:35.920]   to make us to be more like Jesus.
[00:08:35.920 --> 00:08:39.580]   For our own good, for the good of the community,
[00:08:39.580 --> 00:08:41.720]   and for the glorification of his name.
[00:08:41.720 --> 00:08:46.240]   And yes, they are tough and challenging to get through,
[00:08:46.240 --> 00:08:49.680]   but trials are a journey well worth taking.
[00:08:49.680 --> 00:08:54.760]   However, temptation is very different.
[00:08:55.800 --> 00:08:58.460]   Because temptation does not seek to glorify God
[00:08:58.460 --> 00:09:00.420]   or to build up his name.
[00:09:00.420 --> 00:09:02.760]   But temptation seeks to tear us down,
[00:09:02.760 --> 00:09:07.280]   to destroy us, to shame us,
[00:09:07.280 --> 00:09:09.700]   and ultimately to lead us into death.
[00:09:09.700 --> 00:09:13.680]   The point we need to understand is this,
[00:09:13.680 --> 00:09:16.620]   where trials and tests may come from God,
[00:09:16.620 --> 00:09:20.920]   the temptation to sin will never come from God.
[00:09:20.920 --> 00:09:24.960]   God never entices us to sin against him.
[00:09:24.960 --> 00:09:27.280]   It's not in his nature, it's not in his personality,
[00:09:27.280 --> 00:09:30.200]   it's just not the way he works.
[00:09:30.200 --> 00:09:32.280]   I say this is important for us to understand,
[00:09:32.280 --> 00:09:35.360]   because in order for us to get a handle on temptation,
[00:09:35.360 --> 00:09:37.640]   we need to know God's character.
[00:09:37.640 --> 00:09:39.840]   'Cause often what I find for myself at least is this,
[00:09:39.840 --> 00:09:43.600]   when I fall into temptation, I start to blame God
[00:09:43.600 --> 00:09:45.500]   for the place that I've put myself in.
[00:09:45.500 --> 00:09:49.520]   In fact, if we look to the very beginning of time,
[00:09:49.520 --> 00:09:52.520]   when we see how sin enters into this world,
[00:09:52.520 --> 00:09:56.400]   we see Adam and Eve blaming God.
[00:09:56.400 --> 00:09:58.680]   Adam and Eve are tempted to eat the tree,
[00:09:58.680 --> 00:10:01.720]   from the only tree that God told them,
[00:10:01.720 --> 00:10:05.100]   "Do not eat fruit from this tree, it's off limits."
[00:10:05.100 --> 00:10:07.080]   And they take fruit from that tree.
[00:10:07.080 --> 00:10:10.040]   And when God comes to the Garden of Eden
[00:10:10.040 --> 00:10:12.280]   and he confronts Adam about it,
[00:10:12.280 --> 00:10:15.760]   notice his reaction, Adam says this,
[00:10:15.760 --> 00:10:18.160]   "Well, it's the woman you put with me,
[00:10:18.160 --> 00:10:21.440]   "she gave me some of the fruit, and that's why I ate it."
[00:10:22.440 --> 00:10:24.720]   And then God asked Eve what happened,
[00:10:24.720 --> 00:10:26.300]   and Eve defects blame and she says,
[00:10:26.300 --> 00:10:30.680]   "Well, the serpent deceived me, that's why I ate the fruit."
[00:10:30.680 --> 00:10:33.320]   In other words, what Adam and Eve are saying,
[00:10:33.320 --> 00:10:36.400]   "You know what God, it's not our fault,
[00:10:36.400 --> 00:10:38.900]   "this is on you God, it's your fault.
[00:10:38.900 --> 00:10:40.080]   "If it wasn't for this woman,
[00:10:40.080 --> 00:10:41.440]   "if it wasn't for this serpent,
[00:10:41.440 --> 00:10:44.520]   "we would never be in the place that we are now."
[00:10:44.520 --> 00:10:49.840]   Like I said, how about in your own life?
[00:10:51.060 --> 00:10:55.180]   Do we ever find ourselves blaming God for our own mistakes?
[00:10:55.180 --> 00:10:58.640]   Remember what we just said,
[00:10:58.640 --> 00:11:02.520]   God will never entice us to sin,
[00:11:02.520 --> 00:11:06.460]   because God can have nothing to do with evil.
[00:11:06.460 --> 00:11:10.720]   Let's go back to verse 13 for a minute, okay?
[00:11:10.720 --> 00:11:12.320]   I think if we look at the verse this way,
[00:11:12.320 --> 00:11:13.720]   it's gonna highlight it quite well.
[00:11:13.720 --> 00:11:15.240]   We're gonna read it again,
[00:11:15.240 --> 00:11:17.800]   but this time notice the homonym, okay?
[00:11:17.800 --> 00:11:19.900]   It's been phrased in a slightly different way
[00:11:19.900 --> 00:11:21.840]   with this homonym in mind.
[00:11:21.840 --> 00:11:24.260]   Verse 13 reads like this,
[00:11:24.260 --> 00:11:28.820]   "When tested, no one should say God is tempting me,
[00:11:28.820 --> 00:11:31.400]   "for God cannot be tempted by evil,
[00:11:31.400 --> 00:11:33.680]   "nor does he tempt anyone."
[00:11:33.680 --> 00:11:37.280]   So I'll say it again, just to drive it home.
[00:11:37.280 --> 00:11:41.080]   God does not tempt anyone to sin.
[00:11:41.080 --> 00:11:44.160]   He is only good all the time,
[00:11:44.160 --> 00:11:48.240]   and for that reason, we can put our trust fully in Him.
[00:11:49.100 --> 00:11:52.900]   One more point before we carry on, okay?
[00:11:52.900 --> 00:11:55.120]   When I'm talking about temptation here,
[00:11:55.120 --> 00:11:59.240]   we have to understand that temptation itself is not sin.
[00:11:59.240 --> 00:12:03.040]   It's the giving into temptation, crossing that line,
[00:12:03.040 --> 00:12:04.900]   that's when it becomes sin.
[00:12:04.900 --> 00:12:06.160]   Right, after all, scripture tells us
[00:12:06.160 --> 00:12:09.240]   that Jesus was tempted in every single way,
[00:12:09.240 --> 00:12:12.180]   just as we are, yet he did not sin.
[00:12:12.180 --> 00:12:13.740]   That's Hebrews 4:15.
[00:12:13.740 --> 00:12:16.320]   So the question then becomes this,
[00:12:16.320 --> 00:12:19.380]   well, where does the temptation to sin come from?
[00:12:19.380 --> 00:12:25.520]   Verse 14, "But each person is tempted
[00:12:25.520 --> 00:12:27.040]   "when they are dragged away
[00:12:27.040 --> 00:12:31.440]   "by their own evil desire and enticed."
[00:12:31.440 --> 00:12:32.680]   So there's a small list here
[00:12:32.680 --> 00:12:35.540]   that tells us the sources of temptation.
[00:12:35.540 --> 00:12:41.380]   First, it says this, "Our own evil desire."
[00:12:41.380 --> 00:12:43.880]   Again, this is one of these uncomfortable truths
[00:12:43.880 --> 00:12:46.040]   that we have to embrace.
[00:12:46.040 --> 00:12:48.920]   And the fact is, all of us in this room,
[00:12:48.920 --> 00:12:51.320]   all of you guys watching online,
[00:12:51.320 --> 00:12:53.660]   all of us, no matter who you are,
[00:12:53.660 --> 00:12:55.600]   are capable of doing evil.
[00:12:55.600 --> 00:12:58.960]   And in this passage, James is trying to remind us
[00:12:58.960 --> 00:13:03.600]   that there is a sense of responsibility we have to take.
[00:13:03.600 --> 00:13:04.980]   He's really trying to stress that here.
[00:13:04.980 --> 00:13:07.520]   When we make a mess of things, when we mess things up,
[00:13:07.520 --> 00:13:10.120]   when we fall into sin through temptation,
[00:13:10.120 --> 00:13:11.780]   we have to own up to it.
[00:13:11.780 --> 00:13:12.840]   That's on us.
[00:13:13.680 --> 00:13:14.880]   Now, of course, this isn't saying
[00:13:14.880 --> 00:13:18.240]   that we only do evil all the time.
[00:13:18.240 --> 00:13:20.960]   Later in the letter, James is encouraging the readers
[00:13:20.960 --> 00:13:24.520]   and the hearers to pair the faith and the works together
[00:13:24.520 --> 00:13:27.280]   in order to do good things, to glorify God's name,
[00:13:27.280 --> 00:13:29.960]   to reach the community, to help other people,
[00:13:29.960 --> 00:13:31.620]   like widows and the orphans.
[00:13:31.620 --> 00:13:36.400]   But this is a reminder to us that as human beings,
[00:13:36.400 --> 00:13:39.160]   which I'm sure most of us in this room are,
[00:13:39.160 --> 00:13:42.240]   evil is a reality that sits within all of us.
[00:13:43.500 --> 00:13:47.080]   Now, you might be thinking again, evil, really?
[00:13:47.080 --> 00:13:50.240]   That's kind of a harsh word to use, isn't it?
[00:13:50.240 --> 00:13:54.800]   I mean, I know I do bad things, but is it really evil?
[00:13:54.800 --> 00:13:59.820]   Again, let's expand our thinking a little bit
[00:13:59.820 --> 00:14:02.600]   because the way evil is being used here isn't to,
[00:14:02.600 --> 00:14:04.080]   isn't like maybe in our imagination
[00:14:04.080 --> 00:14:07.720]   or the really evil things that come up to our mind.
[00:14:07.720 --> 00:14:09.860]   But evil is used to describe anything
[00:14:09.860 --> 00:14:12.360]   that falls short of God's standard.
[00:14:13.360 --> 00:14:18.280]   Our selfish desires, our greed, our lust, dishonesty,
[00:14:18.280 --> 00:14:22.400]   fits of rage and anger, neglecting the poor and the needy.
[00:14:22.400 --> 00:14:26.520]   All of us in this room are capable of evil acts,
[00:14:26.520 --> 00:14:28.320]   both big and small.
[00:14:28.320 --> 00:14:31.000]   And when we fall into those places,
[00:14:31.000 --> 00:14:35.000]   we have to take responsibility of our own sin.
[00:14:35.000 --> 00:14:38.920]   So there is our own evil desires.
[00:14:39.920 --> 00:14:43.160]   However, there are also temptations
[00:14:43.160 --> 00:14:46.000]   that come to us from other sources.
[00:14:46.000 --> 00:14:47.360]   This is what James is talking about
[00:14:47.360 --> 00:14:50.720]   when it says we are dragged away and enticed.
[00:14:50.720 --> 00:14:55.160]   And the fact is we have a very evil enemy,
[00:14:55.160 --> 00:14:58.480]   a very real enemy, Satan and his minions
[00:14:58.480 --> 00:15:01.820]   and all the other devils that work for him
[00:15:01.820 --> 00:15:05.180]   who will do whatever they can to entice you
[00:15:05.180 --> 00:15:07.140]   to give into your own temptation.
[00:15:08.280 --> 00:15:11.240]   There are also people with bad intentions,
[00:15:11.240 --> 00:15:15.720]   people who don't necessarily have your best for you.
[00:15:15.720 --> 00:15:18.080]   These are people that might try to use you,
[00:15:18.080 --> 00:15:21.520]   try to abuse you, different ways to try and trick
[00:15:21.520 --> 00:15:25.760]   and manipulate you into doing things you know aren't right.
[00:15:25.760 --> 00:15:30.760]   And when James uses the words dragged away and enticed,
[00:15:30.760 --> 00:15:33.440]   the original hearers and the original readers
[00:15:33.440 --> 00:15:35.880]   of this letter would have immediately come up
[00:15:35.880 --> 00:15:39.080]   with images of things like traps and hooks
[00:15:39.080 --> 00:15:40.840]   that were used for like fishing and hunting
[00:15:40.840 --> 00:15:43.160]   to hunt and catch animals.
[00:15:43.160 --> 00:15:47.880]   So maybe as a bit of reflection, we can ask it like this.
[00:15:47.880 --> 00:15:51.540]   Do you ever find yourselves being preyed upon by evil?
[00:15:51.540 --> 00:15:54.360]   I mean, you're out there trying
[00:15:54.360 --> 00:15:56.760]   to live your best life for Jesus,
[00:15:56.760 --> 00:15:58.380]   but it seems like these temptations,
[00:15:58.380 --> 00:16:00.920]   these things just keep trying to trip you up,
[00:16:00.920 --> 00:16:02.840]   things trying to hunt you down
[00:16:02.840 --> 00:16:05.900]   and put evil thoughts and desires into your mind.
[00:16:05.900 --> 00:16:12.120]   For example, maybe just an example, right?
[00:16:12.120 --> 00:16:14.920]   You've just really had a wonderful time with God
[00:16:14.920 --> 00:16:16.840]   with your small group.
[00:16:16.840 --> 00:16:19.920]   Maybe you went out to do some outreach and it was amazing.
[00:16:19.920 --> 00:16:21.240]   You sat down with a stranger
[00:16:21.240 --> 00:16:22.560]   and you shared your life with them.
[00:16:22.560 --> 00:16:25.920]   And it was just a really good time of worshiping God together
[00:16:25.920 --> 00:16:28.480]   seeing him at work in the life of your small group
[00:16:28.480 --> 00:16:29.540]   and your community.
[00:16:30.900 --> 00:16:33.220]   People were deeply impacted by God this evening
[00:16:33.220 --> 00:16:35.140]   and it was great.
[00:16:35.140 --> 00:16:38.260]   But now you come home and it's quiet.
[00:16:38.260 --> 00:16:40.380]   Maybe you're alone.
[00:16:40.380 --> 00:16:43.940]   Maybe the family's already asleep.
[00:16:43.940 --> 00:16:45.540]   And suddenly it's as if, you know,
[00:16:45.540 --> 00:16:47.420]   these things just start happening in your brain,
[00:16:47.420 --> 00:16:49.660]   all these hooks, all these temptations.
[00:16:49.660 --> 00:16:53.020]   Turn on the computer, do this, do that.
[00:16:53.020 --> 00:16:55.500]   Check it out, nobody's gonna know.
[00:16:55.500 --> 00:16:57.740]   You had a tough night, you had a tiring day,
[00:16:57.740 --> 00:16:59.300]   you need to relax.
[00:17:00.300 --> 00:17:03.020]   Now, of course, the context might be slightly different
[00:17:03.020 --> 00:17:04.900]   from everyone here.
[00:17:04.900 --> 00:17:07.020]   But I think with a little bit of self-reflection
[00:17:07.020 --> 00:17:10.940]   and honesty, we know how this works in our own lives.
[00:17:10.940 --> 00:17:14.020]   Right, we get those urges.
[00:17:14.020 --> 00:17:16.780]   We get hooked, we get trapped.
[00:17:16.780 --> 00:17:19.700]   And even though we know we're not supposed to go there,
[00:17:19.700 --> 00:17:22.260]   suddenly we find ourselves right back in the middle
[00:17:22.260 --> 00:17:24.660]   of the mess we saw we left behind that last time.
[00:17:24.660 --> 00:17:28.900]   It's like what Paul says in his letter to the Romans.
[00:17:29.900 --> 00:17:31.980]   Romans 7, 19.
[00:17:31.980 --> 00:17:35.580]   "For I do not do the good I want to do,
[00:17:35.580 --> 00:17:40.580]   "but the evil I do not want to do, this I keep on doing.
[00:17:40.580 --> 00:17:42.340]   "Now, if I do not," sorry,
[00:17:42.340 --> 00:17:44.540]   "if I do what I do not want to do,
[00:17:44.540 --> 00:17:46.740]   "it is no longer I who do it,
[00:17:46.740 --> 00:17:50.300]   "but it is sin living in me that does it."
[00:17:50.300 --> 00:17:55.620]   Well, how do we respond when things like this happen to us?
[00:17:55.620 --> 00:17:58.020]   When we go through this rollercoaster,
[00:17:58.020 --> 00:17:59.540]   what's the right response?
[00:17:59.540 --> 00:18:03.460]   Well, one of the dangers is for us to play down
[00:18:03.460 --> 00:18:06.020]   the seriousness of sin and temptation.
[00:18:06.020 --> 00:18:09.020]   You know, the concept of temptation,
[00:18:09.020 --> 00:18:11.380]   especially it's something often gets trivialized, right?
[00:18:11.380 --> 00:18:13.940]   In media, in the things we see around us,
[00:18:13.940 --> 00:18:14.780]   it gets trivialized.
[00:18:14.780 --> 00:18:17.300]   We make it into this thing where it seems kind of fun,
[00:18:17.300 --> 00:18:19.660]   or we can float around with temptation a little bit.
[00:18:19.660 --> 00:18:21.980]   It's okay, it's fun and exciting.
[00:18:21.980 --> 00:18:23.620]   Let's see how far I can go,
[00:18:23.620 --> 00:18:25.780]   how far I can get away with this.
[00:18:25.780 --> 00:18:28.420]   And we begin telling ourselves a lie.
[00:18:28.420 --> 00:18:30.180]   We begin telling ourselves things like,
[00:18:30.180 --> 00:18:32.060]   "It's not so bad,
[00:18:32.060 --> 00:18:33.940]   "because it's not really hurting anybody,
