
[00:00:00.000 --> 00:00:06.000]  很開心今天有元朗葡萄藤教會的洗禮
[00:02:02.000 --> 00:02:03.000]  阿里路亞就是
[00:02:03.000 --> 00:02:05.000]  現在這個已經是神蹟
[00:02:05.000 --> 00:02:08.000]  大家看到我現在這個樣子
[00:02:08.000 --> 00:02:09.000]  其實
[00:02:09.000 --> 00:02:11.000]  帥不帥 這些是人見識的
[00:02:11.000 --> 00:02:12.000]  我經常都跟別人說
[00:02:12.000 --> 00:02:13.000]  我以前應該帥一點
[00:02:13.000 --> 00:02:14.000]  不過當我相信主之後
[00:02:14.000 --> 00:02:16.000]  應該又帥一點
[00:02:16.000 --> 00:02:18.000]  我的臉也復活了
[00:02:18.000 --> 00:02:23.000]  這件事裡面其實有很多很難忘的事情
[00:02:23.000 --> 00:02:26.000]  但其中一個最難忘的一刻是什麼呢
[00:02:26.000 --> 00:02:30.000]  是我受傷當日的夜晚
[00:02:30.000 --> 00:02:32.000]  我自己一個人
[00:02:32.000 --> 00:02:34.000]  睡在那個獨立病房裡面
[00:02:34.000 --> 00:02:37.000]  我拿著那塊鏡子
[00:02:37.000 --> 00:02:40.000]  看著一個陌生的自己
[00:02:40.000 --> 00:02:43.000]  看著一個陌生的自己
[00:02:43.000 --> 00:02:45.000]  我不知道我要做多少手術
[00:02:45.000 --> 00:02:47.000]  我不知道我要做多少次的手術
[00:02:47.000 --> 00:02:50.000]  但我只知道我將會有一個很漫長
[00:02:50.000 --> 00:02:53.000]  很痛苦的治療過程
[00:02:53.000 --> 00:02:57.000]  這件事影響到我最大的是什麼呢
[00:02:57.000 --> 00:02:58.000]  最大的是
[00:02:58.000 --> 00:03:00.000]  我知道當時其實是很痛苦
[00:03:00.000 --> 00:03:02.000]  很辛苦的一段時間
[00:03:02.000 --> 00:03:05.000]  最苦不是身體上的苦楚
[00:03:05.000 --> 00:03:06.000]  最苦是什麼呢
[00:03:06.000 --> 00:03:09.000]  最苦是我當時沒有相信主
[00:03:09.000 --> 00:03:12.000]  最苦是我當時完全沒有依靠
[00:03:12.000 --> 00:03:14.000]  我心靈完全是空虛
[00:03:14.000 --> 00:03:18.000]  我心靈完全是沒有一個支持
[00:03:18.000 --> 00:03:21.000]  我完全是沒有一個平安
[00:03:21.000 --> 00:03:24.000]  我內心完全沒有那份平安
[00:03:24.000 --> 00:03:26.000]  那年是改變我人生的一年
[00:03:26.000 --> 00:03:28.000]  因為我知道這件事
[00:03:28.000 --> 00:03:30.000]  令我知道我需要耶穌
[00:03:30.000 --> 00:03:33.000]  令我知道我需要耶穌的平安
[00:03:33.000 --> 00:03:35.000]  在我生命裡面
[00:03:35.000 --> 00:03:37.000]  今天復活節的講題是
[00:03:37.000 --> 00:03:40.000]  願你們都平安
[00:03:40.000 --> 00:03:42.000]  願你們平安
[00:03:42.000 --> 00:03:44.000]  我們一起進入《約翰福音》裡
[00:03:44.000 --> 00:03:46.000]  看看門徒在當年
[00:03:46.000 --> 00:03:50.000]  他自己又如何經歷耶穌的平安
[00:03:50.000 --> 00:03:53.000]  那一天就是七天的第一天
[00:03:53.000 --> 00:03:55.000]  那個晚上
[00:03:55.000 --> 00:03:58.000]  門徒因為怕猶太人所在的地方
[00:03:58.000 --> 00:04:00.000]  門都關上了
[00:04:00.000 --> 00:04:02.000]  耶穌站在他們當中跟他們說
[00:04:02.000 --> 00:04:04.000]  願你們平安
[00:04:04.000 --> 00:04:05.000]  說了這句話
[00:04:05.000 --> 00:04:09.000]  他將他的手和肋旁給他們看
[00:04:09.000 --> 00:04:11.000]  門徒一見到主就喜樂了
[00:04:11.000 --> 00:04:13.000]  於是耶穌對他們說
[00:04:13.000 --> 00:04:15.000]  願你們平安
[00:04:15.000 --> 00:04:17.000]  負如何猜我來
[00:04:17.000 --> 00:04:19.000]  我又如何去猜你們
[00:04:19.000 --> 00:04:20.000]  說了這句話
[00:04:20.000 --> 00:04:22.000]  他向他們吹了一口氣
[00:04:22.000 --> 00:04:25.000]  說領受聖靈吧
[00:04:25.000 --> 00:04:29.000]  經文所說的七天的第一天
[00:04:29.000 --> 00:04:30.000]  就是星期日
[00:04:30.000 --> 00:04:33.000]  我們首先要回顧那個星期日之前
[00:04:33.000 --> 00:04:35.000]  發生了什麼事
[00:04:35.000 --> 00:04:38.000]  一群跟隨著耶穌
[00:04:38.000 --> 00:04:39.000]  好幾年
[00:04:39.000 --> 00:04:40.000]  有些長一些有些短一些
[00:04:40.000 --> 00:04:42.000]  但起碼有三年時間的人
[00:04:42.000 --> 00:04:45.000]  他們見證著耶穌行各人的神蹟
[00:04:45.000 --> 00:04:48.000]  他們見證著耶穌如何去醫治不同的人
[00:04:48.000 --> 00:04:50.000]  他們行事講話
[00:04:50.000 --> 00:04:52.000]  耶穌都是滿有權柄
[00:04:52.000 --> 00:04:54.000]  耶穌的身上門徒見到什麼
[00:04:54.000 --> 00:04:56.000]  耶穌的身上門徒見到能夠改變
[00:04:56.000 --> 00:04:59.000]  他們自己身邊處境的那個希望
[00:04:59.000 --> 00:05:01.000]  在上一個星期日
[00:05:01.000 --> 00:05:03.000]  跟隨耶穌的人
[00:05:03.000 --> 00:05:05.000]  還懷著那份好興奮
[00:05:05.000 --> 00:05:06.000]  好盼望的心情
[00:05:06.000 --> 00:05:09.000]  去夾道歡迎那個快將要去推翻
[00:05:09.000 --> 00:05:12.000]  壓迫他們很久的政權的人
[00:05:12.000 --> 00:05:13.000]  他們期待了很久
[00:05:13.000 --> 00:05:17.000]  那位拯救他們離開那種壓抑的耶穌
[00:05:17.000 --> 00:05:21.000]  他光榮地進入耶路撒冷城
[00:05:21.000 --> 00:05:23.000]  當大家以為那一天
[00:05:23.000 --> 00:05:25.000]  那一天快要來臨的時候
[00:05:25.000 --> 00:05:30.000]  事情卻180度地反向發展
[00:05:30.000 --> 00:05:31.000]  幾天之後星期五
[00:05:31.000 --> 00:05:33.000]  耶穌被捉拿
[00:05:33.000 --> 00:05:34.000]  被鞭打
[00:05:34.000 --> 00:05:35.000]  被奴役
[00:05:35.000 --> 00:05:36.000]  被羞辱
[00:05:36.000 --> 00:05:40.000]  最後被釘死在十字架上
[00:05:40.000 --> 00:05:42.000]  星期五受難日
[00:05:42.000 --> 00:05:43.000]  耶穌受難日
[00:05:43.000 --> 00:05:46.000]  對門徒來說是悲慘的
[00:05:46.000 --> 00:05:48.000]  是傷痛的一天
[00:05:48.000 --> 00:05:51.000]  對他們來說一切都幻滅
[00:05:51.000 --> 00:05:52.000]  星期六
[00:05:52.000 --> 00:05:54.000]  是門徒繼續去面對他們的挫敗
[00:05:54.000 --> 00:05:55.000]  恐懼
[00:05:55.000 --> 00:05:56.000]  迷惘
[00:05:56.000 --> 00:05:57.000]  無助
[00:05:57.000 --> 00:05:59.000]  無望的日子
[00:05:59.000 --> 00:06:05.000]  經文說門徒因為怕猶太人所在的地方門都關了
[00:06:05.000 --> 00:06:07.000]  耶穌被釘死在十字架上
[00:06:07.000 --> 00:06:11.000]  在牌面上猶太的領袖其實已經勝過耶穌黨
[00:06:11.000 --> 00:06:12.000]  跟隨耶穌的人
[00:06:12.000 --> 00:06:16.000]  他們會怕自己像耶穌一樣被捉拿
[00:06:16.000 --> 00:06:18.000]  他們可以做的是什麼呢
[00:06:18.000 --> 00:06:19.000]  好像經文所說
[00:06:19.000 --> 00:06:20.000]  他們可以做的
[00:06:20.000 --> 00:06:23.000]  就只是做好防範措施
[00:06:23.000 --> 00:06:25.000]  躲在密室裡
[00:06:25.000 --> 00:06:26.000]  他們在絕望
[00:06:26.000 --> 00:06:27.000]  恐懼
[00:06:27.000 --> 00:06:31.000]  和迷惘當中躲起來
[00:06:31.000 --> 00:06:33.000]  星期日上午
[00:06:33.000 --> 00:06:35.000]  莫大拉瑪迪亞
[00:06:35.000 --> 00:06:37.000]  看到復活的耶穌
[00:06:37.000 --> 00:06:38.000]  他回去跟他們說
[00:06:38.000 --> 00:06:40.000]  我看到主啊
[00:06:40.000 --> 00:06:41.000]  我看到主啊
[00:06:41.000 --> 00:06:45.000]  他也將耶穌對他所說的話都告訴了門徒
[00:06:45.000 --> 00:06:47.000]  我們看到經文裡也有看到
[00:06:47.000 --> 00:06:51.000]  但是門徒他們沒有選擇去相信
[00:06:51.000 --> 00:06:53.000]  又或者這麼說
[00:06:53.000 --> 00:06:58.000]  門徒他們不能夠去相信耶穌復活這個事實
[00:06:58.000 --> 00:07:00.000]  他們裡面還有很多的掙扎
[00:07:00.000 --> 00:07:03.000]  他們眼見著耶穌釘死在十字架上
[00:07:03.000 --> 00:07:05.000]  他們不可能接受到
[00:07:05.000 --> 00:07:08.000]  原來耶穌已經復活
[00:07:08.000 --> 00:07:09.000]  弟兄姊妹
[00:07:09.000 --> 00:07:10.000]  其實我們每一個人
[00:07:10.000 --> 00:07:13.000]  都經歷過不同形式的傷痛
[00:07:13.000 --> 00:07:15.000]  大大小小的創傷
[00:07:15.000 --> 00:07:17.000]  無論是身體
[00:07:17.000 --> 00:07:19.000]  或者是心靈上
[00:07:19.000 --> 00:07:20.000]  我們都經歷過
[00:07:20.000 --> 00:07:23.000]  甚至你可能是在經歷那些無望
[00:07:23.000 --> 00:07:25.000]  那些無助
[00:07:25.000 --> 00:07:26.000]  你可能有一段
[00:07:26.000 --> 00:07:29.000]  你覺得無法修補的關係
[00:07:29.000 --> 00:07:30.000]  可能醫生告訴你
[00:07:30.000 --> 00:07:34.000]  你身體上有一個很難醫治的疾病
[00:07:34.000 --> 00:07:35.000]  你健康的問題
[00:07:35.000 --> 00:07:38.000]  你可能面臨著你的工作
[00:07:38.000 --> 00:07:40.000]  你的事業的一個低潮
[00:07:40.000 --> 00:07:43.000]  也可能你的朋友
[00:07:43.000 --> 00:07:44.000]  你的家人
[00:07:44.000 --> 00:07:45.000]  或者你自己
[00:07:45.000 --> 00:07:46.000]  有一些你用了很長時間
[00:07:46.000 --> 00:07:47.000]  纏繞了你們很久的事
[00:07:47.000 --> 00:07:50.000]  你都沒有辦法去解決
[00:07:50.000 --> 00:07:53.000]  你可能在那個絕望
[00:07:53.000 --> 00:07:55.000]  恐懼和迷茫的當中
[00:07:55.000 --> 00:07:57.000]  你可能也像那些門徒一樣
[00:07:57.000 --> 00:07:59.000]  只能夠躲起來
[00:07:59.000 --> 00:08:06.000]  只能夠躲在你內心的密室裡
[00:08:06.000 --> 00:08:09.000]  你將自己鎖住
[00:08:09.000 --> 00:08:11.000]  我們當中又有多少個
[00:08:11.000 --> 00:08:14.000]  表面上看起來好像沒什麼
[00:08:14.000 --> 00:08:17.000]  其實因為過去曾經發生過一些事情
[00:08:17.000 --> 00:08:20.000]  或者現在你們在那種恐懼當中
[00:08:20.000 --> 00:08:21.000]  你唯有躲在自己裡面
[00:08:21.000 --> 00:08:24.000]  你將自己的心關起來
[00:08:24.000 --> 00:08:28.000]  這個鎖令你不能打開你自己
[00:08:28.000 --> 00:08:30.000]  令你不能正常地生活
[00:08:30.000 --> 00:08:33.000]  令你不能夠活出那種平安和喜樂
[00:08:33.000 --> 00:08:37.000]  頂姐妹其實這件事
[00:08:37.000 --> 00:08:39.000]  我相信對於不是基督徒也好
[00:08:39.000 --> 00:08:40.000]  是不是基督徒也好
[00:08:40.000 --> 00:08:43.000]  其實當我們面對一些傷害的時候
[00:08:43.000 --> 00:08:45.000]  其實很自然的
[00:08:45.000 --> 00:08:49.000]  我們自己會有一個自動防護機制
[00:08:49.000 --> 00:08:51.000]  我們會藏起來
[00:08:51.000 --> 00:08:53.000]  我們會躲在裡面
[00:08:53.000 --> 00:08:55.000]  但是越是躲起來的時候
[00:08:55.000 --> 00:08:56.000]  越是關上門的時候
[00:08:56.000 --> 00:08:58.000]  裡面有什麼會滋生
[00:08:58.000 --> 00:09:01.000]  那些苦毒就會在我們裡面滋生
[00:09:01.000 --> 00:09:03.000]  那個憂愁就會籠罩著我們
[00:09:03.000 --> 00:09:05.000]  那個憂愁就好像那個鎖一樣
[00:09:05.000 --> 00:09:09.000]  令我們的門越是不能夠打開
[00:09:09.000 --> 00:09:12.000]  我們就會活在那個迷茫的黑暗裡面
[00:09:12.000 --> 00:09:14.000]  我們在這裡等
[00:09:14.000 --> 00:09:16.000]  我們不知道要等多久
[00:09:16.000 --> 00:09:21.000]  又或者其實我們已經到了不知道要等什麼的時候
[00:09:21.000 --> 00:09:23.000]  但經文裡面說到
[00:09:23.000 --> 00:09:27.000]  星期日就是耶穌復活的那個晚上
[00:09:27.000 --> 00:09:29.000]  耶穌向門徒顯現
[00:09:29.000 --> 00:09:32.000]  耶穌來站在當中對他們說
[00:09:32.000 --> 00:09:35.000]  願你們平安
[00:09:35.000 --> 00:09:38.000]  門徒仍然在那個恐懼當中躲起來
[00:09:38.000 --> 00:09:42.000]  但是耶穌仍然能夠進入到他們當中
[00:09:42.000 --> 00:09:44.000]  當我們仍然處於我們的恐懼
[00:09:44.000 --> 00:09:46.000]  當我們仍然害怕受到傷害
[00:09:46.000 --> 00:09:48.000]  當我們仍然害怕舊事重提
[00:09:48.000 --> 00:09:51.000]  當仍然擔心被人觸碰到我們那種傷害
[00:09:51.000 --> 00:09:55.000]  讓人去令我們挑起那些痛的時候
[00:09:55.000 --> 00:09:57.000]  當我們仍然滿心苦毒
[00:09:57.000 --> 00:10:00.000]  仍然被那個揮之不去的憂愁籠罩著
[00:10:00.000 --> 00:10:02.000]  沒有勇氣將自己的心打開的時候
[00:10:02.000 --> 00:10:05.000]  我們可能覺得呼吸不了
[00:10:05.000 --> 00:10:10.000]  甚至可能已經到了一個不想呼吸的地步
[00:10:10.000 --> 00:10:12.000]  我們看到有多少的生命
[00:10:12.000 --> 00:10:16.000]  去到一個不想再呼吸的地步
[00:10:16.000 --> 00:10:18.000]  就在這個時候
[00:10:18.000 --> 00:10:20.000]  耶穌卻越過了一切
[00:10:20.000 --> 00:10:24.000]  你們為自己所建立的屏障
[00:10:24.000 --> 00:10:30.000]  耶穌越過了我們自己因為受創傷而建立的屏障
[00:10:30.000 --> 00:10:32.000]  他進入到我們的內心裡面
[00:10:32.000 --> 00:10:34.000]  他進入到我們裡面的密室
[00:10:34.000 --> 00:10:35.000]  那個幽暗
[00:10:35.000 --> 00:10:40.000]  那個充滿恐懼、悲傷、憂愁的密室裡面
[00:10:40.000 --> 00:10:43.000]  耶穌說:願你們平安
[00:10:43.000 --> 00:10:47.000]  耶穌說的這個平安不是一句問安這麼簡單
[00:10:47.000 --> 00:10:51.000]  這個平安是賜給信他的人的禮物
[00:10:51.000 --> 00:10:53.000]  這個不是一個願望
[00:10:53.000 --> 00:10:55.000]  這是一句肯定的話
[00:10:55.000 --> 00:10:59.000]  原文是:平安給予你們
[00:10:59.000 --> 00:11:02.000]  平安給予你們
[00:11:02.000 --> 00:11:04.000]  當耶穌突然進入到你的生命裡面的時候
[00:11:04.000 --> 00:11:08.000]  他是要給你一個驚喜
[00:11:08.000 --> 00:11:10.000]  給你一份你從來沒想過
[00:11:10.000 --> 00:11:12.000]  你從來沒見過
[00:11:12.000 --> 00:11:15.000]  也只有耶穌能夠給你的那份平安
[00:11:15.000 --> 00:11:18.000]  去到你的生命裡面
[00:11:18.000 --> 00:11:21.000]  在門徒跟隨耶穌的日子
[00:11:21.000 --> 00:11:25.000]  耶穌曾經承諾會賜給他們平安
[00:11:25.000 --> 00:11:28.000]  我們看看約翰福音14章27節
[00:11:28.000 --> 00:11:31.000]  耶穌說:我留下平安給你們
[00:11:31.000 --> 00:11:33.000]  我把我的平安賜給你們
[00:11:33.000 --> 00:11:34.000]  我所賜給你們的
[00:11:34.000 --> 00:11:36.000]  不是好像世人所賜給你們那些
[00:11:36.000 --> 00:11:38.000]  你們心裡面不要憂愁
[00:11:38.000 --> 00:11:41.000]  也不需要膽怯
[00:11:41.000 --> 00:11:44.000]  當時那些希臘人
[00:11:44.000 --> 00:11:46.000]  2000年前的希臘時代
[00:11:46.000 --> 00:11:49.000]  他們對於平安的看法是很消極的
[00:11:49.000 --> 00:11:51.000]  其實我們現在
[00:11:51.000 --> 00:11:53.000]  在我們自己的文化裡面
[00:11:53.000 --> 00:11:55.000]  其實我們也有一種很消極的
[00:11:55.000 --> 00:11:58.000]  平安是一個很消極的觀念
[00:11:58.000 --> 00:12:00.000]  例如如果沒有戰爭
[00:12:00.000 --> 00:12:02.000]  那個就是平安
[00:12:02.000 --> 00:12:04.000]  如果是就個人來說
[00:12:04.000 --> 00:12:07.000]  我們能夠離開那些困難
[00:12:07.000 --> 00:12:08.000]  疾病
[00:12:08.000 --> 00:12:10.000]  一些心理壓力的消失
[00:12:10.000 --> 00:12:12.000]  那就是平安
[00:12:12.000 --> 00:12:15.000]  但是這個是逃避的平安
[00:12:15.000 --> 00:12:17.000]  一種逃逸的平安
[00:12:17.000 --> 00:12:20.000]  這裡所說的平安是耶穌所賜的
[00:12:20.000 --> 00:12:22.000]  不是世界所說的那種平安
[00:12:22.000 --> 00:12:23.000]  不是有金錢
[00:12:23.000 --> 00:12:24.000]  不是有權勢
[00:12:24.000 --> 00:12:27.000]  不是有健康那種的外在平安
[00:12:27.000 --> 00:12:29.000]  耶穌說你們心裡不要憂愁
[00:12:29.000 --> 00:12:30.000]  也不要膽怯
[00:12:30.000 --> 00:12:33.000]  這兩句話表面上好像上面所說的
[00:12:33.000 --> 00:12:34.000]  比較負面的
[00:12:34.000 --> 00:12:36.000]  比較消極的
[00:12:36.000 --> 00:12:39.000]  但是耶穌說的是更深層次的平安
[00:12:39.000 --> 00:12:44.000]  世人可能仍然需要活在那個困難
[00:12:44.000 --> 00:12:46.000]  困苦和逼迫的當中
[00:12:46.000 --> 00:12:49.000]  但是他們仍然能夠得到那份平安
[00:12:49.000 --> 00:12:53.000]  因為這份平安並不是因著外在的環境而得到
[00:12:53.000 --> 00:12:55.000]  而是和上帝建立關係
[00:12:55.000 --> 00:12:58.000]  是上帝同在所賜給他們的平安
[00:12:58.000 --> 00:13:00.000]  是上帝的臨在
[00:13:00.000 --> 00:13:03.000]  讓我們能夠有那份平安
[00:13:03.000 --> 00:13:05.000]  耶穌要門徒知道
[00:13:05.000 --> 00:13:09.000]  唯有和戰勝死亡和死裡復活的主一起
[00:13:09.000 --> 00:13:12.000]  他們才不會憂愁不會膽怯
[00:13:12.000 --> 00:13:15.000]  其實不單止不憂愁不膽怯
[00:13:15.000 --> 00:13:18.000]  當人領受復活的主在他們的生活裡面的時候
[00:13:18.000 --> 00:13:20.000]  主的應許是
[00:13:20.000 --> 00:13:23.000]  我們會真正得到喜樂
[00:13:23.000 --> 00:13:25.000]  將憂愁
[00:13:25.000 --> 00:13:28.000]  籠罩我們的憂愁化為喜樂
[00:13:28.000 --> 00:13:31.000]  我們看看《論論經文》
[00:13:31.000 --> 00:13:34.000]  在《約翰福音》十六章
[00:13:34.000 --> 00:13:36.000]  耶穌說你們現在也是憂愁
[00:13:36.000 --> 00:13:38.000]  但是我再見你們的時候
[00:13:38.000 --> 00:13:40.000]  你們心裡就有喜樂了
[00:13:40.000 --> 00:13:44.000]  這喜樂沒有人能夠奪去
[00:13:44.000 --> 00:13:46.000]  我對你們說了這些的事
[00:13:46.000 --> 00:13:49.000]  是要使你們在我的裡面有平安
[00:13:49.000 --> 00:13:51.000]  在世界上你們有苦難
[00:13:51.000 --> 00:13:53.000]  但你們要有勇氣
[00:13:53.000 --> 00:13:58.000]  因為耶穌說我已勝過世界
[00:13:58.000 --> 00:14:01.000]  回到剛才我們開頭看的經文
[00:14:01.000 --> 00:14:03.000]  《約翰福音》二十章二十節那裡
[00:14:03.000 --> 00:14:07.000]  那裡說到門徒一看見主就喜樂了
[00:14:07.000 --> 00:14:10.000]  門徒一看見主就喜樂了
[00:14:10.000 --> 00:14:12.000]  我們在《約翰福音》裡面看到的
[00:14:12.000 --> 00:14:14.000]  是耶穌對門徒的應許
[00:14:14.000 --> 00:14:18.000]  和祂對他們所作承諾的一些兌現
[00:14:18.000 --> 00:14:20.000]  剛才我們所看的經文
[00:14:20.000 --> 00:14:23.000]  完全是耶穌將祂自己和門徒過去
[00:14:23.000 --> 00:14:26.000]  一路行走一路陪伴的日子所作的承諾
[00:14:26.000 --> 00:14:29.000]  祂今天兌現出來
[00:14:29.000 --> 00:14:31.000]  當耶穌再一次說
[00:14:31.000 --> 00:14:33.000]  賜平安給門徒
[00:14:33.000 --> 00:14:35.000]  然後吹一口氣
[00:14:35.000 --> 00:14:37.000]  經文說耶穌吹一口氣
[00:14:37.000 --> 00:14:40.000]  將聖靈賜給門徒
[00:14:40.000 --> 00:14:43.000]  這個同樣地讓我們很快
[00:14:43.000 --> 00:14:45.000]  就可以聯想到另一節經文
[00:14:45.000 --> 00:14:47.000]  在《創世紀》
[00:14:47.000 --> 00:14:50.000]  耶和華神用地上的塵土做人
[00:14:50.000 --> 00:14:53.000]  將生命之氣吹進他的鼻孔
[00:14:53.000 --> 00:14:57.000]  這個人就成了有靈的活人
[00:14:57.000 --> 00:15:00.000]  這是上帝要藉著耶穌
[00:15:00.000 --> 00:15:03.000]  給新生命賜給接受祂的人
[00:15:03.000 --> 00:15:05.000]  這是復活節的訊息
[00:15:05.000 --> 00:15:08.000]  這是關於我們每一個人的訊息
[00:15:08.000 --> 00:15:16.000]  這是屬於今天在座每一位的訊息
[00:15:16.000 --> 00:15:19.000]  這是耶穌說我要給你一份禮物
[00:15:19.000 --> 00:15:21.000]  可能在你的生活裡面
[00:15:21.000 --> 00:15:25.000]  你曾經有不同的事情發生
[00:15:25.000 --> 00:15:29.000]  你可能覺得自己還可以
[00:15:29.000 --> 00:15:34.000]  或者你可能覺得這不是屬於你的
[00:15:34.000 --> 00:15:37.000]  但當你在那種疑惑裡面
[00:15:37.000 --> 00:15:40.000]  當你仍然很無助的時候
[00:15:40.000 --> 00:15:42.000]  其實今天坐在這裡
[00:15:42.000 --> 00:15:44.000]  正正就是耶穌要再一次說
[00:15:44.000 --> 00:15:45.000]  我站在你前面
[00:15:45.000 --> 00:15:48.000]  進入到你們生命當中
[00:15:48.000 --> 00:15:49.000]  今天是復活節
[00:15:49.000 --> 00:15:52.000]  我們剛才說到下午會去到黃金海岸
[00:15:52.000 --> 00:15:56.000]  去為願意去接受耶穌基督作為救主
[00:15:56.000 --> 00:16:01.000]  也立志一生跟隨他的弟兄姊妹去洗禮浸禮
[00:16:01.000 --> 00:16:06.000]  也藉此去表示他進入到我們基督的大家庭
[00:16:06.000 --> 00:16:09.000]  現在我想邀請Kinky
[00:16:09.000 --> 00:16:11.000]  邀請Kinky上來
[00:16:11.000 --> 00:16:12.000]  她有點緊張
[00:16:12.000 --> 00:16:15.000]  大家給她掌聲鼓勵一下
[00:16:15.000 --> 00:16:18.000]  想邀請Kinky上來
[00:16:18.000 --> 00:16:21.000]  為我們分享你的見證好不好
[00:16:21.000 --> 00:16:23.000]  好
[00:16:23.000 --> 00:16:27.000]  謝謝
[00:16:27.000 --> 00:16:31.000]  大家好,我叫Kinky
[00:16:31.000 --> 00:16:35.000]  我不知道大家當中有多少人認識我
[00:16:35.000 --> 00:16:37.000]  其實我在
[00:16:37.000 --> 00:16:42.000]  很久都很想跟大家分享我的見證
[00:16:42.000 --> 00:16:45.000]  因為自己覺得都幾奇妙的
[00:16:45.000 --> 00:16:47.000]  在2000年的時候
[00:16:47.000 --> 00:16:49.000]  都算到我幾多歲了
[00:16:49.000 --> 00:16:52.000]  我讀中學的時候就已經認識主耶穌
[00:16:52.000 --> 00:16:54.000]  因為當時有倫理堂
[00:16:54.000 --> 00:16:57.000]  介紹主耶穌的生平
[00:16:57.000 --> 00:16:59.000]  那段短片我看的時候
[00:16:59.000 --> 00:17:02.000]  現在回想起來就知道
[00:17:02.000 --> 00:17:04.000]  我原來是很有興趣
[00:17:04.000 --> 00:17:07.000]  因為我會直接趴在桌面
[00:17:07.000 --> 00:17:09.000]  看著螢幕去看
[00:17:09.000 --> 00:17:12.000]  但是五年光景過去
[00:17:12.000 --> 00:17:14.000]  我都沒有特別了解
[00:17:14.000 --> 00:17:18.000]  或者很深入去探討耶穌的問題
[00:17:18.000 --> 00:17:21.000]  五年過去就忘記了
[00:17:21.000 --> 00:17:24.000]  但是原來今時今日回望回頭
[00:17:24.000 --> 00:17:29.000]  這個主原來一直已經在我心裡
[00:17:29.000 --> 00:17:31.000]  去到畢業後
[00:17:31.000 --> 00:17:34.000]  2006年我去到結婚
[00:17:34.000 --> 00:17:37.000]  不知為什麼就走了這一步
[00:17:37.000 --> 00:17:39.000]  2007年我女兒出生
[00:17:39.000 --> 00:17:42.000]  不用怕,我女兒是17歲
[00:17:42.000 --> 00:17:43.000]  很大了
[00:17:43.000 --> 00:17:47.000]  去到2013年我去做人生另一件事
