
[00:00:00.000 --> 00:00:02.000]  大家有玩過扭計骰嗎?
[00:03:17.000 --> 00:03:20.000]  但他發覺,原來現實並不是這樣的
[00:03:20.000 --> 00:03:23.000]  現實並不是他用他自己的方法
[00:03:23.000 --> 00:03:25.000]  然後用盡他所有努力,辦法
[00:03:25.000 --> 00:03:28.000]  他就可以把它還原
[00:03:28.000 --> 00:03:30.000]  作為一個爸爸
[00:03:30.000 --> 00:03:32.000]  當然不會就這樣就算了
[00:03:32.000 --> 00:03:38.000]  結果,這個世界上有另一個偉大的產物
[00:03:38.000 --> 00:03:41.000]  YouTube
[00:03:41.000 --> 00:03:44.000]  結果我在網上用了15個小時
[00:03:44.000 --> 00:03:49.000]  去學會了如何還原這個扭計骰
[00:03:49.000 --> 00:03:51.000]  我們給點掌聲
[00:03:51.000 --> 00:03:54.000]  G.E.S.O所創造的YouTube Now
[00:03:54.000 --> 00:03:59.000]  你們有沒有另外15個小時讓我重新搞過
[00:03:59.000 --> 00:04:01.000]  這件事很有趣
[00:04:01.000 --> 00:04:05.000]  但在當中,我學會了一件事
[00:04:05.000 --> 00:04:09.000]  我學會了,其實無論我想怎樣去解策它也好
[00:04:09.000 --> 00:04:11.000]  如果你有玩過扭計骰,你懂得玩的話
[00:04:11.000 --> 00:04:14.000]  你會知道其實它是需要方程式的
[00:04:14.000 --> 00:04:16.000]  它需要方程式去完成
[00:04:16.000 --> 00:04:18.000]  你去到最後那兩三步
[00:04:18.000 --> 00:04:21.000]  你會看到差幾粒,其實差不多完成了
[00:04:21.000 --> 00:04:23.000]  但方程式是怎樣?
[00:04:23.000 --> 00:04:25.000]  你要把它扭到亂了
[00:04:25.000 --> 00:04:27.000]  然後糟了,是不是可以還原?
[00:04:27.000 --> 00:04:29.000]  你要憑信心
[00:04:29.000 --> 00:04:33.000]  你要憑信心,然後四五六上左右
[00:04:33.000 --> 00:04:37.000]  上去了,還原了
[00:04:37.000 --> 00:04:39.000]  在這件事上,我學會了三件事
[00:04:39.000 --> 00:04:42.000]  第一,父母為了小朋友
[00:04:42.000 --> 00:04:44.000]  沒有東西是不可能的,是不是?
[00:04:44.000 --> 00:04:49.000]  第二,不要亂買東西給小朋友
[00:04:49.000 --> 00:04:54.000]  第三,我們以為我們可以掌控一切
[00:04:54.000 --> 00:05:00.000]  憑著自己的方法去面對生命當中的各種挑戰
[00:05:00.000 --> 00:05:04.000]  結果往往是越整越亂
[00:05:04.000 --> 00:05:06.000]  結果越來越困惑
[00:05:06.000 --> 00:05:09.000]  甚至會失去了方向,失去了盼望
[00:05:09.000 --> 00:05:12.000]  但當我們願意謙卑下來
[00:05:12.000 --> 00:05:16.000]  尋求和信服我們天上的父親
[00:05:16.000 --> 00:05:19.000]  按他的旨意和方式來生活的時候
[00:05:19.000 --> 00:05:21.000]  我們才會真正明白
[00:05:21.000 --> 00:05:24.000]  原來在我們生命當中的每一步
[00:05:24.000 --> 00:05:27.000]  都有神精密的安排
[00:05:27.000 --> 00:05:33.000]  他才是擁有復原和修補我們生命的能力
[00:05:33.000 --> 00:05:38.000]  他才能給我們復原和修補我們生命的答案
[00:05:38.000 --> 00:05:41.000]  今天我們要透過約瑟的故事
[00:05:41.000 --> 00:05:45.000]  來學習信服神的主權這個重要的功課
[00:05:45.000 --> 00:05:48.000]  過去多個星期我們跟大家看過約瑟的故事
[00:05:48.000 --> 00:05:50.000]  今天很快,用一至兩分鐘
[00:05:50.000 --> 00:05:53.000]  讓大家重溫他的故事
[00:05:53.000 --> 00:05:56.000]  我們知道約瑟在他年輕的時候
[00:05:56.000 --> 00:05:59.000]  他受父親雅各的偏愛
[00:05:59.000 --> 00:06:03.000]  他受到哥哥們,一群哥哥的嫉妒和憎恨
[00:06:03.000 --> 00:06:05.000]  然後到下一章我們看到
[00:06:05.000 --> 00:06:08.000]  他被賣到埃及,十七歲的時候被賣到埃及
[00:06:08.000 --> 00:06:11.000]  成為奴隸,歷盡艱辛
[00:06:11.000 --> 00:06:14.000]  然後一直到他在埃及的時候
[00:06:14.000 --> 00:06:16.000]  他仍然很忠心地去工作
[00:06:16.000 --> 00:06:23.000]  結果他被他的僱主的太太毛高進入監牢
[00:06:23.000 --> 00:06:26.000]  當他進入監牢的時候,他都好像是被重用的
[00:06:26.000 --> 00:06:29.000]  他可以在裡面幫助其他人
[00:06:29.000 --> 00:06:31.000]  但在監牢當中他被遺忘
[00:06:31.000 --> 00:06:36.000]  他更深感受到那種孤單和痛苦
[00:06:36.000 --> 00:06:42.000]  這裡就是約瑟年青的年紀
[00:06:42.000 --> 00:06:49.000]  就是他年青的時候
[00:06:49.000 --> 00:06:54.000]  他的年輕歲月就是這樣度過了
[00:06:54.000 --> 00:06:56.000]  他的時光就是這樣度過了
[00:06:56.000 --> 00:07:02.000]  但是到了谷底反彈
[00:07:02.000 --> 00:07:05.000]  大家有沒有眼睛看著股票?
[00:07:05.000 --> 00:07:06.000]  不要提了,這些是傷心事
[00:07:06.000 --> 00:07:09.000]  待會再交托一下
[00:07:09.000 --> 00:07:11.000]  當他到了這裡的時候
[00:07:11.000 --> 00:07:14.000]  上帝的工作還沒完
[00:07:14.000 --> 00:07:20.000]  他被法老提拔成為宰相
[00:07:20.000 --> 00:07:26.000]  然後我們看到他和他的兄弟終於戲劇性地重逢
[00:07:26.000 --> 00:07:28.000]  事隔22年
[00:07:28.000 --> 00:07:33.000]  他被一群兄弟在22年前17歲的時候出賣
[00:07:33.000 --> 00:07:35.000]  到他成長成熟成人的時候
[00:07:35.000 --> 00:07:38.000]  他懂得他要做一點點事情
[00:07:38.000 --> 00:07:40.000]  上個星期Yanis跟我們說了
[00:07:40.000 --> 00:07:42.000]  他去看看他的哥哥
[00:07:42.000 --> 00:07:48.000]  這群出賣他的親人究竟有沒有變過
[00:07:48.000 --> 00:07:51.000]  上帝讓他有饑荒
[00:07:51.000 --> 00:07:59.000]  上帝也讓這群人不得不去埃及尋求約瑟
[00:07:59.000 --> 00:08:03.000]  上帝不斷在每一個時刻介入
[00:08:03.000 --> 00:08:07.000]  在生命當中做很多的工作
[00:08:07.000 --> 00:08:09.000]  上個星期我們看到猶大和他的兄弟
[00:08:09.000 --> 00:08:13.000]  如何迴轉和他們的生命如何轉化
[00:08:13.000 --> 00:08:16.000]  今天是我們這個講道系列最後一個星期
[00:08:16.000 --> 00:08:19.000]  這個去到恩怨情仇
[00:08:19.000 --> 00:08:20.000]  峰迴路轉
[00:08:20.000 --> 00:08:24.000]  可歌可泣的傳奇故事的高峰
[00:08:24.000 --> 00:08:29.000]  約瑟他最終情不自禁地和他的兄弟相認
[00:08:29.000 --> 00:08:31.000]  我先拿一本聖經
[00:08:31.000 --> 00:08:35.000]  不如我們去創世紀45章看一看
[00:08:35.000 --> 00:08:38.000]  他們如何相認
[00:08:38.000 --> 00:08:43.000]  約瑟在所有侍納他旁邊的人面前情不自禁
[00:08:43.000 --> 00:08:46.000]  他哭著說每個人都要離開我出去
[00:08:46.000 --> 00:08:48.000]  約瑟和他的兄弟相認的時候
[00:08:48.000 --> 00:08:50.000]  沒有一個人站在他們身邊
[00:08:50.000 --> 00:08:52.000]  約瑟就放聲大哭
[00:08:52.000 --> 00:08:53.000]  埃及人聽到
[00:08:53.000 --> 00:08:55.000]  法老家的人都聽到
[00:08:55.000 --> 00:08:57.000]  約瑟對他的兄弟說
[00:08:57.000 --> 00:08:58.000]  我是約瑟
[00:08:58.000 --> 00:09:00.000]  我父親還在嗎
[00:09:00.000 --> 00:09:02.000]  我父親還在生嗎
[00:09:02.000 --> 00:09:04.000]  他的兄弟不敢回答
[00:09:04.000 --> 00:09:07.000]  因為他們在他面前都很驚慌
[00:09:07.000 --> 00:09:10.000]  過去兩個月
[00:09:10.000 --> 00:09:14.000]  如果你們有和我們一起追這個故事的話
[00:09:14.000 --> 00:09:17.000]  今天是一個戲肉
[00:09:17.000 --> 00:09:19.000]  那些當戲回場的情節
[00:09:19.000 --> 00:09:21.000]  那些感人肺腑的一幕
[00:09:21.000 --> 00:09:23.000]  喜歡煲劇的你一定不要錯過
[00:09:23.000 --> 00:09:26.000]  我們盡量進入這個劇
[00:09:26.000 --> 00:09:27.000]  這個戲
[00:09:27.000 --> 00:09:28.000]  這個故事的裡面
[00:09:28.000 --> 00:09:31.000]  那些什麼突破修士最高峰的那些
[00:09:31.000 --> 00:09:32.000]  就是這一幕
[00:09:32.000 --> 00:09:33.000]  大家我們繼續看
[00:09:35.000 --> 00:09:40.000]  約瑟說現在不要因為將我賣到這裡而憂傷
[00:09:40.000 --> 00:09:41.000]  對自己生氣
[00:09:41.000 --> 00:09:42.000]  生氣自己
[00:09:42.000 --> 00:09:45.000]  因為神是差我來這裡
[00:09:45.000 --> 00:09:47.000]  差我來在你們之先
[00:09:47.000 --> 00:09:49.000]  為了要保存性命
[00:09:49.000 --> 00:09:52.000]  現在這個地方已經有兩年的饑荒
[00:09:52.000 --> 00:09:54.000]  還有五年是不能耕種的
[00:09:54.000 --> 00:09:55.000]  沒有收成的
[00:09:55.000 --> 00:09:57.000]  神差我在你們之先來到
[00:09:57.000 --> 00:10:00.000]  為了要讓你們在世上流餘種
[00:10:00.000 --> 00:10:01.000]  大師拯救
[00:10:01.000 --> 00:10:03.000]  保存你們的性命
[00:10:03.000 --> 00:10:04.000]  這樣看來
[00:10:04.000 --> 00:10:06.000]  差我來這裡的不是你們
[00:10:06.000 --> 00:10:07.000]  而是神
[00:10:07.000 --> 00:10:09.000]  祂使我如同法老的父
[00:10:09.000 --> 00:10:10.000]  作祂全家的主
[00:10:10.000 --> 00:10:13.000]  在埃及全地掌權
[00:10:13.000 --> 00:10:15.000]  你們快點去我爸爸那裡
[00:10:15.000 --> 00:10:16.000]  跟他說
[00:10:16.000 --> 00:10:18.000]  你的兒子約瑟這樣說
[00:10:18.000 --> 00:10:20.000]  神已經立我作為埃及的主
[00:10:20.000 --> 00:10:22.000]  請你來到我們這裡
[00:10:22.000 --> 00:10:23.000]  不要擔心
[00:10:23.000 --> 00:10:24.000]  不要擔心
[00:10:24.000 --> 00:10:26.000]  你和你的兒孫子孫
[00:10:26.000 --> 00:10:27.000]  羊群牛群
[00:10:27.000 --> 00:10:29.000]  以及一切所有的
[00:10:29.000 --> 00:10:30.000]  都可以來這裡住
[00:10:30.000 --> 00:10:31.000]  在哥山地那裡
[00:10:31.000 --> 00:10:32.000]  和我相近
[00:10:32.000 --> 00:10:34.000]  我要在那裡奉養你
[00:10:34.000 --> 00:10:36.000]  因為還有五年的饑荒
[00:10:36.000 --> 00:10:37.000]  免得你和你的家屬
[00:10:37.000 --> 00:10:39.000]  以及一切所有的
[00:10:39.000 --> 00:10:41.000]  都陷入困苦裡面
[00:10:41.000 --> 00:10:43.000]  漢啊
[00:10:43.000 --> 00:10:45.000]  你的眼睛
[00:10:45.000 --> 00:10:47.000]  他跟一群哥哥說
[00:10:47.000 --> 00:10:48.000]  他說你的眼睛
[00:10:48.000 --> 00:10:50.000]  和你弟弟
[00:10:50.000 --> 00:10:51.000]  我的弟弟
[00:10:51.000 --> 00:10:53.000]  變眼面都看到
[00:10:53.000 --> 00:10:56.000]  這番話是我親口跟你們說的
[00:10:56.000 --> 00:10:59.000]  你們要將我在埃及的一切的尊榮
[00:10:59.000 --> 00:11:01.000]  和你們所見到的事
[00:11:01.000 --> 00:11:03.000]  都告訴我爸爸
[00:11:03.000 --> 00:11:06.000]  也要趕緊將他帶到這裡
[00:11:06.000 --> 00:11:08.000]  於是約瑟就伏在
[00:11:08.000 --> 00:11:11.000]  他的弟弟變眼面的肩膀上
[00:11:11.000 --> 00:11:12.000]  他的頸上哭
[00:11:12.000 --> 00:11:15.000]  變眼面也伏在他上面哭
[00:11:15.000 --> 00:11:17.000]  他又親他的兄弟
[00:11:17.000 --> 00:11:18.000]  他的哥哥
[00:11:18.000 --> 00:11:20.000]  伏在他們那裡哭
[00:11:20.000 --> 00:11:25.000]  之後他的哥哥才敢跟他說話
[00:11:25.000 --> 00:11:27.000]  約瑟故事的高峰
[00:11:27.000 --> 00:11:29.000]  就是這一幕
[00:11:29.000 --> 00:11:33.000]  終極的饒恕
[00:11:33.000 --> 00:11:34.000]  我們讀了剛剛那個故事
[00:11:34.000 --> 00:11:38.000]  我們看到這個是這一幕的重點
[00:11:38.000 --> 00:11:39.000]  其中一個重點
[00:11:39.000 --> 00:11:41.000]  終極的饒恕
[00:11:41.000 --> 00:11:45.000]  約瑟終於和他的兄弟相認
[00:11:45.000 --> 00:11:46.000]  又擁抱又親又哭
[00:11:46.000 --> 00:11:47.000]  其實在說什麼呢
[00:11:47.000 --> 00:11:49.000]  裡面表達著的
[00:11:49.000 --> 00:11:53.000]  其實是那份完全的寬恕和接納
[00:11:53.000 --> 00:11:56.000]  失落二十年
[00:11:56.000 --> 00:11:58.000]  失落了那二十年
[00:11:58.000 --> 00:12:00.000]  原諒他們不止
[00:12:00.000 --> 00:12:02.000]  還要叫他們一家大小
[00:12:02.000 --> 00:12:04.000]  連同那些雞鴨牛羊
[00:12:04.000 --> 00:12:05.000]  全部來到他那裡
[00:12:05.000 --> 00:12:08.000]  他會奉養他們
[00:12:08.000 --> 00:12:10.000]  約瑟還要這樣無條件地
[00:12:10.000 --> 00:12:13.000]  去祝福他們每一個
[00:12:13.000 --> 00:12:16.000]  為什麼約瑟會有這一份的大愛呢
[00:12:16.000 --> 00:12:17.000]  他還要安慰他們的哥哥
[00:12:17.000 --> 00:12:19.000]  他說不要因為你們
[00:12:19.000 --> 00:12:22.000]  將我賣到埃及而這麼憂傷
[00:12:22.000 --> 00:12:23.000]  不要生氣
[00:12:23.000 --> 00:12:25.000]  不要對自己生氣
[00:12:25.000 --> 00:12:27.000]  為什麼他可以這樣不計前仇
[00:12:27.000 --> 00:12:29.000]  徹底的饒恕
[00:12:29.000 --> 00:12:33.000]  還要無私的奉獻呢
[00:12:33.000 --> 00:12:36.000]  這一切完全是來自約瑟
[00:12:36.000 --> 00:12:40.000]  信心地相信他後面所說的這句話
[00:12:40.000 --> 00:12:41.000]  剛才我們讀過
[00:12:41.000 --> 00:12:42.000]  在第九節裡面
[00:12:42.000 --> 00:12:43.000]  那句話說
[00:12:43.000 --> 00:12:47.000]  因為神差我在你們耳先來
[00:12:47.000 --> 00:12:51.000]  因為神差我在你們耳先來
[00:12:51.000 --> 00:12:53.000]  約瑟他深信
[00:12:53.000 --> 00:12:55.000]  這一切都是來自神的心意
[00:12:55.000 --> 00:12:58.000]  這一切都是上帝美好的計劃
[00:12:58.000 --> 00:13:00.000]  我們在之前很多星期
[00:13:00.000 --> 00:13:03.000]  我們說到約瑟他很信實
[00:13:03.000 --> 00:13:04.000]  他的生命每一個足跡
[00:13:04.000 --> 00:13:05.000]  我們都看到他非常信實
[00:13:05.000 --> 00:13:07.000]  但是他怎樣做得到
[00:13:07.000 --> 00:13:08.000]  有句話說
[00:13:08.000 --> 00:13:10.000]  鬼不知道媽媽是女人
[00:13:10.000 --> 00:13:12.000]  鬼不知道信靠上帝
[00:13:12.000 --> 00:13:15.000]  一切都可以克服
[00:13:15.000 --> 00:13:19.000]  鬼不知道放過人就是原諒自己嗎
[00:13:19.000 --> 00:13:23.000]  但怎樣才可以做得到
[00:13:23.000 --> 00:13:26.000]  所以有一樣東西我們是必須要學懂的
[00:13:26.000 --> 00:13:28.000]  就是連鬼都不知道
[00:13:28.000 --> 00:13:29.000]  連魔鬼都不會知道
[00:13:29.000 --> 00:13:32.000]  而且他是一定做不到的
[00:13:32.000 --> 00:13:36.000]  正正是今天我們所說的主題的重心
[00:13:36.000 --> 00:13:38.000]  God's Servant
[00:13:38.000 --> 00:13:44.000]  信服上帝主權
[00:13:44.000 --> 00:13:45.000]  在今天五到八節
[00:13:45.000 --> 00:13:46.000]  短短幾節經文
[00:13:46.000 --> 00:13:50.000]  我們看到約瑟他三次宣講上帝的主權
[00:13:50.000 --> 00:13:51.000]  他這樣宣稱
[00:13:51.000 --> 00:13:53.000]  第五節我們看到
[00:13:53.000 --> 00:13:56.000]  他說因為神差我在你們耳先來
[00:13:56.000 --> 00:13:59.000]  第七節神差我在你們耳先來
[00:13:59.000 --> 00:14:00.000]  第八節他說
[00:14:00.000 --> 00:14:03.000]  這樣看來差我來這裡的不是你們
[00:14:03.000 --> 00:14:06.000]  而是神
[00:14:06.000 --> 00:14:08.000]  這個不是單一事件
[00:14:08.000 --> 00:14:11.000]  也不是一次性的想法
[00:14:11.000 --> 00:14:13.000]  神在約瑟心目中
[00:14:13.000 --> 00:14:19.000]  一直以來都是有一個主宰性的主權
[00:14:19.000 --> 00:14:21.000]  約瑟對上帝主權的認知
[00:14:21.000 --> 00:14:25.000]  也不是剛剛這幾節經文見得到
[00:14:25.000 --> 00:14:27.000]  首先說到他生命上的路程
[00:14:27.000 --> 00:14:29.000]  我見得到他們約瑟是怎樣
[00:14:29.000 --> 00:14:32.000]  不斷有一個這樣的認定
[00:14:32.000 --> 00:14:35.000]  我們看看第39節
[00:14:35.000 --> 00:14:38.000]  第39節這裡說
[00:14:38.000 --> 00:14:41.000]  當波提弗的妻子去試探約瑟的時候
[00:14:41.000 --> 00:14:42.000]  她這樣說
[00:14:42.000 --> 00:14:44.000]  我怎能行這麼大的惡
[00:14:44.000 --> 00:14:46.000]  去得罪神呢
[00:14:46.000 --> 00:14:49.000]  當法老叫約瑟解夢的時候
[00:14:49.000 --> 00:14:50.000]  他說
[00:14:50.000 --> 00:14:52.000]  這不在乎我
[00:14:52.000 --> 00:14:56.000]  神應允法老你的平安
[00:14:56.000 --> 00:14:58.000]  他面對掌權者
[00:14:58.000 --> 00:15:00.000]  要用他的才幹智慧
[00:15:00.000 --> 00:15:03.000]  因此去為法老解夢的時候
[00:15:03.000 --> 00:15:07.000]  約瑟仍然知道神是他的主宰
[00:15:07.000 --> 00:15:09.000]  然後41節後面繼續說到
[00:15:09.000 --> 00:15:11.000]  他怎樣為兩個兒子改名的時候
[00:15:11.000 --> 00:15:15.000]  他說神使我忘記了一切困苦和我的全家
[00:15:15.000 --> 00:15:18.000]  神使我在受苦的地方興盛
[00:15:18.000 --> 00:15:20.000]  就連他為兩個兒子改名
[00:15:20.000 --> 00:15:21.000]  他也沒有忘記過
[00:15:21.000 --> 00:15:25.000]  神是他和他一家的主宰
[00:15:25.000 --> 00:15:28.000]  去到後一點點第50章那裡說
[00:15:28.000 --> 00:15:29.000]  他跟他的哥哥說
[00:15:29.000 --> 00:15:32.000]  從前你們的意思是要害我嗎
[00:15:32.000 --> 00:15:36.000]  但是神的意思是好的
[00:15:36.000 --> 00:15:38.000]  當他面對傷害他的人的時候
[00:15:38.000 --> 00:15:40.000]  他仍然能夠認定
[00:15:40.000 --> 00:15:45.000]  神是他生命的主宰
[00:15:45.000 --> 00:15:47.000]  約瑟的寬恕
[00:15:47.000 --> 00:15:52.000]  是建基於他對上帝主宰的信服
[00:15:52.000 --> 00:15:53.000]  約瑟說
[00:15:53.000 --> 00:15:57.000]  是的,這是神差我在你們以先來為要保存性命
[00:15:57.000 --> 00:15:59.000]  這句信服上帝主權的話
[00:15:59.000 --> 00:16:05.000]  正正就是帶來了寬恕和千萬人的拯救
[00:16:05.000 --> 00:16:09.000]  但約瑟的故事並沒有停留在這裡
[00:16:09.000 --> 00:16:11.000]  世界上有另一個人
[00:16:11.000 --> 00:16:14.000]  他說過這一句說話
[00:16:14.000 --> 00:16:16.000]  類似的說話
[00:16:16.000 --> 00:16:21.000]  但他所帶來的是更加數之不盡生命的拯救
[00:16:21.000 --> 00:16:25.000]  約瑟的生命正是一個很奇妙的預表
[00:16:25.000 --> 00:16:29.000]  讓我們見到一個更加偉大的信服者
[00:16:29.000 --> 00:16:31.000]  耶穌基督
[00:16:31.000 --> 00:16:32.000]  約瑟說
[00:16:32.000 --> 00:16:36.000]  神差我在你們以先來為要讓你們在世上
[00:16:36.000 --> 00:16:40.000]  存留如種,大師拯救,保存你們的性命
[00:16:40.000 --> 00:16:41.000]  耶穌說
[00:16:41.000 --> 00:16:44.000]  神差他的兒子降世
[00:16:44.000 --> 00:16:46.000]  不是要定世人的罪
[00:16:46.000 --> 00:16:50.000]  乃是要世人得救
[00:16:50.000 --> 00:16:55.000]  乃是要世人因他得救
[00:16:55.000 --> 00:16:59.000]  當我們以基督的視覺去看約瑟這個故事的時候
[00:16:59.000 --> 00:17:03.000]  我們會看到約瑟的故事很奇妙地指向耶穌
[00:17:03.000 --> 00:17:04.000]  一個預表
[00:17:04.000 --> 00:17:05.000]  什麼是預表?
[00:17:05.000 --> 00:17:09.000]  在基督教信仰裡面,預表是一個很重要的神學概念
[00:17:09.000 --> 00:17:13.000]  他指向舊約聖經當中一些人物、一些事物、一些事情
[00:17:13.000 --> 00:17:21.000]  象徵性地去預示新約中耶穌基督所成的一切救贖工作
[00:17:21.000 --> 00:17:27.000]  例如,高揚就預表著耶穌基督的犧牲
[00:17:27.000 --> 00:17:32.000]  大祭司就預表著基督作為人和神之間的宗保
[00:17:32.000 --> 00:17:39.000]  約拿,三日三夜,他在餘福裡面預表著基督三日之後復活
[00:17:39.000 --> 00:17:44.000]  約瑟作為舊約當中其中一個很重要的人物之一
[00:17:44.000 --> 00:17:51.000]  他也廣泛地被認為他的生命、他的故事就是預表著耶穌基督
[00:17:51.000 --> 00:17:53.000]  我做了一個表格給大家看一看
[00:17:53.000 --> 00:17:56.000]  讓大家更加清楚看到我們讀了整個系列的故事
[00:17:56.000 --> 00:17:59.000]  他如何預表著耶穌基督
[00:17:59.000 --> 00:18:02.000]  約瑟被兄弟所拒絕出賣無辜受害
[00:18:02.000 --> 00:18:05.000]  但是他仍然馴服神
[00:18:05.000 --> 00:18:08.000]  他在謙卑當中被升高成為拯救者
[00:18:08.000 --> 00:18:10.000]  他饒恕傷害他的人
[00:18:10.000 --> 00:18:13.000]  賜下了生命的食糧
[00:18:13.000 --> 00:18:17.000]  在埃及和周圍的傳遞救了很多人的生命
[00:18:17.000 --> 00:18:20.000]  耶穌他被他的門徒猶大出賣
[00:18:20.000 --> 00:18:21.000]  他被同胞拒絕
[00:18:21.000 --> 00:18:23.000]  他無罪但是被釘在十字架上
[00:18:23.000 --> 00:18:27.000]  但是他馴服天父
[00:18:27.000 --> 00:18:28.000]  他在死裡復活
[00:18:28.000 --> 00:18:31.000]  升天為萬民的救主
[00:18:31.000 --> 00:18:33.000]  在十字架上赦免罪人
[00:18:33.000 --> 00:18:38.000]  賜下了永生永恆的生命
[00:18:38.000 --> 00:18:43.000]  約瑟的故事預表著耶穌被賣
[00:18:43.000 --> 00:18:46.000]  受苦在死裡復活
[00:18:46.000 --> 00:18:50.000]  藉著十字架去拯救世人
[00:18:50.000 --> 00:18:53.000]  今天這個訊息正好是準備我們
[00:18:53.000 --> 00:18:58.000]  接下來的星期我們將會進入復活節的週末
[00:18:58.000 --> 00:19:02.000]  求上帝聖靈去準備我們的心
[00:19:02.000 --> 00:19:03.000]  讓我們更加預備好
[00:19:03.000 --> 00:19:04.000]  當我們去迎接
[00:19:04.000 --> 00:19:06.000]  接下來下一個星期的主日
[00:19:06.000 --> 00:19:08.000]  復活主日的時候
