
[00:00:00.000 --> 00:00:01.720]   In Jesus name.
[00:11:00.040 --> 00:11:06.240]   almost everywhere in our society, hopefully bringing the love of Christ to that place.
[00:11:06.240 --> 00:11:10.200]   See, the reason why this is important as well, the reason why we want to grow big people
[00:11:10.200 --> 00:11:14.400]   here is because a mature church is not easily shaken.
[00:11:14.400 --> 00:11:16.280]   And I tell you what, the world is shaking right now.
[00:11:16.280 --> 00:11:19.920]   With all of the economic challenges and the political challenges around the world, the
[00:11:19.920 --> 00:11:24.720]   world is more in war today than it has been five years ago, ten years ago.
[00:11:24.720 --> 00:11:29.080]   The world is more at war, not just physically and violently as we see around in various
[00:11:29.080 --> 00:11:32.600]   different conflicts, but at war culturally with each other.
[00:11:32.600 --> 00:11:35.600]   It's never been more like that than ever right now.
[00:11:35.600 --> 00:11:39.960]   And in the midst of that, wouldn't it be amazing if there was a presence of a group of people
[00:11:39.960 --> 00:11:43.380]   who despite the fact that everything else was shaking and everything else seems scary
[00:11:43.380 --> 00:11:48.280]   and overwhelming, there was a group of people who were rooted in something, grounded in
[00:11:48.280 --> 00:11:53.120]   something that was so sure and so strong to them, that despite the fact that they may
[00:11:53.120 --> 00:11:58.480]   also feel a bit of fear at times, that they may also sense that there is this change that's
[00:11:58.480 --> 00:12:02.840]   happening, they could say, "There is a rootedness that we can have, and I am not afraid because
[00:12:02.840 --> 00:12:04.720]   my hope is not here.
[00:12:04.720 --> 00:12:05.720]   My hope is in Christ.
[00:12:05.720 --> 00:12:09.240]   And because my hope is in Christ, I have salvation.
[00:12:09.240 --> 00:12:12.880]   I have a solid rock on which I'm building my life, and everything else can shake, but
[00:12:12.880 --> 00:12:13.880]   there is hope."
[00:12:13.880 --> 00:12:18.960]   I tell you, when you're living in a culture and a society and a city that is shaking like
[00:12:18.960 --> 00:12:24.320]   Hong Kong's is, people are looking for those who are secure.
[00:12:24.320 --> 00:12:27.320]   And they're thinking maybe that security is found in money.
[00:12:27.320 --> 00:12:32.200]   And when the economy shakes, everybody gets overwhelmed and fearful.
[00:12:32.200 --> 00:12:34.280]   Or maybe that security is found in some relationship.
[00:12:34.280 --> 00:12:39.040]   If I could just get married or date somebody or find a hot girl that I've been looking
[00:12:39.040 --> 00:12:43.560]   for or the stable guy that I want, we think that's where our security will come.
[00:12:43.560 --> 00:12:47.200]   And the church has the opportunity to stand up in the midst of all of those conversations
[00:12:47.200 --> 00:12:51.200]   and say that there's only one place where true security comes, and that's outside of
[00:12:51.200 --> 00:12:56.340]   yourself in the one who's the same yesterday, today, and forever.
[00:12:56.340 --> 00:12:59.920]   Which is why, when we're growing big people here at the Vine, we're doing it because a
[00:12:59.920 --> 00:13:04.040]   mature church can offer an alternative vision of life.
[00:13:04.040 --> 00:13:08.840]   I tell you what, in the conversations that I have, I know I just told you that I spend
[00:13:08.840 --> 00:13:11.280]   most of my time with Christians, which I do.
[00:13:11.280 --> 00:13:14.680]   But in the conversations I have with my non-Christian friends and the non-Christian community that
[00:13:14.680 --> 00:13:17.680]   I have, I constantly hear this communication.
[00:13:17.680 --> 00:13:21.640]   It's basically, I wonder if there's another way to live because the system is not working
[00:13:21.640 --> 00:13:22.640]   for us right now.
[00:13:22.640 --> 00:13:26.240]   I tell you what, post-modernism has failed this world.
[00:13:26.240 --> 00:13:29.840]   It had this great hope when it started, but it's failed people, and they've realized that.
[00:13:29.840 --> 00:13:32.480]   Modernism, materialism failed us.
[00:13:32.480 --> 00:13:38.040]   Actually the extreme polarizations of elements of culture, extreme liberalism is failing,
[00:13:38.040 --> 00:13:43.320]   extreme conservatism, the right wing side of things, which has led to, in history, some
[00:13:43.320 --> 00:13:46.160]   really bad things, is failing.
[00:13:46.160 --> 00:13:50.920]   And so in the midst of that, people are looking for an alternative way of life.
[00:13:50.920 --> 00:13:55.400]   They are wanting, literally, to be awoken to the reality that there is another way to
[00:13:55.400 --> 00:14:00.720]   live that can bring hope and life and charity and kindness and goodness, and actually see
[00:14:00.720 --> 00:14:05.460]   the world come together more than to be driven apart like it seems at the moment.
[00:14:05.460 --> 00:14:08.760]   And people are looking for where that alternative life is.
[00:14:08.760 --> 00:14:13.200]   And if the church remains silent, people are going to look over our heads to something
[00:14:13.200 --> 00:14:14.760]   else.
[00:14:14.760 --> 00:14:19.520]   And as we begin to speak up, and as we begin to mature, as we begin to grow in our relationship
[00:14:19.520 --> 00:14:24.760]   with Christ, we begin to hold forth and hold fast the Word of God in the world.
[00:14:24.760 --> 00:14:27.580]   We begin to say, "This is a new way to live.
[00:14:27.580 --> 00:14:31.720]   This is a way that you can know peace, where even though the world might be going crazy,
[00:14:31.720 --> 00:14:37.640]   there's a solidness to shalom, to peace, to reconciliation that you can know right here
[00:14:37.640 --> 00:14:38.640]   and right now."
[00:14:38.640 --> 00:14:43.760]   Could you imagine Hong Kong as a city who, in this shaking time, would look out to a
[00:14:43.760 --> 00:14:49.680]   church that was so rooted in its maturity in Christ that people were like, "I want to
[00:14:49.680 --> 00:14:54.920]   be a part of that."
[00:14:54.920 --> 00:14:55.920]   That's our vision.
[00:14:55.920 --> 00:14:59.160]   I mean, that's really what Growing Big People is all about.
[00:14:59.160 --> 00:15:02.360]   I think God is looking for that kind of church.
[00:15:02.360 --> 00:15:04.680]   And I'm not saying that the Vine is that kind of church.
[00:15:04.680 --> 00:15:06.680]   I'm saying that's the goal.
[00:15:06.680 --> 00:15:12.040]   That's the challenge that Christ has placed upon us as a community here.
[00:15:12.040 --> 00:15:16.000]   I think this is essentially the kind of church that God is looking for.
[00:15:16.000 --> 00:15:18.120]   Let me read this to you.
[00:15:18.120 --> 00:15:22.680]   Filled with people who are confident in what they believe, mature in their experience of
[00:15:22.680 --> 00:15:26.680]   the kingdom and the works of God, literate in their understanding of His Word and its
[00:15:26.680 --> 00:15:31.900]   narrative, experienced in their healing and their restoration, skilled in their advocacy
[00:15:31.900 --> 00:15:36.960]   for justice, and planted with hope in the brokenness of the world.
[00:15:36.960 --> 00:15:39.240]   That's a church I want to be a part of.
[00:15:39.240 --> 00:15:42.880]   And again, by church, don't think Vine, institution.
[00:15:42.880 --> 00:15:48.960]   Think a group of people who believe this and have dedicated sacrificially their life to
[00:15:48.960 --> 00:15:51.440]   living out this.
[00:15:51.440 --> 00:15:53.880]   I think that's what Christ died for.
[00:15:53.880 --> 00:15:57.360]   I think Christ did not die for an immature church.
[00:15:57.360 --> 00:16:00.520]   Christ died for this kind of community.
[00:16:00.520 --> 00:16:05.120]   And my heart, our heart as a leadership here at the Vine, if you call the Vine your home
[00:16:05.120 --> 00:16:08.720]   community, this is what we're hoping to go towards.
[00:16:08.720 --> 00:16:11.360]   This is the goal that we're trying to attain to.
[00:16:11.360 --> 00:16:13.560]   This is what we're trying to move together in.
[00:16:13.560 --> 00:16:19.980]   And as we mature individually, we mature communally.
[00:16:19.980 --> 00:16:26.520]   And I believe we take steps towards becoming a church like this that could truly, truly
[00:16:26.520 --> 00:16:33.440]   change that statistic from 91% who don't know Jesus to whatever percent, hopefully, we can
[00:16:33.440 --> 00:16:37.440]   get it to where they do.
[00:16:37.440 --> 00:16:39.680]   Is anyone else excited about that?
[00:16:39.680 --> 00:16:40.680]   No?
[00:16:40.680 --> 00:16:41.680]   Okay.
[00:16:41.680 --> 00:16:43.680]   That's great.
[00:16:43.680 --> 00:16:49.120]   Now what I want to do is I want to show you how Paul, I think, places so much of what
[00:16:49.120 --> 00:16:52.480]   I've been talking about with you so far into this passage we're looking at today.
[00:16:52.480 --> 00:16:57.000]   As we continue our series in Ephesians, we come to Ephesians 4, verses 11 to 16.
[00:16:57.000 --> 00:17:01.320]   And this is Paul's growing big people moment.
[00:17:01.320 --> 00:17:06.920]   This is him explaining to his church in Ephesus his heart for them to mature and to grow.
[00:17:06.920 --> 00:17:13.600]   And not only does he explain the idea of it, he actually maps out a process in these verses
[00:17:13.600 --> 00:17:16.800]   by which his church could mature more.
[00:17:16.800 --> 00:17:20.400]   And I love this because what I'm going to do is, after I read it, is I'm going to break
[00:17:20.400 --> 00:17:21.400]   that down for you.
[00:17:21.400 --> 00:17:25.560]   I'm actually going to show you the process that Paul provides for his church because
[00:17:25.560 --> 00:17:29.240]   what Paul is trying to do in Ephesus, we're trying to do here at the Vine.
[00:17:29.240 --> 00:17:34.800]   It is to grow a church of mature believers for a purpose of trying to change the world.
[00:17:34.800 --> 00:17:36.880]   And that was definitely Paul's heart as a pastor.
[00:17:36.880 --> 00:17:38.040]   It's our heart here.
[00:17:38.040 --> 00:17:41.880]   So let me read this to you from Ephesians 4, starting in verse 11.
[00:17:41.880 --> 00:17:46.540]   It was he who gave some to be apostles, some to be prophets, some to be evangelists, some
[00:17:46.540 --> 00:17:51.920]   to be pastors, and some to be teachers, to prepare God's people for works of service,
[00:17:51.920 --> 00:17:58.600]   so that the body of Christ may be built up in unity, built up until we reach unity in
[00:17:58.600 --> 00:18:03.560]   the faith and in the knowledge of the Son of God, and we become mature, attaining to
[00:18:03.560 --> 00:18:06.440]   the whole measure of the fullness of Christ.
[00:18:06.440 --> 00:18:10.760]   Then we will no longer be infants tossed back and forth by the waves and blown here and
[00:18:10.760 --> 00:18:15.520]   there by every wind of teaching and by the cunningness and craftiness of people in their
[00:18:15.520 --> 00:18:16.680]   deceitful scheming.
[00:18:16.680 --> 00:18:22.280]   No, instead, speaking the truth in love, we will in all things grow up into Him who is
[00:18:22.280 --> 00:18:24.600]   the head, that is Christ.
[00:18:24.600 --> 00:18:30.040]   From Him the whole body, joined and held together by every supporting ligament, grows and builds
[00:18:30.040 --> 00:18:36.040]   itself up in love as each part does its work.
[00:18:36.040 --> 00:18:40.800]   Paul has such a passion for his church in this moment because he wants them to see something
[00:18:40.800 --> 00:18:44.840]   that I think he felt they were failing to see up until this point.
[00:18:44.840 --> 00:18:48.880]   He's just spent three chapters talking about what Christ has done in His grace in their
[00:18:48.880 --> 00:18:52.040]   lives, and we've unpacked that in this series so far.
[00:18:52.040 --> 00:18:56.480]   But here in chapter four, he starts by saying, "I want you to live a life that is worthy
[00:18:56.480 --> 00:18:58.040]   of the calling you've received."
[00:18:58.040 --> 00:19:01.120]   Susanna beautifully unpacked that for us last week.
[00:19:01.120 --> 00:19:06.080]   She challenged us to understand how we can walk in kindness and humility and goodness
[00:19:06.080 --> 00:19:07.640]   towards one another.
[00:19:07.640 --> 00:19:11.040]   Now Paul's going to take this idea of what it is to live a life worthy of the calling
[00:19:11.040 --> 00:19:16.880]   you've received and show you how that works in the church, how there is this process of
[00:19:16.880 --> 00:19:22.560]   living a life that's truly worthy of that calling through maturity in Him.
[00:19:22.560 --> 00:19:24.400]   And so I want to map this out for you.
[00:19:24.400 --> 00:19:29.440]   The first thing he does is he says, "Look, there's three things that are central to the
[00:19:29.440 --> 00:19:32.060]   idea of maturing in a church.
[00:19:32.060 --> 00:19:35.960]   Any church that is going to seek to mature people, you need to understand that God has
[00:19:35.960 --> 00:19:40.320]   created three specific elements that work for that.
[00:19:40.320 --> 00:19:44.760]   The first he talks about, which we've come in the modern church to call the five-fold
[00:19:44.760 --> 00:19:50.600]   ministry gifts, he just speaks about five types of giftings that have been placed in
[00:19:50.600 --> 00:19:52.800]   the church to help that church to grow.
[00:19:52.800 --> 00:19:58.840]   He says apostles, prophets, evangelists, pastors, teachers.
[00:19:58.840 --> 00:20:01.800]   These are not professional employees.
[00:20:01.800 --> 00:20:06.040]   These are people within the church themselves that are walking and ministering and living
[00:20:06.040 --> 00:20:10.480]   in certain gifts that are for the maturity of the church itself.
[00:20:10.480 --> 00:20:14.400]   Now, we don't have time today to unpack what those five different things are and the different
[00:20:14.400 --> 00:20:16.600]   nuances of each of them.
[00:20:16.600 --> 00:20:22.760]   It suffice to say that God has taken care of the community of His church by gifting
[00:20:22.760 --> 00:20:27.960]   it with such a way that there is diversity, there is different ideas of those gifts, they
[00:20:27.960 --> 00:20:33.800]   bring different things to the table, but seen together in their totality, they're designed
[00:20:33.800 --> 00:20:35.680]   to help the church to grow.
[00:20:35.680 --> 00:20:40.040]   They're designed to help the church to mature and to deepen in their faith.
[00:20:40.040 --> 00:20:45.200]   And so every church should be thinking, "How do we have these five things at work amongst
[00:20:45.200 --> 00:20:46.200]   us?"
[00:20:46.200 --> 00:20:49.080]   Again, they're not offices or they're not like titles.
[00:20:49.080 --> 00:20:54.960]   These are gifts that are at work amongst us so that we might be able to do something.
[00:20:54.960 --> 00:20:57.880]   And I'll explain what that do something is in a moment.
[00:20:57.880 --> 00:20:59.360]   But notice how Paul writes it.
[00:20:59.360 --> 00:21:04.480]   He says, "God has given some to be apostles, some to be prophets, some to be…"
[00:21:04.480 --> 00:21:06.680]   He doesn't say God has called.
[00:21:06.680 --> 00:21:08.420]   He doesn't say God has made.
[00:21:08.420 --> 00:21:11.360]   He says God has given these gifts.
[00:21:11.360 --> 00:21:14.760]   So the focus is not on the person.
[00:21:14.760 --> 00:21:15.760]   Look at me.
