
[00:00:00.000 --> 00:00:02.500]  是我沒有去,原來如此
[00:12:25.500 --> 00:12:27.500]  本身是說他們認同耶穌說的話
[00:12:27.500 --> 00:12:29.500]  他們信服在耶穌所說的話裡面
[00:12:29.500 --> 00:12:31.500]  這篇經文讓我們看到
[00:12:31.500 --> 00:12:33.500]  這篇經文讓我們看到
[00:12:33.500 --> 00:12:35.500]  當耶穌擺出一個姿態
[00:12:35.500 --> 00:12:37.500]  說我準備要開始說話的時候
[00:12:37.500 --> 00:12:39.500]  這群門徒
[00:12:39.500 --> 00:12:41.500]  他們是有回應的
[00:12:41.500 --> 00:12:43.500]  不是群眾走過來
[00:12:43.500 --> 00:12:45.500]  是一群門徒
[00:12:45.500 --> 00:12:47.500]  在一群群眾之中
[00:12:47.500 --> 00:12:49.500]  本身這群門徒
[00:12:49.500 --> 00:12:51.500]  已經打散在群眾裡面
[00:12:51.500 --> 00:12:53.500]  一群人一群人
[00:12:53.500 --> 00:12:55.500]  跟著耶穌走
[00:12:55.500 --> 00:12:57.500]  但當耶穌上到山
[00:12:57.500 --> 00:12:59.500]  當他擺出老師要教導的姿態
[00:12:59.500 --> 00:13:01.500]  當他要說話的時候
[00:13:01.500 --> 00:13:03.500]  這群門徒看到
[00:13:03.500 --> 00:13:05.500]  然後他說我要來到耶穌的面前
[00:13:05.500 --> 00:13:07.500]  我要帶著信服的心
[00:13:07.500 --> 00:13:09.500]  我要來聆聽
[00:13:09.500 --> 00:13:11.500]  我要來聽耶穌要說的話
[00:13:11.500 --> 00:13:13.500]  所以弟兄姊妹
[00:13:13.500 --> 00:13:15.500]  如果有一件事
[00:13:15.500 --> 00:13:17.500]  在這一節經文裡
[00:13:17.500 --> 00:13:19.500]  我們要學習關於
[00:13:19.500 --> 00:13:21.500]  什麼是成為門徒的事
[00:13:21.500 --> 00:13:23.500]  那件事就是
[00:13:23.500 --> 00:13:25.500]  我們要認得出
[00:13:25.500 --> 00:13:27.500]  哪一個時間
[00:13:27.500 --> 00:13:29.500]  是耶穌要來
[00:13:29.500 --> 00:13:31.500]  說話的時間
[00:13:31.500 --> 00:13:33.500]  一群群眾
[00:13:33.500 --> 00:13:35.500]  他們在耶穌的附近
[00:13:35.500 --> 00:13:37.500]  他們有一個近距離
[00:13:37.500 --> 00:13:39.500]  但這個字不是說
[00:13:39.500 --> 00:13:41.500]  走過去
[00:13:41.500 --> 00:13:43.500]  不是說距離
[00:13:43.500 --> 00:13:45.500]  不是說有多近
[00:13:45.500 --> 00:13:47.500]  是說目的
[00:13:47.500 --> 00:13:49.500]  是說他們走過去是想做什麼
[00:13:49.500 --> 00:13:51.500]  我們親近耶穌的目的
[00:13:51.500 --> 00:13:53.500]  是做什麼
[00:13:53.500 --> 00:13:55.500]  目的是什麼
[00:13:55.500 --> 00:13:57.500]  這裡我們在聖經裡
[00:13:57.500 --> 00:13:59.500]  看到群眾因為耶穌
[00:13:59.500 --> 00:14:01.500]  所走的神跡
[00:14:01.500 --> 00:14:03.500]  因為他的能力
[00:14:03.500 --> 00:14:05.500]  因為他做過很多事
[00:14:05.500 --> 00:14:07.500]  因為他的祝福
[00:14:07.500 --> 00:14:09.500]  因為他的作為
[00:14:09.500 --> 00:14:11.500]  很想跟著他
[00:14:11.500 --> 00:14:13.500]  萬一他走一個神跡
[00:14:13.500 --> 00:14:15.500]  我也受祝福
[00:14:15.500 --> 00:14:17.500]  有很多人是因為他的能力
[00:14:17.500 --> 00:14:19.500]  因為他能夠做
[00:14:19.500 --> 00:14:21.500]  可以做
[00:14:21.500 --> 00:14:23.500]  所以我們看到
[00:14:23.500 --> 00:14:25.500]  這群門徒來到耶穌這裡
[00:14:25.500 --> 00:14:27.500]  是因為他要說的
[00:14:27.500 --> 00:14:29.500]  是因為他要發出的訊息
[00:14:29.500 --> 00:14:31.500]  在聖經裡
[00:14:31.500 --> 00:14:33.500]  一次又一次
[00:14:33.500 --> 00:14:35.500]  我們時間不多
[00:14:35.500 --> 00:14:37.500]  在馬太福音
[00:14:37.500 --> 00:14:39.500]  不用太快
[00:14:39.500 --> 00:14:41.500]  在馬太福音13章
[00:14:41.500 --> 00:14:43.500]  殺種的比喻裡
[00:14:43.500 --> 00:14:45.500]  我們知道
[00:14:45.500 --> 00:14:47.500]  耶穌說完比喻之後
[00:14:47.500 --> 00:14:49.500]  群眾聽完
[00:14:49.500 --> 00:14:51.500]  在說什麼
[00:14:51.500 --> 00:14:53.500]  門徒是那些什麼人
[00:14:53.500 --> 00:14:55.500]  走過來
[00:14:55.500 --> 00:14:57.500]  為什麼
[00:14:57.500 --> 00:14:59.500]  在約翰福音第六章
[00:14:59.500 --> 00:15:01.500]  耶穌說完生命麵包的道
[00:15:01.500 --> 00:15:03.500]  I am the bread of life
[00:15:03.500 --> 00:15:07.500]  我就是生命的糧
[00:15:07.500 --> 00:15:09.500]  我們是靈量
[00:15:09.500 --> 00:15:11.500]  然後那群人就走了
[00:15:11.500 --> 00:15:13.500]  吃我的血,喝我的血,神經病
[00:15:13.500 --> 00:15:15.500]  那群人走了
[00:15:15.500 --> 00:15:17.500]  然後耶穌問那群門徒
[00:15:17.500 --> 00:15:19.500]  彼得說
[00:15:19.500 --> 00:15:21.500]  在你裡面有永生的話語
[00:15:21.500 --> 00:15:23.500]  你有永生的生命的話語
[00:15:23.500 --> 00:15:25.500]  我可以去哪裡
[00:15:25.500 --> 00:15:27.500]  門徒是這一群認得出
[00:15:27.500 --> 00:15:29.500]  耶穌和他的說話的人
[00:15:29.500 --> 00:15:31.500]  認得出耶穌所說的話
[00:15:31.500 --> 00:15:33.500]  那個價值
[00:15:33.500 --> 00:15:35.500]  那個份量,那個意義
[00:15:35.500 --> 00:15:37.500]  那個能力在哪裡
[00:15:37.500 --> 00:15:39.500]  其實是一群這樣的人
[00:15:39.500 --> 00:15:41.500]  那麼
[00:15:41.500 --> 00:15:43.500]  我們
[00:15:43.500 --> 00:15:45.500]  有沒有
[00:15:45.500 --> 00:15:47.500]  Pros Echo My
[00:15:47.500 --> 00:15:49.500]  我們有沒有主動的
[00:15:49.500 --> 00:15:51.500]  帶著一個intention
[00:15:51.500 --> 00:15:53.500]  這樣走去耶穌那裡呢
[00:15:53.500 --> 00:15:55.500]  我們今天
[00:15:55.500 --> 00:15:57.500]  我們在這裡是一群群眾
[00:15:57.500 --> 00:15:59.500]  我都是
[00:15:59.500 --> 00:16:01.500]  留在附近
[00:16:01.500 --> 00:16:03.500]  都看到彌云
[00:16:03.500 --> 00:16:05.500]  哇,很快的彌云
[00:16:05.500 --> 00:16:07.500]  聖靈都充滿
[00:16:07.500 --> 00:16:09.500]  都很感動
[00:16:09.500 --> 00:16:11.500]  我們看到耶穌要說話的時候
[00:16:11.500 --> 00:16:13.500]  我們就走過去
[00:16:13.500 --> 00:16:15.500]  做這個動作
[00:16:15.500 --> 00:16:17.500]  而且我們認不認得
[00:16:17.500 --> 00:16:19.500]  什麼時候在我們生命裡
[00:16:19.500 --> 00:16:21.500]  是耶穌要來教導我們的時間
[00:16:21.500 --> 00:16:25.500]  我發現自己做基督徒
[00:16:25.500 --> 00:16:27.500]  做了很多年
[00:16:27.500 --> 00:16:29.500]  很多時候我去找神
[00:16:29.500 --> 00:16:31.500]  都是因為我有東西想說
[00:16:31.500 --> 00:16:33.500]  小時候
[00:16:33.500 --> 00:16:35.500]  明天要測驗
[00:16:35.500 --> 00:16:37.500]  你知道我時間不多
[00:16:37.500 --> 00:16:39.500]  又要去拉小提琴
[00:16:39.500 --> 00:16:41.500]  又要學這個那樣
[00:16:41.500 --> 00:16:43.500]  只是
[00:16:43.500 --> 00:16:45.500]  你是聽禱告的神
[00:16:45.500 --> 00:16:47.500]  上帝聽禱告,歌曲都會唱
[00:16:47.500 --> 00:16:49.500]  我們很多時候
[00:16:49.500 --> 00:16:51.500]  來找神的時候,都是因為我有東西想說
[00:16:51.500 --> 00:16:53.500]  然後我期望他會聆聽
[00:16:53.500 --> 00:16:57.500]  第五章第一節
[00:16:57.500 --> 00:16:59.500]  這群門徒
[00:16:59.500 --> 00:17:01.500]  他認得出什麼時候
[00:17:01.500 --> 00:17:03.500]  是耶穌要來講話的時間
[00:17:03.500 --> 00:17:05.500]  他們來聆聽
[00:17:05.500 --> 00:17:07.500]  什麼時候是神要在我們生命裡
[00:17:07.500 --> 00:17:09.500]  講話的時間
[00:17:09.500 --> 00:17:11.500]  我可以說
[00:17:11.500 --> 00:17:13.500]  當我有幸成為
[00:17:13.500 --> 00:17:15.500]  一個牧者的時候
[00:17:15.500 --> 00:17:17.500]  有很多機會
[00:17:17.500 --> 00:17:19.500]  和不同的人聊天
[00:17:19.500 --> 00:17:21.500]  我們宗教的人
[00:17:21.500 --> 00:17:23.500]  我們都有聊過天
[00:17:23.500 --> 00:17:25.500]  如果你有記得
[00:17:25.500 --> 00:17:27.500]  很多時候我們聊天的時間
