
[00:00:00.000 --> 00:00:02.000]  警察們早安
[00:01:14.000 --> 00:01:16.000]  Amen
[00:01:16.000 --> 00:01:18.000]  在開始說到之前
[00:01:18.000 --> 00:01:20.000]  我都自我介紹一下
[00:01:20.000 --> 00:01:22.000]  如果你是近這一兩個月才回來
[00:01:22.000 --> 00:01:24.000]  回到元朗的電影節目
[00:01:24.000 --> 00:01:26.000]  就不太認識我
[00:01:26.000 --> 00:01:28.000]  我叫Terry
[00:01:28.000 --> 00:01:30.000]  我以往十多年的時間都在教會當中
[00:01:30.000 --> 00:01:32.000]  做木工的工作
[00:01:32.000 --> 00:01:34.000]  疫情之後
[00:01:34.000 --> 00:01:36.000]  我進入了我現在服務的機構
[00:01:36.000 --> 00:01:38.000]  香港福音武術事工
[00:01:38.000 --> 00:01:40.000]  聽到武術就覺得很奇怪
[00:01:40.000 --> 00:01:42.000]  為什麼武術和福音可以連在一起呢
[00:01:42.000 --> 00:01:44.000]  因為我自己服務的機構
[00:01:44.000 --> 00:01:48.000]  是以武術和運動作為主題的福音機構
[00:01:48.000 --> 00:01:50.000]  很多時候
[00:01:50.000 --> 00:01:52.000]  在當中
[00:01:52.000 --> 00:01:54.000]  我自己的工作除了
[00:01:54.000 --> 00:01:56.000]  例如有時候星期天要代表機構
[00:01:56.000 --> 00:01:58.000]  去不同的教會做分享
[00:01:58.000 --> 00:02:00.000]  或者去學校分享
[00:02:00.000 --> 00:02:02.000]  大部分的情況
[00:02:02.000 --> 00:02:04.000]  我都是像一個運動教練
[00:02:04.000 --> 00:02:06.000]  星期一至五的工作
[00:02:06.000 --> 00:02:10.000]  我包括是一個功夫教練
[00:02:10.000 --> 00:02:12.000]  我教一些武術的課程
[00:02:12.000 --> 00:02:16.000]  同時間是一個伸展治療師
[00:02:16.000 --> 00:02:18.000]  會幫人處理一些痛症的問題
[00:02:18.000 --> 00:02:20.000]  也會在不同的教會
[00:02:20.000 --> 00:02:22.000]  做痛症的伸展班
[00:02:22.000 --> 00:02:24.000]  待會在我分享當中
[00:02:24.000 --> 00:02:26.000]  我會再多說一些這部分
[00:02:26.000 --> 00:02:28.000]  今天想和大家分享的題目
[00:02:28.000 --> 00:02:32.000]  就是要在職場當主的門徒
[00:02:32.000 --> 00:02:36.000]  我相信大家都是在職場當中
[00:02:36.000 --> 00:02:38.000]  大家都是在職場當中
[00:02:38.000 --> 00:02:40.000]  是有工作的
[00:02:40.000 --> 00:02:42.000]  你想不想在你的工作場所
[00:02:42.000 --> 00:02:44.000]  或者在你自己生活的環境當中
[00:02:44.000 --> 00:02:46.000]  更能夠為主發揮影響力
[00:02:46.000 --> 00:02:48.000]  想是吧
[00:02:48.000 --> 00:02:50.000]  所以這方面是與你無關的
[00:02:50.000 --> 00:02:52.000]  和你旁邊的人說
[00:02:52.000 --> 00:02:54.000]  這方面是與你無關的
[00:02:54.000 --> 00:03:00.000]  頂姐妹當我們說到
[00:03:00.000 --> 00:03:02.000]  要來作門徒的時候
[00:03:02.000 --> 00:03:06.000]  我相信對於不少的頂姐妹來說
[00:03:06.000 --> 00:03:08.000]  你都經常在教會
[00:03:08.000 --> 00:03:10.000]  無論是在Divine
[00:03:10.000 --> 00:03:12.000]  或者以往你回過的教會當中
[00:03:12.000 --> 00:03:14.000]  你都會聽過關於作門徒這件事情
[00:03:14.000 --> 00:03:20.000]  不同的教會都會有不同的課程
[00:03:20.000 --> 00:03:22.000]  或者一些門徒訓練的程式
[00:03:22.000 --> 00:03:24.000]  去幫助頂姐妹
[00:03:24.000 --> 00:03:26.000]  更加好地成為一個耶穌的門徒
[00:03:26.000 --> 00:03:28.000]  但很多時候
[00:03:28.000 --> 00:03:30.000]  當我們來參與這些訓練的時候
[00:03:30.000 --> 00:03:32.000]  往往我們都會有一個誤解
[00:03:32.000 --> 00:03:34.000]  我們經常都覺得
[00:03:34.000 --> 00:03:36.000]  作主門徒
[00:03:36.000 --> 00:03:38.000]  為什麼教會經常想我們作主門徒
[00:03:38.000 --> 00:03:40.000]  是因為教會需要有義工
[00:03:40.000 --> 00:03:42.000]  因為教會需要有
[00:03:42.000 --> 00:03:44.000]  侍奉的人員
[00:03:44.000 --> 00:03:46.000]  因為教會需要有
[00:03:46.000 --> 00:03:48.000]  某程度的發展
[00:03:48.000 --> 00:03:50.000]  所以就需要有這些訓練
[00:03:50.000 --> 00:03:52.000]  去栽培義工
[00:03:52.000 --> 00:03:54.000]  但很多時候我們會有
[00:03:54.000 --> 00:03:56.000]  對於門徒訓練
[00:03:56.000 --> 00:03:58.000]  有一種錯誤的理解
[00:03:58.000 --> 00:04:00.000]  甚至我們會覺得
[00:04:00.000 --> 00:04:02.000]  作主門徒
[00:04:02.000 --> 00:04:04.000]  只不過是宗教上的事情
[00:04:04.000 --> 00:04:06.000]  所以這件事情
[00:04:06.000 --> 00:04:08.000]  是我回教會才會做的事情
[00:04:08.000 --> 00:04:10.000]  與我日常生活完全無關
[00:04:10.000 --> 00:04:12.000]  但頂姐妹
[00:04:12.000 --> 00:04:14.000]  我想告訴大家
[00:04:14.000 --> 00:04:16.000]  其實你要明白
[00:04:16.000 --> 00:04:18.000]  作主的門徒
[00:04:18.000 --> 00:04:20.000]  或你在當中所接受的所有訓練
[00:04:20.000 --> 00:04:22.000]  其實真正的目標
[00:04:22.000 --> 00:04:24.000]  是讓你和其他人
[00:04:24.000 --> 00:04:26.000]  可以得到
[00:04:26.000 --> 00:04:28.000]  豐盛生命
[00:04:28.000 --> 00:04:30.000]  我再說一次
[00:04:30.000 --> 00:04:32.000]  作主的門徒
[00:04:32.000 --> 00:04:34.000]  和你在當中所受的訓練
[00:04:34.000 --> 00:04:36.000]  真正的目標
[00:04:36.000 --> 00:04:38.000]  是令到你
[00:04:38.000 --> 00:04:40.000]  可以
[00:04:40.000 --> 00:04:42.000]  得到豐盛生命
[00:04:42.000 --> 00:04:46.000]  頂姐妹
[00:04:46.000 --> 00:04:48.000]  你想不想得到豐盛生命
[00:04:48.000 --> 00:04:50.000]  有多少人想得到豐盛生命
[00:04:50.000 --> 00:04:52.000]  應該每個人都想
[00:04:52.000 --> 00:04:54.000]  我躺平
[00:04:54.000 --> 00:04:56.000]  我的生命就是這樣
[00:04:56.000 --> 00:04:58.000]  我現在躺平,不需要得到豐盛生命
[00:04:58.000 --> 00:05:00.000]  頂姐妹,你明白到
[00:05:00.000 --> 00:05:02.000]  當我們說原來作主的門徒
[00:05:02.000 --> 00:05:04.000]  的目標是令到我們每個人
[00:05:04.000 --> 00:05:06.000]  都能得到豐盛生命的時候
[00:05:06.000 --> 00:05:08.000]  你會發現原來
[00:05:08.000 --> 00:05:10.000]  作主的門徒並不只是宗教的事情
[00:05:10.000 --> 00:05:12.000]  是和你整個人生
[00:05:12.000 --> 00:05:14.000]  整個生命息息相關
[00:05:14.000 --> 00:05:16.000]  今天我想和大家分享三段聖經
[00:05:16.000 --> 00:05:18.000]  這三段聖經我相信
[00:05:18.000 --> 00:05:20.000]  大家都很熟悉的,第一段聖經
[00:05:20.000 --> 00:05:22.000]  是在馬太福音第28章
[00:05:22.000 --> 00:05:24.000]  第18至20節
[00:05:24.000 --> 00:05:26.000]  不如我們一起讀一讀
[00:05:26.000 --> 00:05:28.000]  1,2,3
[00:05:28.000 --> 00:05:46.000]  (主人說)
[00:05:46.000 --> 00:05:48.000]  頂姐妹,這段聖經
[00:05:48.000 --> 00:05:50.000]  我相信大家都很認識
[00:05:50.000 --> 00:05:52.000]  因為它裡面記載到當主耶穌
[00:05:52.000 --> 00:05:54.000]  祂要來到
[00:05:54.000 --> 00:05:56.000]  臨返到天上的時候
[00:05:56.000 --> 00:05:58.000]  祂對於他的門徒有一個很清楚的吩咐
[00:05:58.000 --> 00:06:00.000]  在第18節
[00:06:00.000 --> 00:06:02.000]  耶穌清楚的說
[00:06:02.000 --> 00:06:04.000]  現在天上地下所有的權柄
[00:06:04.000 --> 00:06:06.000]  我再說一次
[00:06:06.000 --> 00:06:08.000]  是天上地下所有的權柄
[00:06:08.000 --> 00:06:10.000]  都已經賜給了他
[00:06:10.000 --> 00:06:12.000]  因此
[00:06:12.000 --> 00:06:14.000]  他現在在這個時間
[00:06:14.000 --> 00:06:16.000]  對於門徒的吩咐
[00:06:16.000 --> 00:06:18.000]  他不是一般的吩咐
[00:06:18.000 --> 00:06:20.000]  不是普普通通的吩咐
[00:06:20.000 --> 00:06:22.000]  而是一個在宇宙當中
[00:06:22.000 --> 00:06:24.000]  最高權柄
[00:06:24.000 --> 00:06:26.000]  對於所有屬於他的人
[00:06:26.000 --> 00:06:30.000]  一個最高的指示和呼召
[00:06:30.000 --> 00:06:36.000]  而這個呼召就是
[00:06:36.000 --> 00:06:38.000]  要去使盲民
[00:06:38.000 --> 00:06:40.000]  成為耶穌基督的門徒
[00:06:40.000 --> 00:06:42.000]  當中包含了有兩個重點
[00:06:42.000 --> 00:06:44.000]  第一個就是奉父子聖靈的名
[00:06:44.000 --> 00:06:46.000]  來給他們施洗
[00:06:46.000 --> 00:06:48.000]  我知道上個禮拜是教會洗禮
[00:06:48.000 --> 00:06:50.000]  (主人說)
[00:06:50.000 --> 00:06:52.000]  (主人說)
[00:06:52.000 --> 00:06:54.000]  (主人說)
[00:06:54.000 --> 00:06:56.000]  (主人說)
[00:06:56.000 --> 00:06:58.000]  (主人說)
[00:06:58.000 --> 00:07:00.000]  洗禮代表什麼?
[00:07:00.000 --> 00:07:02.000]  洗禮代表的是
[00:07:02.000 --> 00:07:04.000]  一個在信仰上公開的
[00:07:04.000 --> 00:07:06.000]  宣認和見證
[00:07:06.000 --> 00:07:08.000]  這是第一方面
[00:07:08.000 --> 00:07:10.000]  第二方面就是凡是耶穌教導我們
[00:07:10.000 --> 00:07:12.000]  我們都要教導這些人
[00:07:12.000 --> 00:07:14.000]  去遵守這裡所說的
[00:07:14.000 --> 00:07:16.000]  是一個效法耶穌的思維
[00:07:16.000 --> 00:07:18.000]  和行動上的更新改變
[00:07:18.000 --> 00:07:20.000]  這是我們作為門徒
[00:07:20.000 --> 00:07:22.000]  非常重要的兩個重點
[00:07:22.000 --> 00:07:24.000]  當門徒去實行
[00:07:24.000 --> 00:07:26.000]  這個吩咐的時候
[00:07:26.000 --> 00:07:28.000]  他們會得到耶穌基督
[00:07:28.000 --> 00:07:30.000]  一個非常重要的保證
[00:07:30.000 --> 00:07:32.000]  這個保證就是
[00:07:32.000 --> 00:07:34.000]  耶穌基督會和他們同在
[00:07:34.000 --> 00:07:38.000]  就是說他們在實行
[00:07:38.000 --> 00:07:40.000]  整個吩咐的時候
[00:07:40.000 --> 00:07:42.000]  他們不會孤單一人
[00:07:42.000 --> 00:07:44.000]  他們不會只是自己做
[00:07:44.000 --> 00:07:46.000]  是上帝一定
[00:07:46.000 --> 00:07:48.000]  上帝一定會和他們同在
[00:07:48.000 --> 00:07:50.000]  一定會陪伴他們
[00:07:50.000 --> 00:07:52.000]  直到什麼時候?
[00:07:52.000 --> 00:07:54.000]  直到世界的沒了
[00:07:54.000 --> 00:07:56.000]  現在世界沒了嗎?
[00:07:56.000 --> 00:07:58.000]  沒了緊
[00:07:58.000 --> 00:08:00.000]  神學正確
[00:08:00.000 --> 00:08:02.000]  沒了緊
[00:08:02.000 --> 00:08:04.000]  但還沒回來
[00:08:04.000 --> 00:08:06.000]  在耶穌回來之前
[00:08:06.000 --> 00:08:08.000]  只要你一直
[00:08:08.000 --> 00:08:10.000]  去忠心
[00:08:10.000 --> 00:08:12.000]  去實踐成為耶穌基督門徒
[00:08:12.000 --> 00:08:14.000]  這件事情的時候
[00:08:14.000 --> 00:08:16.000]  耶穌的應許就是
[00:08:16.000 --> 00:08:18.000]  我一定會和你一起
[00:08:18.000 --> 00:08:20.000]  我一定會和你一起
[00:08:20.000 --> 00:08:22.000]  因此
[00:08:22.000 --> 00:08:24.000]  做耶穌的門徒
[00:08:24.000 --> 00:08:26.000]  和幫助人成為耶穌的門徒
[00:08:26.000 --> 00:08:28.000]  不是一些小部分
[00:08:28.000 --> 00:08:30.000]  屬靈人士的呼召
[00:08:30.000 --> 00:08:32.000]  即不只是那些做牧師
[00:08:32.000 --> 00:08:34.000]  傳道或教會當中服事的人的呼召
[00:08:34.000 --> 00:08:38.000]  是所有
[00:08:38.000 --> 00:08:40.000]  是所有的人
[00:08:40.000 --> 00:08:42.000]  是所有人
[00:08:42.000 --> 00:08:44.000]  在我們的思維
[00:08:44.000 --> 00:08:46.000]  我們的行動上
[00:08:46.000 --> 00:08:50.000]  乃至在我們的生活習慣上
[00:08:50.000 --> 00:08:54.000]  能夠效法著耶穌
[00:08:54.000 --> 00:08:56.000]  我們不斷地更新自己的生命
[00:08:56.000 --> 00:08:58.000]  你要明白
[00:08:58.000 --> 00:09:00.000]  當你很認真地成為耶穌的門徒
[00:09:00.000 --> 00:09:02.000]  你的思維方式
[00:09:02.000 --> 00:09:04.000]  你的行動你的習慣
[00:09:04.000 --> 00:09:06.000]  是一定會產生變化的
[00:09:06.000 --> 00:09:08.000]  是一定會產生變化
[00:09:08.000 --> 00:09:10.000]  而這個變化的方向
[00:09:10.000 --> 00:09:12.000]  就決定了你的生命
[00:09:12.000 --> 00:09:14.000]  到底會走向
[00:09:14.000 --> 00:09:16.000]  豐盛
[00:09:16.000 --> 00:09:18.000]  還是走向
[00:09:18.000 --> 00:09:20.000]  另一個方向
[00:09:20.000 --> 00:09:22.000]  是衰敗
[00:09:22.000 --> 00:09:24.000]  視乎你如何選擇
[00:09:24.000 --> 00:09:26.000]  同時
[00:09:26.000 --> 00:09:28.000]  當你做耶穌的門徒
[00:09:28.000 --> 00:09:30.000]  其實你同樣參與在
[00:09:30.000 --> 00:09:32.000]  天國的事工上
[00:09:32.000 --> 00:09:34.000]  你對聖經也很熟悉
[00:09:34.000 --> 00:09:36.000]  馬達方第六章
[00:09:36.000 --> 00:09:38.000]  第九至十節
[00:09:38.000 --> 00:09:40.000]  準備
[00:09:40.000 --> 00:09:42.000]  我們在天上的父
[00:09:42.000 --> 00:09:44.000]  願人都尊你的名為聖
[00:09:44.000 --> 00:09:46.000]  願你的國降臨
[00:09:46.000 --> 00:09:48.000]  願你的旨意行在地上
[00:09:48.000 --> 00:09:50.000]  如同行在天上
[00:09:50.000 --> 00:09:52.000]  這段聖經很熟悉
[00:09:52.000 --> 00:09:54.000]  因為是主禱文的頭兩句
[00:09:54.000 --> 00:09:56.000]  同時也是耶穌基督
[00:09:56.000 --> 00:09:58.000]  教門徒禱告的
[00:09:58.000 --> 00:10:00.000]  頭兩句說話
[00:10:00.000 --> 00:10:02.000]  我相信這段聖經
[00:10:02.000 --> 00:10:04.000]  大家都會背
[00:10:04.000 --> 00:10:06.000]  除非你剛剛信主
[00:10:06.000 --> 00:10:08.000]  有沒有想過一個問題
[00:10:08.000 --> 00:10:10.000]  為什麼耶穌
[00:10:10.000 --> 00:10:12.000]  教門徒禱告
[00:10:12.000 --> 00:10:14.000]  他會教門徒
[00:10:14.000 --> 00:10:16.000]  這樣祈禱呢
[00:10:16.000 --> 00:10:20.000]  為什麼這麼緊張
[00:10:20.000 --> 00:10:22.000]  要先來求
[00:10:22.000 --> 00:10:26.000]  上帝的名要尊為聖
[00:10:26.000 --> 00:10:28.000]  上帝的國要降臨
[00:10:28.000 --> 00:10:30.000]  上帝的旨意
[00:10:30.000 --> 00:10:32.000]  要行在地上如同行在天上
[00:10:32.000 --> 00:10:34.000]  為什麼要這樣祈禱
[00:10:34.000 --> 00:10:36.000]  大家要明白
[00:10:36.000 --> 00:10:38.000]  我們理解祈禱
[00:10:38.000 --> 00:10:40.000]  是一種品神式的情況
[00:10:40.000 --> 00:10:42.000]  特別是初信
[00:10:42.000 --> 00:10:44.000]  有時你不懂祈禱
[00:10:44.000 --> 00:10:46.000]  你問一些比較資深的基督徒朋友
[00:10:46.000 --> 00:10:48.000]  他們都會教你
[00:10:48.000 --> 00:10:50.000]  祈禱很簡單
[00:10:50.000 --> 00:10:52.000]  跟耶穌聊天
[00:10:52.000 --> 00:10:54.000]  想什麼就說什麼
[00:10:54.000 --> 00:10:56.000]  大部分初信都是這樣
[00:10:56.000 --> 00:10:58.000]  所以祈禱很多時候都是品神式
[00:10:58.000 --> 00:11:00.000]  但你要留意
[00:11:00.000 --> 00:11:02.000]  當耶穌教門徒祈禱
[00:11:02.000 --> 00:11:04.000]  祂也有這件事
[00:11:04.000 --> 00:11:06.000]  當然我的需要可以祈禱嗎
[00:11:06.000 --> 00:11:08.000]  當然可以
[00:11:08.000 --> 00:11:10.000]  因為你看著主禱文的結構
[00:11:10.000 --> 00:11:12.000]  祂說完這兩句之後
[00:11:12.000 --> 00:11:14.000]  就開始說我們日用的飲食
[00:11:14.000 --> 00:11:16.000]  但為什麼耶穌
[00:11:16.000 --> 00:11:18.000]  要在教門徒祈禱的時候
[00:11:18.000 --> 00:11:20.000]  這麼緊張
[00:11:20.000 --> 00:11:22.000]  要告訴他們
[00:11:22.000 --> 00:11:24.000]  你們首先要來
[00:11:24.000 --> 00:11:26.000]  為天父的名被尊為聖
[00:11:26.000 --> 00:11:28.000]  讓祂的國降臨
[00:11:28.000 --> 00:11:30.000]  祂的旨意
[00:11:30.000 --> 00:11:32.000]  祂要在地上行走
[00:11:32.000 --> 00:11:34.000]  為天上這麼緊張
[00:11:34.000 --> 00:11:36.000]  一定要這樣祈禱
[00:11:36.000 --> 00:11:38.000]  我相信其中一個很重要的原因
[00:11:38.000 --> 00:11:40.000]  是因為這兩句說話
[00:11:40.000 --> 00:11:42.000]  不單只是一個禱文
[00:11:42.000 --> 00:11:44.000]  同時是耶穌基督的
[00:11:44.000 --> 00:11:46.000]  二象宣言
[00:11:46.000 --> 00:11:52.000]  耶穌來到地上
[00:11:52.000 --> 00:11:54.000]  祂除了為我們寫十字架
[00:11:54.000 --> 00:11:56.000]  為我們贖罪
[00:11:56.000 --> 00:11:58.000]  另外一個同樣很重要的地方
[00:11:58.000 --> 00:12:00.000]  就是祂要來到
[00:12:00.000 --> 00:12:02.000]  讓所有人
[00:12:02.000 --> 00:12:04.000]  都能尊天父的名為聖
[00:12:04.000 --> 00:12:06.000]  讓天父的名被顯大
[00:12:06.000 --> 00:12:08.000]  Amen
[00:12:08.000 --> 00:12:10.000]  這是祂來到地上很重要的目的
[00:12:10.000 --> 00:12:12.000]  讓所有人的焦點
[00:12:12.000 --> 00:12:14.000]  都回到天父那裡
[00:12:14.000 --> 00:12:16.000]  同時祂來到這個地方
[00:12:16.000 --> 00:12:18.000]  祂也要展示
[00:12:18.000 --> 00:12:20.000]  什麼叫上帝國的降臨
[00:12:20.000 --> 00:12:22.000]  讓上帝的國度
[00:12:22.000 --> 00:12:24.000]  和祂的旨意
[00:12:24.000 --> 00:12:26.000]  能夠順利地在地上
[00:12:26.000 --> 00:12:28.000]  好像天上一樣
[00:12:28.000 --> 00:12:30.000]  好像天上一樣
[00:12:30.000 --> 00:12:32.000]  簡單來說就是
[00:12:32.000 --> 00:12:34.000]  其實祂在做的是一個恢復工作
[00:12:34.000 --> 00:12:36.000]  恢復到好像在亞當夏花
[00:12:36.000 --> 00:12:38.000]  還沒犯罪之前
[00:12:38.000 --> 00:12:40.000]  伊甸園的最美好的狀態
[00:12:40.000 --> 00:12:42.000]  上帝的整個心意
[00:12:42.000 --> 00:12:44.000]  是完全無阻隔地在地上通行
[00:12:44.000 --> 00:12:46.000]  這是耶穌基督來到地上
[00:12:46.000 --> 00:12:48.000]  很重要的地方
[00:12:48.000 --> 00:12:50.000]  因此對於耶穌來說
[00:12:50.000 --> 00:12:52.000]  這個二象宣言
[00:12:52.000 --> 00:12:54.000]  是實在太重要
[00:12:54.000 --> 00:12:56.000]  因此當祂來到教導門徒
[00:12:56.000 --> 00:12:58.000]  來祈禱的時候
[00:12:58.000 --> 00:13:00.000]  祂要門徒
[00:13:00.000 --> 00:13:02.000]  你天天祈禱
[00:13:02.000 --> 00:13:04.000]  你都要為這個二象的成就
[00:13:04.000 --> 00:13:06.000]  來祈禱
[00:13:06.000 --> 00:13:08.000]  而不要單單只是為了你自己的事情
[00:13:08.000 --> 00:13:10.000]  所以
[00:13:10.000 --> 00:13:12.000]  你會發現
[00:13:12.000 --> 00:13:14.000]  這是一個很有趣的地方
[00:13:14.000 --> 00:13:16.000]  既然這個二象宣言
[00:13:16.000 --> 00:13:18.000]  或者這麼說
[00:13:18.000 --> 00:13:20.000]  上帝的國降臨
[00:13:20.000 --> 00:13:22.000]  祂的旨意成就
[00:13:22.000 --> 00:13:24.000]  或者上帝的名字
[00:13:24.000 --> 00:13:26.000]  是被尊崇
[00:13:26.000 --> 00:13:28.000]  這件事情這麼重要
[00:13:28.000 --> 00:13:30.000]  為什麼
[00:13:30.000 --> 00:13:32.000]  上帝沒有選擇用一個
[00:13:32.000 --> 00:13:34.000]  最有效率的方法來做呢
[00:13:34.000 --> 00:13:36.000]  你想想
[00:13:36.000 --> 00:13:38.000]  如果比起我是上帝
[00:13:38.000 --> 00:13:40.000]  我要做到這件事
[00:13:40.000 --> 00:13:42.000]  其實很簡單
[00:13:42.000 --> 00:13:44.000]  你要明白上帝的創造
[00:13:44.000 --> 00:13:46.000]  除了我們人類之外
[00:13:46.000 --> 00:13:48.000]  還有一群更加有能力的存在物
[00:13:48.000 --> 00:13:50.000]  這群就是天上的天使
[00:13:50.000 --> 00:13:52.000]  天上的創造
[00:13:52.000 --> 00:13:54.000]  他們是不是比我們有更大的能力呢
[00:13:54.000 --> 00:13:56.000]  更加大
[00:13:56.000 --> 00:13:58.000]  是啊
[00:13:58.000 --> 00:14:00.000]  他們比我們更有能力
[00:14:00.000 --> 00:14:02.000]  你想想如果要成就這件事
[00:14:02.000 --> 00:14:04.000]  一個最有效率的方法是什麼
[00:14:04.000 --> 00:14:06.000]  不用說話
[00:14:06.000 --> 00:14:08.000]  天使天君
[00:14:08.000 --> 00:14:10.000]  下來
[00:14:10.000 --> 00:14:12.000]  然後我們就看到像科幻電影一樣
[00:14:12.000 --> 00:14:14.000]  (音樂)
[00:14:14.000 --> 00:14:16.000]  然後
[00:14:16.000 --> 00:14:18.000]  大家就在看
[00:14:18.000 --> 00:14:20.000]  原來真的有天使
[00:14:20.000 --> 00:14:22.000]  原來真的有天上的
[00:14:22.000 --> 00:14:24.000]  那就完了
[00:14:24.000 --> 00:14:26.000]  所有事情都做完了
[00:14:26.000 --> 00:14:28.000]  你想想這樣是不是最方便
[00:14:28.000 --> 00:14:30.000]  這樣是最方便最快
[00:14:30.000 --> 00:14:32.000]  但為什麼上帝不這樣做呢
[00:14:32.000 --> 00:14:36.000]  所以在整個計劃的實踐過程當中
[00:14:36.000 --> 00:14:38.000]  他卻是
[00:14:38.000 --> 00:14:40.000]  揀選了透過人類
[00:14:40.000 --> 00:14:42.000]  就是你和我
[00:14:42.000 --> 00:14:44.000]  一群最容易犯錯
[00:14:44.000 --> 00:14:46.000]  最容易軟弱的
[00:14:46.000 --> 00:14:48.000]  被造物
[00:14:48.000 --> 00:14:50.000]  來成為他的代理人
[00:14:50.000 --> 00:14:52.000]  來實行這個計劃
[00:14:52.000 --> 00:14:54.000]  你想想
[00:14:54.000 --> 00:14:56.000]  是不是很沒效率
[00:14:56.000 --> 00:14:58.000]  你先想想
[00:14:58.000 --> 00:15:00.000]  我自己經常都覺得
[00:15:00.000 --> 00:15:02.000]  上帝你用我我真的很沒效率
[00:15:02.000 --> 00:15:04.000]  是不是
[00:15:04.000 --> 00:15:06.000]  就是極沒效率
[00:15:06.000 --> 00:15:08.000]  經常犯錯經常有很多問題發生
[00:15:08.000 --> 00:15:10.000]  你用其他人
[00:15:10.000 --> 00:15:12.000]  不就更好
[00:15:12.000 --> 00:15:14.000]  或者你用更厲害的人更好
[00:15:14.000 --> 00:15:16.000]  你想想
[00:15:16.000 --> 00:15:18.000]  上帝用我們其實是極沒效率的事
[00:15:18.000 --> 00:15:20.000]  但為什麼上帝仍然用我們呢
[00:15:20.000 --> 00:15:24.000]  上帝為什麼仍然用我們呢
[00:15:24.000 --> 00:15:28.000]  我相信
[00:15:28.000 --> 00:15:30.000]  上帝選擇
[00:15:30.000 --> 00:15:32.000]  用人類
[00:15:32.000 --> 00:15:34.000]  作為他的代理人
[00:15:34.000 --> 00:15:36.000]  是因為這個本身就是上帝
[00:15:36.000 --> 00:15:38.000]  在創世的時候對人類一個美好的心意
[00:15:38.000 --> 00:15:42.000]  在他創世的時候
[00:15:42.000 --> 00:15:44.000]  他選擇以他自己的形象和樣式
[00:15:44.000 --> 00:15:46.000]  來創造人類
[00:15:46.000 --> 00:15:48.000]  他選擇以人類作為他在地上
[00:15:48.000 --> 00:15:50.000]  在世界當中管理大地的代理人
[00:15:50.000 --> 00:15:54.000]  而這個也是上帝
[00:15:54.000 --> 00:15:56.000]  對人類愛的表現
[00:15:56.000 --> 00:16:00.000]  在他創造的時候
[00:16:00.000 --> 00:16:02.000]  他已經選擇了愛人
[00:16:02.000 --> 00:16:04.000]  他已經選擇了人類成為他愛的分享對象
[00:16:04.000 --> 00:16:08.000]  和成為了他管理世界的代理人
[00:16:10.000 --> 00:16:12.000]  他期望他在世界當中
[00:16:12.000 --> 00:16:14.000]  所有一切美好的計劃
[00:16:14.000 --> 00:16:16.000]  都和人類有關
[00:16:16.000 --> 00:16:22.000]  他不想我們成為了
[00:16:22.000 --> 00:16:24.000]  這些計劃的局外人
[00:16:24.000 --> 00:16:28.000]  所以簡單來說就是
[00:16:28.000 --> 00:16:30.000]  上帝想我們參與在當中
[00:16:30.000 --> 00:16:32.000]  上帝想我們有份在他的計劃裏
