
[00:00:00.000 --> 00:00:29.000]   [ Music ]
[00:03:01.860 --> 00:03:04.080]   Simple arithmetic, even a toddler can figure
[00:03:04.080 --> 00:03:05.920]   out one plus one is two.
[00:03:05.920 --> 00:03:11.080]   Now, you see on the screen, you know it, but is it really true?
[00:03:11.080 --> 00:03:14.360]   Does one plus one always equal two?
[00:03:14.360 --> 00:03:16.960]   Are there times when one plus one does not equal two?
[00:03:17.600 --> 00:03:19.960]   So, for example, let's say I had one glass of water,
[00:03:19.960 --> 00:03:23.880]   I had another glass of water, so two cups of water,
[00:03:23.880 --> 00:03:26.260]   but if I poured them into one cup,
[00:03:26.260 --> 00:03:28.380]   then one plus one doesn't equal two.
[00:03:28.380 --> 00:03:30.920]   One plus one somehow became one again.
[00:03:30.920 --> 00:03:34.920]   All right, so maybe math doesn't always give us the truth.
[00:03:34.920 --> 00:03:38.240]   How about logical statements, right.
[00:03:38.240 --> 00:03:40.860]   Those of you who studied a bit of logic at university
[00:03:40.860 --> 00:03:42.540]   or in high school, something like that, right.
[00:03:42.540 --> 00:03:45.520]   One of the things that people say is that statements
[00:03:45.520 --> 00:03:48.840]   that are true should lead to a true conclusion.
[00:03:48.840 --> 00:03:52.780]   For example, some Hong Kongers are women.
[00:03:52.780 --> 00:03:56.440]   Andy Lau is a Hong Konger.
[00:03:56.440 --> 00:04:00.460]   Therefore, Lau is a woman, right.
[00:04:00.460 --> 00:04:02.620]   Now, I don't think that's not true either.
[00:04:02.620 --> 00:04:06.080]   Side note, by the way, I have a very interesting encounter
[00:04:06.080 --> 00:04:08.700]   with Andy Lau, if you guys ever want to hear about that,
[00:04:08.700 --> 00:04:10.820]   take me out for coffee, I'll tell you all about it.
[00:04:10.820 --> 00:04:12.320]   Very interesting, okay.
[00:04:13.180 --> 00:04:15.180]   But, okay, you can see it's actually, you know,
[00:04:15.180 --> 00:04:17.900]   it just creates more confusion.
[00:04:17.900 --> 00:04:21.260]   Okay, if we just put theory aside, you know,
[00:04:21.260 --> 00:04:23.780]   all these are just theories and mathematics, you know,
[00:04:23.780 --> 00:04:25.060]   you guys just started school,
[00:04:25.060 --> 00:04:26.660]   you don't want to talk about that yet.
[00:04:26.660 --> 00:04:29.920]   What about things that really have an impact on our life?
[00:04:29.920 --> 00:04:32.340]   Like, for example, for me growing up,
[00:04:32.340 --> 00:04:35.300]   there were a few things, three things my grandma
[00:04:35.300 --> 00:04:38.140]   and my mom always drilled into my mind,
[00:04:38.140 --> 00:04:40.180]   and they swore they were true, okay.
[00:04:40.180 --> 00:04:41.520]   You might be able to relate, okay.
[00:04:41.520 --> 00:04:43.580]   They told me these three things. Number one,
[00:04:43.580 --> 00:04:46.780]   if you sleep with a fan blowing in your face,
[00:04:46.780 --> 00:04:49.520]   you will suffocate and you will die, okay.
[00:04:49.520 --> 00:04:52.220]   So, don't turn the fan on when you're sleeping, okay,
[00:04:52.220 --> 00:04:53.160]   all the time.
[00:04:53.160 --> 00:04:58.020]   Number two, every piece of rice that you left uneaten will
[00:04:58.020 --> 00:05:01.260]   become a scar on your future spouse's face, right,
[00:05:01.260 --> 00:05:02.780]   which 好豆皮婆, right.
[00:05:02.780 --> 00:05:04.460]   So, if you don't finish your rice,
[00:05:04.460 --> 00:05:07.100]   you're going to have an ugly wife, okay.
[00:05:07.100 --> 00:05:09.460]   That was the other thing, okay.
[00:05:09.780 --> 00:05:12.160]   Thirdly, don't drink cold water.
[00:05:12.160 --> 00:05:15.280]   Even if it's super hot outside, do not drink cold water.
[00:05:15.280 --> 00:05:17.160]   Cold water is like the worst thing for you.
[00:05:17.160 --> 00:05:20.440]   If you drink cold water, oh, Caleb's agreeing, okay.
[00:05:20.440 --> 00:05:23.040]   If you drink cold water, you will die, okay.
[00:05:23.040 --> 00:05:25.480]   So, like, all these things to try and control,
[00:05:25.480 --> 00:05:27.600]   to try and, you know, tell me.
[00:05:27.600 --> 00:05:31.720]   Needless to say, my childhood was spent very full,
[00:05:31.720 --> 00:05:34.520]   but very hot and very thirsty all the time, okay.
[00:05:34.520 --> 00:05:37.360]   So, here's the truth, right.
[00:05:38.060 --> 00:05:40.700]   Because it's such an elusive thing,
[00:05:40.700 --> 00:05:42.020]   that we want to try and grab it,
[00:05:42.020 --> 00:05:43.780]   we want to try and understand it,
[00:05:43.780 --> 00:05:47.220]   but we can't use our logic, we can't trust mathematics,
[00:05:47.220 --> 00:05:49.460]   we can't even trust the people who love us.
[00:05:49.460 --> 00:05:53.340]   So, what is, how do we get to know the truth?
[00:05:53.340 --> 00:05:56.620]   And as we come to the end of the series today,
[00:05:56.620 --> 00:06:00.820]   I want us to be sure, I want us to know that the conversations
[00:06:00.820 --> 00:06:03.860]   that we've looked at through the past few weeks have been
[00:06:03.860 --> 00:06:06.140]   more than just casual conversations.
[00:06:06.140 --> 00:06:07.420]   It's more than just choice.
[00:06:07.420 --> 00:06:10.940]   So, it's definitely hasn't been lying or exaggeration
[00:06:10.940 --> 00:06:14.100]   or embellishing, because each and every word
[00:06:14.100 --> 00:06:16.740]   that we've looked at has been the truth.
[00:06:16.740 --> 00:06:20.820]   Because they're conversations surrounding who Jesus is.
[00:06:20.820 --> 00:06:23.580]   And if the truth is what we're after,
[00:06:23.580 --> 00:06:26.420]   then we'll only find our answer
[00:06:26.420 --> 00:06:28.740]   when we turn our attention to Him.
[00:06:28.740 --> 00:06:31.780]   So, let's turn our attention to Scripture
[00:06:31.780 --> 00:06:32.980]   and see what we can discover.
[00:06:32.980 --> 00:06:37.420]   John chapter 20, 2018, I can't remember the chapter.
[00:06:37.420 --> 00:06:40.060]   Anyway, you can follow along on the screen, okay?
[00:06:40.060 --> 00:06:44.580]   Then the Jewish leaders took Jesus from Caiaphas
[00:06:44.580 --> 00:06:46.260]   to the place of the Roman governor.
[00:06:46.260 --> 00:06:48.380]   By now, it was early morning,
[00:06:48.380 --> 00:06:51.020]   and to avoid ceremonial uncleanness,
[00:06:51.020 --> 00:06:52.780]   they did not enter the palace,
[00:06:52.780 --> 00:06:55.220]   because they wanted to be able to eat the Passover.
[00:06:55.220 --> 00:06:57.100]   So, Pilate came out and asked them,
[00:06:57.100 --> 00:06:59.780]   "What charges do you bring against this man?"
[00:06:59.780 --> 00:07:02.260]   "If we were not a criminal," they replied,
[00:07:02.260 --> 00:07:04.540]   "we would not have brought him over to you."
[00:07:04.540 --> 00:07:07.780]   Pilate said, "Take him yourselves
[00:07:07.780 --> 00:07:09.460]   "and judge him by your own law."
[00:07:09.460 --> 00:07:13.260]   "But we have no right to execute anyone," they objected.
[00:07:13.260 --> 00:07:16.020]   This took place to fulfill what Jesus had said
[00:07:16.020 --> 00:07:18.220]   about the kind of death he was going to die.
[00:07:18.220 --> 00:07:21.500]   Pilate then went back inside the palace,
[00:07:21.500 --> 00:07:23.140]   summoned Jesus, and asked Him,
[00:07:23.140 --> 00:07:25.100]   "Are you the King of the Jews?"
[00:07:25.100 --> 00:07:27.820]   "Is this your own idea?" Jesus asked.
[00:07:27.820 --> 00:07:30.180]   "Or did others talk to you about me?"
[00:07:30.700 --> 00:07:32.380]   "Am I a Jew?" Pilate replied.
[00:07:32.380 --> 00:07:35.740]   "Your own people and chief priests handed you over to me.
[00:07:35.740 --> 00:07:37.420]   "What is it that you have done?"
[00:07:37.420 --> 00:07:41.100]   Jesus said, "My kingdom is not of this world.
[00:07:41.100 --> 00:07:43.300]   "If it were, my servants would fight
[00:07:43.300 --> 00:07:45.660]   "to prevent my arrest by the Jewish leaders.
[00:07:45.660 --> 00:07:48.100]   "But my kingdom is from another place."
[00:07:48.100 --> 00:07:50.660]   "You are a king, then," said Pilate.
[00:07:50.660 --> 00:07:53.860]   Jesus replied, "You say that I am king?
[00:07:53.860 --> 00:07:57.700]   "In fact, the reason I was born and came into the world
[00:07:57.700 --> 00:07:59.420]   "is to testify to the truth.
[00:07:59.940 --> 00:08:03.020]   "Everyone on the side of truth listens to me."
[00:08:03.020 --> 00:08:05.940]   "What is truth?" retorted Pilate.
[00:08:05.940 --> 00:08:08.060]   And with this, he went out again.
[00:08:08.060 --> 00:08:10.660]   Now, before we get into the details,
[00:08:10.660 --> 00:08:12.740]   let's just get a bit of background foundation
[00:08:12.740 --> 00:08:16.980]   and context to what the passage is talking about this morning.
[00:08:16.980 --> 00:08:19.100]   This passage happens in the middle
[00:08:19.100 --> 00:08:22.500]   of what is sometimes known as the Passion of Jesus.
[00:08:22.500 --> 00:08:25.900]   Right, he is in his last hours before going to the cross.
[00:08:25.900 --> 00:08:28.580]   And in these last hours, a lot has happened.
[00:08:28.860 --> 00:08:30.940]   Jesus has spent some deeply personal
[00:08:30.940 --> 00:08:33.020]   and intimate time with his disciples.
[00:08:33.020 --> 00:08:34.980]   He's washed their feet.
[00:08:34.980 --> 00:08:37.340]   He's had their last supper with them.
[00:08:37.340 --> 00:08:39.780]   He's prayed prayers of comfort over them
[00:08:39.780 --> 00:08:42.700]   and explained to them what's about to happen,
[00:08:42.700 --> 00:08:44.460]   that he is about to die.
[00:08:44.460 --> 00:08:47.780]   But he's also explained to them the dangers
[00:08:47.780 --> 00:08:50.380]   that lie ahead for them, the hatred,
[00:08:50.380 --> 00:08:54.180]   the risk they would face as followers in the days to come.
[00:08:54.180 --> 00:08:57.660]   He's been betrayed by one of his own disciples,
[00:08:57.900 --> 00:08:59.740]   arrested by a group of soldiers,
[00:08:59.740 --> 00:09:01.980]   abandoned then by the rest of them,
[00:09:01.980 --> 00:09:04.500]   and Peter, one of his closest friends,
[00:09:04.500 --> 00:09:07.060]   has just denied him three times.
[00:09:07.060 --> 00:09:11.660]   He's then been mocked, slapped, and judged by the high priest.
[00:09:11.660 --> 00:09:14.740]   It's been a really difficult couple of hours.
[00:09:14.740 --> 00:09:17.140]   And this is where the story picks back up.
[00:09:17.140 --> 00:09:20.260]   And the Jewish leaders took him from the high priest,
[00:09:20.260 --> 00:09:23.380]   that's Caiaphas, to the place of the Roman governor.
[00:09:23.380 --> 00:09:25.540]   By now, it was early morning,
[00:09:25.540 --> 00:09:27.940]   and to avoid ceremonial uncleanness,
[00:09:27.940 --> 00:09:29.540]   they did not enter the palace
[00:09:29.540 --> 00:09:33.260]   because they wanted to be able to eat the Passover.
[00:09:33.260 --> 00:09:36.260]   So one thing we've seen throughout this series
[00:09:36.260 --> 00:09:38.100]   is consistently the tension
[00:09:38.100 --> 00:09:41.780]   between the religious leaders and Jesus.
[00:09:41.780 --> 00:09:43.140]   Right, they're always trying to get him.
[00:09:43.140 --> 00:09:44.340]   They're always out to attack him.
[00:09:44.340 --> 00:09:46.620]   From the moment Jesus starts his ministry,
[00:09:46.620 --> 00:09:49.020]   many of the religious leaders are determined
[00:09:49.020 --> 00:09:51.780]   to do whatever they can to put a stop to him,
[00:09:51.780 --> 00:09:55.260]   right, to have him arrested, to ultimately kill him,
[00:09:55.260 --> 00:09:58.820]   stop this movement, you know, stop his followers,
[00:09:58.820 --> 00:10:01.420]   and just be rid of Jesus once and for all.
[00:10:01.420 --> 00:10:04.500]   And in this moment, it seems like
[00:10:04.500 --> 00:10:06.660]   they're finally about to be successful.
[00:10:06.660 --> 00:10:08.900]   If there was a newspaper around at the time,
[00:10:08.900 --> 00:10:10.860]   the headline would have probably read something like,
[00:10:10.860 --> 00:10:15.460]   "Trouble-making false teacher finally apprehended."
[00:10:15.460 --> 00:10:18.980]   Right, this was going to be their big moment.
[00:10:18.980 --> 00:10:20.340]   By the way, sidestep,
[00:10:20.340 --> 00:10:22.660]   the slides for this series have been amazing.
[00:10:22.660 --> 00:10:25.340]   I mean, Anshan has been our designer,
[00:10:25.340 --> 00:10:28.020]   and I've just really appreciated the creativity
[00:10:28.020 --> 00:10:29.060]   she's put behind the slides.
[00:10:29.060 --> 00:10:31.180]   So Anshan, if you're out there, if you're listening,
[00:10:31.180 --> 00:10:32.980]   thank you for your creativity
[00:10:32.980 --> 00:10:34.940]   to help bring these messages alive.
[00:10:34.940 --> 00:10:37.820]   But this would have been the title, right?
[00:10:37.820 --> 00:10:41.500]   They finally find Jesus where they want him.
[00:10:41.500 --> 00:10:44.580]   And Jesus finds himself under custody,
[00:10:44.580 --> 00:10:47.140]   face-to-face with a Roman governor.
[00:10:47.140 --> 00:10:49.340]   Pilate, this was the man
[00:10:49.340 --> 00:10:52.180]   who had the authority to decide his fate.
[00:10:53.180 --> 00:10:56.500]   And so from the perspective of the religious leaders,
[00:10:56.500 --> 00:10:57.940]   this was perfect.
[00:10:57.940 --> 00:11:01.020]   They have Jesus exactly where they want him.
[00:11:01.020 --> 00:11:03.860]   Finally, he's going to get what he deserves.
[00:11:03.860 --> 00:11:05.700]   Right, after all, this was the guy
[00:11:05.700 --> 00:11:07.820]   who flipped tables in the temple.
[00:11:07.820 --> 00:11:11.260]   This was the guy who was constantly breaking Sabbath rules.
[00:11:11.260 --> 00:11:15.180]   This was the guy who hung out with sinners and prostitutes,
[00:11:15.180 --> 00:11:17.860]   tax collectors, adulterers, Gentiles,
[00:11:17.860 --> 00:11:20.300]   all those kind of unclean people.
[00:11:20.300 --> 00:11:23.940]   And worst of all, this was the man who lied
[00:11:23.940 --> 00:11:27.340]   because he claimed to be one with God.
[00:11:27.340 --> 00:11:30.260]   They said he was out of his mind.
[00:11:30.260 --> 00:11:34.140]   They said he was the prince of demons.
[00:11:34.140 --> 00:11:36.900]   But this was far from the truth
[00:11:36.900 --> 00:11:40.660]   because the truth was that throughout his whole life,
[00:11:40.660 --> 00:11:44.020]   throughout his whole ministry, Jesus never sinned.
[00:11:44.020 --> 00:11:46.580]   The truth was that these religious leaders
[00:11:46.580 --> 00:11:49.100]   were the ones who were unable to see the truth
[00:11:49.340 --> 00:11:52.100]   because they were so bound up and blinded
[00:11:52.100 --> 00:11:55.580]   by their own judgmental and hypocritical hearts.
[00:11:55.580 --> 00:11:58.780]   You see, there's something really ironic happening here
[00:11:58.780 --> 00:12:00.420]   that John wants us to notice.
[00:12:00.420 --> 00:12:02.580]   He tells us that the religious leaders
[00:12:02.580 --> 00:12:05.740]   wanted to avoid ceremonial uncleanness.
[00:12:05.740 --> 00:12:07.820]   So that's why they didn't enter the palace
[00:12:07.820 --> 00:12:09.700]   because entering into a Gentile's home,
[00:12:09.700 --> 00:12:12.540]   which the Pilate was, would have made them unclean.
[00:12:12.540 --> 00:12:14.340]   And because of that, they wouldn't have been able
[00:12:14.340 --> 00:12:15.380]   to eat the Passover.
[00:12:15.380 --> 00:12:18.540]   So they didn't go in to meet with Pilate
[00:12:19.020 --> 00:12:21.540]   because they wanted to be able to eat the Passover.
[00:12:21.540 --> 00:12:23.700]   But do you see what's happening?
[00:12:23.700 --> 00:12:27.220]   Right, this Passover was one of the biggest celebrations
[00:12:27.220 --> 00:12:28.700]   in the Jewish calendar.
[00:12:28.700 --> 00:12:31.180]   Right, this is where the Israelites commemorate
[00:12:31.180 --> 00:12:34.420]   and celebrate God bringing them out of exodus,
[00:12:34.420 --> 00:12:37.460]   right, bringing them out of slavery into freedom.
[00:12:37.460 --> 00:12:41.100]   And one of the key elements in the Passover in Egypt
[00:12:41.100 --> 00:12:43.580]   was when God asked them to sacrifice a lamb
[00:12:43.580 --> 00:12:45.100]   so that they would be kept safe
[00:12:45.100 --> 00:12:48.540]   and the angel of death would pass over the homes
[00:12:48.660 --> 00:12:51.060]   that had the mark of the blood of the lamb.
[00:12:51.060 --> 00:12:54.100]   And since then, after every Passover,
[00:12:54.100 --> 00:12:56.780]   lambs were slaughtered and sacrificed
[00:12:56.780 --> 00:13:00.060]   in memory of what God had done for his people.
[00:13:00.060 --> 00:13:03.020]   So it's interesting, right?
[00:13:03.020 --> 00:13:07.260]   They wanted to be ceremonially clean,
[00:13:07.260 --> 00:13:09.660]   but at the same time in their hearts,
[00:13:09.660 --> 00:13:13.660]   they were planning to execute an innocent man.
[00:13:13.660 --> 00:13:15.620]   Right, in other words,
[00:13:15.620 --> 00:13:18.420]   they just wanted to look clean on the outside.
[00:13:19.300 --> 00:13:21.740]   Inside though, they were planning for evil.
[00:13:21.740 --> 00:13:24.100]   They were willing to lie,
[00:13:24.100 --> 00:13:26.540]   to throw out false accusations, to condemn,
[00:13:26.540 --> 00:13:30.140]   but at the same time claiming to want to worship God.
[00:13:30.140 --> 00:13:33.100]   Right, they were doing exactly what Jesus saw in them
[00:13:33.100 --> 00:13:34.140]   in the first place.
[00:13:34.140 --> 00:13:39.260]   Matthew 23, "Hypocrites, you are like whitewashed tombs,
[00:13:39.260 --> 00:13:41.340]   "which look beautiful on the outside,
[00:13:41.340 --> 00:13:43.860]   "but on the inside, full of the bones of the dead
[00:13:43.860 --> 00:13:45.300]   "and everything unclean.
[00:13:45.300 --> 00:13:47.340]   "In the same way, on the outside,
[00:13:47.340 --> 00:13:49.300]   "you appear to people as righteous,
[00:13:49.300 --> 00:13:53.860]   "but inside, you are full of hypocrisy and wickedness."
[00:13:53.860 --> 00:13:56.500]   And here's the irony.
[00:13:56.500 --> 00:13:59.060]   As the lambs were being prepared
[00:13:59.060 --> 00:14:01.940]   to be sacrificed in the temple for the Passover,
[00:14:01.940 --> 00:14:05.180]   they couldn't see that standing before them
[00:14:05.180 --> 00:14:07.420]   was the ultimate sacrifice,
[00:14:07.420 --> 00:14:10.900]   the most purest and innocent lamb without sin.
[00:14:10.900 --> 00:14:14.140]   And this time, his sacrifice wasn't just
[00:14:14.140 --> 00:14:16.820]   gonna be leading the Israelites out of Egypt,
[00:14:17.820 --> 00:14:19.780]   but it was to lead the entire world
[00:14:19.780 --> 00:14:22.900]   out of sin and into freedom.
[00:14:22.900 --> 00:14:26.180]   But they weren't able to see it.
[00:14:26.180 --> 00:14:28.500]   See, hypocrisy is when we believe
[00:14:28.500 --> 00:14:31.780]   or claim to believe in the truth, but we live out a lie.
[00:14:31.780 --> 00:14:34.820]   And this is something we all need to be careful of
[00:14:34.820 --> 00:14:37.260]   because it's a trap that any one of us
[00:14:37.260 --> 00:14:39.220]   can very easily fall into.
[00:14:39.220 --> 00:14:41.860]   Right, we want to come to church,
[00:14:41.860 --> 00:14:44.660]   we want to worship God, enjoy Christian fellowship,
[00:14:44.660 --> 00:14:46.420]   serve in the community, and all these things
[00:14:46.420 --> 00:14:49.100]   are good and great, but as we do these things, church,
[00:14:49.100 --> 00:14:51.060]   we have to ask ourselves,
[00:14:51.060 --> 00:14:54.100]   are our hearts in the right place?
[00:14:54.100 --> 00:14:57.020]   Because it's really, really easy
[00:14:57.020 --> 00:14:59.020]   to look good on the outside.
[00:14:59.020 --> 00:15:02.220]   Now, hopefully, most of us in this room
[00:15:02.220 --> 00:15:03.940]   aren't conspiring for murder
[00:15:03.940 --> 00:15:05.980]   and put innocent people to death, right?
[00:15:05.980 --> 00:15:07.700]   We're not going to that extreme.
[00:15:07.700 --> 00:15:11.100]   But this doesn't mean it's something that we can ignore.
[00:15:11.100 --> 00:15:13.540]   Because I think in our context,
[00:15:13.540 --> 00:15:16.420]   it works itself out in our everyday lives.
[00:15:16.420 --> 00:15:19.700]   And if we're not careful, I think we can very easily
[00:15:19.700 --> 00:15:23.940]   begin to live what I call a sort of like a double life, right?
[00:15:23.940 --> 00:15:25.980]   Doing whatever we want during the week,
[00:15:25.980 --> 00:15:28.340]   getting a spiritual high on Sunday,
[00:15:28.340 --> 00:15:29.580]   feeling a little bit of remorse,
[00:15:29.580 --> 00:15:32.780]   only to forget about it all again on Monday.
[00:15:32.780 --> 00:15:35.140]   Rinse, repeat.
[00:15:35.140 --> 00:15:38.220]   I know this 'cause my own experience was like this.
[00:15:38.220 --> 00:15:40.660]   For many years of my life, I really felt as though
[00:15:40.660 --> 00:15:43.580]   I was living two separate identities, right?
[00:15:43.580 --> 00:15:45.980]   And church on Sunday, around my church friends,
[00:15:45.980 --> 00:15:47.860]   everyone thought I was doing great, right?
[00:15:47.860 --> 00:15:49.020]   I grew up in the church.
[00:15:49.020 --> 00:15:51.540]   My third language is Christianese, okay?
[00:15:51.540 --> 00:15:53.860]   So anytime someone asks you,
[00:15:53.860 --> 00:15:55.700]   I knew exactly what to say.
[00:15:55.700 --> 00:15:56.540]   Oh, how you doing?
[00:15:56.540 --> 00:16:00.340]   Oh, yes, you know, really plugged in to my small group.
[00:16:00.340 --> 00:16:02.980]   I really got good at doing my QTs
[00:16:02.980 --> 00:16:05.020]   and all this kind of stuff, all those language.
[00:16:05.020 --> 00:16:06.900]   I knew what people wanted to hear
[00:16:06.900 --> 00:16:10.100]   and I was able to pretend really, really well.
[00:16:10.940 --> 00:16:13.700]   But I know in my heart, on the inside,
[00:16:13.700 --> 00:16:17.060]   and how I live my life, it was far from God.
[00:16:17.060 --> 00:16:20.660]   And it was probably some of the most confusing
[00:16:20.660 --> 00:16:24.260]   and tiring seasons of my life.
[00:16:24.260 --> 00:16:26.700]   And I thought I could keep it up,
[00:16:26.700 --> 00:16:28.700]   but in truth, I was living a lie.
[00:16:28.700 --> 00:16:32.060]   Because the truth is,
[00:16:32.060 --> 00:16:34.620]   the truth is what Jesus is seeking
[00:16:34.620 --> 00:16:38.740]   is for people to worship him in spirit and in truth.
[00:16:38.740 --> 00:16:40.540]   And what Jesus is looking for
[00:16:40.540 --> 00:16:43.660]   is people who are willing to take a good look
[00:16:43.660 --> 00:16:47.660]   and do something about the log that is in their own eye.
[00:16:47.660 --> 00:16:48.700]   What Jesus is looking for
[00:16:48.700 --> 00:16:50.580]   is people who are willing to cut off their hand
[00:16:50.580 --> 00:16:53.180]   if that's what it takes for them to stop sinning.
[00:16:53.180 --> 00:16:56.700]   Not that we have to be perfect, right?
[00:16:56.700 --> 00:16:57.620]   It's not calling for that,
[00:16:57.620 --> 00:17:00.100]   but the only way scripture tells us
[00:17:00.100 --> 00:17:02.100]   that we can seek and find God
[00:17:02.100 --> 00:17:05.340]   is when we do so with all our heart.
[00:17:07.460 --> 00:17:09.500]   So for some of us here,
[00:17:09.500 --> 00:17:12.380]   before we have a conversation with anyone else,
[00:17:12.380 --> 00:17:14.780]   maybe the first conversation you have to have today
[00:17:14.780 --> 00:17:16.300]   is with yourself.
[00:17:16.300 --> 00:17:19.020]   Are you claiming to love Jesus
[00:17:19.020 --> 00:17:20.700]   with your words and appearance,
[00:17:20.700 --> 00:17:23.220]   but in reality, your heart is far from him?
[00:17:23.220 --> 00:17:27.220]   If this is you this morning, keep listening,
[00:17:27.220 --> 00:17:29.020]   because maybe this is a wake-up call,
[00:17:29.020 --> 00:17:32.300]   a reminder to find out what it means
[00:17:32.300 --> 00:17:35.380]   to truly follow Jesus.
[00:17:36.860 --> 00:17:40.540]   So let's go back to the passage and see what it has to say.
[00:17:40.540 --> 00:17:43.100]   So Pilate came out and asked them,
[00:17:43.100 --> 00:17:46.260]   "What charges are you bringing against this man?
[00:17:46.260 --> 00:17:48.300]   "If we were not a criminal," they said,
[00:17:48.300 --> 00:17:50.940]   "we would not have handed him over to you."
[00:17:50.940 --> 00:17:52.060]   And Pilate said then,
[00:17:52.060 --> 00:17:55.080]   "But take him yourselves and judge him by your own law.
[00:17:55.080 --> 00:17:58.860]   "But we have no right to execute anyone," they objected.
[00:17:58.860 --> 00:18:00.900]   This took place to fulfill what Jesus had said
[00:18:00.900 --> 00:18:04.080]   about the kind of death he was going to die.
[00:18:04.080 --> 00:18:06.680]   Right, so since they're being stubborn
[00:18:06.680 --> 00:18:10.220]   and they won't go in, Pilate has to come out.
[00:18:10.220 --> 00:18:11.480]   Now, Pilate, who was Pilate?
[00:18:11.480 --> 00:18:14.740]   Pilate was the governor of this area at the time,
[00:18:14.740 --> 00:18:18.460]   but he had a reputation for being a brute and a bully.
[00:18:18.460 --> 00:18:20.260]   He had a reputation for being a man
[00:18:20.260 --> 00:18:22.540]   who wasn't afraid to use violence
