
[00:00:00.000 --> 00:00:03.800]  所以如果你們想有更多的疑問或想參與的話
[00:06:32.800 --> 00:06:35.800]  原來大人都有這樣的情況
[00:06:35.800 --> 00:06:37.800]  當你去一個地方
[00:06:37.800 --> 00:06:39.800]  你還沒去過的地方
[00:06:39.800 --> 00:06:40.800]  你都會覺得
[00:06:40.800 --> 00:06:41.800]  無論你坐車也好
[00:06:41.800 --> 00:06:42.800]  開車也好
[00:06:42.800 --> 00:06:43.800]  或者走路也好
[00:06:43.800 --> 00:06:44.800]  你總是會覺得
[00:06:44.800 --> 00:06:46.800]  為什麼還沒到
[00:06:46.800 --> 00:06:48.800]  怎麼這麼遠
[00:06:48.800 --> 00:06:50.800]  以我所想的
[00:06:50.800 --> 00:06:51.800]  本身不是這麼遠
[00:06:51.800 --> 00:06:52.800]  為什麼這麼久
[00:06:52.800 --> 00:06:54.800]  仍然都還沒到
[00:06:54.800 --> 00:06:56.800]  原來在心理學上
[00:06:56.800 --> 00:07:00.800]  有一樣東西叫做監視窩效應
[00:07:00.800 --> 00:07:01.800]  什麼來的呢
[00:07:01.800 --> 00:07:02.800]  什麼叫監視窩效應呢
[00:07:02.800 --> 00:07:04.800]  相信大家都有煮過公仔麵
[00:07:04.800 --> 00:07:05.800]  這麼幸福的
[00:07:05.800 --> 00:07:06.800]  你們不用吃公仔麵的
[00:07:06.800 --> 00:07:08.800]  或者吃不需要自己煮
[00:07:08.800 --> 00:07:09.800]  感恩
[00:07:09.800 --> 00:07:10.800]  當你煮公仔麵的時候
[00:07:10.800 --> 00:07:11.800]  尤其是
[00:07:11.800 --> 00:07:12.800]  如果你很餓的時候
[00:07:12.800 --> 00:07:13.800]  你總是會覺得
[00:07:13.800 --> 00:07:16.800]  為什麼這麼久都還沒水滾
[00:07:16.800 --> 00:07:20.800]  還要如果你將你的專注力
[00:07:20.800 --> 00:07:22.800]  專注在煲水那裡
[00:07:22.800 --> 00:07:26.800]  你會發覺人生是多麼的苦短
[00:07:26.800 --> 00:07:27.800]  為什麼煲一煲水
[00:07:27.800 --> 00:07:30.800]  等水滾了這麼久
[00:07:30.800 --> 00:07:32.800]  原來當你的注意力
[00:07:32.800 --> 00:07:36.800]  過度集中在時間的本身
[00:07:36.800 --> 00:07:38.800]  你的大腦會令你的意識
[00:07:38.800 --> 00:07:41.800]  和實際的時間會有落差
[00:07:41.800 --> 00:07:43.800]  當你不斷去專注
[00:07:43.800 --> 00:07:45.800]  你期待會發生的事情
[00:07:45.800 --> 00:07:47.800]  什麼時候發生的時候
[00:07:47.800 --> 00:07:51.800]  你會覺得等候的時間特別長
[00:07:51.800 --> 00:07:53.800]  令整個過程你會覺得很痛苦
[00:07:53.800 --> 00:07:55.800]  和很浪費時間
[00:07:55.800 --> 00:07:58.800]  很多家長會用電子奶嘴
[00:07:58.800 --> 00:08:00.800]  去解決小朋友在車上吵吵鬧鬧
[00:08:00.800 --> 00:08:03.800]  是很煩的一個方式
[00:08:03.800 --> 00:08:07.800]  我和Mitchie都堅持不用這個方法
[00:08:07.800 --> 00:08:14.800]  我會傾向想好好利用等候的時間
[00:08:14.800 --> 00:08:17.800]  我會希望和他們在等候的時間
[00:08:17.800 --> 00:08:20.800]  做更加多有意義的事情
[00:08:20.800 --> 00:08:23.800]  例如我會和兩個兒子
[00:08:23.800 --> 00:08:25.800]  他們在車上很開心
[00:08:25.800 --> 00:08:27.800]  等候其實不是那麼痛苦
[00:08:27.800 --> 00:08:30.800]  我會和他們聊天
[00:08:30.800 --> 00:08:32.800]  當然他們在我的車上
[00:08:32.800 --> 00:08:36.800]  在過去幾年他們學會了很多歌
[00:08:36.800 --> 00:08:40.800]  小朋友在我的車上學會了一首敬拜歌
[00:08:40.800 --> 00:08:43.800]  然後他回到學校唱
[00:08:43.800 --> 00:08:45.800]  然後教同學們唱
[00:08:45.800 --> 00:08:50.800]  結果吸引了學校的老師來教會
[00:08:50.800 --> 00:08:54.800]  又例如我會在車上和他們聊天
[00:08:54.800 --> 00:08:57.800]  讓他們多說一些他們心中的感受
[00:08:57.800 --> 00:08:59.800]  又或者去了解多一點
[00:08:59.800 --> 00:09:01.800]  其實他們對不同事情的看法
[00:09:01.800 --> 00:09:03.800]  從而可以教導他們
[00:09:03.800 --> 00:09:07.800]  亦都彼此建立著關係
[00:09:07.800 --> 00:09:12.800]  當我肯在路途上刻意去做一些事的時候
[00:09:12.800 --> 00:09:19.800]  坐車不只是在等候我們去到某一個目的地
[00:09:19.800 --> 00:09:21.800]  等候這個過程
[00:09:21.800 --> 00:09:24.800]  原來當我們刻意去知道
[00:09:24.800 --> 00:09:26.800]  去做一些事的時候會變得不一樣
[00:09:26.800 --> 00:09:28.800]  去某一個地方
[00:09:28.800 --> 00:09:30.800]  那個好像是我們中的目標
[00:09:30.800 --> 00:09:35.800]  但原來去的過程反而變得更加重要
[00:09:35.800 --> 00:09:38.800]  我們去一個地方可能是一次性的
[00:09:38.800 --> 00:09:41.800]  但是去不同的地方是每天
[00:09:41.800 --> 00:09:43.800]  我們經常持續地發生的
[00:09:43.800 --> 00:09:45.800]  原來是佔我們生命更加長
[00:09:45.800 --> 00:09:46.800]  更加多
[00:09:46.800 --> 00:09:49.800]  可能是更加重要的時間
[00:09:49.800 --> 00:09:53.800]  當我們對某一個目的地的過程
[00:09:53.800 --> 00:09:56.800]  有了不一樣的看法和處理方法的時候
[00:09:56.800 --> 00:09:59.800]  我們再去看我們教會的意象
[00:09:59.800 --> 00:10:01.800]  甚至我們再去看我們的信仰
[00:10:01.800 --> 00:10:04.800]  都會變得不再一樣
[00:10:04.800 --> 00:10:07.800]  今年三月我們「Vision Sunday」
[00:10:07.800 --> 00:10:09.800]  分享到「Divine Church」的意象
[00:10:09.800 --> 00:10:11.800]  Uncharted Water
[00:10:11.800 --> 00:10:14.800]  這個不只是在元朗
[00:10:14.800 --> 00:10:19.800]  灣仔,我們葡萄層教會整體的教會意象
[00:10:19.800 --> 00:10:21.800]  但就著元朗來說
[00:10:21.800 --> 00:10:24.800]  我們的領袖是我們投資在年輕一代
[00:10:24.800 --> 00:10:27.800]  年輕一代的身上
[00:10:27.800 --> 00:10:31.800]  這個是Uncharted Vision的一部分
[00:10:31.800 --> 00:10:35.800]  所謂一部分其實不單止是這樣
[00:10:35.800 --> 00:10:36.800]  這個是我們一部分的呈現
[00:10:36.800 --> 00:10:38.800]  但是我們的領袖是
[00:10:38.800 --> 00:10:40.800]  上帝是要我們有更多的地方
[00:10:40.800 --> 00:10:44.800]  去回應這個Uncharted的Vision
[00:10:44.800 --> 00:10:46.800]  讓我們能夠去回應
[00:10:46.800 --> 00:10:48.800]  我們能夠去投放
[00:10:48.800 --> 00:10:52.800]  我們可以一起去擺上
[00:10:52.800 --> 00:10:54.800]  Uncharted 未知領域
[00:10:54.800 --> 00:10:58.800]  很多時候都在表示一個地方
[00:10:58.800 --> 00:10:59.800]  一個我們未知如何去
[00:10:59.800 --> 00:11:03.800]  但是很期待很期望可以去到的地方
[00:11:03.800 --> 00:11:04.800]  在兩個月前
[00:11:04.800 --> 00:11:08.800]  我們有行上剛才所說每個月的祈禱會
[00:11:08.800 --> 00:11:13.800]  我們兩個月前的祈禱會就是為了這個意象Uncharted去祈禱
[00:11:13.800 --> 00:11:15.800]  我們一起去祈禱的時候
[00:11:15.800 --> 00:11:19.800]  聖靈讓我見到一個圖畫
[00:11:19.800 --> 00:11:23.800]  我見到是一隻船不斷地航行
[00:11:23.800 --> 00:11:27.800]  但是它不是一直直線地行
[00:11:27.800 --> 00:11:29.800]  它是在右左右右,右前右後
[00:11:29.800 --> 00:11:34.800]  繞了很多地方,很大的圈才去到目的地
[00:11:34.800 --> 00:11:38.800]  我的領受是上帝讓我見到這個圖畫
[00:11:38.800 --> 00:11:42.800]  去那裡已經不再重要
[00:11:42.800 --> 00:11:44.800]  而是那個旅程
[00:11:44.800 --> 00:11:46.800]  而是這個旅程
[00:11:46.800 --> 00:11:48.800]  而是上帝呼召我們去某個地方的時候
[00:11:48.800 --> 00:11:52.800]  那個旅程,那個過程變得更加重要
[00:11:52.800 --> 00:11:56.800]  每一個我們去一個目標,一個目的地的軌跡
[00:11:56.800 --> 00:12:00.800]  原來上帝帶給我們很多東西
[00:12:00.800 --> 00:12:03.800]  祂讓我們去經歷,讓我們去成長
[00:12:03.800 --> 00:12:08.800]  祂讓我們學會更加去忍耐,堅持,信靠
[00:12:08.800 --> 00:12:15.800]  祂讓我們更加培養出愛心,毀身和信服
[00:12:15.800 --> 00:12:18.800]  原來當我們能夠將我們的注意力
[00:12:18.800 --> 00:12:21.800]  不只是放在那個目的地的時候
[00:12:21.800 --> 00:12:23.800]  我們去看回那個過程
[00:12:23.800 --> 00:12:26.800]  原來上帝有很驚人,很奇妙的事情
[00:12:26.800 --> 00:12:29.800]  要在我們生命裡面發生
[00:12:29.800 --> 00:12:33.800]  這個軌跡對我來說,那個才是未知領域
[00:12:33.800 --> 00:12:38.800]  那個才是無法預見的,那個才是我們要去看的視野
[00:12:38.800 --> 00:12:41.800]  在《使徒行傳》裡面我們看到早期教會的門徒
[00:12:41.800 --> 00:12:46.800]  怎樣在聖靈的帶領下去進行耶穌的旨意
[00:12:46.800 --> 00:12:49.800]  將福音由耶路撒冷傳到地極
[00:12:49.800 --> 00:12:54.800]  這個正正是一個未知領域的旅程
[00:12:54.800 --> 00:12:56.800]  我們接下來的八個星期
[00:12:56.800 --> 00:12:59.800]  我們會在《使徒行傳》的頭幾章
[00:12:59.800 --> 00:13:03.800]  去看上帝怎樣帶著當時早期教會的門徒
[00:13:03.800 --> 00:13:07.800]  在當中去領受聖靈和怎樣去學習
[00:13:07.800 --> 00:13:10.800]  他們在當中去學習等待
[00:13:10.800 --> 00:13:15.800]  他們學習怎樣去作為一個聖靈所塑造的群體
[00:13:15.800 --> 00:13:18.800]  他們怎樣去成為一個群體去見證著耶穌
[00:13:18.800 --> 00:13:20.800]  他們怎樣成為一個群體
[00:13:20.800 --> 00:13:23.800]  見到上帝對公義的重視
[00:13:23.800 --> 00:13:26.800]  成為一個願意為公義拜上的群體
[00:13:26.800 --> 00:13:28.800]  他們奉耶穌的名去得到醫治
[00:13:28.800 --> 00:13:30.800]  也去醫治人
[00:13:30.800 --> 00:13:32.800]  他們在當中認罪悔改
[00:13:32.800 --> 00:13:35.800]  知道蘇醒,靈的蘇醒的重要
[00:13:35.800 --> 00:13:37.800]  他們有新的勇氣和智慧
[00:13:37.800 --> 00:13:39.800]  放膽這樣去禱告
[00:13:39.800 --> 00:13:41.800]  這個會是我們接下來的八個星期
[00:13:41.800 --> 00:13:42.800]  一個新的講道系列
[00:13:42.800 --> 00:13:46.800]  我們會在《使徒行傳》裡面去學習
[00:13:46.800 --> 00:13:49.800]  希望我們在當中的學習過程裡面
[00:13:49.800 --> 00:13:51.800]  我們都會在這個未知領域
[00:13:51.800 --> 00:13:53.800]  會見到更加多
[00:13:53.800 --> 00:13:56.800]  我們都可以成為在這個未知領域裡面
[00:13:56.800 --> 00:13:59.800]  當中被培養成為一個更成熟的信徒
[00:13:59.800 --> 00:14:02.800]  一個更成熟的信仰群體
[00:14:02.800 --> 00:14:04.800]  去能夠體察上帝的心意
[00:14:04.800 --> 00:14:07.800]  成為榮神益人的一群
[00:14:07.800 --> 00:14:10.800]  我們一起祈禱吧
[00:14:10.800 --> 00:14:11.800]  天父我們感謝你
[00:14:11.800 --> 00:14:14.800]  讓我們可以見到異象
[00:14:14.800 --> 00:14:18.800]  感謝你藉著聖經去顯示你自己
[00:14:18.800 --> 00:14:20.800]  求你藉著你聖經中的話語
[00:14:20.800 --> 00:14:22.800]  將真理教導我們
[00:14:22.800 --> 00:14:25.800]  好讓我們能夠明白你的心意
[00:14:25.800 --> 00:14:26.800]  奉主耶穌的命求
[00:14:26.800 --> 00:14:28.800]  Amen
[00:14:28.800 --> 00:14:30.800]  好,我們打開《使徒行傳》
[00:14:30.800 --> 00:14:34.800]  第一章那裡看吧
[00:14:34.800 --> 00:14:36.800]  路加華提亞菲羅
[00:14:36.800 --> 00:14:38.800]  我在第一本書當中已經論到
[00:14:38.800 --> 00:14:42.800]  耶穌從開頭所做和所教導的一切事
[00:14:42.800 --> 00:14:46.800]  直到祂藉著聖靈吩咐所揀選的使徒後
[00:14:46.800 --> 00:14:49.800]  被接上升的日子為止
[00:14:49.800 --> 00:14:50.800]  他受害以後
[00:14:50.800 --> 00:14:54.800]  用許多證據向使徒顯明自己是活著的
[00:14:54.800 --> 00:14:57.800]  在四十之中向他們顯現
[00:14:57.800 --> 00:15:00.800]  並講述神國的事
[00:15:00.800 --> 00:15:02.800]  耶穌和他們聚集的時候
[00:15:02.800 --> 00:15:03.800]  祝福他們說
[00:15:03.800 --> 00:15:05.800]  不要離開耶路撒冷
[00:15:05.800 --> 00:15:08.800]  但是要等候父的應許
[00:15:08.800 --> 00:15:11.800]  就是你們聽見我所說的
[00:15:11.800 --> 00:15:13.800]  約翰是用水施洗
[00:15:13.800 --> 00:15:14.800]  但過了不多幾天
[00:15:14.800 --> 00:15:18.800]  你們就要在聖靈裡受洗
[00:15:18.800 --> 00:15:20.800]  他們聚集的時候問耶穌
[00:15:20.800 --> 00:15:27.800]  主啊,你就要在這個時候復興以色列國嗎?
[00:15:27.800 --> 00:15:29.800]  耶穌在復活之後
[00:15:29.800 --> 00:15:30.800]  升天之前
[00:15:30.800 --> 00:15:33.800]  叫門徒不要離開耶路撒冷
[00:15:33.800 --> 00:15:37.800]  那個受害被釘死在十字架的地方
[00:15:37.800 --> 00:15:41.800]  祂叫他們等候父的應許
[00:15:41.800 --> 00:15:45.800]  天父上帝的應許所指的是什麼呢?
[00:15:45.800 --> 00:15:47.800]  我們在《約翰福音》裡
[00:15:47.800 --> 00:15:51.800]  可以見到耶穌這樣告訴我們
[00:15:51.800 --> 00:15:52.800]  第十四章耶穌說
[00:15:52.800 --> 00:15:54.800]  我要求父
[00:15:54.800 --> 00:15:57.800]  父就賜給你們另一位保衛師
[00:15:57.800 --> 00:16:00.800]  使祂永遠與你們同在
[00:16:00.800 --> 00:16:02.800]  祂就是真理的靈
[00:16:02.800 --> 00:16:05.800]  因祂常與你們同在
[00:16:05.800 --> 00:16:07.800]  也都在你們裡面
[00:16:07.800 --> 00:16:10.800]  我不會撇下你們為孤兒
[00:16:10.800 --> 00:16:13.800]  我必到你們這裡來
[00:16:13.800 --> 00:16:14.800]  二十五節那裡說
[00:16:14.800 --> 00:16:16.800]  我與你們在一起的時候
[00:16:16.800 --> 00:16:18.800]  已經對你們說了這些事
[00:16:18.800 --> 00:16:19.800]  但是保衛師
[00:16:19.800 --> 00:16:22.800]  就是負因我的名所要差來的聖靈
[00:16:22.800 --> 00:16:25.800]  祂要將一切的事情教導你們
[00:16:25.800 --> 00:16:27.800]  並且要使你們想起
[00:16:27.800 --> 00:16:32.800]  我對你們所說的一切的話
[00:16:32.800 --> 00:16:33.800]  天父上帝的應許
[00:16:33.800 --> 00:16:37.800]  所指的是那位永遠與我們同在
[00:16:37.800 --> 00:16:39.800]  住在我們每一個人的裡面
[00:16:39.800 --> 00:16:42.800]  將一切真理教導我們
[00:16:42.800 --> 00:16:47.800]  帶領我們走應當走的路的聖靈保衛師
[00:16:47.800 --> 00:16:51.800]  但是當時的門徒仍然未明白
[00:16:51.800 --> 00:16:54.800]  縱使耶穌已經復活在他們的眼前
[00:16:54.800 --> 00:16:58.800]  顯現了四十天去說神國的事
[00:16:58.800 --> 00:16:59.800]  但是他們仍然在問
[00:16:59.800 --> 00:17:01.800]  在過去三年他們跟隨著耶穌
[00:17:01.800 --> 00:17:04.800]  一直都想知道的一個問題
[00:17:04.800 --> 00:17:06.800]  你就要在這個時候
[00:17:06.800 --> 00:17:10.800]  復興以色列國嗎?
[00:17:10.800 --> 00:17:12.800]  對於門徒來說
[00:17:12.800 --> 00:17:14.800]  他們所期待的目的地
[00:17:14.800 --> 00:17:17.800]  仍然是地上的政權
[00:17:17.800 --> 00:17:21.800]  仍然是以色列國是否得到復興
[00:17:21.800 --> 00:17:25.800]  但是這裡耶穌沒有再像在路加福音之前那樣
[00:17:25.800 --> 00:17:27.800]  特別去責備或者去糾正
[00:17:27.800 --> 00:17:30.800]  門徒的錯誤的焦點
[00:17:30.800 --> 00:17:31.800]  因為耶穌知道
[00:17:31.800 --> 00:17:35.800]  唯有他的門徒真正得著聖靈
[00:17:35.800 --> 00:17:37.800]  讓聖靈在他們裡面
[00:17:37.800 --> 00:17:41.800]  他們才會真正的明白
[00:17:41.800 --> 00:17:44.800]  耶穌他想門徒明白的是什麼?
[00:17:44.800 --> 00:17:45.800]  他想門徒明白的是
[00:17:45.800 --> 00:17:48.800]  這個世界終極的目的地
[00:17:48.800 --> 00:17:52.800]  不單只是以色列國得到復興
[00:17:52.800 --> 00:17:55.800]  而是在上帝所定立的日子裡
[00:17:55.800 --> 00:17:59.800]  耶穌升天再一次回來的時候
[00:17:59.800 --> 00:18:00.800]  他不單只是復興
[00:18:00.800 --> 00:18:06.800]  他是要完全徹底更新整個世界
[00:18:06.800 --> 00:18:08.800]  即是什麼時候?
[00:18:08.800 --> 00:18:09.800]  這個可能是我們現代人
[00:18:09.800 --> 00:18:12.800]  我們經常都會問的一個問題
[00:18:12.800 --> 00:18:15.800]  尤其是當我們在生活上
[00:18:15.800 --> 00:18:17.800]  覺得很多各樣的挑戰
