
[00:00:00.000 --> 00:00:06.000]  (此情愛疏 更加牽引我)
[00:02:35.000 --> 00:02:36.000]  (一種文化褪色)
[00:02:36.000 --> 00:02:37.000]  (在這裡,所有)
[00:02:37.000 --> 00:02:38.000]  (背景和傳統的人)
[00:02:38.000 --> 00:02:39.000]  (都能感到在家中)
[00:02:39.000 --> 00:02:40.000]  (一種文化褪色)
[00:02:40.000 --> 00:02:41.000]  (在這裡,所有)
[00:02:41.000 --> 00:02:42.000]  (背景和傳統的人)
[00:02:42.000 --> 00:02:43.000]  (都能感到在家中)
[00:02:43.000 --> 00:02:44.000]  (一種文化褪色)
[00:02:44.000 --> 00:02:45.000]  (在這裡,所有)
[00:02:45.000 --> 00:02:46.000]  (背景和傳統的人)
[00:02:46.000 --> 00:02:47.000]  (都能感到在家中)
[00:02:47.000 --> 00:02:48.000]  (一種文化褪色)
[00:02:48.000 --> 00:02:49.000]  (在這裡,所有)
[00:02:49.000 --> 00:02:50.000]  (背景和傳統的人)
[00:02:50.000 --> 00:02:51.000]  (都能感到在家中)
[00:02:51.000 --> 00:02:52.000]  (一種文化褪色)
[00:02:52.000 --> 00:02:53.000]  (在這裡,所有)
[00:02:53.000 --> 00:03:07.000]  (背景和傳統的人)
[00:03:07.000 --> 00:03:08.000]  (都能感到在家中)
[00:03:08.000 --> 00:03:09.000]  (一種文化褪色)
[00:03:09.000 --> 00:03:10.000]  (在這裡,所有)
[00:03:10.000 --> 00:03:11.000]  (背景和傳統的人)
[00:03:11.000 --> 00:03:12.000]  (都能感到在家中)
[00:03:12.000 --> 00:03:13.000]  (一種文化褪色)
[00:03:13.000 --> 00:03:14.000]  (在這裡,所有)
[00:03:14.000 --> 00:03:15.000]  (背景和傳統的人)
[00:03:15.000 --> 00:03:16.000]  (都能感到在家中)
[00:03:16.000 --> 00:03:17.000]  (一種文化褪色)
[00:03:17.000 --> 00:03:18.000]  (在這裡,所有)
[00:03:18.000 --> 00:03:19.000]  (背景和傳統的人)
[00:03:19.000 --> 00:03:20.000]  (都能感到在家中)
[00:03:20.000 --> 00:03:21.000]  (一種文化褪色)
[00:03:21.000 --> 00:03:22.000]  (在這裡,所有)
[00:03:22.000 --> 00:03:23.000]  (背景和傳統的人)
[00:03:23.000 --> 00:03:24.000]  (都能感到在家中)
[00:03:24.000 --> 00:03:25.000]  (一種文化褪色)
[00:03:25.000 --> 00:03:26.000]  (在這裡,所有)
[00:03:26.000 --> 00:03:27.000]  (背景和傳統的人)
[00:03:27.000 --> 00:03:28.000]  (都能感到在家中)
[00:03:28.000 --> 00:03:29.000]  (一種文化褪色)
[00:03:29.000 --> 00:03:30.000]  (在這裡,所有)
[00:03:30.000 --> 00:03:31.000]  (背景和傳統的人)
[00:03:31.000 --> 00:03:32.000]  (都能感到在家中)
[00:03:32.000 --> 00:03:33.000]  (一種文化褪色)
[00:03:33.000 --> 00:03:34.000]  (在這裡,所有)
[00:03:34.000 --> 00:03:35.000]  (背景和傳統的人)
[00:03:35.000 --> 00:03:36.000]  (都能感到在家中)
[00:03:36.000 --> 00:03:37.000]  (一種文化褪色)
[00:03:37.000 --> 00:03:38.000]  (在這裡,所有)
[00:03:38.000 --> 00:03:39.000]  (背景和傳統的人)
[00:03:39.000 --> 00:03:40.000]  (都能感到在家中)
[00:03:40.000 --> 00:03:41.000]  (一種文化褪色)
[00:03:41.000 --> 00:03:42.000]  (在這裡,所有)
[00:03:42.000 --> 00:03:43.000]  (背景和傳統的人)
[00:03:43.000 --> 00:03:57.000]  (都能感到在家中)
[00:03:58.000 --> 00:03:59.000]  (在這裡,所有)
[00:03:59.000 --> 00:04:00.000]  (背景和傳統的人)
[00:04:00.000 --> 00:04:01.000]  (都能感到在家中)
[00:04:01.000 --> 00:04:02.000]  (一種文化褪色)
[00:04:02.000 --> 00:04:03.000]  (在這裡,所有)
[00:04:03.000 --> 00:04:04.000]  (背景和傳統的人)
[00:04:04.000 --> 00:04:05.000]  (都能感到在家中)
[00:04:05.000 --> 00:04:06.000]  (一種文化褪色)
[00:04:06.000 --> 00:04:07.000]  (在這裡,所有)
[00:04:07.000 --> 00:04:08.000]  (背景和傳統的人)
[00:04:08.000 --> 00:04:09.000]  (都能感到在家中)
[00:04:09.000 --> 00:04:10.000]  (一種文化褪色)
[00:04:10.000 --> 00:04:11.000]  (在這裡,所有)
[00:04:11.000 --> 00:04:12.000]  (背景和傳統的人)
[00:04:12.000 --> 00:04:13.000]  (都能感到在家中)
[00:04:13.000 --> 00:04:14.000]  (一種文化褪色)
[00:04:14.000 --> 00:04:15.000]  (在這裡,所有)
[00:04:15.000 --> 00:04:16.000]  (背景和傳統的人)
[00:04:16.000 --> 00:04:17.000]  (都能感到在家中)
[00:04:17.000 --> 00:04:18.000]  (一種文化褪色)
[00:04:18.000 --> 00:04:19.000]  (在這裡,所有)
[00:04:19.000 --> 00:04:20.000]  (背景和傳統的人)
[00:04:20.000 --> 00:04:21.000]  (都能感到在家中)
[00:04:21.000 --> 00:04:22.000]  (一種文化褪色)
[00:04:22.000 --> 00:04:23.000]  (在這裡,所有)
[00:04:23.000 --> 00:04:24.000]  (背景和傳統的人)
[00:04:24.000 --> 00:04:25.000]  (都能感到在家中)
[00:04:25.000 --> 00:04:26.000]  (一種文化褪色)
[00:04:26.000 --> 00:04:27.000]  (在這裡,所有)
[00:04:27.000 --> 00:04:28.000]  (背景和傳統的人)
[00:04:28.000 --> 00:04:29.000]  (都能感到在家中)
[00:04:29.000 --> 00:04:30.000]  (一種文化褪色)
[00:04:30.000 --> 00:04:31.000]  (在這裡,所有)
[00:04:31.000 --> 00:04:32.000]  (背景和傳統的人)
[00:04:32.000 --> 00:04:33.000]  (都能感到在家中)
[00:04:33.000 --> 00:04:34.000]  (一種文化褪色)
[00:04:34.000 --> 00:04:35.000]  (在這裡,所有)
[00:04:35.000 --> 00:04:36.000]  (背景和傳統的人)
[00:04:36.000 --> 00:04:37.000]  (都能感到在家中)
[00:04:37.000 --> 00:04:38.000]  (一種文化褪色)
[00:04:38.000 --> 00:04:39.000]  (在這裡,所有)
[00:04:39.000 --> 00:04:40.000]  (背景和傳統的人)
[00:04:40.000 --> 00:04:41.000]  (都能感到在家中)
[00:04:41.000 --> 00:04:42.000]  (一種文化褪色)
[00:04:42.000 --> 00:04:43.000]  (在這裡,所有)
[00:04:43.000 --> 00:04:44.000]  (背景和傳統的人)
[00:04:44.000 --> 00:04:45.000]  (都能感到在家中)
[00:04:45.000 --> 00:04:46.000]  (一種文化褪色)
[00:04:46.000 --> 00:04:47.000]  (在這裡,所有)
[00:04:47.000 --> 00:04:48.000]  (背景和傳統的人)
[00:04:48.000 --> 00:04:49.000]  (都能感到在家中)
[00:04:49.000 --> 00:04:50.000]  (一種文化褪色)
[00:04:50.000 --> 00:04:51.000]  (在這裡,所有)
[00:04:51.000 --> 00:04:52.000]  (背景和傳統的人)
[00:04:52.000 --> 00:04:53.000]  (都能感到在家中)
[00:04:53.000 --> 00:04:54.000]  (一種文化褪色)
[00:04:54.000 --> 00:04:55.000]  (在這裡,所有)
[00:04:55.000 --> 00:04:56.000]  (背景和傳統的人)
[00:04:56.000 --> 00:04:57.000]  (都能感到在家中)
[00:04:57.000 --> 00:04:58.000]  (一種文化褪色)
[00:04:58.000 --> 00:04:59.000]  (在這裡,所有)
[00:04:59.000 --> 00:05:00.000]  (背景和傳統的人)
[00:05:00.000 --> 00:05:01.000]  (都能感到在家中)
[00:05:01.000 --> 00:05:27.000]  (一種文化褪色)
[00:05:27.000 --> 00:05:28.000]  (今天最重要的是)
[00:05:28.000 --> 00:05:29.000]  (我們能夠藉著)
[00:05:29.000 --> 00:05:31.000]  (主耶穌所做的一切)
[00:05:31.000 --> 00:05:33.000]  (我們明白上帝的心意)
[00:05:33.000 --> 00:05:34.000]  (明白耶穌的心意)
[00:05:34.000 --> 00:05:35.000]  (所以我也希望)
[00:05:35.000 --> 00:05:37.000]  (邀請大家起來)
[00:05:37.000 --> 00:05:40.000]  (我們同樣懷著一個)
[00:05:40.000 --> 00:05:41.000]  (榮耀神的心情)
[00:05:41.000 --> 00:05:43.000]  (但也知道)
[00:05:43.000 --> 00:05:45.000]  (榮耀神的心情不是)
[00:05:45.000 --> 00:05:47.000]  (像熟世的眼睛)
[00:05:47.000 --> 00:05:50.000]  (讓我們看到事物一樣)
[00:05:50.000 --> 00:05:51.000]  (而是我們熟靈眼睛)
[00:05:51.000 --> 00:05:53.000]  (如何看見耶穌)
[00:05:53.000 --> 00:05:55.000]  (讓我們看見的)
[00:05:55.000 --> 00:05:56.000]  (當他進入星城的時候)
[00:05:56.000 --> 00:05:58.000]  (他懷著一個什麼心情呢)
[00:05:58.000 --> 00:06:00.000]  (他就是要懷著)
[00:06:00.000 --> 00:06:02.000]  (拯救我們每一個的心情)
[00:06:02.000 --> 00:06:03.000]  (讓我們能夠真正)
[00:06:03.000 --> 00:06:04.000]  (用我們的生命)
[00:06:04.000 --> 00:06:05.000]  (去榮耀上帝)
[00:06:05.000 --> 00:06:07.000]  (我們一起祈禱吧)
[00:06:07.000 --> 00:06:11.000]  (七位天父,我們感謝你)
[00:06:11.000 --> 00:06:12.000]  (我們感謝你的救恩)
[00:06:12.000 --> 00:06:13.000]  (我們感謝你去時刻)
[00:06:13.000 --> 00:06:15.000]  (去提醒我們)
[00:06:15.000 --> 00:06:18.000]  (你的救恩永遠常在)
[00:06:18.000 --> 00:06:20.000]  (我們感謝你讓我們知道)
[00:06:20.000 --> 00:06:22.000]  (主耶穌,你就是那個)
[00:06:22.000 --> 00:06:24.000]  (來拯救我們的那位)
[00:06:24.000 --> 00:06:25.000]  (你就是那個)
[00:06:25.000 --> 00:06:27.000]  (為我們有很多的預備)
[00:06:27.000 --> 00:06:30.000]  (縱然我們去到今天)
[00:06:30.000 --> 00:06:31.000]  (我們仍然知道)
[00:06:31.000 --> 00:06:32.000]  (你給我們的那種)
[00:06:32.000 --> 00:06:34.000]  (捨棄的愛)
[00:06:34.000 --> 00:06:35.000]  (你給我們的那個)
[00:06:35.000 --> 00:06:36.000]  (原諒)
[00:06:36.000 --> 00:06:37.000]  (你那個讓我們仍然)
[00:06:37.000 --> 00:06:38.000]  (在我們愚昧的時候)
[00:06:38.000 --> 00:06:40.000]  (原來你已經為我們捨身)
[00:06:40.000 --> 00:06:42.000]  (主耶穌求你去幫助我們)
[00:06:42.000 --> 00:06:43.000]  (今天我們願意)
[00:06:43.000 --> 00:06:45.000]  (願意去重新學習)
[00:06:45.000 --> 00:06:47.000]  (重新學習如何在你的國度裡面)
[00:06:47.000 --> 00:06:49.000]  (擁抱你的價值)
[00:06:49.000 --> 00:06:51.000]  (讓你首先去轉化我們的內心)
[00:06:51.000 --> 00:06:53.000]  (讓我們藉著敬拜的時候)
[00:06:53.000 --> 00:06:55.000]  (我們能夠歸向你)
[00:06:55.000 --> 00:06:57.000]  (我們的心轉向你)
[00:06:57.000 --> 00:06:58.000]  (我們能夠放下)
[00:06:58.000 --> 00:07:00.000]  (我們世上一切的纏繞)
[00:07:00.000 --> 00:07:02.000]  (我們生活當中的一切的勞累)
[00:07:02.000 --> 00:07:03.000]  (因為我們知道)
[00:07:03.000 --> 00:07:05.000]  (當我們去到你的根前的時候)
[00:07:05.000 --> 00:07:08.000]  (Hosea,Hosea,和實那)
[00:07:08.000 --> 00:07:10.000]  (你的名就是應當稱頌)
[00:07:10.000 --> 00:07:11.000]  (應當稱頌)
[00:07:11.000 --> 00:07:37.000]  (耶穌,我們來歡迎你)
[00:07:38.000 --> 00:07:40.000]  (祈求你能夠在我們心中)
[00:07:40.000 --> 00:07:42.000]  (成為我們的榮耀)
[00:07:42.000 --> 00:07:44.000]  (祈求你能夠在我們心中)
[00:07:44.000 --> 00:07:46.000]  (成為我們的榮耀)
[00:07:46.000 --> 00:07:48.000]  (祈求你能夠在我們心中)
[00:07:48.000 --> 00:07:50.000]  (成為我們的榮耀)
[00:07:50.000 --> 00:07:52.000]  (祈求你能夠在我們心中)
[00:07:52.000 --> 00:07:54.000]  (成為我們的榮耀)
[00:07:54.000 --> 00:07:56.000]  (祈求你能夠在我們心中)
[00:07:56.000 --> 00:07:58.000]  (成為我們的榮耀)
[00:07:58.000 --> 00:08:00.000]  (祈求你能夠在我們心中)
[00:08:00.000 --> 00:08:02.000]  (成為我們的榮耀)
[00:08:02.000 --> 00:08:04.000]  (祈求你能夠在我們心中)
[00:08:04.000 --> 00:08:06.000]  (成為我們的榮耀)
[00:08:06.000 --> 00:08:12.000]  (看見神會指引)
[00:08:12.000 --> 00:08:17.000]  (你叫我終聚以洗清)
[00:08:17.000 --> 00:08:24.000]  (萬山呼呼 萬口歌唱)
[00:08:24.000 --> 00:08:31.000]  (好神啊 好神啊)
[00:08:31.000 --> 00:08:37.000]  (指引你配受中央)
[00:08:37.000 --> 00:08:43.000]  (好神啊 好神啊)
[00:08:43.000 --> 00:08:53.000]  (從珊瑰與至高處)
[00:08:53.000 --> 00:08:59.000]  (這世代宴席輕輕)
[00:08:59.000 --> 00:09:03.000]  (背上使命作證明)
[00:09:03.000 --> 00:09:11.000]  (無時間從燃燒生命)
[00:09:11.000 --> 00:09:17.000]  (這世代宴席更新)
[00:09:17.000 --> 00:09:21.000]  (切切渴望滿火燃)
[00:09:21.000 --> 00:09:28.000]  (同心呼求 或殺韜光)
[00:09:28.000 --> 00:09:35.000]  (好神啊 好神啊)
[00:09:35.000 --> 00:09:41.000]  (指引你配受中央)
[00:09:41.000 --> 00:09:47.000]  (好神啊 好神啊)
[00:09:47.000 --> 00:09:52.000]  (從珊瑰與至高處)
[00:09:52.000 --> 00:09:53.000]  (或殺韜光)
[00:09:53.000 --> 00:10:00.000]  (好神啊 好神啊)
[00:10:00.000 --> 00:10:06.000]  (指引你配受中央)
[00:10:06.000 --> 00:10:12.000]  (好神啊 好神啊)
[00:10:12.000 --> 00:10:17.000]  (從珊瑰與至高處)
[00:10:17.000 --> 00:10:24.000]  (或殺韜光)
[00:10:24.000 --> 00:10:30.000]  (Oh 神啊)
[00:10:30.000 --> 00:10:38.000]  (Oh)
[00:10:38.000 --> 00:10:46.000]  (心得清潔與治療)
[00:10:46.000 --> 00:10:53.000]  (開我眼目望未見到知事)
[00:10:53.000 --> 00:10:58.000]  (只教怎去愛別人)
[00:10:58.000 --> 00:11:02.000]  (如天賦)
[00:11:02.000 --> 00:11:11.000]  (私心記憶已掃除)
[00:11:11.000 --> 00:11:18.000]  (主啊我但願為你襟競象)
[00:11:18.000 --> 00:11:22.000]  (空虛轉化到永恆)
[00:11:22.000 --> 00:11:26.000]  (如主同行)
[00:11:26.000 --> 00:11:36.000]  (好神啊 好神啊)
[00:11:36.000 --> 00:11:42.000]  (指引你配受中央)
[00:11:42.000 --> 00:11:49.000]  (好神啊 好神啊)
[00:11:49.000 --> 00:11:55.000]  (從珊瑰與至高處)
[00:11:55.000 --> 00:12:01.000]  (好神啊 好神啊)
[00:12:01.000 --> 00:12:07.000]  (指引你配受中央)
[00:12:07.000 --> 00:12:13.000]  (好神啊 好神啊)
[00:12:13.000 --> 00:12:16.000]  (從珊瑰與至高處)
[00:12:16.000 --> 00:12:17.000]  我們最後一次
[00:12:17.000 --> 00:12:19.000]  好神啊 好神啊
[00:12:19.000 --> 00:12:25.000]  (好神啊 好神啊)
[00:12:25.000 --> 00:12:31.000]  (指引你配受中央)
[00:12:31.000 --> 00:12:38.000]  (好神啊 好神啊)
[00:12:38.000 --> 00:12:44.000]  (從珊瑰與至高處)
[00:12:44.000 --> 00:12:50.000]  (從珊瑰與至高處)
[00:12:50.000 --> 00:12:56.000]  (從珊瑰與至高處)
[00:12:57.000 --> 00:13:00.000]  (由 Amara.org 社群提供的字幕)
[00:13:01.000 --> 00:13:04.000]  (由 Amara.org 社群提供的字幕)
[00:13:05.000 --> 00:13:08.000]  (由 Amara.org 社群提供的字幕)
[00:13:09.000 --> 00:13:12.000]  (由 Amara.org 社群提供的字幕)
[00:13:12.000 --> 00:13:40.000]  (音樂)
[00:13:40.000 --> 00:13:48.000]  (讓我坦然無懼來到四人座前)
[00:13:48.000 --> 00:13:55.000]  (用心凌晨時尋求你)
[00:13:55.000 --> 00:14:02.000]  (親愛的天父 我何等地需要你)
[00:14:02.000 --> 00:14:07.000]  (需要更多你的同在 在我身邊)
[00:14:07.000 --> 00:14:11.000]  (讓我坦然無懼來到四人座前)
[00:14:11.000 --> 00:14:18.000]  (用心凌晨時尋求你)
[00:14:18.000 --> 00:14:24.000]  (親愛的天父 我何等地需要你)
[00:14:24.000 --> 00:14:30.000]  (需要更多你的同在 在我身邊)
[00:14:30.000 --> 00:14:34.000]  (讓我坦然無懼來到四人座前)
[00:14:34.000 --> 00:14:39.000]  (用心凌晨時尋求你)
[00:14:39.000 --> 00:14:46.000]  (需要更多你的同在 在我身邊)
[00:14:46.000 --> 00:14:54.000]  (每一天 我需要你)
[00:14:54.000 --> 00:15:00.000]  (你花園如甘霖)
[00:15:00.000 --> 00:15:07.000]  (我需要你 生靈如雨降臨)
[00:15:07.000 --> 00:15:14.000]  (每一天 每一天)
[00:15:14.000 --> 00:15:23.000]  (我需要你 你花園如甘霖)
[00:15:23.000 --> 00:15:31.000]  (每一天 我需要你)
[00:15:31.000 --> 00:15:34.000]  (你花園如甘霖)
[00:15:34.000 --> 00:15:36.000]  讓我們歎意無懼
[00:15:36.000 --> 00:15:44.000]  (讓我坦然無懼來到四人座前)
[00:15:44.000 --> 00:15:50.000]  (用心凌晨時尋求你)
[00:15:51.000 --> 00:15:57.000]  (親愛的天父 我何等地需要你)
[00:15:57.000 --> 00:16:04.000]  (需要更多你的同在 在我身邊)
[00:16:04.000 --> 00:16:13.000]  (每一天 我需要你)
[00:16:13.000 --> 00:16:18.000]  (你花園如甘霖)
[00:16:18.000 --> 00:16:26.000]  (每一天 我需要你)
[00:16:26.000 --> 00:16:31.000]  (你花園如雨降臨)
[00:16:31.000 --> 00:16:37.000]  (這是我的禱告)
[00:16:37.000 --> 00:16:41.000]  (願我生命淡淡)
[00:16:41.000 --> 00:16:45.000]  (為榮耀給你耶穌)
[00:16:45.000 --> 00:16:50.000]  (這是我的呼求)
[00:16:50.000 --> 00:16:54.000]  (每天都更愛你)
[00:16:54.000 --> 00:16:58.000]  (永不失去祈求)
[00:16:58.000 --> 00:17:03.000]  (這是我的禱告)
[00:17:03.000 --> 00:17:07.000]  (願我生命淡淡)
[00:17:07.000 --> 00:17:11.000]  (為榮耀給你耶穌)
[00:17:11.000 --> 00:17:17.000]  (這是我的呼求)
[00:17:17.000 --> 00:17:21.000]  (每天都更愛你)
[00:17:21.000 --> 00:17:27.000]  (永不失去祈求愛你的心)
[00:17:27.000 --> 00:17:36.000]  (每一天 我需要你)
[00:17:36.000 --> 00:17:41.000]  (你花園如雨降臨)
[00:17:41.000 --> 00:17:50.000]  (每一生 我需要你)
[00:17:50.000 --> 00:17:53.000]  (生命如雨降臨)
[00:17:53.000 --> 00:18:00.000]  (每一天 每一天)
[00:18:00.000 --> 00:18:04.000]  (我需要你)
[00:18:04.000 --> 00:18:09.000]  (你花園如雨降臨)
[00:18:09.000 --> 00:18:17.000]  (每時刻 我需要你)
[00:18:17.000 --> 00:18:22.000]  (生命如雨降臨)
[00:18:22.000 --> 00:18:28.000]  (這是我的禱告)
[00:18:28.000 --> 00:18:32.000]  (願我生命淡淡)
[00:18:32.000 --> 00:18:36.000]  (為榮耀給你耶穌)
[00:18:36.000 --> 00:18:42.000]  (這是我的呼求)
[00:18:42.000 --> 00:18:46.000]  (每天都更愛你)
[00:18:46.000 --> 00:18:50.000]  (永不失去祈求愛你的心)
[00:18:50.000 --> 00:18:55.000]  (這是我的禱告)
[00:18:55.000 --> 00:18:59.000]  (願我生命淡淡)
[00:18:59.000 --> 00:19:03.000]  (為榮耀給你耶穌)
[00:19:03.000 --> 00:19:09.000]  (這是我的呼求)
[00:19:09.000 --> 00:19:12.000]  (每天都更愛你)
[00:19:12.000 --> 00:19:18.000]  (永不失去祈求愛你的心)
[00:19:23.000 --> 00:19:31.000]  (每一天 我需要你)
[00:19:31.000 --> 00:19:35.000]  (你花園如雨降臨)
[00:19:35.000 --> 00:19:45.000]  (每時刻 我需要你)
[00:19:45.000 --> 00:19:48.000]  (生命如雨降臨)
[00:19:48.000 --> 00:19:50.000]  我們再唱一次
[00:19:50.000 --> 00:19:59.000]  (每一天 我需要你)
[00:19:59.000 --> 00:20:05.000]  (你花園如雨降臨)
[00:20:05.000 --> 00:20:14.000]  (每時刻 我需要你)
[00:20:14.000 --> 00:20:20.000]  (生命如雨降臨)
[00:20:39.000 --> 00:20:46.000]  (回望那個 覺他身上)
[00:20:46.000 --> 00:20:53.000]  (仍是救主 赦身痛怨)
[00:20:53.000 --> 00:21:00.000]  (看見他的 手足傷口)
[00:21:00.000 --> 00:21:08.000]  (耶穌掛在 十家木頭)
[00:21:09.000 --> 00:21:18.000]  (殘若身軀 見這堂裡)
[00:21:18.000 --> 00:21:25.000]  (埋在若實 無蹤案中)
[00:21:25.000 --> 00:21:32.000]  (以那石頭 倒殺出口)
[00:21:32.000 --> 00:21:40.000]  (耶穌天證 堂於法刑)
[00:21:40.000 --> 00:21:51.000]  (我讚美我 神獨一的主)
[00:21:51.000 --> 00:21:58.000]  (我讚美你 永遠無窮)
[00:21:58.000 --> 00:22:05.000]  (我讚美你 無盡不至死)
[00:22:05.000 --> 00:22:12.000]  (號我 的主我心)
[00:22:12.000 --> 00:22:21.000]  (而第三天 破曉青燭)
[00:22:21.000 --> 00:22:27.000]  (神獨愛子 已經得勝)
[00:22:27.000 --> 00:22:33.000]  (全破灌了 他的灰色)
[00:22:33.000 --> 00:22:41.000]  (天關長鐘 耶穌我和)
[00:22:41.000 --> 00:22:50.000]  (我讚美我 神獨一的主)
[00:22:50.000 --> 00:22:57.000]  (我讚美你 永遠無窮)
[00:22:57.000 --> 00:23:03.000]  (我讚美你 無盡不至死)
[00:23:03.000 --> 00:23:09.000]  (號我 的主我心)
[00:23:09.000 --> 00:23:16.000]  (我讚美我 神獨一的主)
