
[00:00:00.000 --> 00:00:03.480]  謝謝,我們給Vanchesca掌聲,謝謝
[00:03:56.000 --> 00:03:59.000]  敬畏耶和華是智慧的開端
[00:03:59.000 --> 00:04:03.000]  認識是聖者便是聰明,你們快點信耶穌
[00:04:03.000 --> 00:04:08.000]  那我應該可以立刻被老歸回家
[00:04:08.000 --> 00:04:13.000]  怎樣回應好呢?如果給你,你會怎樣回應?
[00:04:13.000 --> 00:04:20.000]  如果大家有應酬的話,其實你應該知道怎樣做
[00:04:20.000 --> 00:04:23.000]  那一刻,在那個時刻,你應該立刻站起來
[00:04:23.000 --> 00:04:27.000]  大哥厲害,好嘢好嘢,你好嘢好嘢,來來,喝喝喝
[00:04:27.000 --> 00:04:30.000]  來,喝喝喝,乾乾乾乾乾
[00:04:30.000 --> 00:04:35.000]  搞定,穩食艱難,穩食艱難
[00:04:35.000 --> 00:04:40.000]  幸好我現在不用做這些,故事還沒完
[00:04:40.000 --> 00:04:47.000]  其實這些都不要緊,最慘的是吃完飯都沒開始談生意
[00:04:47.000 --> 00:04:53.000]  然後我就被迫要跟他們轉場,去了附近一間KTV
[00:04:53.000 --> 00:04:59.000]  以下內容需要家長指引,慢慢跟你解釋
[00:04:59.000 --> 00:05:04.000]  去到KTV,上果盤,上酒,是很正常的事情
[00:05:04.000 --> 00:05:09.000]  但突然間有三十位佳麗進來,一字排開
[00:05:09.000 --> 00:05:14.000]  每人選了一個,我都被要求一定要選一個
[00:05:14.000 --> 00:05:21.000]  那時我在上帝面前立志,我很希望主人幫我過一個很誠意的生活
[00:05:21.000 --> 00:05:27.000]  當然有人會覺得,你選一個坐在你旁邊,你自己規規矩矩就行
[00:05:27.000 --> 00:05:33.000]  但我知道這是一個魔鬼的試探,這是上帝不起悅的事情
[00:05:33.000 --> 00:05:38.000]  但那個處境,我可以怎樣呢?
[00:05:38.000 --> 00:05:46.000]  我是要應他們一班人的要求,整個環境驅使我一定要跟著那些人一起去做嗎?
[00:05:46.000 --> 00:05:52.000]  還是我仍然可以在當中有一份堅持呢?
[00:05:52.000 --> 00:05:58.000]  當他們這樣要求的時候,那一刻我深深感受到其實他們已經僭越了我的底線
[00:05:58.000 --> 00:06:05.000]  我不能夠再繼續因為要跟他們打關係,而破壞了我跟神的關係
[00:06:05.000 --> 00:06:10.000]  臨走前,因為我待了不久,因為我沒有因應他們的要求
[00:06:10.000 --> 00:06:17.000]  我跟其中一位大哥說,對不起大哥,因為我信教,所以我不會這樣做
[00:06:17.000 --> 00:06:21.000]  結果,關係打不成,生意談不成
[00:06:21.000 --> 00:06:27.000]  但我知道什麼對我的生命來講更加重要
[00:06:27.000 --> 00:06:34.000]  這是一個我曾經在我的工作場所裡的掙扎的經歷
[00:06:34.000 --> 00:06:39.000]  一個是我在一個被動的處境裡,在一個很被動的狀態
[00:06:39.000 --> 00:06:46.000]  我為了信仰,為了跟神的關係,我要謹守一條界線
[00:06:46.000 --> 00:06:53.000]  對大家來講,可能你有不同的工作,在不同的狀態場景裡
[00:06:53.000 --> 00:07:00.000]  你有不同的角色身份,你有沒有都會有一種環境的壓力迫使你去面對
[00:07:00.000 --> 00:07:06.000]  迫使你要在堅持和跪下的過程中,有一份掙扎呢?
[00:07:06.000 --> 00:07:10.000]  這次的講道系列是一個非常好的講道系列
[00:07:10.000 --> 00:07:14.000]  我們能夠透過但爾尼書,我們可以在當中學習
[00:07:14.000 --> 00:07:19.000]  如何在一個這麼動盪的世界中,我們可以有一個不動搖的信仰
[00:07:19.000 --> 00:07:24.000]  上星期講道的利布甲尼撒,他叫巴比倫當中
[00:07:24.000 --> 00:07:28.000]  公認為最有智慧的一群人幫他解夢,但解不到
[00:07:28.000 --> 00:07:33.000]  但爾尼和他那三個朋友第一時間去求神的幫助
[00:07:33.000 --> 00:07:38.000]  結果不單止是解到夢,救了那群在巴比倫的智慧人
[00:07:38.000 --> 00:07:43.000]  經文裡還這樣說,當時利布甲尼撒王
[00:07:43.000 --> 00:07:50.000]  面服於地,向但爾尼下拜,並且吩咐人給他獻上貢物和香
[00:07:50.000 --> 00:07:57.000]  王對但爾尼說,你既能講明者傲卑,你們的神承認是萬神之神,萬王之王
[00:07:57.000 --> 00:08:03.000]  是傲卑的啟示者,於是王使但爾尼升高,賞賜他極多的禮物
[00:08:03.000 --> 00:08:10.000]  派他管理巴比倫全省,又納他為總理,掌管巴比倫所有的智慧人
[00:08:10.000 --> 00:08:16.000]  但爾尼求王,王就派沙德拉米薩阿伯尼戈管理巴比倫省的事務
[00:08:16.000 --> 00:08:20.000]  指示但爾尼仍在朝中時立
[00:08:20.000 --> 00:08:29.000]  利布甲尼撒當了但爾尼是神般拜,他升位為國家總理
[00:08:29.000 --> 00:08:36.000]  也因應他的要求提升了他幾位兄弟,一起比魯巴比倫的兄弟,管理巴比倫的事務
[00:08:36.000 --> 00:08:41.000]  利布甲尼撒之所以會當但爾尼是神般拜
[00:08:41.000 --> 00:08:46.000]  是因為他仍然覺得人仍然能夠掌控到神的能力
[00:08:46.000 --> 00:08:52.000]  人仍然能夠操控神去達至他自己或其他人的目的
[00:08:52.000 --> 00:09:00.000]  利布甲尼撒仍然有著這份意念,他覺得神的能力是讓人去操控的
[00:09:00.000 --> 00:09:04.000]  也因為這樣,當我們讀到今天的經文時
[00:09:04.000 --> 00:09:11.000]  我們更能夠明白利布甲尼撒為何要建一個十層樓高的金像
[00:09:11.000 --> 00:09:15.000]  並且要全國上下的人都跪拜他
[00:09:15.000 --> 00:09:23.000]  第三章說利布甲尼撒王建了一個金像,高六十爪寬六爪,即大約九十呎高
[00:09:23.000 --> 00:09:26.000]  立在巴比倫省的杜拉平原
[00:09:26.000 --> 00:09:35.000]  利布甲尼撒王,警察將總督、陰常、省長、參謀、財務、法官、地方官和各省的官員都召來
[00:09:35.000 --> 00:09:38.000]  為利布甲尼撒王所立的像行開光禮
[00:09:38.000 --> 00:09:45.000]  當時傳令的大聲叫道,各國各族的人,有命令傳給你們
[00:09:45.000 --> 00:09:50.000]  你們一聽見國號琴室、三國琴、鼓和各樣樂器的聲音
[00:09:50.000 --> 00:09:54.000]  就當是要俯伏拜利布甲尼撒王所立的金像
[00:09:54.000 --> 00:10:00.000]  凡不俯伏下拜的,就必立即營在烈火的搖鐘
[00:10:00.000 --> 00:10:05.000]  因此百姓一聽見國號琴室、三國琴和各樣樂器的聲音
[00:10:05.000 --> 00:10:11.000]  各方各國各族的人都俯伏拜利布甲尼撒王所立的金像
[00:10:11.000 --> 00:10:16.000]  在那時有幾個加勒底人前來控告猶大人
[00:10:16.000 --> 00:10:23.000]  他們說有幾個猶大人就是王所派管理巴比倫省事務的沙特拉米撒阿伯尼戈
[00:10:23.000 --> 00:10:30.000]  王叫這些人不理你的御旨,不侍奉你的神明,也不拜你所立的金像
[00:10:30.000 --> 00:10:36.000]  當時利布甲尼撒大發瘋狂,命令將沙特拉米撒阿伯尼戈帶過來
[00:10:36.000 --> 00:10:38.000]  他們就將這幾個人帶到王的面前
[00:10:38.000 --> 00:10:43.000]  利布甲尼撒問他們說沙特拉米撒阿伯尼戈你們不侍奉我的神明
[00:10:43.000 --> 00:10:45.000]  不拜我所立的金像,是不是真的?
[00:10:45.000 --> 00:10:51.000]  現在你們如果準備好的,一聽見國號琴室、三國琴、鼓和各樣樂器的聲音
[00:10:51.000 --> 00:10:53.000]  就俯伏拜我所做的像
[00:10:53.000 --> 00:10:58.000]  若果不拜,必立即營在烈火的搖鐘
[00:10:58.000 --> 00:11:03.000]  有誰能夠救你們脫離我的手呢?
[00:11:03.000 --> 00:11:06.000]  一段相對長的經文
[00:11:06.000 --> 00:11:12.000]  你試想像一下,九十呎高的金像豎立在你的面前
[00:11:12.000 --> 00:11:17.000]  震耳的聲音突然響起,然後你環顧四周成千上萬的人
[00:11:17.000 --> 00:11:24.000]  同時在歷史當中其中一個最強權的王面前下跪下拜
[00:11:24.000 --> 00:11:27.000]  只有你一個人站在那裡
[00:11:27.000 --> 00:11:31.000]  然後所有的眼目都注視著你
[00:11:31.000 --> 00:11:33.000]  然後就是舉報
[00:11:33.000 --> 00:11:35.000]  然後是威脅
[00:11:35.000 --> 00:11:37.000]  然後是最後的通牒
[00:11:37.000 --> 00:11:41.000]  尼泊爾吉尼撒用的是壓倒性的權力
[00:11:41.000 --> 00:11:43.000]  是操控性的手段
[00:11:43.000 --> 00:11:45.000]  是暴力性的威嚇
[00:11:45.000 --> 00:11:48.000]  是一面倒的處境
[00:11:48.000 --> 00:11:52.000]  企圖迫使這三個人就範
[00:11:52.000 --> 00:11:57.000]  但其實這不僅僅是古代巴比倫的情況
[00:11:57.000 --> 00:12:05.000]  其實今天我們同樣面對著類似的壓倒性處境
[00:12:05.000 --> 00:12:11.000]  迫使你去跪拜這個世界所樹立的金像
[00:12:11.000 --> 00:12:13.000]  壓倒性的權力
[00:12:13.000 --> 00:12:16.000]  那個所謂九十呎高的金像豎立在這裡
[00:12:16.000 --> 00:12:19.000]  就好像在說,你看看我的能力有多大
[00:12:19.000 --> 00:12:22.000]  今天的社會上成功的標準就是
[00:12:22.000 --> 00:12:25.000]  好像這一座金像這樣壓迫著我們
[00:12:25.000 --> 00:12:29.000]  整個社會文化都在崇拜成功和財富的時候
[00:12:29.000 --> 00:12:32.000]  你還敢說知足常樂嗎?
[00:12:32.000 --> 00:12:35.000]  你還敢說熟悉的價值嗎?
[00:12:35.000 --> 00:12:39.000]  社會跟你說,不成功你就是失敗
[00:12:39.000 --> 00:12:41.000]  你必須在事業上不斷攀升
[00:12:41.000 --> 00:12:44.000]  你必須要不斷增加你的收入
[00:12:44.000 --> 00:12:48.000]  你必須要為了成功犧牲你的家庭
[00:12:48.000 --> 00:12:50.000]  你的健康,你的良心
[00:12:50.000 --> 00:12:54.000]  甚至乎是你和神的關係
[00:12:54.000 --> 00:12:56.000]  你要跪下
[00:12:56.000 --> 00:13:00.000]  要向成功主義和物質主義屈服
[00:13:00.000 --> 00:13:03.000]  放棄神給你的價值
[00:13:03.000 --> 00:13:06.000]  放棄神給你的人生照明
[00:13:06.000 --> 00:13:08.000]  操控性的手段
[00:13:08.000 --> 00:13:10.000]  因為我一響全部人都要跪下
[00:13:10.000 --> 00:13:14.000]  就好像在說,你看看其他人在做什麼
[00:13:14.000 --> 00:13:17.000]  每個人都是這樣做的
[00:13:17.000 --> 00:13:21.000]  你不要做異類,賀蟹才是智慧
[00:13:21.000 --> 00:13:26.000]  當所有的人都活在一個虛假的完美形象裡面的時候
[00:13:26.000 --> 00:13:30.000]  你還敢將你自己真實心裡面所想的分享出來嗎?
[00:13:30.000 --> 00:13:34.000]  你還敢讓人知道你自己的軟弱嗎?
[00:13:34.000 --> 00:13:39.000]  你必須時刻維持著你那個完美的形象
[00:13:39.000 --> 00:13:41.000]  討好所有的人
[00:13:41.000 --> 00:13:43.000]  活在那個假面具裡面
[00:13:43.000 --> 00:13:47.000]  因為真實的你,是不會被接納的
[00:13:47.000 --> 00:13:51.000]  你要跪下,是要為了被群體接納而妥協真理
[00:13:51.000 --> 00:13:53.000]  要隱藏你自己的信仰
[00:13:53.000 --> 00:13:56.000]  要隱藏你真實的自己
[00:13:56.000 --> 00:13:58.000]  暴力性的威嚇
[00:13:58.000 --> 00:14:02.000]  不跪拜就將你調進火爐
[00:14:02.000 --> 00:14:06.000]  就好像在說,你不順從就會失去一切
[00:14:06.000 --> 00:14:09.000]  失業的威脅,關係的破裂
[00:14:09.000 --> 00:14:12.000]  經濟的損失,就像火爐一樣的可怕
[00:14:12.000 --> 00:14:18.000]  消費主義告訴你,你擁有什麼,就決定你是誰
[00:14:18.000 --> 00:14:21.000]  你必須要掌控所有有可能的風險
[00:14:21.000 --> 00:14:25.000]  你要做工作的奴隸,你要在焦慮當中去度日
[00:14:25.000 --> 00:14:28.000]  因為失去職業,失去健康,失去那份安全感
[00:14:28.000 --> 00:14:29.000]  你就等於失去一切
[00:14:29.000 --> 00:14:33.000]  你要跪下,要向恐懼屈服
[00:14:33.000 --> 00:14:36.000]  放棄憑信心生活的可能
[00:14:36.000 --> 00:14:39.000]  一面倒的處境
[00:14:39.000 --> 00:14:43.000]  有哪個神能讓你脫離我的手
[00:14:43.000 --> 00:14:48.000]  就像現實的環境不斷嘲笑我們的信仰一樣
[00:14:48.000 --> 00:14:51.000]  神不會幫你的
[00:14:51.000 --> 00:14:54.000]  信仰是沒用的
[00:14:54.000 --> 00:14:56.000]  現實就是這樣
[00:14:56.000 --> 00:15:03.000]  當周圍的人都用焦慮,憤怒,抑鬱來回應他們的困難的時候
[00:15:03.000 --> 00:15:08.000]  那些所謂的信心還有什麼用
[00:15:08.000 --> 00:15:12.000]  你還敢說,平安是在乎神嗎
[00:15:12.000 --> 00:15:16.000]  你要跪下,要向絕望投降
[00:15:16.000 --> 00:15:21.000]  放棄對神信靠的盼望
[00:15:21.000 --> 00:15:25.000]  這些種種的處境,這些種種的需要
[00:15:25.000 --> 00:15:29.000]  或者是世界灌輸給我們的那種其實是想要
[00:15:29.000 --> 00:15:32.000]  變成了我們每一個人的金像
[00:15:32.000 --> 00:15:36.000]  利布格尼撒金像的命令,拜金像的命令
[00:15:36.000 --> 00:15:39.000]  正正是代表著魔鬼撒旦的工作
[00:15:39.000 --> 00:15:43.000]  無論他用什麼方法,用什麼處境,什麼環境
[00:15:43.000 --> 00:15:45.000]  怎樣對你做都好
[00:15:45.000 --> 00:15:48.000]  受敵的目的只有一個
[00:15:48.000 --> 00:15:51.000]  他就是要你去拜其他的東西
[00:15:51.000 --> 00:15:55.000]  而不繼續敬拜上帝
[00:15:55.000 --> 00:15:58.000]  他要你停止敬拜上帝
[00:15:58.000 --> 00:16:03.000]  定義你和神的關係會完全被破壞
[00:16:03.000 --> 00:16:07.000]  但是,但爾利和這三個兄弟
[00:16:07.000 --> 00:16:10.000]  或者在這個故事中說的是但爾利的三個兄弟
[00:16:10.000 --> 00:16:14.000]  在第六章我們會看到但爾利在獅子坑的經歷
[00:16:14.000 --> 00:16:16.000]  其實和這一章是相對著
[00:16:16.000 --> 00:16:18.000]  但第三章說的是但爾利的三個兄弟
[00:16:18.000 --> 00:16:21.000]  他做了一件和這個世界價值完全反次的事
[00:16:21.000 --> 00:16:23.000]  世界會覺得你這樣做是反次的
[00:16:23.000 --> 00:16:28.000]  但是他三個兄弟他這樣做
[00:16:28.000 --> 00:16:35.000]  他說,撒德拉米薩亞伯尼哥對王說
[00:16:35.000 --> 00:16:40.000]  利布格尼薩,這件事我不需要去回答你
[00:16:40.000 --> 00:16:44.000]  即便如此,我們所侍奉的神
[00:16:44.000 --> 00:16:48.000]  能將我們從烈火的搖鐘救出來
[00:16:48.000 --> 00:16:53.000]  王啊,祂必救我脫離你的手,即或不然
[00:16:53.000 --> 00:16:59.000]  王啊,你當知道我們絕不侍奉你的神明
[00:16:59.000 --> 00:17:02.000]  亦不拜你所立的金像
[00:17:02.000 --> 00:17:05.000]  在第十七十八節的經文中
[00:17:05.000 --> 00:17:08.000]  講出了整個講道的重點
[00:17:08.000 --> 00:17:11.000]  亦是我們信仰的核心部分
[00:17:11.000 --> 00:17:16.000]  我們所侍奉的神,神是哪一個神
[00:17:16.000 --> 00:17:19.000]  當他們三位說,我們所侍奉的神
[00:17:19.000 --> 00:17:22.000]  神是耶和華以色列的神
[00:17:22.000 --> 00:17:25.000]  出埃及的神,西奈山的神
[00:17:25.000 --> 00:17:29.000]  征服迦南的神,是人類歷史的神
[00:17:29.000 --> 00:17:33.000]  這些猶大信徒,他們雖然在巴比倫的文學
[00:17:33.000 --> 00:17:36.000]  哲學,藝術和科學各方面都有一流的學位
[00:17:36.000 --> 00:17:40.000]  但他們沒有忘記過他們自己的信仰
[00:17:40.000 --> 00:17:42.000]  他們仍然是神納約的子民
[00:17:42.000 --> 00:17:45.000]  他們仍然知道神是哪一個
[00:17:45.000 --> 00:17:47.000]  他們說,我所侍奉的
[00:17:47.000 --> 00:17:51.000]  他們站在統管所有政治、軍事、經濟
[00:17:51.000 --> 00:17:53.000]  擁有國家無上的權力
[00:17:53.000 --> 00:17:56.000]  掌管人的生死權的王的面前
[00:17:56.000 --> 00:17:59.000]  那三位僕人的回應背後的意思是甚麼
[00:17:59.000 --> 00:18:02.000]  他們說,是的,尼泊爾加尼沙
[00:18:02.000 --> 00:18:04.000]  我們是你的僕人
[00:18:04.000 --> 00:18:06.000]  但我在侍奉你的時候
[00:18:06.000 --> 00:18:10.000]  我實際上是在侍奉我們的神
[00:18:10.000 --> 00:18:14.000]  這個神是將你任命為王的那個神
[00:18:14.000 --> 00:18:20.000]  能將我們從烈火搖中救出來
[00:18:20.000 --> 00:18:23.000]  祂必救我們脫離你的手
[00:18:23.000 --> 00:18:26.000]  他們非常簡潔地說了這番話
[00:18:26.000 --> 00:18:31.000]  當中沒有爭論,沒有懇求,沒有抗議
[00:18:31.000 --> 00:18:35.000]  背後所表達的是尼泊爾加尼沙
[00:18:35.000 --> 00:18:37.000]  你要清醒一點
[00:18:37.000 --> 00:18:40.000]  你所手造的表面華麗的金像
[00:18:40.000 --> 00:18:42.000]  根本不是我們神的對手
[00:18:42.000 --> 00:18:45.000]  他們相信神是全能的神
[00:18:45.000 --> 00:18:48.000]  他們有絕對的拯救的大能
[00:18:48.000 --> 00:18:53.000]  所以他們選擇平靜地等待神的拯救
[00:18:53.000 --> 00:18:55.000]  但到了第十八節
[00:18:55.000 --> 00:18:57.000]  是我們最需要留意的地方
[00:18:57.000 --> 00:19:00.000]  「即或不然」
[00:19:00.000 --> 00:19:05.000]  這是他們回答尼泊爾加尼沙最關鍵的話
[00:19:05.000 --> 00:19:07.000]  「即或不然」
[00:19:07.000 --> 00:19:11.000]  即使神不救我們
[00:19:11.000 --> 00:19:17.000]  這不應該被視為他們突然陷入疑惑或不確定
[00:19:17.000 --> 00:19:22.000]  也不是他們突然間失去信心或作出最壞的打算
[00:19:22.000 --> 00:19:27.000]  相反,這是他們對神完全信心的持續肯定
[00:19:27.000 --> 00:19:34.000]  他們明白神絕對有權按照自己的旨意行事
[00:19:34.000 --> 00:19:36.000]  他們一方面期待神跡的發生
[00:19:36.000 --> 00:19:41.000]  但另一方面,他們知道即使神跡不是如他們所想的發生
[00:19:41.000 --> 00:19:47.000]  他們也會全心全意地信服神的旨意
[00:19:47.000 --> 00:19:50.000]  他們宣告對神的能力和完全的信任
[00:19:50.000 --> 00:19:56.000]  但同時也宣告對神主權的完全接受
[00:19:56.000 --> 00:20:01.000]  這是信心最高的境界
[00:20:01.000 --> 00:20:04.000]  我們可以從他們身上看到三件事
[00:20:04.000 --> 00:20:09.000]  第一,他們不以結果為信心的基礎
[00:20:09.000 --> 00:20:11.000]  即是不以結果為目標
[00:20:11.000 --> 00:20:13.000]  我們常常聽到以結果為目標
[00:20:13.000 --> 00:20:16.000]  他們就是不以結果為目標
[00:20:16.000 --> 00:20:23.000]  意思是,信心並不是神必須按照我的方式來幫助我
[00:20:23.000 --> 00:20:29.000]  信心是無論結果如何,神仍然是我唯一的神
[00:20:29.000 --> 00:20:33.000]  以關係為信心的基礎
[00:20:33.000 --> 00:20:37.000]  拜金像就是破壞和神的關係
[00:20:37.000 --> 00:20:42.000]  保持和神的關係比任何結果更重要
[00:20:42.000 --> 00:20:46.000]  承認對神絕對的主權
[00:20:46.000 --> 00:20:50.000]  神有權決定如何回應我們的禱告
[00:20:50.000 --> 00:20:56.000]  我們只需要全心全意信靠,將結果交給神
[00:20:56.000 --> 00:20:59.000]  即或不然的信心
[00:20:59.000 --> 00:21:03.000]  你可能會說,很難,說就容易
[00:21:03.000 --> 00:21:06.000]  對不起,其實說也不容易
[00:21:06.000 --> 00:21:12.000]  其實不單是難,而是根本我們靠自己沒可能做到
[00:21:12.000 --> 00:21:16.000]  所以我們要倚靠耶穌
[00:21:16.000 --> 00:21:20.000]  因為主耶穌為我們做了一個最好的示範
[00:21:20.000 --> 00:21:23.000]  耶穌在赫西瑪利園被人捉拿之前
[00:21:23.000 --> 00:21:26.000]  祂這樣去禱告
[00:21:26.000 --> 00:21:32.000]  祂說,我父啊,如果可能求你使這杯離開我
[00:21:32.000 --> 00:21:38.000]  然而不是照我的所願,而是照你的所願
[00:21:38.000 --> 00:21:43.000]  耶穌在打從心底裡,真誠地祈求
[00:21:43.000 --> 00:21:46.000]  祂求父讓這杯苦離開他
[00:21:46.000 --> 00:21:49.000]  但同時祂完全信服
[00:21:49.000 --> 00:21:53.000]  祂說,不要照我的意思,但照父你的意思
[00:21:53.000 --> 00:21:58.000]  對耶穌來說,和父的關係比一切更重要
[00:21:58.000 --> 00:22:04.000]  縱然當中有恐懼,縱然會有受苦,甚至要捨棄生命
[00:22:04.000 --> 00:22:09.000]  但耶穌也選擇了隨父的旨意
[00:22:09.000 --> 00:22:13.000]  因為耶穌深知,天父的意念比一切都高
[00:22:13.000 --> 00:22:17.000]  而且天父的愛比一切都深
[00:22:17.000 --> 00:22:22.000]  作為跟隨耶穌的我們,我們也要向耶穌學習
[00:22:22.000 --> 00:22:29.000]  像祂那樣,向神很坦誠,很誠實地表達我們的需要和恐懼
[00:22:29.000 --> 00:22:33.000]  但同時我們要信服神的主權和時間
[00:22:33.000 --> 00:22:38.000]  我們要視和神的關係比一切都更重要
[00:22:38.000 --> 00:22:45.000]  因為神對我們的愛絕對大過我們所能夠明白
[00:22:45.000 --> 00:22:49.000]  在第三章最後的部分,我們看到這三位猶大人
[00:22:49.000 --> 00:22:53.000]  如何憑著這份不言的信心
[00:22:53.000 --> 00:22:57.000]  他們被扔進火爐,但平平安安地出來
[00:22:57.000 --> 00:23:01.000]  神得到榮耀,人得到升高,大團圓結局
[00:23:01.000 --> 00:23:06.000]  耶穌的信服被捉拿,被釘死,結果上帝讓他戰勝死亡
[00:23:06.000 --> 00:23:11.000]  掌管萬有,掌管世界最後的審判
[00:23:11.000 --> 00:23:14.000]  最開始我和大家分享的故事
[00:23:14.000 --> 00:23:17.000]  我和我的夥伴之後幫助那些大哥
[00:23:17.000 --> 00:23:20.000]  做了一段時間的事,賺了一筆快錢
[00:23:20.000 --> 00:23:25.000]  但最終因為他們之間的一些不當的場外交易
[00:23:25.000 --> 00:23:28.000]  導致他要賠償幾百萬
[00:23:28.000 --> 00:23:32.000]  他也被證監調查
[00:23:32.000 --> 00:23:36.000]  當我們要有這份積惑不言的信心
[00:23:36.000 --> 00:23:40.000]  就算神不是這樣救我們,神不是這樣幫助我們
[00:23:40.000 --> 00:23:44.000]  我們也不會向仇敵跪下,這份信心
[00:23:44.000 --> 00:23:47.000]  我們要明白一件事
[00:23:47.000 --> 00:23:50.000]  無論如何,神都這麼愛你
[00:23:50.000 --> 00:23:54.000]  神都這麼愛你
[00:23:54.000 --> 00:23:59.000]  我們的主絕對是值得信靠
[00:23:59.000 --> 00:24:02.000]  不單是因為他有最大的權柄、權能
[00:24:02.000 --> 00:24:07.000]  而是因為他愛我們,愛到他捨棄自己的生命
[00:24:07.000 --> 00:24:12.000]  就算神不是按照我們所想的去幫助我們
[00:24:12.000 --> 00:24:15.000]  但他也一樣這麼愛我們
