
[00:00:00.000 --> 00:00:02.000]  Thank you, KenKen, 多謝你
[00:01:58.000 --> 00:02:00.000]  參加這些聚會的時候
[00:02:00.000 --> 00:02:02.000]  都會住酒店, 通常住宿都是大會安排
[00:02:02.000 --> 00:02:04.000]  大會通常都會安排
[00:02:04.000 --> 00:02:06.000]  不是一個人一間房
[00:02:06.000 --> 00:02:08.000]  經濟考驗一定是兩個人一間房
[00:02:08.000 --> 00:02:10.000]  我就要有一個Roommate, 通常都不認識
[00:02:10.000 --> 00:02:12.000]  我這次的Roommate
[00:02:12.000 --> 00:02:14.000]  就是一個日本的弟兄
[00:02:14.000 --> 00:02:16.000]  看看他是不是在這裡
[00:02:16.000 --> 00:02:18.000]  後面那個型男頭髮長長的那個
[00:02:18.000 --> 00:02:20.000]  他的真人
[00:02:20.000 --> 00:02:22.000]  原來日本的那些
[00:02:22.000 --> 00:02:24.000]  真的很型男, 難怪我們小時候那麼迷
[00:02:24.000 --> 00:02:26.000]  看日劇那些
[00:02:26.000 --> 00:02:28.000]  型男來的
[00:02:28.000 --> 00:02:30.000]  那天
[00:02:30.000 --> 00:02:32.000]  第一晚進去洗手間
[00:02:32.000 --> 00:02:34.000]  我一看, 噗噗噗, 一堆
[00:02:34.000 --> 00:02:36.000]  都是髮型產品
[00:02:36.000 --> 00:02:38.000]  我嘩, 大開眼界
[00:02:38.000 --> 00:02:40.000]  我一輩子, 遮了二十多年頭
[00:02:40.000 --> 00:02:42.000]  都沒見過原來可以遮一個頭
[00:02:42.000 --> 00:02:44.000]  可以有這麼多
[00:02:44.000 --> 00:02:46.000]  型男, 真是型男
[00:02:46.000 --> 00:02:48.000]  我和一個日本的型男一起
[00:02:48.000 --> 00:02:50.000]  我有機會
[00:02:50.000 --> 00:02:52.000]  每一晚大家在房間聊天
[00:02:52.000 --> 00:02:54.000]  或者吃飯的時候會聊天
[00:02:54.000 --> 00:02:56.000]  這位型男, 他來自一個
[00:02:56.000 --> 00:02:58.000]  在日本來自一個叫Young Life的士工
[00:02:58.000 --> 00:03:00.000]  這個士工在
[00:03:00.000 --> 00:03:02.000]  我們香港這裡也有
[00:03:02.000 --> 00:03:04.000]  其實在我們這間教會裡
[00:03:04.000 --> 00:03:06.000]  我們都是Young Life的
[00:03:06.000 --> 00:03:08.000]  Partner, 我們星期四
[00:03:08.000 --> 00:03:10.000]  很多星期四的早上
[00:03:10.000 --> 00:03:12.000]  他們會來到我們教會裡
[00:03:12.000 --> 00:03:14.000]  有一個Program去服侍
[00:03:14.000 --> 00:03:16.000]  在我們這個屯源天的區裡
[00:03:16.000 --> 00:03:18.000]  很多一些很年輕的媽媽
[00:03:18.000 --> 00:03:20.000]  一些我們叫Teen Mom
[00:03:20.000 --> 00:03:22.000]  他們可能還是少女
[00:03:22.000 --> 00:03:24.000]  他們就來到
[00:03:24.000 --> 00:03:26.000]  可能他們很年輕的時候
[00:03:26.000 --> 00:03:28.000]  有了小朋友
[00:03:28.000 --> 00:03:30.000]  他們生命裡仍然都在探索
[00:03:30.000 --> 00:03:32.000]  他們的人生應該怎樣繼續走下去
[00:03:32.000 --> 00:03:34.000]  Young Life有一個
[00:03:34.000 --> 00:03:36.000]  很美麗的士工來服侍他們
[00:03:36.000 --> 00:03:38.000]  穩著我們和他們一起去Partner
[00:03:38.000 --> 00:03:40.000]  所以我們對Young Life都很熟悉
[00:03:40.000 --> 00:03:42.000]  是我們的好夥伴
[00:03:42.000 --> 00:03:44.000]  以前我在灣仔
[00:03:44.000 --> 00:03:46.000]  在青少年事務所做青少年的士工
[00:03:46.000 --> 00:03:48.000]  的時候, 我都經常和
[00:03:48.000 --> 00:03:50.000]  Young Life合作
[00:03:50.000 --> 00:03:52.000]  去到很多學校裡
[00:03:52.000 --> 00:03:54.000]  做一些活動, 或者他們的營會
[00:03:54.000 --> 00:03:56.000]  我都會參與去幫忙
[00:03:56.000 --> 00:03:58.000]  去分享
[00:03:58.000 --> 00:04:00.000]  而Young Life最影響我的
[00:04:00.000 --> 00:04:02.000]  他們的理念裡
[00:04:02.000 --> 00:04:04.000]  是在於他們有一句話
[00:04:04.000 --> 00:04:06.000]  我第一次聽完之後
[00:04:06.000 --> 00:04:08.000]  我一直記到現在
[00:04:08.000 --> 00:04:10.000]  這句話是這麼說的, 如果用英文的話
[00:04:10.000 --> 00:04:12.000]  這句話是We earn the right
[00:04:12.000 --> 00:04:14.000]  to be heard, 如果翻譯成中文
[00:04:14.000 --> 00:04:16.000]  就是我們去
[00:04:16.000 --> 00:04:18.000]  別人來聽我們的權利
[00:04:18.000 --> 00:04:20.000]  是要我們賺回來的
[00:04:20.000 --> 00:04:22.000]  是要我們努力去下一班
[00:04:22.000 --> 00:04:24.000]  我們去被聆聽的
[00:04:24.000 --> 00:04:26.000]  或者有人聽我們說話
[00:04:26.000 --> 00:04:28.000]  的權利, 是要我們
[00:04:28.000 --> 00:04:30.000]  努力地賺回來
[00:04:30.000 --> 00:04:32.000]  就是說當他們去服侍
[00:04:32.000 --> 00:04:34.000]  年輕人的時候, 他不是走進來
[00:04:34.000 --> 00:04:36.000]  覺得, 哇, 我比你大, 我比你吃鹽
[00:04:36.000 --> 00:04:38.000]  比你吃米多
[00:04:38.000 --> 00:04:40.000]  你當然要聽我說話
[00:04:40.000 --> 00:04:42.000]  我又信耶穌, 我的人生又這麼好
[00:04:42.000 --> 00:04:44.000]  人生有這麼多成就
[00:04:44.000 --> 00:04:46.000]  你當然要聽我說話, 他們不是這樣說
[00:04:46.000 --> 00:04:48.000]  他們說當我去到一個人的生命裡
[00:04:48.000 --> 00:04:50.000]  的時候, 他要來聽我說話的
[00:04:50.000 --> 00:04:54.000]  權利, 我要去賺回來的
[00:04:54.000 --> 00:04:56.000]  這個正正都是
[00:04:56.000 --> 00:04:58.000]  仕途行傳
[00:04:58.000 --> 00:05:00.000]  裡面的教會, 他們所
[00:05:00.000 --> 00:05:02.000]  所做的事, 我們今天會來看看
[00:05:02.000 --> 00:05:06.000]  仕途行傳的第三章
[00:05:06.000 --> 00:05:08.000]  我們來看頭的部分, 看一個可能
[00:05:08.000 --> 00:05:10.000]  很多人都很熟悉的故事
[00:05:10.000 --> 00:05:12.000]  仕途行傳的第三章
[00:05:12.000 --> 00:05:14.000]  我們從頭那裡開始看
[00:05:14.000 --> 00:05:16.000]  我們看第一至第十節
[00:05:16.000 --> 00:05:18.000]  那裡說, 這裡是和合本
[00:05:18.000 --> 00:05:20.000]  我讀和合本修訂版
[00:05:20.000 --> 00:05:22.000]  下午三點鐘
[00:05:22.000 --> 00:05:24.000]  禱告的時候, 彼得和約翰
[00:05:24.000 --> 00:05:26.000]  去到聖殿那裡, 一個從武福
[00:05:26.000 --> 00:05:28.000]  就是劫腿的人, 被人抬了
[00:05:28.000 --> 00:05:30.000]  來到, 他們每天都將他
[00:05:30.000 --> 00:05:32.000]  放在聖殿一個叫做尾門的
[00:05:32.000 --> 00:05:34.000]  地方, 求進聖殿
[00:05:34.000 --> 00:05:36.000]  的人來施捨他
[00:05:36.000 --> 00:05:38.000]  彼得約翰將要進聖殿
[00:05:38.000 --> 00:05:40.000]  就求他們施捨
[00:05:40.000 --> 00:05:42.000]  彼得和約翰定睛地
[00:05:42.000 --> 00:05:44.000]  看著他, 彼得說
[00:05:44.000 --> 00:05:46.000]  看著我們, 看著我們, 那個人就
[00:05:46.000 --> 00:05:48.000]  注目看著他們, 指望
[00:05:48.000 --> 00:05:50.000]  可以從他們那裡得到什麼
[00:05:50.000 --> 00:05:52.000]  這個時候
[00:05:52.000 --> 00:05:54.000]  突然, 這個是不是一個闊綠
[00:05:54.000 --> 00:05:56.000]  看著我們, 看著我們
[00:05:56.000 --> 00:05:58.000]  但彼得就說, 金銀
[00:05:58.000 --> 00:06:00.000]  我都沒有, 但我將我有的
[00:06:00.000 --> 00:06:02.000]  給你, 奉那撒勒人
[00:06:02.000 --> 00:06:04.000]  耶穌基督的名, 起來行走
[00:06:04.000 --> 00:06:06.000]  於是彼得拉住他的右手
[00:06:06.000 --> 00:06:08.000]  扶他起來
[00:06:08.000 --> 00:06:10.000]  他的腳和果骨
[00:06:10.000 --> 00:06:12.000]  就健壯了, 就跳起來
[00:06:12.000 --> 00:06:14.000]  站在那裡, 又開始
[00:06:14.000 --> 00:06:16.000]  行走, 他就跟他們
[00:06:16.000 --> 00:06:18.000]  即是彼得約翰進入聖殿
[00:06:18.000 --> 00:06:20.000]  裡面, 一路走, 一路跳
[00:06:20.000 --> 00:06:22.000]  讚美神, 百姓都看見
[00:06:22.000 --> 00:06:24.000]  他又在那裡行走, 又讚美神
[00:06:24.000 --> 00:06:26.000]  認得他是那個素神
[00:06:26.000 --> 00:06:28.000]  坐在聖殿尾門
[00:06:28.000 --> 00:06:30.000]  門口那裡, 去求人施捨
[00:06:30.000 --> 00:06:32.000]  的那個, 就因為
[00:06:32.000 --> 00:06:34.000]  他所遇到的事, 滿心驚訝
[00:06:34.000 --> 00:06:36.000]  和詫異
[00:06:36.000 --> 00:06:38.000]  如果你是第一次聽
[00:06:38.000 --> 00:06:40.000]  這個故事的話, 你可能會
[00:06:40.000 --> 00:06:42.000]  發現耶穌並不是在新約
[00:06:42.000 --> 00:06:44.000]  裡面唯一一個會醫治人的人
[00:06:44.000 --> 00:06:46.000]  原來在《仕途行傳》裡面
[00:06:46.000 --> 00:06:48.000]  都記載了同樣很多
[00:06:48.000 --> 00:06:50.000]  神跡醫治的故事
[00:06:50.000 --> 00:06:52.000]  這些都是那些跟隨耶穌
[00:06:52.000 --> 00:06:54.000]  的門徒, 當他們跟隨耶穌的時候
[00:06:54.000 --> 00:06:56.000]  他們所做的事, 這是他們
[00:06:56.000 --> 00:06:58.000]  怎樣將耶穌的好消息
[00:06:58.000 --> 00:07:00.000]  由耶路撒冷傳到他們的
[00:07:00.000 --> 00:07:02.000]  過程的一部分, 但或許
[00:07:02.000 --> 00:07:04.000]  我們中間的人, 看了這個故事很多次
[00:07:04.000 --> 00:07:06.000]  可能從小就像我這樣
[00:07:06.000 --> 00:07:08.000]  聽主的學, 就已經聽這些故事
[00:07:08.000 --> 00:07:10.000]  去長大, 對你來說
[00:07:10.000 --> 00:07:12.000]  都是另一個故事
[00:07:12.000 --> 00:07:14.000]  你都是聽到一個故事
[00:07:14.000 --> 00:07:16.000]  但請大家容許我今天將
[00:07:16.000 --> 00:07:18.000]  我們這裡帶大家一起
[00:07:18.000 --> 00:07:20.000]  回到第一世紀的
[00:07:20.000 --> 00:07:22.000]  耶路撒冷裡面, 我們仔細去看一看
[00:07:22.000 --> 00:07:24.000]  發生了什麼事
[00:07:24.000 --> 00:07:26.000]  首先我們要注意到一件事
[00:07:26.000 --> 00:07:28.000]  就是《仕途行傳》的作者路加
[00:07:28.000 --> 00:07:30.000]  他是特意在我們
[00:07:30.000 --> 00:07:32.000]  上星期看到的這段經文
[00:07:32.000 --> 00:07:34.000]  之後, 來插入
[00:07:34.000 --> 00:07:36.000]  這個故事, 如果大家還有
[00:07:36.000 --> 00:07:38.000]  少少的記憶, 我們上星期說到
[00:07:38.000 --> 00:07:40.000]  《仕途行傳》第二章, 就是
[00:07:40.000 --> 00:07:42.000]  最後的部分, 說到
[00:07:42.000 --> 00:07:44.000]  這班三千人
[00:07:44.000 --> 00:07:46.000]  聽完彼得講道得救之後
[00:07:46.000 --> 00:07:48.000]  然後這個群體, 他們每一天
[00:07:48.000 --> 00:07:50.000]  這樣聚在一起
[00:07:50.000 --> 00:07:52.000]  我後面有一張slide
[00:07:52.000 --> 00:07:54.000]  幫我們去整理一下
[00:07:54.000 --> 00:07:56.000]  在《仕途行傳》第二章42-47
[00:07:56.000 --> 00:07:58.000]  中間提到的元素
[00:07:58.000 --> 00:08:00.000]  路加怎樣
[00:08:00.000 --> 00:08:02.000]  很微妙地透過
[00:08:02.000 --> 00:08:04.000]  這個故事將這些元素放進來
[00:08:04.000 --> 00:08:06.000]  例如說到那裡
[00:08:06.000 --> 00:08:08.000]  眾人都是in awe他們, 那種巨派
[00:08:08.000 --> 00:08:10.000]  因為看到很多神蹟
[00:08:10.000 --> 00:08:12.000]  在這裡我們也看到同樣
[00:08:12.000 --> 00:08:14.000]  彼得行完神蹟的時候, 這段經文我們剛才讀到
[00:08:14.000 --> 00:08:16.000]  最後一句是說那些人很驚訝
[00:08:16.000 --> 00:08:18.000]  很詫異, 他們全都
[00:08:18.000 --> 00:08:20.000]  過來看, 發生了什麼事
[00:08:20.000 --> 00:08:22.000]  有東西看, 過來看
[00:08:22.000 --> 00:08:24.000]  然後我們看到這裡說到
[00:08:24.000 --> 00:08:26.000]  他們同心合意地行切
[00:08:26.000 --> 00:08:28.000]  每天在聖殿裡的時候
[00:08:28.000 --> 00:08:30.000]  這個故事馬上就說
[00:08:30.000 --> 00:08:32.000]  有一天當彼得和約翰
[00:08:32.000 --> 00:08:34.000]  去到聖殿的時候
[00:08:34.000 --> 00:08:36.000]  路加不斷在這個故事裡
[00:08:36.000 --> 00:08:38.000]  呼應在他前面
[00:08:38.000 --> 00:08:40.000]  那幾句說什麼
[00:08:40.000 --> 00:08:42.000]  基本上他想說
[00:08:42.000 --> 00:08:44.000]  來, 讓我給你一個例子
[00:08:44.000 --> 00:08:46.000]  讓我講其中一個故事給你聽
[00:08:46.000 --> 00:08:48.000]  這兩段經文本身是這樣
[00:08:48.000 --> 00:08:50.000]  緊緊地去商溝
[00:08:50.000 --> 00:08:52.000]  讓我來告訴你
[00:08:52.000 --> 00:08:54.000]  但同樣地
[00:08:54.000 --> 00:08:56.000]  我們知道除了這段經文和上一段
[00:08:56.000 --> 00:08:58.000]  在第二章裡的關係之外
[00:08:58.000 --> 00:09:00.000]  我們也應該知道
[00:09:00.000 --> 00:09:02.000]  這段經文和下一段
[00:09:02.000 --> 00:09:04.000]  接下來會發生的事
[00:09:04.000 --> 00:09:06.000]  有什麼關係
[00:09:06.000 --> 00:09:08.000]  這是彼得
[00:09:08.000 --> 00:09:10.000]  在下一段經文這裡說到
[00:09:10.000 --> 00:09:12.000]  這件事發生之後, 有很多耶路撒冷
[00:09:12.000 --> 00:09:14.000]  來到聖殿的人
[00:09:14.000 --> 00:09:16.000]  馬上就跑過來, 很想知道
[00:09:16.000 --> 00:09:18.000]  發生什麼事, 然後彼得就
[00:09:18.000 --> 00:09:20.000]  藉著這個機會在聖殿裡
[00:09:20.000 --> 00:09:22.000]  第二次
[00:09:22.000 --> 00:09:24.000]  向這些猶太人說了一篇道
[00:09:24.000 --> 00:09:26.000]  下個星期我們將會
[00:09:26.000 --> 00:09:28.000]  跳進這段經文裡
[00:09:28.000 --> 00:09:30.000]  很期待
[00:09:30.000 --> 00:09:32.000]  所以今天我不會說之後會說什麼
[00:09:32.000 --> 00:09:34.000]  但我想說的是
[00:09:34.000 --> 00:09:36.000]  正正是因為我們今天讀到
[00:09:36.000 --> 00:09:38.000]  醫治這個瘸腿的人的這件事
[00:09:38.000 --> 00:09:40.000]  所以
[00:09:40.000 --> 00:09:42.000]  這群猶太人圍在一起
[00:09:42.000 --> 00:09:44.000]  圍著彼得, 圍著約翰
[00:09:44.000 --> 00:09:46.000]  圍著天生本來是
[00:09:46.000 --> 00:09:48.000]  跛了的乞丐
[00:09:48.000 --> 00:09:50.000]  圍著他們, 因為他們知道
[00:09:50.000 --> 00:09:52.000]  這個乞丐本來是跛的
[00:09:52.000 --> 00:09:54.000]  為什麼現在他會懂得走路
[00:09:54.000 --> 00:09:56.000]  可以跳來跳去
[00:09:56.000 --> 00:09:58.000]  我很想知道發生什麼事
[00:09:58.000 --> 00:10:00.000]  當他們過來想知道發生什麼事的時候
[00:10:00.000 --> 00:10:02.000]  彼得就捉住這個機會
[00:10:02.000 --> 00:10:04.000]  跟他們說
[00:10:04.000 --> 00:10:06.000]  因為在這個過程, 當這件事
[00:10:06.000 --> 00:10:08.000]  這個神蹟發生的時候
[00:10:08.000 --> 00:10:10.000]  彼得獲得了
[00:10:10.000 --> 00:10:12.000]  他賺了一個
[00:10:12.000 --> 00:10:14.000]  人們會聆聽他的機會
[00:10:14.000 --> 00:10:16.000]  He earned the right to be heard
[00:10:16.000 --> 00:10:18.000]  在《士道行傳》裏面
[00:10:18.000 --> 00:10:20.000]  路加經常寫這本書的結構
[00:10:20.000 --> 00:10:22.000]  都是會用一個行動
[00:10:22.000 --> 00:10:24.000]  或者一個行為
[00:10:24.000 --> 00:10:26.000]  然後一篇講道
[00:10:26.000 --> 00:10:28.000]  並排, 然後還會說
[00:10:28.000 --> 00:10:30.000]  那些人有什麼反應
[00:10:30.000 --> 00:10:32.000]  一個這樣的結構
[00:10:32.000 --> 00:10:34.000]  來講這裡的故事
[00:10:34.000 --> 00:10:36.000]  很多時候他會首先去講一個
[00:10:36.000 --> 00:10:38.000]  一件很神奇的事, 例如
[00:10:38.000 --> 00:10:40.000]  五重節聖靈降臨, 突然有些人在
[00:10:40.000 --> 00:10:42.000]  哇, 他也是我同鄉
[00:10:42.000 --> 00:10:44.000]  為什麼他會說我的話
[00:10:44.000 --> 00:10:46.000]  那這兩個星期就在聽了很多
[00:10:46.000 --> 00:10:48.000]  很多不同國家的語言
[00:10:48.000 --> 00:10:50.000]  我真的在想, 哇, 《士道行傳》
[00:10:50.000 --> 00:10:52.000]  第二章的故事是怎樣發生的呢
[00:10:52.000 --> 00:10:54.000]  好像就, 當那200多個人
[00:10:54.000 --> 00:10:56.000]  一直在用自己的母語在唱歌
[00:10:56.000 --> 00:10:59.000]  祈禱的時候, 我就覺得, 哦, 原來是這樣的
[00:10:59.000 --> 00:11:01.000]  當一件很神奇的事
[00:11:01.000 --> 00:11:03.000]  發生了之後, 然後我們知道路加記載了
[00:11:03.000 --> 00:11:05.000]  彼得講的第一篇
[00:11:05.000 --> 00:11:07.000]  去解釋發生了什麼事
[00:11:07.000 --> 00:11:09.000]  這個神蹟伴隨著這篇講道
[00:11:09.000 --> 00:11:11.000]  是來解釋究竟耶穌基督的福音
[00:11:11.000 --> 00:11:13.000]  當現在在這個世代裏面
[00:11:13.000 --> 00:11:15.000]  臨到這個世界上的時候
[00:11:15.000 --> 00:11:17.000]  應該是怎樣
[00:11:17.000 --> 00:11:19.000]  然後我們同樣地見到
[00:11:19.000 --> 00:11:21.000]  當然那裏有提到, 人們立即有什麼反應
[00:11:21.000 --> 00:11:23.000]  哇, 那我要做些什麼
[00:11:23.000 --> 00:11:25.000]  然後來到下一章的聖經裏面
[00:11:25.000 --> 00:11:27.000]  路加用了同一個方法
[00:11:27.000 --> 00:11:29.000]  來讓我們見到另一個單元
[00:11:29.000 --> 00:11:31.000]  一件伊治的事件
[00:11:31.000 --> 00:11:33.000]  發生了一個行動
[00:11:33.000 --> 00:11:35.000]  來發生了
[00:11:35.000 --> 00:11:37.000]  然後我們見到他收錄了彼得一篇的講道
[00:11:37.000 --> 00:11:39.000]  來解釋剛剛所發生的
[00:11:39.000 --> 00:11:41.000]  是什麼事
[00:11:41.000 --> 00:11:43.000]  其實這也是下一個星期的內容
[00:11:43.000 --> 00:11:45.000]  然後也會說說人們有什麼反應
[00:11:45.000 --> 00:11:47.000]  路加就是用到
[00:11:47.000 --> 00:11:49.000]  這一種行動
[00:11:49.000 --> 00:11:51.000]  然後去講道這樣的結構
[00:11:51.000 --> 00:11:53.000]  來告訴我們, 來解釋給我們聽
[00:11:53.000 --> 00:11:55.000]  當教會存在
[00:11:55.000 --> 00:11:57.000]  這個世界上的聖靈
[00:11:57.000 --> 00:11:59.000]  讓教會誕生的時候
[00:11:59.000 --> 00:12:01.000]  我們應該是怎樣
[00:12:01.000 --> 00:12:03.000]  教會我們所做的工作和行為
[00:12:03.000 --> 00:12:05.000]  應該是要證實
[00:12:05.000 --> 00:12:07.000]  我們要傳的
[00:12:07.000 --> 00:12:09.000]  我們要所講的訊息
[00:12:09.000 --> 00:12:11.000]  或者如果換另一個說法
[00:12:11.000 --> 00:12:13.000]  我會說我們的服務
[00:12:13.000 --> 00:12:15.000]  我們的行動, 我們去服務人
[00:12:15.000 --> 00:12:17.000]  是應該
[00:12:17.000 --> 00:12:19.000]  優先過, 或者是首先
[00:12:19.000 --> 00:12:21.000]  我們應該做完這些服務
[00:12:21.000 --> 00:12:23.000]  然後我們才來講我們的訊息
[00:12:23.000 --> 00:12:25.000]  我們的服務
[00:12:25.000 --> 00:12:27.000]  是應該先於我們的講道
[00:12:27.000 --> 00:12:29.000]  我們的行動, 我們的服務
[00:12:29.000 --> 00:12:31.000]  是應該先於我們要講的訊息
[00:12:31.000 --> 00:12:33.000]  路加就是這樣讓我們見到
[00:12:33.000 --> 00:12:35.000]  在《使徒行傳》的記載裏面
[00:12:35.000 --> 00:12:37.000]  那個模式就是這樣
[00:12:37.000 --> 00:12:39.000]  《使徒行傳》這本書的名字
[00:12:39.000 --> 00:12:41.000]  本身
[00:12:41.000 --> 00:12:43.000]  都是非常之
[00:12:43.000 --> 00:12:45.000]  這本書在英文裏面叫做《Acts》
[00:12:45.000 --> 00:12:47.000]  這個名字不是路加寫的時候
[00:12:47.000 --> 00:12:49.000]  讓我想一下今天寫這本書的書名叫什麼
[00:12:49.000 --> 00:12:51.000]  路加寫這本書的時候
[00:12:51.000 --> 00:12:53.000]  你在整本書裏面
[00:12:53.000 --> 00:12:55.000]  你不會找到這本書叫什麼名字
[00:12:55.000 --> 00:12:57.000]  這本書的書名其實是來自
[00:12:57.000 --> 00:12:59.000]  大約去到第二世紀
[00:12:59.000 --> 00:13:01.000]  第二世紀中段的時候, 那些早期的基督徒
[00:13:01.000 --> 00:13:03.000]  那些早期的教會領袖
[00:13:03.000 --> 00:13:05.000]  去為這本書改名
[00:13:05.000 --> 00:13:07.000]  這個名字叫做《Praxis》
[00:13:07.000 --> 00:13:09.000]  《Praxis》這個字我知道今天
[00:13:09.000 --> 00:13:11.000]  可能在我們日常裏面
[00:13:11.000 --> 00:13:13.000]  有時還會用
[00:13:13.000 --> 00:13:15.000]  或者衍生了一些英文字
[00:13:15.000 --> 00:13:17.000]  譬如叫做Pragmatic, 就是一些很實務的東西
[00:13:17.000 --> 00:13:19.000]  《Praxis》這個字本身就是在講行動
[00:13:19.000 --> 00:13:21.000]  在講action
[00:13:21.000 --> 00:13:23.000]  在講那些deeds, 那些行為的意思
[00:13:23.000 --> 00:13:25.000]  所以在講給我們聽的就是
[00:13:25.000 --> 00:13:27.000]  當我們看這本書裏面的時候
[00:13:27.000 --> 00:13:29.000]  我們要意會到《使徒行傳》裏面的教會
[00:13:29.000 --> 00:13:31.000]  是一間行動中的教會
[00:13:31.000 --> 00:13:33.000]  The church in Acts
[00:13:33.000 --> 00:13:35.000]  It's a church in action
[00:13:35.000 --> 00:13:37.000]  這個是一個非常清楚的一件事
[00:13:37.000 --> 00:13:39.000]  路加記載了這麼多
[00:13:39.000 --> 00:13:41.000]  他用這個行為, 然後講道
[00:13:41.000 --> 00:13:43.000]  然後人們反應的模式
[00:13:43.000 --> 00:13:45.000]  來寫這本書, 就是告訴我們
[00:13:45.000 --> 00:13:47.000]  《使徒行傳》裏面的教會
[00:13:47.000 --> 00:13:49.000]  我想讓後世歷代歷代的教會知道
[00:13:49.000 --> 00:13:51.000]  我們的教會是一間應該在行動中的教會
[00:13:51.000 --> 00:13:53.000]  是應該在服事裏面的教會
[00:13:53.000 --> 00:13:57.000]  帶著我們這樣的框框
[00:13:57.000 --> 00:13:59.000]  我們回來《使徒行傳》第三章的故事
[00:14:01.000 --> 00:14:03.000]  我們知道路加給了很多背景的訊息
[00:14:03.000 --> 00:14:05.000]  我們一開始那段經文的時候
[00:14:05.000 --> 00:14:07.000]  但如果你看路加的著作
[00:14:07.000 --> 00:14:09.000]  有一個小小的提示
[00:14:09.000 --> 00:14:11.000]  通常他告訴你這些背景資料
[00:14:11.000 --> 00:14:13.000]  其實那些不是一些很隨機的東西
[00:14:13.000 --> 00:14:15.000]  不是從前, 在遙遠的地方
[00:14:15.000 --> 00:14:17.000]  A long time ago, in a galaxy far far away
[00:14:17.000 --> 00:14:19.000]  那些不是這些
[00:14:19.000 --> 00:14:21.000]  裝飾的
