
[00:00:00.000 --> 00:00:04.840]  一生一世地建造神的王國
[00:07:45.560 --> 00:07:50.560]  忠贊歌聲永在
[00:07:50.560 --> 00:07:57.560]  耶穌基督降世
[00:07:57.560 --> 00:08:12.560]  曠野擁有精神
[00:08:12.560 --> 00:08:18.560]  引導至這祖籍
[00:08:18.560 --> 00:08:24.560]  到處願沈溺救主
[00:08:24.560 --> 00:08:31.560]  將乃萬獻上
[00:08:31.560 --> 00:08:37.560]  天使降贊祖
[00:08:37.560 --> 00:08:43.560]  至高處歸我身
[00:08:43.560 --> 00:08:49.560]  敬拜忠贊主我亡
[00:08:49.560 --> 00:08:55.560]  敬拜忠贊主祈禱
[00:08:55.560 --> 00:09:00.560]  忠贊歌聲永在
[00:09:00.560 --> 00:09:08.560]  耶穌基督降世
[00:09:08.560 --> 00:09:22.560]  嘆美崇拜君王
[00:09:22.560 --> 00:09:28.560]  金剛洗於世上
[00:09:28.560 --> 00:09:34.560]  見證萬民屬次歡
[00:09:34.560 --> 00:09:40.560]  倦有應還
[00:09:40.560 --> 00:09:46.560]  主愛寄惠丹
[00:09:46.560 --> 00:09:52.560]  將顯救恩養
[00:09:52.560 --> 00:09:58.560]  敬拜忠贊主我亡
[00:09:58.560 --> 00:10:04.560]  敬拜忠贊主祈禱
[00:10:04.560 --> 00:10:09.560]  忠贊歌聲永在
[00:10:09.560 --> 00:10:15.560]  耶穌基督降世
[00:10:15.560 --> 00:10:21.560]  敬拜忠贊主我亡
[00:10:21.560 --> 00:10:27.560]  敬拜忠贊主祈禱
[00:10:27.560 --> 00:10:32.560]  忠贊歌聲永在
[00:10:32.560 --> 00:10:40.560]  耶穌基督降世
[00:10:40.560 --> 00:11:03.560]  (音樂)
[00:11:03.560 --> 00:11:09.560]  敬拜忠贊主我亡
[00:11:09.560 --> 00:11:15.560]  敬拜忠贊主祈禱
[00:11:15.560 --> 00:11:20.560]  忠贊歌聲永在
[00:11:20.560 --> 00:11:27.560]  耶穌基督降世
[00:11:27.560 --> 00:11:32.560]  敬拜忠贊主我亡
[00:11:32.560 --> 00:11:38.560]  敬拜忠贊主祈禱
[00:11:38.560 --> 00:11:43.560]  忠贊歌聲永在
[00:11:43.560 --> 00:11:52.560]  耶穌基督降世
[00:11:53.560 --> 00:12:01.560]  (音樂)
[00:12:01.560 --> 00:12:29.560]  (音樂)
[00:12:29.560 --> 00:12:36.560]  天使升頭同雨
[00:12:36.560 --> 00:12:43.560]  報祖千行福
[00:12:43.560 --> 00:12:48.560]  將老舍下冠
[00:12:48.560 --> 00:13:06.560]  連同罪與主面前一起敬拜
[00:13:06.560 --> 00:13:20.560]  主陪這永夜
[00:13:20.560 --> 00:13:23.560]  因所有賜予你
[00:13:23.560 --> 00:13:27.560]  因所有忠於你
[00:13:27.560 --> 00:13:34.560]  主你陪照所有
[00:13:34.560 --> 00:13:41.560]  天使陪這永夜
[00:13:41.560 --> 00:13:48.560]  天使陪這永夜
[00:13:48.560 --> 00:13:51.560]  因所有賜予你
[00:13:51.560 --> 00:13:55.560]  因所有忠於你
[00:13:55.560 --> 00:14:03.560]  主你陪照所有
[00:14:04.560 --> 00:14:31.560]  (音樂)
[00:14:31.560 --> 00:14:38.560]  天使升頭同雨
[00:14:38.560 --> 00:14:45.560]  報祖千行福
[00:14:45.560 --> 00:14:50.560]  將老舍下冠
[00:14:50.560 --> 00:14:57.560]  連同罪與主面前一起敬拜
[00:14:57.560 --> 00:15:10.560]  主陪這永夜
[00:15:10.560 --> 00:15:14.560]  因所有忠於你
[00:15:14.560 --> 00:15:17.560]  因所有忠於你
[00:15:17.560 --> 00:15:24.560]  主你陪照所有
[00:15:24.560 --> 00:15:37.560]  主陪這永夜
[00:15:37.560 --> 00:15:40.560]  因所有賜予你
[00:15:40.560 --> 00:15:44.560]  因所有忠於你
[00:15:44.560 --> 00:15:50.560]  主你陪照所有
[00:15:50.560 --> 00:16:00.560]  (音樂)
[00:16:00.560 --> 00:16:20.560]  (音樂)
[00:16:20.560 --> 00:16:23.560]  讓每天用我心
[00:16:23.560 --> 00:16:26.560]  對眾贊為主
[00:16:26.560 --> 00:16:29.560]  讓每天用我心
[00:16:29.560 --> 00:16:33.560]  對眾贊為主
[00:16:33.560 --> 00:16:36.560]  讓每天用我心
[00:16:36.560 --> 00:16:39.560]  對眾贊為主
[00:16:39.560 --> 00:16:43.560]  讓每天用我心
[00:16:43.560 --> 00:16:46.560]  (我們再唱一次)
[00:16:46.560 --> 00:16:49.560]  讓每天用我心
[00:16:49.560 --> 00:16:52.560]  對眾贊為主
[00:16:52.560 --> 00:16:55.560]  讓每天用我心
[00:16:55.560 --> 00:16:59.560]  對眾贊為主
[00:16:59.560 --> 00:17:02.560]  讓每天用我心
[00:17:02.560 --> 00:17:05.560]  對眾贊為主
[00:17:05.560 --> 00:17:10.560]  讓每天用我心
[00:17:10.560 --> 00:17:12.560]  (我們再唱一次)
[00:17:12.560 --> 00:17:16.560]  祝祝主陪這永夜
[00:17:16.560 --> 00:17:23.560]  祝祝主陪這永夜
[00:17:23.560 --> 00:17:26.560]  因所有賜予你
[00:17:26.560 --> 00:17:29.560]  因所有忠於你
[00:17:29.560 --> 00:17:35.560]  主你陪照所有
[00:17:35.560 --> 00:17:42.560]  祝祝主陪這永夜
[00:17:42.560 --> 00:17:46.560]  祝祝主陪這永夜
[00:17:46.560 --> 00:17:52.560]  因所有賜予你
[00:17:52.560 --> 00:17:56.560]  因所有忠於你
[00:17:56.560 --> 00:18:01.560]  主你陪照所有
[00:18:01.560 --> 00:18:07.560]  主耶穌說你是配得的
[00:18:07.560 --> 00:18:12.560]  因始於你 終於你
[00:18:12.560 --> 00:18:15.560]  因創始成終 因你
[00:18:15.560 --> 00:18:19.560]  因你的降生 將你救恩
[00:18:19.560 --> 00:18:22.560]  臨在我們的世界當中
[00:18:22.560 --> 00:18:24.560]  在過去二千多年
[00:18:24.560 --> 00:18:26.560]  你將你的恩典
[00:18:26.560 --> 00:18:28.560]  不斷給你所愛的人
[00:18:28.560 --> 00:18:30.560]  到今天
[00:18:30.560 --> 00:18:32.560]  我們仍然能夠這麼去頌唱
[00:18:32.560 --> 00:18:34.560]  主耶穌基督你的降生
[00:18:34.560 --> 00:18:35.560]  你的救恩
[00:18:35.560 --> 00:18:37.560]  是在我們的生命當中
[00:18:37.560 --> 00:18:38.560]  主是你配得的
[00:18:38.560 --> 00:18:40.560]  這個不是純粹一個節日
[00:18:40.560 --> 00:18:41.560]  這個是實實在在
[00:18:41.560 --> 00:18:43.560]  你臨在我們的當中
[00:18:43.560 --> 00:18:44.560]  主是你配得
[00:18:44.560 --> 00:18:46.560]  我們所有一切的贊美
[00:18:46.560 --> 00:18:47.560]  因為主
[00:18:47.560 --> 00:18:49.560]  你就是道成肉身
[00:18:49.560 --> 00:18:52.560]  用愛將我們去拯救過來
[00:18:52.560 --> 00:18:54.560]  用愛將這個世界去轉化
[00:18:54.560 --> 00:18:56.560]  主啊我們感謝你
[00:18:56.560 --> 00:18:59.560]  今天我們同心頌唱的是你的名字
[00:18:59.560 --> 00:19:02.560]  感謝你給我們這份恩典
[00:19:02.560 --> 00:19:04.560]  感謝你給我們有這個教會
[00:19:04.560 --> 00:19:05.560]  有這個家庭
[00:19:05.560 --> 00:19:08.560]  我們可以一起去頌唱
[00:19:08.560 --> 00:19:10.560]  你的美好 你的恩典
[00:19:10.560 --> 00:19:11.560]  我們禱告
[00:19:11.560 --> 00:19:14.560]  祈奉主耶穌基督得勝的名球
[00:19:14.560 --> 00:19:16.560]  Amen
[00:19:16.560 --> 00:19:22.560]  大家請坐
[00:19:22.560 --> 00:19:28.560]  曾經有個電視台
[00:19:28.560 --> 00:19:30.560]  他們在生日的時候
[00:19:30.560 --> 00:19:32.560]  就會有一年一度的台慶劇
[00:19:32.560 --> 00:19:36.560]  果然是一個特別的聖誕
[00:19:36.560 --> 00:19:37.560]  因為我們的主角
[00:19:37.560 --> 00:19:39.560]  都相當緊要和重要
[00:19:39.560 --> 00:19:42.560]  我們在聖誕節的主角是誰
[00:19:42.560 --> 00:19:43.560]  耶穌
[00:19:43.560 --> 00:19:44.560]  好像沒有肯定
[00:19:44.560 --> 00:19:46.560]  我們的主角是誰
[00:19:46.560 --> 00:19:47.560]  耶穌
[00:19:47.560 --> 00:19:49.560]  所以我們的台慶劇
[00:19:49.560 --> 00:19:51.560]  都是圍繞著耶穌的出生
[00:19:51.560 --> 00:19:53.560]  而我們真的重金禮聘
[00:19:53.560 --> 00:19:55.560]  當然是用了很多的糖果
[00:19:55.560 --> 00:19:58.560]  用了很多的愛心和鼓勵
[00:19:58.560 --> 00:20:02.560]  一眾全宇宙最出色的最佳男主角
[00:20:02.560 --> 00:20:03.560]  最佳女主角
[00:20:03.560 --> 00:20:05.560]  最佳的小羊和最佳的星
[00:20:06.560 --> 00:20:09.560]  我們今天的新星
[00:20:09.560 --> 00:20:11.560]  也是在今天的誕生
[00:20:11.560 --> 00:20:13.560]  所以很希望待會
[00:20:13.560 --> 00:20:16.560]  如果有任何的歡樂的時候
[00:20:16.560 --> 00:20:18.560]  大家大力地給掌聲鼓勵他們
[00:20:18.560 --> 00:20:21.560]  他們都為了這件事排練了很多次
[00:20:21.560 --> 00:20:23.560]  兩次那麼多
[00:20:23.560 --> 00:20:27.560]  是不是值得給點掌聲
[00:20:27.560 --> 00:20:31.560]  我們在這個時候
[00:20:31.560 --> 00:20:32.560]  都將我們的舞台
[00:20:32.560 --> 00:20:34.560]  交給我們的明日之星
[00:20:34.560 --> 00:20:36.560]  我們有請我們今天的台慶劇
[00:20:36.560 --> 00:20:49.560]  大家好
[00:20:49.560 --> 00:20:50.560]  請就座
[00:20:50.560 --> 00:20:52.560]  今天跟大家講一個故事
[00:20:52.560 --> 00:20:55.560]  唱一首歌
[00:20:55.560 --> 00:20:57.560]  聖誕節怎麼發生
[00:20:57.560 --> 00:20:58.560]  你有沒有聽過
[00:20:58.560 --> 00:20:59.560]  拍照之余
[00:20:59.560 --> 00:21:01.560]  記得為我們拍拍手
[00:21:01.560 --> 00:21:03.560]  音樂起先
[00:21:04.560 --> 00:21:08.560]  音樂起先為我們一起唱歌
[00:21:08.560 --> 00:21:11.560]  從前有一個女孩叫瑪麗亞
[00:21:11.560 --> 00:21:14.560]  有一天她聽到消息
[00:21:14.560 --> 00:21:16.560]  嚇得她叫了出來
[00:21:16.560 --> 00:21:18.560]  瑪麗亞不用怕
[00:21:18.560 --> 00:21:20.560]  我有好消息告訴你
[00:21:20.560 --> 00:21:21.560]  你會生一個寶寶
[00:21:21.560 --> 00:21:23.560]  你會叫他做耶穌
[00:21:23.560 --> 00:21:27.560]  希望耶穌想說的話會成真
[00:21:27.560 --> 00:21:38.560]  在羅馬的希律王出了條律例
[00:21:38.560 --> 00:21:40.560]  要大家都回到家鄉
[00:21:40.560 --> 00:21:41.560]  對約瑟來說
[00:21:41.560 --> 00:21:43.560]  就是要他回到伯利恆
[00:21:43.560 --> 00:21:45.560]  跟著就可以探望人
[00:21:45.560 --> 00:21:52.560]  大家去回到出生的地方
[00:21:53.560 --> 00:21:54.560]  哇
[00:21:54.560 --> 00:22:06.560]  當他們去到伯利恆
[00:22:06.560 --> 00:22:10.560]  瑪麗亞肚裡的嬰兒開始想出來了
[00:22:10.560 --> 00:22:23.560]  但是找不到落腳的地方
[00:22:23.560 --> 00:22:25.560]  店主店主店主
[00:22:25.560 --> 00:22:26.560]  你們還有沒有房
[00:22:26.560 --> 00:22:27.560]  我是約瑟
[00:22:27.560 --> 00:22:29.560]  我太太快要生了
[00:22:29.560 --> 00:22:31.560]  我們只剩下一個馬槽
[00:22:31.560 --> 00:22:55.560]  你今晚就跟他們睡吧
[00:22:55.560 --> 00:22:56.560]  於是那晚
[00:22:56.560 --> 00:23:12.560]  約瑟和瑪麗亞就在馬槽里生了耶穌
[00:23:12.560 --> 00:23:16.560]  圓圓在馬槽里
[00:23:16.560 --> 00:23:20.560]  我怎麼沒錯
[00:23:20.560 --> 00:23:24.560]  小小的豬耶穌
[00:23:24.560 --> 00:23:28.560]  水澆向岸河
[00:23:28.560 --> 00:23:32.560]  從明星都望著
[00:23:32.560 --> 00:23:36.560]  珠水的地方
[00:23:36.560 --> 00:23:40.560]  小小的豬耶穌
[00:23:40.560 --> 00:23:50.560]  水在崗出生
[00:23:50.560 --> 00:23:51.560]  在這個時候
[00:23:51.560 --> 00:23:52.560]  有一群牧羊人
[00:23:52.560 --> 00:23:54.560]  在草原上放羊
[00:23:54.560 --> 00:23:56.560]  突然有一群天使
[00:23:56.560 --> 00:23:59.560]  在他們面前出現
[00:23:59.560 --> 00:24:02.560]  我有好消息告訴你們
[00:24:02.560 --> 00:24:03.560]  今天在伯利恆
[00:24:03.560 --> 00:24:06.560]  我們的救世主出生了
[00:24:06.560 --> 00:24:13.560]  你們會在馬槽里看到他
[00:24:13.560 --> 00:24:14.560]  快點走
[00:24:14.560 --> 00:24:15.560]  沒有時間睡
[00:24:15.560 --> 00:24:20.560]  要快點去找他
[00:24:20.560 --> 00:24:22.560]  在最高之處
[00:24:22.560 --> 00:24:24.560]  榮耀歸於神
[00:24:24.560 --> 00:24:26.560]  在地上平安留到
[00:24:26.560 --> 00:24:35.560]  他所喜悅的人
[00:24:35.560 --> 00:24:39.560]  有三個使者在東邊來
[00:24:39.560 --> 00:24:58.560]  他們想去找新生王耶穌
[00:24:58.560 --> 00:25:05.560]  我們一起跟著流星去找耶穌
[00:25:05.560 --> 00:25:19.560]  他們帶了禮物
[00:25:19.560 --> 00:25:22.560]  和我們一起唱歌
[00:25:22.560 --> 00:25:24.560]  大家圍著耶穌不分離
[00:25:24.560 --> 00:25:27.560]  我一起分享耶穌降生的快樂
[00:25:27.560 --> 00:25:40.560]  祝你們聖誕快樂
[00:25:40.560 --> 00:25:45.560]  祝你們生日快樂
[00:25:45.560 --> 00:25:50.560]  祝你們生日快樂
[00:25:50.560 --> 00:26:00.560]  祝你們生日快樂
[00:26:00.560 --> 00:26:11.560]  祝你們生日快樂
[00:26:11.560 --> 00:26:21.560]  祝你們生日快樂
[00:26:22.560 --> 00:26:24.560]  不行
[00:26:24.560 --> 00:26:28.560]  我拍不到照片
[00:26:28.560 --> 00:26:39.560]  不如我們再給一次最大的掌聲
[00:26:39.560 --> 00:26:42.560]  這些可愛的小朋友
[00:26:42.560 --> 00:26:46.560]  哇
[00:26:46.560 --> 00:26:48.560]  不是明日之星
[00:26:48.560 --> 00:26:51.560]  是今天的明星
[00:26:51.560 --> 00:26:53.560]  我們教會有盼望了
[00:26:53.560 --> 00:26:58.560]  好可愛
[00:26:58.560 --> 00:27:01.560]  接下來我們投票
[00:27:01.560 --> 00:27:05.560]  我最喜愛的男女演員
[00:27:05.560 --> 00:27:08.560]  得獎者可以有一塊曲奇
[00:27:08.560 --> 00:27:14.560]  等小朋友慢慢安頓
[00:27:14.560 --> 00:27:19.560]  有什麼比小朋友更好
[00:27:19.560 --> 00:27:21.560]  那麼美好的小朋友
