
[00:00:00.000 --> 00:00:04.080]  大家回來這教會應該
[00:08:44.640 --> 00:08:47.040]  這個圖畫來比喻
[00:08:47.040 --> 00:08:48.040]  神的選民
[00:08:48.040 --> 00:08:48.840]  神的子民
[00:08:48.840 --> 00:08:49.440]  以色列人
[00:08:49.440 --> 00:08:51.040]  或者以色列這個國家
[00:08:51.040 --> 00:08:53.040]  在很多世紀以來
[00:08:53.040 --> 00:08:55.840]  葡萄樹就是以色列的象徵
[00:08:55.840 --> 00:08:57.840]  是他們的國徽
[00:08:57.840 --> 00:09:01.440]  就好像香港我們有楊紫荊
[00:09:01.440 --> 00:09:05.240]  美國人可能會用隻鷹
[00:09:05.240 --> 00:09:07.240]  新加坡就有隻魚尾獅
[00:09:07.240 --> 00:09:11.040]  葡萄樹本身是以色列象徵的一個徽號
[00:09:11.040 --> 00:09:13.040]  到了耶穌那個時期
[00:09:13.040 --> 00:09:16.040]  耶穌那個時期的第二聖殿
[00:09:16.040 --> 00:09:18.640]  當希律來裝修聖殿的時候
[00:09:18.640 --> 00:09:21.240]  那裡甚至在聖殿的門口
[00:09:21.240 --> 00:09:23.240]  有一個非常大的
[00:09:23.240 --> 00:09:26.840]  用金造成的一串很大的金葡萄
[00:09:26.840 --> 00:09:28.440]  掛在聖殿門口
[00:09:28.440 --> 00:09:30.040]  成為了聖殿的裝飾
[00:09:30.040 --> 00:09:32.840]  成為了象徵著以色列的國力
[00:09:32.840 --> 00:09:34.440]  象徵著以色列的財富
[00:09:34.440 --> 00:09:36.040]  象徵著以色列的能力
[00:09:36.040 --> 00:09:39.640]  一種的象徵放在聖殿的門口
[00:09:39.640 --> 00:09:41.040]  說到他們的國家
[00:09:41.040 --> 00:09:42.240]  說到他們的宗教
[00:09:42.240 --> 00:09:44.840]  就是這樣來代表著他們
[00:09:44.840 --> 00:09:46.040]  在聖經裡
[00:09:46.040 --> 00:09:47.440]  在舊約的聖經裡
[00:09:47.440 --> 00:09:50.440]  葡萄樹是代表著以色列
[00:09:50.440 --> 00:09:52.440]  我們知道
[00:09:52.440 --> 00:09:54.040]  這個葡萄樹
[00:09:54.040 --> 00:09:55.640]  或者以色列這個象徵
[00:09:55.640 --> 00:09:58.440]  其實背後是帶有一些意義
[00:09:58.440 --> 00:10:00.240]  神透過亞伯拉罕這個人
[00:10:00.240 --> 00:10:02.640]  他說我要在你和你的後裔裡
[00:10:02.640 --> 00:10:04.040]  去建立一個國家
[00:10:04.040 --> 00:10:06.440]  要他成為整個地上的祝福
[00:10:06.440 --> 00:10:07.840]  整個舊約的聖經
[00:10:07.840 --> 00:10:09.840]  當人離開了神之後
[00:10:09.840 --> 00:10:12.240]  神揀選了亞伯拉罕和他的家庭
[00:10:12.240 --> 00:10:14.840]  透過他們說我要祝福你這個家庭
[00:10:14.840 --> 00:10:17.240]  以致你們可以成為地上萬國
[00:10:17.240 --> 00:10:19.040]  所有人的祝福
[00:10:19.040 --> 00:10:20.440]  所以以色列這個國家
[00:10:20.440 --> 00:10:22.840]  本身是有一個使命在他們的裡面
[00:10:22.840 --> 00:10:24.840]  他們不只是要成為一個普通的國家
[00:10:24.840 --> 00:10:27.240]  或者成為最厲害的國家
[00:10:27.240 --> 00:10:30.640]  他們要成為在這個地上神的代表
[00:10:30.640 --> 00:10:33.640]  來成為神要祝福這個世界的時候
[00:10:33.640 --> 00:10:35.840]  就是神透過他們來祝福
[00:10:35.840 --> 00:10:39.440]  這個心意可以在以塞瓦書第27章
[00:10:39.440 --> 00:10:40.640]  第6節那裡
[00:10:40.640 --> 00:10:43.840]  這樣去捕捉到神的心意
[00:10:43.840 --> 00:10:45.040]  那裡有一節經文
[00:10:45.040 --> 00:10:46.040]  他說將來瓦國
[00:10:46.040 --> 00:10:47.240]  瓦國就是以色列
[00:10:47.240 --> 00:10:48.840]  瓦國要紮根以色列
[00:10:48.840 --> 00:10:50.040]  要發芽開花
[00:10:50.040 --> 00:10:52.640]  他們的果實必充滿世界
[00:10:52.640 --> 00:10:54.240]  他們的果實
[00:10:54.240 --> 00:10:58.040]  他們的果實會充滿這個世界
[00:10:58.040 --> 00:11:00.440]  整個世界的人都可以來到
[00:11:00.440 --> 00:11:02.240]  品嚐到 品嚐到
[00:11:02.240 --> 00:11:04.640]  去經歷到神透過他們
[00:11:04.640 --> 00:11:05.840]  被這個世界祝福
[00:11:05.840 --> 00:11:08.640]  這個本來是神的心意
[00:11:08.640 --> 00:11:13.240]  不過我們有投胎聖經的人都知道
[00:11:13.240 --> 00:11:14.840]  後來是怎樣
[00:11:14.840 --> 00:11:17.040]  我們有下山了一萬次的時候
[00:11:17.040 --> 00:11:20.040]  我們去看看以塞瓦書第5章那裡
[00:11:20.040 --> 00:11:21.440]  這裡有一段經文
[00:11:21.440 --> 00:11:23.840]  通常被稱為葡萄園之歌
[00:11:23.840 --> 00:11:26.640]  是說到葡萄園的栽種的人
[00:11:26.640 --> 00:11:27.640]  那個Gardener
[00:11:27.640 --> 00:11:28.640]  或者Vinedresser
[00:11:28.640 --> 00:11:30.640]  他的心意是怎樣
[00:11:30.640 --> 00:11:33.040]  在螢光幕上有
[00:11:33.040 --> 00:11:33.840]  我不讀出來了
[00:11:33.840 --> 00:11:34.640]  時間有限
[00:11:34.640 --> 00:11:36.040]  那裡說到神形容
[00:11:36.040 --> 00:11:39.040]  他自己是一個充滿著愛的農夫
[00:11:39.040 --> 00:11:40.240]  不是會說唱的那些
[00:11:40.240 --> 00:11:41.840]  他清除了
[00:11:41.840 --> 00:11:42.840]  (大家眼粉)
[00:11:42.840 --> 00:11:45.240]  對 怕大家眼粉
[00:11:45.240 --> 00:11:48.040]  可能他也會說唱的
[00:11:48.040 --> 00:11:50.040]  他是葡萄園裡面的農夫
[00:11:50.040 --> 00:11:52.040]  他清除了那些石頭
[00:11:52.040 --> 00:11:54.040]  還栽種了最好的
[00:11:54.040 --> 00:11:55.640]  最上等的葡萄樹
[00:11:55.640 --> 00:11:57.640]  就是象徵著以色列
[00:11:57.640 --> 00:11:59.640]  不過故事繼續下去的時候
[00:11:59.640 --> 00:12:01.640]  我們看到雖然神期待著
[00:12:01.640 --> 00:12:03.640]  這些公平 公正
[00:12:03.640 --> 00:12:05.040]  Righteousness Justice
[00:12:05.040 --> 00:12:07.640]  會在這棵葡萄樹那裡流出來
[00:12:07.640 --> 00:12:09.640]  成為那些果實去祝福列國
[00:12:09.640 --> 00:12:10.640]  但是我們知道
[00:12:10.640 --> 00:12:14.040]  這個最期待的畫面並沒有出現
[00:12:14.040 --> 00:12:16.440]  相反在聖經裡面去形容
[00:12:16.440 --> 00:12:19.240]  這棵葡萄樹竟然變成了野葡萄
[00:12:19.240 --> 00:12:22.240]  那些會酸臭的葡萄
[00:12:22.240 --> 00:12:23.640]  在我們聖經的故事裡面
[00:12:23.640 --> 00:12:25.440]  看到以色列這個民族
[00:12:25.440 --> 00:12:27.240]  他們怎樣被很多的自私
[00:12:27.240 --> 00:12:30.840]  被敘利亞腐化了他們整個國家所有的人
[00:12:30.840 --> 00:12:33.640]  去到詩篇第80篇裡面
[00:12:33.640 --> 00:12:36.640]  才知道 或者在詩人裡哀嘆
[00:12:36.640 --> 00:12:41.440]  以色列已經變成了一棵墮落的野葡萄樹
[00:12:41.440 --> 00:12:42.640]  那裡說到
[00:12:42.640 --> 00:12:44.640]  雖然他們繼續有一個宗教
[00:12:44.640 --> 00:12:45.640]  他們有座聖殿
[00:12:45.640 --> 00:12:47.440]  他們有很多祭祀的活動
[00:12:47.440 --> 00:12:49.440]  他們有君王
[00:12:49.440 --> 00:12:50.440]  有人去統治他們
[00:12:50.440 --> 00:12:53.040]  有土地 有聖殿等等等等
[00:12:53.040 --> 00:12:55.040]  但是他們沒有的是
[00:12:55.040 --> 00:12:56.040]  他們沒有果子
[00:12:56.040 --> 00:12:58.040]  聖經裡面形容以色列
[00:12:58.040 --> 00:13:02.240]  已經變成了一棵沒有果子的葡萄樹
[00:13:02.240 --> 00:13:06.640]  就是說神本來想透過他們所結出來的果實
[00:13:06.640 --> 00:13:07.440]  祝福他們
[00:13:07.440 --> 00:13:09.840]  這些祝福在他們生命裡面成為了養分
[00:13:09.840 --> 00:13:10.840]  在他們的國家裡面
[00:13:10.840 --> 00:13:12.240]  民族裡面成為了養分
[00:13:12.240 --> 00:13:13.840]  成為了他們的公義
[00:13:13.840 --> 00:13:14.840]  那些憐憫
[00:13:14.840 --> 00:13:16.840]  那些正直等等等等
[00:13:16.840 --> 00:13:18.240]  可以成為一些果實
[00:13:18.240 --> 00:13:20.240]  去祝福到其他國家
[00:13:20.240 --> 00:13:21.440]  其他的人
[00:13:21.440 --> 00:13:23.440]  但是這些事情沒有發生
[00:13:23.440 --> 00:13:26.040]  以色列變成了一棵不結果的
[00:13:26.040 --> 00:13:28.840]  沒有果子的一棵葡萄樹
[00:13:28.840 --> 00:13:30.840]  就是因為他們的失敗
[00:13:30.840 --> 00:13:34.040]  神拿走了在他們身上的保護
[00:13:34.040 --> 00:13:36.440]  這個葡萄園就被踐踏
[00:13:36.440 --> 00:13:38.240]  也象徵著以色列人
[00:13:38.240 --> 00:13:41.040]  他們被擄 他們流亡
[00:13:41.040 --> 00:13:44.040]  當在這樣的背景之下
[00:13:44.040 --> 00:13:47.040]  耶穌去說這句話的時候
[00:13:47.040 --> 00:13:50.440]  如果你熟悉《約翰福音》第十五章的話
[00:13:50.440 --> 00:13:52.040]  在前面那幾章
[00:13:52.040 --> 00:13:54.040]  13-17章都是耶穌
[00:13:54.040 --> 00:13:57.640]  臨離開這個世界之前最後一晚所發生的事
[00:13:57.640 --> 00:13:59.240]  早幾個月我也有說過
[00:13:59.240 --> 00:14:01.240]  第13-17章我們說的是一個
[00:14:01.240 --> 00:14:04.040]  耶穌要去告別的一個
[00:14:04.040 --> 00:14:06.240]  他臨別要說的一番話
[00:14:06.240 --> 00:14:08.640]  有趣的是第13章說到
[00:14:08.640 --> 00:14:10.440]  耶穌為門徒洗腳14章
[00:14:10.440 --> 00:14:11.640]  他說了一大堆話
[00:14:11.640 --> 00:14:12.840]  然後第14章尾的時候
[00:14:12.840 --> 00:14:13.840]  他說我們走了
[00:14:13.840 --> 00:14:16.240]  有可能有聖經學者去想
[00:14:16.240 --> 00:14:17.440]  可能這段經文
[00:14:17.440 --> 00:14:19.640]  有可能是耶穌一路走一路說
[00:14:19.640 --> 00:14:21.640]  有可能是耶穌
[00:14:21.640 --> 00:14:22.840]  由他的上層房間
[00:14:22.840 --> 00:14:25.840]  由他們土狗和門徒吃最後晚餐的地方
[00:14:25.840 --> 00:14:27.440]  走到去喀西馬尼
[00:14:27.440 --> 00:14:30.040]  上尖陵山中間那段路的時候說
[00:14:30.040 --> 00:14:32.840]  中間那段路可能他們剛好經過聖殿
[00:14:32.840 --> 00:14:36.440]  看到聖殿那一串金的葡萄
[00:14:36.440 --> 00:14:38.640]  然後耶穌就說有機會
[00:14:38.640 --> 00:14:40.840]  聖經學者說有機會可能是這樣
[00:14:40.840 --> 00:14:42.240]  然後耶穌就說這句話
[00:14:42.240 --> 00:14:45.040]  他說我是真的葡萄樹
[00:14:45.040 --> 00:14:52.840]  他指著一個象徵著以色列的輝煌
[00:14:52.840 --> 00:14:54.240]  象徵著以色列的國力
[00:14:54.240 --> 00:14:55.440]  象徵著他的財富
[00:14:55.440 --> 00:14:58.040]  象徵著他的宗教的象徵
