
[00:00:00.000 --> 00:00:01.760]   in Jesus' name, amen.
[00:01:24.200 --> 00:01:27.560]   where we've been moved, it's been encouraging for our souls.
[00:01:27.560 --> 00:01:28.760]   You've heard sermons, hopefully,
[00:01:28.760 --> 00:01:30.440]   that you've said, yes, that's the word for me.
[00:01:30.440 --> 00:01:33.320]   That's so good, I really resonate with that.
[00:01:33.320 --> 00:01:35.680]   We've been growing with numbers, as you can see.
[00:01:35.680 --> 00:01:38.400]   We're busting at the seams with overflow sometimes.
[00:01:38.400 --> 00:01:40.320]   Community groups have been going.
[00:01:40.320 --> 00:01:43.320]   All this shows, yes, there has been sort of life
[00:01:43.320 --> 00:01:46.000]   in the church, and we thank God for this,
[00:01:46.000 --> 00:01:47.880]   and it's amazing, and it's a blessing,
[00:01:47.880 --> 00:01:52.000]   but it makes being part of this community so exciting.
[00:01:52.000 --> 00:01:55.520]   You know, coming here on a Sunday is an amazing experience
[00:01:55.520 --> 00:01:58.120]   that we all get to enjoy together,
[00:01:58.120 --> 00:02:01.040]   but still, this is not the main goal,
[00:02:01.040 --> 00:02:05.320]   because if all we've done is created life
[00:02:05.320 --> 00:02:08.800]   inside this building, inside the church,
[00:02:08.800 --> 00:02:11.880]   I feel like we've been missing one of the key parts
[00:02:11.880 --> 00:02:14.400]   of what it means to be called a disciple,
[00:02:14.400 --> 00:02:17.280]   to be called a follower of Jesus,
[00:02:17.280 --> 00:02:20.360]   and in fact, if this is all that we've achieved,
[00:02:20.360 --> 00:02:22.880]   maybe we've been wasting our time even,
[00:02:22.880 --> 00:02:25.040]   and God might not be as pleased with us
[00:02:25.040 --> 00:02:28.480]   as we think that he is, and we risk missing out
[00:02:28.480 --> 00:02:31.560]   on one of the main points, one of the most glorious things
[00:02:31.560 --> 00:02:33.240]   about what it means to be a disciple,
[00:02:33.240 --> 00:02:35.120]   to be a follower of Jesus.
[00:02:35.120 --> 00:02:38.640]   So what is this point I'm talking about?
[00:02:38.640 --> 00:02:40.360]   Well, you may have noticed that each time
[00:02:40.360 --> 00:02:43.480]   our Bible characters as an encounter with God,
[00:02:43.480 --> 00:02:45.460]   right, there is a mission.
[00:02:45.460 --> 00:02:49.120]   There is a greater purpose that goes along with it.
[00:02:49.120 --> 00:02:51.080]   It's not just for that person's benefit.
[00:02:51.080 --> 00:02:54.480]   In fact, as you've been led through the series,
[00:02:54.480 --> 00:02:58.120]   most of the time, it's at great cost and inconvenience
[00:02:58.120 --> 00:03:00.600]   for that person, great sacrifice for that person
[00:03:00.600 --> 00:03:04.340]   who God encounters, but there's always a bigger impact
[00:03:04.340 --> 00:03:05.720]   to those around them, right?
[00:03:05.720 --> 00:03:07.560]   We didn't look at the prophet Jeremiah.
[00:03:07.560 --> 00:03:10.000]   I saved us from that, 'cause Jeremiah's a key example,
[00:03:10.000 --> 00:03:12.040]   right, of a prophet that encounters God,
[00:03:12.040 --> 00:03:15.160]   God speaks to him, and he hates it, actually.
[00:03:15.160 --> 00:03:16.720]   But he's like, "Stop speaking to me, Lord.
[00:03:16.720 --> 00:03:18.880]   "I can't take this," you know?
[00:03:18.880 --> 00:03:21.660]   But it feels like there's like a fire inside his bones,
[00:03:21.660 --> 00:03:23.120]   right, you know that Bible verse,
[00:03:23.120 --> 00:03:24.760]   that because God has spoken to him,
[00:03:24.760 --> 00:03:27.300]   he can't help but speak it back out.
[00:03:27.300 --> 00:03:30.420]   But it's not a comfortable position for him to be in.
[00:03:30.420 --> 00:03:33.400]   Right, with Jacob, we see, right, he wrestles with God,
[00:03:33.400 --> 00:03:35.160]   but the greater impact was to inspire
[00:03:35.160 --> 00:03:37.660]   the birth of a new nation.
[00:03:37.660 --> 00:03:40.160]   For Joshua, right, he encounters God,
[00:03:40.160 --> 00:03:43.300]   but the bigger part of that was to prove to the Canaanites
[00:03:43.300 --> 00:03:46.320]   that God is the only one true God.
[00:03:46.320 --> 00:03:50.160]   For Daniel, right, as he wrestles with King Darius,
[00:03:50.160 --> 00:03:51.720]   and he gets thrown into the lion's den,
[00:03:51.720 --> 00:03:53.640]   he encounters God in the lion's den.
[00:03:53.640 --> 00:03:55.040]   The bigger impact that comes from that
[00:03:55.040 --> 00:03:57.000]   is the decree that comes at the end
[00:03:57.000 --> 00:03:59.340]   where the whole kingdom, king degrees,
[00:03:59.340 --> 00:04:01.480]   has to now worship God.
[00:04:01.480 --> 00:04:03.380]   For Elijah, it was a reminder, right,
[00:04:03.380 --> 00:04:05.720]   to turn the Israelites back to God,
[00:04:05.720 --> 00:04:07.720]   away from idol worship.
[00:04:07.720 --> 00:04:09.720]   For Hannah, it was the call for her to, you know,
[00:04:09.720 --> 00:04:11.700]   she did eventually give birth to a child,
[00:04:11.700 --> 00:04:13.560]   but then she turns around and sacrifices
[00:04:13.560 --> 00:04:16.800]   and gives that child back to the Lord.
[00:04:16.800 --> 00:04:21.000]   And so it's the same for us today, right?
[00:04:21.000 --> 00:04:22.800]   We don't want to encounter God
[00:04:22.800 --> 00:04:25.800]   so that the church on Sundays can be this amazing gathering
[00:04:25.800 --> 00:04:28.080]   that we get to enjoy this week, each week.
[00:04:28.080 --> 00:04:31.000]   Yes, it's a privilege we get to do this,
[00:04:31.000 --> 00:04:32.640]   but what we really should be asking for
[00:04:32.640 --> 00:04:37.400]   is for God to encounter us so that he can use this body
[00:04:37.400 --> 00:04:40.840]   to work through his church, to disrupt our lives,
[00:04:40.840 --> 00:04:43.620]   to enter out our wills and purposes
[00:04:43.620 --> 00:04:46.980]   so that he can be made known to others.
[00:04:46.980 --> 00:04:50.520]   That is what we're trying to do here this morning.
[00:04:50.520 --> 00:04:54.280]   God's heart is that we would encounter him
[00:04:54.280 --> 00:04:57.580]   so that we can make him known to everyone else.
[00:04:57.580 --> 00:05:01.640]   Psalm 46 makes this point well.
[00:05:01.640 --> 00:05:03.540]   Okay, Bible quiz for one second, okay?
[00:05:03.540 --> 00:05:05.640]   Finish this verse.
[00:05:05.640 --> 00:05:09.120]   Be still and know that I am God.
[00:05:10.020 --> 00:05:11.160]   What comes next?
[00:05:11.160 --> 00:05:15.740]   But you know that's not the end of this verse, right?
[00:05:15.740 --> 00:05:19.480]   But we sing this song, right, the song "Still,"
[00:05:19.480 --> 00:05:22.020]   and we feel God close to us,
[00:05:22.020 --> 00:05:25.440]   but the proper end, this is not the end of this verse.
[00:05:25.440 --> 00:05:27.380]   So it sort of misses the point.
[00:05:27.380 --> 00:05:30.200]   And now don't get me wrong, I'm not dissing on "Still,"
[00:05:30.200 --> 00:05:32.080]   okay, it's one of my favorite songs.
[00:05:32.080 --> 00:05:33.080]   I love that song.
[00:05:33.080 --> 00:05:35.400]   It's carried me through some deep seasons
[00:05:35.400 --> 00:05:37.080]   of trouble in my life.
[00:05:37.100 --> 00:05:40.140]   But the entirety of that verse reads like this.
[00:05:40.140 --> 00:05:42.860]   Be still and know that I am God.
[00:05:42.860 --> 00:05:45.340]   I will be exalted among the nations.
[00:05:45.340 --> 00:05:48.880]   I will be exalted in the earth.
[00:05:48.880 --> 00:05:51.620]   In other words, church is not about us.
[00:05:51.620 --> 00:05:55.420]   What God's really saying here is be still
[00:05:55.420 --> 00:05:56.920]   and let me know that I'm close to you.
[00:05:56.920 --> 00:05:58.560]   That's not what he's saying.
[00:05:58.560 --> 00:06:00.900]   But what he's saying is be still so that you can see
[00:06:00.900 --> 00:06:04.700]   I am God that is exalted over everything in this world.
[00:06:04.700 --> 00:06:07.020]   And that hits a little bit different
[00:06:07.020 --> 00:06:08.980]   when we look at it from that perspective
[00:06:08.980 --> 00:06:11.540]   in its entire context.
[00:06:11.540 --> 00:06:14.080]   Because it's not just about knowing God,
[00:06:14.080 --> 00:06:16.200]   it's about making him known.
[00:06:16.200 --> 00:06:19.700]   And all this talk about encountering God,
[00:06:19.700 --> 00:06:22.340]   yes, it should give you a deeper appreciation of God,
[00:06:22.340 --> 00:06:24.480]   a more intimate relationship with him.
[00:06:24.480 --> 00:06:26.100]   Yes, it should have strengthened your faith,
[00:06:26.100 --> 00:06:29.260]   but at the same time, it should have also given you
[00:06:29.260 --> 00:06:31.700]   a deeper love for others
[00:06:31.700 --> 00:06:34.020]   because this is God's heart for the world.
[00:06:34.020 --> 00:06:36.680]   It should have also led you to a desire
[00:06:36.680 --> 00:06:40.260]   to let other people know about him.
[00:06:40.260 --> 00:06:42.220]   It should have motivated you to think like,
[00:06:42.220 --> 00:06:45.840]   oh my goodness, God is so good, God is so amazing.
[00:06:45.840 --> 00:06:47.940]   This encounter I've had has been so powerful.
[00:06:47.940 --> 00:06:50.820]   I cannot possibly keep it to myself anymore.
[00:06:50.820 --> 00:06:52.660]   I have to tell someone about this.
[00:06:52.660 --> 00:06:54.940]   All people everywhere, all the time,
[00:06:54.940 --> 00:06:56.960]   need to know who God is.
[00:06:56.960 --> 00:06:58.700]   And I'm not gonna give myself rest
[00:06:58.700 --> 00:07:00.740]   until everyone knows out there
[00:07:00.740 --> 00:07:03.820]   that there is a God exalted over everything in this world.
[00:07:03.820 --> 00:07:04.660]   Amen?
[00:07:05.980 --> 00:07:07.800]   This is what our purpose is.
[00:07:07.800 --> 00:07:11.260]   This is what the church is for.
[00:07:11.260 --> 00:07:14.640]   In fact, this is so important to God's heart.
[00:07:14.640 --> 00:07:16.940]   Jesus' last words before he went into heaven
[00:07:16.940 --> 00:07:20.540]   was a command to make this happen.
[00:07:20.540 --> 00:07:23.060]   Jesus says, "All authority in heaven and on earth
[00:07:23.060 --> 00:07:24.420]   "has been given to me.
[00:07:24.420 --> 00:07:28.000]   "Therefore go and make disciples of all nations,
[00:07:28.000 --> 00:07:29.960]   "baptizing them in the name of the Father
[00:07:29.960 --> 00:07:31.620]   "and of the Son of the Holy Spirit,
[00:07:31.620 --> 00:07:34.520]   "and teaching them to obey everything I have commanded you,
[00:07:34.520 --> 00:07:36.080]   "and surely I'm with you always
[00:07:36.080 --> 00:07:37.520]   "to the very end of the age."
[00:07:37.520 --> 00:07:40.140]   The Great Commission, Matthew 28.
[00:07:40.140 --> 00:07:42.420]   In another version of this, he says it like this.
[00:07:42.420 --> 00:07:43.740]   "But you will receive power
[00:07:43.740 --> 00:07:45.260]   "when the Holy Spirit comes on you,
[00:07:45.260 --> 00:07:48.320]   "and you will be my witnesses, my declarers,
[00:07:48.320 --> 00:07:50.860]   "in Jerusalem, in Judea, and Samaria,
[00:07:50.860 --> 00:07:52.580]   "and to the ends of the earth."
[00:07:52.580 --> 00:07:53.420]   Acts 1:8.
[00:07:53.420 --> 00:07:57.860]   Right, notice what Jesus didn't say.
[00:07:57.860 --> 00:07:59.900]   He didn't say the last thing he said.
[00:07:59.900 --> 00:08:02.420]   You know, "Hey, don't forget to come to church every Sunday."
[00:08:02.420 --> 00:08:04.060]   Right, that's not what he said.
[00:08:04.060 --> 00:08:05.020]   He didn't say, "Hey, don't forget
[00:08:05.020 --> 00:08:07.480]   "to join up to the community groups."
[00:08:07.480 --> 00:08:09.720]   He didn't say, "Don't forget to give
[00:08:09.720 --> 00:08:11.600]   "your tithes and your offerings."
[00:08:11.600 --> 00:08:16.120]   His last and final instructions were to go.
[00:08:16.120 --> 00:08:19.180]   "Go and tell people about me.
[00:08:19.180 --> 00:08:20.780]   "Go and tell people who God is.
[00:08:20.780 --> 00:08:22.580]   "Go and be a witness to people
[00:08:22.580 --> 00:08:25.480]   "about your encounters with me.
[00:08:25.480 --> 00:08:27.600]   "Make disciples, baptize them,
[00:08:27.600 --> 00:08:29.160]   "teach them what I've taught you."
[00:08:29.160 --> 00:08:31.520]   These are verbs, these are action words
[00:08:31.520 --> 00:08:33.740]   called for us to go and do.
[00:08:34.740 --> 00:08:36.920]   So the question today is,
[00:08:36.920 --> 00:08:40.480]   are we doing the work of making disciples?
[00:08:40.480 --> 00:08:43.300]   Are we proclaiming to Jesus,
[00:08:43.300 --> 00:08:45.860]   is to those who don't know him yet.
[00:08:45.860 --> 00:08:50.340]   Are we taking action to make Jesus known to everyone?
[00:08:50.340 --> 00:08:53.740]   And how do we do this, church?
[00:08:53.740 --> 00:08:56.480]   We do this by preaching the word.
[00:08:56.480 --> 00:09:01.300]   If we want God to be lifted high in this world,
[00:09:01.300 --> 00:09:04.860]   if we want Jesus to be exalted as a name above all names,
[00:09:04.860 --> 00:09:09.120]   we as his children, as his body, have to preach the word.
[00:09:09.120 --> 00:09:12.300]   And this is the challenge from scripture
[00:09:12.300 --> 00:09:13.780]   for all of us today.
[00:09:13.780 --> 00:09:16.880]   Now, I'm not gonna try and sugarcoat anything
[00:09:16.880 --> 00:09:20.420]   because it is a massive challenge.
[00:09:20.420 --> 00:09:22.220]   But I believe it's one that we are all,
[00:09:22.220 --> 00:09:23.900]   every single person in this room,
[00:09:23.900 --> 00:09:25.820]   is called to respond to.
[00:09:25.820 --> 00:09:28.560]   It's a challenge that if we can commit
[00:09:28.560 --> 00:09:31.260]   to doing our very best to meet it,
[00:09:31.260 --> 00:09:33.260]   this will be the kind of community,
[00:09:33.260 --> 00:09:35.460]   the kind of society, the kind of church
[00:09:35.460 --> 00:09:37.820]   that Jesus is looking for.
[00:09:37.820 --> 00:09:41.100]   That's my introduction, okay?
[00:09:41.100 --> 00:09:42.500]   So let's look at today's passage.
[00:09:42.500 --> 00:09:46.780]   I'm reading from 2 Timothy 4, 1 to 5.
[00:09:46.780 --> 00:09:47.620]   It says this.
[00:09:47.620 --> 00:09:50.700]   In the presence of God and of Christ Jesus
[00:09:50.700 --> 00:09:52.380]   who will judge the living and the dead,
[00:09:52.380 --> 00:09:55.560]   and in view of his appearing and his kingdom,
[00:09:55.560 --> 00:09:57.940]   I give you this charge.
[00:09:57.940 --> 00:09:59.760]   I give you this charge.
[00:09:59.760 --> 00:10:01.920]   Preach the word.
[00:10:01.920 --> 00:10:04.700]   Be prepared in season and out of season.
[00:10:04.700 --> 00:10:07.740]   Correct, rebuke, encourage with great patience
[00:10:07.740 --> 00:10:10.180]   and careful instruction.
[00:10:10.180 --> 00:10:11.440]   For the time will come when people
[00:10:11.440 --> 00:10:13.440]   will not put up with sound doctrine.
[00:10:13.440 --> 00:10:15.060]   Instead, to suit their own desires,
[00:10:15.060 --> 00:10:16.140]   they will gather around with them
[00:10:16.140 --> 00:10:17.800]   a great number of teachers to say
[00:10:17.800 --> 00:10:20.540]   what their itching ears want to hear.
[00:10:20.540 --> 00:10:22.500]   They will turn their ears away from the truth
[00:10:22.500 --> 00:10:24.900]   and turn aside to myths.
[00:10:24.900 --> 00:10:29.100]   But you, keep your head in all situations.
[00:10:29.100 --> 00:10:30.780]   Endure hardship.
[00:10:30.780 --> 00:10:32.760]   Do the work of an evangelist.
[00:10:32.760 --> 00:10:36.440]   Discharge all the duties of your ministry.
[00:10:36.440 --> 00:10:39.300]   Okay, this is good, I think.
[00:10:39.300 --> 00:10:42.420]   No one's running out the door so far, okay?
[00:10:42.420 --> 00:10:44.600]   So I'm gonna take it as, if you're sitting here
[00:10:44.600 --> 00:10:48.560]   continuing to listen, I'm gonna take it as
[00:10:48.560 --> 00:10:51.220]   thinking that you mean everyone's buying in.
[00:10:51.220 --> 00:10:53.280]   You're saying, yes, we want to learn
[00:10:53.280 --> 00:10:54.500]   what it means to do this.
[00:10:54.500 --> 00:10:57.420]   Together, we want to preach God's word.
[00:10:59.000 --> 00:11:00.180]   So we'll get to that in a minute.
[00:11:00.180 --> 00:11:04.040]   But before Paul gets to the how, how do we do this,
[00:11:04.040 --> 00:11:07.140]   first he gives us a sense of why.
[00:11:07.140 --> 00:11:08.980]   And the why is actually quite,
[00:11:08.980 --> 00:11:11.620]   it's a good reminder for us.
[00:11:11.620 --> 00:11:14.960]   The why is because time is running out.
[00:11:14.960 --> 00:11:19.820]   Paul starts his charge with a sense of urgency.
[00:11:19.820 --> 00:11:21.220]   He's telling us, this isn't something
[00:11:21.220 --> 00:11:22.480]   we can save for later.
[00:11:22.480 --> 00:11:24.820]   This isn't something that you put on the back burner.
[00:11:24.820 --> 00:11:26.300]   It's not a slow cooker moment.
[00:11:26.300 --> 00:11:28.860]   We'll wait and check on it later to see what happens.
[00:11:28.860 --> 00:11:30.720]   Preaching the word is a challenge
[00:11:30.720 --> 00:11:34.740]   that needs to be responded to today, right now.
[00:11:34.740 --> 00:11:37.260]   Time is of the essence.
[00:11:37.260 --> 00:11:39.100]   He says it like this, in the presence of God
[00:11:39.100 --> 00:11:42.580]   and Christ Jesus, who will judge the living and the dead
[00:11:42.580 --> 00:11:45.940]   and in view of his appearing and his kingdom,
[00:11:45.940 --> 00:11:47.380]   I give you this charge.
[00:11:47.380 --> 00:11:49.840]   As Paul was writing this letter,
[00:11:49.840 --> 00:11:52.340]   he's writing to a young protégé,
[00:11:52.340 --> 00:11:55.940]   a young follower, disciple of his, called Timothy.
[00:11:55.940 --> 00:11:58.340]   And during the time of Paul's writing,
[00:11:58.340 --> 00:11:59.820]   he's in deep trouble, actually.
[00:11:59.820 --> 00:12:03.260]   He's imprisoned because of his dedication
[00:12:03.260 --> 00:12:05.180]   to preaching the gospel.
[00:12:05.180 --> 00:12:07.500]   And this time, he seems to be aware
[00:12:07.500 --> 00:12:10.260]   that his time on earth is limited.
[00:12:10.260 --> 00:12:13.940]   He feels like he could be executed any moment now.
[00:12:13.940 --> 00:12:15.480]   He's had a few run-ins with the law.
[00:12:15.480 --> 00:12:17.200]   He's been in prison a bunch of times.
[00:12:17.200 --> 00:12:18.660]   But this time, he just senses,
[00:12:18.660 --> 00:12:20.880]   he just knows something is different.
[00:12:20.880 --> 00:12:24.140]   I don't have much time left, so I have to tell you this.
[00:12:24.140 --> 00:12:27.780]   But this is also a reminder for us.
[00:12:28.740 --> 00:12:30.660]   Now, I'm not sure how often you think
[00:12:30.660 --> 00:12:32.820]   about the brevity of life.
[00:12:32.820 --> 00:12:35.380]   I know it's a bit of a morbid thing to think about,
[00:12:35.380 --> 00:12:36.740]   but probably day to day,
[00:12:36.740 --> 00:12:39.020]   hopefully it's not something we focus on too much, right?
[00:12:39.020 --> 00:12:40.220]   It kind of gets us down.
[00:12:40.220 --> 00:12:43.080]   But as each day goes past, right,
[00:12:43.080 --> 00:12:45.700]   the sun goes up, the sun goes down.
[00:12:45.700 --> 00:12:46.700]   We live our lives.
[00:12:46.700 --> 00:12:48.820]   We wake up, brush your teeth, hopefully,
[00:12:48.820 --> 00:12:50.900]   have breakfast, get ready to work,
[00:12:50.900 --> 00:12:52.660]   drop the kids off at school, right,
[00:12:52.660 --> 00:12:55.740]   argue with your partner over what to have for dinner, right,
[00:12:55.740 --> 00:12:58.420]   send memes to your bestie on Instagram,
[00:12:58.420 --> 00:13:00.660]   go shopping, do exercise, you know,
[00:13:00.660 --> 00:13:02.180]   decide what to watch on Netflix,
[00:13:02.180 --> 00:13:04.020]   and then fall asleep in front of the TV, right?
[00:13:04.020 --> 00:13:06.500]   All the day to day routine of things.
[00:13:06.500 --> 00:13:08.420]   Occasionally, we might look to the future and say,
[00:13:08.420 --> 00:13:11.440]   okay, I'm gonna go on holiday here or there sometime.
[00:13:11.440 --> 00:13:15.300]   But here's the reality, church.
[00:13:15.300 --> 00:13:20.120]   The reality is tomorrow is not guaranteed for any of us.
[00:13:21.780 --> 00:13:26.140]   Everyone's time on this earth could end at any moment.
[00:13:26.140 --> 00:13:28.300]   And when that happens, we find ourselves,
[00:13:28.300 --> 00:13:31.720]   we're going to find ourselves face to face with Jesus.
[00:13:31.720 --> 00:13:35.420]   Life on earth will end in two ways.
[00:13:35.420 --> 00:13:36.860]   Either your body will stop working
[00:13:36.860 --> 00:13:38.380]   and there's a whole bunch of stuff
[00:13:38.380 --> 00:13:40.300]   that can cause that to happen,
[00:13:40.300 --> 00:13:43.620]   or Jesus comes back and nobody apart from the Father
[00:13:43.620 --> 00:13:45.420]   knows when exactly that's gonna be.
[00:13:45.420 --> 00:13:49.320]   The truth is, we don't know.
[00:13:49.320 --> 00:13:52.560]   We'll never know how close we are to the final day
[00:13:52.560 --> 00:13:54.920]   until it actually hits us.
[00:13:54.920 --> 00:13:59.400]   Which is why the Bible tells us to be careful how we live.
[00:13:59.400 --> 00:14:03.620]   Which is why it tells us to live each day as people,
[00:14:03.620 --> 00:14:06.820]   ready to meet Jesus face to face.
[00:14:06.820 --> 00:14:08.680]   Because when we do meet him face to face,
[00:14:08.680 --> 00:14:09.880]   we have to be ready,
[00:14:09.880 --> 00:14:13.640]   because that means it's time for judgment.
[00:14:13.640 --> 00:14:15.420]   Right, we're gonna meet Jesus face to face,
[00:14:15.420 --> 00:14:17.880]   either he's gonna come back to fully reclaim this earth,
[00:14:17.880 --> 00:14:20.580]   and when we do see him, there's gonna be some questions
[00:14:20.580 --> 00:14:22.080]   he's gonna ask us.
[00:14:22.080 --> 00:14:26.360]   He's coming back, it says, to judge the living and the dead.
[00:14:26.360 --> 00:14:30.080]   So what's he gonna judge us on?
[00:14:30.080 --> 00:14:31.740]   Well, he's gonna ask us questions, I think,
[00:14:31.740 --> 00:14:33.180]   things like this.
[00:14:33.180 --> 00:14:36.400]   Have you been a good and faithful servant?
[00:14:36.400 --> 00:14:39.540]   Have you loved me with all your heart,
[00:14:39.540 --> 00:14:42.280]   mind, soul, and strength?
[00:14:42.280 --> 00:14:45.560]   Have you loved others as I have loved you?
[00:14:45.560 --> 00:14:48.080]   Have you looked after the widows and the orphans?
[00:14:48.080 --> 00:14:50.040]   Have you been a voice of justice to the weak
[00:14:50.040 --> 00:14:51.080]   and the oppressed?
[00:14:51.080 --> 00:14:53.840]   All of which can be summed up in this question, I think.
[00:14:53.840 --> 00:14:56.900]   Have you preached the word of God?
[00:14:56.900 --> 00:15:02.880]   Church, are we living in the light of Jesus' return?
[00:15:02.880 --> 00:15:05.800]   Do we live life knowing that it could
[00:15:05.800 --> 00:15:09.400]   truly be over at any moment?
[00:15:09.400 --> 00:15:11.440]   And because of this, do we realize that there's
[00:15:11.440 --> 00:15:13.880]   a severe urgency in the way we live?
[00:15:13.880 --> 00:15:18.040]   Because of this, we have to preach the word.
[00:15:18.040 --> 00:15:19.200]   Preach the word.
[00:15:19.200 --> 00:15:21.960]   Be prepared in and out of season to correct,
[00:15:21.960 --> 00:15:24.360]   rebuke, encourage with great patience
[00:15:24.360 --> 00:15:26.280]   and careful instruction.
[00:15:26.280 --> 00:15:28.760]   Preach the word, church.
[00:15:28.760 --> 00:15:33.160]   Okay, I know, this is the preacher on a Sunday
[00:15:33.160 --> 00:15:34.720]   telling people to preach the word, right?
[00:15:34.720 --> 00:15:35.760]   Isn't this your job?
[00:15:35.760 --> 00:15:37.160]   We pay you to do this, right?
[00:15:37.160 --> 00:15:39.640]   This is what you're employed for, Alison.
[00:15:39.640 --> 00:15:42.480]   And yes, right, part of what we do on a Sunday
[00:15:42.480 --> 00:15:44.640]   is to preach the word.
[00:15:44.640 --> 00:15:46.120]   And for me on a personal level,
[00:15:46.120 --> 00:15:48.480]   I feel like this is something that God's called me to do,
[00:15:48.480 --> 00:15:49.680]   I enjoy doing, right?
[00:15:49.680 --> 00:15:52.260]   This is a part of my ministry.
[00:15:52.260 --> 00:15:56.000]   However, the word preach does not mean
[00:15:56.000 --> 00:15:58.400]   the preaching, the teaching, unpacking of God's word
[00:15:58.400 --> 00:16:03.160]   at 11, 15, 12, and nine of 15 on a Sunday, right?
[00:16:03.160 --> 00:16:04.720]   That's not what it means.
[00:16:04.720 --> 00:16:08.880]   Preach simply means to proclaim or to talk about.
[00:16:08.880 --> 00:16:11.640]   And when Paul says the word,
[00:16:11.640 --> 00:16:13.800]   it's not referring to just the actual words
[00:16:13.800 --> 00:16:15.720]   of scripture itself.
[00:16:15.720 --> 00:16:17.200]   But the word is really referring
[00:16:17.200 --> 00:16:20.400]   to the overall Christian message, right?
[00:16:20.400 --> 00:16:24.880]   The message of truth and love and hope.
[00:16:24.880 --> 00:16:27.480]   The message that King Jesus is the one
[00:16:27.480 --> 00:16:31.520]   who is the one true king, king of all kings.
[00:16:31.520 --> 00:16:33.760]   He loved you enough to go to the cross for you
[00:16:33.760 --> 00:16:35.400]   as a sacrifice.
[00:16:35.400 --> 00:16:38.000]   That is life, death, and resurrection
[00:16:38.000 --> 00:16:40.120]   means grace, mercy, and forgiveness
[00:16:40.120 --> 00:16:43.040]   to all who will put their trust in him.
[00:16:43.040 --> 00:16:45.800]   But here's the other thing as well,
[00:16:45.800 --> 00:16:48.280]   preaching is not just with words.
[00:16:48.280 --> 00:16:50.080]   Part of preaching also has to be
[00:16:50.080 --> 00:16:52.680]   how we live our lives, right?
[00:16:52.680 --> 00:16:56.920]   Do we live a life that is in tune with Jesus?
[00:16:56.920 --> 00:16:57.760]   Like I was saying just now,
[00:16:57.760 --> 00:17:00.240]   do we love others like he does?
[00:17:00.240 --> 00:17:02.680]   Do we serve the poor and the marginalized?
[00:17:02.680 --> 00:17:04.240]   Are we living in the truth?
[00:17:04.240 --> 00:17:07.200]   Do we resist temptation and evil?
[00:17:07.200 --> 00:17:10.520]   We preach the word also when we live a life
[00:17:10.520 --> 00:17:14.160]   that reflects the life of Jesus.
[00:17:14.160 --> 00:17:17.040]   So preaching the word means talking about
[00:17:17.040 --> 00:17:21.640]   and demonstrating the message of Jesus.
[00:17:21.640 --> 00:17:24.840]   Now this is something everyone can do.
[00:17:24.840 --> 00:17:28.280]   Not just the man behind, not just the person,
