
[00:00:00.000 --> 00:00:03.560]  為什麼我能夠分享呢?
[00:05:10.720 --> 00:05:13.720]  告訴我們我們應該怎麼走
[00:05:13.720 --> 00:05:16.720]  其實踏入未知的領域當中
[00:05:16.720 --> 00:05:18.720]  是令人很不舒服的
[00:05:18.720 --> 00:05:21.720]  因為有時候你以為有聖靈在
[00:05:21.720 --> 00:05:23.720]  帶領我們一定是很順利
[00:05:23.720 --> 00:05:25.720]  但其實是更加難走
[00:05:25.720 --> 00:05:27.720]  有更加多的挑戰
[00:05:27.720 --> 00:05:31.720]  因為上帝常常很想你做一些你沒試過的事
[00:05:31.720 --> 00:05:35.720]  很想你做一些你從來沒想過你會做的事
[00:05:35.720 --> 00:05:38.720]  可能你現在也有這樣的感覺
[00:05:38.720 --> 00:05:42.720]  可能你正在走一段看不到下一步的路
[00:05:42.720 --> 00:05:48.720]  可能上帝要你放下一些你覺得最安全、最保險的東西
[00:05:48.720 --> 00:05:52.720]  可能上帝要你交託的是一段關係、一份工作
[00:05:52.720 --> 00:05:54.720]  或者一個身份角色
[00:05:54.720 --> 00:05:58.720]  又或者在這段未知的空間裡
[00:05:58.720 --> 00:05:59.720]  你覺得有點累
[00:05:59.720 --> 00:06:02.720]  你覺得有點無力去盼望
[00:06:02.720 --> 00:06:06.720]  你覺得無力去聆聽上帝的聲音是怎樣
[00:06:06.720 --> 00:06:09.720]  而最困難、最諷刺的是甚麼呢?
[00:06:09.720 --> 00:06:12.720]  當我們很想去回應上帝
[00:06:12.720 --> 00:06:14.720]  去踏入這個未知的時候
[00:06:14.720 --> 00:06:17.720]  很想去認真去聽清楚的聲音的時候
[00:06:17.720 --> 00:06:20.720]  困難好像增多了
[00:06:20.720 --> 00:06:22.720]  懷疑的聲音多了
[00:06:22.720 --> 00:06:23.720]  風險大了
[00:06:23.720 --> 00:06:25.720]  路又窄了
[00:06:25.720 --> 00:06:26.720]  我們有時候也會問
[00:06:26.720 --> 00:06:28.720]  我已經跟著你去走
[00:06:28.720 --> 00:06:30.720]  那你想我做些甚麼
[00:06:30.720 --> 00:06:31.720]  你可不可以告訴我
[00:06:31.720 --> 00:06:34.720]  為甚麼當我願意跟著你去走的時候
[00:06:34.720 --> 00:06:37.720]  我的心反而更加多的十五、十六
[00:06:37.720 --> 00:06:41.720]  更加多不確定、未知的心
[00:06:41.720 --> 00:06:45.720]  其實這個就是未知的張力
[00:06:45.720 --> 00:06:47.720]  因為聖靈在你裡面
[00:06:47.720 --> 00:06:51.720]  但同時間你也要面對自己的恐懼
[00:06:51.720 --> 00:06:52.720]  自己的限制
[00:06:52.720 --> 00:06:56.720]  和自己慣有處事的方法
[00:06:56.720 --> 00:07:00.720]  今天我們一起去看司徒行傳第四章
[00:07:00.720 --> 00:07:01.720]  看看教會的初期
[00:07:01.720 --> 00:07:06.720]  彼得和約翰如何在一個未知的世代裡
[00:07:06.720 --> 00:07:09.720]  示範給我們看他們如何怕著來走
[00:07:09.720 --> 00:07:12.720]  如何在一個未知的領域當中
[00:07:12.720 --> 00:07:15.720]  他們仍然願意去踏前多一步
[00:07:15.720 --> 00:07:18.720]  可能有不肯定的時候
[00:07:18.720 --> 00:07:20.720]  有不穩定的時候
[00:07:20.720 --> 00:07:23.720]  但他們如何靠著聖靈給他們勇氣
[00:07:23.720 --> 00:07:26.720]  有信心地走下去呢
[00:07:26.720 --> 00:07:29.720]  我們一起看看司徒行傳第四章一至七節
[00:07:29.720 --> 00:07:32.720]  司徒對百姓說話的時候
[00:07:32.720 --> 00:07:34.720]  那時候的背景就是
[00:07:34.720 --> 00:07:39.720]  司徒剛剛醫治了一個癱瘓了四十年的男子
[00:07:39.720 --> 00:07:41.720]  他們那時候很開心
[00:07:41.720 --> 00:07:42.720]  去到歡慶的時候
[00:07:42.720 --> 00:07:45.720]  司徒向百姓說話
[00:07:45.720 --> 00:07:48.720]  告訴他們、鼓勵他們的時候
[00:07:48.720 --> 00:07:53.720]  祭司們、守殿官和殺都的人都忽然來了
[00:07:53.720 --> 00:07:55.720]  因為因他們教訓百姓
[00:07:55.720 --> 00:07:57.720]  宣講在耶穌裡死人的復活
[00:07:57.720 --> 00:07:59.720]  就很牢牢
[00:07:59.720 --> 00:08:01.720]  於是下手拿著他們
[00:08:01.720 --> 00:08:03.720]  因為天已經晚了
[00:08:03.720 --> 00:08:05.720]  就把他們關到第二天
[00:08:05.720 --> 00:08:07.720]  但聽到之人有許多信的
[00:08:07.720 --> 00:08:10.720]  南丁約有五千人
[00:08:10.720 --> 00:08:11.720]  第二天
[00:08:11.720 --> 00:08:15.720]  官長、長老和文士都在耶路撒冷聚會
[00:08:15.720 --> 00:08:19.720]  大祭司阿拿和、戈亞發、約翰、亞歷山大
[00:08:19.720 --> 00:08:22.720]  並大祭司的親族都在那裡
[00:08:22.720 --> 00:08:25.720]  叫司徒站在當中問他們說
[00:08:25.720 --> 00:08:27.720]  你們憑著什麼能力
[00:08:27.720 --> 00:08:30.720]  奉誰的名做這件事呢?
[00:08:30.720 --> 00:08:36.720]  當時出席的有大祭司阿拿、戈亞發
[00:08:36.720 --> 00:08:40.720]  和大祭司的親族約翰和亞歷山大等等
[00:08:40.720 --> 00:08:44.720]  這些都是猶太社會裡最高層
[00:08:44.720 --> 00:08:46.720]  最有權力的宗教領袖
[00:08:46.720 --> 00:08:51.720]  大祭司的家族不單只掌管了聖殿的事務
[00:08:51.720 --> 00:08:53.720]  還和羅馬政府有很緊密的聯繫
[00:08:53.720 --> 00:08:55.720]  影響力很大
[00:08:55.720 --> 00:08:57.720]  他們負責審判宗教案件
[00:08:57.720 --> 00:09:00.720]  所以他們有很大的話事權
[00:09:00.720 --> 00:09:03.720]  可以說這些人都是當時猶太社會中
[00:09:03.720 --> 00:09:06.720]  最有地位、影響力最大的人
[00:09:06.720 --> 00:09:08.720]  不單只掌管信仰
[00:09:08.720 --> 00:09:14.720]  更加掌管了猶太人的生活、財富和民生
[00:09:14.720 --> 00:09:18.720]  這些有權有勢的人
[00:09:18.720 --> 00:09:21.720]  就叫彼得和約翰站在那裡
[00:09:21.720 --> 00:09:23.720]  要質問他們
[00:09:23.720 --> 00:09:25.720]  要設置陷阱給他們
[00:09:25.720 --> 00:09:27.720]  他們利用自己高高在上的位置
[00:09:27.720 --> 00:09:28.720]  去審問他們
[00:09:28.720 --> 00:09:29.720]  去告訴他們
[00:09:29.720 --> 00:09:31.720]  你以為你自己是誰
[00:09:31.720 --> 00:09:34.720]  你要看清楚誰是掌權的
[00:09:34.720 --> 00:09:38.720]  聖經說你們憑著什麼能力
[00:09:38.720 --> 00:09:41.720]  奉誰的名去行這件事呢
[00:09:41.720 --> 00:09:46.720]  有時候這句話是別人告訴我們
[00:09:46.720 --> 00:09:49.720]  有時候可能在心裡
[00:09:49.720 --> 00:09:52.720]  自己也會這樣質疑自己
[00:09:52.720 --> 00:09:55.720]  可能未必一模一樣
[00:09:55.720 --> 00:09:57.720]  但當你細心聽
[00:09:57.720 --> 00:09:59.720]  他背後那種手法
[00:09:59.720 --> 00:10:01.720]  你可能也不陌生
[00:10:01.720 --> 00:10:03.720]  在這個世界的聲音
[00:10:03.720 --> 00:10:05.720]  最厲害的就是用懷疑
[00:10:05.720 --> 00:10:07.720]  用控訴
[00:10:07.720 --> 00:10:08.720]  用恐嚇
[00:10:08.720 --> 00:10:12.720]  讓我們對自己都起疑
[00:10:12.720 --> 00:10:14.720]  都不敢踏前一步
[00:10:14.720 --> 00:10:15.720]  在日常生活中
[00:10:15.720 --> 00:10:18.720]  我們也可能聽過這些聲音
[00:10:18.720 --> 00:10:20.720]  你以為你自己是誰
[00:10:20.720 --> 00:10:23.720]  當你想憑著信心去踏出去
[00:10:23.720 --> 00:10:25.720]  或者想跟別人分享
[00:10:25.720 --> 00:10:26.720]  你的故事
[00:10:26.720 --> 00:10:29.720]  生命裡有誰去影響你
[00:10:29.720 --> 00:10:30.720]  去鼓勵你的時候
[00:10:30.720 --> 00:10:32.720]  總有聲音在你耳邊
[00:10:32.720 --> 00:10:34.720]  小聲跟你說
[00:10:34.720 --> 00:10:36.720]  你有什麼資格
[00:10:36.720 --> 00:10:37.720]  你都不夠厲害
[00:10:37.720 --> 00:10:39.720]  你都不夠聖潔
[00:10:39.720 --> 00:10:41.720]  你錯了那麼多次
[00:10:41.720 --> 00:10:43.720]  你不要那麼多事
[00:10:43.720 --> 00:10:46.720]  又或者有聲音跟你說
[00:10:46.720 --> 00:10:51.720]  你憑什麼權柄去這樣生活
[00:10:51.720 --> 00:10:55.720]  當你很努力地想跟別人劃清界線
[00:10:55.720 --> 00:10:56.720]  去設一個界限
[00:10:56.720 --> 00:10:58.720]  去學習原諒別人
[00:10:58.720 --> 00:11:01.720]  或者去改變自己的時候
[00:11:01.720 --> 00:11:02.720]  有聲音跟你說
[00:11:02.720 --> 00:11:06.720]  你以為你自己可以跟別人有什麼不同
[00:11:06.720 --> 00:11:08.720]  你憑什麼覺得自己可以改變
[00:11:08.720 --> 00:11:12.720]  你有什麼本事
[00:11:12.720 --> 00:11:14.720]  可能有問題去問你
[00:11:14.720 --> 00:11:17.720]  誰給你權利
[00:11:17.720 --> 00:11:20.720]  相信神會用你
[00:11:20.720 --> 00:11:22.720]  當你開始有些很大膽的夢想
[00:11:22.720 --> 00:11:24.720]  或者想為自己
[00:11:24.720 --> 00:11:25.720]  為你的家人
[00:11:25.720 --> 00:11:26.720]  為身邊的人
[00:11:26.720 --> 00:11:27.720]  去大膽去祈禱
[00:11:27.720 --> 00:11:28.720]  去做夢的時候
[00:11:28.720 --> 00:11:30.720]  你心裡可能會發出
[00:11:30.720 --> 00:11:32.720]  神不會想用你
[00:11:32.720 --> 00:11:33.720]  你都不夠厲害
[00:11:33.720 --> 00:11:37.720]  你不要想那麼多
[00:11:37.720 --> 00:11:40.720]  你真的被赦免嗎
[00:11:40.720 --> 00:11:42.720]  你真的值得被愛嗎
[00:11:42.720 --> 00:11:44.720]  當你學著
[00:11:44.720 --> 00:11:46.720]  去走在自由裡面
[00:11:46.720 --> 00:11:47.720]  當你學習
[00:11:47.720 --> 00:11:49.720]  想依靠神的恩典
[00:11:49.720 --> 00:11:51.720]  去走這條路的時候
[00:11:51.720 --> 00:11:55.720]  有時候你都會拿出自己的軟弱
[00:11:55.720 --> 00:11:58.720]  在你的腦裡不停地播放
[00:11:58.720 --> 00:11:59.720]  想你相信
[00:11:59.720 --> 00:12:02.720]  神的恩典是不夠你用的
[00:12:02.720 --> 00:12:03.720]  權力去壓迫你
[00:12:03.720 --> 00:12:05.720]  想令你去退縮
[00:12:05.720 --> 00:12:06.720]  令你質疑自己
[00:12:06.720 --> 00:12:09.720]  令你不敢再開口
[00:12:09.720 --> 00:12:11.720]  你有沒有發現
[00:12:11.720 --> 00:12:12.720]  這些聲音
[00:12:12.720 --> 00:12:15.720]  永遠都很想質疑你
[00:12:15.720 --> 00:12:16.720]  去控訴你
[00:12:16.720 --> 00:12:17.720]  令你閉嘴
[00:12:17.720 --> 00:12:19.720]  令你活在恐懼裡面
[00:12:19.720 --> 00:12:22.720]  令你活在自己的自卑裡面
[00:12:22.720 --> 00:12:24.720]  聖經裡說撒旦
[00:12:24.720 --> 00:12:27.720]  撒旦是一個控告弟兄的
[00:12:27.720 --> 00:12:28.720]  他最大的目的
[00:12:28.720 --> 00:12:31.720]  就是想你不記得自己是誰
[00:12:31.720 --> 00:12:34.720]  不記得你屬於哪一個
[00:12:34.720 --> 00:12:35.720]  而彼得和約翰
[00:12:35.720 --> 00:12:38.720]  當他們面對這些質問的時候
[00:12:38.720 --> 00:12:41.720]  他們的回答是很值得我們去學習的
[00:12:41.720 --> 00:12:45.720]  在四章八至十四節這樣說
[00:12:45.720 --> 00:12:48.720]  當時彼得被聖靈充滿
[00:12:48.720 --> 00:12:49.720]  對他們說
[00:12:49.720 --> 00:12:51.720]  民間的官長和長老
[00:12:51.720 --> 00:12:53.720]  倘若今天我們被查問
[00:12:53.720 --> 00:12:57.720]  是因著一個殘疾人身上所行的善事
[00:12:57.720 --> 00:12:59.720]  這人怎麼得了痊癒
[00:12:59.720 --> 00:13:03.720]  你們眾人和以色列百姓都當知道
[00:13:03.720 --> 00:13:06.720]  站在你面前的這人得痊癒
[00:13:06.720 --> 00:13:09.720]  就像靠著你們所釘的十字架
[00:13:09.720 --> 00:13:12.720]  神叫他從死裡復活的拿撒勒人耶穌的名
[00:13:12.720 --> 00:13:16.720]  這位耶穌是你們將人所雕起的石頭
[00:13:16.720 --> 00:13:20.720]  已經成了防國石的頭塊石頭
[00:13:20.720 --> 00:13:23.720]  除他以外別無拯救
[00:13:23.720 --> 00:13:26.720]  因為在天下人間沒有次下別名
[00:13:26.720 --> 00:13:29.720]  我們可以靠著得救
[00:13:29.720 --> 00:13:32.720]  他們見到彼得和約翰的膽量
[00:13:32.720 --> 00:13:35.720]  又看出他們完善沒有學問的平民
[00:13:35.720 --> 00:13:37.720]  就很驚訝
[00:13:37.720 --> 00:13:41.720]  認出他們曾是跟耶穌一起的
[00:13:41.720 --> 00:13:45.720]  又看見那自好了的人和他們一同站著
[00:13:45.720 --> 00:13:47.720]  就無話可說
[00:13:47.720 --> 00:13:49.720]  當時的宗教領袖
[00:13:49.720 --> 00:13:52.720]  見到彼得和約翰的勇氣都很驚訝
[00:13:52.720 --> 00:13:56.720]  認得出這兩個人原本是沒有學問的小民
[00:13:56.720 --> 00:13:58.720]  意思不是他們蠢
[00:13:58.720 --> 00:14:01.720]  而是他們沒有受過拉比學校的學習
[00:14:01.720 --> 00:14:04.720]  或者是正統希臘學院的正式訓練
[00:14:04.720 --> 00:14:08.720]  沒有學過如何在公眾場合演講
[00:14:08.720 --> 00:14:09.720]  一般來說
[00:14:09.720 --> 00:14:12.720]  好像彼得這樣在社會上沒有地位
[00:14:12.720 --> 00:14:14.720]  沒有讀過書的
[00:14:14.720 --> 00:14:18.720]  如果帶他到公會上被審問
[00:14:18.720 --> 00:14:20.720]  面對著這班領袖
[00:14:20.720 --> 00:14:22.720]  宗教領袖、學問領袖
[00:14:22.720 --> 00:14:24.720]  他們一定不敢說話
[00:14:24.720 --> 00:14:27.720]  一定會嚇得嘴巴發麻
[00:14:27.720 --> 00:14:30.720]  但反而彼得他們一點都不懼怕
[00:14:30.720 --> 00:14:32.720]  很勇敢地指出
[00:14:32.720 --> 00:14:35.720]  這些領袖將神所差來的人
[00:14:35.720 --> 00:14:38.720]  耶穌釘在十字架上
[00:14:38.720 --> 00:14:41.720]  他不單向這班權貴指出
[00:14:41.720 --> 00:14:43.720]  耶穌究竟是誰
[00:14:43.720 --> 00:14:47.720]  更加去揭示他們的內心
[00:14:47.720 --> 00:14:50.720]  這班權貴、領袖
[00:14:50.720 --> 00:14:52.720]  最大的問題
[00:14:52.720 --> 00:14:54.720]  不是他們不懂法律
[00:14:54.720 --> 00:14:58.720]  不是他們不知道先知所說的每一句話
[00:14:58.720 --> 00:15:00.720]  不是不知道神的影響是甚麼
[00:15:00.720 --> 00:15:04.720]  但他們卻將自己的利益、權利
[00:15:04.720 --> 00:15:06.720]  放到比神更加大
[00:15:06.720 --> 00:15:08.720]  並且自以為意
[00:15:08.720 --> 00:15:10.720]  不承認自己也需要拯救
[00:15:10.720 --> 00:15:12.720]  結果錯過了
[00:15:12.720 --> 00:15:15.720]  連耶穌在他們眼前所做的神蹟
[00:15:15.720 --> 00:15:17.720]  他們也不願意去承認
[00:15:17.720 --> 00:15:20.720]  不承認耶穌在他們身上
[00:15:20.720 --> 00:15:24.720]  透過彼得和約翰身上所做過的神蹟
[00:15:24.720 --> 00:15:28.720]  錯過了他們自己的救恩
[00:15:28.720 --> 00:15:32.720]  彼得和約翰沒有急於為自己辯護
[00:15:32.720 --> 00:15:35.720]  他們沒有為自己去維護任何東西
[00:15:35.720 --> 00:15:38.720]  彼得和約翰可以坦然無懼
[00:15:38.720 --> 00:15:40.720]  直言不諱
[00:15:40.720 --> 00:15:43.720]  是因為他們曾經和耶穌同行
[00:15:43.720 --> 00:15:47.720]  親身經歷主的同在和改變
[00:15:47.720 --> 00:15:50.720]  所以這份從神所賜給他們的勇氣
[00:15:50.720 --> 00:15:52.720]  是沒有人可以給他們的
[00:15:52.720 --> 00:15:55.720]  也因為這份勇氣
[00:15:55.720 --> 00:15:57.720]  這份膽量
[00:15:57.720 --> 00:16:01.720]  讓他們被人一眼就認出
[00:16:01.720 --> 00:16:04.720]  他們就是和神一起經歷過
[00:16:04.720 --> 00:16:06.720]  一起同行過的人
[00:16:06.720 --> 00:16:08.720]  彼得的勇氣
[00:16:08.720 --> 00:16:10.720]  本來是去審問他
[00:16:10.720 --> 00:16:12.720]  控告他的情況
[00:16:12.720 --> 00:16:16.720]  變成了見證神的機會
[00:16:16.720 --> 00:16:18.720]  他把一個被控告的警方
[00:16:18.720 --> 00:16:22.720]  變成了一個見證神的機會
[00:16:22.720 --> 00:16:24.720]  其實我們也會遇上很多
[00:16:24.720 --> 00:16:26.720]  未知或不肯定的時候
[00:16:26.720 --> 00:16:28.720]  有時候真的看不清楚
[00:16:28.720 --> 00:16:30.720]  上帝給我們的路是怎樣走
[00:16:30.720 --> 00:16:32.720]  只是一天過一天
[00:16:32.720 --> 00:16:34.720]  一年過一年
[00:16:34.720 --> 00:16:35.720]  我記得那時候
[00:16:35.720 --> 00:16:37.720]  我還在學校教書的時候
[00:16:37.720 --> 00:16:39.720]  每一年那份合約
[00:16:39.720 --> 00:16:41.720]  和我更新那份合約
[00:16:41.720 --> 00:16:42.720]  然後我的心就
[00:16:42.720 --> 00:16:44.720]  今年神有沒有給我新的指引?
[00:16:44.720 --> 00:16:46.720]  他還是給我這份合約
[00:16:46.720 --> 00:16:48.720]  叫我簽,繼續做老師
[00:16:48.720 --> 00:16:50.720]  我好像在等一個
[00:16:50.720 --> 00:16:52.720]  究竟那條路是怎樣
[00:16:52.720 --> 00:16:53.720]  我不知道
[00:16:53.720 --> 00:16:55.720]  我手上那份是甚麼
[00:16:55.720 --> 00:16:57.720]  我們都是活在一些不確定
[00:16:57.720 --> 00:16:59.720]  究竟何時?
[00:16:59.720 --> 00:17:00.720]  等很久的時候
[00:17:00.720 --> 00:17:02.720]  看不清楚前路
[00:17:02.720 --> 00:17:03.720]  很多壓力
[00:17:03.720 --> 00:17:05.720]  很多挑戰
[00:17:05.720 --> 00:17:07.720]  就好像當年的門徒
[00:17:07.720 --> 00:17:08.720]  他們收到指示
[00:17:08.720 --> 00:17:10.720]  他們要把這個福音的訊息
[00:17:10.720 --> 00:17:12.720]  耶穌從死裡復活
[00:17:12.720 --> 00:17:13.720]  是我們的主
[00:17:13.720 --> 00:17:14.720]  這個訊息
[00:17:14.720 --> 00:17:16.720]  去傳開去
[00:17:16.720 --> 00:17:18.720]  但其實他們是沒有路徑的
[00:17:18.720 --> 00:17:19.720]  也沒有IG
[00:17:19.720 --> 00:17:20.720]  也沒有WhatsApp
[00:17:20.720 --> 00:17:21.720]  他們只可以
[00:17:21.720 --> 00:17:23.720]  透過他們的腳
[00:17:23.720 --> 00:17:24.720]  一步一步
[00:17:24.720 --> 00:17:26.720]  把神的地圖走出來
[00:17:26.720 --> 00:17:28.720]  但其實是沒有路線圖
[00:17:28.720 --> 00:17:31.720]  讓他們去跟
[00:17:31.720 --> 00:17:33.720]  當年的門徒
[00:17:33.720 --> 00:17:36.720]  之所以能夠在困難當中
[00:17:36.720 --> 00:17:37.720]  有勇敢
[00:17:37.720 --> 00:17:39.720]  有信心
