
[00:00:00.000 --> 00:00:01.000]   Amen
[00:19:48.000 --> 00:19:52.000]   Even though I can't see, but I know that God takes care of him
[00:19:52.000 --> 00:19:58.000]   So it was really a very humbling experience
[00:19:58.000 --> 00:20:02.000]   Just to let go of my control on my brother
[00:20:02.000 --> 00:20:06.000]   And see how he can flourish there
[00:20:06.000 --> 00:20:10.000]   I know each one of you might have different parts
[00:20:10.000 --> 00:20:12.000]   Maybe not as a sibling
[00:20:12.000 --> 00:20:16.000]   But there are a lot of things that we want to take care of
[00:20:16.000 --> 00:20:18.000]   We think that's our responsibility
[00:20:18.000 --> 00:20:20.000]   Because this is how we are taught to be
[00:20:20.000 --> 00:20:25.000]   But I wonder if there's anything you would like to just let go
[00:20:25.000 --> 00:20:29.000]   And submit that to God and allow him to intervene
[00:20:29.000 --> 00:20:33.000]   And take care of the rest of your families
[00:20:33.000 --> 00:20:44.000]   So I wonder how the things can be different with God's intervention
[00:20:44.000 --> 00:20:47.000]   Let's go back to Abraham's story a little bit
[00:20:47.000 --> 00:20:53.000]   The change, I don't know whether you are aware of where the change comes from
[00:20:53.000 --> 00:20:55.000]   You have been doing your own thing
[00:20:55.000 --> 00:20:57.000]   And having Ishmael for a few years already
[00:20:57.000 --> 00:21:04.000]   But God can only intervene when Sarah voices out something is wrong
[00:21:04.000 --> 00:21:07.000]   So at the start of the story we see that
[00:21:07.000 --> 00:21:11.000]   Sarah saw how the two boys were playing together
[00:21:11.000 --> 00:21:14.000]   And she thinks something is wrong here
[00:21:14.000 --> 00:21:17.000]   And she voices out to Abraham
[00:21:17.000 --> 00:21:21.000]   And then after that God starts to speak to Abraham on this matter
[00:21:21.000 --> 00:21:26.000]   We see that, as I mentioned before, Abraham took a relatively passive role
[00:21:26.000 --> 00:21:30.000]   And we can see that he doesn't want to send the boys away
[00:21:30.000 --> 00:21:33.000]   Because he might not see that as a problem
[00:21:33.000 --> 00:21:39.000]   But we can only resolve a problem when you acknowledge there is one
[00:21:39.000 --> 00:21:43.000]   If you don't want to acknowledge it, nothing will be changed
[00:21:43.000 --> 00:21:46.000]   So Abraham's position is not new to us
[00:21:46.000 --> 00:21:50.000]   I want to address something, particularly in our culture
[00:21:50.000 --> 00:21:57.000]   In Chinese culture, there are a lot of people who like to avoid conflict
[00:21:57.000 --> 00:22:00.000]   Many of us have huge conflict avoidance
[00:22:00.000 --> 00:22:05.000]   We want to maintain the harmony at home and keep everyone together
[00:22:05.000 --> 00:22:10.000]   But the harmony on the surface is not exactly what we want
[00:22:10.000 --> 00:22:13.000]   We do not have peace just having harmony on the surface
[00:22:13.000 --> 00:22:17.000]   And seeing the tension, like my family's tension on the table
[00:22:17.000 --> 00:22:20.000]   It's not true peace, right?
[00:22:20.000 --> 00:22:28.000]   And also we like to greet each other with blessings in the beginning of the year
[00:22:28.000 --> 00:22:32.000]   That's a good thing to do, but let's not settle with that
[00:22:32.000 --> 00:22:36.000]   Let's not just settle with saying some blessings
[00:22:36.000 --> 00:22:39.000]   But actually be a blessing to the people around us
[00:22:39.000 --> 00:22:49.000]   So I wonder how we can actually be a blessing in our family
[00:22:49.000 --> 00:22:53.000]   When there are things that we might not be able to control
[00:22:53.000 --> 00:22:56.000]   I want to share a story with you, I struggle with that
[00:22:56.000 --> 00:23:01.000]   But I feel I want to share with you today
[00:23:01.000 --> 00:23:07.000]   My family is not, I struggle with my family basically
[00:23:07.000 --> 00:23:10.000]   My parents are divorced, and before they divorced
[00:23:10.000 --> 00:23:14.000]   They took a really long time with a lot of conflicts at home
[00:23:14.000 --> 00:23:18.000]   I know you might not expect this in Chinese New Year
[00:23:18.000 --> 00:23:20.000]   But anyway, I'll just share
[00:23:20.000 --> 00:23:27.000]   So one night, they were having a really intense fight with each other
[00:23:27.000 --> 00:23:30.000]   My brother and I were sharing a room at that time
[00:23:30.000 --> 00:23:32.000]   And then we overheard their fight
[00:23:32.000 --> 00:23:35.000]   And then we were not sure what to do in the room
[00:23:35.000 --> 00:23:40.000]   So as I said, my brother is a huge conflict avoidant
[00:23:40.000 --> 00:23:43.000]   And he was like, "Oh, I can't deal with that"
[00:23:43.000 --> 00:23:47.000]   And then he also said, "I'm not sure whether you can deal with that as well"
[00:23:47.000 --> 00:23:49.000]   Because I have always been the firecracker at home
[00:23:49.000 --> 00:23:52.000]   I make troubles and I stir things up
[00:23:52.000 --> 00:23:56.000]   And then I was like, "Yeah, maybe let's wait"
[00:23:56.000 --> 00:24:00.000]   But it takes so long, it's like until 1am, it's not resolved yet
[00:24:00.000 --> 00:24:04.000]   And I'm like, I prayed and I have peace
[00:24:04.000 --> 00:24:06.000]   And I go out and talk to my parents
[00:24:06.000 --> 00:24:11.000]   And then what I did was just simply calming them down
[00:24:11.000 --> 00:24:13.000]   I said, "You need to calm down right now"
[00:24:13.000 --> 00:24:17.000]   And it's 1am in the morning and we're not heading anywhere
[00:24:17.000 --> 00:24:19.000]   And I don't know what will happen
[00:24:19.000 --> 00:24:21.000]   That's all, and then I try to talk to them
[00:24:21.000 --> 00:24:23.000]   And they calm themselves down
[00:24:23.000 --> 00:24:28.000]   And decide to have a discussion later when they are calmer
[00:24:28.000 --> 00:24:32.000]   So, that's the case, I didn't do anything
[00:24:32.000 --> 00:24:35.000]   But the next day, my dad spoke to me
[00:24:35.000 --> 00:24:38.000]   I am the only Christian at home
[00:24:38.000 --> 00:24:40.000]   And my dad spoke to me
[00:24:40.000 --> 00:24:47.000]   And he always be a little bit unsure whether he likes me as a Christian
[00:24:47.000 --> 00:24:50.000]   Because he just doesn't believe that
[00:24:50.000 --> 00:24:52.000]   And don't know what I'm doing in church
[00:24:52.000 --> 00:24:53.000]   I'm always in church
[00:24:53.000 --> 00:24:56.000]   But he spoke to me that morning and said
[00:24:56.000 --> 00:24:59.000]   "Now I see how God works in your life"
[00:24:59.000 --> 00:25:03.000]   And you were never that calm in conflicts
[00:25:03.000 --> 00:25:06.000]   But you did that very well last night
[00:25:06.000 --> 00:25:12.000]   And so I wonder, in the midst of our family dynamics
[00:25:12.000 --> 00:25:16.000]   In the midst of different things going on in our family
[00:25:16.000 --> 00:25:22.000]   How do we be the one that stands in front of God
[00:25:22.000 --> 00:25:27.000]   And be the person that can minister God's goodness in our family
[00:25:27.000 --> 00:25:31.000]   So I know that it's uneasy to do that
[00:25:31.000 --> 00:25:33.000]   It's uneasy for me to do that as well
[00:25:33.000 --> 00:25:36.000]   As we attend to the bigger gathering
[00:25:36.000 --> 00:25:38.000]   There's too many things going on
[00:25:38.000 --> 00:25:42.000]   But I wonder how we can do that
[00:25:42.000 --> 00:25:45.000]   I want to encourage you with what Paul says to us
[00:25:45.000 --> 00:25:48.000]   He describes us as God's temple
[00:25:48.000 --> 00:25:50.000]   And the Holy Spirit dwells in us
[00:25:50.000 --> 00:25:55.000]   That means people actually can meet God through us
[00:25:55.000 --> 00:25:57.000]   Because we are God's temple
[00:25:57.000 --> 00:26:01.000]   In the past, people can only go to the temple to pray to God
[00:26:01.000 --> 00:26:03.000]   To ask the priest to have sacrifice
[00:26:03.000 --> 00:26:07.000]   And now, since Jesus Christ has come
[00:26:07.000 --> 00:26:09.000]   And gave us the Holy Spirit
