
[00:00:00.000 --> 00:00:01.280]   Good morning, everyone.
[00:17:24.860 --> 00:17:26.920]   and it was on this 20-point turn, back and forth,
[00:17:26.920 --> 00:17:28.080]   couldn't get out, right?
[00:17:28.080 --> 00:17:31.880]   And it kind of is a picture for maybe some of us.
[00:17:31.880 --> 00:17:33.240]   We may feel stuck.
[00:17:33.240 --> 00:17:35.460]   We may feel stuck in one of these situations.
[00:17:35.460 --> 00:17:37.640]   This may be where your no is.
[00:17:37.640 --> 00:17:38.700]   It has been for me.
[00:17:38.700 --> 00:17:41.120]   But then when you begin to pray,
[00:17:41.120 --> 00:17:42.440]   how do you want me to pray?
[00:17:42.440 --> 00:17:44.400]   How should I pray, God?
[00:17:44.400 --> 00:17:49.120]   Then it begins to unleash something in us,
[00:17:49.120 --> 00:17:51.280]   this hope and this courage.
[00:17:51.280 --> 00:17:53.280]   If we look again at the passage,
[00:17:53.280 --> 00:17:55.400]   there's this beautiful truth
[00:17:55.400 --> 00:17:59.680]   that Jesus says to Peter at the end,
[00:17:59.680 --> 00:18:01.520]   "You are a stumbling block to me."
[00:18:01.520 --> 00:18:02.720]   And then he says this,
[00:18:02.720 --> 00:18:06.720]   "You do not have in mind the concerns of God,
[00:18:06.720 --> 00:18:08.860]   "but merely human concerns."
[00:18:08.860 --> 00:18:11.360]   Now think about that for a moment.
[00:18:11.360 --> 00:18:12.940]   God has concerns.
[00:18:12.940 --> 00:18:15.780]   Have we asked him what his concern is?
[00:18:15.780 --> 00:18:19.800]   Because sometimes we're caught up in our human concerns,
[00:18:19.800 --> 00:18:23.400]   and these may be very good human concerns,
[00:18:23.400 --> 00:18:25.900]   a family member that needs healing.
[00:18:25.900 --> 00:18:29.040]   But it's a beautiful thing when we can say,
[00:18:29.040 --> 00:18:30.660]   "Lord, how do you want me to pray?
[00:18:30.660 --> 00:18:32.080]   "What are you concerned about?"
[00:18:32.080 --> 00:18:35.000]   And then it begins to open things up.
[00:18:35.000 --> 00:18:37.120]   That was Peter's first no.
[00:18:37.120 --> 00:18:39.680]   Okay, let me pause there.
[00:18:39.680 --> 00:18:41.360]   Is this making sense?
[00:18:41.360 --> 00:18:43.080]   Yeah, it's okay?
[00:18:43.080 --> 00:18:45.560]   It's good, you're still saying yes?
[00:18:45.560 --> 00:18:48.560]   Okay, all right, that's good.
[00:18:48.560 --> 00:18:50.640]   So let's go on to the second one.
[00:18:50.640 --> 00:18:53.200]   This one happened on the road to Jerusalem.
[00:18:53.200 --> 00:18:56.560]   The next no happens actually in Jerusalem.
[00:18:56.560 --> 00:18:59.440]   And that next no comes from John.
[00:18:59.440 --> 00:19:04.220]   And John chapter 13, three through eight.
[00:19:04.220 --> 00:19:08.240]   And this no is taking place in the upper room.
[00:19:08.240 --> 00:19:10.860]   So they're in Jerusalem, night before crucifixion,
[00:19:10.860 --> 00:19:12.380]   and it's the foot washing.
[00:19:12.380 --> 00:19:15.300]   So we have here, "Jesus knew that the Father
[00:19:15.300 --> 00:19:18.260]   "had put all things under his power,
[00:19:18.260 --> 00:19:23.260]   "and that he had come from God and was returning to God."
[00:19:23.260 --> 00:19:24.740]   Okay, I'm just gonna pause there.
[00:19:24.740 --> 00:19:29.260]   That is a beautiful description of Jesus as our leader.
[00:19:29.260 --> 00:19:31.360]   He had all power.
[00:19:31.360 --> 00:19:34.620]   And he knew where he would come from
[00:19:34.620 --> 00:19:35.560]   and where he was going.
[00:19:35.560 --> 00:19:37.220]   He was grounded, right?
[00:19:37.220 --> 00:19:41.060]   And then in this power, he picks up the towel,
[00:19:41.060 --> 00:19:42.680]   the symbol of service.
[00:19:42.680 --> 00:19:46.080]   That's something we're trying to help our students
[00:19:46.080 --> 00:19:49.740]   understand, that it's the powerful that serve.
[00:19:49.740 --> 00:19:53.840]   It's the powerful that are able to do that.
[00:19:53.840 --> 00:19:58.560]   Thomas Merchant says, "The sign of humility is strength."
[00:19:58.560 --> 00:19:59.820]   And it's okay.
[00:19:59.820 --> 00:20:01.180]   So that's a different sermon.
