
[00:00:00.000 --> 00:00:02.000]  多謝KenKen,我們給KenKen掌聲
[00:04:36.000 --> 00:04:38.000]  究竟發生了什麼事
[00:04:38.000 --> 00:04:40.000]  讓人與人之間的關係
[00:04:40.000 --> 00:04:43.000]  是趨向這個狀態呢
[00:04:43.000 --> 00:04:45.000]  我在看不同的書
[00:04:45.000 --> 00:04:46.000]  在找不同的東西的時候
[00:04:46.000 --> 00:04:47.000]  其實它在說
[00:04:47.000 --> 00:04:51.000]  當人與人之間有這些病徵的時候
[00:04:51.000 --> 00:04:55.000]  可能就進入了這些狀態當中
[00:04:55.000 --> 00:04:57.000]  可能是恐懼
[00:04:57.000 --> 00:04:59.000]  會怕很多東西
[00:04:59.000 --> 00:05:01.000]  會怕被拒絕
[00:05:01.000 --> 00:05:04.000]  如果我發了一個訊息給他
[00:05:04.000 --> 00:05:07.000]  兩個藍蝶已讀不回
[00:05:07.000 --> 00:05:08.000]  那怎麼辦呢
[00:05:08.000 --> 00:05:11.000]  或者我很想和他開啟這個狀態
[00:05:11.000 --> 00:05:13.000]  但他完全不理我
[00:05:13.000 --> 00:05:15.000]  他完全放棄了我
[00:05:15.000 --> 00:05:17.000]  我也很害怕這些東西
[00:05:17.000 --> 00:05:19.000]  或者我很害怕
[00:05:19.000 --> 00:05:20.000]  如果我真的和他
[00:05:20.000 --> 00:05:22.000]  把一些東西說出來的時候
[00:05:22.000 --> 00:05:23.000]  情緒的爆發
[00:05:23.000 --> 00:05:25.000]  我能不能夠接受得到呢
[00:05:25.000 --> 00:05:27.000]  我能不能夠承載得到呢
[00:05:27.000 --> 00:05:29.000]  如果對方有很多東西指控過來的時候
[00:05:29.000 --> 00:05:33.000]  其實我是很害怕任何所有的衝突
[00:05:33.000 --> 00:05:36.000]  其實關係上有衝突是正常的
[00:05:36.000 --> 00:05:38.000]  但如果我落在一個
[00:05:38.000 --> 00:05:40.000]  我很害怕所有的衝突
[00:05:40.000 --> 00:05:43.000]  每次這些衝突一來的時候
[00:05:43.000 --> 00:05:46.000]  我就整個人呆住了
[00:05:46.000 --> 00:05:49.000]  我是很害怕這些狀態當中
[00:05:49.000 --> 00:05:53.000]  而當恐懼未被處理的時候
[00:05:53.000 --> 00:05:58.000]  慢慢就去到一個孤立的狀態當中
[00:05:58.000 --> 00:06:00.000]  就不找他了
[00:06:00.000 --> 00:06:01.000]  只要我不找他
[00:06:01.000 --> 00:06:03.000]  只要我和他不見面
[00:06:03.000 --> 00:06:06.000]  有他在的地方我不出席的時候
[00:06:06.000 --> 00:06:08.000]  我就沒有衝突了
[00:06:08.000 --> 00:06:10.000]  我就不怕有任何的
[00:06:10.000 --> 00:06:14.000]  讓關係更加惡化的情況
[00:06:14.000 --> 00:06:17.000]  不單是心情上
[00:06:17.000 --> 00:06:18.000]  可能距離上
[00:06:18.000 --> 00:06:20.000]  也有一個距離的時候
[00:06:20.000 --> 00:06:24.000]  其實我們就很難再次建立那種信任
[00:06:24.000 --> 00:06:27.000]  因為我真的沒有再和對方聊天
[00:06:27.000 --> 00:06:29.000]  當所有的恐懼
[00:06:29.000 --> 00:06:32.000]  孤立、差異和疏離
[00:06:32.000 --> 00:06:34.000]  一起壓在一起的時候
[00:06:34.000 --> 00:06:37.000]  就會形成一個惡性的循環
[00:06:37.000 --> 00:06:39.000]  你看到對方的時候
[00:06:39.000 --> 00:06:41.000]  你看到他的電話被蓋住
[00:06:41.000 --> 00:06:44.000]  你就會想是不是他又在騙我呢?
[00:06:44.000 --> 00:06:47.000]  當你看到他和別人談笑風生的時候
[00:06:47.000 --> 00:06:50.000]  你就會想為什麼他剛才對我這麼冷酷
[00:06:50.000 --> 00:06:51.000]  他不和我說話
[00:06:51.000 --> 00:06:53.000]  他和其他人說話
[00:06:53.000 --> 00:06:57.000]  我們將每一個傷口都藏在心裡
[00:06:57.000 --> 00:06:59.000]  去慢慢發酵
[00:06:59.000 --> 00:07:01.000]  原諒變得很難
[00:07:01.000 --> 00:07:03.000]  因為當我們選擇了
[00:07:03.000 --> 00:07:07.000]  將這些負面情緒積存下來的時候
[00:07:07.000 --> 00:07:11.000]  大家一直都處於痛苦的狀態當中
[00:07:11.000 --> 00:07:16.000]  其實大家都很痛苦
[00:07:16.000 --> 00:07:19.000]  但是令整件事
[00:07:19.000 --> 00:07:23.000]  能夠和解的可能性更加低
[00:07:23.000 --> 00:07:25.000]  因為放手
[00:07:25.000 --> 00:07:27.000]  放手這段關係不是最難
[00:07:27.000 --> 00:07:30.000]  而是放手積存在心裡的壓力
[00:07:30.000 --> 00:07:34.000]  那種情緒是更加難
[00:07:34.000 --> 00:07:36.000]  究竟發生了什麼事
[00:07:36.000 --> 00:07:38.000]  為什麼這段關係
[00:07:38.000 --> 00:07:40.000]  本來我是很著緊的
[00:07:40.000 --> 00:07:41.000]  這段關係
[00:07:41.000 --> 00:07:44.000]  這個人我是很疼的
[00:07:44.000 --> 00:07:48.000]  會去到今天的當中
[00:07:48.000 --> 00:07:51.000]  是日積月累的誤會
[00:07:51.000 --> 00:07:54.000]  是價值觀的改變
[00:07:54.000 --> 00:07:56.000]  是慢慢失去的信任
[00:07:56.000 --> 00:08:00.000]  各種不同的原因都影響著這段關係
[00:08:00.000 --> 00:08:03.000]  但是當你在這段關係的時候
[00:08:03.000 --> 00:08:06.000]  它影響的不只是你和他
[00:08:06.000 --> 00:08:08.000]  可能影響的是你怎樣看
[00:08:08.000 --> 00:08:12.000]  你其他所有的關係
[00:08:12.000 --> 00:08:15.000]  我連我和父母的關係都處理不了
[00:08:15.000 --> 00:08:18.000]  我怎樣可以愛惜我身邊的人呢
[00:08:18.000 --> 00:08:20.000]  我連最親的人都會傷害我
[00:08:20.000 --> 00:08:23.000]  那我很難再相信其他人
[00:08:23.000 --> 00:08:26.000]  原來人際關係是這麼脆弱的
[00:08:26.000 --> 00:08:28.000]  我還是小心一點好
[00:08:28.000 --> 00:08:30.000]  很多對自己的指責
[00:08:30.000 --> 00:08:32.000]  很多情緒的抑壓
[00:08:32.000 --> 00:08:37.000]  令到我很難面對其他的關係
[00:08:37.000 --> 00:08:40.000]  人與人之間變得很小心翼翼
[00:08:40.000 --> 00:08:42.000]  上一次的港島系列
[00:08:42.000 --> 00:08:44.000]  約瑟的系列當中
[00:08:44.000 --> 00:08:47.000]  說很多我們怎樣學習寬恕
[00:08:47.000 --> 00:08:49.000]  很多可以去學習
[00:08:49.000 --> 00:08:50.000]  去到怎樣去饒恕對方
[00:08:50.000 --> 00:08:53.000]  但我心裏想其實我沒有不饒恕對方
[00:08:53.000 --> 00:08:55.000]  我沒有生氣其他人
[00:08:55.000 --> 00:08:58.000]  我生命裏面最大的困難是恐懼
[00:08:58.000 --> 00:09:00.000]  我真的很害怕
[00:09:00.000 --> 00:09:04.000]  我每一次去做不同的心靈治療的時候
[00:09:04.000 --> 00:09:07.000]  那時腦裏的影像
[00:09:07.000 --> 00:09:11.000]  就是自己在一個房間裏鎖住了
[00:09:11.000 --> 00:09:13.000]  我不會隨便讓人進來
[00:09:13.000 --> 00:09:15.000]  我也不會出去
[00:09:15.000 --> 00:09:17.000]  其他人見到我
[00:09:17.000 --> 00:09:20.000]  可能也是一個正常的結交朋友
[00:09:20.000 --> 00:09:22.000]  會出去社交的人
[00:09:22.000 --> 00:09:26.000]  但我知道我心裏有一種對人際關係很大的恐懼
[00:09:26.000 --> 00:09:28.000]  因為我知道以前
[00:09:28.000 --> 00:09:31.000]  我曾經有某一段關係影響到我
[00:09:31.000 --> 00:09:34.000]  以致當我去建立其他關係的時候
[00:09:34.000 --> 00:09:36.000]  我變得很小心翼翼
[00:09:36.000 --> 00:09:39.000]  我變得很害怕和人相處
[00:09:39.000 --> 00:09:41.000]  我很害怕將真實的樣子
[00:09:41.000 --> 00:09:44.000]  去表達出來給人看
[00:09:44.000 --> 00:09:47.000]  於是其實是前一個星期
[00:09:47.000 --> 00:09:49.000]  我便祈禱
[00:09:49.000 --> 00:09:51.000]  因為系列完結了
[00:09:51.000 --> 00:09:53.000]  我知道我積存了很多情緒
[00:09:53.000 --> 00:09:54.000]  於是我散步
[00:09:54.000 --> 00:09:55.000]  我便祈禱
[00:09:55.000 --> 00:09:56.000]  我便和天父說
[00:09:56.000 --> 00:09:59.000]  為什麼人際關係這麼困難
[00:09:59.000 --> 00:10:02.000]  大家有沒有發生過這個立喊
[00:10:02.000 --> 00:10:03.000]  這個哭訴
[00:10:03.000 --> 00:10:05.000]  為什麼這麼困難
[00:10:05.000 --> 00:10:11.000]  我究竟怎樣可以去到進行這件事
[00:10:11.000 --> 00:10:16.000]  但當時天父好像給了我一個影像
[00:10:16.000 --> 00:10:18.000]  就是一個破爛的眼鏡
[00:10:18.000 --> 00:10:21.000]  他說當你用一個破爛的眼鏡
[00:10:21.000 --> 00:10:23.000]  去看這個世界的時候
[00:10:23.000 --> 00:10:27.000]  你怎樣會得到一個正常的影像
[00:10:27.000 --> 00:10:30.000]  當你所看的東西是被扭曲的時候
[00:10:30.000 --> 00:10:32.000]  你怎樣會去看自己
[00:10:32.000 --> 00:10:35.000]  看成一個合而的位置
[00:10:35.000 --> 00:10:37.000]  你將你的軟弱
[00:10:37.000 --> 00:10:38.000]  你的限制
[00:10:38.000 --> 00:10:40.000]  你的罪去放大
[00:10:40.000 --> 00:10:42.000]  你不是很看得清楚
[00:10:42.000 --> 00:10:45.000]  這個世界真實的是怎樣的
[00:10:45.000 --> 00:10:53.000]  我們這個系列是說復活的盼望
[00:10:53.000 --> 00:10:57.000]  上個星期我們說到的是身體的復活
[00:10:57.000 --> 00:10:58.000]  Chairman 博士
[00:10:58.000 --> 00:11:02.000]  說到耶穌的復活意味著罪惡被擊敗
[00:11:02.000 --> 00:11:06.000]  死亡的力量再不是最後的故事的終結
[00:11:06.000 --> 00:11:07.000]  而耶穌的復活
[00:11:07.000 --> 00:11:10.000]  不單是復活我們的身體
[00:11:10.000 --> 00:11:14.000]  更加是復活我們的關係
[00:11:14.000 --> 00:11:16.000]  這位復活的耶穌
[00:11:16.000 --> 00:11:18.000]  不單要離開墳墓
[00:11:18.000 --> 00:11:22.000]  祂要進入我們所上的房間裏面
[00:11:22.000 --> 00:11:27.000]  復活我們用恐懼和失敗封死的關係
[00:11:27.000 --> 00:11:30.000]  所以我們今天去看經文的時候
[00:11:30.000 --> 00:11:33.000]  是來自於約翰福音第20章
[00:11:33.000 --> 00:11:36.000]  是耶穌向門徒顯現的情節
[00:11:36.000 --> 00:11:38.000]  19節是這樣說的
[00:11:38.000 --> 00:11:42.000]  哪日就是七日的第一日晚上
[00:11:42.000 --> 00:11:48.000]  門徒因怕猶太人所在的地方都關了
[00:11:48.000 --> 00:11:50.000]  在原文的譯本裏面
[00:11:50.000 --> 00:11:53.000]  這個關了是上了鎖的
[00:11:53.000 --> 00:11:55.000]  其實那時候耶穌已經復活了
[00:11:55.000 --> 00:11:58.000]  那班婦女已經去到墳墓那裏
[00:11:58.000 --> 00:11:59.000]  她們看到空的墳墓
[00:11:59.000 --> 00:12:00.000]  她們看到天使
[00:12:00.000 --> 00:12:04.000]  她們回去跟彼得和門徒和約翰說
[00:12:04.000 --> 00:12:06.000]  彼得和約翰又跑回去
[00:12:06.000 --> 00:12:08.000]  看到墳墓已經空了
[00:12:08.000 --> 00:12:11.000]  她們知道耶穌已經復活了
[00:12:11.000 --> 00:12:15.000]  但是這裡說到門徒們懼怕
[00:12:15.000 --> 00:12:17.000]  在經文裏面說
[00:12:17.000 --> 00:12:21.000]  她們除了會怕捉拿她們的猶太人之外
[00:12:21.000 --> 00:12:24.000]  我不知道你能不能夠猜到
[00:12:24.000 --> 00:12:29.000]  她們還有沒有其他的心情和情緒呢
[00:12:29.000 --> 00:12:34.000]  她們除了在房裏面很害怕之外
[00:12:34.000 --> 00:12:36.000]  你能不能想像得到
[00:12:36.000 --> 00:12:41.000]  她們還有什麼情緒呢
[00:12:41.000 --> 00:12:44.000]  有沒有人想到是失望
[00:12:44.000 --> 00:12:47.000]  她們會對什麼失望呢
[00:12:47.000 --> 00:12:50.000]  可能對自己失望
[00:12:50.000 --> 00:12:53.000]  當中有些人他們言之鑿鑿說過
[00:12:53.000 --> 00:12:56.000]  我就算跟你一起要死
[00:12:56.000 --> 00:12:58.000]  我都不會不認你的
[00:12:58.000 --> 00:13:00.000]  結果雞蹄之前
[00:13:00.000 --> 00:13:03.000]  他就三次不認主
[00:13:03.000 --> 00:13:07.000]  可能他們對自己的身份有點失望
[00:13:07.000 --> 00:13:09.000]  他們的身份那時候
[00:13:09.000 --> 00:13:11.000]  他們放棄了一切的所有
[00:13:11.000 --> 00:13:14.000]  他們決意要追隨耶穌
[00:13:14.000 --> 00:13:16.000]  但是去到最後那關的時候
[00:13:16.000 --> 00:13:18.000]  他們堅持不住
[00:13:18.000 --> 00:13:20.000]  他們放棄了去跟隨他
[00:13:20.000 --> 00:13:22.000]  他們四散
[00:13:22.000 --> 00:13:27.000]  所以當他們知道耶穌復活這個訊息的時候
[00:13:27.000 --> 00:13:30.000]  可能他們很難再面對自己的身份
[00:13:30.000 --> 00:13:33.000]  是跟隨耶穌的人
[00:13:33.000 --> 00:13:35.000]  我失敗了
[00:13:35.000 --> 00:13:37.000]  在這個身份上面
[00:13:37.000 --> 00:13:41.000]  我還能不能叫自己是跟隨耶穌的人呢
[00:13:41.000 --> 00:13:45.000]  在我配不配一個復活的耶穌
[00:13:45.000 --> 00:13:47.000]  在他面前的時候
[00:13:47.000 --> 00:13:50.000]  我能不能再次去到他跟前說
[00:13:50.000 --> 00:13:55.000]  耶穌啊,我繼續跟著你
[00:13:55.000 --> 00:13:59.000]  恐懼、內疚、羞愧
[00:13:59.000 --> 00:14:01.000]  他們聚在一起的時候
[00:14:01.000 --> 00:14:03.000]  他們就在這個情緒當中
[00:14:03.000 --> 00:14:06.000]  鎖了他們的門
[00:14:06.000 --> 00:14:11.000]  正當門徒在鎖了這道門的後面的時候
[00:14:11.000 --> 00:14:14.000]  十九節繼續這樣說下去
[00:14:14.000 --> 00:14:19.000]  耶穌來,站在當中對他們說
[00:14:19.000 --> 00:14:22.000]  願你們平安
[00:14:22.000 --> 00:14:25.000]  耶穌沒有站在門外等
[00:14:25.000 --> 00:14:27.000]  他沒有要求門徒
[00:14:27.000 --> 00:14:29.000]  你打開門,你有勇氣
[00:14:29.000 --> 00:14:31.000]  你外向一點,你踏出去
[00:14:31.000 --> 00:14:33.000]  你嘗試一下第一步
[00:14:33.000 --> 00:14:34.000]  他沒有這樣說
[00:14:34.000 --> 00:14:38.000]  而是他直接進入這個封閉的空間
[00:14:38.000 --> 00:14:41.000]  進入門徒脆弱的處境當中
[00:14:41.000 --> 00:14:43.000]  而他最令人感動的是
[00:14:43.000 --> 00:14:45.000]  他第一句說話不是責備
[00:14:45.000 --> 00:14:47.000]  為什麼你要逃走
[00:14:47.000 --> 00:14:49.000]  他不是質問他們
[00:14:49.000 --> 00:14:51.000]  你們的信心去了哪裡
[00:14:51.000 --> 00:14:53.000]  也不是罵他們
[00:14:53.000 --> 00:14:56.000]  你們為什麼這麼膽小
[00:14:56.000 --> 00:15:00.000]  而是帶著深深的節慄跟他們說
[00:15:00.000 --> 00:15:03.000]  願你們平安
[00:15:03.000 --> 00:15:07.000]  這個平安不是簡單的問候
[00:15:07.000 --> 00:15:09.000]  say hello這麼簡單
[00:15:09.000 --> 00:15:14.000]  而是他們對門徒內心恐懼的一個回應
[00:15:14.000 --> 00:15:15.000]  當我剛才說
[00:15:15.000 --> 00:15:17.000]  我很多的影像當中
[00:15:17.000 --> 00:15:20.000]  都看著我躲在自己的房間裡
[00:15:20.000 --> 00:15:22.000]  我無法出來的時候
[00:15:22.000 --> 00:15:27.000]  我最需要的不是耶穌給我十個方法
[00:15:27.000 --> 00:15:31.000]  教導我如何走出自己的困境
[00:15:31.000 --> 00:15:33.000]  我需要有一個人
[00:15:33.000 --> 00:15:35.000]  就算我在什麼狀態當中
[00:15:35.000 --> 00:15:38.000]  他都帶著接納
[00:15:38.000 --> 00:15:43.000]  帶著溫柔地在我心靈裡陪著我
[00:15:43.000 --> 00:15:47.000]  所以當耶穌進入這個房間裡的時候
[00:15:47.000 --> 00:15:51.000]  是對門徒內心恐懼的一種直接的回應
[00:15:51.000 --> 00:15:53.000]  是他對他們羞愧的意志
[00:15:53.000 --> 00:15:58.000]  是對他們被困在封閉空間裡的釋放
[00:15:58.000 --> 00:16:03.000]  這個釋放不是拿著鑰匙開了門叫他們走出去
[00:16:03.000 --> 00:16:05.000]  這種釋放是告訴他們
[00:16:05.000 --> 00:16:09.000]  我在這裡賜給你們平安
[00:16:09.000 --> 00:16:13.000]  當我們因為恐懼封閉了自己上來的時候
[00:16:13.000 --> 00:16:16.000]  上帝不是帶著責備來敲門
[00:16:16.000 --> 00:16:20.000]  而是直接進入我們的處境當中
[00:16:20.000 --> 00:16:23.000]  他完全明白我們的軟弱
[00:16:23.000 --> 00:16:27.000]  他也全然接受我們的脆弱
[00:16:27.000 --> 00:16:31.000]  這件事教導了我們一個很重要的功課
[00:16:31.000 --> 00:16:33.000]  就是復活的探望
[00:16:33.000 --> 00:16:36.000]  不是等我們把自己修理好才開始
[00:16:36.000 --> 00:16:41.000]  而是耶穌主動打破我們恐懼圍牆那一刻已經開始了
[00:16:41.000 --> 00:16:44.000]  我們要認清我們的處境
[00:16:44.000 --> 00:16:47.000]  就是在死亡面前我們什麼都做不到
[00:16:47.000 --> 00:16:50.000]  為什麼在這篇道理裡我會在這裡強調
[00:16:50.000 --> 00:16:53.000]  我要認清我這段關係已經死亡了
[00:16:53.000 --> 00:16:57.000]  我要知道有些事情是不能有任何改變的
[00:16:57.000 --> 00:17:00.000]  因為在死亡面前我們什麼都做不到
[00:17:00.000 --> 00:17:02.000]  如果我很簡單地說
[00:17:02.000 --> 00:17:04.000]  這段關係病了
[00:17:04.000 --> 00:17:06.000]  這段關係鎖了門
[00:17:06.000 --> 00:17:09.000]  這段關係要睡覺了
[00:17:09.000 --> 00:17:10.000]  可能你也會說
[00:17:10.000 --> 00:17:12.000]  那叫大聲一點他就睡醒了
[00:17:12.000 --> 00:17:15.000]  我可能說找回鎖匙你就能開門
[00:17:15.000 --> 00:17:18.000]  但是當我們去認清這段關係
[00:17:18.000 --> 00:17:22.000]  我不能夠做到任何事情去讓它復甦的時候
[00:17:22.000 --> 00:17:26.000]  我就知道除非我靠著主耶穌的復活
[00:17:26.000 --> 00:17:29.000]  我不能夠將這段關係復甦
[00:17:29.000 --> 00:17:32.000]  我不能夠自我修理
[00:17:32.000 --> 00:17:34.000]  我不能夠去改變自己
[00:17:34.000 --> 00:17:39.000]  關係上的死亡不再是靠我去做到多少事情
[00:17:39.000 --> 00:17:44.000]  今天耶穌在上了鎖的房間裡出現
[00:17:44.000 --> 00:17:46.000]  就是要告訴我們知道
[00:17:46.000 --> 00:17:49.000]  祂明白為什麼我們會鎖住了自己
[00:17:49.000 --> 00:17:53.000]  祂明白為什麼我們走不出去
[00:17:53.000 --> 00:17:56.000]  祂不需要我們很勇敢
[00:17:56.000 --> 00:17:58.000]  很外向地踏出一步
[00:17:58.000 --> 00:18:01.000]  去做到這個清單裡十樣不同的事情
[00:18:01.000 --> 00:18:04.000]  祂願意當我們什麼都改變不了
[00:18:04.000 --> 00:18:06.000]  什麼都做不到的時候
[00:18:06.000 --> 00:18:11.000]  進入我們心裡帶給我們平安
[00:18:11.000 --> 00:18:13.000]  第20節
[00:18:13.000 --> 00:18:16.000]  當耶穌說了這番話
[00:18:16.000 --> 00:18:19.000]  祂就將祂的手和祂的肋旁
[00:18:19.000 --> 00:18:22.000]  給他的門徒看
[00:18:22.000 --> 00:18:25.000]  門徒一見就喜樂了
[00:18:25.000 --> 00:18:30.000]  我相信當耶穌經歷過十誡這段事情的時候
[00:18:30.000 --> 00:18:36.000]  他所受的傷並不單止是肋旁和傷手這麼簡單
