
[00:00:00.000 --> 00:00:03.720]  我想問一下大家有沒有以前用中文名
[00:04:56.040 --> 00:04:58.040]  就和他一同歡樂
[00:04:58.040 --> 00:05:02.040]  到了第八天 他們來為兒子行國禮
[00:05:02.040 --> 00:05:05.040]  並且要照他父親的名字叫撒加利亞
[00:05:05.040 --> 00:05:07.040]  他母親回應說
[00:05:07.040 --> 00:05:10.040]  不要啊 要叫他約翰
[00:05:10.040 --> 00:05:14.040]  她說 你的親族當中沒有叫這個名字
[00:05:14.040 --> 00:05:16.040]  他們就向他父親打手勢
[00:05:16.040 --> 00:05:18.040]  問他 你的兒子要叫什麼名字呢
[00:05:18.040 --> 00:05:21.040]  他就要了一塊可以刻字寫字的板
[00:05:21.040 --> 00:05:25.040]  寫上他的名字是約翰
[00:05:25.040 --> 00:05:28.040]  他們都驚訝 撒加利亞的口立即開了
[00:05:28.040 --> 00:05:34.040]  舌頭也鬆了 就開始說話 還讚神
[00:05:34.040 --> 00:05:36.040]  周圍居住的人都懼怕
[00:05:36.040 --> 00:05:39.040]  這一切的事就傳遍了猶太的山區
[00:05:39.040 --> 00:05:43.040]  凡聽見的人都將這些事放在心裡
[00:05:43.040 --> 00:05:47.040]  他們說 這個孩子將來會怎麼樣呢
[00:05:47.040 --> 00:05:53.040]  因為有主的手與他同在
[00:05:53.040 --> 00:05:57.040]  天使的預言終於發生了
[00:05:57.040 --> 00:06:01.040]  真真實實地在他們面前呈現
[00:06:01.040 --> 00:06:04.040]  伊利沙伯的倫理親屬見到
[00:06:04.040 --> 00:06:08.040]  一同見證著斯恩的上帝賜了一個兒子給
[00:06:08.040 --> 00:06:12.040]  年老的伊利沙伯和撒加利亞
[00:06:12.040 --> 00:06:15.040]  那些親屬為他感恩快樂
[00:06:15.040 --> 00:06:17.040]  他們根據猶太傳統
[00:06:17.040 --> 00:06:20.040]  第八天為嬰孩施行國禮
[00:06:20.040 --> 00:06:25.040]  他們也按照傳統為男嬰改名
[00:06:25.040 --> 00:06:26.040]  但意想不到的是
[00:06:26.040 --> 00:06:30.040]  嬰孩的父母不按照傳統
[00:06:30.040 --> 00:06:35.040]  照著嬰孩的父親的名字 叫撒加利亞
[00:06:35.040 --> 00:06:41.040]  你幻想一下 元朗的原居民去到祠堂
[00:06:41.040 --> 00:06:45.040]  他說這個長子的孫不按照族譜
[00:06:45.040 --> 00:06:48.040]  甚至乎不按照阿公姓
[00:06:48.040 --> 00:06:51.040]  有沒有人是原居民呢
[00:06:51.040 --> 00:06:53.040]  有也不認
[00:06:53.040 --> 00:06:55.040]  你想想那些叔父會不會大聲說
[00:06:55.040 --> 00:06:57.040]  你真是大逆不道
[00:06:57.040 --> 00:07:00.040]  阿公姓都不按照
[00:07:00.040 --> 00:07:03.040]  族譜的名都不按照長子的孫
[00:07:03.040 --> 00:07:08.040]  但嬰孩的父親作為猶太祭司
[00:07:08.040 --> 00:07:15.040]  他比任何人更加需要和會遵守傳統的宗教領袖
[00:07:15.040 --> 00:07:17.040]  他很肯定地白紙黑字
[00:07:17.040 --> 00:07:19.040]  或者白板黑字
[00:07:19.040 --> 00:07:23.040]  寫下他的名字是約翰
[00:07:23.040 --> 00:07:26.040]  他的名字要叫約翰
[00:07:26.040 --> 00:07:30.040]  這個名字對撒加利亞來說絕對不容易改
[00:07:30.040 --> 00:07:33.040]  作為父親改這個名字絕對不容易
[00:07:33.040 --> 00:07:37.040]  他經歷了起碼九個月的沉默
[00:07:37.040 --> 00:07:39.040]  或者是被沉默
[00:07:39.040 --> 00:07:42.040]  九個月的被沉默
[00:07:42.040 --> 00:07:46.040]  他這一刻對約翰這個名字的肯定
[00:07:46.040 --> 00:07:50.040]  代表著撒加利亞自己憑著信心去得著
[00:07:50.040 --> 00:07:53.040]  醫治和釋放
[00:07:53.040 --> 00:07:55.040]  他從啞口到開口
[00:07:55.040 --> 00:07:58.040]  他從失望到盼望
[00:07:58.040 --> 00:08:03.040]  他從懷疑滿滿到信心充滿
[00:08:03.040 --> 00:08:06.040]  他打破傳統
[00:08:06.040 --> 00:08:10.040]  他將約翰這個名字改在兒子身上
[00:08:10.040 --> 00:08:12.040]  他也認同和相信
[00:08:12.040 --> 00:08:16.040]  這個名字是上帝親自賜給他的兒子
[00:08:16.040 --> 00:08:20.040]  這個絕對是聖靈的工作
[00:08:20.040 --> 00:08:25.040]  所以當他滿有信心去作出這個決定的時候
[00:08:25.040 --> 00:08:27.040]  肯定了約翰
[00:08:27.040 --> 00:08:29.040]  約翰這個字的意思是
[00:08:29.040 --> 00:08:31.040]  上帝賜恩
[00:08:31.040 --> 00:08:33.040]  上帝恩典滿滿的意思
[00:08:33.040 --> 00:08:35.040]  當他肯定了這個名字在他的兒子身上的時候
[00:08:35.040 --> 00:08:39.040]  他同時被聖靈感動去唱出一首叫做
[00:08:39.040 --> 00:08:43.040]  也叫做以色列頌的撒加利亞頌
[00:08:43.040 --> 00:08:46.040]  我們一起看看這首撒加利亞頌是怎麼說的
[00:08:46.040 --> 00:08:50.040]  撒加利亞被聖靈充滿
[00:08:50.040 --> 00:08:54.040]  就預言說主以色列的神是應當稱頌的
[00:08:54.040 --> 00:08:56.040]  因祂眷顧祂的百姓
[00:08:56.040 --> 00:08:58.040]  為他們施行救贖
[00:08:58.040 --> 00:09:00.040]  在祂獨人大衛家中
[00:09:00.040 --> 00:09:02.040]  為我們興起了拯救的國
[00:09:02.040 --> 00:09:06.040]  正如主藉著古時聖先知的口所說的
[00:09:06.040 --> 00:09:09.040]  祂拯救我們脫離仇敵
[00:09:09.040 --> 00:09:11.040]  脫離一切恨我們之人的手
[00:09:11.040 --> 00:09:14.040]  祂向我們列祖施憐憫
[00:09:14.040 --> 00:09:15.040]  記得祂的聖約
[00:09:15.040 --> 00:09:20.040]  就是祂對我們祖宗阿伯拉罕所起的誓
[00:09:20.040 --> 00:09:25.040]  叫我們從仇敵的手臂拯救出來
[00:09:25.040 --> 00:09:27.040]  就可以終身在祂面前
[00:09:27.040 --> 00:09:32.040]  無所懼怕地用聖潔和公義侍奉祂
[00:09:32.040 --> 00:09:33.040]  孩子啊
[00:09:33.040 --> 00:09:36.040]  你要稱為至高者的先知
[00:09:36.040 --> 00:09:38.040]  因為你要走在主的面前
[00:09:38.040 --> 00:09:40.040]  為祂預備道路
[00:09:40.040 --> 00:09:42.040]  叫祂的百姓因罪得赦
[00:09:42.040 --> 00:09:44.040]  認識救恩
[00:09:44.040 --> 00:09:46.040]  因我們神憐憫的心腸
[00:09:46.040 --> 00:09:50.040]  叫清晨的日光從高天臨到我們
[00:09:50.040 --> 00:09:54.040]  要照亮坐在黑暗中裡死忍裡的人
[00:09:54.040 --> 00:10:00.040]  將我們的腳引到和平的路上
[00:10:00.040 --> 00:10:03.040]  我們看到這首感恩詩
[00:10:03.040 --> 00:10:08.040]  是撒加利亞他滿有信心的時候的宣講
[00:10:08.040 --> 00:10:11.040]  我將它解釋成三個部分
[00:10:11.040 --> 00:10:14.040]  希望藉此讓大家更加明白
[00:10:14.040 --> 00:10:18.040]  領受到聖靈今天要藉著經文
[00:10:18.040 --> 00:10:19.040]  今天的訊息
[00:10:19.040 --> 00:10:21.040]  跟我們說些什麼
[00:10:21.040 --> 00:10:24.040]  在第67到75節
[00:10:24.040 --> 00:10:31.040]  這是在說讚美天父上帝信實行為的部分
[00:10:31.040 --> 00:10:33.040]  在頌詞裡強調
[00:10:33.040 --> 00:10:35.040]  上帝在歷史中
[00:10:35.040 --> 00:10:40.040]  藉著興起大衛王去拯救以色列人
[00:10:40.040 --> 00:10:45.040]  作為上帝去信守對阿伯拉罕的承諾的確具
[00:10:45.040 --> 00:10:48.040]  阿伯拉罕的承諾是說什麼
[00:10:48.040 --> 00:10:52.040]  他是說上帝跟阿伯拉罕納約
[00:10:52.040 --> 00:10:57.040]  他應許他的後裔會多於天上的繁星
[00:10:57.040 --> 00:11:02.040]  他也會賜給他們應許之地
[00:11:02.040 --> 00:11:07.040]  這是對猶太人來說非常重要的信仰核心
[00:11:07.040 --> 00:11:10.040]  同時藉著先知的預言
[00:11:10.040 --> 00:11:12.040]  上帝的應許
[00:11:12.040 --> 00:11:16.040]  他們說將會有一位尼塞亞在大衛加而出
[00:11:16.040 --> 00:11:20.040]  會再一次來拯救以色列
[00:11:20.040 --> 00:11:24.040]  同時他也會更加拯救萬民
[00:11:24.040 --> 00:11:30.040]  撒加利亞是在兩約之間的祭司
[00:11:30.040 --> 00:11:31.040]  對於他來說
[00:11:31.040 --> 00:11:35.040]  他面對著上帝幾百年的沉默
[00:11:35.040 --> 00:11:42.040]  同時他面對著對自己老了也不能有兒子的挑戰
[00:11:42.040 --> 00:11:47.040]  他面對著兩個同樣的掙扎在他生命裡
[00:11:47.040 --> 00:11:50.040]  撒加利亞對約翰的肯定這一刻
[00:11:50.040 --> 00:11:55.040]  正在打破他認為上帝在歷史裡
[00:11:55.040 --> 00:11:57.040]  或在他個人經歷裡
[00:11:57.040 --> 00:12:01.040]  只會沉默的神的想法
[00:12:01.040 --> 00:12:03.040]  換言之
[00:12:03.040 --> 00:12:10.040]  他重新確認上帝在歷史中見到的信實的神
[00:12:10.040 --> 00:12:13.040]  同時對於他來說
[00:12:13.040 --> 00:12:16.040]  在當日透過眷顧他自己
[00:12:16.040 --> 00:12:22.040]  和眷顧他的家庭和家人的天賦
[00:12:22.040 --> 00:12:25.040]  歷史中的上帝是信實的上帝
[00:12:25.040 --> 00:12:26.040]  對於他個人來說
[00:12:26.040 --> 00:12:28.040]  眷顧著他的生命的
[00:12:28.040 --> 00:12:31.040]  也是信實的天賦上帝
[00:12:31.040 --> 00:12:33.040]  兩者是共同並存
[00:12:33.040 --> 00:12:35.040]  在歷史中的認知
[00:12:35.040 --> 00:12:37.040]  在他個人生活生命的經歷
[00:12:37.040 --> 00:12:38.040]  大家明白嗎?
[00:12:38.040 --> 00:12:44.040]  所以我們不能缺乏對上帝的認知
[00:12:44.040 --> 00:12:50.040]  但我們也不能缺乏對上帝的親身經歷
[00:12:50.040 --> 00:12:52.040]  第68節
[00:12:52.040 --> 00:12:57.040]  提到上帝去眷顧他的百姓
[00:12:57.040 --> 00:12:59.040]  「眷顧」這個字的原文
[00:12:59.040 --> 00:13:05.040]  包含了尋找、協助、幫助、照料、看顧
[00:13:05.040 --> 00:13:09.040]  甚至是幫你出頭的意思
[00:13:09.040 --> 00:13:13.040]  聖經中提到照顧孤兒寡婦
[00:13:13.040 --> 00:13:14.040]  貧窮弱勢的人
[00:13:14.040 --> 00:13:19.040]  也是用這個字根「眷顧」
[00:13:19.040 --> 00:13:21.040]  撒加利亞明白到
[00:13:21.040 --> 00:13:25.040]  上帝今日對他的眷顧
[00:13:25.040 --> 00:13:29.040]  也代表著他日的拯救
[00:13:29.040 --> 00:13:33.040]  因為上帝是信實的上帝
[00:13:33.040 --> 00:13:36.040]  是信實的天賦
[00:13:36.040 --> 00:13:38.040]  所以學悟了很久
[00:13:38.040 --> 00:13:41.040]  作為父親的撒加利亞
[00:13:41.040 --> 00:13:43.040]  他開口第一句說話
[00:13:43.040 --> 00:13:45.040]  就是要讚頌天上的父親
[00:13:45.040 --> 00:13:50.040]  如何由始至終都是一樣
[00:13:50.040 --> 00:13:53.040]  那麼信實的天賦上帝
[00:13:53.040 --> 00:13:57.040]  所以這首我們叫做「父之歌」
[00:13:57.040 --> 00:14:04.040]  第一件事是要指向那位天上的父親
[00:14:04.040 --> 00:14:07.040]  而這個信實的天賦上帝
[00:14:07.040 --> 00:14:10.040]  他的眷顧、他的拯救
[00:14:10.040 --> 00:14:12.040]  為了有一個很重要的目的
[00:14:12.040 --> 00:14:17.040]  我們在第74、75節可以看到
[00:14:17.040 --> 00:14:23.040]  他說叫他的兒女要寄從仇敵的手中
[00:14:23.040 --> 00:14:26.040]  被救出來
[00:14:26.040 --> 00:14:31.040]  就可以終身在他的面前
[00:14:31.040 --> 00:14:36.040]  藉著聖潔和公義
[00:14:36.040 --> 00:14:40.040]  無所懼怕地侍奉他
[00:14:40.040 --> 00:14:43.040]  原來撒加利亞還在這裡告訴我們
[00:14:43.040 --> 00:14:45.040]  上帝之所以信實
[00:14:45.040 --> 00:14:46.040]  之所以帶來拯救
[00:14:46.040 --> 00:14:48.040]  在我們每一個人的生命
[00:14:48.040 --> 00:14:49.040]  在我們歷史當中
[00:14:49.040 --> 00:14:51.040]  原來是一個美好的目的
[00:14:51.040 --> 00:14:54.040]  就是我們能夠被拯救出來
[00:14:54.040 --> 00:14:56.040]  我們能夠終身無懼地
[00:14:56.040 --> 00:15:01.040]  聖潔地侍奉他
[00:15:01.040 --> 00:15:05.040]  第76節第二部分我們可以看到
[00:15:05.040 --> 00:15:10.040]  他首先說孩子
[00:15:10.040 --> 00:15:13.040]  說的是撒加利亞要確立天父賜給他
[00:15:13.040 --> 00:15:18.040]  約翰這個兒子的身份和使命
[00:15:18.040 --> 00:15:20.040]  經文所說
[00:15:20.040 --> 00:15:23.040]  撒加利亞說你要稱為至高者的先知
[00:15:23.040 --> 00:15:25.040]  要走在主的面前
[00:15:25.040 --> 00:15:27.040]  為他預備道路
[00:15:27.040 --> 00:15:30.040]  叫他的百姓恩罪得捨
[00:15:30.040 --> 00:15:33.040]  認識救恩
[00:15:33.040 --> 00:15:36.040]  這是他確立他的兒子約翰
[00:15:36.040 --> 00:15:39.040]  要成為先知祭司的身份
[00:15:39.040 --> 00:15:43.040]  也是為基督預備道路
[00:15:43.040 --> 00:15:45.040]  要傳講悔改的信息
[00:15:45.040 --> 00:15:48.040]  我們在聖經後面會看到
[00:15:48.040 --> 00:15:50.040]  約翰如何成為為耶穌基督
[00:15:50.040 --> 00:15:54.040]  預備道路的施洗約翰
[00:15:54.040 --> 00:15:56.040]  這個施洗約翰
[00:15:56.040 --> 00:15:58.040]  他的召命
[00:15:58.040 --> 00:16:00.040]  即是他的呼召和使命
[00:16:00.040 --> 00:16:03.040]  其實同樣
[00:16:03.040 --> 00:16:05.040]  今天是指向我們每一個
[00:16:05.040 --> 00:16:10.040]  作為神的兒女的我們
[00:16:10.040 --> 00:16:14.040]  這個也是上帝透過經文跟我們說
[00:16:14.040 --> 00:16:17.040]  這個也是給我們的召命
[00:16:17.040 --> 00:16:20.040]  就好像彼得前書第二章說
[00:16:20.040 --> 00:16:21.040]  你們要信
[00:16:21.040 --> 00:16:24.040]  你們信的人是珍貴的
[00:16:24.040 --> 00:16:26.040]  你們是被揀選的一族
[00:16:26.040 --> 00:16:28.040]  是君尊的祭司
[00:16:28.040 --> 00:16:30.040]  是神聖的國度
[00:16:30.040 --> 00:16:31.040]  是屬神的子民
[00:16:31.040 --> 00:16:34.040]  要使你們宣揚那照你們出黑暗
[00:16:34.040 --> 00:16:39.040]  入奇妙光明者的美德
[00:16:39.040 --> 00:16:42.040]  天父的心系要我們得救
[00:16:42.040 --> 00:16:44.040]  但與此同時
[00:16:44.040 --> 00:16:46.040]  他也要我們成為那位
[00:16:46.040 --> 00:16:47.040]  為耶穌預備道路
[00:16:47.040 --> 00:16:49.040]  好使其他人
[00:16:49.040 --> 00:16:52.040]  他們都能夠因著我們的預備
[00:16:52.040 --> 00:16:54.040]  他們能夠踏上去
[00:16:54.040 --> 00:16:56.040]  面向走向耶穌基督
[00:16:56.040 --> 00:16:58.040]  那個光明的道路
[00:16:58.040 --> 00:17:03.040]  這個是上帝給我們每一個人的使命
[00:17:03.040 --> 00:17:06.040]  在這裡我也想藉著這個機會
[00:17:06.040 --> 00:17:08.040]  去跟我們在座當中
[00:17:08.040 --> 00:17:10.040]  作為父親的
[00:17:10.040 --> 00:17:12.040]  去鼓勵也好
[00:17:12.040 --> 00:17:15.040]  勸勉也好
[00:17:15.040 --> 00:17:18.040]  上帝藉著撒加利亞去肯定
[00:17:18.040 --> 00:17:21.040]  和祝福約翰
[00:17:21.040 --> 00:17:23.040]  也同時他賜給我們
[00:17:23.040 --> 00:17:25.040]  作為父親的
[00:17:25.040 --> 00:17:27.040]  同樣地去祝福
[00:17:27.040 --> 00:17:29.040]  同樣地去養育
[00:17:29.040 --> 00:17:33.040]  去興起我們的兒女
[00:17:33.040 --> 00:17:35.040]  這個是上帝給我們
[00:17:35.040 --> 00:17:40.040]  作為父或母的一個使命
[00:17:40.040 --> 00:17:42.040]  但我也想去跟在座的
[00:17:42.040 --> 00:17:46.040]  作為地上的兒女說
[00:17:46.040 --> 00:17:49.040]  沒錯我們的父親不是完美的
[00:17:49.040 --> 00:17:51.040]  地上的父親
[00:17:51.040 --> 00:17:53.040]  我自己身為人父
[00:17:53.040 --> 00:17:57.040]  我會知道我距離完美實在太遙遠
[00:17:57.040 --> 00:18:00.040]  但我們天父上帝是完美的
[00:18:00.040 --> 00:18:03.040]  他會用藉著完美的他自己
[00:18:03.040 --> 00:18:05.040]  在你們身上
[00:18:05.040 --> 00:18:08.040]  有完美的計劃和行為
[00:18:08.040 --> 00:18:10.040]  去完成他在你們生命當中
[00:18:10.040 --> 00:18:12.040]  或者在他歷史裡面
[00:18:12.040 --> 00:18:15.040]  完美的工作
[00:18:15.040 --> 00:18:17.040]  這個我相信
[00:18:17.040 --> 00:18:19.040]  是上帝親自
[00:18:19.040 --> 00:18:24.040]  會和大家去彰顯他的心意
[00:18:24.040 --> 00:18:26.040]  第三部分了
[00:18:26.040 --> 00:18:28.040]  也是最後一部分
[00:18:28.040 --> 00:18:31.040]  第七十八和七十九節說
[00:18:31.040 --> 00:18:34.040]  因為神憐憫的心腸
[00:18:34.040 --> 00:18:36.040]  叫清晨的日光
[00:18:36.040 --> 00:18:39.040]  從高天臨到我們
[00:18:39.040 --> 00:18:43.040]  要照亮坐在黑暗中死淫淚的人
[00:18:43.040 --> 00:18:45.040]  將我們的腳
[00:18:45.040 --> 00:18:48.040]  引到和平的道路上
[00:18:48.040 --> 00:18:51.040]  這裡說的是盼望
[00:18:51.040 --> 00:18:55.040]  是救恩是拯救的曙光
[00:18:55.040 --> 00:19:01.040]  我想問你們現在的光景又是怎樣呢?
[00:19:01.040 --> 00:19:08.040]  會不會你就是坐在黑暗中死淫淚的人呢?
[00:19:08.040 --> 00:19:11.040]  什麼是黑暗中死淫淚呢?
[00:19:11.040 --> 00:19:13.040]  可能有人會說
[00:19:13.040 --> 00:19:16.040]  信了主就光明
[00:19:16.040 --> 00:19:20.040]  未信主的就是黑暗
[00:19:20.040 --> 00:19:22.040]  也可能有人說
[00:19:22.040 --> 00:19:26.040]  你有好的工作
[00:19:26.040 --> 00:19:27.040]  有好的家庭
[00:19:27.040 --> 00:19:29.040]  事業家庭什麼都有
[00:19:29.040 --> 00:19:31.040]  你就光明
[00:19:31.040 --> 00:19:34.040]  我孤苦伶仃
[00:19:34.040 --> 00:19:35.040]  有句粗俗一點的說話
[00:19:35.040 --> 00:19:37.040]  我兜貓
[00:19:37.040 --> 00:19:38.040]  是不是
[00:19:38.040 --> 00:19:41.040]  我就在死淫裡面
[00:19:41.040 --> 00:19:43.040]  但不是的
[00:19:43.040 --> 00:19:44.040]  我想說
[00:19:44.040 --> 00:19:46.040]  不是你有沒有曾經舉手決志
[00:19:46.040 --> 00:19:48.040]  是不是其中一個決志祈禱
[00:19:48.040 --> 00:19:50.040]  舉手祈禱就是
[00:19:50.040 --> 00:19:51.040]  我是得救了
[00:19:51.040 --> 00:19:54.040]  我就在光明裡面
[00:19:54.040 --> 00:19:57.040]  我也不是說
[00:19:57.040 --> 00:19:58.040]  你覺得失戀失業
[00:19:58.040 --> 00:19:59.040]  或者失什麼都好
[00:19:59.040 --> 00:20:01.040]  總之你覺得自己就是很失敗
[00:20:01.040 --> 00:20:04.040]  在一個很困難的時候
[00:20:04.040 --> 00:20:06.040]  就是你的死淫裡面
[00:20:06.040 --> 00:20:08.040]  我說的是
[00:20:08.040 --> 00:20:11.040]  其實大家有沒有真真正正地感受到
[00:20:11.040 --> 00:20:13.040]  有一個好像經文裡面所說
[00:20:13.040 --> 00:20:15.040]  富有憐憫心腸
[00:20:15.040 --> 00:20:17.040]  無時無刻都愛你
[00:20:17.040 --> 00:20:18.040]  祝福你
[00:20:18.040 --> 00:20:19.040]  看顧你
[00:20:19.040 --> 00:20:20.040]  供應你
[00:20:20.040 --> 00:20:22.040]  守護你
[00:20:22.040 --> 00:20:23.040]  欣賞你
[00:20:23.040 --> 00:20:26.040]  珍惜你的那個天父上帝
[00:20:26.040 --> 00:20:28.040]  你有沒有願意
[00:20:28.040 --> 00:20:33.040]  讓他的愛包圍著你
[00:20:33.040 --> 00:20:34.040]  我相信
[00:20:34.040 --> 00:20:37.040]  如果有上帝包圍著的人
[00:20:37.040 --> 00:20:40.040]  無論什麼環境什麼情況都好
[00:20:40.040 --> 00:20:42.040]  他都在光明的裡面
[00:20:42.040 --> 00:20:45.040]  好像剛才路加福音第一章六十六節
