
[00:00:00.000 --> 00:00:03.320]  Thank you 其實每次在這裡祈禱 睜大眼睛就好像變了魔術一樣
[00:01:29.960 --> 00:01:31.960]  由十二節開始
[00:01:31.960 --> 00:01:33.960]  (念念不忘)
[00:01:33.960 --> 00:01:35.960]  (念念不忘)
[00:01:35.960 --> 00:01:41.940]  使你們踐踏我的軟語,不要再獻這些無謂的供物,
[00:01:41.940 --> 00:01:47.320]  香是我所憎惡,我不能容忍恨惡右手嚴肅會,
[00:01:47.320 --> 00:01:53.320]  初日,安息日和召集大會,你們的初一和節日,我心裏恨惡,
[00:01:53.320 --> 00:01:56.120]  他們成為了我的心靈,我只能擁有你,不要放棄。
[00:01:56.120 --> 00:01:58.380]  你們的初一和節日,我心裏恨惡,它們成為了我的心靈,我只能擁有你,不要放棄。
[00:01:58.380 --> 00:02:00.380]  你們的初一和節日,我心裏恨惡,它們成為了我的心靈,我只能擁有你,不要放棄。
[00:02:00.380 --> 00:02:03.380]  你們的初一和節日,我心裏恨惡,它們成為了我的心靈,我只能擁有你,不要放棄。
[00:02:03.380 --> 00:02:19.380]  你們的手指滿了血,你們要洗滌,自結,從我眼前除掉惡恨,要停止作惡,學習行善,尋求公平,幫助受欺壓的,替孤兒伸冤,為寡婦辯護。
[00:02:19.380 --> 00:02:30.360]  以太俄書一開始頭幾章已經是很強烈地去譴責以色列人,因為他們叛逆,不聽從神,因為他們做了很多不公義的行為,
[00:02:30.360 --> 00:02:35.360]  同時他們沒有去做一些神眼中公義的行為。
[00:02:35.360 --> 00:02:49.360]  縱然以色列人做了很多看起來很虔誠的宗教活動,可能他們那一刻真的懷著一個敬勤的心去敬拜,懷著一個敬勤心,很全心地去奉獻和禱告,
[00:02:49.360 --> 00:03:01.360]  但可惜,神說這些都是他們所真惡的,是他們心裡恨惡的,是他們覺得煩厭的,是他們不想聽,不想看到。
[00:03:01.360 --> 00:03:09.360]  因為神說他容忍不了人一邊作惡,一邊在故作虔誠。
[00:03:09.360 --> 00:03:14.360]  兩樣東西不能夠共存,因為神是聖潔公義的神。
[00:03:14.360 --> 00:03:20.360]  我自己也是一個罪人,我也會有犯罪的時候,當我看到聖經這樣說的時候,其實我也害怕。
[00:03:20.360 --> 00:03:38.360]  不過,上個星期我們的訊息提到聖經中的公義,我們從聖經的敘事裡明白到公義和憐憫是直根於上帝的本性,公義和憐憫是直根於上帝本性之中。
[00:03:38.360 --> 00:03:53.360]  現在遭受到壓抑逼迫的人,將來注定要被公義審判的人,他們同時間都是因為愛和憐憫的緣故,上帝救贖人的工作會藉著耶穌去成就。
[00:03:53.360 --> 00:04:04.360]  今天二創教書同樣要帶出的是,如果我們不處理好自己的罪,我們不離開不義,而轉向在主裡面活出公義,
[00:04:04.360 --> 00:04:08.360]  無論我們做什麼上帝都不會越立。
[00:04:08.360 --> 00:04:18.360]  十六節說到,你們要洗滌自潔,從我眼前除掉惡行,要停止作惡。
[00:04:18.360 --> 00:04:30.360]  這是一個好消息,好消息在哪裡?好消息是,耶穌就是那個洗滌我們的罪的那位,幫助我們除掉惡行,停止我們繼續犯罪的那個。
[00:04:30.360 --> 00:04:40.360]  十七節說,學習行善,尋求公平,幫助受欺壓的,替孤兒伸冤,為寡婦辯護。
[00:04:40.360 --> 00:04:48.360]  剛才十六節說的是我們不要作什麼,十七節所說的是我們當應該要作什麼。
[00:04:48.360 --> 00:04:57.360]  舊約裡面除了以賽雅,其實其他先知都同樣這樣叫人特別去照顧這些人。
[00:04:57.360 --> 00:05:03.360]  我們看看兩節經文,以賽傑書二十二章那裡說,
[00:05:03.360 --> 00:05:11.360]  在你當中有欺壓的居住者,在那裡也有虧負,孤兒,寡婦。
[00:05:11.360 --> 00:05:15.360]  你看到以賽傑多麼重視這一類的人。
[00:05:15.360 --> 00:05:24.360]  撒加利亞書七章那裡說到,萬鈞之裔我說,你們要按真正的公平來審判,
[00:05:24.360 --> 00:05:35.360]  彼此以慈愛憐憫相待,不可欺壓寡婦,孤兒,寄居和貧窮的人。
[00:05:35.360 --> 00:05:42.360]  孤兒,寡婦,寄居,貧窮的人。
[00:05:42.360 --> 00:05:49.360]  這四類人在一些學者,或者在我們信仰當中其實是稱為The Contact of Vulnerable。
[00:05:49.360 --> 00:05:56.360]  請給我第二個slide,The Contact of Vulnerable。
[00:05:56.360 --> 00:06:02.360]  在聖經當中,經常會特別提到這幾類人,為什麼呢?
[00:06:02.360 --> 00:06:05.360]  為什麼聖經不斷要強調這四類人?
[00:06:05.360 --> 00:06:12.360]  因為他們正是在社會上最脆弱,最沒有權力,最容易受傷害的人。
[00:06:12.360 --> 00:06:18.360]  他們在社會體制之下,是最常見到遭受到不公義對待的人。
[00:06:18.360 --> 00:06:29.360]  你見到在新約福音書裡面,耶穌在地上的事供很多時候都是針對要釋放和要拯救這些在神的眼中,
[00:06:29.360 --> 00:06:36.360]  他本身應該要得到同等的尊嚴,卻是在不公義的人為社會體制底下,
[00:06:36.360 --> 00:06:45.360]  遭受到欺壓,遭受到剝削,他們被忽視,他們被邊緣化,我們叫這些叫做Vulnerable Person。
[00:06:45.360 --> 00:06:59.360]  上帝要我們去伸張他的公義,特別是為了這些在我們社會當中脆弱,無權,和容易受傷害的人。
[00:06:59.360 --> 00:07:07.360]  之前我們也說過,剛剛昌文也有提到,其實我們基督徒是上帝呼召出來的新的族群。
[00:07:07.360 --> 00:07:16.360]  為什麼上帝要去建立一個新的族群,一個大族群基督徒,而不是千千萬萬個個人呢?
[00:07:16.360 --> 00:07:28.360]  原因是因為上帝要人在教會當中超越種族的屏障,他要在社會當中團結一切的資源,
[00:07:28.360 --> 00:07:41.360]  讓上帝藉著我們眾人能夠參與在其中,去彰顯他的公義,去展示他的福音,在這個社會,在這個世界上。
[00:07:41.360 --> 00:07:53.360]  上帝過去去開啟,我們在聖經看到,他開啟了以色列人的眼睛,他讓他們看到不公義,並且命令他們要行神的旨意,
[00:07:53.360 --> 00:07:58.360]  他要藉著神的旨意去行事,去看顧有需要的人。
[00:07:58.360 --> 00:08:08.360]  上帝今天也開啟了我們葡萄臺教會的眼睛,讓我們在這個社會上看到在體制當中的一些不公義的事情,
[00:08:08.360 --> 00:08:12.360]  在這個不公義的體制當中所受苦的人。
[00:08:12.360 --> 00:08:19.360]  所以今天是一個很好的機會,比我們剛才17節的經文裡面所說,
[00:08:19.360 --> 00:08:32.360]  我們可以學習行善,我們可以去尋求公平,去幫助受抑壓的,受欺壓的,替孤兒伸冤,為寡婦去辯護。
[00:08:32.360 --> 00:08:38.360]  不知道大家記不記得上星期我提過我們Divine Church有其中一位Founding Pastor,Tony,
[00:08:38.360 --> 00:08:41.360]  他也曾經說過一句話,他說:
[00:08:41.360 --> 00:08:49.360]  "Justice is at the heart of the gospel, and the gospel is at the heart of justice."
[00:08:49.360 --> 00:08:55.360]  公義是福音的核心,而福音也是公義的核心。
[00:08:55.360 --> 00:08:57.360]  這番話是什麼意思呢?
[00:08:57.360 --> 00:09:04.360]  當我們去講福音的時候,去傳福音的時候,其實必須要將公義在裡面展現出來。
[00:09:04.360 --> 00:09:16.360]  當我們行公義的時候,我們是食著福音的驅使,耶穌福音的驅使的時候,福音也很自然會在公義當中呈現。
[00:09:16.360 --> 00:09:20.360]  大家領不領受到這兩句話彼此的關係?
[00:09:20.360 --> 00:09:27.360]  上帝建立教會,上帝也建立機構,BOH或者其他的機構,
[00:09:27.360 --> 00:09:34.360]  好使我們可以同心協力地讓上帝的公義成就在地上。
[00:09:34.360 --> 00:09:40.360]  上星期剛才崔文提過,是灣仔葡萄藤教會的BOH Sunday,
[00:09:40.360 --> 00:09:49.360]  今天Bunches of Hope也在我們裡面當中,與其由我介紹Bunches of Hope是什麼,
[00:09:49.360 --> 00:09:56.360]  不如由Tony他自己去講一下什麼是The Heart of BOH,好不好?
[00:09:56.360 --> 00:09:58.360]  我們來看看這段影片。
[00:09:59.360 --> 00:10:05.360]  我們最初是以我們正在做的事情來看,
[00:10:05.360 --> 00:10:10.360]  我們要繼續了解我們在做什麼,
[00:10:10.360 --> 00:10:14.360]  我們需要提供更廣泛的服務,
[00:10:14.360 --> 00:10:23.360]  包括金融支援,復興,研究,社會參與,支援,
[00:10:23.360 --> 00:10:31.360]  實際上是一系列的服務,適合受到受到批判的社區。
[00:10:31.360 --> 00:10:39.360]  社會正義在我們開始時,已經是教會的一部分。
[00:10:39.360 --> 00:10:46.360]  但是當我們只是一個小社區,在酒店的廳房,
[00:10:46.360 --> 00:10:50.360]  在星期天只能跟大概80-90個人見面,
[00:10:50.360 --> 00:10:54.360]  我們很難將這些事物放入實踐。
[00:10:54.360 --> 00:10:59.360]  但是幾年後,當我們搬進了自己的地盤時,
[00:10:59.360 --> 00:11:03.360]  我們發現我們有更好的服務,
[00:11:03.360 --> 00:11:08.360]  可以提供我們所說的24/7服務。
[00:11:08.360 --> 00:11:13.360]  那時,神給了我們一個很驚人的機會,
[00:11:13.360 --> 00:11:20.360]  我們收到一封信,是一位被拘捕的教會僱傭,
[00:11:20.360 --> 00:11:23.360]  他問我們要不要來探望他。
[00:11:23.360 --> 00:11:29.360]  我們覺得這是對的,我們應該回應他。
[00:11:29.360 --> 00:11:31.360]  我們去探望他,
[00:11:31.360 --> 00:11:35.360]  我們通過了進入和理解的所有程序,
[00:11:35.360 --> 00:11:40.360]  我們建立了關係,經常去探望他。
[00:11:40.360 --> 00:11:46.360]  當他和其他人被釋放的時候,
[00:11:46.360 --> 00:11:48.360]  他們問我們能不能來我們的教會。
[00:11:48.360 --> 00:11:52.360]  我們說,當然可以,我們會很高興你來。
[00:11:52.360 --> 00:11:58.360]  我們在跟遺體探索者合作的部門,
[00:11:58.360 --> 00:12:02.360]  現在已經加入了路程計劃,
[00:12:02.360 --> 00:12:04.360]  是一部分的希望的部份。
[00:12:09.360 --> 00:12:13.360]  我們被請來參加一場紀念會的演出,
[00:12:13.360 --> 00:12:16.360]  是一部紀錄片,
[00:12:16.360 --> 00:12:19.360]  是由另一個NGO製作的,
[00:12:19.360 --> 00:12:26.360]  顯示了各地的性侵犯問題和問題。
[00:12:26.360 --> 00:12:29.360]  當我們看到這部片的時候,
[00:12:29.360 --> 00:12:31.360]  我們感到驚訝,
[00:12:31.360 --> 00:12:37.360]  因為我們對於性侵犯的事件的理解,
[00:12:37.360 --> 00:12:41.360]  並不是當時的理解。
[00:12:41.360 --> 00:12:44.360]  我們很快就發現了,
[00:12:44.360 --> 00:12:46.360]  因為那些傷害,
[00:12:46.360 --> 00:12:48.360]  那些人被侵犯,
[00:12:48.360 --> 00:12:51.360]  那些女孩們的困難,
[00:12:51.360 --> 00:12:58.360]  被迫要在那裡服務。
[00:12:58.360 --> 00:13:01.360]  當我們看了這部片之後,
[00:13:01.360 --> 00:13:03.360]  我們就問了一個問題,
[00:13:03.360 --> 00:13:05.360]  香港發生了什麼事?
[00:13:05.360 --> 00:13:09.360]  這和香港發生了什麼事有關?
[00:13:09.360 --> 00:13:19.360]  我們在教會中建立了一個小動作,
[00:13:19.360 --> 00:13:22.360]  我想是為了那些有興趣的人,
[00:13:22.360 --> 00:13:32.360]  想與那些受到侵犯或侵犯的人合作。
[00:13:32.360 --> 00:13:36.360]  而這個動作的結果,
[00:13:36.360 --> 00:13:41.360]  我們建立了一個叫"停止侵犯人"的組織,
[00:13:41.360 --> 00:13:47.360]  並在"希望"的領域的指引和指導下成立。
[00:13:47.360 --> 00:13:59.360]  "希望"的領域是維吾爾族人對香港市民的投資,
[00:13:59.360 --> 00:14:06.360]  它是我們對教會真相和生命的證據,
[00:14:06.360 --> 00:14:13.360]  因此我們需要提供一些明顯的證據,
[00:14:13.360 --> 00:14:15.360]  證明我們所相信的。
[00:14:15.360 --> 00:14:27.360]  我請教會注意聽眾對"希望"的領域的工作和經驗,
[00:14:27.360 --> 00:14:30.360]  並在你們考慮這件事時,
[00:14:30.360 --> 00:14:33.360]  請聖靈指導你們,
[00:14:33.360 --> 00:14:35.360]  並給予你們一些慈悲,
[00:14:35.360 --> 00:14:37.360]  以便這項工作可以繼續,
[00:14:37.360 --> 00:14:43.360]  並希望"希望"的領域得到支持和幫助,
[00:14:43.360 --> 00:14:47.360]  以便他們做這項重要的工作。
[00:14:54.360 --> 00:14:57.360]  大家的眼力好嗎?
[00:14:57.360 --> 00:15:00.360]  節目有點小,希望大家都能看到。
[00:15:00.360 --> 00:15:04.360]  尊嚴、公義、希望,
[00:15:04.360 --> 00:15:11.360]  這三樣東西是BioEdge一直致力想貢獻在社會的基督教價值,
[00:15:11.360 --> 00:15:18.360]  同時也是Divine Church希望讓神使用在地上呈現的景象。
[00:15:18.360 --> 00:15:20.360]  剛才所說的橙色和藍色,
[00:15:20.360 --> 00:15:23.360]  其實我不是只想說顏色的配搭,
[00:15:23.360 --> 00:15:26.360]  我是想說教會和機構的配搭。
[00:15:26.360 --> 00:15:28.360]  當兩者配搭在一起時,
[00:15:28.360 --> 00:15:32.360]  上帝的公義更能夠成就在地上。
[00:15:32.360 --> 00:15:35.360]  今天我們有BioEdge,
[00:15:35.360 --> 00:15:40.360]  我也想在希望支持這個機構中邀請
[00:15:40.360 --> 00:15:45.360]  一直很盡心去幫忙的Ferbonica,
[00:15:45.360 --> 00:15:46.360]  我們邀請Ferbonica,
[00:15:46.360 --> 00:15:48.360]  待會有人幫你拿,你放心。
[00:15:52.360 --> 00:15:53.360]  大家好!
[00:15:53.360 --> 00:15:56.360]  其實我們可以再熱烈一點的掌聲。
[00:15:56.360 --> 00:16:00.360]  謝謝!
[00:16:00.360 --> 00:16:04.360]  歡迎你!
[00:16:04.360 --> 00:16:05.360]  謝謝!
[00:16:05.360 --> 00:16:06.360]  謝謝你!
[00:16:06.360 --> 00:16:09.360]  還有你們的團隊來到我們這裡,
[00:16:09.360 --> 00:16:12.360]  跟我們分享希望支持的工作。
[00:16:12.360 --> 00:16:15.360]  不如分享BioEdge之前,
[00:16:15.360 --> 00:16:17.360]  可否向我們介紹一下自己的工作?
[00:16:17.360 --> 00:16:19.360]  大家好,我是Ferbonica,
[00:16:19.360 --> 00:16:25.360]  我是STOP停止人口販運項目的助理項目經理。
[00:16:25.360 --> 00:16:28.360]  我今年是加入了BioEdge的第五年,
[00:16:28.360 --> 00:16:30.360]  很高興今天有這個機會
[00:16:30.360 --> 00:16:33.360]  可以和大家介紹一下機構的服務。
[00:16:33.360 --> 00:16:34.360]  謝謝你!
[00:16:34.360 --> 00:16:37.360]  也可以和我們分享一下,
[00:16:37.360 --> 00:16:38.360]  介紹一下BioEdge,
[00:16:38.360 --> 00:16:40.360]  讓我們大家可以了解多一點
[00:16:40.360 --> 00:16:42.360]  這個機構其實是做什麼工作。
[00:16:42.360 --> 00:16:45.360]  正如剛剛Tony在影片裡面提到,
[00:16:45.360 --> 00:16:50.360]  希望支持最初是作為葡萄藤教會的公義事公而成立的。
[00:16:50.360 --> 00:16:53.360]  自我們機構成立12年以來,
[00:16:53.360 --> 00:16:57.360]  我們都是一直秉持著為香港的弱勢和邊緣群體
[00:16:57.360 --> 00:17:01.360]  去重拾尊嚴、公義和希望的使命。
[00:17:01.360 --> 00:17:04.360]  我們的地基願景都是為了這些群體
[00:17:04.360 --> 00:17:07.360]  可以平等地獲得資源和機會
[00:17:07.360 --> 00:17:08.360]  去實現他們的夢想,
[00:17:08.360 --> 00:17:11.360]  以及令他們的聲音被聽見。
[00:17:11.360 --> 00:17:14.360]  而我們的服務對象只有兩個群體,
[00:17:14.360 --> 00:17:17.360]  第一就是難民和尋求庇護者,
[00:17:17.360 --> 00:17:22.360]  另外就是正在經歷人口販運和勞動剝削的群體。
[00:17:22.360 --> 00:17:26.360]  我們的服務都是透過兩大項目去提供支援,
[00:17:26.360 --> 00:17:30.360]  有Road,就是難民機會及發展計劃,
[00:17:30.360 --> 00:17:35.360]  另外就有我所屬的項目叫停止人口販運SOP。
[00:17:35.360 --> 00:17:38.360]  我們的服務可以分為三大支柱,
[00:17:38.360 --> 00:17:39.360]  第一是關懷,
[00:17:39.360 --> 00:17:44.360]  主要是提供群體最基本的生活所需,
[00:17:44.360 --> 00:17:45.360]  他們的衣食住行,
[00:17:45.360 --> 00:17:47.360]  亦都會提供一些轉介服務,
[00:17:47.360 --> 00:17:50.360]  例如法律、醫療或輔導。
[00:17:50.360 --> 00:17:53.360]  另外,賦權是第二個支柱,
[00:17:53.360 --> 00:17:58.360]  主要是為了裝備群體去面對現在香港的難題,
[00:17:58.360 --> 00:18:03.360]  以及幫他們為未來的生活做規劃,
[00:18:03.360 --> 00:18:06.360]  改善他們的處境。
[00:18:06.360 --> 00:18:08.360]  第三就是推動社會進步,
[00:18:08.360 --> 00:18:14.360]  希望透過教育工作去加深社會對於群體的認識,
[00:18:14.360 --> 00:18:16.360]  消除偏見,
[00:18:16.360 --> 00:18:19.360]  亦都鼓勵大家和我們一起參與倡議,
[00:18:19.360 --> 00:18:23.360]  一直都是為了維護這些弱勢社群的權益,
[00:18:23.360 --> 00:18:25.360]  令香港更加進步。
[00:18:25.360 --> 00:18:27.360]  謝謝Felicia,
[00:18:27.360 --> 00:18:29.360]  我發現原來你也是Theme Color的。
[00:18:29.360 --> 00:18:31.360]  是的,我是STOP的Theme Color。
[00:18:31.360 --> 00:18:33.360]  STOP我們是用粉紅色做Theme Color,
[00:18:33.360 --> 00:18:38.360]  原來我們教會和機構的顏色都很有心思。
[00:18:38.360 --> 00:18:40.360]  我的校服。
[00:18:40.360 --> 00:18:43.360]  剛才你提到BOH和Divine,
[00:18:43.360 --> 00:18:47.360]  一開始時也提到有緊密的關係和連結,
[00:18:47.360 --> 00:18:49.360]  可否和我們說多一點,
[00:18:49.360 --> 00:18:51.360]  我們當中是怎樣合作的?
[00:18:51.360 --> 00:18:55.360]  雖然我們現在是一個獨立的慈善機構,
[00:18:55.360 --> 00:19:01.360]  但其實我們很多受助人都會將Branch of Hope和Divine視為一體。
[00:19:01.360 --> 00:19:07.360]  這個印象除了是因為很多都是透過參加Arise,
[00:19:07.360 --> 00:19:10.360]  即葡萄盾教會的難民團契,
[00:19:10.360 --> 00:19:14.360]  而認識我們機構,從而接受我們服務之外,
[00:19:14.360 --> 00:19:17.360]  我想更加重要的是因為Branch of Hope,
[00:19:17.360 --> 00:19:21.360]  我們的核心價值其實都是根植於基督信仰的。
[00:19:21.360 --> 00:19:25.360]  我們的服務一切都是以愛為出發點。
[00:19:25.360 --> 00:19:32.360]  另外我覺得作為教會公義事公關鍵的一部分,
[00:19:32.360 --> 00:19:36.360]  以及我們的緊密連結其實在兩方面可以體現出來。
[00:19:36.360 --> 00:19:40.360]  第一就是葡萄盾教會的長老,
[00:19:40.360 --> 00:19:47.360]  由以前到現在其實都一直有帶領著我們的機構去決定我們的發展和定位。
[00:19:47.360 --> 00:19:50.360]  第二個位置很重要的,
[00:19:50.360 --> 00:19:52.360]  還有你們大家會眾,
[00:19:52.360 --> 00:19:56.360]  包括你們的捐款和對教會的奉獻,
[00:19:56.360 --> 00:20:00.360]  其實都支持我們機構大概三分一的營運開支,
[00:20:00.360 --> 00:20:03.360]  令到我們可以繼續為群體提供服務。
[00:20:03.360 --> 00:20:05.360]  還有你們的人力,
[00:20:05.360 --> 00:20:07.360]  其實我們很多的義工,
[00:20:07.360 --> 00:20:09.360]  我們的企業贊助和合作聯繫,
[00:20:09.360 --> 00:20:11.360]  還有我們的同事,
[00:20:11.360 --> 00:20:14.360]  都是由葡萄盾教會的會眾去介紹,
[00:20:14.360 --> 00:20:17.360]  或者是由你們來加入我們。
[00:20:17.360 --> 00:20:25.360]  好,其實我們都看到一直以來在Divine灣仔和希望之市都有很緊密的合作,
[00:20:25.360 --> 00:20:33.360]  我希望將來元朗的教會群體都可以和希望之市有更多的緊密合作。
[00:20:33.360 --> 00:20:39.360]  我知道在希望之市裏面有兩個主力的計劃,
[00:20:39.360 --> 00:20:42.360]  一個就是Road,
[00:20:42.360 --> 00:20:45.360]  另一個就是STOP,
[00:20:45.360 --> 00:20:48.360]  可不可以和我們介紹一下Road,
[00:20:48.360 --> 00:20:53.360]  講一下Road是怎樣去關顧哪一類的人和怎樣去運作。
[00:20:53.360 --> 00:20:58.360]  Road計劃現在的受助人數大概有600人,
[00:20:58.360 --> 00:21:02.360]  主要都是來自非洲、中東和南亞國家,
[00:21:02.360 --> 00:21:05.360]  現在在香港生活的難民。
[00:21:05.360 --> 00:21:10.360]  而Road的任務就是為了支援教育和賦權難民,
[00:21:10.360 --> 00:21:14.360]  令到他們成為我們社區積極貢獻的一份子。
[00:21:14.360 --> 00:21:17.360]  簡單說一下甚麼是稱之為難民,
[00:21:17.360 --> 00:21:22.360]  難民就是逃離戰爭、暴力、衝突或迫害,
[00:21:22.360 --> 00:21:26.360]  跨越國界到另一個國家尋求安全的人士。
[00:21:26.360 --> 00:21:30.360]  直至到他們的難民身份在新的國家獲得批准之前,
[00:21:30.360 --> 00:21:37.360]  這些人都會被稱之為免遣犯徵請人或尋求庇護者。
[00:21:37.360 --> 00:21:44.360]  說一下香港的狀況,因為香港沒有簽署難民地位公約,
[00:21:44.360 --> 00:21:49.360]  即使尋求庇護者在香港獲得難民身份後,
[00:21:49.360 --> 00:21:53.360]  最終都不會留在香港,
[00:21:53.360 --> 00:21:56.360]  香港可能不會是他們的最終家園,
[00:21:56.360 --> 00:21:59.360]  很多都會被安置到第三國。
[00:21:59.360 --> 00:22:02.360]  如果說數據來說,
[00:22:02.360 --> 00:22:07.360]  香港的尋求庇護者有99%都無法獲得難民身份,
[00:22:07.360 --> 00:22:10.360]  大部份人在香港住了數十年後,
[00:22:10.360 --> 00:22:14.360]  最終都會被遣返回他們的原居地。
[00:22:14.360 --> 00:22:19.360]  在這段時間,他們無法工作,甚至無法做義工,
[00:22:19.360 --> 00:22:24.360]  僅僅是以最基本的政府資助去生存。
[00:22:24.360 --> 00:22:30.360]  而這些種種的約束都令到群體面對不同的健康和法律風險,
[00:22:30.360 --> 00:22:35.360]  有人可能因為經濟困難而得不到適當的醫療服務,
[00:22:35.360 --> 00:22:37.360]  或者患上營養不良,
[00:22:37.360 --> 00:22:40.360]  又或者因為這些長期的壓力底下,
[00:22:40.360 --> 00:22:44.360]  令到他們的精神健康都有一個負面的影響。
[00:22:44.360 --> 00:22:50.360]  而經濟的需要亦都會迫使有些人冒險去上班,
[00:22:50.360 --> 00:22:55.360]  從而面臨可能被捕,甚至提早遣返的風險。
[00:22:55.360 --> 00:22:58.360]  這些情況不單止危害了他們的安全,
[00:22:58.360 --> 00:23:01.360]  亦都會阻礙他們融入香港的社區。
[00:23:01.360 --> 00:23:05.360]  ROAD的服務正正就是為了減緩尋求庇護者
[00:23:05.360 --> 00:23:11.360]  在香港因為支援不足和不被允許工作而引發的困境。
[00:23:11.360 --> 00:23:15.360]  除了剛剛我們帶回到服務的三大支柱,
[00:23:15.360 --> 00:23:21.360]  關懷的支柱除了有生活援助之外,
[00:23:21.360 --> 00:23:25.360]  如果是有小朋友的難民家庭,
[00:23:25.360 --> 00:23:29.360]  我們都會支援他們的學校費用,
[00:23:29.360 --> 00:23:35.360]  還有我們最新的一個每月捐款計劃,
[00:23:35.360 --> 00:23:37.360]  叫做STAR Program,
[00:23:37.360 --> 00:23:43.360]  就是資助尋求庇護者他們每月在香港的租金和水電費。
[00:23:43.360 --> 00:23:46.360]  另外還有父權方面,
[00:23:46.360 --> 00:23:49.360]  都是我們很重要的服務一部分,
[00:23:49.360 --> 00:23:52.360]  我想可以分為兩大類,
[00:23:52.360 --> 00:23:56.360]  第一類就是為了幫助他們適應在香港的生活,
[00:23:56.360 --> 00:24:00.360]  我們都會提供一系列的培訓課程,
[00:24:00.360 --> 00:24:02.360]  例如有英文班,
[00:24:02.360 --> 00:24:07.360]  最近最新發起的一個課程,
[00:24:07.360 --> 00:24:12.360]  還有你們英文教會的成員,叫做Jill,
[00:24:12.360 --> 00:24:15.360]  是一個叫做40 Days的課程,
[00:24:15.360 --> 00:24:19.360]  教人怎樣用40元煮一天的飯,
[00:24:19.360 --> 00:24:22.360]  要做到便宜好吃之餘,
[00:24:22.360 --> 00:24:24.360]  還要營養豐富。
[00:24:24.360 --> 00:24:25.360]  我見證是很好吃的,
[00:24:25.360 --> 00:24:27.360]  昨天我吃了一點,
[00:24:27.360 --> 00:24:29.360]  又健康又多鋪田,
[00:24:29.360 --> 00:24:31.360]  做健身那些就很適合。
[00:24:31.360 --> 00:24:33.360]  這個很重要。
[00:24:33.360 --> 00:24:38.360]  另外還有考慮到長遠的規劃,
[00:24:38.360 --> 00:24:43.360]  我們都會協助難民家庭去計劃移居,
[00:24:43.360 --> 00:24:45.360]  或者是回到原生國的一些安排,
[00:24:45.360 --> 00:24:47.360]  還有離開香港之後,
[00:24:47.360 --> 00:24:52.360]  他們怎樣適應一個新的環境的生活。
[00:24:52.360 --> 00:24:55.360]  這裡我想分享一點自己的經歷,
[00:24:55.360 --> 00:24:58.360]  剛才在分享訊息的時候提到,
[00:24:58.360 --> 00:25:03.360]  教會是幫助我們超越種族的屏障,
