
[00:00:00.000 --> 00:00:02.600]  謝謝Eno,我們給Eno一點掌聲,好嗎
[00:05:10.600 --> 00:05:12.600]  在地上的垃圾桶附近
[00:05:12.600 --> 00:05:13.600]  然後有人撿了
[00:05:13.600 --> 00:05:14.600]  在九龍城那裏
[00:05:14.600 --> 00:05:17.600]  特意拿到尖沙咀警署那裏
[00:05:17.600 --> 00:05:18.600]  交給警察
[00:05:18.600 --> 00:05:20.600]  撿回我的錢包
[00:05:20.600 --> 00:05:22.600]  那一刻的感覺是
[00:05:22.600 --> 00:05:26.600]  我馬上…那時候已經很流行Facebook
[00:05:26.600 --> 00:05:28.600]  我就馬上拍了一張照片
[00:05:28.600 --> 00:05:29.600]  打了一些東西
[00:05:29.600 --> 00:05:30.600]  放在Facebook上
[00:05:30.600 --> 00:05:32.600]  大家準備好看到一個傻子
[00:05:32.600 --> 00:05:34.600]  在螢光幕上了嗎?
[00:05:34.600 --> 00:05:36.600]  好,我們去看看
[00:05:36.600 --> 00:05:38.600]  是不是很青春呢?
[00:05:38.600 --> 00:05:40.600]  整個傻子都在那裏
[00:05:40.600 --> 00:05:46.600]  感謝主啊,能夠找到
[00:05:46.600 --> 00:05:49.600]  直到今時今日
[00:05:49.600 --> 00:05:52.600]  我媽媽的照片仍然保留在我的錢包裏
[00:05:52.600 --> 00:05:58.600]  其實錢包裏面明明有現金
[00:05:58.600 --> 00:05:59.600]  有信用卡
[00:05:59.600 --> 00:06:01.600]  有身分證、車牌
[00:06:01.600 --> 00:06:03.600]  每一樣,如果不是直接是錢
[00:06:03.600 --> 00:06:04.600]  都是和錢有關
[00:06:04.600 --> 00:06:05.600]  或者用錢去申請
[00:06:05.600 --> 00:06:08.600]  但偏偏最寶貴的
[00:06:08.600 --> 00:06:09.600]  在整個錢包裏面
[00:06:09.600 --> 00:06:10.600]  對我來說
[00:06:10.600 --> 00:06:13.600]  是一張沒有任何金錢價值的照片
[00:06:13.600 --> 00:06:17.600]  我在那裏寫了
[00:06:17.600 --> 00:06:19.600]  那天興奮到寫了一句
[00:06:19.600 --> 00:06:20.600]  人失去了財
[00:06:20.600 --> 00:06:22.600]  知道什麼是最寶貴
[00:06:22.600 --> 00:06:23.600]  這是真的
[00:06:23.600 --> 00:06:26.600]  那一刻是非常深的感受
[00:06:26.600 --> 00:06:27.600]  有一些東西
[00:06:27.600 --> 00:06:28.600]  在我們生命裏面
[00:06:28.600 --> 00:06:29.600]  當我們沒有了的時候
[00:06:29.600 --> 00:06:32.600]  我們才會發現它的價值
[00:06:32.600 --> 00:06:33.600]  當然有些東西你覺得
[00:06:33.600 --> 00:06:34.600]  沒有了就沒有了
[00:06:34.600 --> 00:06:35.600]  買過了,不可惜
[00:06:35.600 --> 00:06:36.600]  但相反
[00:06:36.600 --> 00:06:37.600]  有一些東西
[00:06:37.600 --> 00:06:39.600]  我們會不惜一切
[00:06:39.600 --> 00:06:41.600]  希望用盡任何方法
[00:06:41.600 --> 00:06:43.600]  可以把它找回來
[00:06:43.600 --> 00:06:44.600]  有一些東西
[00:06:44.600 --> 00:06:45.600]  它的價值是在於
[00:06:45.600 --> 00:06:47.600]  我們願意花多少時間
[00:06:47.600 --> 00:06:48.600]  多少精神
[00:06:48.600 --> 00:06:49.600]  多少資源
[00:06:49.600 --> 00:06:50.600]  多少努力
[00:06:50.600 --> 00:06:51.600]  去把它找回來
[00:06:51.600 --> 00:06:52.600]  我知道這裏
[00:06:52.600 --> 00:06:53.600]  中間我們應該有
[00:06:53.600 --> 00:06:55.600]  「璧英姐妹」是有樣草物
[00:06:55.600 --> 00:06:56.600]  如果你的草物走失了
[00:06:56.600 --> 00:06:59.600]  偶爾在元朗都會看到那些街招
[00:06:59.600 --> 00:07:01.600]  一隻貓貓、一隻狗狗走失了
[00:07:01.600 --> 00:07:02.600]  或者可能是一隻
[00:07:02.600 --> 00:07:04.600]  不是,我想說倉鼠
[00:07:04.600 --> 00:07:05.600]  我想說袋鼠
[00:07:05.600 --> 00:07:07.600]  剛去完日本看到袋鼠
[00:07:07.600 --> 00:07:09.600]  如果你的草物走失了
[00:07:09.600 --> 00:07:10.600]  咦,我們這麼浪漫
[00:07:10.600 --> 00:07:13.600]  如果你的草物走失了
[00:07:13.600 --> 00:07:15.600]  你會盡一切的辦法
[00:07:15.600 --> 00:07:16.600]  一切的能力
[00:07:16.600 --> 00:07:17.600]  一切的資源
[00:07:17.600 --> 00:07:18.600]  去到處找
[00:07:18.600 --> 00:07:19.600]  希望它可以回來
[00:07:19.600 --> 00:07:20.600]  你不會說
[00:07:20.600 --> 00:07:22.600]  「可以了,沒有東西可以救」
[00:07:22.600 --> 00:07:24.600]  「我去草物店買另一隻」
[00:07:24.600 --> 00:07:27.600]  正常的
[00:07:27.600 --> 00:07:29.600]  那些叫甚麼
[00:07:29.600 --> 00:07:31.600]  主子和甚麼
[00:07:31.600 --> 00:07:33.600]  正常你是養草物的人
[00:07:33.600 --> 00:07:34.600]  你是不會說這些
[00:07:34.600 --> 00:07:35.600]  我沒有養瘦
[00:07:35.600 --> 00:07:37.600]  我們是不會說這些
[00:07:37.600 --> 00:07:39.600]  因為有些東西
[00:07:39.600 --> 00:07:41.600]  它的價值是凸顯了
[00:07:41.600 --> 00:07:42.600]  我們願意花多少時間
[00:07:42.600 --> 00:07:43.600]  多少精神
[00:07:43.600 --> 00:07:44.600]  多少資源
[00:07:44.600 --> 00:07:45.600]  多少努力
[00:07:45.600 --> 00:07:47.600]  來把它找回來
[00:07:47.600 --> 00:07:48.600]  所以有一次
[00:07:48.600 --> 00:07:50.600]  耶穌說了一個這樣的比喻
[00:07:50.600 --> 00:07:52.600]  在路加福音第十五章裏面
[00:07:52.600 --> 00:07:54.600]  第四節那裏這樣說
[00:07:54.600 --> 00:07:55.600]  祂說你們中間
[00:07:55.600 --> 00:07:57.600]  誰有一百隻羊走失了一隻
[00:07:57.600 --> 00:07:59.600]  不會將這九十九隻
[00:07:59.600 --> 00:08:00.600]  撇在曠野那裏
[00:08:00.600 --> 00:08:02.600]  去找那隻失去的羊
[00:08:02.600 --> 00:08:03.600]  直到找得回來
[00:08:03.600 --> 00:08:05.600]  找著了就歡歡喜喜
[00:08:05.600 --> 00:08:07.600]  放在你的肩膀上
[00:08:07.600 --> 00:08:08.600]  回到家裏
[00:08:08.600 --> 00:08:10.600]  然後你就請朋友和鄰居
[00:08:10.600 --> 00:08:11.600]  來跟他們說
[00:08:11.600 --> 00:08:12.600]  我失去了那隻羊
[00:08:12.600 --> 00:08:13.600]  我找得回來
[00:08:13.600 --> 00:08:15.600]  你們跟我一起歡喜吧
[00:08:15.600 --> 00:08:16.600]  我告訴你們
[00:08:16.600 --> 00:08:18.600]  一個罪人悔改
[00:08:18.600 --> 00:08:20.600]  在天上也要這樣為他歡喜
[00:08:20.600 --> 00:08:22.600]  較比為九十九個
[00:08:22.600 --> 00:08:23.600]  不用悔改的義人
[00:08:23.600 --> 00:08:25.600]  歡喜是更加大
[00:08:25.600 --> 00:08:26.600]  或者是一個婦人
[00:08:26.600 --> 00:08:27.600]  有十塊錢
[00:08:27.600 --> 00:08:28.600]  如果失落了一塊
[00:08:28.600 --> 00:08:29.600]  豈不是會點上燈
[00:08:29.600 --> 00:08:30.600]  打掃整間屋
[00:08:30.600 --> 00:08:31.600]  仔細地來找
[00:08:31.600 --> 00:08:33.600]  直到找得到嗎
[00:08:33.600 --> 00:08:35.600]  找到了就請朋友和鄰居
[00:08:35.600 --> 00:08:36.600]  來跟他們說
[00:08:36.600 --> 00:08:37.600]  我失落的那塊錢
[00:08:37.600 --> 00:08:39.600]  已經找到了
[00:08:39.600 --> 00:08:41.600]  你們跟我一起歡喜吧
[00:08:41.600 --> 00:08:42.600]  我告訴你們
[00:08:42.600 --> 00:08:43.600]  一個罪人悔改
[00:08:43.600 --> 00:08:45.600]  在神的使者面前
[00:08:45.600 --> 00:08:48.600]  也是這樣為他歡喜
[00:08:48.600 --> 00:08:50.600]  剛才我說耶穌說了一個比喻
[00:08:50.600 --> 00:08:52.600]  不過正確一點來說
[00:08:52.600 --> 00:08:54.600]  如果你有看過路加福音十五章的話
[00:08:54.600 --> 00:08:56.600]  耶穌在這裏總共說了三個比喻
[00:08:56.600 --> 00:08:57.600]  說到這隻羊
[00:08:57.600 --> 00:08:58.600]  失去的羊
[00:08:58.600 --> 00:08:59.600]  失去的錢
[00:08:59.600 --> 00:09:00.600]  然後下面還有一個
[00:09:00.600 --> 00:09:01.600]  大家都很熟悉的
[00:09:01.600 --> 00:09:03.600]  關於浪子的一個比喻
[00:09:03.600 --> 00:09:06.600]  可能你在教會裏面已經一段時間
[00:09:06.600 --> 00:09:09.600]  你對這三個故事一點都不陌生
[00:09:09.600 --> 00:09:10.600]  甚至可能我們中間
[00:09:10.600 --> 00:09:11.600]  有很多弟兄姊妹
[00:09:11.600 --> 00:09:13.600]  你在一些報道的聚會裏面
[00:09:13.600 --> 00:09:15.600]  你在那裏舉手決志
[00:09:15.600 --> 00:09:16.600]  就是因為在那個聚會裏面
[00:09:16.600 --> 00:09:20.600]  有講員用了正正就是路加福音第十五章裏面
[00:09:20.600 --> 00:09:21.600]  可能其中一個比喻
[00:09:21.600 --> 00:09:23.600]  然後你聽了這個訊息之後
[00:09:23.600 --> 00:09:25.600]  你明白到神對你的愛
[00:09:25.600 --> 00:09:26.600]  然後你就舉手決志
[00:09:26.600 --> 00:09:27.600]  信耶穌
[00:09:27.600 --> 00:09:29.600]  今天有很多人在他們傳福音
[00:09:29.600 --> 00:09:31.600]  或者報道的時候
[00:09:31.600 --> 00:09:32.600]  是會用這一節的經文
[00:09:32.600 --> 00:09:35.600]  因為福音書裏面再沒有其他的經文
[00:09:35.600 --> 00:09:37.600]  或者故事這麼深刻
[00:09:37.600 --> 00:09:38.600]  這麼形象化
[00:09:38.600 --> 00:09:39.600]  這樣向我們去表達
[00:09:39.600 --> 00:09:43.600]  天父他有多渴望可以來找我們
[00:09:43.600 --> 00:09:45.600]  他很渴望我們可以再一次
[00:09:45.600 --> 00:09:47.600]  回到他的身邊那裏
[00:09:47.600 --> 00:09:49.600]  這幾個故事往往讓我們見到
[00:09:49.600 --> 00:09:51.600]  我們自己的價值
[00:09:51.600 --> 00:09:53.600]  我們的價值是在於
[00:09:53.600 --> 00:09:57.600]  神願意去付多大的代價
[00:09:57.600 --> 00:09:59.600]  來找我們
[00:09:59.600 --> 00:10:00.600]  我再講多一次
[00:10:00.600 --> 00:10:01.600]  我們的價值是在於
[00:10:01.600 --> 00:10:04.600]  我們的神願意付多大的代價
[00:10:04.600 --> 00:10:06.600]  來尋找來找我們
[00:10:06.600 --> 00:10:08.600]  在這兩個比喻
[00:10:08.600 --> 00:10:09.600]  我剛才讀到的兩個裏面
[00:10:09.600 --> 00:10:12.600]  耶穌講出了他要來找我們
[00:10:12.600 --> 00:10:14.600]  那份決心
[00:10:14.600 --> 00:10:17.600]  第四節裏說
[00:10:17.600 --> 00:10:19.600]  你中間哪個有一百隻羊
[00:10:19.600 --> 00:10:20.600]  沒有了一隻
[00:10:20.600 --> 00:10:21.600]  你不會將那九十九隻
[00:10:21.600 --> 00:10:22.600]  撇在曠野裏
[00:10:22.600 --> 00:10:24.600]  然後去找那隻不見了的羊
[00:10:24.600 --> 00:10:26.600]  直到找著
[00:10:26.600 --> 00:10:28.600]  或者那個十塊錢沒有了的那塊
[00:10:28.600 --> 00:10:30.600]  直到他找得到為止
[00:10:30.600 --> 00:10:32.600]  這個我們一定要做到為止
[00:10:32.600 --> 00:10:34.600]  一定要找到為止
[00:10:34.600 --> 00:10:36.600]  這裏講到神他心裏面有一個決心
[00:10:36.600 --> 00:10:39.600]  他一定要來找到我們為止
[00:10:39.600 --> 00:10:41.600]  耶穌來找我們的決心
[00:10:41.600 --> 00:10:45.600]  是一份直到找著為止的決心
[00:10:45.600 --> 00:10:48.600]  他甚至在這裏用了兩句反問句
[00:10:48.600 --> 00:10:50.600]  來強調這一點
[00:10:50.600 --> 00:10:52.600]  不是每個人都會這樣嗎
[00:10:52.600 --> 00:10:54.600]  有哪個沒有了一隻羊
[00:10:54.600 --> 00:10:56.600]  不是會這樣
[00:10:56.600 --> 00:10:58.600]  有哪個跌了錢
[00:10:58.600 --> 00:10:59.600]  順帶一提
[00:10:59.600 --> 00:11:01.600]  一塊錢在耶穌的年代裏
[00:11:01.600 --> 00:11:03.600]  是在講大家一天的工資
[00:11:03.600 --> 00:11:06.600]  我們這裏每個人的工資都不一樣
[00:11:06.600 --> 00:11:08.600]  不過可能你預計
[00:11:08.600 --> 00:11:11.600]  起碼都在香港現在的人的四位數字
[00:11:11.600 --> 00:11:13.600]  你跌了四位數字的錢
[00:11:13.600 --> 00:11:16.600]  有哪個跌了你不會一直去找
[00:11:16.600 --> 00:11:17.600]  找到為止
[00:11:17.600 --> 00:11:18.600]  你以為我們每個人都理生
[00:11:18.600 --> 00:11:21.600]  這些送八萬當是稅銀
[00:11:21.600 --> 00:11:23.600]  我們不是掌門人
[00:11:23.600 --> 00:11:24.600]  我們不是超級市場
[00:11:24.600 --> 00:11:25.600]  我們跌了錢
[00:11:25.600 --> 00:11:28.600]  我們一定會說我要找到他為止
[00:11:28.600 --> 00:11:33.600]  於是耶穌說其實這樣都是人之常情
[00:11:33.600 --> 00:11:35.600]  然後當然我們有聽過
[00:11:35.600 --> 00:11:37.600]  耶穌他來找我們
[00:11:37.600 --> 00:11:40.600]  他是來要召聚人來悔改
[00:11:40.600 --> 00:11:41.600]  當他找到我們
[00:11:41.600 --> 00:11:43.600]  他不是帶著那份責備
[00:11:43.600 --> 00:11:44.600]  他不是帶著刑罰
[00:11:44.600 --> 00:11:47.600]  他不是帶著恐嚇來逼我們去悔改
[00:11:47.600 --> 00:11:50.600]  反而是以他犧牲的愛
[00:11:50.600 --> 00:11:54.600]  來向我們顯明他對我們的愛有多深
[00:11:54.600 --> 00:11:57.600]  他用他的愛來吸引我們
[00:11:57.600 --> 00:11:59.600]  讓我們可以打從心底
[00:11:59.600 --> 00:12:03.600]  放棄離開我們舊有的生活
[00:12:03.600 --> 00:12:05.600]  去成為一個新做的人
[00:12:05.600 --> 00:12:07.600]  去回到他的身邊
[00:12:07.600 --> 00:12:11.600]  從此我們可以在他裏面去享受這個很豐盛的生命
[00:12:11.600 --> 00:12:14.600]  所以如果今天當你走進這個門口的時候
[00:12:14.600 --> 00:12:17.600]  你不是很肯定你自己的價值的話
[00:12:17.600 --> 00:12:22.600]  如果我們透過耶穌那份直到找到為止的決心
[00:12:22.600 --> 00:12:25.600]  透過他為你在十字架上的犧牲
[00:12:25.600 --> 00:12:27.600]  透過他所付的代價
[00:12:27.600 --> 00:12:28.600]  他對你的愛
[00:12:28.600 --> 00:12:31.600]  你可以很肯定你自己的價值
[00:12:31.600 --> 00:12:35.600]  我們這個講道系列是關於天國裏面的比喻
[00:12:35.600 --> 00:12:39.600]  耶穌來到這個世界上是要彰顯神的國
[00:12:39.600 --> 00:12:40.600]  而在神的國裏面
[00:12:40.600 --> 00:12:43.600]  每一個人都是有無比的價值
[00:12:43.600 --> 00:12:47.600]  你和我我們每一個都是耶穌他所追求
[00:12:47.600 --> 00:12:50.600]  我們都是其中一隻走失了的羊
[00:12:50.600 --> 00:12:54.600]  你和我都是他給了一個重價來買回來
[00:12:54.600 --> 00:12:55.600]  所以弟兄姊妹
[00:12:55.600 --> 00:12:58.600]  我們每一個人都是很寶貴的
[00:12:58.600 --> 00:12:59.600]  Amen
[00:12:59.600 --> 00:13:01.600]  應該可以一起祈禱
[00:13:01.600 --> 00:13:03.600]  勁馬隊應該可以回來了
[00:13:03.600 --> 00:13:09.600]  以上這個是我們在教會裏面經常會聽到
[00:13:09.600 --> 00:13:11.600]  關於路加福音第十五章的信息
[00:13:11.600 --> 00:13:14.600]  以上所講的東西完全是神學正確
[00:13:14.600 --> 00:13:17.600]  完全是對的那些東西
[00:13:17.600 --> 00:13:18.600]  是合乎聖經的
[00:13:18.600 --> 00:13:21.600]  而且對我們的生命是非常重要的
[00:13:21.600 --> 00:13:23.600]  不過今天容許我講
[00:13:23.600 --> 00:13:24.600]  剛才講的信息
[00:13:24.600 --> 00:13:29.600]  或者未必是路加福音裏面這三個比喻
[00:13:29.600 --> 00:13:31.600]  要帶出那個最完整的圖畫
[00:13:31.600 --> 00:13:32.600]  我甚至會說
[00:13:32.600 --> 00:13:36.600]  雖然剛才我講的整個信息是神學正確
[00:13:36.600 --> 00:13:39.600]  但是我們仍然錯過了這幾個故事裏面
[00:13:39.600 --> 00:13:41.600]  或者整個路加福音裏面
[00:13:41.600 --> 00:13:44.600]  耶穌想講的東西的一個重點
[00:13:44.600 --> 00:13:47.600]  如果我們要知道這三個比喻到底想講什麼
[00:13:47.600 --> 00:13:50.600]  我們首先要知道耶穌為什麼要講
[00:13:50.600 --> 00:13:53.600]  和在什麼的情境什麼的場景下
[00:13:53.600 --> 00:13:54.600]  來講這些比喻
[00:13:54.600 --> 00:13:58.600]  我們回到路加福音第十五章第一節那裏
[00:13:58.600 --> 00:14:02.600]  那裏說眾稅吏和罪人都哀求耶穌要聽他講道
[00:14:02.600 --> 00:14:05.600]  發利賽人和民事私下議論說
[00:14:05.600 --> 00:14:08.600]  這個人接待罪人又和他們吃飯
[00:14:08.600 --> 00:14:11.600]  耶穌就用比喻講
[00:14:11.600 --> 00:14:14.600]  我放了另外一個版本在這裏
[00:14:14.600 --> 00:14:15.600]  環球聖經的版本
[00:14:15.600 --> 00:14:17.600]  一會兒再和大家講多一點
[00:14:17.600 --> 00:14:20.600]  耶穌在這個地方去講一個比喻
[00:14:20.600 --> 00:14:22.600]  其實他是很不直接
[00:14:22.600 --> 00:14:25.600]  很婉轉地去直接回應這班發利賽人和民事
[00:14:25.600 --> 00:14:27.600]  因為在第二節裏面
[00:14:27.600 --> 00:14:30.600]  一開頭那裏說他們私下議論
[00:14:30.600 --> 00:14:33.600]  就說他接待罪人和和他們吃飯
[00:14:33.600 --> 00:14:35.600]  私下議論這四個字
[00:14:35.600 --> 00:14:38.600]  或者未必是最準確的翻譯
[00:14:38.600 --> 00:14:42.600]  如果我們看一看下面那個環球聖經的譯本
[00:14:42.600 --> 00:14:45.600]  他把這個字譯成了南南抱怨
[00:14:45.600 --> 00:14:47.600]  就是在那裏咿咿咿咿咿咿咿咿
[00:14:47.600 --> 00:14:50.600]  這個動詞在原文希臘文裏面是很有趣的
[00:14:50.600 --> 00:14:54.600]  是說到他們grumble in such a way to be heard easily
[00:14:54.600 --> 00:14:55.600]  即是他們在那裏說
[00:14:55.600 --> 00:14:56.600]  在那裏咿咿咿咿咿咿
[00:14:56.600 --> 00:15:02.600]  但是吵吵鬧鬧又可以被人聽到
[00:15:02.600 --> 00:15:07.600]  如果我們翻譯成香港人聽得明白的語言
[00:15:07.600 --> 00:15:10.600]  即是這班發利賽人和民事
[00:15:10.600 --> 00:15:12.600]  在那裏給話給耶穌聽
[00:15:12.600 --> 00:15:14.600]  阿明現在馬上
[00:15:14.600 --> 00:15:15.600]  私下議論這個字其實就是說
[00:15:15.600 --> 00:15:18.600]  他們在那裏給話給耶穌聽
[00:15:18.600 --> 00:15:20.600]  這班發利賽人和民事又是什麼人
[00:15:20.600 --> 00:15:23.600]  他們為什麼要給話給耶穌聽
[00:15:23.600 --> 00:15:28.600]  其實他們都是當時猶太宗教裏面的領袖和一些學者
[00:15:28.600 --> 00:15:30.600]  即是說他們拿著PhD他們是教授來的
[00:15:30.600 --> 00:15:32.600]  這班民事
