
[00:00:00.000 --> 00:00:01.000]   Amen, amen.
[00:04:12.300 --> 00:04:17.360]   And I was feeling myself more insecure around my leadership, more insecure around being
[00:04:17.360 --> 00:04:21.760]   a pastor, more insecure about being a husband to my wife, a father to my daughter Mia, and
[00:04:21.760 --> 00:04:25.960]   I was wrestling with all of those insecurities as well.
[00:04:25.960 --> 00:04:28.200]   That doesn't make me a healthy leader.
[00:04:28.200 --> 00:04:32.040]   So I knew that I needed to have some sort of break to connect with the Holy Spirit on
[00:04:32.040 --> 00:04:33.040]   those things.
[00:04:33.040 --> 00:04:36.680]   The other thing that was going on is that I realized that in just a few months' time
[00:04:36.680 --> 00:04:39.400]   I was going to turn 50 years old.
[00:04:39.400 --> 00:04:41.240]   Oh my goodness.
[00:04:41.240 --> 00:04:48.200]   I suddenly realized that I was old and that I was going to die soon.
[00:04:48.200 --> 00:04:51.400]   And I was, you're like, "50's nothing."
[00:04:51.400 --> 00:04:53.520]   50 felt like a lot for me, okay?
[00:04:53.520 --> 00:04:55.320]   And I was struggling with turning 50.
[00:04:55.320 --> 00:04:57.240]   I was like, "Oh my gosh, I'm so old."
[00:04:57.240 --> 00:05:01.800]   And like the average age of people across both the Vine Yuen Long and the Vine Wan Chai,
[00:05:01.800 --> 00:05:05.040]   do you know what the average age of the people who come to the Vine is?
[00:05:05.040 --> 00:05:07.220]   29 years old.
[00:05:07.220 --> 00:05:11.280]   And so I was wrestling, who's older than 29 here?
[00:05:11.280 --> 00:05:12.280]   No, don't do that.
[00:05:12.280 --> 00:05:13.280]   That's fine.
[00:05:13.280 --> 00:05:19.080]   But I was wrestling with this anxiety of like, "Oh my gosh, maybe I'm past my use-by date.
[00:05:19.080 --> 00:05:21.840]   Maybe I'm not relevant for the young people anymore.
[00:05:21.840 --> 00:05:24.960]   Maybe I'm trying to be cool for the young people, but they don't think I'm cool anymore."
[00:05:24.960 --> 00:05:27.160]   And all of this was going on in my mind.
[00:05:27.160 --> 00:05:30.160]   Insecurities, needing a break, feeling 50 and old.
[00:05:30.160 --> 00:05:34.080]   So I went on the sabbatical, first day of sabbatical, and I took out my journal, which
[00:05:34.080 --> 00:05:35.800]   also happens to be my phone.
[00:05:35.800 --> 00:05:40.760]   I took out my phone, and in my phone on the notes app, I wrote down a bunch of questions
[00:05:40.760 --> 00:05:42.920]   that I was going to pray about and bring to God.
[00:05:42.920 --> 00:05:45.720]   I want to read you some of these things from my journal.
[00:05:45.720 --> 00:05:50.420]   So the first question was this, "How much longer do you want me to be a pastor?"
[00:05:50.420 --> 00:05:54.440]   So I was wrestling with the idea of maybe I shouldn't be doing this for that much longer.
[00:05:54.440 --> 00:05:55.440]   "I'm 50 years old.
[00:05:55.440 --> 00:05:56.440]   I'm old.
[00:05:56.440 --> 00:05:59.520]   Maybe it's time for me to hand over to the next generation."
[00:05:59.520 --> 00:06:04.160]   So one of my other questions was this, "How much longer should I lead the Vine for?
[00:06:04.160 --> 00:06:07.480]   Maybe there's some young person that should take on the reins of leadership.
[00:06:07.480 --> 00:06:08.840]   Maybe that's the right thing."
[00:06:08.840 --> 00:06:13.800]   I was asking questions like this, "When and how should I hand over the church to the next
[00:06:13.800 --> 00:06:14.800]   generation?
[00:06:14.800 --> 00:06:17.920]   Those incredible young people that God has blessed me with."
[00:06:17.920 --> 00:06:22.000]   Now that raised a really challenging further question, which was this one.
[00:06:22.000 --> 00:06:25.680]   Notice this, "What the heck will I do for my living if you take the church away from
[00:06:25.680 --> 00:06:27.000]   me?"
[00:06:27.000 --> 00:06:30.640]   That was an honest question, because I was like, "This is how I make my living.
[00:06:30.640 --> 00:06:32.040]   I don't do it for the money.
[00:06:32.040 --> 00:06:33.520]   I just want you to hear me, okay?
[00:06:33.520 --> 00:06:34.720]   I don't do it for the money.
[00:06:34.720 --> 00:06:38.040]   I do it because I love people, and I love the job I have, and I love being a pastor
[00:06:38.040 --> 00:06:39.040]   and all that."
[00:06:39.040 --> 00:06:43.680]   But I'm like, "If God, you call me out from being a pastor, how can I provide for myself?
[00:06:43.680 --> 00:06:48.080]   How the heck, excuse my language, but will I do for a living if I'm no longer doing this?"
[00:06:48.080 --> 00:06:51.800]   And then the final question, the most important one that I was wrestling with, "Why am I still
[00:06:51.800 --> 00:06:54.440]   so filled with insecurity and self-doubt?"
[00:06:54.440 --> 00:06:56.920]   Some of those things that were really working on me.
[00:06:56.920 --> 00:07:00.120]   And then there was one more, one that I really was wrestling with.
[00:07:00.120 --> 00:07:02.400]   It was this one, "Do aliens really exist?"
[00:07:02.400 --> 00:07:08.480]   I needed the Holy Spirit to speak to me on that topic.
[00:07:08.480 --> 00:07:10.600]   Okay, that one was not true.
[00:07:10.600 --> 00:07:13.480]   But the rest of them were in my journal, okay?
[00:07:13.480 --> 00:07:17.440]   And I was wrestling with these questions, and I was bringing them into my sabbatical.
[00:07:17.440 --> 00:07:23.040]   And about a month into my sabbatical, God came, and I'd been praying and praying and
[00:07:23.040 --> 00:07:26.160]   praying on these sort of things, and I heard nothing at all.
[00:07:26.160 --> 00:07:31.440]   And God came, and He's like, "Andrew, those things are not on my heart for you at all.
[00:07:31.440 --> 00:07:33.000]   You want to know what's on my heart for you, Andrew?"
[00:07:33.000 --> 00:07:34.000]   And I was like, "Yes, I do."
[00:07:34.000 --> 00:07:39.680]   He's like, "It's just three things, your relationship with me, your relationship with yourself,
[00:07:39.680 --> 00:07:42.400]   and your relationship with your wife.
[00:07:42.400 --> 00:07:46.840]   Those are the only three things that actually I really care about for you in this time.
[00:07:46.840 --> 00:07:52.180]   And your sabbatical is going to be about strengthening your relationship with me, about believing
[00:07:52.180 --> 00:07:56.680]   and knowing and understanding who you are in a greater level than you've ever done before.
[00:07:56.680 --> 00:08:01.880]   And most importantly, you're going to restore and renew the love and the relationship that
[00:08:01.880 --> 00:08:03.160]   you have with your wife.
[00:08:03.160 --> 00:08:08.480]   Those three things are all that matters."
[00:08:08.480 --> 00:08:12.900]   I wonder if you've ever had a situation in your own personal prayer life where you've
[00:08:12.900 --> 00:08:17.200]   sat in the tension between all the things that you want to pray about and the things
[00:08:17.200 --> 00:08:19.520]   that actually God wants to talk to you about.
[00:08:19.520 --> 00:08:23.880]   Have you ever been in a situation where it feels like you're praying and you're praying
[00:08:23.880 --> 00:08:27.440]   and you've got some important things that are sitting on your heart, but it doesn't
[00:08:27.440 --> 00:08:30.640]   seem like God is responding to that.
[00:08:30.640 --> 00:08:36.560]   It doesn't seem like God is moving or answering anything that perhaps you have.
[00:08:36.560 --> 00:08:39.440]   And that's kind of a frustrating place to be, isn't it?
[00:08:39.440 --> 00:08:42.840]   And sometimes as Christians, I think when it feels like God is not answering the things
[00:08:42.840 --> 00:08:47.020]   that we desperately want Him to answer, we can feel like He's upset at us.
[00:08:47.020 --> 00:08:48.020]   He's angry at us.
[00:08:48.020 --> 00:08:49.680]   We can feel like He's distant from us.
[00:08:49.680 --> 00:08:54.120]   And we kind of go through the list of all the problems that might be there between us
[00:08:54.120 --> 00:08:58.800]   or between Him, because it doesn't seem like He's responding in the way that we want Him
[00:08:58.800 --> 00:08:59.800]   to respond.
[00:08:59.800 --> 00:09:01.120]   Anyone else ever felt that way?
[00:09:01.120 --> 00:09:02.400]   Or is it just me?
[00:09:02.400 --> 00:09:05.080]   Okay, we all feel that way, don't we?
[00:09:05.080 --> 00:09:09.960]   You see, I think there's a tension at times between the thing that are on our heart to
[00:09:09.960 --> 00:09:14.840]   pray about and the things that are actually on God's heart to speak to us about, that
[00:09:14.840 --> 00:09:16.280]   He wants us to know about.
[00:09:16.280 --> 00:09:22.600]   There's a tension sometimes, because often I think those two things are different.
[00:09:22.600 --> 00:09:27.280]   Everything that I want God to reveal to me and answer to me and actually the things that
[00:09:27.280 --> 00:09:31.040]   are on His heart, just your relationship with me, your relationship with yourself and your
[00:09:31.040 --> 00:09:34.160]   relationship with your wife.
[00:09:34.160 --> 00:09:39.040]   If you've ever felt this tension, you're actually in really good company, because here's the
[00:09:39.040 --> 00:09:40.560]   crazy thing.
[00:09:40.560 --> 00:09:45.100]   Jesus, the Son of God, also felt that tension.
[00:09:45.100 --> 00:09:50.520]   The Son of the living God in His prayer life also felt that tension.
[00:09:50.520 --> 00:09:56.760]   The tension between having things on His heart that He wanted, that He desired, that He was
[00:09:56.760 --> 00:10:02.160]   looking for, and the reality that God at times had different things that God was going to
[00:10:02.160 --> 00:10:03.160]   do.
[00:10:03.160 --> 00:10:08.200]   So if Jesus has struggled with this at times, that should be great comfort for all of us
[00:10:08.200 --> 00:10:12.960]   as well in the tension that we feel in the reality of our prayer lives.
[00:10:12.960 --> 00:10:18.240]   And perhaps if we could take a look at how Jesus navigates this tension, it might help
[00:10:18.240 --> 00:10:20.560]   us to navigate it too.
[00:10:20.560 --> 00:10:26.040]   And perhaps the breakthrough of all of those anxieties and concerns and burdens and worries
[00:10:26.040 --> 00:10:31.820]   that I mentioned at the start could be liberated as we see what Jesus does in walking this
[00:10:31.820 --> 00:10:36.480]   beautiful way of praying and yet submitting.
[00:10:36.480 --> 00:10:37.840]   And so I want to show you this.
[00:10:37.840 --> 00:10:41.440]   This is in one of the most famous moments of Jesus' life.
[00:10:41.440 --> 00:10:43.600]   It's right at the end of His life.
[00:10:43.600 --> 00:10:45.640]   It's about a week before He goes to the cross.
[00:10:45.640 --> 00:10:49.320]   And He's just shared in the meal with His disciples in the upper room.
[00:10:49.320 --> 00:10:50.320]   He's in Jerusalem.
[00:10:50.320 --> 00:10:54.320]   He's had this crazy meal with them where He's taken the wine and the bread and He's created
[00:10:54.320 --> 00:10:58.040]   this idea of communion that the church would continue from that point on.
[00:10:58.040 --> 00:11:02.800]   He's taken the water and the towel and He's washed His servants' feet and He's blessed
[00:11:02.800 --> 00:11:03.800]   them.
[00:11:03.800 --> 00:11:08.000]   They then gone out to the Garden of Gethsemane, otherwise known as the Mount of Olives, which
[00:11:08.000 --> 00:11:11.840]   sits up on the hill in Jerusalem, still there today.
[00:11:11.840 --> 00:11:14.200]   And He goes there with His disciples and this is what happens.
[00:11:14.200 --> 00:11:15.720]   Let me read this to you.
[00:11:15.720 --> 00:11:20.520]   Jesus went out as usual to the Mount of Olives and His disciples followed Him.
[00:11:20.520 --> 00:11:25.520]   On reaching the place, He said to them, "Pray that you will not fall into temptation."
[00:11:25.520 --> 00:11:27.120]   He withdrew about a stone's throw.
[00:11:27.120 --> 00:11:33.680]   Beyond them knelt down and prayed, "Father, if you are willing, take this cup from me.
[00:11:33.680 --> 00:11:36.560]   Yet not my will, but your will be done."
[00:11:36.560 --> 00:11:39.320]   An angel from heaven appeared to Him and strengthened Him.
[00:11:39.320 --> 00:11:45.240]   And being in anguish, He prayed more earnestly and His sweat was like drops of blood falling
[00:11:45.240 --> 00:11:46.860]   to the ground.
[00:11:46.860 --> 00:11:50.360]   When He rose from prayer, He went back to the disciples and He found them asleep, typical
[00:11:50.360 --> 00:11:52.640]   disciples, exhausted from sorrow.
[00:11:52.640 --> 00:11:54.280]   "Why are you sleeping?"
[00:11:54.280 --> 00:11:55.280]   He asked them.
[00:11:55.280 --> 00:11:59.160]   "Get up and pray so that you will not fall into temptation."
[00:11:59.160 --> 00:12:03.960]   It's a really significant moment in Jesus' life here.
[00:12:03.960 --> 00:12:07.400]   Right after this, He's about to get betrayed by one of His very own disciples.
[00:12:07.400 --> 00:12:11.680]   A kiss brings betrayal as the army comes to arrest Him.
[00:12:11.680 --> 00:12:13.280]   He then goes to trial.
[00:12:13.280 --> 00:12:16.280]   On that trial, He's accused of things that He did not do.
[00:12:16.280 --> 00:12:21.080]   Out of that trial, He's sentenced to death on a Roman cross, the most painful thing that
[00:12:21.080 --> 00:12:22.360]   will ever happen.
[00:12:22.360 --> 00:12:28.680]   And He's standing or He's kneeling in this moment and He's praying and He's praying honestly
[00:12:28.680 --> 00:12:33.720]   and fervently that God would change His situation.
[00:12:33.720 --> 00:12:37.400]   Now I want you to really understand the history and the context of this.
[00:12:37.400 --> 00:12:41.800]   A few years ago, I had the privilege of actually traveling to Jerusalem and I traveled to Jerusalem
[00:12:41.800 --> 00:12:47.400]   with a film crew and we actually made a film series around the life of Jesus.
[00:12:47.400 --> 00:12:51.560]   And as part of that series, we went up to the Mount of Olives to where this very place
[00:12:51.560 --> 00:12:54.600]   is that Jesus would have knelt down in this moment.
[00:12:54.600 --> 00:12:58.600]   And I reflected a little bit in that place on what I think is happening here in this
[00:12:58.600 --> 00:12:59.600]   prayer.
[00:12:59.600 --> 00:13:02.640]   So I want to show you just a short extract from that film.
[00:13:02.640 --> 00:13:03.640]   Let's have a look.
[00:13:03.640 --> 00:13:10.480]   The Mount of Olives is a mountain ridge east of and adjacent to Jerusalem's Old City, named
[00:13:10.480 --> 00:13:12.960]   for the olive groves that cover its slopes.
[00:13:12.960 --> 00:13:19.240]   For 3,000 years, it has been used primarily as a cemetery and currently holds around 150,000
[00:13:19.240 --> 00:13:32.360]   graves, making this soil soaked in the history of the people of this land.
[00:13:32.360 --> 00:13:37.080]   It is here that Jesus added his own input into that history.
[00:13:37.080 --> 00:13:42.080]   This is the very mountain ridge that he walked over as he entered into Jerusalem on the praises
[00:13:42.080 --> 00:13:43.420]   of his people.
[00:13:43.420 --> 00:13:47.040]   He would have taught his disciples amongst the trees here.
[00:13:47.040 --> 00:13:50.400]   Under their shade, he would have rested and prayed.
[00:13:50.400 --> 00:13:56.240]   But most importantly of all, this is the place where a betrayer's kiss would kickstart the
[00:13:56.240 --> 00:14:10.120]   events that would ultimately lead to his death on a cross.
[00:14:10.120 --> 00:14:14.920]   Luke's narrative of the death of Jesus is designed to ask the one central question that
[00:14:14.920 --> 00:14:17.640]   his whole gospel has been chipping away at.
[00:14:17.640 --> 00:14:20.400]   Who do you think Jesus is?
[00:14:20.400 --> 00:14:25.440]   Mirroring the creation story itself, it begins in a garden, this garden.
[00:14:25.440 --> 00:14:30.080]   It's here that the disciples with Jesus have retreated after they finished the Passover
[00:14:30.080 --> 00:14:31.760]   meal in the upper room.
[00:14:31.760 --> 00:14:36.000]   And they've come here to sit around these trees and pray.
[00:14:36.000 --> 00:14:40.760]   And as Jesus is praying, he's completely overcome with what is ahead of him.
[00:14:40.760 --> 00:14:42.960]   He understands he's about to be arrested.
[00:14:42.960 --> 00:14:44.840]   He knows he's going to trial.
[00:14:44.840 --> 00:14:50.320]   He knows that he's going to take the weight of the sin of the world upon his shoulders.
[00:14:50.320 --> 00:14:56.400]   And in the anguish of the moment, he offers one of the most powerful and most humble prayers
[00:14:56.400 --> 00:14:58.480]   that we have in all of scripture.
[00:14:58.480 --> 00:15:04.000]   He says before his father, "Father, if you can, take this cup from me.
[00:15:04.000 --> 00:15:19.620]   But not my will, but your will be done."
[00:15:19.620 --> 00:15:22.720]   Take this cup, your will be done.
[00:15:22.720 --> 00:15:25.560]   Fear and faith side by side.
[00:15:25.560 --> 00:15:30.780]   These two themes will sit over the rest of the narrative of Jesus's death.
[00:15:30.780 --> 00:15:34.220]   And Luke is doing a beautiful play on imagery here.
[00:15:34.220 --> 00:15:40.100]   Because like Adam and Eve in their garden, Jesus faces huge temptation and anguish in
[00:15:40.100 --> 00:15:41.640]   his garden.
[00:15:41.640 --> 00:15:47.760]   But unlike Adam and Eve, Jesus overcomes those temptations through obedient submission to
[00:15:47.760 --> 00:15:48.880]   his father.
[00:15:48.880 --> 00:15:54.160]   And this concept of submission speaks to the very roots of what it is to be a follower
[00:15:54.160 --> 00:15:55.400]   of Jesus.
[00:15:55.400 --> 00:15:59.640]   And submission then becomes the key to what discipleship is all about.
[00:15:59.640 --> 00:16:04.520]   In fact, it becomes the central idea of the cross and the resurrection.
[00:16:04.520 --> 00:16:14.120]   And to understand that more, I need to take you to another hill in Jerusalem.
[00:16:14.120 --> 00:16:18.200]   Well I'm not going to take you to another hill in Jerusalem right now.
[00:16:18.200 --> 00:16:22.880]   But I hope that just gives you some of the imagery of where Jesus is having this moment
[00:16:22.880 --> 00:16:23.880]   with his disciples.
[00:16:23.880 --> 00:16:28.760]   It was exactly in that place that I was just sitting under one of those olive trees in
[00:16:28.760 --> 00:16:29.760]   the film.
[00:16:29.760 --> 00:16:32.480]   And I want you to get a sense of what Jesus does here.
[00:16:32.480 --> 00:16:35.000]   At the beginning of his prayer, he prays this.
[00:16:35.000 --> 00:16:40.280]   He says, "Father, if you are willing, take this cup from me."
[00:16:40.280 --> 00:16:44.240]   Well, of course, what he's talking about there is all the events that are about to happen.
[00:16:44.240 --> 00:16:50.320]   The arrest, the trial, the execution, the painful execution on Roman cross, the reality
[00:16:50.320 --> 00:16:54.880]   that he needs to go to the cross to pay the price for our sin and the weight of that on
[00:16:54.880 --> 00:16:55.960]   his shoulders.
[00:16:55.960 --> 00:16:57.600]   And I love what he does here.
[00:16:57.600 --> 00:17:02.000]   This is one of the most beautiful moments of Jesus' humanity that we have in all of
[00:17:02.000 --> 00:17:03.000]   Scripture.
[00:17:03.000 --> 00:17:06.040]   He actually comes to his father and he says, "Father."
[00:17:06.040 --> 00:17:09.760]   And there's intimacy in his expression of using that word.
[00:17:09.760 --> 00:17:12.600]   He's saying, "Father, we know each other so well.
[00:17:12.600 --> 00:17:13.600]   I'm your son.
[00:17:13.600 --> 00:17:14.960]   You are literally my father.
[00:17:14.960 --> 00:17:22.240]   If there's any other way, if there's any way that you can take this reality of the burden
[00:17:22.240 --> 00:17:26.400]   and the anxiety and the fear that I'm feeling for having to go to the cross and take the
[00:17:26.400 --> 00:17:32.720]   whole world's sin on my shoulder, if there's any other way, I ask you, I plead you, I'm
[00:17:32.720 --> 00:17:35.200]   asking you to change the situation."
[00:17:35.200 --> 00:17:39.760]   When he says, "Take this cup from me," in the Old Testament, the cup always represented
[00:17:39.760 --> 00:17:41.520]   the wrath of God.
[00:17:41.520 --> 00:17:44.800]   This idea of God's judgment for the sin of the world.
[00:17:44.800 --> 00:17:48.360]   So what he's saying is, "Take your wrath from me."
[00:17:48.360 --> 00:17:52.040]   Like I don't want to sit under the reality of having to take the whole world's sin on
[00:17:52.040 --> 00:17:53.040]   my shoulders.
[00:17:53.040 --> 00:17:56.800]   If there's any way for us to change that, would you please change it?
[00:17:56.800 --> 00:18:02.360]   And what I love about this part of the prayer is that Jesus is demonstrating to us that
[00:18:02.360 --> 00:18:06.400]   there is always space to express your heart and your emotions to him.
[00:18:06.400 --> 00:18:12.560]   You see, there's always place for us to come to God and say, "This isn't right.
[00:18:12.560 --> 00:18:13.880]   This is hard.
[00:18:13.880 --> 00:18:15.960]   This is not working for me.
[00:18:15.960 --> 00:18:16.960]   This is difficult.
[00:18:16.960 --> 00:18:18.800]   I want something different.
[00:18:18.800 --> 00:18:20.400]   I want to change in my circumstance.
[00:18:20.400 --> 00:18:21.400]   I want everything to..."
[00:18:21.400 --> 00:18:25.880]   See, the beautiful thing about the relationship that we have with our Father is that he creates
[00:18:25.880 --> 00:18:28.400]   space for us to lament.
[00:18:28.400 --> 00:18:31.840]   He creates space for us to ask for the impossible.
[00:18:31.840 --> 00:18:36.480]   He creates space for us that when the world seems to be really hard and our circumstances
[00:18:36.480 --> 00:18:42.320]   seem to be really tough, he makes space for us to ask him to step in and do the impossible.
[00:18:42.320 --> 00:18:50.040]   I love that Jesus here is asking his Father to do something for him, which seems really
[00:18:50.040 --> 00:18:51.040]   simple.
[00:18:51.040 --> 00:18:55.520]   But think about this for a second, because if Jesus, as the Son of God, understands what
[00:18:55.520 --> 00:18:59.440]   has to happen, why is he doing this?
[00:18:59.440 --> 00:19:02.960]   Because I think it's this beautiful moment of human expression of the pain and the anguish
[00:19:02.960 --> 00:19:08.000]   that he's wrestling with, but he's demonstrating that it's always okay to bring your needs
[00:19:08.000 --> 00:19:10.440]   to your Father.
[00:19:10.440 --> 00:19:16.680]   Even if your Father doesn't do those needs, it's still right and healthy for you to bring
[00:19:16.680 --> 00:19:18.680]   your needs to him.
[00:19:18.680 --> 00:19:20.640]   He cries out in anguish.
[00:19:20.640 --> 00:19:22.200]   He cries out and he asks.
[00:19:22.200 --> 00:19:23.200]   Notice what he asks for.
[00:19:23.200 --> 00:19:25.520]   He says, "If you can take this cup from me..."
[00:19:25.520 --> 00:19:26.520]   Sorry, he doesn't say that.
[00:19:26.520 --> 00:19:27.520]   Let me say it properly.
[00:19:27.640 --> 00:19:29.920]   He's saying, "If you're willing, take this cup from me."
[00:19:29.920 --> 00:19:39.320]   In other words, even in Jesus's great fear and his great anxiety, he still has faith.
[00:19:39.320 --> 00:19:43.680]   I know that in the times of my life when things are not going well and I've got anxiety and
[00:19:43.680 --> 00:19:46.120]   fear, I feel my faith levels often drop down.
[00:19:46.120 --> 00:19:47.720]   Maybe yours do too.
[00:19:47.720 --> 00:19:52.600]   But notice, in this great moment of Jesus's anguish, he's so much in anguish that he sweats
[00:19:52.600 --> 00:19:53.600]   blood.
[00:19:53.720 --> 00:19:58.200]   So this is a real thing that he's going through with real emotions he's struggling with.
[00:19:58.200 --> 00:20:01.800]   Even in there, he says, "You could change my circumstance.
[00:20:01.800 --> 00:20:03.160]   I believe that you could.
[00:20:03.160 --> 00:20:06.360]   I believe that you could move in power and change this circumstance."
[00:20:06.360 --> 00:20:10.240]   He says, "Take this cup from me because if you're willing, it's possible.
[00:20:10.240 --> 00:20:13.280]   You could speak to the mountain and if you want the mountain to move, the mountain will
[00:20:13.280 --> 00:20:14.280]   move."
[00:20:14.280 --> 00:20:17.760]   So even though he's under great pain, he's expressing great faith.
[00:20:17.760 --> 00:20:19.440]   Do you see that?
[00:20:19.440 --> 00:20:24.320]   And there's something about that space that is created in all of us when we're facing
[00:20:24.320 --> 00:20:28.640]   hard times and we pray those prayers of God stepping in, there is a place for us to not
[00:20:28.640 --> 00:20:32.000]   only express the pain but also express the faith.
[00:20:32.000 --> 00:20:36.960]   "Lord, I believe that you can do this."
[00:20:36.960 --> 00:20:41.280]   A few years ago, I had my own Garden of Gethsemane moments.
[00:20:41.280 --> 00:20:45.000]   Maybe you've had some of yours over the years as well.
[00:20:45.000 --> 00:20:49.280]   In mine, at the age of 30, my wife and I had decided that the Lord was calling us into
[00:20:49.280 --> 00:20:53.360]   full-time ministry in different ways for me to become a pastor, for her to go into counseling
[00:20:53.360 --> 00:20:54.520]   and become a therapist.
[00:20:54.520 --> 00:20:56.400]   And so we quit our jobs here in Hong Kong.
[00:20:56.400 --> 00:20:58.400]   I was in the finance world.
[00:20:58.400 --> 00:21:00.760]   Chris was in the childcare world.
[00:21:00.760 --> 00:21:04.640]   And we quit our jobs and we moved to New Zealand together, which is where Chris is from.
