
[00:00:00.000 --> 00:00:01.080]   Amen.
[00:02:06.380 --> 00:02:08.080]   that some of our brothers and sisters
[00:02:08.080 --> 00:02:11.340]   in different places of the world are facing today.
[00:02:11.340 --> 00:02:12.420]   And the challenge there was,
[00:02:12.420 --> 00:02:14.100]   when we do face persecution,
[00:02:14.100 --> 00:02:16.520]   not to shrink back, not to shy away,
[00:02:16.520 --> 00:02:19.420]   maybe not even to pray for God to help you escape from it,
[00:02:19.420 --> 00:02:22.940]   but to stay faithful and allow God to work through you,
[00:02:22.940 --> 00:02:25.760]   even in times of persecution.
[00:02:25.760 --> 00:02:29.100]   And then we were also told, and similarly, right,
[00:02:29.100 --> 00:02:31.500]   that sometimes God will indeed call us
[00:02:31.500 --> 00:02:33.540]   into those really hard places,
[00:02:33.540 --> 00:02:35.820]   call us to do things that don't make sense
[00:02:35.820 --> 00:02:37.220]   from the worldly perspective,
[00:02:37.220 --> 00:02:39.280]   put us in difficult positions
[00:02:39.280 --> 00:02:42.580]   where we have to respond in faith and in obedience.
[00:02:42.580 --> 00:02:44.100]   But God works through those things
[00:02:44.100 --> 00:02:45.940]   and uses us in those ways
[00:02:45.940 --> 00:02:48.640]   to show his power and his glory and his wisdom.
[00:02:48.640 --> 00:02:51.740]   Lastly, we talked about that
[00:02:51.740 --> 00:02:55.080]   God also works through the consistent faithfulness
[00:02:55.080 --> 00:02:56.100]   of his people.
[00:02:56.100 --> 00:02:58.820]   And it's not always going to be a big,
[00:02:58.820 --> 00:03:01.980]   amazing fireworks display of God's power at work,
[00:03:01.980 --> 00:03:04.260]   but often it's through the quiet,
[00:03:04.260 --> 00:03:07.060]   consistent faithfulness of his people.
[00:03:07.060 --> 00:03:08.420]   Again, just being obedient,
[00:03:08.420 --> 00:03:10.500]   being doing what God has called them to do,
[00:03:10.500 --> 00:03:13.280]   welcoming those God has called them to welcome,
[00:03:13.280 --> 00:03:17.820]   that his love and his power is at work.
[00:03:17.820 --> 00:03:20.700]   And today, as we close out the series,
[00:03:20.700 --> 00:03:22.740]   the theme we are talking about,
[00:03:22.740 --> 00:03:26.260]   the theme we're exploring is evangelism.
[00:03:26.260 --> 00:03:29.340]   Because yes, as we head into the uncharted,
[00:03:29.340 --> 00:03:30.700]   we might be doing all those things.
[00:03:30.700 --> 00:03:31.700]   We don't know where we're going,
[00:03:31.700 --> 00:03:33.300]   we don't have a plan of action,
[00:03:33.300 --> 00:03:35.580]   it's gonna be difficult.
[00:03:35.580 --> 00:03:40.020]   But the one thing we do know is who we're doing it for.
[00:03:40.020 --> 00:03:41.620]   This isn't a call to adventure
[00:03:41.620 --> 00:03:44.080]   like we were like Galilee or somewhere like that,
[00:03:44.080 --> 00:03:45.620]   going off into the uncharted,
[00:03:45.620 --> 00:03:47.060]   not knowing where we're gonna end up
[00:03:47.060 --> 00:03:48.380]   for our own purposes, right?
[00:03:48.380 --> 00:03:50.360]   That's not what this is about.
[00:03:50.360 --> 00:03:54.060]   Going into the uncharted has always been about
[00:03:54.060 --> 00:03:58.060]   going in the name of Jesus.
[00:03:58.060 --> 00:03:59.760]   We're not going for the sake of adventure,
[00:03:59.760 --> 00:04:01.640]   for our own name and our own fame.
[00:04:01.640 --> 00:04:05.620]   We're going to make known who Jesus is, right?
[00:04:05.620 --> 00:04:08.940]   To declare the gospel where it still needs to be heard,
[00:04:08.940 --> 00:04:10.680]   to teach and to make disciples,
[00:04:10.680 --> 00:04:15.340]   to testify near and far about who Jesus is.
[00:04:15.340 --> 00:04:17.700]   This is our mission.
[00:04:17.700 --> 00:04:20.840]   This has always been the mission of the church,
[00:04:20.840 --> 00:04:23.000]   of the people of God.
[00:04:23.000 --> 00:04:24.260]   Right, why else, right?
[00:04:24.260 --> 00:04:26.200]   Two things that Jesus said
[00:04:26.200 --> 00:04:28.800]   before he ascended into heaven, after his resurrection.
[00:04:28.800 --> 00:04:30.600]   Two main things he said was this.
[00:04:30.600 --> 00:04:33.240]   Therefore, go and make disciples of all nations,
[00:04:33.240 --> 00:04:35.120]   baptizing them in the name of the Father,
[00:04:35.120 --> 00:04:36.640]   of the Son and the Holy Spirit,
[00:04:36.640 --> 00:04:39.920]   and teaching them to obey everything I've commanded you,
[00:04:39.920 --> 00:04:42.380]   and surely I'm with you always to the very end of the age.
[00:04:42.380 --> 00:04:44.020]   Matthew 28, 19.
[00:04:45.020 --> 00:04:46.460]   Another version of this.
[00:04:46.460 --> 00:04:47.780]   In Acts 1, 8, it says this.
[00:04:47.780 --> 00:04:49.820]   But you will receive, what, power
[00:04:49.820 --> 00:04:51.540]   when the Holy Spirit comes upon you,
[00:04:51.540 --> 00:04:55.980]   and you will be my witnesses in Jerusalem
[00:04:55.980 --> 00:04:59.380]   and in all Judea and Samaria and to the ends of the earth.
[00:04:59.380 --> 00:05:02.620]   So the scriptures are clear.
[00:05:02.620 --> 00:05:06.480]   For those of us who believe in Jesus,
[00:05:06.480 --> 00:05:09.660]   we have been told, we have been instructed,
[00:05:09.660 --> 00:05:12.100]   mandated, commanded even,
[00:05:12.100 --> 00:05:17.100]   to go and tell and teach and preach about Jesus.
[00:05:17.100 --> 00:05:20.340]   This is what I mean when we say evangelism.
[00:05:20.340 --> 00:05:24.580]   And this is something that every single Christian
[00:05:24.580 --> 00:05:26.460]   is called to be a part of.
[00:05:26.460 --> 00:05:30.300]   Now, but if we're honest, evangelism is one of those things
[00:05:30.300 --> 00:05:33.700]   that is sort of difficult and awkward to do, right?
[00:05:33.700 --> 00:05:35.980]   Let me tell you about one particular attempt of mine
[00:05:35.980 --> 00:05:38.540]   to evangelize, and you might be able to relate, all right?
[00:05:38.540 --> 00:05:41.540]   So I love talking to taxi drivers,
[00:05:41.540 --> 00:05:42.700]   and you might think that's kind of weird, right?
[00:05:42.700 --> 00:05:45.500]   I love talking to taxi drivers, Uber drivers, whatever it is.
[00:05:45.500 --> 00:05:47.700]   I just love talking in general, I guess, right?
[00:05:47.700 --> 00:05:50.180]   But taxi drivers are amazing, right?
[00:05:50.180 --> 00:05:52.060]   I know in some countries you can call an Uber
[00:05:52.060 --> 00:05:54.860]   and you can request, right, like, don't chat to me, right?
[00:05:54.860 --> 00:05:58.820]   You're missing out, okay, if you don't talk to your driver.
[00:05:58.820 --> 00:06:03.260]   I think taxi drivers are the quintessential Hong Kong uncles,
[00:06:03.260 --> 00:06:05.860]   right, especially the ones in their 60s, okay, yeah.
[00:06:05.860 --> 00:06:08.460]   [audience laughing]
[00:06:08.460 --> 00:06:10.220]   That is, yeah, okay.
[00:06:10.220 --> 00:06:11.060]   Right, you know, but they're like
[00:06:11.060 --> 00:06:13.380]   the quintessential Hong Kong man, okay?
[00:06:13.380 --> 00:06:15.340]   You get in the taxi, it smells like newspapers
[00:06:15.340 --> 00:06:16.660]   and cigarettes, right?
[00:06:16.660 --> 00:06:19.420]   Every single sentence that comes out of their mouth
[00:06:19.420 --> 00:06:21.020]   has to have a curse word, right?
[00:06:21.020 --> 00:06:23.020]   It doesn't matter what they're talking about,
[00:06:23.020 --> 00:06:25.060]   and it's not even swearing to them, right?
[00:06:25.060 --> 00:06:27.060]   It's just the way they talk, right?
[00:06:27.060 --> 00:06:30.140]   It's just, you know, the way they express themselves.
[00:06:30.140 --> 00:06:31.380]   And they'll talk about anything, right?
[00:06:31.380 --> 00:06:33.100]   They love talking about how, you know,
[00:06:33.100 --> 00:06:35.540]   [speaking in foreign language]
[00:06:35.540 --> 00:06:36.540]   You know, all this kind of stuff,
[00:06:36.540 --> 00:06:38.420]   like Hong Kong wasn't like it used to be.
[00:06:38.420 --> 00:06:40.740]   You know, you young people, you're so blessed,
[00:06:40.740 --> 00:06:42.420]   or you don't know what you're doing,
[00:06:42.420 --> 00:06:44.100]   all these kind of life advice, you know,
[00:06:44.100 --> 00:06:45.860]   this is how you raise your children.
[00:06:45.860 --> 00:06:47.740]   You know, they love to talk about politics
[00:06:47.740 --> 00:06:50.780]   and where you sit and the whole spectrum of politics.
[00:06:50.780 --> 00:06:54.340]   Anything they love to talk about, even religion.
[00:06:54.340 --> 00:06:57.340]   So for me, sometimes when I get into a taxi,
[00:06:57.340 --> 00:06:59.940]   I see it as the perfect time to evangelize,
[00:06:59.940 --> 00:07:01.540]   because you have a captive audience, right?
[00:07:01.540 --> 00:07:04.420]   Like, you're not going anywhere, he's not going anywhere,
[00:07:04.420 --> 00:07:06.580]   okay, and you have to pay them in the end.
[00:07:06.580 --> 00:07:08.500]   They're waiting for your money, and so, you know,
[00:07:08.500 --> 00:07:12.220]   what else are you gonna do with that conversation?
[00:07:12.220 --> 00:07:14.420]   And so one time I was with, this is quite a few years ago,
[00:07:14.420 --> 00:07:16.460]   I was with, I used to have lots of missionary friends
[00:07:16.460 --> 00:07:18.580]   that would come over to Hong Kong and do missionary work.
[00:07:18.580 --> 00:07:21.700]   So this guy was even more zealous, like so on fire
[00:07:21.700 --> 00:07:23.820]   for telling people about Jesus.
[00:07:23.820 --> 00:07:26.180]   Big, you know, Southern American guy,
[00:07:26.180 --> 00:07:28.380]   he's probably about like six foot five, you know.
[00:07:28.380 --> 00:07:31.180]   Imagine, I'm not sure if you're gonna get this reference,
[00:07:31.180 --> 00:07:33.180]   but Stone Cold Steve Austin, okay,
[00:07:33.180 --> 00:07:34.380]   he's like a big wrestler dude,
[00:07:34.380 --> 00:07:35.460]   looks like he could be a biker gang,
[00:07:35.460 --> 00:07:37.700]   like full of tattoos, right?
[00:07:37.700 --> 00:07:40.140]   In another life, he might have been like a gang leader
[00:07:40.140 --> 00:07:42.100]   or a wrestler or something, and not that wrestling's bad,
[00:07:42.100 --> 00:07:44.860]   okay, but like something like that, like a bad person, okay?
[00:07:44.860 --> 00:07:46.740]   But this guy loved Jesus
[00:07:46.740 --> 00:07:49.660]   and loved telling other people about Jesus.
[00:07:49.660 --> 00:07:51.620]   And so we got into the taxi and he was like,
[00:07:51.620 --> 00:07:53.700]   okay, let's talk to Jesus about this,
[00:07:53.700 --> 00:07:56.420]   to Jesus about this, okay, yeah, okay, let's do it.
[00:07:56.420 --> 00:07:59.060]   And so, but he said, okay, translate for me.
[00:07:59.060 --> 00:08:00.580]   So okay, I'll be a translator,
[00:08:00.580 --> 00:08:02.820]   and he went with a classic question.
[00:08:02.820 --> 00:08:05.660]   He said, okay, tell him this, if you die today,
[00:08:05.660 --> 00:08:06.940]   where do you think you'd end up?
[00:08:06.940 --> 00:08:07.780]   I was like, oh.
[00:08:07.780 --> 00:08:13.380]   That's such a wild place to start a conversation, right?
[00:08:13.380 --> 00:08:15.500]   Like, I was like, are you sure, man?
[00:08:15.500 --> 00:08:16.340]   He said, okay.
[00:08:16.340 --> 00:08:17.500]   So I said to the taxi, okay,
[00:08:17.500 --> 00:08:19.700]   reluctantly a little bit, I said to the taxi driver,
[00:08:19.700 --> 00:08:23.700]   I said, (speaking in foreign language)
[00:08:23.700 --> 00:08:25.820]   I just translated for him.
[00:08:25.820 --> 00:08:28.980]   And so the way his face changed was like,
[00:08:28.980 --> 00:08:30.540]   like he thought he was about to be robbed
[00:08:30.540 --> 00:08:32.100]   'cause he said to me, he's like,
[00:08:33.060 --> 00:08:34.740]   true story, true story, okay.
[00:08:34.740 --> 00:08:39.740]   He said to me, (speaking in foreign language)
[00:08:39.740 --> 00:08:41.900]   He said, don't do anything stupid.
[00:08:41.900 --> 00:08:43.220]   Tell your friend not to do anything stupid.
[00:08:43.220 --> 00:08:45.380]   I just started, I have no money, okay.
[00:08:45.380 --> 00:08:47.140]   So I had to explain, no, we're not,
[00:08:47.140 --> 00:08:49.940]   this isn't what this is about, okay, calm down, okay.
[00:08:49.940 --> 00:08:52.380]   We're here to give you life, actually, right, so.
[00:08:52.380 --> 00:08:55.860]   But how about you, okay?
[00:08:55.860 --> 00:08:58.700]   In your attempt to evangelize,
[00:08:58.700 --> 00:09:00.540]   maybe it's something you've tried before,
[00:09:00.540 --> 00:09:02.460]   maybe it's something you've never tried this before
[00:09:02.460 --> 00:09:05.140]   precisely because your fear of getting yourselves
[00:09:05.140 --> 00:09:08.980]   in those sort of situations where it's awkward, it's weird.
[00:09:08.980 --> 00:09:11.180]   You might get scared, you might get nervous,
[00:09:11.180 --> 00:09:14.020]   you're not sure how the other person's gonna respond.
[00:09:14.020 --> 00:09:16.220]   And we live with this underlying guilt sometimes, right.
[00:09:16.220 --> 00:09:18.900]   We know this is something we're supposed to do,
[00:09:18.900 --> 00:09:20.180]   but we don't do it.
[00:09:20.180 --> 00:09:24.160]   But evangelism is something that we are meant to do,
[00:09:24.160 --> 00:09:25.060]   like we're saying.
[00:09:25.060 --> 00:09:29.220]   But I often feel like we're not doing a good enough job.
[00:09:30.220 --> 00:09:34.100]   But today I hope we're gonna be encouraged in this, okay.
[00:09:34.100 --> 00:09:36.580]   Because evangelism is something, like I said,
[00:09:36.580 --> 00:09:40.820]   for every single person who claims to be a Christian
[00:09:40.820 --> 00:09:45.100]   to take part in, to actively do in their lives.
[00:09:45.100 --> 00:09:46.420]   We're gonna look through the book of Acts
[00:09:46.420 --> 00:09:49.980]   and see what the passage has to say about evangelism.
[00:09:49.980 --> 00:09:52.220]   So as the book of Acts begins, right,
[00:09:52.220 --> 00:09:53.760]   we see that the disciples,
[00:09:53.760 --> 00:09:57.040]   the world has just been turned upside down, right.
[00:09:57.040 --> 00:09:58.820]   They've seen their best friend, their mentor,
[00:09:58.820 --> 00:10:01.620]   their teacher, their savior, dying across.
[00:10:01.620 --> 00:10:04.020]   And then miraculously, through the power of God,
[00:10:04.020 --> 00:10:05.340]   he resurrects back to life.
[00:10:05.340 --> 00:10:07.060]   He spends about 40 days with them,
[00:10:07.060 --> 00:10:09.680]   walking, teaching, eating, hanging out again,
[00:10:09.680 --> 00:10:12.340]   before going back into heaven.
[00:10:12.340 --> 00:10:14.980]   And like I said, before going back into heaven,
[00:10:14.980 --> 00:10:16.980]   he leaves them with this gigantic task
[00:10:16.980 --> 00:10:20.280]   of telling the whole world about him.
[00:10:20.280 --> 00:10:22.580]   And then he just, poof, disappears into the sky,
[00:10:22.580 --> 00:10:23.880]   right, quite literally.
[00:10:23.880 --> 00:10:26.300]   Now at this point, they're probably wondering,
[00:10:26.300 --> 00:10:28.820]   and understandably, right, a little bit nervous as well,
[00:10:28.820 --> 00:10:33.220]   like how on earth are we supposed to do this?
[00:10:33.220 --> 00:10:35.060]   Or what's the plan, what's the strategy?
[00:10:35.060 --> 00:10:36.820]   And at this moment, they don't know.
[00:10:36.820 --> 00:10:38.900]   They don't really have one.
[00:10:38.900 --> 00:10:42.300]   So they go back to the one thing they do know what to do,
[00:10:42.300 --> 00:10:47.300]   and that is to gather together and to pray and to wait,
[00:10:47.300 --> 00:10:49.660]   just like Emma was encouraging us
[00:10:49.660 --> 00:10:52.240]   and Jethro was encouraging us to do just now.
[00:10:52.240 --> 00:10:54.020]   Acts 1:4 tells us this.
[00:10:54.020 --> 00:10:56.380]   They all, that is all the disciples,
[00:10:56.380 --> 00:10:58.600]   joined together constantly in prayer
[00:10:58.600 --> 00:11:00.320]   along with the woman and Mary,
[00:11:00.320 --> 00:11:02.100]   the mother of Jesus, and with his brothers.
[00:11:02.100 --> 00:11:04.700]   So everybody who was following Jesus at the time,
[00:11:04.700 --> 00:11:07.500]   right, were gathered consistently,
[00:11:07.500 --> 00:11:11.120]   constantly in prayer together.
[00:11:11.120 --> 00:11:13.100]   And in our journey of evangelism,
[00:11:13.100 --> 00:11:15.020]   this passage reminded me of this, right,
[00:11:15.020 --> 00:11:18.140]   it has to start with prayer.
[00:11:18.140 --> 00:11:21.940]   Right, they had no idea what all was about to happen.
[00:11:21.940 --> 00:11:24.260]   Right, they didn't know how to complete this task
[00:11:24.260 --> 00:11:26.620]   that Jesus had given to them,
[00:11:26.620 --> 00:11:29.340]   to witness to the ends of the earth.
[00:11:29.340 --> 00:11:32.660]   But the one thing they did know that they could do
[00:11:32.660 --> 00:11:35.500]   whilst figuring all this out was to pray.
[00:11:35.500 --> 00:11:37.940]   You know, and often in evangelism,
[00:11:37.940 --> 00:11:40.340]   we immediately, right, we think of all these plans
[00:11:40.340 --> 00:11:43.380]   and tactics and strategies to win souls for Jesus, right?
[00:11:43.380 --> 00:11:45.660]   I've seen them all, and maybe you've seen them too.
[00:11:45.660 --> 00:11:48.460]   The Evanger Cube, any of you ever had an Avenger Cube?
[00:11:48.460 --> 00:11:50.540]   Right, there was this thing where you would manipulate,
[00:11:50.540 --> 00:11:52.740]   just like a Rubik's Cube, and you keep flipping it,
[00:11:52.740 --> 00:11:55.700]   and each picture tells a different version
[00:11:55.700 --> 00:11:57.100]   of the gospel story.
[00:11:57.100 --> 00:11:58.620]   Or maybe if you grew up in youth group,
[00:11:58.620 --> 00:11:59.860]   you made one of those bracelets,
[00:11:59.860 --> 00:12:02.180]   with like the red, some people are nodding, right,
[00:12:02.180 --> 00:12:04.060]   the red, the yellow, the black, the green,
[00:12:04.060 --> 00:12:05.260]   I can't remember the order,
[00:12:05.260 --> 00:12:08.300]   and each bead tells a different story about the gospel.
[00:12:08.300 --> 00:12:10.900]   Someone taught me this, it didn't work at all,
[00:12:10.900 --> 00:12:12.900]   but for many years as a teenager,
[00:12:12.900 --> 00:12:14.740]   I walked around with a,
[00:12:14.740 --> 00:12:16.980]   with tied to empty water bottle
[00:12:16.980 --> 00:12:19.060]   hanging off the back of my backpack, right?
[00:12:19.060 --> 00:12:20.260]   And the idea was that people would see,
[00:12:20.260 --> 00:12:21.100]   that's kind of weird,
[00:12:21.100 --> 00:12:22.580]   like why do you have a water bottle
[00:12:22.580 --> 00:12:24.180]   hanging off the back of your backpack?
[00:12:24.180 --> 00:12:25.900]   And then I would evangelize them, right?
[00:12:25.900 --> 00:12:29.020]   Like I'd be like, well you see this bottle's empty, right?
[00:12:29.020 --> 00:12:31.140]   Well let me tell you about living water
[00:12:31.140 --> 00:12:32.220]   that could fill this up, you know,
[00:12:32.220 --> 00:12:36.120]   it's like so cheesy, right, like it never worked, okay?
[00:12:36.120 --> 00:12:38.940]   So do these things kind of work?
[00:12:38.940 --> 00:12:42.220]   Okay, I mean, yes, sometimes, maybe not really,
[00:12:42.220 --> 00:12:44.340]   and I'm not saying there's no tactics
[00:12:44.340 --> 00:12:47.380]   and there's no ways to learn how to evangelize,
[00:12:47.380 --> 00:12:50.100]   we'll talk about that a little bit more.
[00:12:50.100 --> 00:12:52.020]   But the point is this, right?
[00:12:52.020 --> 00:12:54.540]   Before we go to tools and tactics
[00:12:54.540 --> 00:12:55.940]   and all this kind of stuff,
[00:12:55.940 --> 00:12:58.260]   we need to start with prayer.
[00:12:58.260 --> 00:13:01.660]   So my first question for us this morning is this,
[00:13:01.660 --> 00:13:03.700]   are we praying?
[00:13:03.700 --> 00:13:07.200]   Are we gathering and devoting ourselves to prayer
[00:13:07.200 --> 00:13:08.820]   as the disciples were?
[00:13:08.820 --> 00:13:10.260]   Whilst we wait on God,
[00:13:10.260 --> 00:13:14.780]   are we actively listening to what he wants to say to us?
[00:13:14.780 --> 00:13:18.660]   And the best way to do that is through prayer.
[00:13:18.660 --> 00:13:21.060]   We pray for ourselves, for our courage,
[00:13:21.060 --> 00:13:23.820]   we pray for opportunities to present the gospel,
[00:13:23.820 --> 00:13:26.140]   we pray for the wisdom to know what to say
[00:13:26.140 --> 00:13:29.420]   when the opportunity presents itself.
[00:13:29.420 --> 00:13:30.620]   This is a reminder for us,
[00:13:30.620 --> 00:13:32.260]   it's not just evangelism actually,
[00:13:32.260 --> 00:13:35.700]   anything we do, but especially with evangelism,
[00:13:35.700 --> 00:13:38.620]   has to start with prayer.
[00:13:38.620 --> 00:13:41.420]   And we see what happens.
[00:13:41.420 --> 00:13:44.020]   It's precisely during one of these prayer times
[00:13:44.020 --> 00:13:45.340]   that we're gathered together,
[00:13:45.340 --> 00:13:47.420]   praying together in one place,
[00:13:47.420 --> 00:13:50.620]   that suddenly one of the most spectacular things
[00:13:50.620 --> 00:13:53.580]   we see in all through scripture happens.
[00:13:53.580 --> 00:13:55.020]   It tells us this,
[00:13:55.020 --> 00:13:56.460]   when the day of Pentecost came,
[00:13:56.460 --> 00:13:58.580]   they were all together in one place,
[00:13:58.580 --> 00:14:01.100]   presumably praying.
[00:14:01.100 --> 00:14:05.500]   Suddenly, a sound like the blowing of a violent wind
[00:14:05.500 --> 00:14:08.180]   came from heaven and filled the whole house
[00:14:08.180 --> 00:14:10.080]   where they were sitting.
[00:14:10.080 --> 00:14:12.980]   So just imagine the scene, right?
[00:14:12.980 --> 00:14:15.100]   You're sitting there, you're gathered with your friends,
[00:14:15.100 --> 00:14:17.740]   brothers and sisters, you're praying,
[00:14:17.740 --> 00:14:20.660]   and suddenly this loud swooshing sound
[00:14:20.660 --> 00:14:22.700]   just moves through the room, unmistakable.
[00:14:22.700 --> 00:14:25.700]   Everybody hears it.
[00:14:25.700 --> 00:14:28.820]   Right, it's like when we've been sat in buildings
[00:14:28.820 --> 00:14:30.580]   or maybe in your classroom, maybe at home,
[00:14:30.580 --> 00:14:32.620]   and there's a typhoon eight blowing outside,
[00:14:32.620 --> 00:14:35.560]   you can hear the wind just blowing through your doors,
[00:14:35.560 --> 00:14:38.060]   the windows are rattling, the doors are shaking,
[00:14:38.060 --> 00:14:40.140]   it's unmistakable what's happening.
[00:14:40.140 --> 00:14:42.180]   There's a huge sound of this wind
[00:14:42.180 --> 00:14:44.780]   that blows through this room.
[00:14:45.620 --> 00:14:47.740]   But this wasn't a typhoon, right?
[00:14:47.740 --> 00:14:49.780]   It wasn't an ordinary wind.
[00:14:49.780 --> 00:14:51.420]   Did you catch what Luke tells us?
[00:14:51.420 --> 00:14:53.620]   Okay, check it out, listen to this again.
[00:14:53.620 --> 00:14:55.300]   This was a wind that came from where?
[00:14:55.300 --> 00:14:59.180]   A blowing, a violent wind that came from heaven.
[00:14:59.180 --> 00:15:02.220]   Right, this was God at work.
[00:15:02.220 --> 00:15:05.180]   Just like when the Israelites were about to cross the Red Sea
[00:15:05.180 --> 00:15:09.060]   and the Lord drove the sea back to reveal dry land,
[00:15:09.060 --> 00:15:10.260]   what did he use?
[00:15:10.260 --> 00:15:14.200]   A strong east wind to guide his people into freedom.
[00:15:14.920 --> 00:15:17.120]   And what I think God's trying to say here is this,
[00:15:17.120 --> 00:15:19.440]   that through the wind of the Holy Spirit now,
[00:15:19.440 --> 00:15:21.080]   I'm gonna drive back your fears,
[00:15:21.080 --> 00:15:22.480]   I'm gonna drive back your worries,
[00:15:22.480 --> 00:15:24.480]   I'm gonna open up a new way
[00:15:24.480 --> 00:15:26.680]   for you to lead people into freedom.
[00:15:26.680 --> 00:15:32.640]   The Holy Spirit is here and everything is about to change.
[00:15:32.640 --> 00:15:35.860]   Now the wind, of course, was just part one.
[00:15:35.860 --> 00:15:36.760]   Because watch this, right?
[00:15:36.760 --> 00:15:38.800]   Then pay attention to what God does next.
[00:15:38.800 --> 00:15:42.360]   And then they saw what seemed to be tongues of fire
[00:15:42.360 --> 00:15:45.360]   that separated and came to rest on each of them.
[00:15:45.360 --> 00:15:49.160]   All of them were filled with the Holy Spirit
[00:15:49.160 --> 00:15:51.360]   and they began to speak in other tongues
[00:15:51.360 --> 00:15:54.560]   as the Spirit enabled them.
[00:15:54.560 --> 00:15:56.000]   And when we get to passages like this,
[00:15:56.000 --> 00:15:58.600]   I know, you know, maybe my imagination goes to,
[00:15:58.600 --> 00:15:59.920]   what does this actually look like?
[00:15:59.920 --> 00:16:02.960]   Like tongues of fire, was it like little candle wicks,
[00:16:02.960 --> 00:16:04.640]   flames like sitting on people's heads, right?
[00:16:04.640 --> 00:16:07.680]   That's the kind of image I get in my head.
[00:16:07.680 --> 00:16:10.760]   But again, it's a representation of God's presence.
[00:16:10.760 --> 00:16:13.760]   Think back in scripture when fire shows up,
[00:16:13.760 --> 00:16:15.360]   especially in the Exodus story,
[00:16:15.360 --> 00:16:17.840]   Moses and the burning bush, right?
[00:16:17.840 --> 00:16:20.360]   The way that God used fire to guide the Israelites
[00:16:20.360 --> 00:16:22.580]   by a pillar of fire through the night
[00:16:22.580 --> 00:16:23.800]   when they were in the wilderness,
[00:16:23.800 --> 00:16:25.560]   giving them warmth and light
