
[00:00:00.000 --> 00:00:03.400]  Thank you Enoch 回來我們這個服侍大家庭
[00:01:47.600 --> 00:01:50.600]  去到第六章 其實我們進入大直路
[00:01:50.600 --> 00:01:52.600]  我們加拉太書十一個星期
[00:01:52.600 --> 00:01:53.600]  今天第十個星期
[00:01:53.600 --> 00:01:55.600]  當保羅進入大直路
[00:01:55.600 --> 00:01:57.600]  他要為這本書
[00:01:57.600 --> 00:01:59.600]  這本寫給加拉太人
[00:01:59.600 --> 00:02:01.600]  加拉太教會的書信去作結的時候
[00:02:01.600 --> 00:02:04.600]  他沒有很盡心去詳細去說
[00:02:04.600 --> 00:02:07.600]  什麼是屬靈的果子
[00:02:07.600 --> 00:02:09.600]  什麼是屬靈的恩賜
[00:02:09.600 --> 00:02:11.600]  他進一步去說的
[00:02:11.600 --> 00:02:16.600]  是具體去指出一班屬靈的人
[00:02:16.600 --> 00:02:18.600]  一班懷有這份屬靈果子
[00:02:18.600 --> 00:02:20.600]  這些美好美德的人
[00:02:20.600 --> 00:02:22.600]  他們應該怎樣去相處
[00:02:22.600 --> 00:02:24.600]  他們應該怎樣去生活
[00:02:24.600 --> 00:02:26.600]  從今天的經文我們可以見到
[00:02:26.600 --> 00:02:29.600]  保羅過去所強調的恩信 清義
[00:02:29.600 --> 00:02:31.600]  所著重的在愛裏面得自由
[00:02:31.600 --> 00:02:34.600]  所重視的在聖靈裏面去活
[00:02:34.600 --> 00:02:36.600]  這樣去跟隨聖靈
[00:02:36.600 --> 00:02:38.600]  我們的基督教信仰最終
[00:02:38.600 --> 00:02:41.600]  都是要在人和人之間
[00:02:41.600 --> 00:02:44.600]  那個相處相交當中去呈現出來
[00:02:44.600 --> 00:02:46.600]  我們看一看今天的經文
[00:02:46.600 --> 00:02:49.600]  在《加拉太書》第六章第一二節
[00:02:49.600 --> 00:02:52.600]  弟兄們若有人偶然被過犯所聖
[00:02:52.600 --> 00:02:55.600]  你們屬靈的人就要用溫柔的心
[00:02:55.600 --> 00:02:57.600]  將他挽回過來
[00:02:57.600 --> 00:02:59.600]  自己也要留意免得也被引誘
[00:02:59.600 --> 00:03:02.600]  你們各人的重擔要互相擔當
[00:03:02.600 --> 00:03:06.600]  這樣就成全了基督的律法
[00:03:06.600 --> 00:03:11.600]  保羅說若有人偶然被過犯所聖
[00:03:11.600 --> 00:03:14.600]  上星期Terry也說過
[00:03:14.600 --> 00:03:16.600]  無論我們信了主多久
[00:03:16.600 --> 00:03:19.600]  其實我們仍然會繼續在那個flash
[00:03:19.600 --> 00:03:24.600]  那個人本性的私慾裏面去掙扎
[00:03:24.600 --> 00:03:27.600]  都是會有被過犯所聖的時候
[00:03:27.600 --> 00:03:33.600]  所以如果有人做了一些不合神心意的事
[00:03:33.600 --> 00:03:35.600]  我們靠著聖靈而活的人
[00:03:35.600 --> 00:03:37.600]  所說的那個屬靈的人
[00:03:37.600 --> 00:03:40.600]  應當要用經文所說的用溫柔的心
[00:03:40.600 --> 00:03:43.600]  將他挽回過來
[00:03:43.600 --> 00:03:46.600]  意思是今天你會挽回他
[00:03:46.600 --> 00:03:48.600]  他今天會挽回你
[00:03:48.600 --> 00:03:53.600]  因為我們每一個都有機會被過犯所聖的人
[00:03:53.600 --> 00:03:54.600]  這裡所說的挽回
[00:03:54.600 --> 00:03:56.600]  英文用restore這個字
[00:03:56.600 --> 00:03:57.600]  希臘原文裏面
[00:03:57.600 --> 00:04:03.600]  他將一個脫離了教的關節移位
[00:04:03.600 --> 00:04:06.600]  去將他移回正的意思
[00:04:06.600 --> 00:04:08.600]  保羅在他其他書信也有說到
[00:04:08.600 --> 00:04:12.600]  教會其實是一個身體
[00:04:12.600 --> 00:04:14.600]  這個非常重要
[00:04:14.600 --> 00:04:17.600]  當教會是基督的身體
[00:04:17.600 --> 00:04:20.600]  基督的身體即是代表你們每一個人
[00:04:20.600 --> 00:04:23.600]  每一個肢體我們說所組成的一個身體
[00:04:23.600 --> 00:04:26.600]  如果當中有人偶然被過犯所聖那怎麼辦
[00:04:26.600 --> 00:04:28.600]  那就好像你的身體脫離了教
[00:04:28.600 --> 00:04:32.600]  你不能夠好好function一樣
[00:04:32.600 --> 00:04:38.600]  保羅他不是很隨便去舉一個例子去說一個人
[00:04:38.600 --> 00:04:41.600]  或者是說一個獨立的個體
[00:04:41.600 --> 00:04:46.600]  這樣讓聖靈的果子在他自己的生命裏面呈現
[00:04:46.600 --> 00:04:50.600]  保羅所說的是每一個基督徒都要知道
[00:04:50.600 --> 00:04:54.600]  聖靈的果子不只是為了個人
[00:04:54.600 --> 00:04:56.600]  不只是為了你自己
[00:04:56.600 --> 00:05:00.600]  聖靈的果子更加是為了教會
[00:05:00.600 --> 00:05:04.600]  更加是為了神的家而來
[00:05:04.600 --> 00:05:08.600]  屬靈的人永遠不能夠是一個人活出來
[00:05:08.600 --> 00:05:11.600]  即是你對著牆有多麼仁愛喜樂和平
[00:05:11.600 --> 00:05:14.600]  其實是沒有意思的
[00:05:14.600 --> 00:05:16.600]  所以第二節裏面所說
[00:05:16.600 --> 00:05:20.600]  你們各人的重擔要互相擔當
[00:05:20.600 --> 00:05:25.600]  這樣就成全了基督的律法
[00:05:25.600 --> 00:05:28.600]  基督的律法是甚麼呢
[00:05:28.600 --> 00:05:31.600]  我們在加拉太書第五章十四節裏面見到
[00:05:31.600 --> 00:05:35.600]  因為全部的律法都包括在愛倫如己
[00:05:35.600 --> 00:05:40.600]  或者愛人如己這句說話裏面
[00:05:40.600 --> 00:05:42.600]  方書裏面有一個加拉太
[00:05:42.600 --> 00:05:45.600]  一個叫做撒瑪利亞人的故事
[00:05:45.600 --> 00:05:46.600]  大家有印象吧
[00:05:46.600 --> 00:05:48.600]  其實在方書裏面
[00:05:48.600 --> 00:05:50.600]  耶穌已經跟我們說了
[00:05:50.600 --> 00:05:53.600]  誰是我們的靈社
[00:05:53.600 --> 00:05:55.600]  如果引用到今天這裏的時候
[00:05:55.600 --> 00:05:57.600]  誰是我們的靈社呢
[00:05:57.600 --> 00:05:59.600]  我們不需要找
[00:05:59.600 --> 00:06:01.600]  你的靈社就是坐在你旁邊
[00:06:01.600 --> 00:06:04.600]  你的靈社就是在你身邊那一位
[00:06:04.600 --> 00:06:07.600]  你的靈社就是在你生活當中
[00:06:07.600 --> 00:06:09.600]  上帝已經擺在裏面
[00:06:09.600 --> 00:06:11.600]  他需要你去幫助的
[00:06:11.600 --> 00:06:14.600]  他就是你的靈社
[00:06:14.600 --> 00:06:17.600]  而今天聖經所教的
[00:06:17.600 --> 00:06:18.600]  愛倫
[00:06:18.600 --> 00:06:20.600]  愛倫如己的愛倫愛人
[00:06:20.600 --> 00:06:26.600]  首先你要愛你身邊偶然被過犯所成的人
[00:06:26.600 --> 00:06:30.600]  其實撒瑪利亞人的故事
[00:06:30.600 --> 00:06:32.600]  他同時都點出了一點
[00:06:32.600 --> 00:06:35.600]  誰是我的靈社呢
[00:06:35.600 --> 00:06:38.600]  你的靈社不單止是你去幫助的人
[00:06:38.600 --> 00:06:42.600]  你的靈社同樣是願意去幫助你的人
[00:06:42.600 --> 00:06:45.600]  他也是你們的靈社
[00:06:45.600 --> 00:06:47.600]  所以我再一次強調
[00:06:47.600 --> 00:06:49.600]  當我們要記住
[00:06:49.600 --> 00:06:52.600]  我們每一個都是偶然會被過犯所成
[00:06:52.600 --> 00:06:53.600]  當我們去幫助別人
[00:06:53.600 --> 00:06:54.600]  其實我們都需要幫助
[00:06:54.600 --> 00:07:00.600]  這個就是互相擔當的一個重要的基礎
[00:07:00.600 --> 00:07:02.600]  我們看看第三到第五節
[00:07:02.600 --> 00:07:05.600]  人若沒有什麼了不起
[00:07:05.600 --> 00:07:07.600]  還自以為了不起的
[00:07:07.600 --> 00:07:09.600]  就是自欺
[00:07:09.600 --> 00:07:11.600]  各人要審查自己的行為
[00:07:11.600 --> 00:07:12.600]  他所誇口的
[00:07:12.600 --> 00:07:15.600]  只是在自己不是誇在別人那裏
[00:07:15.600 --> 00:07:19.600]  因為人人必須擔當自己的擔子
[00:07:19.600 --> 00:07:21.600]  經文提醒我們
[00:07:21.600 --> 00:07:23.600]  真正屬靈的人
[00:07:23.600 --> 00:07:26.600]  是必須要謙卑自己
[00:07:26.600 --> 00:07:28.600]  同時是需要開放自己
[00:07:28.600 --> 00:07:31.600]  自己也能夠被其他人去幫
[00:07:31.600 --> 00:07:34.600]  當自己失腳的時候
[00:07:34.600 --> 00:07:36.600]  我們也能夠有機會
[00:07:36.600 --> 00:07:39.600]  被挽回到神的家裏
[00:07:39.600 --> 00:07:41.600]  大家可能留意到
[00:07:41.600 --> 00:07:44.600]  剛才看過一節五節的經文
[00:07:44.600 --> 00:07:45.600]  第二節那裏提到
[00:07:45.600 --> 00:07:48.600]  各人的重擔要互相擔當
[00:07:48.600 --> 00:07:50.600]  第五節提到
[00:07:50.600 --> 00:07:53.600]  人人必須擔當自己的擔子
[00:07:53.600 --> 00:07:55.600]  那即是怎樣呢
[00:07:55.600 --> 00:07:58.600]  只是擔當自己的擔子
[00:07:58.600 --> 00:08:01.600]  還是為別人去擔當呢
[00:08:01.600 --> 00:08:03.600]  好像有點相反
[00:08:03.600 --> 00:08:05.600]  大家放心
[00:08:05.600 --> 00:08:07.600]  這個色經的擔子
[00:08:07.600 --> 00:08:09.600]  今天我已經為大家擔當了
[00:08:09.600 --> 00:08:12.600]  我們一起去看看
[00:08:12.600 --> 00:08:14.600]  擔子和重擔的分別
[00:08:14.600 --> 00:08:16.600]  第二節 重擔
[00:08:16.600 --> 00:08:18.600]  英文中亦叫burden
[00:08:18.600 --> 00:08:20.600]  即是原文裏面提到
[00:08:20.600 --> 00:08:25.600]  重量的負擔
[00:08:25.600 --> 00:08:27.600]  第二節 擔子
[00:08:27.600 --> 00:08:29.600]  英文亦叫load
[00:08:29.600 --> 00:08:31.600]  讀不到 因為英文卡住了
[00:08:31.600 --> 00:08:33.600]  load
[00:08:33.600 --> 00:08:35.600]  如果用原文去看
[00:08:35.600 --> 00:08:38.600]  當它是一個背包
[00:08:38.600 --> 00:08:40.600]  一個去旅行的行裝上
[00:08:40.600 --> 00:08:43.600]  一個要揹的旅行背包
[00:08:43.600 --> 00:08:44.600]  簡單來說
[00:08:44.600 --> 00:08:46.600]  擔子就是每一個人
[00:08:46.600 --> 00:08:48.600]  都應該自己去擔
[00:08:48.600 --> 00:08:49.600]  自己去擔當
[00:08:49.600 --> 00:08:51.600]  重擔是你一個人
[00:08:51.600 --> 00:08:54.600]  不能夠去擔當得起
[00:08:54.600 --> 00:08:56.600]  讓我用兩個例子
[00:08:56.600 --> 00:08:58.600]  去幫助大家更加去明白
[00:08:58.600 --> 00:09:00.600]  過去兩個月
[00:09:00.600 --> 00:09:02.600]  大家都報稅了
[00:09:02.600 --> 00:09:04.600]  是不是 未報
[00:09:04.600 --> 00:09:07.600]  那你快點吧 有charge
[00:09:07.600 --> 00:09:09.600]  每個有收入的人
[00:09:09.600 --> 00:09:11.600]  應該要交稅
[00:09:11.600 --> 00:09:14.600]  問題在這裏
[00:09:14.600 --> 00:09:15.600]  眨下眼
[00:09:15.600 --> 00:09:18.600]  有一個綠色的信封寄到你那裏
[00:09:18.600 --> 00:09:19.600]  是不是很害怕
[00:09:19.600 --> 00:09:20.600]  那個綠色信封
[00:09:20.600 --> 00:09:21.600]  要交稅
[00:09:21.600 --> 00:09:24.600]  不過因為日日日圓真的太便宜
[00:09:24.600 --> 00:09:27.600]  我不經意多去了兩次日本
[00:09:27.600 --> 00:09:29.600]  不經意又出了一個新電話
[00:09:29.600 --> 00:09:30.600]  還一個不小心
[00:09:30.600 --> 00:09:32.600]  出了一部新車
[00:09:32.600 --> 00:09:34.600]  嘩 多不小心
[00:09:34.600 --> 00:09:35.600]  多不經意
[00:09:35.600 --> 00:09:38.600]  我現在沒有錢交稅
[00:09:38.600 --> 00:09:41.600]  你可不可以借錢幫我交稅
[00:09:41.600 --> 00:09:43.600]  真的可以
[00:09:43.600 --> 00:09:44.600]  先想清楚
[00:09:44.600 --> 00:09:45.600]  第二個例子
[00:09:45.600 --> 00:09:46.600]  有一位太太
[00:09:46.600 --> 00:09:49.600]  她丈夫因為意外去世
[00:09:49.600 --> 00:09:54.600]  留下她自己和她三個小朋友
[00:09:54.600 --> 00:09:57.600]  各位太太現在需要一方面很努力去工作
[00:09:57.600 --> 00:09:58.600]  去賺錢養家
[00:09:58.600 --> 00:10:00.600]  一方面她要照顧那三個小朋友
[00:10:00.600 --> 00:10:04.600]  她正面對非常大的壓力
[00:10:04.600 --> 00:10:06.600]  無論是生活上
[00:10:06.600 --> 00:10:08.600]  或者是金錢上
[00:10:08.600 --> 00:10:10.600]  她都需要幫助
[00:10:10.600 --> 00:10:14.600]  相信這兩個比較極端的例子
[00:10:14.600 --> 00:10:15.600]  不需要多說
[00:10:15.600 --> 00:10:17.600]  大家都知道什麼是擔子
[00:10:17.600 --> 00:10:19.600]  什麼是重擔
[00:10:19.600 --> 00:10:21.600]  擔子就是每一個人
[00:10:21.600 --> 00:10:23.600]  他要揹起
[00:10:23.600 --> 00:10:29.600]  去行走他自己生命旅程的背囊
[00:10:29.600 --> 00:10:33.600]  每一個人都有上帝給大家的生活責任
[00:10:33.600 --> 00:10:36.600]  必須擔當自己的擔子
[00:10:36.600 --> 00:10:39.600]  愚民那裡是一個indicative的指示式
[00:10:39.600 --> 00:10:41.600]  是一個肯定指據
[00:10:41.600 --> 00:10:43.600]  什麼是肯定指據
[00:10:43.600 --> 00:10:45.600]  就是肯定
[00:10:45.600 --> 00:10:46.600]  肯定到怎樣
[00:10:46.600 --> 00:10:47.600]  肯定到跟你說
[00:10:47.600 --> 00:10:50.600]  唯有藉著主耶穌基督你才能夠得救
[00:10:50.600 --> 00:10:52.600]  這麼肯定
[00:10:52.600 --> 00:10:54.600]  為什麼揹起自己的擔子這麼重要
[00:10:54.600 --> 00:10:56.600]  弟兄姊妹
[00:10:56.600 --> 00:10:57.600]  擔當自己的擔子
[00:10:57.600 --> 00:11:01.600]  就是自己首先懷著感恩謙卑的心
[00:11:01.600 --> 00:11:04.600]  去到上帝面前
[00:11:04.600 --> 00:11:07.600]  在天賦裡面去審查自己的行為
[00:11:07.600 --> 00:11:09.600]  在上帝當中去領受
[00:11:09.600 --> 00:11:13.600]  祂給你的幫助和供應
[00:11:13.600 --> 00:11:14.600]  擔當自己的擔子
[00:11:14.600 --> 00:11:20.600]  是你和上帝去建立關係的重要時刻
[00:11:20.600 --> 00:11:21.600]  重擔
[00:11:21.600 --> 00:11:24.600]  是一些在生命當中很重
[00:11:24.600 --> 00:11:28.600]  我們不能夠自己一個去承擔的東西
[00:11:28.600 --> 00:11:31.600]  但是這是上帝給機會人
[00:11:31.600 --> 00:11:33.600]  上帝給機會人
[00:11:33.600 --> 00:11:35.600]  去展現基督的愛
[00:11:35.600 --> 00:11:39.600]  上帝給機會人去承傳基督律法
[00:11:39.600 --> 00:11:43.600]  那個愛人如己的時刻
[00:11:43.600 --> 00:11:46.600]  所以我們要知道
[00:11:46.600 --> 00:11:47.600]  擔子
[00:11:47.600 --> 00:11:48.600]  重擔
[00:11:48.600 --> 00:11:51.600]  好像聽起來很具體
[00:11:51.600 --> 00:11:54.600]  很容易量度
[00:11:54.600 --> 00:11:57.600]  但是有一樣東西我們要很小心
[00:11:57.600 --> 00:11:59.600]  事情往往不會像剛才那兩個例子
[00:11:59.600 --> 00:12:01.600]  三言兩語這麼簡單
[00:12:01.600 --> 00:12:02.600]  如果我跟你說
[00:12:02.600 --> 00:12:04.600]  剛才交不到稅的那位朋友
[00:12:04.600 --> 00:12:08.600]  是因為他在原生家庭一直成長的時候
[00:12:08.600 --> 00:12:11.600]  他經歷了很多情緒上的事情
[00:12:11.600 --> 00:12:13.600]  他長期是情緒困擾
[00:12:13.600 --> 00:12:17.600]  他不能夠去控制那些事情
[00:12:17.600 --> 00:12:20.600]  可能一些是你覺得是一個正常人
[00:12:20.600 --> 00:12:22.600]  平常人都能夠去處理的事情
[00:12:22.600 --> 00:12:24.600]  其實他處理不了
[00:12:24.600 --> 00:12:26.600]  可能上帝所跟你說的
[00:12:26.600 --> 00:12:30.600]  不是要你去擔起他財政上的重擔
[00:12:30.600 --> 00:12:31.600]  那些擔子
[00:12:31.600 --> 00:12:32.600]  財政上的擔子
[00:12:32.600 --> 00:12:38.600]  而是幫他擔當情緒上的重擔
[00:12:38.600 --> 00:12:42.600]  他可能就是一個上帝安排在你身邊
[00:12:42.600 --> 00:12:43.600]  要你去鼓勵
[00:12:43.600 --> 00:12:44.600]  要你去陪伴
[00:12:44.600 --> 00:12:47.600]  要你在屬靈生命上
[00:12:47.600 --> 00:12:51.600]  跟他一起同行的人
[00:12:51.600 --> 00:12:53.600]  所以我們要知道
[00:12:53.600 --> 00:12:54.600]  擔子重擔
[00:12:54.600 --> 00:12:56.600]  我們是因人而異的
[00:12:56.600 --> 00:12:58.600]  那些擔子是因人而異的
[00:12:58.600 --> 00:13:01.600]  基本上提醒我們不要將自己跟別人比較
[00:13:01.600 --> 00:13:02.600]  但同樣地自出
[00:13:02.600 --> 00:13:07.600]  不要用我們自己的尺去量度其他人的需要
[00:13:07.600 --> 00:13:09.600]  我們需要的是首先
[00:13:09.600 --> 00:13:11.600]  真正去認識對方
[00:13:11.600 --> 00:13:12.600]  認識彼此
[00:13:12.600 --> 00:13:15.600]  我們真正要去聆聽別人的需要
[00:13:15.600 --> 00:13:18.600]  然後我們再求聖靈去帶領
[00:13:18.600 --> 00:13:20.600]  怎樣互相擔當
[00:13:20.600 --> 00:13:23.600]  彼此扶持
[00:13:23.600 --> 00:13:25.600]  求聖靈帶領
[00:13:25.600 --> 00:13:28.600]  這也是非常重要的地方
[00:13:28.600 --> 00:13:33.600]  我曾經在教會見過不少這樣的情況
[00:13:33.600 --> 00:13:37.600]  有一個弟兄其實他見到別人的需要
[00:13:37.600 --> 00:13:41.600]  但他說自己的擔子也很重
[00:13:41.600 --> 00:13:43.600]  自己的擔子也背在背上
[00:13:43.600 --> 00:13:46.600]  很多重擔也應付不來
[00:13:46.600 --> 00:13:47.600]  又可能是
[00:13:47.600 --> 00:13:49.600]  我曾經嘗試過幫助
[00:13:49.600 --> 00:13:51.600]  但長期這樣下去也不是辦法
[00:13:51.600 --> 00:13:56.600]  他的重擔已經成為了我的重擔
[00:13:56.600 --> 00:13:59.600]  頂主我們首先要搞清楚
[00:13:59.600 --> 00:14:03.600]  什麼是互相擔當
[00:14:03.600 --> 00:14:04.600]  剛才說過了
[00:14:04.600 --> 00:14:08.600]  人人必須擔起自己的擔子
[00:14:08.600 --> 00:14:10.600]  但我們首先不要以為
[00:14:10.600 --> 00:14:14.600]  我們背著的只是背負著生活上的勞苦
[00:14:14.600 --> 00:14:16.600]  一個屬靈的人
[00:14:16.600 --> 00:14:21.600]  你背包上不是多了很多空位去放人家的重擔
[00:14:21.600 --> 00:14:22.600]  一個屬靈的人
[00:14:22.600 --> 00:14:25.600]  是因為耶穌幫你從你的背包裡
[00:14:25.600 --> 00:14:28.600]  拿走了那些因為罪而來的羞愧
[00:14:28.600 --> 00:14:32.600]  拿走了那些一切從肉體而來的邪情私慾
[00:14:32.600 --> 00:14:37.600]  拿走了扭曲世代而來的仇恨
[00:14:37.600 --> 00:14:40.600]  那些嫉妒和紛爭
[00:14:40.600 --> 00:14:43.600]  換上的是基督的愛
[00:14:43.600 --> 00:14:49.600]  和一切從聖靈果子而來的美德
[00:14:49.600 --> 00:14:52.600]  所以當你去跟別人分享的時候
[00:14:52.600 --> 00:14:55.600]  你不應該只是分享你的重擔
[00:14:55.600 --> 00:15:00.600]  而是同時間有這些從基督而來的美好的事物
[00:15:00.600 --> 00:15:03.600]  一起去彼此分享
[00:15:03.600 --> 00:15:07.600]  大家幻想一下一個情景
[00:15:07.600 --> 00:15:10.600]  幻想一下一個大家背著背囊去上路的情景
[00:15:10.600 --> 00:15:13.600]  現在有一個非常辛苦
[00:15:13.600 --> 00:15:15.600]  背著很多重擔的人
[00:15:15.600 --> 00:15:19.600]  仍然很努力地走前面的路
[00:15:19.600 --> 00:15:21.600]  第二個人
[00:15:21.600 --> 00:15:24.600]  他背著自己的背包
[00:15:24.600 --> 00:15:25.600]  同樣的背包
[00:15:25.600 --> 00:15:27.600]  但他可以很輕散地
[00:15:27.600 --> 00:15:29.600]  是不是很輕散啊?
[00:15:29.600 --> 00:15:31.600]  我想邀請人上來做這個
[00:15:31.600 --> 00:15:33.600]  不過這些都是自己搞的
[00:15:33.600 --> 00:15:34.600]  兩個這樣的人
[00:15:34.600 --> 00:15:35.600]  三個情景
[00:15:35.600 --> 00:15:37.600]  第一個情景
[00:15:37.600 --> 00:15:40.600]  那個人繼續每天背著一個背囊
[00:15:40.600 --> 00:15:41.600]  很多的重擔
[00:15:41.600 --> 00:15:43.600]  然後很輕散的弟兄看到他
[00:15:43.600 --> 00:15:47.600]  喲!加油啊!快點!你行的!
[00:15:47.600 --> 00:15:49.600]  你行的!來吧!快點!
[00:15:49.600 --> 00:15:53.600]  大家怎麼看?
[00:15:53.600 --> 00:15:55.600]  請你走吧
[00:15:55.600 --> 00:15:57.600]  他在吃花生
[00:15:57.600 --> 00:15:59.600]  其實沒有什麼可以幫到他
[00:15:59.600 --> 00:16:02.600]  第二個情景就是
[00:16:02.600 --> 00:16:04.600]  那個很輕散的弟兄
[00:16:04.600 --> 00:16:06.600]  不斷在對方的背囊裡
[00:16:06.600 --> 00:16:08.600]  拿著重擔放在自己身上
[00:16:08.600 --> 00:16:11.600]  放在自己身上
[00:16:11.600 --> 00:16:15.600]  結果他們兩個同甘共苦
[00:16:15.600 --> 00:16:17.600]  兩個都那麼甘
[00:16:17.600 --> 00:16:19.600]  兩個都那麼苦
[00:16:19.600 --> 00:16:21.600]  第三個情景
[00:16:21.600 --> 00:16:25.600]  一個輕散的弟兄看到一個背著重擔的弟兄
[00:16:25.600 --> 00:16:28.600]  他和他慢慢下來
[00:16:28.600 --> 00:16:32.600]  他們坐下來
[00:16:32.600 --> 00:16:35.600]  他們求上帝幫助
[00:16:35.600 --> 00:16:40.600]  他們將重擔交到耶穌身上
[00:16:40.600 --> 00:16:43.600]  然後求聖靈去幫助
[00:16:43.600 --> 00:16:46.600]  究竟怎樣可以幫到這個弟兄
[00:16:46.600 --> 00:16:48.600]  究竟哪些東西其實是耶穌
[00:16:48.600 --> 00:16:49.600]  你幫他拿走吧
[00:16:49.600 --> 00:16:52.600]  不是我幫他背
[00:16:52.600 --> 00:16:54.600]  是上帝幫他背
[00:16:54.600 --> 00:16:59.600]  然後他們一起去到一個屬靈的家裡
[00:16:59.600 --> 00:17:01.600]  讓大家一起去諮詢
[00:17:01.600 --> 00:17:05.600]  一起知道怎樣去幫這個弟兄
[00:17:05.600 --> 00:17:09.600]  這個是基督的家
[00:17:09.600 --> 00:17:11.600]  這個不是兩個人的
[00:17:11.600 --> 00:17:14.600]  這個是我們全部人一起
[00:17:14.600 --> 00:17:18.600]  一起擔當
[00:17:18.600 --> 00:17:21.600]  有一樣東西大家要有趣的知道
[00:17:21.600 --> 00:17:25.600]  當一個人長期受壓疲質醇偏高的時候
[00:17:25.600 --> 00:17:27.600]  是不容易去分辨什麼是重擔
[00:17:27.600 --> 00:17:29.600]  什麼是擔子
[00:17:29.600 --> 00:17:31.600]  這個真的需要聖靈的幫助
[00:17:31.600 --> 00:17:33.600]  但是聖靈 滿有智慧的聖靈
[00:17:33.600 --> 00:17:35.600]  幫助我們都有智慧
[00:17:35.600 --> 00:17:39.600]  一起去諮詢那個真正的需要
[00:17:39.600 --> 00:17:42.600]  上星期第五章的經文說到
[00:17:42.600 --> 00:17:46.600]  那個聖靈與肉體的相爭
[00:17:46.600 --> 00:17:52.600]  這個相爭其實同樣地影響我們怎樣互相擔當
[00:17:52.600 --> 00:17:55.600]  我們看看經文第七第十節
[00:17:55.600 --> 00:17:57.600]  《皆太書》去到
[00:17:57.600 --> 00:18:00.600]  人種的是什麼 收的都是什麼
[00:18:00.600 --> 00:18:04.600]  順著肉體撒種的 必從肉體收敗壞
[00:18:04.600 --> 00:18:09.600]  順著聖靈撒種的 必從聖靈收永生
[00:18:09.600 --> 00:18:11.600]  我們行善不可以喪志
[00:18:11.600 --> 00:18:13.600]  因為若果不灰心
[00:18:13.600 --> 00:18:15.600]  到適當的時候就有收成
[00:18:15.600 --> 00:18:18.600]  所以一有機會就要向眾人行善
[00:18:18.600 --> 00:18:23.600]  向信徒一家的人更加應該是這樣
[00:18:23.600 --> 00:18:28.600]  互相擔當使人去結出聖靈的果子
[00:18:28.600 --> 00:18:31.600]  要結出果子我們要有收成
[00:18:31.600 --> 00:18:37.600]  首先其實是要有人願意去順著聖靈撒種
[00:18:37.600 --> 00:18:40.600]  其實人有沒有愛呢 很簡單
[00:18:40.600 --> 00:18:42.600]  分別只有一個
[00:18:42.600 --> 00:18:44.600]  究竟他是在顧念自己的事
[00:18:44.600 --> 00:18:48.600]  還是他在顧念上帝所顧念的事
[00:18:48.600 --> 00:18:53.600]  是順著肉體還是順著聖靈
