
[00:00:00.000 --> 00:00:01.640]  謝謝KenKen
[00:06:09.160 --> 00:06:09.960]  physical
[00:06:09.960 --> 00:06:11.560]  不只是說mental
[00:06:11.560 --> 00:06:12.560]  精神上面
[00:06:12.560 --> 00:06:14.960]  我們今天說的是spiritual
[00:06:14.960 --> 00:06:16.560]  屬靈上面
[00:06:16.560 --> 00:06:18.560]  安息的一個概念
[00:06:18.560 --> 00:06:20.560]  好了
[00:06:20.560 --> 00:06:22.160]  我問一下大家
[00:06:22.160 --> 00:06:24.160]  兩三個星期
[00:06:24.160 --> 00:06:25.160]  應該是兩個月前
[00:06:25.160 --> 00:06:26.960]  Keyboard師有touch on這個topic
[00:06:26.960 --> 00:06:29.560]  神創造世界是多少日?
[00:06:29.560 --> 00:06:31.760]  六日的舉手
[00:06:31.760 --> 00:06:33.960]  七日的舉手
[00:06:34.960 --> 00:06:38.560]  神沒有創造世界的不要舉手
[00:06:38.560 --> 00:06:41.560]  我們重新說另一個講題
[00:06:41.560 --> 00:06:45.960]  神創造世界天地
[00:06:45.960 --> 00:06:47.560]  是七日的時間
[00:06:47.560 --> 00:06:49.160]  不是的
[00:06:49.160 --> 00:06:50.360]  創世紀三十一章
[00:06:50.360 --> 00:06:51.960]  我馬上和你打開神經看看
[00:06:51.960 --> 00:06:54.360]  創世紀第一章
[00:06:54.360 --> 00:06:56.160]  第三十一節那裡是這樣說
[00:06:56.160 --> 00:06:59.360]  神看一切所做的看
[00:06:59.360 --> 00:07:00.760]  都非常之好
[00:07:00.760 --> 00:07:02.160]  有晚上有早晨
[00:07:02.160 --> 00:07:04.160]  這個是第六日
[00:07:04.160 --> 00:07:07.960]  天和地以及萬象都完成了
[00:07:07.960 --> 00:07:09.560]  到第七日
[00:07:09.560 --> 00:07:13.160]  神已經完成了創造之功
[00:07:13.160 --> 00:07:14.560]  就在第七日安息
[00:07:14.560 --> 00:07:15.960]  揭了它一切的功
[00:07:15.960 --> 00:07:20.360]  這只是因為六日創造
[00:07:20.360 --> 00:07:22.160]  第七日是放假的
[00:07:22.160 --> 00:07:24.960]  我們再看後面兩段
[00:07:24.960 --> 00:07:27.760]  神賜福給第七日
[00:07:27.760 --> 00:07:29.560]  將它分別為聖
[00:07:29.560 --> 00:07:32.160]  因為在這一天神安息了
[00:07:32.160 --> 00:07:35.160]  揭了祂所做的一切創造的功
[00:07:35.160 --> 00:07:38.760]  這就是天地創造的來歷
[00:07:38.760 --> 00:07:42.160]  這非常重要
[00:07:42.160 --> 00:07:45.360]  神沒有將頭六日
[00:07:45.360 --> 00:07:48.560]  祂所認為好的創造分別為聖
[00:07:48.560 --> 00:07:50.960]  祂是賜福第七日
[00:07:50.960 --> 00:07:54.160]  將第七日安息這一天分別為聖
[00:07:54.160 --> 00:07:56.560]  分別為聖的意思是
[00:07:56.960 --> 00:08:02.560]  上帝將安息和其他所有創造的東西分開
[00:08:02.560 --> 00:08:05.360]  分別為聖是將它分別出來
[00:08:05.360 --> 00:08:08.360]  上帝寧寧碩碩要賜福
[00:08:08.360 --> 00:08:11.560]  祂這一天不做任何其他事的一天
[00:08:11.560 --> 00:08:12.760]  安息這一天
[00:08:12.760 --> 00:08:14.360]  所以所謂的七日創造
[00:08:14.360 --> 00:08:17.360]  是包括創造安息這一天
[00:08:17.360 --> 00:08:21.160]  我們首先要搞清楚這個概念
[00:08:21.160 --> 00:08:23.560]  經文裏所說的安息
[00:08:23.560 --> 00:08:26.760]  希伯來文也譯作停止
[00:08:27.160 --> 00:08:28.160]  終止
[00:08:28.160 --> 00:08:29.160]  結束
[00:08:29.160 --> 00:08:32.760]  意思是神已經完成了祂所有的創造
[00:08:32.760 --> 00:08:34.360]  完美的
[00:08:34.360 --> 00:08:35.760]  Perfect
[00:08:35.760 --> 00:08:40.760]  不過這個Perfect是包含了第七日在裏面
[00:08:40.760 --> 00:08:45.360]  才是安息的Shalom
[00:08:45.360 --> 00:08:48.960]  在聖經裏我們常說七是代表完全
[00:08:48.960 --> 00:08:52.560]  才是代表完整的數字
[00:08:52.560 --> 00:08:53.560]  七
[00:08:53.960 --> 00:08:57.360]  安息是神完美創造的一部份
[00:08:57.360 --> 00:08:59.760]  亦是非常重要的一部份
[00:08:59.760 --> 00:09:01.160]  所以祂將它分別為聖
[00:09:01.160 --> 00:09:03.560]  神將它分別為聖
[00:09:03.560 --> 00:09:05.360]  亦是換句說話說
[00:09:05.360 --> 00:09:07.960]  祂要人都停止
[00:09:07.960 --> 00:09:09.560]  結束
[00:09:09.560 --> 00:09:14.160]  和終止我們生活當中其他所有的一切活動
[00:09:14.160 --> 00:09:15.960]  將你的時間
[00:09:15.960 --> 00:09:16.960]  精神
[00:09:16.960 --> 00:09:17.960]  心靈
[00:09:17.960 --> 00:09:19.560]  分別為聖
[00:09:19.560 --> 00:09:22.160]  讓你分出來的時間
[00:09:22.160 --> 00:09:24.960]  不再顧慮那些被創造之物
[00:09:24.960 --> 00:09:26.760]  只是仰望著
[00:09:26.760 --> 00:09:28.360]  上帝祂自己
[00:09:28.360 --> 00:09:31.160]  這樣我們才能將自己分別為聖
[00:09:31.160 --> 00:09:35.760]  以色列人理解這個概念
[00:09:35.760 --> 00:09:38.560]  他們在聖經裏面
[00:09:38.560 --> 00:09:39.760]  我們的聖經當中
[00:09:39.760 --> 00:09:40.760]  同一本聖經
[00:09:40.760 --> 00:09:41.960]  他們叫希伯來聖經
[00:09:41.960 --> 00:09:44.760]  第一處提到安息日Sabaath
[00:09:44.760 --> 00:09:46.560]  Sabaath這個安息日的概念
[00:09:46.560 --> 00:09:48.960]  是在《出拉及記》第20章裏面
[00:09:50.960 --> 00:09:52.960]  在20章裏面我們看到
[00:09:52.960 --> 00:09:57.560]  上帝曉遇摩西頒佈十誡
[00:09:57.560 --> 00:09:59.560]  裏面有一誡說到
[00:09:59.560 --> 00:10:01.960]  當紀念安息日首為聖日
[00:10:01.960 --> 00:10:04.160]  六日要勞碌你做的一切工
[00:10:04.160 --> 00:10:05.160]  但是第七日
[00:10:05.160 --> 00:10:07.760]  是向耶和華你的神當首的安息日
[00:10:07.760 --> 00:10:08.760]  這一日
[00:10:08.760 --> 00:10:11.160]  你和你的女兒勞瀑疲累生畜
[00:10:11.160 --> 00:10:14.560]  以及你成女寄居的旅客
[00:10:14.560 --> 00:10:15.560]  都不可以做任何工
[00:10:15.560 --> 00:10:17.360]  因為六日之內
[00:10:17.360 --> 00:10:19.560]  耶和華造天地海
[00:10:19.560 --> 00:10:20.960]  以及其中的萬物
[00:10:20.960 --> 00:10:23.160]  第七日就安息了
[00:10:23.160 --> 00:10:26.160]  所以耶和華賜福與安息日
[00:10:26.160 --> 00:10:28.160]  定為聖日
[00:10:28.160 --> 00:10:32.960]  到了第31章
[00:10:32.960 --> 00:10:34.360]  有一個加強版
[00:10:34.360 --> 00:10:35.360]  我讀給大家聽
[00:10:35.360 --> 00:10:38.360]  耶穌對摩西說
[00:10:38.360 --> 00:10:39.960]  你要吩咐以色列人說
[00:10:39.960 --> 00:10:41.960]  你們不要守我的安息日
[00:10:41.960 --> 00:10:44.960]  因為這是你我之間世世代代的記號
[00:10:44.960 --> 00:10:46.760]  叫你們知道我是耶和華
[00:10:46.760 --> 00:10:49.160]  是使你們分別為聖的
[00:10:49.360 --> 00:10:50.760]  你們要守安息日
[00:10:50.760 --> 00:10:52.160]  以祂為聖日
[00:10:52.160 --> 00:10:54.160]  凡干犯這一日的
[00:10:54.160 --> 00:10:55.360]  必被處死
[00:10:55.360 --> 00:10:57.760]  凡有這一日做工的
[00:10:57.760 --> 00:11:00.760]  那個人必從百姓中剪除
[00:11:00.760 --> 00:11:02.160]  六日要做工
[00:11:02.160 --> 00:11:02.960]  但是第七日
[00:11:02.960 --> 00:11:05.960]  是向耶和華守完全安息的安息日
[00:11:05.960 --> 00:11:07.960]  凡在安息日做工的
[00:11:07.960 --> 00:11:09.360]  必被處死
[00:11:09.360 --> 00:11:11.560]  以色列人要守安息日
[00:11:11.560 --> 00:11:14.960]  世世代代守安息日為永遠的約
[00:11:14.960 --> 00:11:17.960]  這是以色列人之間
[00:11:17.960 --> 00:11:19.160]  我和以色列人
[00:11:19.160 --> 00:11:21.560]  神和以色列人之間永遠的記號
[00:11:21.560 --> 00:11:23.760]  因為六日之內
[00:11:23.760 --> 00:11:24.960]  耶和華創造天地
[00:11:24.960 --> 00:11:28.160]  第七日就安息書場
[00:11:28.160 --> 00:11:31.160]  哇
[00:11:31.160 --> 00:11:33.560]  我們現代人
[00:11:33.560 --> 00:11:35.160]  不放假
[00:11:35.160 --> 00:11:36.360]  沒有假期不休息
[00:11:36.360 --> 00:11:37.760]  處死就有
[00:11:37.760 --> 00:11:40.560]  有沒有想過不放假會被處死?
[00:11:40.560 --> 00:11:42.960]  放假也辛苦
[00:11:42.960 --> 00:11:44.360]  不放假更大壓力
[00:11:44.360 --> 00:11:46.360]  會被處死
[00:11:47.160 --> 00:11:49.360]  當然當時的以色列人
[00:11:49.360 --> 00:11:50.760]  理解也不是這樣
[00:11:50.760 --> 00:11:54.160]  當時以色列人的律例是
[00:11:54.160 --> 00:11:55.760]  如果不守安息日
[00:11:55.760 --> 00:11:57.160]  即是不守律法
[00:11:57.160 --> 00:12:00.160]  不守律法即是不能夠分別為聖
[00:12:00.160 --> 00:12:02.360]  分別為聖即是他們是犯罪
[00:12:02.360 --> 00:12:03.360]  他們是不潔
[00:12:03.360 --> 00:12:05.360]  他們是叛逆神
[00:12:05.360 --> 00:12:07.160]  所以要處死
[00:12:07.160 --> 00:12:10.960]  聖經裡也有第三個地方說到安息日
[00:12:10.960 --> 00:12:12.360]  讀給大家聽
[00:12:12.360 --> 00:12:13.360]  大家支持住
[00:12:13.360 --> 00:12:14.360]  讀完這一段
[00:12:14.360 --> 00:12:16.760]  在《新命紀》裡
[00:12:16.760 --> 00:12:18.360]  第五章
[00:12:18.360 --> 00:12:21.560]  當守安息日為聖日
[00:12:21.560 --> 00:12:23.960]  正如耶和華你的神所吩咐的
[00:12:23.960 --> 00:12:26.160]  六日要勞碌你一切的工
[00:12:26.160 --> 00:12:28.160]  但第七日是向耶和華你的神
[00:12:28.160 --> 00:12:29.360]  當守的安息日
[00:12:29.360 --> 00:12:30.160]  在這一天
[00:12:30.160 --> 00:12:31.360]  你和你的女兒
[00:12:31.360 --> 00:12:34.560]  瀑皮、牛奴、牲畜
[00:12:34.560 --> 00:12:36.360]  以及你成旅的旅客
[00:12:36.360 --> 00:12:37.760]  都不可以做任何的工
[00:12:37.760 --> 00:12:40.960]  使你的瀑皮都可以和你一樣休息
[00:12:40.960 --> 00:12:43.560]  你要紀念你在埃及
[00:12:43.560 --> 00:12:45.160]  作過奴隸
[00:12:46.160 --> 00:12:48.360]  耶和華你的神用大能的手
[00:12:48.360 --> 00:12:50.160]  以及伸出來的磅臂
[00:12:50.160 --> 00:12:52.160]  領你從那裡出來
[00:12:52.160 --> 00:12:53.160]  因此
[00:12:53.160 --> 00:12:55.760]  耶和華你的神吩咐你守安息日
[00:12:55.760 --> 00:13:00.960]  當我們將三段經文放在一起的時候
[00:13:00.960 --> 00:13:02.560]  你會看到一些東西
[00:13:02.560 --> 00:13:05.760]  當我們一起看這三段經文的時候
[00:13:05.760 --> 00:13:07.360]  對安息這個概念
[00:13:07.360 --> 00:13:09.160]  其實會有不一樣的看見
[00:13:09.160 --> 00:13:10.160]  大家看不看到?
[00:13:10.160 --> 00:13:11.960]  在《新命紀》裡
[00:13:11.960 --> 00:13:14.360]  它提到後面的時候
[00:13:14.360 --> 00:13:16.360]  上帝設立了安息
[00:13:16.360 --> 00:13:18.160]  將它分別為聖
[00:13:18.160 --> 00:13:19.560]  正是要為了
[00:13:19.560 --> 00:13:23.160]  以上帝自己的形象所做的人
[00:13:23.160 --> 00:13:24.560]  的人類
[00:13:24.560 --> 00:13:27.160]  他能夠分別為聖
[00:13:27.160 --> 00:13:30.360]  剛剛在《新命紀》所說的安息
[00:13:30.360 --> 00:13:32.160]  其實是強調
[00:13:32.160 --> 00:13:34.360]  神要以色列人紀念
[00:13:34.360 --> 00:13:37.360]  他們在埃及遺老的時間
[00:13:37.360 --> 00:13:40.360]  是神用他們大能的手
[00:13:40.360 --> 00:13:41.960]  將他們拯救出來
[00:13:42.760 --> 00:13:44.960]  是神看到以色列人的勞苦
[00:13:44.960 --> 00:13:46.560]  他深感憐憫
[00:13:46.560 --> 00:13:48.560]  縱使以色列人一直犯罪
[00:13:48.560 --> 00:13:49.360]  沒有歸向神
[00:13:49.360 --> 00:13:52.160]  但是因為上帝對人的憐憫
[00:13:52.160 --> 00:13:53.760]  他要私人拯救
[00:13:53.760 --> 00:13:56.960]  當以色列人因為罪
[00:13:56.960 --> 00:13:59.160]  繼續遠離神的緣故
[00:13:59.160 --> 00:14:00.560]  他們要在埃及
[00:14:00.560 --> 00:14:02.560]  被法老奴役的時候
[00:14:02.560 --> 00:14:04.960]  上帝伸出他的手
[00:14:04.960 --> 00:14:07.360]  將以色列人拯救出來
[00:14:07.360 --> 00:14:09.160]  所以
[00:14:09.160 --> 00:14:12.160]  安息是具有憐憫
[00:14:12.960 --> 00:14:15.760]  拯救和釋放的意思
[00:14:15.760 --> 00:14:19.560]  安息不只是我們可以休息一下
[00:14:19.560 --> 00:14:21.560]  原來在聖經當中我們看到
[00:14:21.560 --> 00:14:24.360]  是包含著拯救和釋放
[00:14:24.360 --> 00:14:27.160]  我們一直強調
[00:14:27.160 --> 00:14:29.560]  工作不是周作
[00:14:29.560 --> 00:14:32.560]  工作不是懲罰
[00:14:32.560 --> 00:14:34.360]  所以安息日
[00:14:34.360 --> 00:14:37.360]  其實本身不應該是在工作裏面
[00:14:37.360 --> 00:14:38.760]  救我們出來的概念
[00:14:38.760 --> 00:14:39.960]  大家能否跟從
[00:14:40.360 --> 00:14:44.160]  因為工作本身不是懲罰
[00:14:44.160 --> 00:14:45.360]  神不需要在那裏
[00:14:45.360 --> 00:14:47.160]  將我們拯救出來去安息
[00:14:47.160 --> 00:14:48.760]  希望大家能夠跟從
[00:14:48.760 --> 00:14:51.960]  工作本身是神美好的創造
[00:14:51.960 --> 00:14:55.360]  安息本身也是神美好的創造
[00:14:55.360 --> 00:14:58.560]  但是只是因為人罪的緣故
[00:14:58.560 --> 00:15:00.960]  導致工作變得痛苦
[00:15:00.960 --> 00:15:03.760]  導致安息不再存在
[00:15:03.760 --> 00:15:06.960]  這不是本身上帝所見到的東西
[00:15:06.960 --> 00:15:09.960]  工作是神的美意
[00:15:10.160 --> 00:15:12.960]  導致我們本應在裏面
[00:15:12.960 --> 00:15:17.360]  活出我們生命最美好的一面
[00:15:17.360 --> 00:15:20.560]  但是當人遠離了神的時候
[00:15:20.560 --> 00:15:21.960]  不單止工作要勞苦
[00:15:21.960 --> 00:15:25.560]  安息也不存在我們這裏
[00:15:25.560 --> 00:15:28.760]  希望大家可以記住這個概念
[00:15:28.760 --> 00:15:34.360]  所以我們這個關於工作的講道系列
[00:15:34.360 --> 00:15:35.760]  即是作生命管家
[00:15:35.760 --> 00:15:38.560]  我們主要是講工作
[00:15:38.960 --> 00:15:41.560]  在其他星期我們會提及
[00:15:41.560 --> 00:15:43.560]  如何我們能夠更見得到
[00:15:43.560 --> 00:15:45.560]  工作和我們個人的生命意義
[00:15:45.560 --> 00:15:48.960]  不過今天很希望我們將眼光
[00:15:48.960 --> 00:15:54.360]  注視在安息這個臨在當中的訊息裏面
[00:15:54.360 --> 00:16:01.160]  當這個世界不斷鼓吹推崇成功
[00:16:01.160 --> 00:16:03.560]  我們經常都會覺得
[00:16:03.560 --> 00:16:06.960]  成功是作為一個人
[00:16:07.560 --> 00:16:09.360]  必須要呈現的東西
[00:16:09.360 --> 00:16:10.760]  不同程度的成功
[00:16:10.760 --> 00:16:13.760]  我們不斷被人叫快點努力
[00:16:13.760 --> 00:16:14.760]  勤力點
[00:16:14.760 --> 00:16:15.760]  賺多點
[00:16:15.760 --> 00:16:16.760]  勁點
[00:16:16.760 --> 00:16:18.160]  過年都恭喜發財
[00:16:18.160 --> 00:16:19.760]  所有事情都在說
[00:16:19.760 --> 00:16:20.760]  我們要努力
[00:16:20.760 --> 00:16:21.960]  不要停下來
[00:16:21.960 --> 00:16:23.960]  聰明點
[00:16:23.960 --> 00:16:25.160]  勁點
[00:16:25.160 --> 00:16:27.160]  做高一點的職位
[00:16:27.160 --> 00:16:29.360]  甚麼都要做到最好
[00:16:29.360 --> 00:16:32.160]  上帝本身做的一切都是最好
[00:16:32.160 --> 00:16:33.760]  但是我們要知道
[00:16:33.760 --> 00:16:36.560]  鼓勵著我們在這個世界上
[00:16:36.760 --> 00:16:38.360]  這樣去推動著的
[00:16:38.360 --> 00:16:41.160]  會有很多掌聲鼓勵我們
[00:16:41.160 --> 00:16:44.560]  但是那些掌聲是誰來的?
[00:16:44.560 --> 00:16:48.760]  其實那些掌聲是從法老而來的
[00:16:48.760 --> 00:16:52.360]  當我們不是和神連結的時候
[00:16:52.360 --> 00:16:55.760]  而我們不斷被世界價值拉著我們
[00:16:55.760 --> 00:16:56.560]  推動著我們
[00:16:56.560 --> 00:16:57.560]  叫我們去努力點
[00:16:57.560 --> 00:16:58.160]  賺多點
[00:16:58.160 --> 00:16:59.160]  勁點的時候
[00:16:59.160 --> 00:17:01.160]  那些身邊的掌聲
[00:17:01.160 --> 00:17:03.360]  其實是從法老而來的
[00:17:03.360 --> 00:17:05.360]  因為當我們這樣工作
[00:17:05.360 --> 00:17:07.760]  這樣去勞苦的時候
[00:17:07.760 --> 00:17:11.360]  上帝如果不在我們生命裡面的時候
[00:17:11.360 --> 00:17:15.960]  其實我們和在埃及的以色列人沒有分別
[00:17:15.960 --> 00:17:20.360]  我們仍然好像被一些東西推動我們
[00:17:20.360 --> 00:17:21.960]  在我們生活上面
[00:17:21.960 --> 00:17:23.360]  令我們疲累
[00:17:23.360 --> 00:17:25.360]  令我們很疲倦
