
[00:00:00.000 --> 00:00:05.920]   Amen, amen, amen.
[00:02:07.940 --> 00:02:11.180]   And I believe the things that we're already seeing at the beginning of this year are just
[00:02:11.180 --> 00:02:13.020]   the tip of the iceberg.
[00:02:13.020 --> 00:02:17.540]   It's just the first fruits of what the Holy Spirit wants to continue to do and how He
[00:02:17.540 --> 00:02:22.620]   wants to continue to manifest Himself amongst us in this season of unchartened.
[00:02:22.620 --> 00:02:25.580]   And here's a thing that I'm convinced of.
[00:02:25.580 --> 00:02:32.180]   I'm convinced that the greatest manifestations and expressions of the Spirit of God on earth
[00:02:32.180 --> 00:02:36.620]   are not behind us, they're ahead of us.
[00:02:36.620 --> 00:02:39.100]   Come on church.
[00:02:39.100 --> 00:02:41.380]   Let me just say this one more time.
[00:02:41.380 --> 00:02:44.340]   But listen to this because I know it sounds like a grand statement, but let me unpack
[00:02:44.340 --> 00:02:45.820]   this a little bit for you.
[00:02:45.820 --> 00:02:51.180]   It's so easy, I think, for us as Christians, when we open the Scriptures and we see the
[00:02:51.180 --> 00:02:55.860]   incredible things that the Holy Spirit did back then in the days when the Old Testament
[00:02:55.860 --> 00:02:59.260]   was there and the days of the life and the death and resurrection of Jesus, we can look
[00:02:59.260 --> 00:03:02.940]   back on that and we can go, "Oh man, those were the days."
[00:03:02.940 --> 00:03:06.500]   Like those were the days when the Spirit was at work, when the Spirit was moving.
[00:03:06.500 --> 00:03:10.460]   Oh man, if you could take me back to any moment in history, I want to go back to the time
[00:03:10.460 --> 00:03:13.100]   where the Spirit of God was manifesting like that.
[00:03:13.100 --> 00:03:16.620]   I want to see Jesus and Peter walking on the waters.
[00:03:16.620 --> 00:03:19.340]   I want to see dead people rise to life.
[00:03:19.340 --> 00:03:23.460]   I want to see handkerchiefs that are just in the presence of Paul being placed on other
[00:03:23.460 --> 00:03:25.260]   people so that they would come to life.
[00:03:25.260 --> 00:03:31.020]   And we can have, I think as Christians, our posture towards the Holy Spirit can primarily
[00:03:31.020 --> 00:03:32.020]   be one of nostalgia.
[00:03:32.020 --> 00:03:37.380]   Like, "Oh wow, wasn't it great back then?"
[00:03:37.380 --> 00:03:40.100]   And it was great back then, amen?
[00:03:40.100 --> 00:03:45.660]   But actually what the Spirit teaches us, what the Scriptures teach us is that our expectation
[00:03:45.660 --> 00:03:47.980]   should not be, "Wow, wasn't that great back then?
[00:03:47.980 --> 00:03:50.420]   And if only we could have a little bit of that now."
[00:03:50.420 --> 00:03:55.220]   No, actually Scriptures teach us that our expectation should be for even more now.
[00:03:55.220 --> 00:03:59.980]   That actually what is ahead of us is even greater than what is behind us.
[00:03:59.980 --> 00:04:04.700]   Paul writing to the church just after the death and resurrection of Jesus, he writes
[00:04:04.700 --> 00:04:09.140]   to the church and he says, "Get your head around this, that the same Spirit that raised
[00:04:09.140 --> 00:04:14.860]   Jesus from the dead," in other words, up until that point in history, the greatest
[00:04:14.860 --> 00:04:23.860]   manifestation of the Spirit ever, he said, "That same Spirit now lives in you."
[00:04:23.860 --> 00:04:28.300]   He was saying back then when Jesus was doing His ministry, that Spirit was at work in the
[00:04:28.300 --> 00:04:29.380]   world.
[00:04:29.380 --> 00:04:34.420]   It was at work externally to us, but the same power that raised Jesus from the dead.
[00:04:34.420 --> 00:04:37.340]   Here's the crazy thing, church, it's now in you.
[00:04:37.340 --> 00:04:42.060]   It's not only reserved out now to some external thing, but it is found in the indwelling power
[00:04:42.060 --> 00:04:43.660]   of the Holy Spirit inside of you.
[00:04:43.660 --> 00:04:48.740]   And Paul's writing to his church and he's like, "Broaden your expectations, that if
[00:04:48.740 --> 00:04:52.700]   you believe that that Spirit can raise Jesus from the dead, imagine what it can do to the
[00:04:52.700 --> 00:04:55.740]   dead things in you."
[00:04:55.740 --> 00:04:58.020]   Jesus Himself taught this way.
[00:04:58.020 --> 00:05:02.300]   Jesus wrote and spoke this to the disciples, it's so beautiful.
[00:05:02.300 --> 00:05:05.700]   He says, "Man, you need this thing that I'm about to send you.
[00:05:05.700 --> 00:05:07.340]   I'm promising to send you something."
[00:05:07.340 --> 00:05:11.140]   And He says this, "You're going to do even greater things than I will do."
[00:05:11.140 --> 00:05:16.500]   In other words, Jesus is like, "Don't think about the Holy Spirit in terms of nostalgia.
[00:05:16.500 --> 00:05:19.820]   The best is ahead, not behind.
[00:05:19.820 --> 00:05:22.020]   You're going to do even greater things," He says to the church.
[00:05:22.020 --> 00:05:26.180]   "You're going to see my Spirit move in ways that you have never seen Him move."
[00:05:26.180 --> 00:05:30.140]   And this is the hunger that is inside of us here at the Vine.
[00:05:30.140 --> 00:05:34.940]   This is the thing that drives us, that we would see what's ahead of us.
[00:05:34.940 --> 00:05:39.140]   The greatest things of the Spirit are not behind you in your life, they're ahead of
[00:05:39.140 --> 00:05:40.140]   you.
[00:05:40.140 --> 00:05:41.540]   And some of you in this room need to hear that.
[00:05:41.540 --> 00:05:44.860]   You can forget everything else I'm about to say, remember that, okay?
[00:05:44.860 --> 00:05:47.940]   For some of you who came in today, you thought the best moments of your relationship with
[00:05:47.940 --> 00:05:49.140]   Jesus are in the rearview mirror.
[00:05:49.140 --> 00:05:53.140]   You think the best moments of the Spirit's manifestation in your life are behind you.
[00:05:53.140 --> 00:05:56.920]   They're not, they're ahead of you.
[00:05:56.920 --> 00:06:01.100]   This is why we're doing a new series here at the Vine today over the next seven weeks.
[00:06:01.100 --> 00:06:07.580]   We're doing a series on the Holy Spirit, because we want to raise the expectation in us.
[00:06:07.580 --> 00:06:10.660]   In uncharted times, where we're going to be out of our comfort zone and we're going to
[00:06:10.660 --> 00:06:14.300]   be in a place where we're not sure always what's happening, we're going to raise our
[00:06:14.300 --> 00:06:21.740]   expectations and the understanding and the knowledge and our holistic view of who the
[00:06:21.740 --> 00:06:23.300]   Holy Spirit is.
[00:06:23.300 --> 00:06:28.180]   Because I don't know about you, but if you're anything like me, it's very easy as Christians,
[00:06:28.180 --> 00:06:31.860]   I think, to pigeonhole our understanding of the Holy Spirit.
[00:06:31.860 --> 00:06:36.380]   To actually begin to think of the Holy Spirit specifically as maybe one type of expression
[00:06:36.380 --> 00:06:37.380]   of that Spirit.
[00:06:37.380 --> 00:06:41.580]   And often for us Christians, that comes out of our own personal experience with the Holy
[00:06:41.580 --> 00:06:42.860]   Spirit.
[00:06:42.860 --> 00:06:47.680]   So maybe we've experienced the Spirit in some way, and we begin to build a whole theology
[00:06:47.680 --> 00:06:52.000]   around the Spirit just based on maybe one way in which we've experienced Him, when actually
[00:06:52.000 --> 00:06:56.020]   the Scriptures present a much broader and a bigger understanding of who the Spirit is.
[00:06:56.020 --> 00:07:00.500]   And I think it's easy for us as Christians to hold on to just one aspect of the Spirit
[00:07:00.500 --> 00:07:04.540]   when there's so much more of the Spirit to be discovered.
[00:07:04.540 --> 00:07:08.580]   I remember the very first time I encountered the Holy Spirit.
[00:07:08.580 --> 00:07:10.580]   I was four years old.
[00:07:10.580 --> 00:07:15.060]   And as a four-year-old, my parents at those days were attending a very charismatic church
[00:07:15.060 --> 00:07:17.220]   in the south of England.
[00:07:17.220 --> 00:07:21.500]   And on this one particular Sunday, my father had wanted to respond to the word that had
[00:07:21.500 --> 00:07:22.500]   been preached.
[00:07:22.500 --> 00:07:26.900]   And he walks forward, and I saw this with a four-year-old's eyes, right?
[00:07:26.900 --> 00:07:31.460]   I see the pastor come forward, and the pastor places his hand just gently on my father's
[00:07:31.460 --> 00:07:32.460]   forehead.
[00:07:32.460 --> 00:07:37.300]   My father collapses on the floor and just lies dead on the ground.
[00:07:37.300 --> 00:07:41.940]   Now when you're a four-year-old, here's how you understand that moment.
[00:07:41.940 --> 00:07:46.580]   I thought the pastor had killed my father.
[00:07:46.580 --> 00:07:48.700]   And so I start wailing.
[00:07:48.700 --> 00:07:50.580]   I start wailing and crying.
[00:07:50.580 --> 00:07:51.580]   And I'm like, "Ah!"
[00:07:51.580 --> 00:07:53.060]   My mom comes over to me.
[00:07:53.060 --> 00:07:54.940]   She's like, "Andrew, why are you crying?"
[00:07:54.940 --> 00:07:58.540]   I said, "The pastor's killed my father!"
[00:07:58.540 --> 00:08:00.620]   And my mom, she says this.
[00:08:00.620 --> 00:08:03.540]   She looks over and sees her husband on the floor, right?
[00:08:03.540 --> 00:08:05.940]   And she turns back and she says, "Oh, no, no, no, Andrew.
[00:08:05.940 --> 00:08:06.940]   No, no, no, no.
[00:08:06.940 --> 00:08:07.940]   He's not dead.
[00:08:07.940 --> 00:08:08.940]   He's fine.
[00:08:08.940 --> 00:08:09.940]   He's alive."
[00:08:09.940 --> 00:08:10.940]   She said, "No, that's just God.
[00:08:10.940 --> 00:08:11.940]   God is speaking to him."
[00:08:11.940 --> 00:08:16.900]   And I remember as a four-year-old thinking this, "If that is how God speaks to people,
[00:08:16.900 --> 00:08:22.780]   I hope he never speaks to me for the rest of my life."
[00:08:22.780 --> 00:08:27.020]   But it's these dramatic moments of the Holy Spirit, right, that I think we can so often
[00:08:27.020 --> 00:08:32.380]   hold on to, that can so often frame and shape everything that we think about the Holy Spirit.
[00:08:32.380 --> 00:08:35.980]   Which is why when we're thinking about the Spirit, we have the nostalgia in us because
[00:08:35.980 --> 00:08:40.380]   we see the dramatic things that are mentioned in Scripture, and maybe we haven't seen them
[00:08:40.380 --> 00:08:44.100]   or encountered them for our own lives, or we've seen them much in the world today, and
[00:08:44.100 --> 00:08:47.900]   we can begin to think that maybe the Spirit's not manifesting as much, or the Spirit's not
[00:08:47.900 --> 00:08:48.900]   here as much.
[00:08:48.900 --> 00:08:54.100]   And actually, Scripture presents a much broader and bigger view than just the manifestations.
[00:08:54.100 --> 00:08:59.460]   Those external experiences, the dramatic things are awesome, but here's what the Bible says.
[00:08:59.460 --> 00:09:04.740]   The primary work that the Spirit does is not just external in the things of this world,
[00:09:04.740 --> 00:09:07.100]   but internal within us.
[00:09:07.100 --> 00:09:08.580]   And guess what?
[00:09:08.580 --> 00:09:14.820]   Those things are less perceptible at times, and we crave the dramatic because that's the
[00:09:14.820 --> 00:09:19.400]   sudden change that we can point to and see and celebrate, and oftentimes I think we shy
[00:09:19.400 --> 00:09:25.820]   away from the long-term stuff, from the stuff that the Spirit is actually always doing inside
[00:09:25.820 --> 00:09:30.540]   of us, and we pray for the miracle, and God's like, "There's many miracles happening in
[00:09:30.540 --> 00:09:31.540]   your life right now."
[00:09:31.540 --> 00:09:35.940]   I mean, I can stand before you today as somebody who's been a Christian for 30 years, and I
[00:09:35.940 --> 00:09:40.540]   can tell you, man, I've seen some of the powerful manifestations of the Holy Spirit externally.
[00:09:40.540 --> 00:09:42.020]   I was in the Philippines once.
[00:09:42.020 --> 00:09:47.120]   I saw a blind man receive sight through the prayer of a 14-year-old girl.
[00:09:47.120 --> 00:09:50.420]   In my own life, I have prayed for and have experienced healings.
[00:09:50.420 --> 00:09:53.780]   I prayed for Chris once when we were dating just before we got married, and she had a
[00:09:53.780 --> 00:09:58.220]   pain in her side, and I saw a picture of a dagger in her side, and I just removed the
[00:09:58.220 --> 00:09:59.220]   dagger.
[00:09:59.220 --> 00:10:00.220]   Well, she told me, she's like, "Just remove the dagger."
[00:10:00.220 --> 00:10:01.820]   I'm like, "That's weird."
[00:10:01.820 --> 00:10:05.180]   And I did, and her pain stopped immediately, and it's never returned.
[00:10:05.180 --> 00:10:12.140]   I have actually spoken in other human languages under the power of the Holy Spirit, just like
[00:10:12.140 --> 00:10:13.940]   it's read about in Acts.
[00:10:13.940 --> 00:10:16.740]   That's a crazy story I'll save for another week.
[00:10:16.740 --> 00:10:22.540]   I have experienced the manifestations of God, but I can stand before you proudly today and
[00:10:22.540 --> 00:10:26.260]   tell you that the greatest things that the Spirit has done are the things that you probably
[00:10:26.260 --> 00:10:28.940]   have never noticed in me.
[00:10:28.940 --> 00:10:33.040]   I can stand before you after 30 years and tell you I am far more patient today than
[00:10:33.040 --> 00:10:35.460]   I have ever been.
[00:10:35.460 --> 00:10:41.060]   I have more self-control over the temptations in my life today than I did when I was 25.
[00:10:41.060 --> 00:10:43.300]   Trust me.
[00:10:43.300 --> 00:10:46.260]   I am someone who is more kind than I think I've ever been.
[00:10:46.260 --> 00:10:51.380]   I have a deeper love for people than I've ever had at any period of my life.
[00:10:51.380 --> 00:10:54.820]   These are the greater, if you will, works of the Spirit.
[00:10:54.820 --> 00:10:56.740]   They are also works of the Spirit.
[00:10:56.740 --> 00:11:00.220]   And the problem we can have, I think, as Christians is that we can kind of play one off of the
[00:11:00.220 --> 00:11:02.680]   other as if it's and/or.
[00:11:02.680 --> 00:11:07.780]   It's either this or it's that, and we either find ourselves as Christians, we're charismatics,
[00:11:07.780 --> 00:11:11.880]   which means we're this, or we're not so charismatic, which means we're like this.
[00:11:11.880 --> 00:11:15.740]   And God stands back from all of that and goes, "It doesn't have to be and/or.
[00:11:15.740 --> 00:11:17.700]   It's both/and."
[00:11:17.700 --> 00:11:19.180]   Like it's this and that.
[00:11:19.180 --> 00:11:22.460]   Like it is the dramatic, powerful manifestations of the Holy Spirit.
[00:11:22.460 --> 00:11:23.600]   Yes, I do that.
[00:11:23.600 --> 00:11:24.820]   I want to continue to do that.
[00:11:24.820 --> 00:11:26.300]   And you may see some of that in your life.
[00:11:26.300 --> 00:11:30.700]   But it's also the quiet, almost imperceptible, long-term healing and changes that happen
[00:11:30.700 --> 00:11:31.700]   in your life.
[00:11:31.700 --> 00:11:36.140]   The Spirit is at work in both, and your expectation shouldn't be and/or.
[00:11:36.140 --> 00:11:38.080]   It should be both/and.
[00:11:38.080 --> 00:11:41.820]   It should be a hunger to see the work of the Spirit manifested in that way.
[00:11:41.820 --> 00:11:46.460]   He works corporately, but He also works individually.
[00:11:46.460 --> 00:11:51.340]   He brings comfort and peace, but He also challenges with conviction, which is uncomfortable at
[00:11:51.340 --> 00:11:53.560]   times.
[00:11:53.560 --> 00:11:57.260]   He opens up the Scriptures by His Spirit so we can understand the written Word that was
[00:11:57.260 --> 00:12:02.020]   thousands of years ago given to us, but He also gives us a reima Word, a fresh Word for
[00:12:02.020 --> 00:12:04.300]   today in this moment in history.
[00:12:04.300 --> 00:12:06.200]   He does both.
[00:12:06.200 --> 00:12:10.860]   And as we begin to understand the glory that there is in the both/and aspect of the Holy
[00:12:10.860 --> 00:12:13.220]   Spirit, we deepen our understanding of Him.
[00:12:13.220 --> 00:12:14.220]   Are you with me?
[00:12:14.220 --> 00:12:18.780]   So, what we're going to do over this series is bring some of these both/and pieces to
[00:12:18.780 --> 00:12:24.580]   you so that you can understand maybe a bigger concept of who the Holy Spirit is for your
[00:12:24.580 --> 00:12:31.580]   life so that your expectations might shift from nostalgia to future.
[00:12:31.580 --> 00:12:35.540]   And I want to start that today by doing a teaching with you, a little bit different
[00:12:35.540 --> 00:12:39.420]   perhaps to how I often am preaching with you and telling a funny story and a great thing
[00:12:39.420 --> 00:12:40.420]   here and there.
[00:12:40.420 --> 00:12:43.300]   I want to actually unpack some things for you, teach you a little bit today, because
[00:12:43.300 --> 00:12:47.700]   I want to debunk a myth that I think we hold on to about the Holy Spirit that's really
[00:12:47.700 --> 00:12:50.140]   important that we get right in week one.
[00:12:50.140 --> 00:12:54.020]   And then I want to teach you a little bit about what the primary purpose of the Holy
[00:12:54.020 --> 00:12:56.940]   Spirit is in the world and for you personally.
[00:12:56.940 --> 00:13:00.380]   Because all of these both/ands that we're going to be looking at throughout the series,
[00:13:00.380 --> 00:13:06.380]   all of them feed up under this primary overarching purpose that the Spirit is here in our world
[00:13:06.380 --> 00:13:07.380]   to do.
[00:13:07.380 --> 00:13:10.420]   So, first of all, let me debunk a myth, and it's this.
[00:13:10.420 --> 00:13:18.120]   The primary way that the Scripture speaks of the Holy Spirit is as a person, not a force
[00:13:18.120 --> 00:13:19.120]   or an energy.
[00:13:19.120 --> 00:13:23.660]   Oh, I'm going to unpack this one for a moment, because I think we need to understand this
[00:13:23.660 --> 00:13:24.660]   a little bit more.
[00:13:24.660 --> 00:13:29.820]   See, the primary way that Scripture speaks of the Holy Spirit is as a person, coexistent
[00:13:29.820 --> 00:13:33.700]   and coeternal with the Father and the Son.
[00:13:33.700 --> 00:13:37.860]   And the problem for us Christians is that we so often think of the Holy Spirit primarily
[00:13:37.860 --> 00:13:40.980]   as something out of Star Wars.
[00:13:40.980 --> 00:13:41.980]   We do.
[00:13:41.980 --> 00:13:45.540]   You know, we suddenly think that as Christians, we're like Alec Guinness, you know, kind of
[00:13:45.540 --> 00:13:48.140]   going, "These are not the droids that you are looking for."
[00:13:48.140 --> 00:13:49.140]   You know what I'm saying?
[00:13:49.620 --> 00:13:56.140]   We think of the Spirit as this kind of disembodied sort of feeling or energy or life force that's
[00:13:56.140 --> 00:13:59.940]   out there in the world, but actually, Scriptures don't teach at all that the Spirit of God
[00:13:59.940 --> 00:14:00.940]   is like that.
[00:14:00.940 --> 00:14:05.940]   Now, this is challenging, because the Scriptures do present a picture of how the Spirit moves
[00:14:05.940 --> 00:14:06.940]   in similar way.
[00:14:06.940 --> 00:14:08.340]   It describes it as breath.
[00:14:08.340 --> 00:14:09.900]   It describes it as wind.
[00:14:09.900 --> 00:14:14.980]   We get pictures of the Holy Spirit as fire, as a cloud, as tongues of fire that we see
[00:14:14.980 --> 00:14:16.180]   in Acts chapter 2.
[00:14:16.180 --> 00:14:21.860]   So there are ways in which the Spirit is described in Scripture that lends us to this kind of
[00:14:21.860 --> 00:14:26.260]   side thinking of, "Well, maybe He's more like a force, more like an energy."
[00:14:26.260 --> 00:14:30.980]   But we have to understand that the primary way He's described is as a person.
[00:14:30.980 --> 00:14:35.820]   And that is very important, because there are things that you can do with a person that
[00:14:35.820 --> 00:14:39.260]   you can never do with a force or an energy.
[00:14:39.260 --> 00:14:45.700]   And if you keep thinking of the Spirit primarily as a force or an energy, your idea is more
[00:14:45.700 --> 00:14:51.940]   to access something, to tap into a flow of something, rather than actually to be submitted
[00:14:51.940 --> 00:14:55.740]   to the service and the worship of a person.
[00:14:55.740 --> 00:15:00.780]   And so getting this together and understanding that it's not this, but it's this, dramatically
[00:15:00.780 --> 00:15:05.860]   changes your expectations and your thinking and your involvement with the Holy Spirit
[00:15:05.860 --> 00:15:06.860]   in your life.
[00:15:06.860 --> 00:15:11.340]   Paul, who's perhaps the person in the New Testament that speaks about the Holy Spirit
[00:15:11.340 --> 00:15:14.220]   the most, unpacks this so profoundly.
[00:15:14.220 --> 00:15:16.820]   Throughout all of his books, he writes about the Holy Spirit.
[00:15:16.820 --> 00:15:23.420]   Let me just give you an overview of some of the things that he says about the Spirit.
[00:15:23.420 --> 00:15:25.480]   He counsels us to know the mind of Christ.
[00:15:25.480 --> 00:15:27.220]   He strengthens us in our weakness.
[00:15:27.220 --> 00:15:28.620]   He teaches us the gospel.
[00:15:28.620 --> 00:15:30.580]   He intercedes on our behalf.
[00:15:30.580 --> 00:15:32.260]   He's grieved by our sinfulness.
[00:15:32.260 --> 00:15:33.860]   He leads us in the ways of God.
[00:15:33.860 --> 00:15:36.100]   He bears witness with our own spirit.
[00:15:36.100 --> 00:15:40.740]   All of these words, notice this, all that Paul's teaching about the Spirit is all about
[00:15:40.740 --> 00:15:43.780]   what a person does.
[00:15:43.780 --> 00:15:47.940]   Teaching, counseling, grieving, having emotions, feeling something.
[00:15:47.940 --> 00:15:51.160]   This is not some disembodied sort of energy in the world.
[00:15:51.160 --> 00:15:52.620]   This is an actual person.
[00:15:52.620 --> 00:15:54.040]   Is that making sense?
[00:15:54.040 --> 00:15:58.880]   And because Paul's beginning to teach that the Spirit of God is a person, he's welcoming
[00:15:58.880 --> 00:16:02.100]   us into a relationship.
[00:16:02.100 --> 00:16:03.540]   That's the powerful thing here.
[00:16:03.540 --> 00:16:06.860]   This is a relationship we get entered into.
[00:16:06.860 --> 00:16:12.420]   This is why when Jesus promises the Holy Spirit in John 16, 7, he writes it like this.
[00:16:12.420 --> 00:16:14.460]   Let me explain it to you.
[00:16:14.460 --> 00:16:15.460]   But I tell you the truth.
[00:16:15.460 --> 00:16:20.740]   "It is better that I go, for if I do not go, the advocate, Holy Spirit, will not come to
[00:16:20.740 --> 00:16:21.740]   you.
[00:16:21.740 --> 00:16:24.780]   But if I go, I will send," notice, "him to you."
[00:16:24.780 --> 00:16:27.100]   He doesn't say, "I'll send it to you."
[00:16:27.100 --> 00:16:29.500]   He doesn't say, "Hey, I'm going to give you a prayer that if you pray, you'll be able
[00:16:29.500 --> 00:16:32.540]   to tap into the energy of the universe."
[00:16:32.540 --> 00:16:35.020]   He says, "I'm going to send a person, him."
[00:16:35.020 --> 00:16:38.020]   He has a personhood to you, right?
[00:16:38.020 --> 00:16:41.140]   Now this crazy, I mean, just think about that for a sec.
[00:16:41.140 --> 00:16:42.940]   He has a person, but think about this also.
[00:16:42.940 --> 00:16:49.380]   Jesus says, "It's better for you that you," follow this, "that you don't have my bodily
[00:16:49.380 --> 00:16:50.600]   form on earth.
[00:16:50.600 --> 00:16:54.620]   It's actually better for you that you have the indwelling of the person of the Holy Spirit
[00:16:54.620 --> 00:16:56.620]   inside of you."
[00:16:56.620 --> 00:16:57.620]   That blows my mind.
[00:16:57.620 --> 00:17:01.100]   Because I don't know about you, but I would love Jesus to be standing right here, right
[00:17:01.100 --> 00:17:02.740]   now, bodily form with me.
[00:17:02.740 --> 00:17:03.740]   Would you not?
[00:17:03.740 --> 00:17:05.940]   But he says, "It's better.
[00:17:05.940 --> 00:17:10.380]   It's better that I go to my father and give you the person that is going to stay with
[00:17:10.380 --> 00:17:14.820]   you, walk with you, be with you, the person of the Holy Spirit."
[00:17:14.820 --> 00:17:16.940]   Why is it better to have the person of the Holy Spirit?
[00:17:16.940 --> 00:17:19.980]   I'm going to answer that right towards the end of the message, which means you have to
[00:17:19.980 --> 00:17:21.940]   keep listening.
[00:17:21.940 --> 00:17:27.820]   But for now, what it means is that it is an invitation to relationship.
[00:17:27.820 --> 00:17:32.740]   In fact, Paul, when he's trying to summarize the Trinity in one verse, he does this so
[00:17:32.740 --> 00:17:35.140]   beautifully in 2 Corinthians 13, 14.
[00:17:35.140 --> 00:17:36.140]   He says it this.
[00:17:36.140 --> 00:17:40.500]   He says, "The grace of the Lord Jesus Christ, the love of God, and the fellowship of the
[00:17:40.500 --> 00:17:43.200]   Holy Spirit be with you all."
[00:17:43.200 --> 00:17:45.780]   One of the most beautiful verses of Paul.
[00:17:45.780 --> 00:17:50.100]   Notice how he chooses one word to describe each person of the Trinity.
[00:17:50.100 --> 00:17:52.060]   He chooses grace for Jesus.
[00:17:52.060 --> 00:17:53.340]   That makes sense, doesn't it?
[00:17:53.340 --> 00:17:57.620]   Because it's in Jesus that we have the ultimate expression of grace in the forgiveness of
[00:17:57.620 --> 00:17:58.620]   our sin.
[00:17:58.620 --> 00:17:59.920]   He chooses love for the Father.
[00:17:59.920 --> 00:18:05.220]   That makes a lot of sense too, because God so loved the world that he gave his only son,
[00:18:05.220 --> 00:18:06.220]   Jesus.
[00:18:06.220 --> 00:18:07.540]   What word does he choose for the Spirit?
[00:18:07.540 --> 00:18:09.900]   Well, it's not a random word.
[00:18:09.900 --> 00:18:14.540]   He's trying to choose something that would express the significance of what the Spirit
[00:18:14.540 --> 00:18:16.420]   does and how the Spirit works with us.
[00:18:16.420 --> 00:18:19.060]   He says, "The fellowship of the Holy Spirit."
[00:18:19.060 --> 00:18:23.900]   In other words, the one that we have deep abiding relationship with, connection with.
[00:18:23.900 --> 00:18:25.140]   The Greek word is koinonia.
[00:18:25.140 --> 00:18:31.260]   It literally means togetherness or communion, connection with the Holy Spirit.
[00:18:31.260 --> 00:18:35.300]   He's saying when you understand the Spirit as a person rather than some life force or
[00:18:35.300 --> 00:18:38.140]   energy, you can actually have fellowship.
[00:18:38.140 --> 00:18:39.820]   You're in relationship.
[00:18:39.820 --> 00:18:41.260]   There is structure to that.
[00:18:41.260 --> 00:18:42.700]   There is feeling in that.
[00:18:42.700 --> 00:18:43.700]   There's communion.
[00:18:43.700 --> 00:18:47.820]   And not only that, but when the people of God are in fellowship with the person of the
[00:18:47.820 --> 00:18:52.220]   Holy Spirit, they find koinonia amongst themselves.
[00:18:52.220 --> 00:18:57.740]   There is an overflow of our connection to the Spirit that then connects us all to one
[00:18:57.740 --> 00:18:58.740]   another.
[00:18:58.740 --> 00:19:00.700]   We may know we're from different cultures, different backgrounds.
[00:19:00.700 --> 00:19:02.860]   We have different theological perspectives sometimes.
[00:19:02.860 --> 00:19:04.620]   We might have different life experiences.
[00:19:04.620 --> 00:19:09.940]   The one thing that connects us is the life, death, and resurrection of Jesus and the indwelling
[00:19:09.940 --> 00:19:15.300]   person of the Holy Spirit that is in all of us at the confession of salvation.
[00:19:15.300 --> 00:19:20.700]   And that creates a unity that can not be broken.
[00:19:20.700 --> 00:19:24.560]   The fellowship of the Holy Spirit.
[00:19:24.560 --> 00:19:29.280]   So here's just in summary how I want you to begin to shift in your thinking from one
[00:19:29.280 --> 00:19:30.280]   to the other.
[00:19:30.280 --> 00:19:33.300]   Let me show you this slide I'm putting up here.
[00:19:33.300 --> 00:19:36.700]   So on the left side, we're going to have a look at what happens when we think of the
