
[00:00:00.000 --> 00:00:02.880]  好 我們一起為你禱告
[00:02:53.520 --> 00:02:54.800]  一本暑期作業
[00:02:54.800 --> 00:02:56.560]  來到我的桌面的時候
[00:02:56.560 --> 00:02:58.440]  我簡直是一個晴天霹靂的感覺
[00:02:58.440 --> 00:02:59.800]  明明就是等著放假
[00:02:59.800 --> 00:03:02.160]  我已經忘記了我功課這回事了
[00:03:02.160 --> 00:03:03.640]  暑期作業我告訴你
[00:03:03.640 --> 00:03:06.480]  是人類歷史上最邪惡的一個發明
[00:03:06.480 --> 00:03:10.800]  有什麼理由放假要工作
[00:03:10.800 --> 00:03:12.600]  你覺得小朋友是正常的
[00:03:12.600 --> 00:03:14.000]  各位大人我問一下你
[00:03:14.000 --> 00:03:16.000]  如果明天你開始放Annual Leave
[00:03:16.000 --> 00:03:17.720]  然後今天你老闆打電話給你
[00:03:17.720 --> 00:03:20.080]  交代你要在Annual Leave的時候做的事情
[00:03:20.080 --> 00:03:21.360]  你爽不爽
[00:03:21.360 --> 00:03:23.000]  你鋸不鋸
[00:03:23.000 --> 00:03:25.120]  學生就是面對著這樣的情況
[00:03:25.120 --> 00:03:27.400]  我告訴大家
[00:03:27.400 --> 00:03:28.480]  但過了一年
[00:03:28.480 --> 00:03:31.680]  當這本暑期作業來到我的桌面的時候
[00:03:31.680 --> 00:03:32.800]  我決定
[00:03:32.800 --> 00:03:35.880]  我今年不要再被這本暑期作業
[00:03:35.880 --> 00:03:39.960]  阻礙我去享受暑假的自由
[00:03:39.960 --> 00:03:40.920]  於是
[00:03:40.920 --> 00:03:42.720]  我不想玩玩的時候
[00:03:42.720 --> 00:03:43.720]  突然有人提醒我
[00:03:43.720 --> 00:03:44.720]  做暑期作業了
[00:03:44.720 --> 00:03:46.040]  我不想這樣
[00:03:46.040 --> 00:03:47.920]  於是當我收到這本作業的時候
[00:03:47.920 --> 00:03:49.240]  我立刻打開第一頁
[00:03:49.240 --> 00:03:50.360]  寫下我的名字
[00:03:50.360 --> 00:03:51.440]  然後打開第二頁
[00:03:51.440 --> 00:03:53.000]  我就開始做
[00:03:53.000 --> 00:03:54.840]  在那天放學之前
[00:03:54.840 --> 00:03:57.320]  這本八十多九十頁的暑期作業
[00:03:57.320 --> 00:03:59.640]  我做了二十頁在放學之前
[00:03:59.640 --> 00:04:01.680]  但是當我回到家的時候
[00:04:01.680 --> 00:04:03.120]  我並沒有停下來
[00:04:03.120 --> 00:04:04.040]  這樣就滿足
[00:04:04.040 --> 00:04:05.160]  我不會自滿的
[00:04:05.160 --> 00:04:07.480]  雖然我不覺得讀書是我的本分
[00:04:07.480 --> 00:04:09.280]  不過因為玩是我的本分
[00:04:09.280 --> 00:04:10.680]  我做完這本暑期作業
[00:04:10.680 --> 00:04:11.920]  我就可以去玩了
[00:04:11.920 --> 00:04:15.760]  於是我就立刻繼續在家裡做
[00:04:15.760 --> 00:04:18.360]  結果在暑假還沒開始之前
[00:04:18.360 --> 00:04:20.440]  我就做完整本暑期作業
[00:04:20.440 --> 00:04:25.840]  (掌聲)
[00:04:25.840 --> 00:04:26.960]  你聞到嗎
[00:04:26.960 --> 00:04:30.440]  這些是自由的空氣
[00:04:30.440 --> 00:04:31.440]  那天晚上
[00:04:31.440 --> 00:04:33.160]  我爸爸下班回來的時候
[00:04:33.160 --> 00:04:35.400]  我非常興奮地想告訴他
[00:04:35.400 --> 00:04:37.840]  我做完整本暑期作業了
[00:04:37.840 --> 00:04:41.840]  我以為我爸爸會讚我
[00:04:41.840 --> 00:04:44.120]  以下是他所說的話
[00:04:44.120 --> 00:04:47.120]  「吓?你這麼快就做完整本暑期作業?」
[00:04:47.120 --> 00:04:48.880]  「那你暑假有什麼做?」
[00:04:48.880 --> 00:04:55.920]  「哎呀,看來我要多買一些暑期作業給你做」
[00:04:55.920 --> 00:04:57.520]  在電光火石之間
[00:04:57.520 --> 00:04:59.680]  在那一剎那裡
[00:04:59.680 --> 00:05:01.360]  在我11年來其中一個
[00:05:01.360 --> 00:05:04.040]  我最引以為傲的一項成就
[00:05:04.040 --> 00:05:07.480]  一瞬間變成了我人生最大的錯誤
[00:05:07.480 --> 00:05:10.600]  為什麼這麼快就做完整本暑期作業呢
[00:05:10.600 --> 00:05:13.440]  我們每個人的心底裡
[00:05:13.440 --> 00:05:16.240]  對自由都有一份嚮往
[00:05:16.240 --> 00:05:17.960]  可能你的程度還沒去到
[00:05:17.960 --> 00:05:19.360]  原諒我自己一生不羈
[00:05:19.360 --> 00:05:20.640]  放縱我的自由的程度
[00:05:20.640 --> 00:05:24.440]  但是我們每一個人對自由都有一份的嚮往
[00:05:24.440 --> 00:05:26.440]  我一歲半的女兒Mabel
[00:05:26.440 --> 00:05:28.400]  都展現出她對自由的嚮往
[00:05:28.400 --> 00:05:29.640]  每一次我抱著她的時候
[00:05:29.640 --> 00:05:30.880]  她就會扭來扭去
[00:05:30.880 --> 00:05:33.200]  「我要下地啊!我要下地啊!」
[00:05:33.200 --> 00:05:34.840]  或者每一次吃完飯之後
[00:05:34.840 --> 00:05:36.680]  她第一時間就是自己會想
[00:05:36.680 --> 00:05:37.800]  脫下安全帶
[00:05:37.800 --> 00:05:39.600]  然後想跳到地上
[00:05:39.600 --> 00:05:41.680]  一個一歲多的嬰兒
[00:05:41.680 --> 00:05:45.200]  都展現得到我們人類對自由的嚮往
[00:05:45.200 --> 00:05:46.280]  一個一歲的嬰兒
[00:05:46.280 --> 00:05:48.960]  都對自由基本有一個概念
[00:05:48.960 --> 00:05:50.560]  什麼是自由的概念呢
[00:05:50.560 --> 00:05:54.880]  就是自由就是沒有任何其他外在的約束或者干涉
[00:05:54.880 --> 00:05:56.840]  去限制一個人的行動
[00:05:56.840 --> 00:05:58.760]  或者限制他的選擇
[00:05:58.760 --> 00:06:00.600]  對於我那個一歲半的女兒來說
[00:06:00.600 --> 00:06:03.520]  這個外在的限制就是她的安全帶
[00:06:03.520 --> 00:06:05.360]  或者有時候是她爸爸的手
[00:06:05.360 --> 00:06:07.120]  抱緊他不放開他
[00:06:07.120 --> 00:06:09.000]  對於一個十一歲的我來說
[00:06:09.000 --> 00:06:10.840]  那個外在的限制
[00:06:10.840 --> 00:06:12.600]  就是那本暑期作業
[00:06:12.600 --> 00:06:16.360]  去限制了我享受暑假的自由
[00:06:16.360 --> 00:06:18.800]  阻礙了我充分地享受這個
[00:06:18.800 --> 00:06:22.920]  我等待了很久的假期和自由
[00:06:22.920 --> 00:06:24.160]  我相信在我們中間
[00:06:24.160 --> 00:06:26.400]  其實有很多的電影節目有很多朋友
[00:06:26.400 --> 00:06:27.680]  你在你的生活
[00:06:27.680 --> 00:06:29.320]  你在你的生命裏面
[00:06:29.320 --> 00:06:32.040]  可能都充滿著各種形式的
[00:06:32.040 --> 00:06:35.360]  這些外在的限制或者干擾
[00:06:35.360 --> 00:06:37.440]  阻礙了你去做一些選擇
[00:06:37.440 --> 00:06:39.520]  或者你想做一些事情
[00:06:39.520 --> 00:06:43.480]  可能你會很想拿走除去這些的限制
[00:06:43.480 --> 00:06:45.800]  例如可能是你在工作時間很長
[00:06:45.800 --> 00:06:46.960]  長到你根本沒有什麼叫做
[00:06:46.960 --> 00:06:47.760]  Work-Life Balance
[00:06:47.760 --> 00:06:49.600]  沒有生活這件事
[00:06:49.600 --> 00:06:51.920]  可能是一個經濟上的限制
[00:06:51.920 --> 00:06:53.440]  例如是一個債務
[00:06:53.440 --> 00:06:54.920]  可能是健康上的限制
[00:06:54.920 --> 00:06:56.200]  例如是一個疾病
[00:06:56.200 --> 00:06:58.160]  這個疾病可能是身體上的
[00:06:58.160 --> 00:07:00.440]  可能是情緒精神上的
[00:07:00.440 --> 00:07:02.600]  甚至可能是來自家人
[00:07:02.600 --> 00:07:04.400]  來自父母
[00:07:04.400 --> 00:07:05.200]  來自朋友
[00:07:05.200 --> 00:07:06.000]  來自老闆
[00:07:06.000 --> 00:07:07.440]  來自同事等等等等
[00:07:07.440 --> 00:07:09.160]  那些的期望
[00:07:09.160 --> 00:07:11.160]  或者是一些你很想擺脫的
[00:07:11.160 --> 00:07:13.920]  來自這個社會上的一些社會的規範
[00:07:13.920 --> 00:07:16.120]  或者是歧視
[00:07:16.120 --> 00:07:17.320]  作為人
[00:07:17.320 --> 00:07:19.800]  我們在生活之中都會面對到
[00:07:19.800 --> 00:07:22.120]  不同外在的限制
[00:07:22.120 --> 00:07:24.080]  我們很渴望自由
[00:07:24.080 --> 00:07:25.000]  就是說
[00:07:25.000 --> 00:07:29.280]  我們很渴望去擺脫這些的限制
[00:07:29.280 --> 00:07:31.840]  政治哲學家Isaiah Berlin
[00:07:31.840 --> 00:07:32.920]  他說這種的自由
[00:07:32.920 --> 00:07:35.200]  這種很想擺脫一些東西的自由
[00:07:35.200 --> 00:07:36.960]  是叫做 Negative Freedom
[00:07:36.960 --> 00:07:38.480]  一個消極的自由
[00:07:38.480 --> 00:07:41.880]  首先不要被 Negative 消極這個字嚇到
[00:07:41.880 --> 00:07:45.000]  它不是意味著自由是一件壞事
[00:07:45.000 --> 00:07:47.600]  它只是在指出一個事實
[00:07:47.600 --> 00:07:49.240]  就是在這個世界上
[00:07:49.240 --> 00:07:51.240]  有這種 Negative 消極的自由
[00:07:51.240 --> 00:07:53.680]  但是同時有另一種的自由
[00:07:53.680 --> 00:07:54.160]  沒錯
[00:07:54.160 --> 00:07:55.440]  你猜得非常對
[00:07:55.440 --> 00:07:57.320]  這種的自由就是叫做一種積極的
[00:07:57.320 --> 00:07:59.320]  一種 Positive 的自由
[00:07:59.320 --> 00:08:00.160]  什麼是
[00:08:00.160 --> 00:08:03.280]  如果消極的自由是要去擺脫限制的話
[00:08:03.280 --> 00:08:04.320]  那麼這個積極的自由
[00:08:04.320 --> 00:08:06.160]  一個 Positive 的自由是什麼呢
[00:08:06.160 --> 00:08:09.320]  就是很希望可以達成某一些的目的
[00:08:09.320 --> 00:08:11.320]  或者達到一些的願望
[00:08:11.320 --> 00:08:15.120]  它不單止是要這些外在的限制去消失
[00:08:15.120 --> 00:08:19.400]  不只是 Absence of 這些 External Constraint
[00:08:19.400 --> 00:08:23.760]  而且是要 Presence of Opportunities and Power
[00:08:23.760 --> 00:08:24.840]  是需要有些時候
[00:08:24.840 --> 00:08:31.480]  在我們需要一些資源和一些機會的存在
[00:08:31.480 --> 00:08:34.280]  令到人有機會來追求他們的目標
[00:08:34.280 --> 00:08:37.000]  和實現他們裏面的潛力
[00:08:37.000 --> 00:08:38.200]  舉個例子來說
[00:08:38.200 --> 00:08:39.800]  什麼叫 Positive Freedom
[00:08:39.800 --> 00:08:41.080]  這個積極的自由呢
[00:08:41.080 --> 00:08:43.280]  在香港裏面我們有免費的教育
[00:08:43.280 --> 00:08:45.360]  我們給每一個小朋友都有上學
[00:08:45.360 --> 00:08:46.760]  有學習的機會
[00:08:46.760 --> 00:08:48.120]  這個免費教育
[00:08:48.120 --> 00:08:49.360]  這個學習的機會
[00:08:49.360 --> 00:08:51.960]  是在幫助他們將來他們成長的時候
[00:08:51.960 --> 00:08:54.120]  他們想選擇不同的工作的時候
[00:08:54.120 --> 00:08:56.120]  他們可以有一個平等的機會
[00:08:56.120 --> 00:08:58.280]  例如我們現在很多時候在說的
[00:08:58.280 --> 00:08:59.280]  性別的平等
[00:08:59.280 --> 00:09:00.280]  男女的平等
[00:09:00.280 --> 00:09:02.080]  尤其是在職場裏面的時候
[00:09:02.080 --> 00:09:03.440]  我們是在保障
[00:09:03.440 --> 00:09:04.440]  就算是女性
[00:09:04.440 --> 00:09:05.800]  她們都可以有個自由
[00:09:05.800 --> 00:09:09.400]  來選擇她們想做的事
[00:09:09.400 --> 00:09:11.400]  Positive Freedom
[00:09:11.400 --> 00:09:14.160]  是在保障人可以有這個能力
[00:09:14.160 --> 00:09:15.920]  去滿足去做到一件事
[00:09:15.920 --> 00:09:16.960]  如果 Negative Freedom
[00:09:16.960 --> 00:09:18.240]  是 Freedom From
[00:09:18.240 --> 00:09:20.080]  去擺脫一個限制的話
[00:09:20.080 --> 00:09:21.280]  Positive 積極的自由
[00:09:21.280 --> 00:09:22.400]  就是 Freedom To
[00:09:22.400 --> 00:09:24.680]  我們幫人去實現一些事
[00:09:24.680 --> 00:09:26.640]  幫人去得到真正的滿足
[00:09:26.640 --> 00:09:29.040]  重點就是
[00:09:29.040 --> 00:09:30.880]  我們身為人在這個世界上
[00:09:30.880 --> 00:09:32.800]  如果我們想我們的人生命
[00:09:32.800 --> 00:09:33.800]  是得到滿足
[00:09:33.800 --> 00:09:35.320]  真正的滿足的話
[00:09:35.320 --> 00:09:36.880]  我們兩種的自由
[00:09:36.880 --> 00:09:38.640]  都是需要的
[00:09:38.640 --> 00:09:41.360]  保羅在寫《迦拉太書》的時候
[00:09:41.360 --> 00:09:43.680]  他就將自由這個概念
[00:09:43.680 --> 00:09:45.480]  和他福音的核心信息
[00:09:45.480 --> 00:09:47.080]  去連繫在一起
[00:09:47.080 --> 00:09:49.400]  今天我們會在第五章的開頭
[00:09:49.400 --> 00:09:51.720]  那裏來看這本書
[00:09:51.720 --> 00:09:53.240]  第五章的開頭一開始說
[00:09:53.240 --> 00:09:54.920]  基督釋放了我們
[00:09:54.920 --> 00:09:56.680]  為使我們得到自由
[00:09:56.680 --> 00:09:57.720]  所以要祈運
[00:09:57.720 --> 00:10:01.000]  不要再被奴隸的騙去脅制
[00:10:01.000 --> 00:10:02.320]  在過去幾個星期裏面
[00:10:02.320 --> 00:10:03.760]  我們一直在看保羅
[00:10:03.760 --> 00:10:05.520]  這個他非常熱切
[00:10:05.520 --> 00:10:06.880]  想和迦拉太的信徒
[00:10:06.880 --> 00:10:09.280]  去分享去傳達的一個信息
[00:10:09.280 --> 00:10:11.440]  就是這個律法行為
[00:10:11.440 --> 00:10:13.520]  這個猶太教的律法主義
[00:10:13.520 --> 00:10:15.200]  或者割禮等等
[00:10:15.200 --> 00:10:18.120]  這些都是一個奴隸的枷鎖
[00:10:18.120 --> 00:10:20.120]  保羅在這封信裏面已經講到明
[00:10:20.120 --> 00:10:21.160]  為什麼迦拉太人
[00:10:21.160 --> 00:10:23.720]  不應該聽那些猶太教的
[00:10:23.720 --> 00:10:25.800]  那些嘗試去強迫他們
[00:10:25.800 --> 00:10:27.720]  遵守猶太律法的人
[00:10:27.720 --> 00:10:29.480]  作為一個得救手段的人
[00:10:29.480 --> 00:10:31.560]  保羅說你不要聽他們說話
[00:10:31.560 --> 00:10:34.320]  因為Christ is enough
[00:10:34.320 --> 00:10:35.800]  你有耶穌基督
[00:10:35.800 --> 00:10:36.880]  足夠了
[00:10:36.880 --> 00:10:39.480]  你不再需要任何額外的東西
[00:10:39.480 --> 00:10:40.520]  保羅在這裏
[00:10:40.520 --> 00:10:43.760]  他很想再次嘗試清楚地表明
[00:10:43.760 --> 00:10:45.800]  不是你不需要
[00:10:45.800 --> 00:10:47.360]  或者不是你不需要
[00:10:47.360 --> 00:10:48.080]  兩樣東西
[00:10:48.080 --> 00:10:50.320]  就是基督和這個律法的行為
[00:10:50.320 --> 00:10:53.640]  是你根本不可以兩樣都有
[00:10:53.640 --> 00:10:55.440]  你不可以兩樣都要
[00:10:55.440 --> 00:10:58.400]  這個是一個二選一的情況
[00:10:58.400 --> 00:11:00.640]  要麼你就靠你自己的努力
[00:11:00.640 --> 00:11:01.920]  去努力遵守律法
[00:11:01.920 --> 00:11:03.480]  你達到神的義
[00:11:03.480 --> 00:11:05.040]  但是很多人都試過
[00:11:05.040 --> 00:11:06.760]  而且失敗了
[00:11:06.760 --> 00:11:10.200]  要麼你就唯獨相信耶穌基督
[00:11:10.200 --> 00:11:14.240]  相信祂讓你白白地得到神的義
[00:11:14.240 --> 00:11:15.920]  要麼你就自己努力
[00:11:15.920 --> 00:11:18.520]  要麼你就白白地免費得到
[00:11:18.520 --> 00:11:20.040]  唯一不可以的就是
[00:11:20.040 --> 00:11:21.720]  你不可以像現在這樣
[00:11:21.720 --> 00:11:23.400]  你免費擁有了祂
[00:11:23.400 --> 00:11:26.800]  然後你又嘗試靠自己的努力來賺祂
[00:11:26.800 --> 00:11:29.360]  保羅說如果你想這樣做的話
[00:11:29.360 --> 00:11:30.920]  隨便吧,Go ahead
[00:11:30.920 --> 00:11:34.040]  不過基督和你就沒有份
[00:11:34.040 --> 00:11:37.040]  你想像一下有人想送一間大屋給你
[00:11:37.040 --> 00:11:39.240]  送一層樓給你做禮物
[00:11:39.240 --> 00:11:41.400]  你說,哇,多謝你
[00:11:41.400 --> 00:11:43.920]  那我要給你多少錢?
[00:11:43.920 --> 00:11:45.840]  不是吧?
[00:11:45.840 --> 00:11:47.720]  如果你真的想給錢的話
[00:11:47.720 --> 00:11:49.280]  那你唯有找全數
[00:11:49.280 --> 00:11:52.160]  你就要給你整層樓的價錢
[00:11:52.160 --> 00:11:53.120]  所以保羅就說
[00:11:53.120 --> 00:11:56.040]  我再指著凡受割禮的人確實這樣說
[00:11:56.040 --> 00:11:58.920]  他有義務進行全部的律法
[00:11:58.920 --> 00:12:01.640]  你們要靠律法的清義
[00:12:01.640 --> 00:12:03.160]  是跟基督隔絕
[00:12:03.160 --> 00:12:06.240]  從恩典裡面墜落了
[00:12:06.240 --> 00:12:08.080]  在這裡我有一個責任
[00:12:08.080 --> 00:12:09.760]  要跟大家去表達
[00:12:09.760 --> 00:12:11.800]  清晰表達一件事
[00:12:11.800 --> 00:12:13.760]  有些時候我們會認為
[00:12:13.760 --> 00:12:15.720]  當一個基督徒犯罪
[00:12:15.720 --> 00:12:18.040]  或者他在道德上跌倒的時候
[00:12:18.040 --> 00:12:21.280]  那就等於他從恩典裡面墜落
[00:12:21.280 --> 00:12:24.360]  但是這件事跟保羅想在這裡說的東西
[00:12:24.360 --> 00:12:27.800]  其實是完全相反的
[00:12:27.800 --> 00:12:32.240]  你不能夠因為犯罪而從恩典裡面墜落
[00:12:32.240 --> 00:12:35.440]  雖然這也是一個要處理的問題
[00:12:35.440 --> 00:12:38.840]  你不能夠因為犯罪而從恩典裡面墜落
[00:12:38.840 --> 00:12:41.200]  正正相反就是
[00:12:41.200 --> 00:12:44.240]  如果你嘗試證明自己是義的
[00:12:44.240 --> 00:12:46.840]  如果你嘗試用自己的行為
[00:12:46.840 --> 00:12:49.120]  宗教行為也好,道德行為也好
[00:12:49.120 --> 00:12:51.040]  來賺取神的愛
[00:12:51.040 --> 00:12:52.360]  來賺取神的祝福
[00:12:52.360 --> 00:12:55.400]  或者證明自己是一個好人的話
[00:12:55.400 --> 00:13:00.320]  這樣你就是從恩典裡面墜落了
[00:13:00.320 --> 00:13:02.440]  啊神啊,過去十年裡面
[00:13:02.440 --> 00:13:05.160]  我每個星期都回教會服事
[00:13:05.160 --> 00:13:06.360]  為什麼我祈禱的時候
[00:13:06.360 --> 00:13:09.040]  祢好像不回應我呢?
[00:13:09.040 --> 00:13:12.000]  我們是不是嘗試上來跟神討價還價
[00:13:12.000 --> 00:13:13.440]  我都做了一些事
[00:13:13.440 --> 00:13:15.400]  我都付出了一些事
[00:13:15.400 --> 00:13:17.640]  我們是不是嘗試在這裡說
[00:13:17.640 --> 00:13:19.360]  我都應該值得的
[00:13:19.360 --> 00:13:22.120]  因為我做了這些這些這些事
[00:13:22.120 --> 00:13:23.560]  當我們認為
[00:13:23.560 --> 00:13:25.840]  我們為救恩付出了多少努力
[00:13:25.840 --> 00:13:28.560]  那個時候我們就失去了
[00:13:28.560 --> 00:13:32.560]  接受祂作為一個免費禮物的資格
[00:13:32.560 --> 00:13:34.160]  當我們覺得是因為我們的努力
[00:13:34.160 --> 00:13:36.360]  所以神要來回應我們的時候
[00:13:36.360 --> 00:13:40.640]  我們就失去了我們獲得恩典的資格
[00:13:40.640 --> 00:13:44.240]  你就接受了一個奴隸的枷鎖
[00:13:44.240 --> 00:13:46.240]  一種外在的約束
[00:13:46.240 --> 00:13:49.560]  一個外在的限制在你的身上
[00:13:49.560 --> 00:13:53.080]  但保羅說基督是為了自由而釋放你
[00:13:53.080 --> 00:13:56.600]  耶穌從我們的身上拿走這個奴隸的枷鎖
[00:13:56.600 --> 00:13:58.280]  這個外在的限制
[00:13:58.280 --> 00:14:02.360]  所以我們是自由於律法的奴役
[00:14:02.360 --> 00:14:04.120]  我們可以在裡面得到自由
[00:14:04.120 --> 00:14:07.120]  我們是自由於我們從什麼得到自由呢?
[00:14:07.120 --> 00:14:08.880]  就是那個不斷努力去嘗試
[00:14:08.880 --> 00:14:11.800]  但是仍然達不到神標準的那種痛苦裡面
[00:14:11.800 --> 00:14:15.080]  神讓我們從這種痛苦裡面得到自由
[00:14:15.080 --> 00:14:16.280]  但很老實告訴你
[00:14:16.280 --> 00:14:19.120]  在我三十多年做基督徒的人生裡面
[00:14:19.120 --> 00:14:20.240]  我是信義代理
[00:14:20.240 --> 00:14:22.120]  從小教會長大的
[00:14:22.120 --> 00:14:24.120]  三十多年了
[00:14:24.120 --> 00:14:25.440]  明白了
[00:14:25.440 --> 00:14:26.960]  好,先回來
[00:14:26.960 --> 00:14:29.640]  在我三十多年的基督徒生活裡面
[00:14:29.640 --> 00:14:32.520]  大部分的時間其實我不是真正理解
[00:14:32.520 --> 00:14:34.520]  基督裡面的自由是什麼
[00:14:34.520 --> 00:14:36.840]  當我小的時候我認為
[00:14:36.840 --> 00:14:40.680]  跟隨神就是什麼可以做什麼不可以做
[00:14:40.680 --> 00:14:41.960]  如果我做得好的話
[00:14:41.960 --> 00:14:43.080]  神就會喜悅我
[00:14:43.080 --> 00:14:46.600]  那可能我心裡面就多一點點的喜樂
[00:14:46.600 --> 00:14:50.600]  這個就是從恩典裡面墜落了
[00:14:50.600 --> 00:14:52.320]  所以當我失敗
[00:14:52.320 --> 00:14:53.000]  當我跌倒
