
[00:00:00.000 --> 00:00:02.720]  我總是很榮幸能與你們在一起
[00:02:43.000 --> 00:02:45.000]  這不是耶穌所說的
[00:02:45.000 --> 00:02:47.000]  祂跟門徒說
[00:02:47.000 --> 00:02:49.000]  如果你想要跟隨我
[00:02:49.000 --> 00:02:51.000]  你必須捨棄自己
[00:02:51.000 --> 00:02:53.000]  然後背起你的十字架
[00:02:53.000 --> 00:02:55.000]  你要捨棄你自己
[00:02:55.000 --> 00:02:57.000]  然後背起你自己的十字架
[00:02:57.000 --> 00:02:59.000]  意思是你要死
[00:02:59.000 --> 00:03:01.000]  哇!
[00:03:01.000 --> 00:03:03.000]  好厲害啊!
[00:03:03.000 --> 00:03:05.000]  我要死啊!
[00:03:05.000 --> 00:03:07.000]  我要死啊!
[00:03:07.000 --> 00:03:09.000]  耶穌在說什麼呢?
[00:03:09.000 --> 00:03:11.000]  耶穌在說什麼呢?
[00:03:11.000 --> 00:03:13.000]  耶穌明白
[00:03:13.000 --> 00:03:15.000]  祂所創造的世界
[00:03:15.000 --> 00:03:17.000]  和現在的世界
[00:03:17.000 --> 00:03:19.000]  是完全不同的
[00:03:19.000 --> 00:03:21.000]  是完全不同的
[00:03:21.000 --> 00:03:23.000]  耶穌知道
[00:03:23.000 --> 00:03:25.000]  祂所創造的世界
[00:03:25.000 --> 00:03:27.000]  和現在的世界
[00:03:27.000 --> 00:03:29.000]  是完全不同的
[00:03:29.000 --> 00:03:31.000]  祂創造的世界
[00:03:31.000 --> 00:03:33.000]  和現在的世界
[00:03:33.000 --> 00:03:35.000]  是完全不同的
[00:03:35.000 --> 00:03:37.000]  祂創造的世界
[00:03:37.000 --> 00:03:39.000]  和現在的世界
[00:03:39.000 --> 00:03:41.000]  和現在的人類
[00:03:41.000 --> 00:03:43.000]  所過的生活
[00:03:43.000 --> 00:03:45.000]  是完全不同的
[00:03:45.000 --> 00:03:47.000]  因為有罪和破碎在我們裡面
[00:03:47.000 --> 00:03:49.000]  因為有罪和破碎在我們裡面
[00:03:49.000 --> 00:03:51.000]  所以耶穌在說
[00:03:51.000 --> 00:03:53.000]  祂想你活著
[00:03:53.000 --> 00:03:55.000]  我一直創造你
[00:03:55.000 --> 00:03:57.000]  祂想你活著
[00:03:57.000 --> 00:03:59.000]  我一直創造你
[00:03:59.000 --> 00:04:01.000]  祂想你活著
[00:04:01.000 --> 00:04:03.000]  我有最好的生活
[00:04:03.000 --> 00:04:05.000]  最好的生活預備給你
[00:04:05.000 --> 00:04:07.000]  但首先
[00:04:07.000 --> 00:04:09.000]  但首先
[00:04:09.000 --> 00:04:11.000]  必須要的條件就是
[00:04:11.000 --> 00:04:13.000]  你現在的生活
[00:04:13.000 --> 00:04:15.000]  你現在的生命要死去
[00:04:15.000 --> 00:04:17.000]  然後你要在一個新的生命裡復活過來
[00:04:17.000 --> 00:04:19.000]  然後你要在一個新的生命裡復活過來
[00:04:19.000 --> 00:04:21.000]  當我們死去
[00:04:21.000 --> 00:04:23.000]  在這個世界裡
[00:04:23.000 --> 00:04:25.000]  我們開始為耶穌而生
[00:04:25.000 --> 00:04:27.000]  我們會發現這個世界
[00:04:27.000 --> 00:04:29.000]  正如祂所創造的
[00:04:29.000 --> 00:04:31.000]  當我們向著這個世界死去
[00:04:31.000 --> 00:04:33.000]  然後我們在新的生命裡復活過來
[00:04:33.000 --> 00:04:35.000]  我們會看到這個世界
[00:04:35.000 --> 00:04:37.000]  正如祂所創造的
[00:04:37.000 --> 00:04:39.000]  我們會開始看到一個不一樣的世界
[00:04:39.000 --> 00:04:41.000]  我們會開始看到一個不一樣的世界
[00:04:41.000 --> 00:04:43.000]  我們會有不一樣的渴望在我們裡面
[00:04:43.000 --> 00:04:45.000]  我們會有不一樣的渴望在我們裡面
[00:04:45.000 --> 00:04:47.000]  我們會有一份渴望
[00:04:47.000 --> 00:04:49.000]  很想彰顯耶穌的品格給這個世界看
[00:04:49.000 --> 00:04:51.000]  很想彰顯耶穌的品格給這個世界看
[00:04:51.000 --> 00:04:53.000]  很想彰顯耶穌的品格給這個世界看
[00:04:53.000 --> 00:04:55.000]  但就像耶穌一樣
[00:04:55.000 --> 00:04:57.000]  但就像耶穌一樣
[00:04:57.000 --> 00:04:59.000]  在我們裡面
[00:04:59.000 --> 00:05:01.000]  有需要有一個死亡和復活
[00:05:01.000 --> 00:05:03.000]  有需要有一個死亡和復活
[00:05:03.000 --> 00:05:05.000]  我們想要接受耶穌的呼召
[00:05:05.000 --> 00:05:07.000]  我們想要接受耶穌的呼召
[00:05:07.000 --> 00:05:09.000]  我們要意識到
[00:05:09.000 --> 00:05:11.000]  這是一個完全新的生命
[00:05:11.000 --> 00:05:13.000]  如果我們要回應
[00:05:13.000 --> 00:05:15.000]  跟隨耶穌的呼召
[00:05:15.000 --> 00:05:17.000]  我們要明白這是一個非常極端的呼召
[00:05:17.000 --> 00:05:19.000]  我們要明白這是一個非常極端的呼召
[00:05:19.000 --> 00:05:21.000]  那是一個絕對不一樣的生命
[00:05:21.000 --> 00:05:23.000]  那是一個完全不一樣的生命
[00:05:23.000 --> 00:05:25.000]  那是一個完全不一樣的生命
[00:05:25.000 --> 00:05:27.000]  是一個完全和這個世界相反的方法
[00:05:27.000 --> 00:05:29.000]  是一個完全和這個世界相反的方法
[00:05:29.000 --> 00:05:31.000]  但當我們做得好
[00:05:31.000 --> 00:05:33.000]  但當我們做得好
[00:05:33.000 --> 00:05:35.000]  我們就能看到
[00:05:35.000 --> 00:05:37.000]  當神的國來到人間
[00:05:37.000 --> 00:05:39.000]  當神的國來到人間
[00:05:39.000 --> 00:05:41.000]  我們就能看到
[00:05:41.000 --> 00:05:43.000]  當神的國來到人間
[00:05:43.000 --> 00:05:45.000]  我們就能看到
[00:05:45.000 --> 00:05:47.000]  這是耶穌呼召我們進入的新世界
[00:05:47.000 --> 00:05:49.000]  這是耶穌呼召我們進入的新世界
[00:05:49.000 --> 00:05:51.000]  這是耶穌呼召我們進入的新世界
[00:05:51.000 --> 00:05:53.000]  這是耶穌呼召我們進入的新世界
[00:05:53.000 --> 00:05:55.000]  祂想我們過一個極端的不一樣的生活
[00:05:55.000 --> 00:05:57.000]  祂想我們過一個極端的不一樣的生活
[00:05:57.000 --> 00:05:59.000]  祂想我們過一個極端的不一樣的生活
[00:05:59.000 --> 00:06:01.000]  祂想我們過一個極端的不一樣的生活
[00:06:01.000 --> 00:06:03.000]  這就是天國八福所帶著的道理
[00:06:03.000 --> 00:06:05.000]  這就是天國八福所帶著的道理
[00:06:05.000 --> 00:06:07.000]  這就是天國八福所帶著的道理
[00:06:07.000 --> 00:06:09.000]  其實就是整個登山補訓的重點
[00:06:09.000 --> 00:06:11.000]  其實就是整個登山補訓的重點
[00:06:11.000 --> 00:06:13.000]  是耶穌對於這個新生活給我們一個啟示
[00:06:13.000 --> 00:06:15.000]  是耶穌對於這個新生活給我們一個啟示
[00:06:15.000 --> 00:06:17.000]  是耶穌對於這個新生活給我們一個啟示
[00:06:17.000 --> 00:06:19.000]  是耶穌對於這個新生活給我們一個啟示
[00:06:19.000 --> 00:06:21.000]  是耶穌對於這個新生活給我們一個啟示
[00:06:21.000 --> 00:06:23.000]  是耶穌對於這個新生活給我們一個啟示
[00:06:23.000 --> 00:06:25.000]  是耶穌對於這個新生活給我們一個啟示
[00:06:25.000 --> 00:06:27.000]  在天國八福裏面
[00:06:27.000 --> 00:06:29.000]  耶穌告訴我們
[00:06:29.000 --> 00:06:31.000]  你要這樣生活
[00:06:31.000 --> 00:06:33.000]  Chapman上星期
[00:06:33.000 --> 00:06:35.000]  告訴我們這四個不一樣的態度
[00:06:35.000 --> 00:06:37.000]  Chapman上星期
[00:06:37.000 --> 00:06:39.000]  告訴我們這四個不一樣的態度
[00:06:39.000 --> 00:06:41.000]  他講述了
[00:06:41.000 --> 00:06:43.000]  他們對神的垂直關係
[00:06:43.000 --> 00:06:45.000]  他們講述了
[00:06:45.000 --> 00:06:47.000]  他們對神的垂直關係
[00:06:47.000 --> 00:06:49.000]  今天我們會來看看
[00:06:49.000 --> 00:06:51.000]  接下來的三個不一樣的態度
[00:06:51.000 --> 00:06:53.000]  今天我們會來看看
[00:06:53.000 --> 00:06:55.000]  他們講述了我們現在應該如何和身邊的人相處
[00:06:55.000 --> 00:06:57.000]  他們講述了我們現在應該如何和身邊的人相處
[00:06:57.000 --> 00:06:59.000]  他們講述了我們現在應該如何和身邊的人相處
[00:06:59.000 --> 00:07:01.000]  他們講述了我們現在應該如何和身邊的人相處
[00:07:01.000 --> 00:07:03.000]  我告訴你這是非常難的
[00:07:03.000 --> 00:07:05.000]  這是耶穌開始
[00:07:05.000 --> 00:07:07.000]  跟我們很單純和嚴肅
[00:07:07.000 --> 00:07:09.000]  這是耶穌開始
[00:07:09.000 --> 00:07:11.000]  跟我們說一些很艱難的事情
[00:07:11.000 --> 00:07:13.000]  這是耶穌開始
[00:07:13.000 --> 00:07:15.000]  邀請我們進入一個新的生活
[00:07:15.000 --> 00:07:17.000]  這是非常艱難的
[00:07:17.000 --> 00:07:19.000]  這是非常艱難的
[00:07:19.000 --> 00:07:21.000]  這是非常艱難
[00:07:21.000 --> 00:07:23.000]  這和我們想過的生活
[00:07:23.000 --> 00:07:25.000]  這和我們想過的生活
[00:07:25.000 --> 00:07:27.000]  是很不一樣的
[00:07:27.000 --> 00:07:29.000]  是很不一樣的
[00:07:29.000 --> 00:07:31.000]  是因為我們內心的罪
[00:07:31.000 --> 00:07:33.000]  是因為我們內心的罪
[00:07:33.000 --> 00:07:35.000]  以至我們本身的本能反應
[00:07:35.000 --> 00:07:37.000]  以至我們本身的本能反應
[00:07:37.000 --> 00:07:39.000]  我們唯一能夠活出
[00:07:39.000 --> 00:07:41.000]  我們唯一能夠活出
[00:07:41.000 --> 00:07:43.000]  這三個福所說的
[00:07:43.000 --> 00:07:45.000]  這三個福所說的
[00:07:45.000 --> 00:07:47.000]  是透過聖靈在我們內心帶來的重生
[00:07:47.000 --> 00:07:49.000]  是透過聖靈在我們內心帶來的重生
[00:07:49.000 --> 00:07:51.000]  我們一起來讀
[00:07:51.000 --> 00:07:53.000]  我們一起來讀
[00:07:53.000 --> 00:07:55.000]  《馬太福音》第五章第七至九節
[00:07:55.000 --> 00:07:57.000]  《馬太福音》第五章第七至九節
[00:07:57.000 --> 00:07:59.000]  "Blessed are the merciful, for they will be shown mercy."
[00:07:59.000 --> 00:08:01.000]  "Blessed are the merciful, for they will be shown mercy."
[00:08:01.000 --> 00:08:03.000]  他說那些連戌人的人有福了
[00:08:03.000 --> 00:08:05.000]  因為他們必蒙連戌
[00:08:05.000 --> 00:08:07.000]  "Blessed are the pure in heart, for they will see God."
[00:08:07.000 --> 00:08:09.000]  "Blessed are the pure in heart, for they will see God."
[00:08:09.000 --> 00:08:11.000]  清心的人有福了,因為他們必得見神
[00:08:11.000 --> 00:08:13.000]  "Blessed are the peacemakers, for they will be known as the children of God."
[00:08:13.000 --> 00:08:15.000]  "Blessed are the peacemakers, for they will be known as the children of God."
[00:08:15.000 --> 00:08:17.000]  使人和睦的人有福了
[00:08:17.000 --> 00:08:19.000]  因為他們必稱為神的兒子
[00:08:19.000 --> 00:08:21.000]  Jesus says you want to know how to live together
[00:08:21.000 --> 00:08:23.000]  Jesus says you want to know how to live together
[00:08:23.000 --> 00:08:25.000]  differently from how the world lives
[00:08:25.000 --> 00:08:27.000]  耶穌說如果你想知道你們怎樣可以一起生活
[00:08:27.000 --> 00:08:29.000]  跟這個世界的人生活的方式不一樣的話
[00:08:29.000 --> 00:08:31.000]  跟這個世界的人生活的方式不一樣的話
[00:08:31.000 --> 00:08:33.000]  It's gonna look like being merciful to one another
[00:08:33.000 --> 00:08:35.000]  就是你要彼此去連吻
[00:08:35.000 --> 00:08:37.000]  Having pure motives in your heart towards one another
[00:08:37.000 --> 00:08:39.000]  Having pure motives in your heart towards one another
[00:08:39.000 --> 00:08:41.000]  在你對著不同的人生活的時候
[00:08:41.000 --> 00:08:43.000]  你的心裡面的動機是清心、是純正的
[00:08:43.000 --> 00:08:45.000]  And where there's any conflict or disagreement
[00:08:45.000 --> 00:08:49.000]  You're the person that's creating peace in that moment
[00:08:49.000 --> 00:08:51.000]  你看到身邊有很多衝突的時候
[00:08:51.000 --> 00:08:55.000]  那個人成為你去製造和平的那個人
[00:08:55.000 --> 00:08:57.000]  This is very different to how the world lives
[00:08:57.000 --> 00:09:01.000]  這個跟世界所生活的方式很不一樣
[00:09:01.000 --> 00:09:03.000]  It's almost like Jesus is saying this
[00:09:03.000 --> 00:09:05.000]  就好像耶穌在說
[00:09:05.000 --> 00:09:09.000]  I'm so fed up of how people hold unforgiveness towards each other
[00:09:09.000 --> 00:09:11.000]  他說我已經受夠了
[00:09:11.000 --> 00:09:13.000]  很多人在心裡互相不饒恕對方
[00:09:13.000 --> 00:09:17.000]  It annoys me that we expect to have people treat us how we treat them
[00:09:17.000 --> 00:09:23.000]  我們經常都渴望別人怎樣對我,我就怎樣對人
[00:09:23.000 --> 00:09:27.000]  It's not right that we have in our spirits a cynical attitude towards one another
[00:09:27.000 --> 00:09:31.000]  我們經常在我們心裡不斷去論斷、批評人
[00:09:31.000 --> 00:09:36.000]  我們不應該這樣去論斷我們身邊的人
[00:09:36.000 --> 00:09:39.000]  There are far too many people creating division
[00:09:39.000 --> 00:09:45.000]  有太多的人在製造很多的紛爭、分黨分派
[00:09:45.000 --> 00:09:47.000]  Who are angry at one another
[00:09:47.000 --> 00:09:49.000]  很多人在互相來惱怒對方
[00:09:49.000 --> 00:09:51.000]  That's not the way I created you to be
[00:09:51.000 --> 00:09:54.000]  這個不是我創造你們出來的時候應該有的樣子
[00:09:54.000 --> 00:09:56.000]  That's not what my kingdom calls you to be
[00:09:56.000 --> 00:09:59.000]  這個不是我的國度在你們中間的時候應該是這樣的
[00:09:59.000 --> 00:10:01.000]  There's a better way to live
[00:10:01.000 --> 00:10:04.000]  有一個更加好的方式來對生活
[00:10:04.000 --> 00:10:05.000]  A new way to live
[00:10:05.000 --> 00:10:06.000]  一個新的方式
[00:10:06.000 --> 00:10:08.000]  And that's what we should be crying out inside of us
[00:10:08.000 --> 00:10:12.000]  這個就是我們裡面應該呼喊應該渴望的東西
[00:10:12.000 --> 00:10:14.000]  How do we live differently?
[00:10:14.000 --> 00:10:16.000]  我們怎樣可以有一個不一樣的生活呢?
[00:10:16.000 --> 00:10:18.000]  Because we don't want to live like that
[00:10:18.000 --> 00:10:20.000]  因為我們都不想這樣來對生活
[00:10:20.000 --> 00:10:23.000]  Now as I was praying for the message today
[00:10:23.000 --> 00:10:25.000]  I felt the Lord really put on my spirit
[00:10:25.000 --> 00:10:27.000]  the last of these beatitudes
[00:10:27.000 --> 00:10:29.000]  the blessed of the peacemakers
[00:10:29.000 --> 00:10:33.000]  當我為我們今天的訊息來對禱告的時候
[00:10:33.000 --> 00:10:37.000]  我的領袖是神將第九節的經文
[00:10:37.000 --> 00:10:39.000]  講到使人和睦的人
[00:10:39.000 --> 00:10:41.000]  這個訊息放在我心上
[00:10:41.000 --> 00:10:42.000]  And as important as being merciful is
[00:10:42.000 --> 00:10:43.000]  and having purity of heart
[00:10:43.000 --> 00:10:46.000]  I want to talk only today about being a peacemaker
[00:10:46.000 --> 00:10:49.000]  去憐憫人是非常重要的
[00:10:49.000 --> 00:10:51.000]  來到有一個清心的動機都很重要
[00:10:51.000 --> 00:10:54.000]  但今天我想聚焦在最後這一節上
[00:10:54.000 --> 00:10:55.000]  And the reason is
[00:10:55.000 --> 00:10:57.000]  because I think this is the critical thing
[00:10:57.000 --> 00:10:59.000]  that is happening in our world right now
[00:10:59.000 --> 00:11:02.000]  因為我覺得這個是我們現在這個世界上
[00:11:02.000 --> 00:11:04.000]  非常非常重要所發生的事
[00:11:04.000 --> 00:11:05.000]  I don't know if you've noticed this
[00:11:05.000 --> 00:11:09.000]  but we are living in a more divided world than ever before
[00:11:09.000 --> 00:11:10.000]  我不知道你有沒有留意到
[00:11:10.000 --> 00:11:14.000]  不過我們現在生活在一個非常之分裂的世界裏
[00:11:14.000 --> 00:11:18.000]  And those divisions are happening at every level of society
[00:11:18.000 --> 00:11:22.000]  這種的分裂在社會每一個層面裏面都發生
[00:11:22.000 --> 00:11:24.000]  At the geopolitical level
[00:11:24.000 --> 00:11:27.000]  we are seeing nations against nations
[00:11:27.000 --> 00:11:28.000]  like never before
[00:11:28.000 --> 00:11:30.000]  在一個地緣政治的層面裏面
[00:11:30.000 --> 00:11:34.000]  我們見到國家和國家之間的矛盾
[00:11:34.000 --> 00:11:36.000]  從來都沒有試過是這樣的
[00:11:36.000 --> 00:11:39.000]  If you follow what happened economically at Davos this week
[00:11:39.000 --> 00:11:42.000]  You would have heard about how some countries are trying to create
[00:11:42.000 --> 00:11:44.000]  a whole brand new world order
[00:11:44.000 --> 00:11:47.000]  如果我們去留意一些經濟的新聞
[00:11:47.000 --> 00:11:51.000]  我們見到有些國家說他們要從受一個新的世界秩序
[00:11:51.000 --> 00:11:55.000]  That nations are putting self-interest over global interest
[00:11:55.000 --> 00:11:57.000]  一些國家將他們自己國家的利益
[00:11:57.000 --> 00:12:00.000]  放在全球的利益之上
[00:12:00.000 --> 00:12:02.000]  Caesar like leaders
[00:12:02.000 --> 00:12:04.000]  who are only looking after their own
[00:12:04.000 --> 00:12:07.000]  好像凱撒一樣的領袖
[00:12:07.000 --> 00:12:10.000]  只是在尋求他們自己的利益
[00:12:10.000 --> 00:12:11.000]  And that should worry us
[00:12:11.000 --> 00:12:14.000]  這個應該令到我們覺得很不安樂
[00:12:14.000 --> 00:12:17.000]  Or think about it at a city wide level here in Hong Kong
[00:12:17.000 --> 00:12:20.000]  或者我們去看看我們的城市香港
[00:12:20.000 --> 00:12:21.000]  In our city here
[00:12:21.000 --> 00:12:24.000]  I think we are struggling with division more than ever before as well
[00:12:24.000 --> 00:12:27.000]  我們在這個城市裏面經歷的那種分裂
[00:12:27.000 --> 00:12:29.000]  亦都是前所未有的
[00:12:29.000 --> 00:12:32.000]  The latest research will show that the wealthier are getting wealthier
[00:12:32.000 --> 00:12:35.000]  And the poorer are getting poorer in Hong Kong
[00:12:35.000 --> 00:12:37.000]  我們的研究讓我們發現
[00:12:37.000 --> 00:12:38.000]  在這個城市裏面的人
[00:12:38.000 --> 00:12:40.000]  有錢的人越有錢
[00:12:40.000 --> 00:12:41.000]  窮的人越來越窮
[00:12:41.000 --> 00:12:45.000]  There are more political tension within our city than ever before
[00:12:45.000 --> 00:12:46.000]  在我們這個城市裏面
[00:12:46.000 --> 00:12:49.000]  有的那種政治裏面的張力是越來越大
[00:12:49.000 --> 00:12:51.000]  The latest reports that have come out have shown
[00:12:51.000 --> 00:12:55.000]  that there is a greater growth in ethnic minority division and racism
[00:12:55.000 --> 00:12:58.000]  with people from other ethnic races in our city
[00:12:58.000 --> 00:12:59.000]  我們見到在我們的城市裏面
[00:12:59.000 --> 00:13:01.000]  在種族之間的張力
[00:13:01.000 --> 00:13:02.000]  那些少數族裔
[00:13:02.000 --> 00:13:05.000]  來到被邊緣化的情況越來越嚴重
[00:13:05.000 --> 00:13:07.000]  I love Hong Kong
[00:13:07.000 --> 00:13:10.000]  But I don't think this is the Hong Kong Jesus died for
[00:13:10.000 --> 00:13:11.000]  但我不相信現在的香港
[00:13:11.000 --> 00:13:13.000]  就是耶穌去犧牲的
[00:13:13.000 --> 00:13:15.000]  想見到的那個香港
[00:13:15.000 --> 00:13:17.000]  And then what about at the family level
[00:13:17.000 --> 00:13:19.000]  但我們在家庭的層面又如何呢
[00:13:19.000 --> 00:13:20.000]  You may not realize this
[00:13:20.000 --> 00:13:22.000]  But there are more divorce rates in Hong Kong
[00:13:22.000 --> 00:13:24.000]  Divorce rates have increased in Hong Kong
[00:13:24.000 --> 00:13:26.000]  Again like never before
[00:13:26.000 --> 00:13:27.000]  可能大家未必有留意
[00:13:27.000 --> 00:13:29.000]  但現在香港的離婚率
[00:13:29.000 --> 00:13:31.000]  亦都不斷地上升
[00:13:31.000 --> 00:13:32.000]  是前所未有那麼高
[00:13:32.000 --> 00:13:34.000]  We are seeing more brokenness and division
[00:13:34.000 --> 00:13:36.000]  between parents and their siblings
[00:13:36.000 --> 00:13:39.000]  and even siblings amongst each other than ever before
[00:13:39.000 --> 00:13:41.000]  我們見到有很多的
[00:13:41.000 --> 00:13:42.000]  在家庭裏面的紛爭
[00:13:42.000 --> 00:13:45.000]  包括父母和他們的子女
[00:13:45.000 --> 00:13:46.000]  或者兄弟姐妹之間
[00:13:46.000 --> 00:13:48.000]  這些紛爭越來越多
[00:13:48.000 --> 00:13:49.000]  Families are broken so much
[00:13:49.000 --> 00:13:51.000]  that we are actually seeing an increase
[00:13:51.000 --> 00:13:54.000]  in child abuse and child abandonment in our city
[00:13:54.000 --> 00:13:56.000]  家庭的破碎越來越嚴重
[00:13:56.000 --> 00:13:59.000]  我們見到有很多的小朋友被虐待
[00:13:59.000 --> 00:14:01.000]  或者被遺棄的個案是越來越多
[00:14:01.000 --> 00:14:03.000]  It should break our hearts
[00:14:03.000 --> 00:14:05.000]  這些應該令到我們的心都覺得很破碎
[00:14:05.000 --> 00:14:07.000]  Or even think about the personal level
[00:14:07.000 --> 00:14:09.000]  或者我們去看看我們個人的層面
[00:14:09.000 --> 00:14:12.000]  Our social media feeds are designed
[00:14:12.000 --> 00:14:15.000]  to cause us to have opinions against other people
[00:14:15.000 --> 00:14:17.000]  我們的社交媒體的設計
[00:14:17.000 --> 00:14:21.000]  是要令到我們反對別人的觀點
[00:14:21.000 --> 00:14:32.000]  我們的演算法是不停製造一個同溫層
[00:14:32.000 --> 00:14:35.000]  令到我們只聽得到某一個的聲音
[00:14:35.000 --> 00:14:43.000]  社交媒體的設計
[00:14:43.000 --> 00:14:46.000]  是要令到我們好像有一個被分成一些種族
[00:14:46.000 --> 00:14:50.000]  以致我們不能同意一些跟我們意見不一樣的人
[00:14:50.000 --> 00:14:58.000]  所以我們見到在一個全球的層面
[00:14:58.000 --> 00:14:59.000]  在一個城市的層面
[00:14:59.000 --> 00:15:00.000]  在一個家庭的層面
[00:15:00.000 --> 00:15:01.000]  在一個個人的層面
[00:15:01.000 --> 00:15:03.000]  這個世界從來沒有試過分裂得這麼嚴重
[00:15:03.000 --> 00:15:08.000]  一定有一個更加好的方式來生活
[00:15:08.000 --> 00:15:11.000]  耶穌說「是,有」
[00:15:11.000 --> 00:15:15.000]  那些使人禍目的人是有福的
[00:15:15.000 --> 00:15:17.000]  因為他們會被稱為神的兒子
[00:15:17.000 --> 00:15:24.000]  我想你明白到這個經文背後有多極端的意義
[00:15:24.000 --> 00:15:31.000]  還有我們作為神的子民
[00:15:31.000 --> 00:15:33.000]  我們被呼召成為使人禍目的人的時候
[00:15:33.000 --> 00:15:35.000]  這個幾個美好的呼召
[00:15:43.000 --> 00:15:45.000]  耶穌所說的非常有趣
[00:15:45.000 --> 00:15:47.000]  他說這些使人禍目的人有福
