
[00:00:00.000 --> 00:00:03.740]  很感謝上星期有CB
[00:05:02.000 --> 00:05:05.000]  已經有這個章林祈的安排
[00:05:05.000 --> 00:05:08.000]  我相信這份平安的信息
[00:05:08.000 --> 00:05:10.000]  是要我們知道
[00:05:10.000 --> 00:05:13.000]  這不是意外 不是偶然
[00:05:13.000 --> 00:05:16.000]  而是上帝要讓這份平安
[00:05:16.000 --> 00:05:18.000]  今天就臨在我們當中
[00:05:18.000 --> 00:05:20.000]  因為我們正正在現在
[00:05:20.000 --> 00:05:25.000]  最需要的是這份平安
[00:05:25.000 --> 00:05:26.000]  所以弟兄姊妹
[00:05:26.000 --> 00:05:27.000]  我希望今天我們可以一起
[00:05:27.000 --> 00:05:29.000]  用心去領受
[00:05:29.000 --> 00:05:31.000]  我們一起用心去領受
[00:05:31.000 --> 00:05:35.000]  究竟主所帶來的平安是什麼
[00:05:35.000 --> 00:05:37.000]  我們一起去祈禱
[00:05:38.000 --> 00:05:41.000]  主啊 求祢幫助我們
[00:05:41.000 --> 00:05:43.000]  我們能夠定精在祢那裡
[00:05:43.000 --> 00:05:47.000]  求祢親自去跟我們每一個人的說話
[00:05:47.000 --> 00:05:50.000]  明白祢的愛 明白祢的光
[00:05:50.000 --> 00:05:52.000]  所以能夠直著祢
[00:05:52.000 --> 00:05:54.000]  我們能夠得到那份盼望
[00:05:54.000 --> 00:05:55.000]  平安喜樂
[00:05:55.000 --> 00:05:57.000]  奉主耶穌的命求
[00:05:57.000 --> 00:05:58.000]  阿們
[00:05:58.000 --> 00:06:01.000]  剛才提到前一個星期
[00:06:01.000 --> 00:06:03.000]  發生的慘劇
[00:06:03.000 --> 00:06:05.000]  奪去了很多的生命
[00:06:05.000 --> 00:06:09.000]  這個痛是全香港的痛
[00:06:09.000 --> 00:06:12.000]  可能有些人覺得不要再提了
[00:06:12.000 --> 00:06:14.000]  難得過了一個星期
[00:06:14.000 --> 00:06:16.000]  可以忘記一點
[00:06:16.000 --> 00:06:19.000]  但這個痛仍然在這裡
[00:06:19.000 --> 00:06:23.000]  在一個平靜的中午上班的上班
[00:06:23.000 --> 00:06:24.000]  上學的上學
[00:06:24.000 --> 00:06:25.000]  有沒有人想過
[00:06:25.000 --> 00:06:29.000]  那份平安一下子就被打破
[00:06:29.000 --> 00:06:33.000]  當大家都仍然感到很震驚
[00:06:33.000 --> 00:06:34.000]  很悲痛的時候
[00:06:34.000 --> 00:06:36.000]  但同時我們看到
[00:06:36.000 --> 00:06:39.000]  香港人的美善
[00:06:39.000 --> 00:06:42.000]  無數的人立即伸出援手
[00:06:42.000 --> 00:06:44.000]  立即捐錢的捐錢
[00:06:44.000 --> 00:06:46.000]  獻花的獻花
[00:06:46.000 --> 00:06:49.000]  各樣的物資立即送到
[00:06:49.000 --> 00:06:52.000]  有很多人去到社區中心幫忙
[00:06:52.000 --> 00:06:54.000]  各個層面的情緒支援
[00:06:54.000 --> 00:06:57.000]  全部都這樣提供
[00:06:57.000 --> 00:07:00.000]  基本上大家想到的
[00:07:00.000 --> 00:07:02.000]  都會立即馬上
[00:07:02.000 --> 00:07:07.000]  第一時間身體力行地去回應去幫助
[00:07:07.000 --> 00:07:09.000]  大家都這樣出一分力
[00:07:09.000 --> 00:07:13.000]  其實這個畫面是一個令人很感動的畫面
[00:07:13.000 --> 00:07:15.000]  是一個很珍貴的畫面
[00:07:15.000 --> 00:07:19.000]  香港人能夠一起去回應
[00:07:19.000 --> 00:07:22.000]  不過
[00:07:22.000 --> 00:07:23.000]  這一份關懷
[00:07:23.000 --> 00:07:24.000]  沒錯
[00:07:24.000 --> 00:07:28.000]  的確是可以送到一些有需要的人當中
[00:07:28.000 --> 00:07:29.000]  仍然都需要
[00:07:29.000 --> 00:07:32.000]  有些人仍然都會繼續這樣去做
[00:07:32.000 --> 00:07:36.000]  仍然都希望我們能夠化為那份祝福
[00:07:36.000 --> 00:07:40.000]  將這份平安帶到有需要的人
[00:07:40.000 --> 00:07:44.000]  但如果我們真是很誠實去面對一個問題
[00:07:44.000 --> 00:07:48.000]  這些幫助能夠延續多久呢?
[00:07:48.000 --> 00:07:52.000]  當新聞和一些媒體的熱度過了
[00:07:52.000 --> 00:07:55.000]  當大家重新去面對自己生活當中
[00:07:55.000 --> 00:07:57.000]  不同的挑戰困難的時候
[00:07:57.000 --> 00:07:59.000]  當有其他事情發生了
[00:07:59.000 --> 00:08:01.000]  吸引了大家的注意力
[00:08:01.000 --> 00:08:04.000]  這些受傷的個人和家庭
[00:08:04.000 --> 00:08:07.000]  仍然可以得到幫助多久呢?
[00:08:07.000 --> 00:08:09.000]  仍然可以得到關心多久呢?
[00:08:09.000 --> 00:08:10.000]  我們不是未試過
[00:08:10.000 --> 00:08:12.000]  我們看到我們過去的歷史裡面
[00:08:12.000 --> 00:08:14.000]  或者在我們在生的時候
[00:08:14.000 --> 00:08:16.000]  看到很多事情發生
[00:08:16.000 --> 00:08:17.000]  很多很多
[00:08:17.000 --> 00:08:19.000]  一頁一頁地蓋上去
[00:08:19.000 --> 00:08:21.000]  這份平安
[00:08:21.000 --> 00:08:24.000]  是不是透過一些人的回應
[00:08:24.000 --> 00:08:26.000]  就可以臨在他們當中
[00:08:26.000 --> 00:08:28.000]  可以維持多久呢?
[00:08:28.000 --> 00:08:31.000]  我不是想去批判任何善心
[00:08:31.000 --> 00:08:33.000]  全部都是很好的事
[00:08:33.000 --> 00:08:36.000]  我是要指出一個更加深層的問題
[00:08:36.000 --> 00:08:40.000]  人間最美好的幫助和關懷
[00:08:40.000 --> 00:08:42.000]  都是有限制的
[00:08:42.000 --> 00:08:45.000]  最美好的幫助和關懷
[00:08:45.000 --> 00:08:46.000]  都是有限制的
[00:08:46.000 --> 00:08:48.000]  沒錯,好事我們繼續要做
[00:08:48.000 --> 00:08:49.000]  這是耶穌的教導
[00:08:49.000 --> 00:08:52.000]  耶穌叫我們去愛我們的鄰舍
[00:08:52.000 --> 00:08:54.000]  但是我們要搞清楚一件事
[00:08:54.000 --> 00:08:56.000]  在這個世界裡面
[00:08:56.000 --> 00:08:59.000]  哪裡才有真正的平安呢?
[00:08:59.000 --> 00:09:02.000]  哪裡才有真正的平安呢?
[00:09:02.000 --> 00:09:07.000]  這就是我們今天需要去討論的一個問題
[00:09:07.000 --> 00:09:09.000]  首先我們說哪裡要有平安
[00:09:09.000 --> 00:09:11.000]  我們要搞清楚那個平安是什麼
[00:09:11.000 --> 00:09:13.000]  什麼叫做真正的平安呢?
[00:09:13.000 --> 00:09:15.000]  在舊約裡面平安
[00:09:15.000 --> 00:09:16.000]  Shalom
[00:09:16.000 --> 00:09:18.000]  我們在之前不同的港島裡面都講過
[00:09:18.000 --> 00:09:19.000]  Shalom
[00:09:19.000 --> 00:09:21.000]  不是說沒有災難、沒有戰爭
[00:09:21.000 --> 00:09:23.000]  沒有病、沒有痛就是平安
[00:09:23.000 --> 00:09:26.000]  Shalom是在說我們在任何情形下
[00:09:26.000 --> 00:09:27.000]  任何情況下
[00:09:27.000 --> 00:09:29.000]  就算是在一個破碎的環境當中
[00:09:29.000 --> 00:09:31.000]  都不會失去那份盼望
[00:09:31.000 --> 00:09:33.000]  就算是在一個極之動盪的情況裡面
[00:09:33.000 --> 00:09:35.000]  我們都能夠有那份安穩
[00:09:35.000 --> 00:09:38.000]  就算是好像一個缺乏一切的東西的時候
[00:09:38.000 --> 00:09:41.000]  我們都仍然能夠有一份的喜樂
[00:09:41.000 --> 00:09:44.000]  就算是在崩壞的體制裡面
[00:09:44.000 --> 00:09:47.000]  在崩壞的制度裡面
[00:09:47.000 --> 00:09:51.000]  我們都仍然能夠見到上帝的愛和公義
[00:09:51.000 --> 00:09:53.000]  永遠長存
[00:09:53.000 --> 00:09:55.000]  當我們說我們想要平安
[00:09:55.000 --> 00:09:57.000]  或者說我們希望將這份平安
[00:09:57.000 --> 00:10:00.000]  可以送到其他人當中的時候
[00:10:00.000 --> 00:10:02.000]  我們心裡面
[00:10:02.000 --> 00:10:04.000]  心深處
[00:10:04.000 --> 00:10:06.000]  其實我們渴望著
[00:10:06.000 --> 00:10:09.000]  就是渴望著這份完全的Shalom
[00:10:09.000 --> 00:10:10.000]  完全的Shalom
[00:10:10.000 --> 00:10:12.000]  不只是在說環境怎麼樣
[00:10:12.000 --> 00:10:14.000]  平安無事
[00:10:14.000 --> 00:10:17.000]  而是在裡面的一種平安Shalom
[00:10:17.000 --> 00:10:19.000]  但我們要知道
[00:10:19.000 --> 00:10:21.000]  這樣的Shalom
[00:10:21.000 --> 00:10:23.000]  在世界上是沒有人能夠給你的
[00:10:23.000 --> 00:10:25.000]  是沒有人能夠去給得到的
[00:10:25.000 --> 00:10:27.000]  這個就解釋了為什麼在世間所說的
[00:10:27.000 --> 00:10:28.000]  任何的平安
[00:10:28.000 --> 00:10:31.000]  最終都會讓人感到有失望
[00:10:31.000 --> 00:10:33.000]  無論怎麼說
[00:10:33.000 --> 00:10:34.000]  人怎麼說
[00:10:34.000 --> 00:10:36.000]  縱使是怎麼做
[00:10:36.000 --> 00:10:38.000]  那份平安都不能夠持久
[00:10:38.000 --> 00:10:40.000]  都可能會令人失望
[00:10:40.000 --> 00:10:42.000]  因為人能夠給到的
[00:10:42.000 --> 00:10:45.000]  最多只是部分或者暫時性的安慰
[00:10:45.000 --> 00:10:47.000]  暫時性的幫助
[00:10:47.000 --> 00:10:49.000]  所以首先大家要記住一點
[00:10:49.000 --> 00:10:52.000]  世人的平安是有限制的
[00:10:52.000 --> 00:10:54.000]  世人的平安是有限制的
[00:10:54.000 --> 00:10:56.000]  耶穌在約翰福音用了一個比喻
[00:10:56.000 --> 00:10:58.000]  告訴我們
[00:10:58.000 --> 00:11:01.000]  祂和世界和世人和世間
[00:11:01.000 --> 00:11:03.000]  那個平安有什麼分別
[00:11:03.000 --> 00:11:04.000]  我們一起看看
[00:11:04.000 --> 00:11:06.000]  約翰福音第十章
[00:11:06.000 --> 00:11:08.000]  耶穌說我是好木人
[00:11:08.000 --> 00:11:11.000]  好木人為羊寫命
[00:11:11.000 --> 00:11:13.000]  故宮不是木人
[00:11:13.000 --> 00:11:14.000]  羊不是祂自己的
[00:11:14.000 --> 00:11:16.000]  見到狼一來
[00:11:16.000 --> 00:11:18.000]  就撇下羊群逃跑
[00:11:18.000 --> 00:11:20.000]  狼抓住羊
[00:11:20.000 --> 00:11:22.000]  將他們驅散
[00:11:22.000 --> 00:11:23.000]  故宮逃走
[00:11:23.000 --> 00:11:24.000]  因為他是故宮
[00:11:24.000 --> 00:11:26.000]  對羊毫不關心
[00:11:26.000 --> 00:11:28.000]  傳統上
[00:11:28.000 --> 00:11:30.000]  故宮和木人
[00:11:30.000 --> 00:11:32.000]  有一個非常強烈的對比
[00:11:32.000 --> 00:11:34.000]  一個是壞人一個是好人
[00:11:34.000 --> 00:11:35.000]  一個沒有愛一個有愛
[00:11:35.000 --> 00:11:37.000]  一個只是看錢份上
[00:11:37.000 --> 00:11:39.000]  一個是真心關懷羊的
[00:11:39.000 --> 00:11:41.000]  沒錯
[00:11:41.000 --> 00:11:43.000]  故宮如果只是打份工
[00:11:43.000 --> 00:11:45.000]  大難臨頭
[00:11:45.000 --> 00:11:47.000]  當然會各自飛
[00:11:47.000 --> 00:11:49.000]  但我們也不能排除
[00:11:49.000 --> 00:11:51.000]  世界上可能也會有
[00:11:51.000 --> 00:11:53.000]  盡心盡力的故宮
[00:11:53.000 --> 00:11:55.000]  大家不要誤會
[00:11:55.000 --> 00:11:57.000]  我不是想為這段經文
[00:11:57.000 --> 00:11:59.000]  裡面的故宮去平反
[00:11:59.000 --> 00:12:01.000]  或者去說什麼好說話
[00:12:01.000 --> 00:12:03.000]  不過現實當中
[00:12:03.000 --> 00:12:05.000]  的確故宮也是人
[00:12:05.000 --> 00:12:07.000]  故宮也有限制
[00:12:07.000 --> 00:12:11.000]  就好像你和我一樣
[00:12:11.000 --> 00:12:13.000]  我們也有不同的限制
[00:12:13.000 --> 00:12:15.000]  還有一句說話
[00:12:15.000 --> 00:12:17.000]  燒到近身
[00:12:17.000 --> 00:12:19.000]  我們自己也顧不上
[00:12:19.000 --> 00:12:21.000]  自身難保
[00:12:21.000 --> 00:12:23.000]  當意外
[00:12:23.000 --> 00:12:25.000]  當疾病
[00:12:25.000 --> 00:12:27.000]  當經濟困難
[00:12:27.000 --> 00:12:29.000]  當關係破裂
[00:12:29.000 --> 00:12:31.000]  好像狼一樣
[00:12:31.000 --> 00:12:33.000]  牠要抓住你的時候
[00:12:33.000 --> 00:12:35.000]  你自己也顧不上
[00:12:35.000 --> 00:12:37.000]  你還怎樣去抱著羊
[00:12:37.000 --> 00:12:39.000]  這是人的限制
[00:12:39.000 --> 00:12:41.000]  可能有人說
[00:12:41.000 --> 00:12:43.000]  你是基督徒
[00:12:43.000 --> 00:12:45.000]  耶穌為羊寫命
[00:12:45.000 --> 00:12:47.000]  你也應該像耶穌一樣
[00:12:47.000 --> 00:12:49.000]  為羊寫命
[00:12:49.000 --> 00:12:51.000]  你是牧師
[00:12:51.000 --> 00:12:53.000]  你應該為羊寫命
[00:12:53.000 --> 00:12:55.000]  不然你怎樣配做牧師
[00:12:55.000 --> 00:12:57.000]  但我只可以回應
[00:12:57.000 --> 00:12:59.000]  對不起
[00:12:59.000 --> 00:13:01.000]  我做不到
[00:13:01.000 --> 00:13:03.000]  不是因為我軟弱
[00:13:03.000 --> 00:13:05.000]  不是因為我怯懦
[00:13:05.000 --> 00:13:07.000]  而是因為我根本沒有資格
[00:13:07.000 --> 00:13:09.000]  因為我也是一隻羊
[00:13:09.000 --> 00:13:11.000]  我也是一隻羊
[00:13:11.000 --> 00:13:13.000]  我也是需要
[00:13:13.000 --> 00:13:15.000]  平安
[00:13:15.000 --> 00:13:17.000]  在耶穌裡面
[00:13:17.000 --> 00:13:19.000]  才會有
[00:13:19.000 --> 00:13:21.000]  真正的牧人
[00:13:21.000 --> 00:13:23.000]  只有一個
[00:13:23.000 --> 00:13:25.000]  我們繼續看這段經文
[00:13:25.000 --> 00:13:27.000]  耶穌說
[00:13:27.000 --> 00:13:29.000]  我是好牧人
[00:13:29.000 --> 00:13:31.000]  我認識我的羊
[00:13:31.000 --> 00:13:33.000]  我的羊也認識我
[00:13:33.000 --> 00:13:35.000]  正如父認識我
[00:13:35.000 --> 00:13:37.000]  我也是一隻羊
[00:13:37.000 --> 00:13:39.000]  並且我為羊寫命
[00:13:39.000 --> 00:13:41.000]  我另外有羊不屬者圈裡的
[00:13:41.000 --> 00:13:43.000]  我必須領他們來
[00:13:43.000 --> 00:13:45.000]  他們也要聽我的聲音
[00:13:45.000 --> 00:13:47.000]  並且要合成一群
[00:13:47.000 --> 00:13:49.000]  歸一個牧人
[00:13:49.000 --> 00:13:51.000]  為此
[00:13:51.000 --> 00:13:53.000]  我父愛我
[00:13:53.000 --> 00:13:55.000]  因為我把命寫去
[00:13:55.000 --> 00:13:57.000]  好在取回來
[00:13:57.000 --> 00:13:59.000]  沒有人奪去我的命
[00:13:59.000 --> 00:14:01.000]  是我自己寫的
[00:14:01.000 --> 00:14:03.000]  我有權捨棄
[00:14:03.000 --> 00:14:05.000]  我有權再取回來
[00:14:05.000 --> 00:14:07.000]  這是我從我父
[00:14:07.000 --> 00:14:09.000]  受的命令
[00:14:09.000 --> 00:14:11.000]  第十六節
[00:14:11.000 --> 00:14:13.000]  耶穌說
[00:14:13.000 --> 00:14:15.000]  無論在圈內圈外
[00:14:15.000 --> 00:14:17.000]  都是他的羊
[00:14:17.000 --> 00:14:19.000]  他也是要把羊合成一群
[00:14:19.000 --> 00:14:21.000]  歸他一個牧人
[00:14:21.000 --> 00:14:23.000]  耶穌他自己唯一一個牧人
[00:14:23.000 --> 00:14:25.000]  因為耶穌知道
[00:14:25.000 --> 00:14:27.000]  只有他才有能力
[00:14:27.000 --> 00:14:29.000]  完全地去關心
[00:14:29.000 --> 00:14:31.000]  照顧、保護和牧羊
[00:14:31.000 --> 00:14:33.000]  帶領這群羊
[00:14:33.000 --> 00:14:35.000]  耶穌說
[00:14:35.000 --> 00:14:37.000]  我是好牧人
[00:14:37.000 --> 00:14:39.000]  他說他和羊彼此之間的認識
[00:14:39.000 --> 00:14:41.000]  不是普普通通
[00:14:41.000 --> 00:14:43.000]  泛泛之交的認識
[00:14:43.000 --> 00:14:45.000]  而是像父和子
[00:14:45.000 --> 00:14:47.000]  那種相交
[00:14:47.000 --> 00:14:49.000]  那種認識
[00:14:49.000 --> 00:14:51.000]  當我們去想
[00:14:51.000 --> 00:14:53.000]  究竟父子的關係
[00:14:53.000 --> 00:14:55.000]  是怎樣呢?
[00:14:55.000 --> 00:14:57.000]  不是一個普通的關係
[00:14:57.000 --> 00:14:59.000]  而是一個父子之間的關係
[00:14:59.000 --> 00:15:01.000]  假設
[00:15:01.000 --> 00:15:03.000]  你爸爸跟你說
[00:15:03.000 --> 00:15:05.000]  原來月底了
[00:15:05.000 --> 00:15:07.000]  你不用說就知道是時候交租了
[00:15:07.000 --> 00:15:09.000]  要給家用
[00:15:09.000 --> 00:15:11.000]  如果你的兒子看著東西
[00:15:11.000 --> 00:15:13.000]  可能看著一顆糖
[00:15:13.000 --> 00:15:15.000]  他說爸爸
[00:15:15.000 --> 00:15:17.000]  其實他不需要說
[00:15:17.000 --> 00:15:19.000]  你已經知道他說可不可以
[00:15:19.000 --> 00:15:21.000]  這是一份長年累月累積的關係
[00:15:21.000 --> 00:15:23.000]  是一份因為
[00:15:23.000 --> 00:15:25.000]  一直以來大家一起生活
[00:15:25.000 --> 00:15:27.000]  一起相處而建立的一份共識
[00:15:27.000 --> 00:15:29.000]  一份認知
[00:15:29.000 --> 00:15:31.000]  一份明白的關係
[00:15:31.000 --> 00:15:35.000]  沒有人可以取代這個關係
[00:15:35.000 --> 00:15:37.000]  因為這個關係
[00:15:37.000 --> 00:15:39.000]  是要透過生命與生命之間
[00:15:39.000 --> 00:15:41.000]  這樣去付出彼此之間
[00:15:41.000 --> 00:15:43.000]  不會零零碎碎
[00:15:43.000 --> 00:15:45.000]  另外有一個人可以進入到
[00:15:45.000 --> 00:15:47.000]  在父子的關係裡面
[00:15:47.000 --> 00:15:49.000]  父和子本身就是緊密的關係
[00:15:49.000 --> 00:15:51.000]  另外父子之間
[00:15:51.000 --> 00:15:53.000]  有一份叫做血緣的緊密的關係
[00:15:53.000 --> 00:15:55.000]  這份關係
[00:15:55.000 --> 00:15:57.000]  這份關係
[00:15:57.000 --> 00:15:59.000]  也是沒有人能夠取代
[00:15:59.000 --> 00:16:01.000]  這份關係讓你能夠同甘共苦
[00:16:01.000 --> 00:16:03.000]  這份關係讓你
[00:16:03.000 --> 00:16:05.000]  願意去為他捨命
[00:16:05.000 --> 00:16:07.000]  這是一份血緣緊密的關係
[00:16:07.000 --> 00:16:09.000]  耶穌用這一種
[00:16:09.000 --> 00:16:11.000]  人世間最緊密的關係
[00:16:11.000 --> 00:16:13.000]  去比喻
[00:16:13.000 --> 00:16:15.000]  牧人和羊的關係
[00:16:15.000 --> 00:16:17.000]  他要去說出
[00:16:17.000 --> 00:16:19.000]  他和人的關係
[00:16:19.000 --> 00:16:21.000]  就是這一份這麼緊密的關係
[00:16:21.000 --> 00:16:23.000]  所以
[00:16:23.000 --> 00:16:25.000]  耶穌所給予人的平安
[00:16:25.000 --> 00:16:29.000]  是一個無可代替的關係開始
[00:16:29.000 --> 00:16:31.000]  是從一個無可代替的關係開始
[00:16:31.000 --> 00:16:33.000]  第二點我想說
[00:16:33.000 --> 00:16:35.000]  耶穌所給予人的平安
[00:16:35.000 --> 00:16:39.000]  是因為他已經有勝過死亡的能力
[00:16:39.000 --> 00:16:43.000]  耶穌已經有勝過死亡的能力
[00:16:43.000 --> 00:16:45.000]  當我做消防的時候
[00:16:45.000 --> 00:16:47.000]  十幾二十年前做了好幾年的消防
[00:16:47.000 --> 00:16:49.000]  當我做消防的時候
[00:16:49.000 --> 00:16:51.000]  我收到部門給我的第一個命令
[00:16:51.000 --> 00:16:53.000]  是甚麼?
[00:16:53.000 --> 00:16:55.000]  部門給我的第一個命令
[00:16:55.000 --> 00:16:57.000]  就是首先確保自己安全
[00:16:57.000 --> 00:16:59.000]  因為如果自己都不安全
