
[00:00:00.000 --> 00:00:05.120]  有很多節日的氣氛、活動、裝飾
[00:01:36.520 --> 00:01:38.720]  但是偏偏不知道為什麼
[00:01:38.720 --> 00:01:40.520]  平時其實我很節制的
[00:01:40.520 --> 00:01:43.400]  我用電話、我用社交媒體
[00:01:43.400 --> 00:01:47.120]  我在iPhone上設定了一個時間制
[00:01:47.120 --> 00:01:49.320]  夠那個時間我就會關機
[00:01:49.320 --> 00:01:50.200]  我就不能再看
[00:01:50.200 --> 00:01:51.320]  但是這幾天我發覺
[00:01:51.320 --> 00:01:53.000]  我好像上癮了一樣
[00:01:53.000 --> 00:01:55.920]  我不停想繼續看、繼續看、繼續追下去
[00:01:55.920 --> 00:01:57.120]  想看多一個故事
[00:01:57.120 --> 00:01:58.320]  想看多一個帖子
[00:01:58.320 --> 00:01:59.920]  想看多一宗新聞
[00:01:59.920 --> 00:02:04.120]  這個並不是我
[00:02:04.120 --> 00:02:05.800]  或者可能是我們想像
[00:02:05.800 --> 00:02:08.320]  對於要迎接聖誕節一個章臨期
[00:02:08.320 --> 00:02:10.920]  我們不是想像會這樣開始
[00:02:10.920 --> 00:02:13.120]  我們想像的可能是
[00:02:13.120 --> 00:02:14.120]  繼續的
[00:02:14.120 --> 00:02:15.920]  有很多節日的燈飾
[00:02:15.920 --> 00:02:17.120]  有很多節日的氣氛
[00:02:17.120 --> 00:02:18.720]  有很多節日的事情會做
[00:02:18.720 --> 00:02:21.720]  我們都希望可以開心心來到最後一年裡面
[00:02:21.720 --> 00:02:23.520]  一個大家都會去購物
[00:02:23.520 --> 00:02:24.720]  會去買禮物
[00:02:24.720 --> 00:02:26.920]  會想想有多少個派對要開的時間
[00:02:26.920 --> 00:02:29.320]  但是偏偏我們在今天來到這個時間
[00:02:29.320 --> 00:02:30.720]  在這個城市裡面
[00:02:30.720 --> 00:02:33.720]  我們是一個這樣的感受
[00:02:33.720 --> 00:02:35.120]  一個這樣的情緒
[00:02:35.120 --> 00:02:36.720]  用一個這樣的方式
[00:02:36.720 --> 00:02:40.720]  來展開我們進入章臨期的這個時間
[00:02:40.720 --> 00:02:42.520]  星期四當勁敗隊在這裡練歌
[00:02:42.520 --> 00:02:44.120]  當我那晚回來的時候
[00:02:44.120 --> 00:02:46.520]  我都感受到那種沉重
[00:02:46.520 --> 00:02:49.720]  但是在我的靈裡面開始
[00:02:49.720 --> 00:02:51.720]  這把聲音就開始來問我
[00:02:51.720 --> 00:02:52.520]  在這裡問
[00:02:52.520 --> 00:02:55.520]  但是如果
[00:02:55.520 --> 00:02:58.120]  這個才是章臨期
[00:02:58.120 --> 00:03:01.720]  真正我們應該有的那個姿態
[00:03:01.720 --> 00:03:03.320]  如果是這樣呢
[00:03:03.320 --> 00:03:06.120]  會不會可能是這樣呢
[00:03:06.120 --> 00:03:10.120]  可能我們幻想的要去的章臨期
[00:03:10.120 --> 00:03:11.720]  就是要預備過聖誕
[00:03:11.720 --> 00:03:14.320]  所以因為外面街上已經在播放很多歌
[00:03:14.320 --> 00:03:17.120]  因為外面已經有很多很歡慶的節目
[00:03:17.120 --> 00:03:19.120]  已經開始很漂亮的裝飾
[00:03:19.120 --> 00:03:20.120]  已經擺好了
[00:03:20.120 --> 00:03:22.320]  所以我們都覺得我們應該要喜氣洋洋
[00:03:22.320 --> 00:03:23.120]  很開心
[00:03:23.120 --> 00:03:26.720]  但是如果章臨期本來不是應該是這樣
[00:03:26.720 --> 00:03:30.120]  應該可能好像我們現在經歷的那些情緒感受
[00:03:30.120 --> 00:03:32.720]  如果是這樣又怎麼樣呢
[00:03:32.720 --> 00:03:35.920]  如果我們現在經歷的那種張力
[00:03:35.920 --> 00:03:37.120]  那種Tension
[00:03:37.120 --> 00:03:40.120]  就是我們原本很期待可以去慶祝
[00:03:40.120 --> 00:03:43.120]  但是我們現在實際的那種感受
[00:03:43.120 --> 00:03:44.920]  是一種很悲傷的感受
[00:03:44.920 --> 00:03:47.720]  如果這兩種感受之間的那種張力
[00:03:47.720 --> 00:03:49.720]  那種在現實裏面的落差
[00:03:49.720 --> 00:03:54.120]  才是章臨期真真正正的意義的話
[00:03:54.120 --> 00:03:55.720]  弟兄姊妹
[00:03:55.720 --> 00:03:57.320]  你和我有沒有預備好
[00:03:57.320 --> 00:04:01.320]  去過一個真正的章臨期
[00:04:01.320 --> 00:04:03.520]  章臨期Advent這個字
[00:04:03.520 --> 00:04:04.520]  是翻譯字
[00:04:04.520 --> 00:04:07.120]  拉丁文這個叫Adventist這個字
[00:04:07.120 --> 00:04:08.520]  的意思非常直接
[00:04:08.520 --> 00:04:10.120]  在中文如果要再翻譯一次
[00:04:10.120 --> 00:04:11.320]  就是在說來臨
[00:04:11.320 --> 00:04:12.320]  就是在說到達
[00:04:12.320 --> 00:04:14.120]  到了這樣的意思
[00:04:14.120 --> 00:04:16.920]  但是當教會來到去說章臨
[00:04:16.920 --> 00:04:18.320]  或者說Adventist
[00:04:18.320 --> 00:04:20.120]  說一個到了的時候
[00:04:20.120 --> 00:04:22.120]  是說的不是只是一個的意思
[00:04:22.120 --> 00:04:25.120]  其實起碼說的是兩個不同的意義
[00:04:25.120 --> 00:04:26.520]  一個雙重的意義
[00:04:26.520 --> 00:04:28.320]  一方面我們帶著感恩
[00:04:28.320 --> 00:04:29.920]  來回顧歷史
[00:04:29.920 --> 00:04:32.720]  來紀念沒錯耶穌他第一次降臨
[00:04:32.720 --> 00:04:33.920]  在歷史裏面降臨
[00:04:33.920 --> 00:04:36.120]  在一個叫做伯利恆的地方裏面
[00:04:36.120 --> 00:04:38.520]  但是同時章臨期告訴我們
[00:04:38.520 --> 00:04:40.720]  我們可以帶著一份期盼
[00:04:40.720 --> 00:04:43.320]  來展望他在末世的時候
[00:04:43.320 --> 00:04:44.520]  以一個審判者
[00:04:44.520 --> 00:04:46.120]  以一個君王的身份
[00:04:46.120 --> 00:04:48.120]  第二次再回來這裏
[00:04:48.120 --> 00:04:49.920]  瑞士的神學家巴特
[00:04:49.920 --> 00:04:51.320]  他曾經這樣寫
[00:04:51.320 --> 00:04:52.720]  他說教會的時間
[00:04:52.720 --> 00:04:54.120]  The time of the community
[00:04:54.120 --> 00:04:55.520]  The time of church
[00:04:55.520 --> 00:04:57.720]  教會的時間是一個什麼時間呢
[00:04:57.720 --> 00:04:59.520]  教會的時間就是介乎在
[00:04:59.520 --> 00:05:01.120]  耶穌的第一次來到
[00:05:01.120 --> 00:05:04.520]  和耶穌第二次再來的一個時間
[00:05:04.520 --> 00:05:06.120]  這個我們叫做Not yet
[00:05:06.120 --> 00:05:07.920]  這個是還沒有發生
[00:05:07.920 --> 00:05:09.720]  這個叫做尚未
[00:05:09.720 --> 00:05:10.320]  這個Not yet
[00:05:10.320 --> 00:05:11.920]  我們經常說的這個時間
[00:05:11.920 --> 00:05:13.120]  他說這個時間
[00:05:13.120 --> 00:05:14.320]  教會的時間
[00:05:14.320 --> 00:05:17.120]  其實本來就是一個叫做Between the times
[00:05:17.120 --> 00:05:19.920]  就是在兩個時刻的中間的這個時間
[00:05:19.920 --> 00:05:23.320]  教會本來就是存在在這兩個
[00:05:23.320 --> 00:05:26.520]  Adventist的時間的中間裏面
[00:05:26.520 --> 00:05:27.520]  就是說什麼呢
[00:05:27.520 --> 00:05:29.520]  就是說本來教會的時間
[00:05:29.520 --> 00:05:31.720]  教會存在的時間就是一個
[00:05:31.720 --> 00:05:33.520]  永遠都是在一個Adventist
[00:05:33.520 --> 00:05:35.520]  永遠都是在一個章臨期裏面
[00:05:35.520 --> 00:05:37.720]  教會永遠都是存在在
[00:05:37.720 --> 00:05:40.720]  這兩個的落差裏面
[00:05:40.720 --> 00:05:41.720]  一個是落差
[00:05:41.720 --> 00:05:42.920]  一個我們知道
[00:05:42.920 --> 00:05:45.320]  耶穌再回來的那個是說這個世界裏面
[00:05:45.320 --> 00:05:46.720]  不會再有傷痛
[00:05:46.720 --> 00:05:48.720]  不會再有流眼淚的時間
[00:05:48.720 --> 00:05:51.320]  不會再有這些這麼傷心的新聞
[00:05:51.320 --> 00:05:52.520]  不會再有死亡
[00:05:52.520 --> 00:05:53.520]  不會再有痛苦
[00:05:53.520 --> 00:05:55.920]  不會再有人需要經歷這種的離別
[00:05:55.920 --> 00:05:59.920]  但我們知道當耶穌在復活節
[00:05:59.920 --> 00:06:02.720]  當祂由墳墓裏面走出來的時候
[00:06:02.720 --> 00:06:04.720]  當祂由死去復活出來的時候
[00:06:04.720 --> 00:06:08.520]  我們知道是耶穌的國降臨了
[00:06:08.520 --> 00:06:13.920]  但是那些事情還沒有完全覆蓋整個世界
[00:06:13.920 --> 00:06:18.520]  所以我們中間仍然都會經歷黑暗還在掌權的時間
[00:06:18.520 --> 00:06:21.920]  我們仍然會經歷死亡在威脅我們的時間
[00:06:21.920 --> 00:06:23.920]  我們仍然會經歷人生裏面
[00:06:23.920 --> 00:06:24.920]  或者這個世界裏面
[00:06:24.920 --> 00:06:25.920]  在我們的城市
[00:06:25.920 --> 00:06:27.520]  在我們這個地方裏面
[00:06:27.520 --> 00:06:29.320]  仍然有很多的痛苦
[00:06:29.320 --> 00:06:31.320]  仍然會有很多的眼淚
[00:06:31.320 --> 00:06:32.920]  仍然會有很多的失望
[00:06:32.920 --> 00:06:34.520]  仍然會有很多的無助
[00:06:34.520 --> 00:06:36.320]  很多的無力感
[00:06:36.320 --> 00:06:38.720]  我們仍然都要經歷這種落差
[00:06:38.720 --> 00:06:40.520]  因為我們就是活在那個
[00:06:40.520 --> 00:06:41.720]  between the times
[00:06:41.720 --> 00:06:44.120]  就是活在那個兩個時刻的中間
[00:06:44.120 --> 00:06:47.120]  在兩個advantage的中間的位置裏面
[00:06:47.120 --> 00:06:49.920]  我們就要經歷這件事
[00:06:49.920 --> 00:06:51.520]  換句話說
[00:06:51.520 --> 00:06:54.520]  當我們活在這個between the times
[00:06:54.520 --> 00:06:56.720]  當我們活在這個中間的時間裏面
[00:06:56.720 --> 00:06:58.520]  那種張力裏面的時候
[00:06:58.520 --> 00:07:00.120]  這種not yet
[00:07:00.120 --> 00:07:02.120]  還沒有發生的那個張力
[00:07:02.120 --> 00:07:05.120]  就是耶穌已經將祂的國帶到地上
[00:07:05.120 --> 00:07:08.120]  但是又沒有完完全全地實現
[00:07:08.120 --> 00:07:10.520]  就是說那個勝利已經確立了
[00:07:10.520 --> 00:07:14.120]  但是唯獨那個敵人還沒有完完全全被人消滅
[00:07:14.120 --> 00:07:15.520]  我們正在生存
[00:07:15.520 --> 00:07:16.920]  我們在地上
[00:07:16.920 --> 00:07:19.520]  我們不是在經歷那個復活了的生命
[00:07:19.520 --> 00:07:23.320]  我們還在經歷這個會生老病死的軀殼
[00:07:23.320 --> 00:07:25.920]  我們還在經歷一個
[00:07:25.920 --> 00:07:28.520]  要面對死亡的人生
[00:07:28.520 --> 00:07:30.320]  要面對痛苦的人生
[00:07:30.320 --> 00:07:33.120]  要面對絕望的人生
[00:07:33.120 --> 00:07:35.120]  我們還沒有見到
[00:07:35.120 --> 00:07:36.120]  我們還沒有taste到
[00:07:36.120 --> 00:07:37.720]  嘗試得到
[00:07:37.720 --> 00:07:40.120]  將來那個有一天
[00:07:40.120 --> 00:07:42.520]  不會再有眼淚
[00:07:42.520 --> 00:07:45.120]  不會在這種失落裏面
[00:07:45.120 --> 00:07:46.320]  痛失自己的家園
[00:07:46.320 --> 00:07:49.120]  或者是痛失自己的家當
[00:07:49.120 --> 00:07:50.720]  或者痛失自己的家人
[00:07:50.720 --> 00:07:52.720]  那個痛苦裏面
[00:07:52.720 --> 00:07:55.120]  我們要不停地去打滾
[00:07:55.120 --> 00:07:57.520]  我們還沒有去到那個沒有眼淚
[00:07:57.520 --> 00:08:00.120]  沒有痛苦沒有悲傷的地方
[00:08:00.120 --> 00:08:03.120]  張臨奇就是提醒我們
[00:08:03.120 --> 00:08:05.120]  其實我們還在中間
[00:08:05.120 --> 00:08:08.120]  張臨奇除了是告訴我們
[00:08:08.120 --> 00:08:09.120]  耶穌第一次來了
[00:08:09.120 --> 00:08:11.120]  我們今天可以慶祝
[00:08:11.120 --> 00:08:13.120]  耶穌已經降臨了
[00:08:13.120 --> 00:08:14.120]  祂已經降世了
[00:08:14.120 --> 00:08:16.120]  祂做了很多事
[00:08:16.120 --> 00:08:18.120]  但是張臨奇還在提醒我們
[00:08:18.120 --> 00:08:19.120]  我們還沒有到
[00:08:19.120 --> 00:08:21.120]  我們還在中間
[00:08:21.120 --> 00:08:25.120]  還有很多生命裏面的痛苦還在發生
[00:08:25.120 --> 00:08:29.120]  我們還沒有完完全全地去到永生的另一邊
[00:08:29.120 --> 00:08:32.120]  所以張臨奇告訴我們
[00:08:32.120 --> 00:08:35.120]  正如以色列在很多千年前
[00:08:35.120 --> 00:08:38.120]  他們怎樣去期待他們的尼塞亞去降臨
[00:08:38.120 --> 00:08:41.120]  今天我們仍然在期盼
[00:08:41.120 --> 00:08:42.120]  在期待
[00:08:42.120 --> 00:08:46.120]  在想我們的君王
[00:08:46.120 --> 00:08:48.120]  我們的審判主
[00:08:48.120 --> 00:08:50.120]  他究竟何時會回來
[00:08:50.120 --> 00:08:52.120]  他究竟何時會來到這個世界上
[00:08:52.120 --> 00:08:54.120]  去消滅我們看到一切的邪惡
[00:08:54.120 --> 00:08:55.120]  一切的痛苦
[00:08:55.120 --> 00:08:56.120]  一切的黑暗
[00:08:56.120 --> 00:08:58.120]  那個時刻究竟何時會發生
[00:08:58.120 --> 00:09:00.120]  張臨奇就是告訴我們
[00:09:00.120 --> 00:09:02.120]  原來那個日子還沒有到
[00:09:02.120 --> 00:09:04.120]  但是我們很想祂來到
[00:09:04.120 --> 00:09:06.120]  張臨奇不是說有聖誕
[00:09:06.120 --> 00:09:08.120]  我們又可以開派對
[00:09:08.120 --> 00:09:11.120]  又可以去找機會去吃大餐
[00:09:11.120 --> 00:09:13.120]  又可以去吃自助餐
[00:09:13.120 --> 00:09:15.120]  張臨奇不是只說這個
[00:09:15.120 --> 00:09:21.120]  當我們這個星期在這個城市裏面
[00:09:21.120 --> 00:09:23.120]  我們的經歷
[00:09:23.120 --> 00:09:24.120]  我們所面對的事
[00:09:24.120 --> 00:09:26.120]  可能這個經歷
[00:09:26.120 --> 00:09:28.120]  我們正在經歷的感受
[00:09:28.120 --> 00:09:30.120]  正正是將我們帶到
[00:09:30.120 --> 00:09:32.120]  張臨奇的核心
[00:09:32.120 --> 00:09:35.120]  張臨奇的真正意義裏面
[00:09:35.120 --> 00:09:37.120]  讓我們去明白
[00:09:37.120 --> 00:09:39.120]  教會在地上
[00:09:39.120 --> 00:09:41.120]  在這二千年來
[00:09:41.120 --> 00:09:43.120]  或者直到耶穌再回來之前
[00:09:43.120 --> 00:09:45.120]  我們應該帶著一種
[00:09:45.120 --> 00:09:46.120]  什麼樣的態度
[00:09:46.120 --> 00:09:47.120]  我們應該帶著一種
[00:09:47.120 --> 00:09:48.120]  怎樣的期盼
[00:09:48.120 --> 00:09:51.120]  來期待耶穌的再臨
[00:09:51.120 --> 00:09:53.120]  如果是這樣的話
[00:09:53.120 --> 00:09:56.120]  即是說張臨奇本來
[00:09:56.120 --> 00:09:59.120]  應該是由黑暗開始
[00:09:59.120 --> 00:10:01.120]  張臨奇應該是
[00:10:01.120 --> 00:10:03.120]  在黑暗裏面來到開始
[00:10:03.120 --> 00:10:04.120]  應該是說那班
[00:10:04.120 --> 00:10:06.120]  活在黑暗裏面沒有盼望
[00:10:06.120 --> 00:10:07.120]  活在黑暗裏面
[00:10:07.120 --> 00:10:09.120]  我們仍然在經歷痛苦
[00:10:09.120 --> 00:10:10.120]  或者即使我們知道
[00:10:10.120 --> 00:10:12.120]  耶穌已經來到這個世界上
[00:10:12.120 --> 00:10:13.120]  但是這個世界上
[00:10:13.120 --> 00:10:15.120]  仍然有很多的黑暗
[00:10:15.120 --> 00:10:17.120]  仍然有很多的痛苦的時候
[00:10:17.120 --> 00:10:19.120]  我們怎樣可以去
[00:10:19.120 --> 00:10:21.120]  去望著將來的日子
[00:10:21.120 --> 00:10:23.120]  我們怎樣可以去
[00:10:23.120 --> 00:10:26.120]  不單止去找到這份盼望
[00:10:26.120 --> 00:10:29.120]  而是說我要捉緊這件事
[00:10:29.120 --> 00:10:31.120]  所以張臨奇的張力
[00:10:31.120 --> 00:10:34.120]  這種痛苦是怎樣產生的呢
[00:10:34.120 --> 00:10:35.120]  這種張力是源於
[00:10:35.120 --> 00:10:38.120]  因為你對你的將來有一個信念
[00:10:38.120 --> 00:10:40.120]  這種張力是因為你知道
[00:10:40.120 --> 00:10:43.120]  這個世界可以是這樣
[00:10:43.120 --> 00:10:45.120]  應該是這樣
[00:10:45.120 --> 00:10:48.120]  不過偏偏現在是這樣
[00:10:48.120 --> 00:10:50.120]  張臨奇那種張力
[00:10:50.120 --> 00:10:52.120]  我們正在經歷的那種
[00:10:52.120 --> 00:10:54.120]  很不舒服、很混亂的感覺
[00:10:54.120 --> 00:10:56.120]  正正是因為你知道
[00:10:56.120 --> 00:10:58.120]  這個世界當耶穌再回來的時候
[00:10:58.120 --> 00:11:00.120]  那個可以很完美的狀態
[00:11:00.120 --> 00:11:02.120]  和現在那個很破碎的狀態
[00:11:02.120 --> 00:11:04.120]  那個將來和現在的現實
[00:11:04.120 --> 00:11:07.120]  那個落差、那個張力實在太大了
[00:11:07.120 --> 00:11:09.120]  我們就是活在這種張力裏面
[00:11:09.120 --> 00:11:10.120]  我們就是
[00:11:10.120 --> 00:11:13.120]  神就將我們放在這種張力裏面
[00:11:13.120 --> 00:11:16.120]  將教會作為一個盼望的群體
[00:11:18.120 --> 00:11:21.120]  我們在這樣的一個現實裏面
[00:11:21.120 --> 00:11:26.120]  因為我們已經品嚐過
[00:11:26.120 --> 00:11:27.120]  我已經知道
[00:11:27.120 --> 00:11:29.120]  當耶穌來到我的生命裏面
[00:11:29.120 --> 00:11:31.120]  當耶穌來到我們這個群體裏面的時候
[00:11:31.120 --> 00:11:34.120]  我們可以經歷到甚麼
[00:11:34.120 --> 00:11:37.120]  我們可以得著甚麼
[00:11:37.120 --> 00:11:39.120]  我們已經開始可以去嘗到
[00:11:39.120 --> 00:11:42.120]  我們開始去品嚐到
[00:11:42.120 --> 00:11:44.120]  張臨奇是告訴我們
[00:11:44.120 --> 00:11:46.120]  這件事未完結
[00:11:46.120 --> 00:11:48.120]  我們的使命在這個地上
[00:11:48.120 --> 00:11:50.120]  是未完全去完成
[00:11:50.120 --> 00:11:54.120]  張臨奇是由這種黑暗來開始
[00:11:54.120 --> 00:11:57.120]  就是說這個節期
[00:11:57.120 --> 00:11:59.120]  弟兄姊妹可能你過了幾十年
[00:11:59.120 --> 00:12:00.120]  我也過了幾十年
[00:12:00.120 --> 00:12:02.120]  可能我們過往就是覺得
[00:12:02.120 --> 00:12:04.120]  這個就是預備聖誕節
[00:12:04.120 --> 00:12:06.120]  那種即使你不是基督徒
[00:12:06.120 --> 00:12:08.120]  我們身邊那個商業的世界
[00:12:08.120 --> 00:12:13.120]  都為我們繪製了一個非常歡樂的氣氛
[00:12:13.120 --> 00:12:14.120]  你走進去商場也好
[00:12:14.120 --> 00:12:17.120]  可能你走進家裏的電梯大堂也好
[00:12:17.120 --> 00:12:19.120]  都會有一種氣氛
[00:12:19.120 --> 00:12:22.120]  但是這個節期原來不是這樣去開始
[00:12:22.120 --> 00:12:25.120]  而是當我們對這個世界的破碎
[00:12:25.120 --> 00:12:26.120]  有一份真誠的
[00:12:26.120 --> 00:12:28.120]  有一份誠實的注視
[00:12:28.120 --> 00:12:30.120]  來去開始
[00:12:30.120 --> 00:12:33.120]  就是說除非我們能夠去承認
[00:12:33.120 --> 00:12:35.120]  這個世界裏面的黑暗
[00:12:35.120 --> 00:12:37.120]  那些陰影
[00:12:37.120 --> 00:12:39.120]  那些陰影是有多麼深
[00:12:39.120 --> 00:12:40.120]  多麼真實
[00:12:40.120 --> 00:12:41.120]  否則
[00:12:41.120 --> 00:12:43.120]  否則如果不是這樣的話
[00:12:43.120 --> 00:12:45.120]  我們點這些蠟燭
[00:12:45.120 --> 00:12:47.120]  都是沒有意義的
[00:12:47.120 --> 00:12:49.120]  如果我們不能夠去明白
[00:12:49.120 --> 00:12:51.120]  黑暗有多麼的真實
[00:12:51.120 --> 00:12:53.120]  當我們去點這些蠟燭的時候
[00:12:53.120 --> 00:12:54.120]  我們都不能夠去明白
[00:12:54.120 --> 00:12:56.120]  我們所擁有的盼望
[00:12:56.120 --> 00:12:59.120]  是有多麼的堅強
[00:12:59.120 --> 00:13:00.120]  在聖經裏面
[00:13:00.120 --> 00:13:06.120]  黑暗是起碼有兩層不同的意義或者概念
[00:13:06.120 --> 00:13:07.120]  第一
[00:13:07.120 --> 00:13:09.120]  聖經裏面說的黑暗是意味著
[00:13:09.120 --> 00:13:12.120]  那個充滿在我們世界裏面的邪惡
[00:13:12.120 --> 00:13:16.120]  那些我們都不能夠去形容得到的苦難
[00:13:16.120 --> 00:13:18.120]  我們知道在耶穌出生的那個年代
[00:13:18.120 --> 00:13:19.120]  已經有很多的暴力
[00:13:19.120 --> 00:13:21.120]  有很多的不公義
[00:13:21.120 --> 00:13:23.120]  已經有很多人會去濫權
[00:13:23.120 --> 00:13:26.120]  已經會有很多人在那個系統性裏面的貪婪
[00:13:26.120 --> 00:13:27.120]  即是他們是既得利益者
[00:13:27.120 --> 00:13:30.120]  我們知道已經有很多的人是無家可歸
[00:13:30.120 --> 00:13:31.120]  他們會成為了難民
[00:13:31.120 --> 00:13:33.120]  我們知道有很多人是流離失所的
[00:13:33.120 --> 00:13:34.120]  是被逼迫的
[00:13:34.120 --> 00:13:36.120]  那些家庭是被撕裂了
[00:13:36.120 --> 00:13:37.120]  破碎了的
[00:13:37.120 --> 00:13:39.120]  有很多人都是活在哀傷裏面的
[00:13:39.120 --> 00:13:41.120]  其實看來和我們今天經歷的
[00:13:41.120 --> 00:13:44.120]  和我們的城市和我們的世界
[00:13:44.120 --> 00:13:46.120]  可能都不是真的差太遠
[00:13:46.120 --> 00:13:49.120]  在這種聖經裏面形容的黑暗
[00:13:49.120 --> 00:13:51.120]  就是在說這些在我們社會裏面
[00:13:51.120 --> 00:13:53.120]  我們每一天都可以見到的邪惡
[00:13:53.120 --> 00:13:57.120]  我們每一天都可以見到的一些苦難
[00:13:57.120 --> 00:13:59.120]  但是聖經裏面說的黑暗
[00:13:59.120 --> 00:14:02.120]  還在說的是人裏面一種的無知
[00:14:02.120 --> 00:14:04.120]  和我們的無能
[00:14:04.120 --> 00:14:06.120]  人很多時候都會
[00:14:06.120 --> 00:14:07.120]  當他們離開了神之後
[00:14:07.120 --> 00:14:10.120]  很多時候都會嘗試用不同的方法
[00:14:10.120 --> 00:14:14.120]  來找回他們在不同神一起的時候
[00:14:14.120 --> 00:14:16.120]  他們失去的東西
[00:14:16.120 --> 00:14:17.120]  在舊約裏面
[00:14:17.120 --> 00:14:21.120]  可能有些人會嘗試去找一些求神問卜
[00:14:21.120 --> 00:14:22.120]  去找一些術士
[00:14:22.120 --> 00:14:24.120]  去用一些邪術
[00:14:24.120 --> 00:14:27.120]  直到今天我們仍然都用很多自己的方法
[00:14:27.120 --> 00:14:29.120]  來滿足我們自己的需要
[00:14:29.120 --> 00:14:32.120]  我們經常都仍然仰望我們
[00:14:32.120 --> 00:14:35.120]  在我們地上那些屬於人類的資源
[00:14:35.120 --> 00:14:38.120]  我們仍然都會想專家是怎樣說
[00:14:38.120 --> 00:14:40.120]  學者是怎樣看
[00:14:40.120 --> 00:14:41.120]  我們仍然都在想
[00:14:41.120 --> 00:14:45.120]  可以怎樣去有一個政權
[00:14:45.120 --> 00:14:47.120]  有一個集中資源的地方
[00:14:47.120 --> 00:14:49.120]  或者可能我們的市場是怎樣
[00:14:49.120 --> 00:14:52.120]  可不可以有些新的科技會幫到我們
[00:14:52.120 --> 00:14:55.120]  我們很多時候都仍然依賴人的智慧
[00:14:55.120 --> 00:14:56.120]  或者依賴人的能力
[00:14:56.120 --> 00:14:59.120]  或者我們的創新的能力
[00:14:59.120 --> 00:15:01.120]  來去面對這個世界的黑暗
[00:15:01.120 --> 00:15:04.120]  或者想去終結這個世界的黑暗
[00:15:05.120 --> 00:15:06.120]  我有一個朋友
[00:15:06.120 --> 00:15:09.120]  他說他是天主教徒
[00:15:09.120 --> 00:15:12.120]  前一陣子和他吃飯的時候
[00:15:12.120 --> 00:15:14.120]  他無端端和我說
[00:15:14.120 --> 00:15:17.120]  原來他不單止有去看相
[00:15:17.120 --> 00:15:19.120]  不是去看風水那麼簡單
[00:15:19.120 --> 00:15:20.120]  找人來
[00:15:20.120 --> 00:15:22.120]  他是有學風水
[00:15:22.120 --> 00:15:24.120]  我好奇地問他
[00:15:24.120 --> 00:15:26.120]  Alpha的精神
[00:15:26.120 --> 00:15:28.120]  我們是Be curious, not judgemental
[00:15:28.120 --> 00:15:30.120]  我不是愛莫斯
[00:15:30.120 --> 00:15:31.120]  為什麼這樣
[00:15:31.120 --> 00:15:33.120]  Curious, 純粹好奇
[00:15:33.120 --> 00:15:34.120]  我問他
[00:15:34.120 --> 00:15:38.120]  為什麼你對風水命理這麼有興趣
[00:15:38.120 --> 00:15:41.120]  其實風水命理就像科學一樣
[00:15:41.120 --> 00:15:42.120]  是統計來的
[00:15:42.120 --> 00:15:44.120]  當你知道了的時候
[00:15:44.120 --> 00:15:45.120]  你可以更加
[00:15:45.120 --> 00:15:47.120]  可以更加科學一點
[00:15:47.120 --> 00:15:49.120]  可以更加準確地拿捏
