
[00:00:00.000 --> 00:00:02.600]   Good morning, everybody.
[00:10:18.500 --> 00:10:21.900]   of Hebrews in regard to the law, a Pharisee.
[00:10:21.900 --> 00:10:24.260]   As for zeal, persecuting the church.
[00:10:24.260 --> 00:10:27.260]   As for righteousness based upon the law, faultless."
[00:10:27.260 --> 00:10:30.300]   In 2023 translation, this is what he's saying.
[00:10:30.300 --> 00:10:34.740]   "If you think you've done a lot with your life, trust me, it's nothing compared to what
[00:10:34.740 --> 00:10:35.900]   I've done.
[00:10:35.900 --> 00:10:37.660]   I'm the best of the best.
[00:10:37.660 --> 00:10:39.340]   I'm the creme de la creme.
[00:10:39.340 --> 00:10:42.340]   If you look at my resume, it's perfect.
[00:10:42.340 --> 00:10:44.820]   I'm the guy you aspire to be.
[00:10:44.820 --> 00:10:50.620]   I've done and achieved things you can only dream of doing yourself."
[00:10:50.620 --> 00:10:53.580]   But there's something important to note here.
[00:10:53.580 --> 00:10:57.500]   As much as he's achieved, what Paul is saying here, it's not the things that he achieved
[00:10:57.500 --> 00:10:59.220]   are of no value at all.
[00:10:59.220 --> 00:11:04.940]   He recognizes that these goals, these achievements he has are of great value.
[00:11:04.940 --> 00:11:06.440]   They are important.
[00:11:06.440 --> 00:11:11.800]   These things were precious to him, but yet he's still willing to throw it all away.
[00:11:11.800 --> 00:11:16.220]   In other words, what Paul is saying, Paul is not throwing away rubbish in order to gain
[00:11:16.220 --> 00:11:17.340]   Christ.
[00:11:17.340 --> 00:11:25.060]   He is throwing the things away that were extremely important to him in order to gain Christ.
[00:11:25.060 --> 00:11:28.180]   This is why his testimony is so remarkable.
[00:11:28.180 --> 00:11:33.420]   What Paul is saying that the best achievements he's gained in his life have become meaningless
[00:11:33.420 --> 00:11:38.580]   to him, that all the goals that he's reached are rubbish.
[00:11:38.580 --> 00:11:40.420]   Why?
[00:11:40.420 --> 00:11:43.980]   The answer is powerful but simple.
[00:11:43.980 --> 00:11:48.860]   He has a new goal, and that's Jesus.
[00:11:48.860 --> 00:11:53.660]   So in a world and a culture that puts so much focus on achievement, it seems like such a
[00:11:53.660 --> 00:11:58.540]   ridiculous thing to do, especially if you've achieved so much.
[00:11:58.540 --> 00:12:03.100]   But this is exactly the challenge that lies before us today.
[00:12:03.100 --> 00:12:07.860]   So let me ask us this, church, before or ahead of all the goals you want to see happen in
[00:12:07.860 --> 00:12:14.540]   2024, are we willing to put Jesus first?
[00:12:14.540 --> 00:12:18.780]   Paul's not talking about giving everything for the sake of nothing.
[00:12:18.780 --> 00:12:20.460]   There's a reason and a motivation.
[00:12:20.460 --> 00:12:25.060]   He hasn't gone crazy, although some might say he has lost his mind, but there's a motivation
[00:12:25.060 --> 00:12:27.140]   to do what he is doing.
[00:12:27.140 --> 00:12:31.420]   He is willing to give up everything because he has found something that's worth more than
[00:12:31.420 --> 00:12:34.380]   all these things put together.
[00:12:34.380 --> 00:12:41.220]   And Paul is giving up everything because of the surpassing worth of knowing Christ Jesus,
[00:12:41.220 --> 00:12:43.220]   my Lord.
[00:12:43.220 --> 00:12:49.100]   Paul is giving up everything so he can walk in true righteousness.
[00:12:49.100 --> 00:12:51.940]   You see, he recognizes he had a righteousness once.
[00:12:51.940 --> 00:12:55.540]   He was perfect, he says, in following the law.
[00:12:55.540 --> 00:12:58.860]   But his righteousness wasn't one from God.
[00:12:58.860 --> 00:13:02.260]   It was one that was done by his own power.
[00:13:02.260 --> 00:13:08.460]   But now he recognizes there's a better righteousness, one that he could never achieve on his own,
[00:13:08.460 --> 00:13:12.380]   one that can only be given through life in Jesus.
[00:13:12.380 --> 00:13:16.340]   Paul is giving up everything so that he could have a life that is not defined by personal
[00:13:16.340 --> 00:13:24.140]   achievements, but is a life that is lived, defined through faith in Christ.
[00:13:24.140 --> 00:13:30.500]   He's choosing to give up even the best things so he could receive something better.
[00:13:30.500 --> 00:13:37.460]   At the risk of repeating myself, we have to understand Paul gave up everything, everything,
[00:13:37.460 --> 00:13:43.260]   his comfort, his reputation, the trajectory that was his, his money, his power, his identity,
[00:13:43.260 --> 00:13:50.180]   so that he could have a deeper and more intimate relationship with Jesus.
[00:13:50.180 --> 00:13:53.100]   And where do you think he got this example from?
[00:13:53.100 --> 00:13:57.300]   Because by the way, isn't this what Jesus did for us?
[00:13:57.300 --> 00:14:00.340]   Isn't this what we just celebrated at Christmas?
[00:14:00.340 --> 00:14:06.660]   Jesus who gave up his position in heaven, who made himself nothing, taking on the nature
[00:14:06.660 --> 00:14:15.100]   of a servant, humbled himself, becoming obedient to death, even death on a cross.
[00:14:15.100 --> 00:14:16.820]   Why?
[00:14:16.820 --> 00:14:23.340]   So then he could pave the way for us to have an intimate relationship with him.
[00:14:23.340 --> 00:14:24.700]   So let me ask this again.
[00:14:24.700 --> 00:14:28.020]   I'm going to phrase it more directly towards ourselves this morning.
[00:14:28.020 --> 00:14:33.900]   Are you willing to let go of all things, even your best things, even your most precious
[00:14:33.900 --> 00:14:38.260]   things in order to gain Jesus?
[00:14:38.260 --> 00:14:43.220]   Could this be the one goal you give yourself above all other goals?
[00:14:43.220 --> 00:14:49.340]   If the answer is yes, and I hope it is, we're going to talk about how to do this a little
[00:14:49.340 --> 00:14:50.340]   bit.
[00:14:50.340 --> 00:14:55.820]   Because after, like I said, after giving up our most precious things, we gain something.
[00:14:55.820 --> 00:14:59.380]   This passage gives us new goals to aim towards.
[00:14:59.380 --> 00:15:06.380]   Paul says this, "I want to know Christ, to know the power of his resurrection and participations
[00:15:06.380 --> 00:15:12.340]   in his sufferings, becoming like him in his death, and so somehow attaining to the resurrection
[00:15:12.340 --> 00:15:14.480]   of the dead."
[00:15:14.480 --> 00:15:20.740]   So like I said, if you want some new goals for 2024, if you're looking for some framework
[00:15:20.740 --> 00:15:27.460]   to walk towards in your fast, this might be helpful for you right now.
[00:15:27.460 --> 00:15:31.820]   First thing is this, to know Christ.
[00:15:31.820 --> 00:15:33.540]   To know Christ.
[00:15:33.540 --> 00:15:38.780]   When Paul speaks of knowing Christ, this of course is more than just a general knowledge.
[00:15:38.780 --> 00:15:41.980]   It's more than just an intellectual awareness.
[00:15:41.980 --> 00:15:46.980]   But to know Christ is to be in relationship with him.
[00:15:46.980 --> 00:15:51.420]   Many of us in this room, we might know a lot about who Christ is.
[00:15:51.420 --> 00:15:54.140]   In fact, we might know a lot about a lot of people.
[00:15:54.140 --> 00:15:56.980]   I follow Dwayne "The Rock" Johnson on Instagram, right?
[00:15:56.980 --> 00:15:59.260]   And I know sometimes he posts what he's doing.
[00:15:59.260 --> 00:16:00.260]   I wouldn't say I know him.
[00:16:00.260 --> 00:16:05.020]   I mean, I know we have a similar physique, but apart from that, I don't know him that
[00:16:05.020 --> 00:16:06.020]   well, right?
[00:16:06.020 --> 00:16:09.300]   So I wouldn't say I was friends with him.
[00:16:09.300 --> 00:16:11.380]   So I'll say this again.
[00:16:11.380 --> 00:16:16.660]   To know Christ means we have to be in relationship with him.
[00:16:16.660 --> 00:16:21.140]   Not just being a part of a church, not just coming to Sunday services, attending Bible
[00:16:21.140 --> 00:16:22.140]   studies.
[00:16:22.140 --> 00:16:28.100]   The call here is not to know about Jesus, but to know him in a way that actually shapes
[00:16:28.100 --> 00:16:32.000]   and directs your life.
[00:16:32.000 --> 00:16:34.040]   My family in Christ.
[00:16:34.040 --> 00:16:37.820]   Do you truly know Jesus?
[00:16:37.820 --> 00:16:44.900]   Now, in order to truly know Jesus, you must also participate in this next step, to know
[00:16:44.900 --> 00:16:51.260]   this thing, to know the power of his resurrection.
[00:16:51.260 --> 00:16:56.580]   The most powerful display of God's love was shown to us when Jesus sacrificed himself
[00:16:56.580 --> 00:16:58.440]   on the cross.
[00:16:58.440 --> 00:17:04.140]   But the most powerful display of God's power was shown to us when Jesus was resurrected
[00:17:04.140 --> 00:17:06.960]   from the dead.
[00:17:06.960 --> 00:17:12.400]   And so if we truly want to walk in the life-changing relationship with Jesus in a way that actually
[00:17:12.400 --> 00:17:19.900]   shapes and directs our life, if we really want that, we have to understand that we do
[00:17:19.900 --> 00:17:25.980]   that by the power, the same power that raised Jesus from the dead lives in you.
[00:17:25.980 --> 00:17:32.180]   That's what empowers you to live a life-changing relationship with Jesus.
[00:17:32.180 --> 00:17:37.220]   But again, I think this is something we sometimes underestimate or forget about.
[00:17:37.220 --> 00:17:38.220]   We do.
[00:17:38.220 --> 00:17:42.220]   We underestimate what we can do in the name of Jesus.
[00:17:42.220 --> 00:17:44.780]   So we forget about this resurrection power.
[00:17:44.780 --> 00:17:47.500]   It makes us timid in our faith.
[00:17:47.500 --> 00:17:49.260]   We get scared.
[00:17:49.260 --> 00:17:53.940]   We start to think that there's certain things that God can't do.
[00:17:53.940 --> 00:17:58.340]   But let's not forget, church, with God, what things are possible?
[00:17:58.340 --> 00:18:00.660]   All things are possible.
[00:18:00.660 --> 00:18:06.460]   The biggest mountains of struggle in our lives that seem so insurmountable, God can move
[00:18:06.460 --> 00:18:08.740]   that mountain.
[00:18:08.740 --> 00:18:09.740]   All things.
[00:18:09.740 --> 00:18:14.280]   But here's the great mystery.
[00:18:14.280 --> 00:18:20.700]   At the same time, the power of resurrection in our lives also works in more subtle ways.
[00:18:20.700 --> 00:18:25.860]   Resurrection power might work in your way, in your life, like giving you encouragement
[00:18:25.860 --> 00:18:28.420]   in time of need.
[00:18:28.420 --> 00:18:31.820]   It might give you the courage to have that conversation with the person that you know
[00:18:31.820 --> 00:18:34.100]   is struggling in their faith.
[00:18:34.100 --> 00:18:37.620]   It might give you the wisdom and the patience to sit next to someone who's going through
[00:18:37.620 --> 00:18:39.060]   pain.
[00:18:39.060 --> 00:18:43.860]   It might give you a generous spirit to give away things, to help someone without anyone
[00:18:43.860 --> 00:18:47.100]   ever knowing a thing about it.
[00:18:47.100 --> 00:18:52.740]   It might not be as loud, but it's definitely as powerful.
[00:18:52.740 --> 00:19:01.140]   So my question for us in this, do you want to know the power of resurrection in your
[00:19:01.140 --> 00:19:02.940]   life?
[00:19:02.940 --> 00:19:08.380]   Do you want to know Jesus, and do you want to know the power of his resurrection in your
[00:19:08.380 --> 00:19:11.260]   life?
[00:19:11.260 --> 00:19:15.560]   All this, of course, is gonna ask something for us.
[00:19:15.560 --> 00:19:22.340]   And it's going to require you to, and Paul says, participate in suffering.
[00:19:22.340 --> 00:19:27.680]   Now why would we want to participate in suffering?
[00:19:27.680 --> 00:19:34.020]   If we truly want to know Jesus and his power, then it's not just all about warm, fuzzy feelings,
[00:19:34.020 --> 00:19:38.700]   walking in his blessings, being encouraged, gathering community, as beautiful and as necessary
[00:19:38.700 --> 00:19:40.100]   as these things are.
[00:19:40.100 --> 00:19:44.640]   There is also, church, a call to suffer.
[00:19:44.640 --> 00:19:50.980]   To know Jesus fully means we must be able to relate what it means to suffer.
[00:19:50.980 --> 00:19:56.640]   Jesus himself says this, "Don't be surprised if people hate you.
[00:19:56.640 --> 00:19:59.760]   Take up your cross, then follow me."
[00:19:59.760 --> 00:20:05.400]   To the rich young ruler, he says, "If you want to follow me for real, sell everything,
[00:20:05.400 --> 00:20:09.620]   then you can come and follow me."
[00:20:09.620 --> 00:20:13.700]   Suffering is one of those Christian characteristics, one of those things of Christian life that
[00:20:13.700 --> 00:20:17.440]   we would like to conveniently ignore.
[00:20:17.440 --> 00:20:23.080]   But scripture tells us clearly we must be willing to embrace it.
[00:20:23.080 --> 00:20:27.160]   In other letters of Paul, in other books and parts of the Bible, it tells us that we have
[00:20:27.160 --> 00:20:33.720]   to go through things like endurance, refining, and perseverance, things that are not pleasant
[00:20:33.720 --> 00:20:35.980]   at the time when we go through them.
[00:20:35.980 --> 00:20:43.560]   They are painful, but is necessary for our righteousness.
[00:20:43.560 --> 00:20:46.100]   Now don't hear me wrong.
[00:20:46.100 --> 00:20:47.100]   I know, okay?
[00:20:47.100 --> 00:20:49.760]   We need to look after ourselves.
[00:20:49.760 --> 00:20:53.240]   Practicing self-care is an essential skill for our lives.
[00:20:53.240 --> 00:20:57.360]   I'm not calling us to look, search for suffering and just go through suffering for the sake
[00:20:57.360 --> 00:20:59.240]   of it.
[00:20:59.240 --> 00:21:05.360]   However, I do think there comes a point sometimes when self-care turns into selfishness or even
[00:21:05.360 --> 00:21:11.200]   self-indulgence, which means that every time something hard comes up, everything, you know,
[00:21:11.200 --> 00:21:17.320]   a tough road is up ahead, our natural inclination might be to avoid it.
[00:21:17.320 --> 00:21:21.400]   And we start to think, "Well, surely God's not calling me to step into this direction.
[00:21:21.400 --> 00:21:22.560]   That's gonna be hard.
[00:21:22.560 --> 00:21:23.940]   That's gonna cost me something.
[00:21:23.940 --> 00:21:24.940]   It's gonna be difficult."
[00:21:24.940 --> 00:21:35.480]   But church, let's not forget, we follow a Savior who was always willing to step right
[00:21:35.480 --> 00:21:40.620]   into the middle of suffering, who wasn't afraid of the storms.
[00:21:40.620 --> 00:21:44.960]   We follow a Savior who never shrunk back from doing the difficult thing.
[00:21:44.960 --> 00:21:50.640]   Therefore, as His followers, we need to learn how to embrace suffering as a way of getting
[00:21:50.640 --> 00:21:53.800]   to know Jesus better.
[00:21:53.800 --> 00:21:58.640]   We need to learn to be comfortable in navigating through the difficult things in life because
[00:21:58.640 --> 00:22:03.560]   the truth is the world around us is in a constant state of groaning.
[00:22:03.560 --> 00:22:07.080]   And the effects of sin in this world are still very much at play.
[00:22:07.080 --> 00:22:12.480]   Therefore, learning how to go through suffering means learning how to see Jesus in the midst
[00:22:12.480 --> 00:22:19.520]   of pain and inviting others to do the same.
[00:22:19.520 --> 00:22:26.520]   And the key to all of this, Paul tells us, it's becoming like Him in death.
[00:22:26.520 --> 00:22:30.800]   Again, it doesn't seem to make sense.
[00:22:30.800 --> 00:22:33.400]   If we want to gain something, we have to die.
[00:22:33.400 --> 00:22:35.720]   If we want to gain Jesus, we have to die.
[00:22:35.720 --> 00:22:40.640]   How does death lead to gain?
[00:22:40.640 --> 00:22:42.320]   Well think about it this way.
[00:22:42.320 --> 00:22:46.400]   What was Jesus' biggest achievement when He was here on this earth?
[00:22:46.400 --> 00:22:48.080]   What would you say that was?
[00:22:48.080 --> 00:22:53.120]   He did a lot of miracles, fed 5,000 people, walked on water, healed people, healed the
[00:22:53.120 --> 00:22:56.780]   sick, even resurrected the dead.
[00:22:56.780 --> 00:23:03.480]   But the biggest achievement, I might put to you, that Jesus achieved on this earth was
[00:23:03.480 --> 00:23:06.840]   in fact His death.
[00:23:06.840 --> 00:23:09.400]   Because Jesus dying was a shock to everyone.
[00:23:09.400 --> 00:23:11.200]   Nobody expected Jesus to die.
[00:23:11.200 --> 00:23:16.800]   Not even the enemy expected things would work out that way for Jesus on this earth.
[00:23:16.800 --> 00:23:18.780]   But He had to die.
[00:23:18.780 --> 00:23:21.400]   He had to die so that we could live.
[00:23:21.400 --> 00:23:24.320]   He had to die so that sin could be defeated.
[00:23:24.320 --> 00:23:29.920]   And so brothers and sisters, in the same way, in order for us to truly know Christ, we too
[00:23:29.920 --> 00:23:34.280]   have to die to the sins in our lives.
[00:23:34.280 --> 00:23:39.400]   To be in a true relationship with Jesus is to die to the things that hold us back from
