
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:03:31.560 --> 00:03:34.620]   For the same spirit, the Bible says,
[00:03:34.620 --> 00:03:37.420]   that raised Christ from the dead is now in you.
[00:03:37.420 --> 00:03:41.460]   And so I wanna pray that you would feel
[00:03:41.460 --> 00:03:44.260]   as we open God's word together here this morning,
[00:03:44.260 --> 00:03:48.320]   you would feel the calling of Christ upon you again.
[00:03:48.320 --> 00:03:52.200]   For those of you that have been feeling weak,
[00:03:52.200 --> 00:03:53.340]   you will feel strong.
[00:03:53.340 --> 00:03:57.380]   For those that have been overwhelmed, you'll be comforted.
[00:03:57.380 --> 00:04:00.660]   For those that have felt to shrink back in this season,
[00:04:00.660 --> 00:04:03.400]   you will feel the Holy Spirit's wind behind your back.
[00:04:03.400 --> 00:04:06.820]   Lord, I pray for a releasing of your people
[00:04:06.820 --> 00:04:11.020]   as we open your word together here this morning.
[00:04:11.020 --> 00:04:13.800]   Holy Spirit, come.
[00:04:14.640 --> 00:04:15.720]   Holy Spirit, come.
[00:04:15.720 --> 00:04:21.080]   We thank you for this, Lord.
[00:04:21.080 --> 00:04:26.320]   And to you be the glory, we pray, in Jesus' name.
[00:04:26.320 --> 00:04:30.520]   Everyone says, amen, amen.
[00:04:30.520 --> 00:04:32.200]   Hey, can we thank our worship team?
[00:04:32.200 --> 00:04:35.700]   (congregation applauding)
[00:04:35.700 --> 00:04:37.880]   Well, welcome to the Vine.
[00:04:37.880 --> 00:04:39.600]   If this is your relative first time with us,
[00:04:39.600 --> 00:04:40.480]   we're so glad you're here.
[00:04:40.480 --> 00:04:43.320]   And we know that we got a full overflow as well.
[00:04:43.320 --> 00:04:46.520]   Outside and people joining us online from around the world.
[00:04:46.520 --> 00:04:47.480]   We're so glad you're here.
[00:04:47.480 --> 00:04:51.720]   And isn't it wonderful to be in a crazy city like Hong Kong
[00:04:51.720 --> 00:04:53.720]   and just have a moment where we can go,
[00:04:53.720 --> 00:04:57.520]   just me, just me?
[00:04:57.520 --> 00:04:58.360]   Thank you.
[00:04:58.360 --> 00:05:02.080]   Or we can just take the foot off the gas for a moment
[00:05:02.080 --> 00:05:04.800]   and just kind of go, thank you, Lord.
[00:05:04.800 --> 00:05:06.080]   Thanks for being with us.
[00:05:06.080 --> 00:05:08.880]   I wonder if you've ever experienced
[00:05:08.880 --> 00:05:13.080]   the absolute blackness of the darkness of night.
[00:05:13.080 --> 00:05:14.920]   I wonder if you've ever been in a situation
[00:05:14.920 --> 00:05:18.760]   where you've been in the complete darkness of an evening
[00:05:18.760 --> 00:05:21.640]   or a complete darkness of a night.
[00:05:21.640 --> 00:05:23.960]   If you're anything like me and you grew up here in Hong Kong
[00:05:23.960 --> 00:05:25.360]   then chances are you haven't.
[00:05:25.360 --> 00:05:29.760]   Because we live in a city, don't we, that's 24/7?
[00:05:29.760 --> 00:05:34.600]   A city that is filled with the ambient neon light pollution
[00:05:34.600 --> 00:05:35.760]   that it is.
[00:05:35.760 --> 00:05:37.640]   Whenever we go to bed at night,
[00:05:37.640 --> 00:05:39.720]   we may draw the curtains and turn off the lights
[00:05:39.720 --> 00:05:42.880]   in our house, but it feels like there's this other big light
[00:05:42.880 --> 00:05:44.800]   glowing out there.
[00:05:44.800 --> 00:05:46.000]   And I grew up in this city
[00:05:46.000 --> 00:05:49.320]   and I've always had ambient light around me always.
[00:05:49.320 --> 00:05:51.680]   And I've never really known the trueness
[00:05:51.680 --> 00:05:52.840]   of what darkness is like.
[00:05:52.840 --> 00:05:56.880]   I've just gotten used to sleeping with the glow of a city
[00:05:56.880 --> 00:05:59.880]   that is 24/7, that never sleeps.
[00:05:59.880 --> 00:06:02.080]   But this all changed when my wife invited me
[00:06:02.080 --> 00:06:04.440]   to come and visit her and her family
[00:06:04.440 --> 00:06:07.760]   in their small little town in New Zealand.
[00:06:07.760 --> 00:06:11.200]   New Zealand that doesn't have any neon lights.
[00:06:11.200 --> 00:06:14.760]   And I remember that first night I had gone to bed,
[00:06:14.760 --> 00:06:17.360]   I was exhausted, I mean, traveled down and was tired.
[00:06:17.360 --> 00:06:21.160]   And I got into bed and I had a little side lamp on
[00:06:21.160 --> 00:06:22.280]   and I was reading my book,
[00:06:22.280 --> 00:06:23.800]   but I couldn't read for very long, I was super tired,
[00:06:23.800 --> 00:06:25.000]   put the book down.
[00:06:25.000 --> 00:06:29.040]   I turned the light out and I freaked out.
[00:06:29.040 --> 00:06:30.320]   Because for the first time,
[00:06:30.320 --> 00:06:32.840]   literally probably the first time in my life,
[00:06:32.840 --> 00:06:34.640]   I was finally in a place
[00:06:34.640 --> 00:06:37.000]   where there was no light pollution at all.
[00:06:37.000 --> 00:06:39.760]   And suddenly I was in darkness, like complete darkness.
[00:06:39.760 --> 00:06:41.560]   It was like, (screams)
[00:06:41.560 --> 00:06:43.840]   like I really didn't like it, it filled me with fear.
[00:06:43.840 --> 00:06:46.200]   There was actually no difference in that room
[00:06:46.200 --> 00:06:47.640]   as I'm lying in that bed
[00:06:47.640 --> 00:06:50.320]   between having my eyes open or my eyes closed.
[00:06:50.320 --> 00:06:52.120]   It was completely black either way.
[00:06:52.120 --> 00:06:53.920]   I remember lying there,
[00:06:53.920 --> 00:06:56.080]   putting my hand in front of my face like this
[00:06:56.080 --> 00:06:58.760]   just to make sure I still had limbs on me.
[00:06:58.760 --> 00:07:01.280]   'Cause I could not literally see my hand
[00:07:01.280 --> 00:07:03.480]   right in front of my face.
[00:07:03.480 --> 00:07:05.240]   And I remember lying there thinking,
[00:07:05.240 --> 00:07:09.200]   I'm glad I'm here visiting my beautiful wife and her family,
[00:07:09.200 --> 00:07:12.320]   but I can't sleep in darkness.
[00:07:12.320 --> 00:07:15.720]   It's like I needed like some ambient light somewhere
[00:07:15.720 --> 00:07:19.200]   to kind of lull me into a place of being able to sleep.
[00:07:19.200 --> 00:07:23.760]   The darkness was total and the darkness was uncomfortable.
[00:07:23.760 --> 00:07:25.640]   I needed some light.
[00:07:25.640 --> 00:07:29.640]   As Paul continues this incredible letter
[00:07:29.640 --> 00:07:32.520]   to the church in Ephesus that we've been going through
[00:07:32.520 --> 00:07:35.360]   as a church over the last number of weeks,
[00:07:35.360 --> 00:07:38.640]   he comes to a section of it, chapters five and six,
[00:07:38.640 --> 00:07:40.760]   where he has some of the strongest things
[00:07:40.760 --> 00:07:43.120]   that he wants to say to his church community.
[00:07:43.120 --> 00:07:45.080]   Stuff that's actually gonna be kind of difficult
[00:07:45.080 --> 00:07:46.520]   for them to hear.
[00:07:46.520 --> 00:07:49.920]   Stuff that's gonna shake up a few things amongst them
[00:07:49.920 --> 00:07:53.120]   and stuff that's gonna sober them
[00:07:53.120 --> 00:07:55.400]   in terms of how they think about church
[00:07:55.400 --> 00:07:57.760]   and life and community.
[00:07:57.760 --> 00:07:59.160]   And Paul's doing this off the back
[00:07:59.160 --> 00:08:01.560]   of what Pastor Tim shared with us last week
[00:08:01.560 --> 00:08:03.760]   about this idea of taking off the old self,
[00:08:03.760 --> 00:08:06.680]   which is being corrupted by a deceit
[00:08:06.680 --> 00:08:10.320]   and our deceitful desires and putting on the new self
[00:08:10.320 --> 00:08:12.640]   that is filled with freedom and love
[00:08:12.640 --> 00:08:15.080]   and the glory of God and holiness.
[00:08:15.080 --> 00:08:16.120]   And Paul's just taught them,
[00:08:16.120 --> 00:08:18.360]   look, I want you to take off the old stuff,
[00:08:18.360 --> 00:08:19.440]   put on the new stuff.
[00:08:19.440 --> 00:08:22.160]   And then from chapters five and six,
[00:08:22.160 --> 00:08:23.840]   he basically unpacks what it is
[00:08:23.840 --> 00:08:25.640]   that he wants them to take off
[00:08:25.640 --> 00:08:28.920]   and what it is that they can now put on.
[00:08:28.920 --> 00:08:31.720]   And the passage that we're looking at here this morning,
[00:08:31.720 --> 00:08:34.120]   I think is perhaps the hardest things
[00:08:34.120 --> 00:08:35.360]   that he has to say to his church.
[00:08:35.360 --> 00:08:38.200]   He's got some pretty tough stuff to say to them
[00:08:38.200 --> 00:08:40.680]   in these verses that we're looking at.
[00:08:40.680 --> 00:08:43.800]   But everything we've seen of Paul so far in this letter
[00:08:43.800 --> 00:08:45.320]   is important for us to remember.
[00:08:45.320 --> 00:08:48.160]   Paul has an incredible pastoral heart.
[00:08:48.160 --> 00:08:50.800]   I mean, he loves the people of his church so much.
[00:08:50.800 --> 00:08:52.360]   We've seen this throughout the letter, haven't we?
[00:08:52.360 --> 00:08:55.120]   He's just spent three chapters, chapters one to three,
[00:08:55.120 --> 00:08:57.920]   unpacking Christ and what Christ has done
[00:08:57.920 --> 00:08:59.800]   and the grace that Christ has done
[00:08:59.800 --> 00:09:01.200]   to pay the price for our sins
[00:09:01.200 --> 00:09:03.000]   and to bring us into new life.
[00:09:03.000 --> 00:09:04.400]   He's then at the end of chapter three,
[00:09:04.400 --> 00:09:06.520]   prayed that beautiful prayer of love.
[00:09:06.520 --> 00:09:09.160]   Oh, church, I wish that you would be strengthened
[00:09:09.160 --> 00:09:11.560]   from within you with the power of the Spirit,
[00:09:11.560 --> 00:09:13.640]   that you would know the height, depth, and width
[00:09:13.640 --> 00:09:15.080]   and the length of love,
[00:09:15.080 --> 00:09:16.960]   that love that surpasses understanding
[00:09:16.960 --> 00:09:18.320]   would be inside of you.
[00:09:18.320 --> 00:09:20.760]   He said, I want you to know love.
[00:09:20.760 --> 00:09:22.560]   And then he started chapter four with,
[00:09:22.560 --> 00:09:25.080]   hey, I want you to now live a life that's worthy
[00:09:25.080 --> 00:09:26.680]   of all the things that we've just talked about
[00:09:26.680 --> 00:09:28.200]   in the first three chapters.
[00:09:28.200 --> 00:09:30.600]   And I want you as a church body,
[00:09:30.600 --> 00:09:34.040]   as a Christian community to find unity together
[00:09:34.040 --> 00:09:35.880]   in the faith and the knowledge of the Son of God.
[00:09:35.880 --> 00:09:37.760]   He's just poured all that out.
[00:09:37.760 --> 00:09:39.520]   And now he's getting to the point
[00:09:39.520 --> 00:09:41.280]   where really the rubber hits the road.
[00:09:41.280 --> 00:09:42.400]   And he's saying to the church,
[00:09:42.400 --> 00:09:45.600]   but there's still this going on inside of you.
[00:09:45.600 --> 00:09:47.120]   Despite all the stuff that we've seen,
[00:09:47.120 --> 00:09:49.800]   there's still this, but his pastoral heart is like,
[00:09:49.800 --> 00:09:52.560]   how do I explain this in a way
[00:09:52.560 --> 00:09:54.960]   that number one, sobers you
[00:09:54.960 --> 00:09:57.000]   and helps you to understand the sin
[00:09:57.000 --> 00:09:58.200]   that is still at work in you
[00:09:58.200 --> 00:10:00.480]   and leads you to deal with that,
[00:10:00.480 --> 00:10:02.960]   but equally inspire you,
[00:10:02.960 --> 00:10:05.480]   lift you up so that you're living better.
[00:10:05.480 --> 00:10:07.240]   You're desiring to live in a way
[00:10:07.240 --> 00:10:08.320]   that you're not currently living.
[00:10:08.320 --> 00:10:10.400]   He's like, how do I do this?
[00:10:10.400 --> 00:10:13.680]   Sober you, inspire you.
[00:10:13.680 --> 00:10:16.280]   And so here's what he decides to do.
[00:10:16.280 --> 00:10:19.280]   He decides to dig into the rich history,
[00:10:19.280 --> 00:10:23.360]   biblical history of the metaphor of darkness and light
[00:10:23.360 --> 00:10:26.680]   in order to help his church to understand
[00:10:26.680 --> 00:10:29.040]   how they need to take off.
[00:10:29.040 --> 00:10:31.200]   But actually Christ has already done
[00:10:31.200 --> 00:10:34.080]   and placed upon them so much.
[00:10:34.080 --> 00:10:37.880]   And as I unpack this metaphor that Paul brings us
[00:10:37.880 --> 00:10:41.800]   of darkness and light with you today, here's my prayer.
[00:10:41.800 --> 00:10:46.800]   I feel in my spirit that many of us here, myself included,
[00:10:46.800 --> 00:10:49.880]   where it doesn't make a difference
[00:10:49.880 --> 00:10:51.720]   whether our eyes are open or our eyes are closed,
[00:10:51.720 --> 00:10:54.880]   we're still seeing darkness.
[00:10:54.880 --> 00:10:58.320]   We're really struggling to see the future for ourselves.
[00:10:59.240 --> 00:11:02.720]   We're struggling perhaps to see the future for our city.
[00:11:02.720 --> 00:11:05.160]   We're struggling perhaps to see anything good at all.
[00:11:05.160 --> 00:11:08.320]   And when we look around the world, we see so much darkness
[00:11:08.320 --> 00:11:10.960]   and it's almost like there's a hand in front of us,
[00:11:10.960 --> 00:11:12.840]   but we cannot see it.
[00:11:12.840 --> 00:11:14.680]   Some of you right now are currently
[00:11:14.680 --> 00:11:17.400]   in a posture of blindness.
[00:11:17.400 --> 00:11:22.200]   And my prayer as we open up these passages today
[00:11:22.200 --> 00:11:24.360]   is that something would click for you.
[00:11:24.360 --> 00:11:26.680]   Something would shift in your spirit
[00:11:26.680 --> 00:11:30.200]   and you would go from darkness to light.
[00:11:30.200 --> 00:11:33.000]   Let me read this to you from Ephesians 5,
[00:11:33.000 --> 00:11:35.280]   starting in verse three.
[00:11:35.280 --> 00:11:38.280]   Listen to these strong words of the Apostle Paul,
[00:11:38.280 --> 00:11:41.000]   but from a pastoral heart for his church.
[00:11:41.000 --> 00:11:43.160]   He says, "But among you, there must not even be a hint
[00:11:43.160 --> 00:11:47.080]   of sexual immorality or of any kind of impurity or of greed
[00:11:47.080 --> 00:11:49.880]   because these are improper for God's people.
[00:11:49.880 --> 00:11:52.360]   Nor should there be obscenity, foolish talk
[00:11:52.360 --> 00:11:54.920]   or coarse joking, which are out of place,
[00:11:54.920 --> 00:11:57.040]   but rather thanksgiving.
[00:11:57.040 --> 00:12:01.160]   For of this you can be sure, no immoral, impure
[00:12:01.160 --> 00:12:04.320]   or greedy person, such a person as an idolater,
[00:12:04.320 --> 00:12:08.800]   has any inheritance in the kingdom of Christ and of God.
[00:12:08.800 --> 00:12:11.480]   So let no one deceive you with empty words.
[00:12:11.480 --> 00:12:14.360]   And because of such things, God's wrath comes
[00:12:14.360 --> 00:12:16.320]   on those who are disobedient.
[00:12:16.320 --> 00:12:19.840]   For you were once darkness,
[00:12:19.840 --> 00:12:22.200]   but now you are light in the Lord.
[00:12:22.680 --> 00:12:25.200]   So live as children of light,
[00:12:25.200 --> 00:12:27.400]   for the fruit of light consists in all goodness
[00:12:27.400 --> 00:12:29.760]   and justice and truth.
[00:12:29.760 --> 00:12:31.840]   And so find out what pleases the Lord.
[00:12:31.840 --> 00:12:35.360]   Have nothing to do with the fruitless deeds of darkness,
[00:12:35.360 --> 00:12:37.640]   but rather expose them.
[00:12:37.640 --> 00:12:39.600]   For it is shameful to even mention
[00:12:39.600 --> 00:12:42.400]   what the disobedient do in secret,
[00:12:42.400 --> 00:12:46.440]   but everything exposed by the light becomes visible
[00:12:46.440 --> 00:12:50.040]   and everything illuminated becomes a light."
[00:12:51.080 --> 00:12:54.640]   This is why it says, "Wake up, O sleeper,
[00:12:54.640 --> 00:12:58.480]   rise from the dead and Christ will shine on you."
[00:12:58.480 --> 00:13:01.560]   So be very careful then how you live,
[00:13:01.560 --> 00:13:04.240]   not as unwise, but as wise,
[00:13:04.240 --> 00:13:06.480]   making the most of every opportunity
[00:13:06.480 --> 00:13:10.360]   because the days are dark, they are evil.
[00:13:10.360 --> 00:13:13.840]   It's really majestic what Paul does here.
[00:13:13.840 --> 00:13:15.560]   He's not trying to win friends.
[00:13:15.560 --> 00:13:18.440]   He's trying to be really honest
[00:13:18.440 --> 00:13:20.760]   and direct with his community.
[00:13:20.760 --> 00:13:23.720]   And there's this beautiful flow in what he's teaching here.
[00:13:23.720 --> 00:13:26.600]   He starts out by addressing some of that deep stuff
[00:13:26.600 --> 00:13:29.240]   that he can see still at work with his people,
[00:13:29.240 --> 00:13:32.000]   but then he moves them to think about this metaphor
[00:13:32.000 --> 00:13:33.080]   of darkness and light.
[00:13:33.080 --> 00:13:36.040]   And in that, he calls them to now live in a new way,
[00:13:36.040 --> 00:13:39.280]   to live, and I love this phrase, as children of light.
[00:13:39.280 --> 00:13:41.400]   So he's got some strong things to say
[00:13:41.400 --> 00:13:43.040]   about the sin and their brokenness,
[00:13:43.040 --> 00:13:45.000]   but he's speaking to them as children
[00:13:45.000 --> 00:13:46.880]   and he's giving them a new perspective
[00:13:46.880 --> 00:13:48.480]   on how they can now live their lives.
[00:13:48.480 --> 00:13:50.400]   I wanna take you through this flow
[00:13:50.400 --> 00:13:51.680]   and hopefully as we do so,
[00:13:51.680 --> 00:13:54.600]   something will speak into your soul here.
[00:13:54.600 --> 00:13:56.960]   Notice the sin list that he provides.
[00:13:56.960 --> 00:13:58.640]   It's not an exhaustive list,
[00:13:58.640 --> 00:14:01.000]   but I think he's chosen specific sins
[00:14:01.000 --> 00:14:03.760]   that were relevant for this particular community.
[00:14:03.760 --> 00:14:06.600]   Things like the sexual immorality, the greed,
[00:14:06.600 --> 00:14:08.080]   there's a whole bunch of them that I've highlighted
[00:14:08.080 --> 00:14:09.680]   on the screen there for you to see.
[00:14:09.680 --> 00:14:12.160]   What I want you to see most importantly
[00:14:12.160 --> 00:14:15.000]   is that Paul is talking about not just general things.
[00:14:15.000 --> 00:14:16.320]   Hey, don't do these things.
[00:14:16.320 --> 00:14:20.040]   He's saying, these things are at work within you
[00:14:20.040 --> 00:14:23.200]   and I'm pointing them out for one very important reason.
[00:14:23.200 --> 00:14:25.640]   These particular sins that he's highlighting,
[00:14:25.640 --> 00:14:27.440]   that he sees at work in his body,
[00:14:27.440 --> 00:14:29.880]   these sins, he's saying basically,
[00:14:29.880 --> 00:14:32.280]   are sins that don't just break your relationship
[00:14:32.280 --> 00:14:33.720]   with your father, with God,
[00:14:33.720 --> 00:14:36.680]   but it also breaks your relationship with one another.
[00:14:36.680 --> 00:14:40.880]   Every single one of these is about breaking that community
[00:14:40.880 --> 00:14:42.120]   that he's just prayed for them
[00:14:42.120 --> 00:14:43.920]   at the end of chapter three that they would have
[00:14:43.920 --> 00:14:45.600]   and he should have said at the beginning of chapter four
[00:14:45.600 --> 00:14:47.120]   that unity that they can find
[00:14:47.120 --> 00:14:48.680]   in the knowledge and the faith of God.
[00:14:48.680 --> 00:14:51.320]   These things he's saying breaks everything
[00:14:51.320 --> 00:14:53.560]   that we've been talking about in the letter so far.
[00:14:53.560 --> 00:14:57.240]   Every single one of these are basically selfish acts
[00:14:57.240 --> 00:14:59.720]   that you do at the expense of the other.
[00:14:59.720 --> 00:15:01.320]   The sexually immoral,
[00:15:01.320 --> 00:15:04.480]   those that are sexually in immorality, he says,
[00:15:04.480 --> 00:15:07.000]   what you're doing is you're seeking pleasure for yourself
[00:15:07.000 --> 00:15:10.000]   even at the expense of the people around you.
[00:15:10.000 --> 00:15:11.520]   He talks about greed.
[00:15:11.520 --> 00:15:14.800]   Greed by its very definition is the hoarding of resources
[00:15:14.800 --> 00:15:18.280]   so that you gain, again, at the expense of the other.
[00:15:18.280 --> 00:15:21.080]   He talks about harsh language, coarse joking.
[00:15:21.080 --> 00:15:22.520]   Again, it's all around this idea
[00:15:22.520 --> 00:15:24.360]   of we shouldn't be slandering each other.
[00:15:24.360 --> 00:15:26.200]   We shouldn't be gossiping about each other.
[00:15:26.200 --> 00:15:28.040]   We shouldn't be making fun of one another.
[00:15:28.040 --> 00:15:31.320]   That just breaks disunity, but God's called us to unity.
[00:15:31.320 --> 00:15:33.080]   Do you see this?
[00:15:33.080 --> 00:15:34.480]   And the reason why this is important
[00:15:34.480 --> 00:15:35.880]   is because he actually does something
[00:15:35.880 --> 00:15:37.760]   incredibly theological.
[00:15:37.760 --> 00:15:40.240]   Let me show you this from verse five.
[00:15:40.240 --> 00:15:42.400]   He says, "For this you can be sure,
[00:15:42.400 --> 00:15:44.720]   no immoral, impure, or greedy person,
[00:15:44.720 --> 00:15:48.160]   such a person is an idolater,
[00:15:48.160 --> 00:15:50.840]   has an inheritance in the kingdom of God
[00:15:50.840 --> 00:15:52.080]   or the kingdom of Christ."
[00:15:52.080 --> 00:15:53.920]   It's really important you see something here.
[00:15:53.920 --> 00:15:57.040]   Paul says, look, when you're doing sins,
[00:15:57.040 --> 00:15:59.360]   that breaks the unity and community
[00:15:59.360 --> 00:16:01.440]   that you can have as the body,
[00:16:01.440 --> 00:16:03.120]   here's ultimately what you're doing.
[00:16:03.120 --> 00:16:06.120]   You're doing idolatry,
[00:16:06.120 --> 00:16:08.800]   and it's idolatry not worshiping other gods.
[00:16:08.800 --> 00:16:11.160]   It's idolatry making yourself God.
[00:16:11.160 --> 00:16:13.920]   Come on, church, this is super important
[00:16:13.920 --> 00:16:15.200]   that you track with this.
[00:16:15.200 --> 00:16:17.280]   'Cause what he's saying, something that's very deep here,
[00:16:17.280 --> 00:16:20.640]   this is the original sin that happened in the garden.
[00:16:20.640 --> 00:16:22.280]   If you go back to Genesis chapter three,
[00:16:22.280 --> 00:16:23.480]   and you see Adam and Eve there,
[00:16:23.480 --> 00:16:26.080]   and you see Satan coming in that form of the snake
[00:16:26.080 --> 00:16:27.760]   and speaking to Adam and Eve,
[00:16:27.760 --> 00:16:30.320]   he basically says this, Satan, he said,
[00:16:30.320 --> 00:16:31.920]   God told you not to eat of this fruit.
[00:16:31.920 --> 00:16:33.440]   Well, that's because God doesn't want you
[00:16:33.440 --> 00:16:34.320]   to become like him.
[00:16:34.320 --> 00:16:36.760]   But if you eat of that fruit, you'll become like him,
[00:16:36.760 --> 00:16:38.760]   knowing good and evil.
[00:16:38.760 --> 00:16:40.360]   And Adam and Eve take the fruit
[00:16:40.360 --> 00:16:42.640]   because they've decided, here's the temptation,
[00:16:42.640 --> 00:16:44.360]   they've decided they're not comfortable anymore
[00:16:44.360 --> 00:16:47.360]   being made in the image of God, Genesis one and two.
[00:16:47.360 --> 00:16:49.800]   They now want to be like God.
[00:16:49.800 --> 00:16:51.960]   They wanna be equal to God.
[00:16:51.960 --> 00:16:54.760]   So at the heart of the very first sin
[00:16:54.760 --> 00:16:58.120]   is this desire to be a peer with God.
[00:16:58.120 --> 00:17:00.840]   And what Paul is saying is that the ultimate purpose
[00:17:00.840 --> 00:17:05.360]   of all sin is to exchange your identity
[00:17:05.360 --> 00:17:09.480]   from being a child of God to trying to be a peer with God.
[00:17:09.480 --> 00:17:12.800]   That's ultimately what all sin does.
[00:17:12.800 --> 00:17:16.000]   It's trying to shift you away from your right relationship
[00:17:16.000 --> 00:17:19.440]   with your father in heaven and cause you to think
[00:17:19.440 --> 00:17:21.480]   that you can be on the same level.
[00:17:21.480 --> 00:17:25.960]   So when we place ourselves at the center of our world
[00:17:25.960 --> 00:17:28.680]   through whatever acts we might do in order to do that,
[00:17:28.680 --> 00:17:30.320]   we become greedy.
[00:17:30.320 --> 00:17:33.360]   When we say my pleasure is more important
[00:17:33.360 --> 00:17:34.560]   than anyone else's.
[00:17:34.560 --> 00:17:37.680]   What Paul's saying is you're idle worshiping yourself
[00:17:37.680 --> 00:17:39.920]   and that is the roots of all sin.
[00:17:39.920 --> 00:17:41.200]   And when you do that,
[00:17:41.200 --> 00:17:44.000]   you're breaking the unity amongst yourselves.
[00:17:44.000 --> 00:17:45.560]   Are you tracking with this?
[00:17:45.560 --> 00:17:48.320]   This is why he uses the word in verse five,
[00:17:48.320 --> 00:17:50.120]   the word inheritance.
[00:17:50.120 --> 00:17:52.960]   He says, if you live that way, if you act that way,
[00:17:52.960 --> 00:17:57.960]   you will lose the inheritance that you have in Christ Jesus.
[00:17:57.960 --> 00:18:00.240]   You have no inheritance.
[00:18:00.240 --> 00:18:02.520]   Now that's a very interesting word he uses here.
[00:18:02.520 --> 00:18:05.840]   He uses this word on purpose because notice it,
[00:18:05.840 --> 00:18:08.520]   if your original perspective and relationship
[00:18:08.520 --> 00:18:10.640]   and identity is a child, so you're here,
[00:18:10.640 --> 00:18:12.080]   you're a child of God.
[00:18:12.080 --> 00:18:15.720]   And if sin causes you to try to become a peer of God,
