
[00:00:00.000 --> 00:00:01.560]   Thank you, Carla.
[00:03:40.120 --> 00:03:43.780]   maybe we perhaps need to take a step back
[00:03:43.780 --> 00:03:48.360]   on how we think and how we approach our work.
[00:03:48.360 --> 00:03:53.360]   Over these years, I've heard a lot Christians
[00:03:53.360 --> 00:03:58.280]   struggle to see God and see the purposes in their work.
[00:03:58.280 --> 00:04:00.720]   And at some point, I struggle with that as well,
[00:04:00.720 --> 00:04:02.500]   if I'm honest.
[00:04:02.500 --> 00:04:05.520]   So before I joined the staff team of Divine,
[00:04:05.520 --> 00:04:08.320]   I actually was a paralegal for some years.
[00:04:08.320 --> 00:04:11.720]   So working in the legal industry
[00:04:11.720 --> 00:04:15.040]   could make me so occupied
[00:04:15.040 --> 00:04:19.100]   that I don't actually think about God much when I work.
[00:04:19.100 --> 00:04:24.680]   Especially at the start of my career.
[00:04:24.680 --> 00:04:28.540]   I remember in those days, I go back to the office,
[00:04:28.540 --> 00:04:32.400]   and all my attentions would go to my clients,
[00:04:32.400 --> 00:04:36.540]   my bosses, overwhelmed by emails and phone calls,
[00:04:36.540 --> 00:04:40.640]   people chasing me or telling me to do certain things.
[00:04:40.640 --> 00:04:44.720]   And I was so overwhelmed, my time was so occupied
[00:04:44.720 --> 00:04:47.760]   that I don't feel that I hear God much.
[00:04:47.760 --> 00:04:50.840]   Instead, I feel like I'm so occupied
[00:04:50.840 --> 00:04:54.200]   by the voices of everyone else.
[00:04:54.200 --> 00:04:57.620]   My bosses, my clients, the people around me.
[00:04:57.620 --> 00:05:00.980]   I hear so many voices, but God.
[00:05:00.980 --> 00:05:06.360]   So I felt very disconnected from my faith
[00:05:06.360 --> 00:05:08.900]   when I was actually working.
[00:05:08.900 --> 00:05:13.440]   So what I did was, FYI, I don't recommend this,
[00:05:13.440 --> 00:05:16.840]   I just fill my free time with a lot of Christian activities.
[00:05:16.840 --> 00:05:19.560]   When I get off work, go to my CG,
[00:05:19.560 --> 00:05:21.880]   of course go to Sunday services,
[00:05:21.880 --> 00:05:24.960]   I sign myself up to different Bible studies,
[00:05:24.960 --> 00:05:27.560]   I serve as well, so that I make sure my schedule
[00:05:27.560 --> 00:05:30.680]   is very occupied by Christian activities,
[00:05:30.680 --> 00:05:33.920]   so that I feel that I'm connected with God somehow,
[00:05:33.920 --> 00:05:34.760]   each day.
[00:05:34.760 --> 00:05:37.520]   But that was not sustainable,
[00:05:37.520 --> 00:05:39.960]   because I only had that much energy
[00:05:39.960 --> 00:05:41.840]   when I was in early 20s.
[00:05:41.840 --> 00:05:46.600]   But how can we do that?
[00:05:46.600 --> 00:05:50.720]   So just to say that, echoing with Andrew's
[00:05:50.720 --> 00:05:53.200]   four different approaches that Christians have,
[00:05:53.200 --> 00:05:56.500]   I was actually escaping from the reality
[00:05:56.500 --> 00:06:00.200]   that I don't see God much in my workplace.
[00:06:00.200 --> 00:06:02.740]   He mentioned four different models
[00:06:02.740 --> 00:06:04.500]   that Christians might approach
[00:06:04.500 --> 00:06:07.980]   when we are overwhelmed by the sins of the world,
[00:06:07.980 --> 00:06:11.200]   of the darkness, and we might, like me,
[00:06:11.200 --> 00:06:16.200]   escape, or insulate, or we control, or we conform.
[00:06:16.200 --> 00:06:20.960]   So I believe each one of us is different,
[00:06:20.960 --> 00:06:22.600]   but somehow when we struggle,
[00:06:22.600 --> 00:06:26.400]   we might tempt it to do one of these things, right?
[00:06:26.400 --> 00:06:30.680]   I hope I'm not the only person feeling that way
[00:06:30.680 --> 00:06:32.640]   when we struggle at our work.
[00:06:33.640 --> 00:06:38.360]   So I've been hearing a lot of my friends,
[00:06:38.360 --> 00:06:42.120]   like they tell me, "Oh, when I come to Sunday services,
[00:06:42.120 --> 00:06:47.120]   "I feel super connected, I feel super spiritually recharged,
[00:06:47.120 --> 00:06:51.040]   "but on Monday, when I go back to my office,
[00:06:51.040 --> 00:06:54.500]   "that I feel disconnected again.
[00:06:54.500 --> 00:06:58.540]   "I really can't see God when I'm actually working."
[00:06:58.540 --> 00:07:01.420]   But when we look at our bank account, perhaps,
[00:07:01.420 --> 00:07:03.920]   or our families, then we realize
[00:07:03.920 --> 00:07:05.700]   we really need to pay the bill,
[00:07:05.700 --> 00:07:09.520]   so we push ourselves through to continue to work,
[00:07:09.520 --> 00:07:11.280]   like maybe a little bit disconnected,
[00:07:11.280 --> 00:07:15.080]   or we feel spiritually and emotionally empty as we work,
[00:07:15.080 --> 00:07:18.920]   but we push ourselves through not feeling connected.
[00:07:18.920 --> 00:07:22.420]   Can you resonate with this?
[00:07:22.420 --> 00:07:25.260]   But is this really everything about work?
[00:07:25.260 --> 00:07:28.960]   We just, like seeing the purpose of work
[00:07:28.960 --> 00:07:32.140]   as earning the daily bread for us?
[00:07:32.140 --> 00:07:38.040]   Let's pause a moment and ask ourselves a question.
[00:07:38.040 --> 00:07:43.360]   What motivates us to go to work each day?
[00:07:43.360 --> 00:07:49.540]   And what motivates us to do the work each day?
[00:07:49.540 --> 00:07:57.340]   Paul in Colossians actually talks about
[00:07:57.340 --> 00:07:59.800]   how we should approach our work.
[00:07:59.800 --> 00:08:02.800]   In fact, in the whole chapter three of Colossians,
[00:08:02.800 --> 00:08:05.820]   he talked about Jesus is risen,
[00:08:05.820 --> 00:08:09.300]   and we are all raised with him,
[00:08:09.300 --> 00:08:12.180]   and he is calling us as Christians
[00:08:12.180 --> 00:08:15.580]   to put our sinful nature to death
[00:08:15.580 --> 00:08:19.300]   and live fully for Jesus Christ.
[00:08:19.300 --> 00:08:21.980]   And then he talks about different relationships
[00:08:21.980 --> 00:08:25.220]   and how Christians should live for Jesus
[00:08:25.220 --> 00:08:27.840]   in these relationships.
[00:08:27.840 --> 00:08:30.220]   And when he talks about the relationship
[00:08:30.220 --> 00:08:34.160]   between slaves and masters, he says this.
[00:08:34.160 --> 00:08:38.440]   "Whatever you do, work at it with all your heart
[00:08:38.440 --> 00:08:42.740]   "as working for the Lord, not for human masters,
[00:08:42.740 --> 00:08:46.000]   "since you know that you will receive an inheritance
[00:08:46.000 --> 00:08:48.440]   "from the Lord as a reward.
[00:08:48.440 --> 00:08:52.380]   "It is the Lord Christ you are serving."
[00:08:54.540 --> 00:08:56.740]   Here, Paul is shifting our perspective
[00:08:56.740 --> 00:08:58.980]   on how we should approach our work
[00:08:58.980 --> 00:09:02.060]   and work relationships as Christians.
[00:09:02.060 --> 00:09:05.820]   He calls us to see all that we are doing
[00:09:05.820 --> 00:09:07.980]   as a serving to Jesus,
[00:09:07.980 --> 00:09:13.340]   and we are to do everything for Jesus Christ
[00:09:13.340 --> 00:09:14.880]   with all our heart.
[00:09:14.880 --> 00:09:18.380]   But I do want to clarify one thing,
[00:09:18.380 --> 00:09:21.500]   what Paul is not telling us to do.
[00:09:21.500 --> 00:09:25.940]   Paul is not asking us to tolerate slavery
[00:09:25.940 --> 00:09:28.480]   and injustice in our workplace.
[00:09:28.480 --> 00:09:34.180]   He's not calling us to just brainwash ourselves,
[00:09:34.180 --> 00:09:36.140]   oh, I'm working it for Jesus,
[00:09:36.140 --> 00:09:39.380]   so I just continue to suffer as we work.
[00:09:39.380 --> 00:09:42.220]   This is not what we are called to do.
[00:09:42.220 --> 00:09:47.220]   Instead, Paul is reminding us that Jesus is sovereign
[00:09:47.720 --> 00:09:51.480]   in every aspect of our lives,
[00:09:51.480 --> 00:09:55.640]   and he is bringing transformation to the world.
[00:09:55.640 --> 00:10:00.180]   So he is calling us as Christians to work with him,
[00:10:00.180 --> 00:10:03.560]   to live fully for Jesus
[00:10:03.560 --> 00:10:07.360]   so we can be part of God's redemptive work.
[00:10:07.360 --> 00:10:10.900]   So as we are working,
[00:10:10.900 --> 00:10:13.240]   our motivation shouldn't come from the world
[00:10:13.240 --> 00:10:15.700]   or come from our bosses.
[00:10:15.700 --> 00:10:19.600]   At the same time, we're not called to disregard everything
[00:10:19.600 --> 00:10:21.860]   about our human bosses either.
[00:10:21.860 --> 00:10:26.680]   But he is calling us to do this
[00:10:26.680 --> 00:10:31.540]   as we are rendering what is right and what is wrong.
[00:10:31.540 --> 00:10:35.420]   We should be considering what is fitting
[00:10:35.420 --> 00:10:38.040]   in the Lord as our priority.
[00:10:38.040 --> 00:10:42.800]   So we need to think about this.
[00:10:42.800 --> 00:10:44.440]   As we look at our work,
[00:10:44.440 --> 00:10:47.800]   are we demonstrating the sovereignty of Jesus?
[00:10:47.800 --> 00:10:52.280]   Are we working as in we are working for Jesus?
[00:10:52.280 --> 00:10:56.600]   Is there a way for us as Christians to work
[00:10:56.600 --> 00:11:00.420]   so that we can reflect Jesus is our Lord,
[00:11:00.420 --> 00:11:02.600]   which is visible to others,
[00:11:02.600 --> 00:11:04.600]   to the people around us as well?
[00:11:04.600 --> 00:11:09.780]   What does it look like to be salt and light
[00:11:09.780 --> 00:11:13.460]   in our workplaces through the way we work
[00:11:13.460 --> 00:11:17.580]   that reflect the heart and the character of Jesus?
[00:11:17.580 --> 00:11:19.780]   So from these questions,
[00:11:19.780 --> 00:11:22.780]   we can talk about a lot of different areas,
[00:11:22.780 --> 00:11:24.340]   a lot of different characters
[00:11:24.340 --> 00:11:28.220]   that we can be more Christ-like at our work.
[00:11:28.220 --> 00:11:32.660]   Jesus demonstrated and talked about different characters
[00:11:32.660 --> 00:11:36.100]   which we can actually apply to our work.
[00:11:36.100 --> 00:11:38.520]   We can talk about humility,
[00:11:38.520 --> 00:11:43.120]   we can talk about generosity and patience,
[00:11:43.120 --> 00:11:46.180]   or even forgiveness in our workplace.
[00:11:46.180 --> 00:11:48.400]   But today, I want to focus
[00:11:48.400 --> 00:11:50.740]   on one very specific characteristic,
[00:11:50.740 --> 00:11:56.820]   which I feel it is very critical for us as Christians
[00:11:56.820 --> 00:12:00.700]   to be salt and light and to be public about our faith.
[00:12:00.700 --> 00:12:02.620]   And I would like to call it
[00:12:02.620 --> 00:12:06.320]   the Christ-like, Christ-centered integrity.
[00:12:06.320 --> 00:12:10.080]   So when we hear about integrity,
[00:12:10.080 --> 00:12:12.180]   I don't know what comes to your mind.
[00:12:12.180 --> 00:12:16.560]   In English, it means be honest and upright.
[00:12:16.560 --> 00:12:19.420]   And sometimes we use this word to describe someone
[00:12:19.420 --> 00:12:21.680]   who demonstrate a very strong ethic.
[00:12:21.680 --> 00:12:26.360]   Any musical fans in this room?
[00:12:26.360 --> 00:12:32.860]   Oh, no musical fan in both 950, oh, Susanna, thank you.
[00:12:32.860 --> 00:12:34.780]   Some musical fans here.
[00:12:34.780 --> 00:12:36.540]   So when I hear about this word,
[00:12:36.540 --> 00:12:41.020]   or when people hear about this word, oopsie, nevermind.
[00:12:41.020 --> 00:12:45.700]   So we might associate that with a character, thank you,
[00:12:45.700 --> 00:12:48.100]   in Les Mis, Les Miserables, who's Chauvet.
[00:12:48.100 --> 00:12:52.620]   He really is serious about his work
[00:12:52.620 --> 00:12:54.300]   in a very legalistic way.
[00:12:54.300 --> 00:12:58.260]   He sees following the law as serving the Lord Jesus,
[00:12:58.260 --> 00:13:02.580]   which is very sad to see that character.
[00:13:02.580 --> 00:13:04.220]   He's very uncompassionate.
[00:13:04.220 --> 00:13:07.920]   It's very hard for him to receive grace as well.
[00:13:07.920 --> 00:13:09.360]   But I can talk about this forever,
[00:13:09.360 --> 00:13:11.500]   but this is not a point to say that.
[00:13:11.500 --> 00:13:14.220]   We can take integrity, something like this,
[00:13:14.220 --> 00:13:15.740]   that to be upright,
[00:13:15.740 --> 00:13:19.460]   something to demonstrate a very strong ethic.
[00:13:19.460 --> 00:13:22.040]   But in fact, in the Bible,
[00:13:22.040 --> 00:13:26.980]   the word integrity is so rich in its meaning.
[00:13:26.980 --> 00:13:30.100]   So I would like to go into the Old Testament a little bit
[00:13:30.100 --> 00:13:34.900]   to see how the word integrity is used.
[00:13:34.900 --> 00:13:39.480]   So there are two ways, mostly, in the Old Testament
[00:13:39.480 --> 00:13:41.680]   of how to use this word integrity.
[00:13:41.680 --> 00:13:46.000]   And first, it appears as righteousness.
[00:13:46.000 --> 00:13:48.960]   Zedek, this word.
[00:13:48.960 --> 00:13:52.840]   So the word is used to describe someone
[00:13:52.840 --> 00:13:56.840]   who is morally aligned with God,
[00:13:56.840 --> 00:14:00.400]   and someone whose integrity,
[00:14:00.400 --> 00:14:02.080]   I think we can understand this,
[00:14:02.080 --> 00:14:05.840]   morally aligned with God, morally upright and honest.
[00:14:05.840 --> 00:14:08.900]   But there's another way of using the word integrity
[00:14:08.900 --> 00:14:13.160]   in the Old Testament, which is tamam.
[00:14:13.160 --> 00:14:18.160]   So this word means to reach an end and to be completed.
[00:14:18.160 --> 00:14:22.060]   And the interesting thing is,
[00:14:22.060 --> 00:14:27.060]   it is frequently used in Leviticus and Numbers.
[00:14:27.100 --> 00:14:32.100]   The word is in reference to the sacrificial animals,
[00:14:32.100 --> 00:14:36.900]   which are without blemish and physically whole.
[00:14:36.900 --> 00:14:40.660]   So I wonder whether it rings a bell in you.
[00:14:40.660 --> 00:14:46.480]   Because Jesus is the Lamb of sacrifice.
[00:14:46.480 --> 00:14:51.140]   He sacrificed fully for our sake.
[00:14:51.140 --> 00:14:55.700]   And same to us, we are called to be a living sacrifice
[00:14:55.700 --> 00:14:57.820]   to our Lord Jesus as well.
[00:14:57.820 --> 00:15:03.580]   And are we giving our whole to Jesus?
[00:15:03.580 --> 00:15:06.940]   If today we ask you to look at our work
[00:15:06.940 --> 00:15:09.500]   as a sacrifice to Jesus,
[00:15:09.500 --> 00:15:14.120]   would you say you can offer a whole sacrifice to Jesus?
[00:15:14.120 --> 00:15:17.220]   I want to clarify this.
[00:15:17.220 --> 00:15:20.080]   By giving our whole to Jesus at work
[00:15:20.080 --> 00:15:22.480]   doesn't mean that we work 24/7.
[00:15:23.820 --> 00:15:28.820]   But it is about to be fully aligned to Jesus
[00:15:28.820 --> 00:15:33.800]   and submit to his sovereignty in all aspects
[00:15:33.800 --> 00:15:36.400]   of our lives and of our work.
[00:15:36.400 --> 00:15:41.180]   We are to align ourselves with his values
[00:15:41.180 --> 00:15:46.080]   and with his characters in the work that we are doing,
[00:15:46.080 --> 00:15:49.440]   no matter how big or how small our work is.
[00:15:51.140 --> 00:15:53.940]   Throughout these years of working in both corporate
[00:15:53.940 --> 00:15:58.780]   and also ministry, I've seen and heard a lot of Christians
[00:15:58.780 --> 00:16:01.420]   really desire to work fully for God.
[00:16:01.420 --> 00:16:04.420]   I'm sure most of us here are like this.
[00:16:04.420 --> 00:16:08.660]   We really want to work fully for Jesus,
[00:16:08.660 --> 00:16:11.140]   but the environment is just so difficult
[00:16:11.140 --> 00:16:13.940]   for us to be able to do that.
[00:16:13.940 --> 00:16:17.140]   Perhaps our biggest struggle in the work environment
[00:16:17.140 --> 00:16:20.420]   is that the environment is so broken.
[00:16:20.420 --> 00:16:24.860]   It's full of brokenness, it's full of sins,
[00:16:24.860 --> 00:16:28.340]   full of unfairness in our workplace,
[00:16:28.340 --> 00:16:33.340]   and it seems impossible to change in a short period of time.
[00:16:33.340 --> 00:16:39.860]   And also it's so common to hear this in our workplace.
[00:16:39.860 --> 00:16:42.740]   And sometimes I hear this from Christians as well.
[00:16:42.740 --> 00:16:47.340]   They will say, "I'm not paid enough to do my work."
[00:16:48.540 --> 00:16:51.140]   Or, "My boss is so mean to people."
[00:16:51.140 --> 00:16:57.780]   Or, "The company is so unfair in different practices."
[00:16:57.780 --> 00:17:02.980]   So we just lack of and not giving 100% to our work.
[00:17:02.980 --> 00:17:06.780]   Or you are seeing in your workplace
[00:17:06.780 --> 00:17:09.940]   that everyone is doing the bare minimum at work,
[00:17:09.940 --> 00:17:13.340]   so you just do the same to be fair.
[00:17:13.340 --> 00:17:16.660]   Or everyone is taking advantage
[00:17:16.660 --> 00:17:19.340]   of the reimbursement system perhaps,
[00:17:19.340 --> 00:17:20.700]   so I just do the same.
[00:17:20.700 --> 00:17:28.340]   Perhaps you are thinking, "I will give my 100%
[00:17:28.340 --> 00:17:33.020]   "when I get paid enough, or when I get a better boss,
[00:17:33.020 --> 00:17:36.540]   "or when my company is fair to me finally."
[00:17:36.540 --> 00:17:39.540]   But I want to say this.
[00:17:39.540 --> 00:17:45.780]   The reality is the world is not gonna be perfect.
[00:17:46.540 --> 00:17:49.540]   We will never feel that we're paid enough.
[00:17:49.540 --> 00:17:56.700]   And there's no perfect human boss or working environment.
[00:17:56.700 --> 00:18:03.020]   With this mindset, we are depending on the environment
[00:18:03.020 --> 00:18:08.020]   to shape how we work, instead of allowing our faith
[00:18:08.020 --> 00:18:09.780]   to shape how we work.
[00:18:09.780 --> 00:18:13.900]   When we start to allow the environment
[00:18:13.900 --> 00:18:17.980]   to become our motivation, we are not offering
[00:18:17.980 --> 00:18:21.060]   that whole sacrifice to Jesus at our work.
[00:18:21.060 --> 00:18:26.140]   And we have lost our calling to be salt
[00:18:26.140 --> 00:18:27.940]   and light in this world.
[00:18:27.940 --> 00:18:32.980]   As Andrew shared last week, being salt and light
[00:18:32.980 --> 00:18:37.340]   is not only to be different from the world,
[00:18:37.340 --> 00:18:40.900]   but also to bring changes to the world,
[00:18:40.900 --> 00:18:45.900]   to add flavor to the world, to preserve the world
[00:18:45.900 --> 00:18:51.220]   from decaying, and also to bring light to the darkness.
[00:18:51.220 --> 00:18:57.780]   If we are to let the environment to shape how we work,
[00:18:57.780 --> 00:19:02.780]   we become darkness in the darkness and tasteless salt.
[00:19:08.420 --> 00:19:13.420]   To unpack this further, I want to look into a parable
[00:19:13.420 --> 00:19:17.380]   to see the danger of letting the environment
[00:19:17.380 --> 00:19:20.300]   to become our motivation at work.
[00:19:20.300 --> 00:19:25.300]   So we'll look into Luke chapter 16, one to eight.
[00:19:25.300 --> 00:19:28.900]   Jesus told his disciples, there was a rich man
[00:19:28.900 --> 00:19:33.380]   whose manager was accused of wasting his possessions.
[00:19:33.380 --> 00:19:36.140]   So he called him and asked him,
[00:19:36.140 --> 00:19:38.820]   what is this I hear about you?
[00:19:38.820 --> 00:19:40.860]   Give an account of your management
[00:19:40.860 --> 00:19:43.980]   because you cannot be manager any longer.
[00:19:43.980 --> 00:19:48.820]   The manager said to himself, what shall I do now?
[00:19:48.820 --> 00:19:52.060]   My master is taking away my job.
[00:19:52.060 --> 00:19:56.460]   I'm not strong enough to dig and I'm ashamed to beg.
[00:19:56.460 --> 00:20:02.100]   I know what I'll do so that when I lose my job here,
[00:20:02.100 --> 00:20:05.480]   people will welcome me into their houses.
[00:20:06.400 --> 00:20:10.440]   So he called in each one of his master's debtors.
[00:20:10.440 --> 00:20:14.960]   He asked the first, how much do you owe my master?
[00:20:14.960 --> 00:20:17.640]   3000 liters of olive oil, he replied.
[00:20:17.640 --> 00:20:20.600]   The manager told him, take your bill,
[00:20:20.600 --> 00:20:24.480]   sit down quickly and make it 1500.
[00:20:24.480 --> 00:20:28.800]   Then he asked the second, and how much do you owe?
[00:20:28.800 --> 00:20:30.880]   30 tons of wheat, he replied.
[00:20:30.880 --> 00:20:35.320]   He told him, take your bill and make it 24.
[00:20:35.320 --> 00:20:38.680]   The master commended the dishonest manager
[00:20:38.680 --> 00:20:40.920]   because he acted shrewdly.
[00:20:40.920 --> 00:20:44.600]   For the people of this world are more shrewd
[00:20:44.600 --> 00:20:47.080]   in dealing with their own kind
[00:20:47.080 --> 00:20:49.760]   than are the people of the light.
[00:20:49.760 --> 00:20:53.680]   We might feel a little bit confused here, it's okay.
[00:20:53.680 --> 00:20:55.760]   Like after reading this parable,
[00:20:55.760 --> 00:21:00.240]   we will break it down and see what is going on in this story.
[00:21:00.240 --> 00:21:03.720]   So this parable starts with a rich man
[00:21:03.720 --> 00:21:08.160]   who heard an accusation about his staff
[00:21:08.160 --> 00:21:10.360]   wasting his money or resources.
[00:21:10.360 --> 00:21:15.360]   The word accused here might be implicating that.
[00:21:15.360 --> 00:21:19.720]   That is a false accusation happening here.
[00:21:19.720 --> 00:21:24.480]   And his immediate response was to lay off his staff.
[00:21:24.480 --> 00:21:27.960]   We see the story is very messed up
[00:21:27.960 --> 00:21:30.280]   in the first sentence, right?
[00:21:30.280 --> 00:21:33.000]   So the manager, without any opportunity
[00:21:33.000 --> 00:21:34.800]   to explain or defend himself,
[00:21:34.800 --> 00:21:38.840]   he immediately thinks about how he should respond
[00:21:38.840 --> 00:21:40.720]   to this situation.
[00:21:40.720 --> 00:21:44.040]   Apparently, he still gets a notice period.
[00:21:44.040 --> 00:21:49.040]   So he's still in the office as a manager of the rich man,
[00:21:49.040 --> 00:21:53.320]   and out of his fear about the future,
[00:21:53.320 --> 00:21:57.600]   he has decided to take advantage of his position,
[00:21:57.600 --> 00:22:02.400]   to lower the debt of his master's debtors
[00:22:02.400 --> 00:22:06.240]   so that those people owe him a favor
[00:22:06.240 --> 00:22:10.080]   which could possibly benefit him in the future.
[00:22:10.080 --> 00:22:14.520]   In the Greco-Roman society, there's a culture
[00:22:14.520 --> 00:22:17.680]   which when someone gives you a favor,
[00:22:17.680 --> 00:22:21.720]   you're almost obliged to give back a higher favor.
[00:22:21.720 --> 00:22:24.640]   So this is what the manager is doing here.
[00:22:24.640 --> 00:22:29.120]   I wonder whether we can see the chain of effects here.
[00:22:29.120 --> 00:22:32.640]   In the manager's heart, he probably thinks,
[00:22:32.640 --> 00:22:35.560]   my boss is unfair to me.
[00:22:35.560 --> 00:22:40.240]   He trusted other people instead of me.
[00:22:40.240 --> 00:22:44.800]   He did not even give me a chance to explain
[00:22:44.800 --> 00:22:46.440]   before laying me off.
[00:22:46.440 --> 00:22:49.760]   So I'm just gonna use my position
[00:22:49.760 --> 00:22:54.480]   for my own benefit one last time.
[00:22:54.480 --> 00:22:57.040]   It's not my fault, but his.
[00:22:58.320 --> 00:23:00.200]   It sounds familiar, right?
[00:23:00.200 --> 00:23:03.200]   It sounds like something that we would hear
[00:23:03.200 --> 00:23:07.640]   in our workplace, because my boss is unfair,
[00:23:07.640 --> 00:23:10.440]   so I'm gonna make it fair in my own way
[00:23:10.440 --> 00:23:14.720]   by slacking off perhaps, or by claiming more money
[00:23:14.720 --> 00:23:16.680]   than I should, et cetera, et cetera.
[00:23:16.680 --> 00:23:21.480]   So we see that when we suffer from the darkness
[00:23:21.480 --> 00:23:25.080]   of the world, it is actually an opportunity
[00:23:25.080 --> 00:23:29.160]   for us to choose, to choose whether we follow
[00:23:29.160 --> 00:23:34.160]   the Christ-centered value, to demonstrate the integrity,
[00:23:34.160 --> 00:23:40.760]   or we can choose to follow the world's way,
[00:23:40.760 --> 00:23:44.480]   to own the values of the world,
[00:23:44.480 --> 00:23:47.520]   and to extend the suffering,
[00:23:47.520 --> 00:23:50.320]   and make other people suffer as well.
[00:23:51.880 --> 00:23:55.760]   This parable is the example of being darkness
[00:23:55.760 --> 00:23:58.840]   in the darkness, and a tasteless salt.
[00:23:58.840 --> 00:24:02.600]   And there's one more detail I would like us
[00:24:02.600 --> 00:24:04.960]   to look into, which is the action
[00:24:04.960 --> 00:24:09.920]   of reducing the debt amount, and the master's response.
[00:24:09.920 --> 00:24:13.400]   There are different debates from different scholars
[00:24:13.400 --> 00:24:17.400]   on how the manager reduced the debt amount.
[00:24:17.400 --> 00:24:20.920]   Some people said he is actually reducing
