
[00:00:00.000 --> 00:00:04.480]  有些人說我們教會很高標準,很高標準
[00:01:47.960 --> 00:01:51.400]  當他醒來的時候,他會改變一些想法
[00:01:51.400 --> 00:01:53.920]  有一些不同的選擇
[00:01:53.920 --> 00:01:57.680]  他還可以在夢裡面潛入人的夢裡面
[00:01:57.680 --> 00:01:59.200]  潛入裡面的夢
[00:01:59.200 --> 00:02:01.200]  是一個很緊湊的一齣電影
[00:02:01.200 --> 00:02:05.880]  在這齣電影裡面,其中一幕是最令人深刻的
[00:02:05.880 --> 00:02:07.600]  或者其中一樣東西令人最深刻的
[00:02:07.600 --> 00:02:11.120]  就是主角的圖騰,即是那個信物
[00:02:11.120 --> 00:02:15.000]  他有一個叫做陀螺
[00:02:15.000 --> 00:02:16.720]  那個陀螺用來有什麼用呢?
[00:02:16.720 --> 00:02:20.520]  十幾年前,不拍劇透了,我會把劇情都說給大家聽
[00:02:20.520 --> 00:02:23.040]  那個陀螺轉的時候,如果它跌倒
[00:02:23.040 --> 00:02:25.040]  其實他就在現實世界裡面
[00:02:25.040 --> 00:02:27.840]  如果他一直轉,一直轉,一直轉,不跌倒的話
[00:02:27.840 --> 00:02:31.840]  他仍然在夢境當中
[00:02:31.840 --> 00:02:38.360]  那齣電影最後的一幕是說主角終於可以跟他兩個子女團聚
[00:02:38.360 --> 00:02:41.760]  然後鏡頭就放大陀螺
[00:02:41.760 --> 00:02:45.840]  因為他要知道這個究竟是夢還是真實
[00:02:45.840 --> 00:02:49.240]  當大家全神貫注地看著陀螺,究竟他跌不跌倒呢?
[00:02:49.240 --> 00:02:51.240]  如果他跌倒,即是他回到真實
[00:02:51.240 --> 00:02:52.840]  即是一個大團圓結局
[00:02:52.840 --> 00:02:57.240]  即是他真的可以跟子女重聚,不再是一個夢
[00:02:57.240 --> 00:02:59.240]  然後,啪!
[00:02:59.240 --> 00:03:01.240]  謝謝
[00:03:01.240 --> 00:03:05.640]  全黑了,這個叫做cut to black
[00:03:05.640 --> 00:03:07.640]  然後出字幕
[00:03:07.640 --> 00:03:10.640]  我看著黑色的螢幕
[00:03:10.640 --> 00:03:12.640]  十秒鐘
[00:03:12.640 --> 00:03:14.640]  再看一看旁邊的朋友
[00:03:14.640 --> 00:03:16.040]  五秒鐘
[00:03:16.040 --> 00:03:18.040]  再看一看螢幕
[00:03:18.040 --> 00:03:20.440]  然後,說了一個字
[00:03:20.440 --> 00:03:22.440]  這個字在這裡不方便說
[00:03:22.440 --> 00:03:26.440]  結局是沒有結局
[00:03:26.440 --> 00:03:28.440]  在一個這麼精彩的電影裡
[00:03:28.440 --> 00:03:30.440]  你很想知道結局是怎樣
[00:03:30.440 --> 00:03:32.440]  沒有結局
[00:03:32.440 --> 00:03:36.440]  一個看不到結局的結局
[00:03:36.440 --> 00:03:38.440]  是一個最殘酷的結局
[00:03:38.440 --> 00:03:40.440]  這個這麼殘酷的結局
[00:03:40.440 --> 00:03:43.440]  反而令我對這齣電影更加深刻
[00:03:43.440 --> 00:03:45.440]  更加有印象
[00:03:45.440 --> 00:03:47.440]  十多年後我仍然記得這齣電影
[00:03:47.440 --> 00:03:49.440]  不是因為它夠殘酷
[00:03:49.440 --> 00:03:51.440]  而是因為它給了一個開場
[00:03:51.440 --> 00:03:53.440]  這個開場
[00:03:53.440 --> 00:03:55.440]  令到這個這麼精彩的電影
[00:03:55.440 --> 00:03:57.440]  永遠都不會完
[00:03:57.440 --> 00:03:59.440]  而且還給了一個空間
[00:03:59.440 --> 00:04:01.440]  我不斷可以回去反思回憶
[00:04:01.440 --> 00:04:03.440]  去細味一下
[00:04:03.440 --> 00:04:07.440]  這齣電影想要表達的一個更深的意義
[00:04:07.440 --> 00:04:09.440]  其實在我們的信仰生活裡
[00:04:09.440 --> 00:04:14.440]  這種充滿著類似開放式的結局
[00:04:14.440 --> 00:04:17.440]  這個張力經常都發生
[00:04:17.440 --> 00:04:19.440]  在我們基本上每一個人的生命當中
[00:04:19.440 --> 00:04:21.440]  都會有
[00:04:21.440 --> 00:04:24.440]  很多時候我們聽到在教會當中
[00:04:24.440 --> 00:04:26.440]  不只是我們教會
[00:04:26.440 --> 00:04:29.440]  基本上教會整體的分享見證
[00:04:29.440 --> 00:04:35.440]  都很多時候好像預設了一個完美的結局
[00:04:35.440 --> 00:04:38.440]  失業的求神可以得到工作
[00:04:38.440 --> 00:04:41.440]  有病的求神可以得到醫治
[00:04:41.440 --> 00:04:46.440]  婚姻有關係上的問題
[00:04:46.440 --> 00:04:48.440]  有危機的求神
[00:04:48.440 --> 00:04:50.440]  就要押和好如初
[00:04:50.440 --> 00:04:51.440]  婚姻美滿
[00:04:51.440 --> 00:04:54.440]  好像我早兩星期和大家分享的明哥的故事
[00:04:54.440 --> 00:04:55.440]  如果大家在這裡
[00:04:55.440 --> 00:04:58.440]  都是一個大團圓結局
[00:04:58.440 --> 00:05:01.440]  我們的信仰
[00:05:01.440 --> 00:05:06.440]  彷彿就好像有一個既定的期望
[00:05:06.440 --> 00:05:08.440]  面對困難
[00:05:08.440 --> 00:05:09.440]  求神幫助
[00:05:09.440 --> 00:05:12.440]  就會有美好的結局
[00:05:12.440 --> 00:05:14.440]  沒錯我們見到一些
[00:05:14.440 --> 00:05:17.440]  其實見到很多很好的見證
[00:05:17.440 --> 00:05:20.440]  我們Hallelujah感謝神感謝主
[00:05:20.440 --> 00:05:23.440]  但弟兄姊妹老實說
[00:05:23.440 --> 00:05:26.440]  我們見到更加多的人
[00:05:26.440 --> 00:05:27.440]  他們的結局
[00:05:27.440 --> 00:05:31.440]  其實和他們開頭所期所求的不一樣
[00:05:31.440 --> 00:05:35.440]  不是像他們所求所期那樣發生
[00:05:35.440 --> 00:05:37.440]  作為一個牧者
[00:05:37.440 --> 00:05:40.440]  為有需要的弟兄姊妹去祈禱
[00:05:40.440 --> 00:05:43.440]  其實是很正常的事
[00:05:43.440 --> 00:05:45.440]  絕對不成問題
[00:05:45.440 --> 00:05:48.440]  但和弟兄姊妹一起去面對
[00:05:48.440 --> 00:05:49.440]  他們的祈禱
[00:05:49.440 --> 00:05:52.440]  或者我們一起去祈禱的吾蒙英文
[00:05:52.440 --> 00:05:54.440]  或者說未得到回應
[00:05:54.440 --> 00:05:55.440]  未得到英文
[00:05:55.440 --> 00:05:58.440]  仍然要苦苦地去等候
[00:05:58.440 --> 00:06:00.440]  不知道何時才會等到
[00:06:00.440 --> 00:06:02.440]  也不知道會不會發生
[00:06:02.440 --> 00:06:05.440]  這個才是最大的挑戰
[00:06:05.440 --> 00:06:08.440]  當我們去求問神一些事情的時候
[00:06:08.440 --> 00:06:10.440]  我們都會好似好想知道
[00:06:10.440 --> 00:06:14.440]  究竟何時怎樣會發生
[00:06:14.440 --> 00:06:16.440]  會不會這樣發生
[00:06:16.440 --> 00:06:20.440]  知道了我們就會更有信心
[00:06:20.440 --> 00:06:23.440]  但原來不是這樣
[00:06:23.440 --> 00:06:28.440]  因為信心不是建立於知不知道的結果
[00:06:28.440 --> 00:06:32.440]  信心是要知道神就是那個結果
[00:06:32.440 --> 00:06:36.440]  信心不是建立於知不知道的結果
[00:06:36.440 --> 00:06:39.440]  信心是神本身自己就是那個結果
[00:06:39.440 --> 00:06:41.440]  今天我們繼續去看
[00:06:41.440 --> 00:06:45.440]  但易利書我們在不動搖這個系列裡還有一個星期
[00:06:45.440 --> 00:06:49.440]  我們會看到但易利書最後那一章第十二章
[00:06:49.440 --> 00:06:52.440]  有沒有想過二千年前所寫的但易利書
[00:06:52.440 --> 00:06:55.440]  和剛才所說的Inception那齣戲一樣
[00:06:55.440 --> 00:06:57.440]  是有一個開放結局
[00:06:57.440 --> 00:07:03.440]  有沒有想過作為聖經當中說他是大蒙眷愛的先知但易利
[00:07:03.440 --> 00:07:06.440]  最終他也是和我們一樣
[00:07:06.440 --> 00:07:09.440]  面對著同樣的問題
[00:07:09.440 --> 00:07:11.440]  他問神結局是怎樣
[00:07:11.440 --> 00:07:15.440]  神給他一個開放式結局
[00:07:15.440 --> 00:07:21.440]  究竟這個結局是要我們更加深入思考和明白甚麼
[00:07:21.440 --> 00:07:23.440]  今天我們一起去看
[00:07:23.440 --> 00:07:27.440]  在我們看十二章之前
[00:07:27.440 --> 00:07:31.440]  我們知道十章和十一章記載了但易利在二章裡
[00:07:31.440 --> 00:07:35.440]  講述了地上的君王的真戰
[00:07:35.440 --> 00:07:42.440]  那裡講述南國北國軍王的衝突
[00:07:42.440 --> 00:07:49.440]  那個北王叫安提亞古四世對猶太人的殘酷迫害
[00:07:49.440 --> 00:07:52.440]  和最終敵基督的興起
[00:07:52.440 --> 00:07:57.440]  整個二章充滿著戰爭苦難迫伯
[00:07:57.440 --> 00:08:01.440]  神的子民要經歷前所未有的患難
[00:08:01.440 --> 00:08:06.440]  但易利看到這個非常可怕的景象
[00:08:06.440 --> 00:08:09.440]  充滿著憂慮和恐懼
[00:08:09.440 --> 00:08:11.440]  就在這個時候
[00:08:11.440 --> 00:08:15.440]  神和但易利在二章中講了這些說話
[00:08:15.440 --> 00:08:17.440]  第十二章開始
[00:08:17.440 --> 00:08:21.440]  那時保佑你百姓的天使長米加勒必站起來
[00:08:21.440 --> 00:08:23.440]  並且有大艱難
[00:08:23.440 --> 00:08:26.440]  自從有國以來直到此時
[00:08:26.440 --> 00:08:28.440]  未曾有過這樣的事
[00:08:28.440 --> 00:08:32.440]  那時你的百姓凡記錄在冊上的必得拯救
[00:08:32.440 --> 00:08:37.440]  睡在地裡塵埃中的必有多人醒過來
[00:08:37.440 --> 00:08:39.440]  其中有人得永生的
[00:08:39.440 --> 00:08:43.440]  有受辱永遠被真惡的
[00:08:43.440 --> 00:08:47.440]  智慧人要發光如同天上的光
[00:08:47.440 --> 00:08:49.440]  那令許多人歸於異的
[00:08:49.440 --> 00:08:54.440]  必發光如星直到永永遠遠
[00:08:54.440 --> 00:08:57.440]  這幾節經文講了四樣東西
[00:08:57.440 --> 00:09:01.440]  首先我們看第一節的頭部分
[00:09:01.440 --> 00:09:03.440]  天使長米加勒Michael
[00:09:03.440 --> 00:09:07.440]  在聖經裡Michael是代表天上掌權
[00:09:07.440 --> 00:09:09.440]  掌軍事權力的天使
[00:09:09.440 --> 00:09:11.440]  這裡要講出的是
[00:09:11.440 --> 00:09:15.440]  就算成的子民要面對前所未有的艱難
[00:09:15.440 --> 00:09:17.440]  上帝都會一直保守
[00:09:17.440 --> 00:09:19.440]  為人去爭戰
[00:09:19.440 --> 00:09:25.440]  雖然不代表神要立刻拿走人的一切苦難
[00:09:25.440 --> 00:09:27.440]  第一節後面那裡
[00:09:27.440 --> 00:09:30.440]  但無論多大的苦難
[00:09:30.440 --> 00:09:34.440]  屬神的子民都會被記錄在生命冊上
[00:09:34.440 --> 00:09:37.440]  最終得到拯救
[00:09:37.440 --> 00:09:39.440]  第二節那裡說第三點
[00:09:39.440 --> 00:09:42.440]  甚至死亡都不能阻擋神的拯救
[00:09:42.440 --> 00:09:44.440]  因為人要復活過來
[00:09:44.440 --> 00:09:47.440]  人要復活過來得永生
[00:09:47.440 --> 00:09:49.440]  這裡是在整本舊約聖經裡
[00:09:49.440 --> 00:09:54.440]  第一次這麼明確講到復活永生的應許
[00:09:54.440 --> 00:09:57.440]  第四點第三節那裡看到
[00:09:57.440 --> 00:10:00.440]  神應許說忠心侍奉神的
[00:10:00.440 --> 00:10:03.440]  帶領人歸向神的人
[00:10:03.440 --> 00:10:07.440]  要在永恆中得著榮耀的獎賞
[00:10:07.440 --> 00:10:12.440]  這四個應許就好像在七黑中的四道曙光
[00:10:12.440 --> 00:10:15.440]  剛才Jason開始之前那裡
[00:10:15.440 --> 00:10:18.440]  他看到其實這個世界上很多黑暗
[00:10:18.440 --> 00:10:22.440]  上帝這個應許就是給人在世上的四道曙光
[00:10:22.440 --> 00:10:25.440]  天君的保護 必得著的拯救
[00:10:25.440 --> 00:10:28.440]  復活的盼望 永恆的獎賞
[00:10:28.440 --> 00:10:30.440]  有著這些應許
[00:10:30.440 --> 00:10:34.440]  神的子民就可以面對任何困難
[00:10:34.440 --> 00:10:39.440]  問題是這個應許什麼時候發生呢?
[00:10:39.440 --> 00:10:44.440]  人的患難在困苦當中要到什麼時候呢?
[00:10:44.440 --> 00:10:47.440]  這個正是丹爾理想知道的事情
[00:10:47.440 --> 00:10:49.440]  我們繼續看
[00:10:49.440 --> 00:10:52.440]  在意象裡面神繼續跟丹爾理說
[00:10:52.440 --> 00:10:58.440]  丹爾理 你要隱藏者說 封閉者書 直到末時
[00:10:58.440 --> 00:11:03.440]  必有許多人往來奔跑 知識就必增長
[00:11:03.440 --> 00:11:07.440]  我丹爾理觀看 看那另有兩人站立
[00:11:07.440 --> 00:11:10.440]  一個在河這邊 一個在河那邊
[00:11:10.440 --> 00:11:15.440]  其中一個那在河水之上穿細麻衣的說
[00:11:15.440 --> 00:11:19.440]  這奇異的事要到什麼時候才應驗呢?
[00:11:19.440 --> 00:11:22.440]  我聽見那個在河水之上穿細麻衣的
[00:11:22.440 --> 00:11:28.440]  向天舉起雙手 指著那永活的喜誓說
[00:11:28.440 --> 00:11:33.440]  要一年兩年又半年 粉碎聖文力量終結的時候
[00:11:33.440 --> 00:11:36.440]  這一切的事就要應驗
[00:11:36.440 --> 00:11:39.440]  我聽不明白 我就說 我的主啊
[00:11:39.440 --> 00:11:43.440]  這些事的結局是怎樣呢?
[00:11:43.440 --> 00:11:45.440]  他說丹爾理 去吧
[00:11:45.440 --> 00:11:48.440]  因為這說已經隱藏封閉 直到末時
[00:11:48.440 --> 00:11:52.440]  必有許多人使自己潔淨潔白 且受熬煉
[00:11:52.440 --> 00:11:55.440]  但惡人仍必行惡 沒有一個惡人明白
[00:11:55.440 --> 00:11:58.440]  唯獨智慧人能明白
[00:11:58.440 --> 00:12:04.440]  從除掉經常獻的祭 設立那私行毀滅的可真之物的時候起
[00:12:04.440 --> 00:12:13.440]  必有一千二百九十日 到那時 等候的 直到一千三百三十五日的有福了
[00:12:13.440 --> 00:12:19.440]  看見大家的表情 相信大家都明白
[00:12:19.440 --> 00:12:23.440]  大家都明白到讀完一段經文都不知道要說什麼的感受
[00:12:23.440 --> 00:12:29.440]  大家不用擔心 你不明白是正常的
[00:12:29.440 --> 00:12:32.440]  因為這段經文包含了天啟文學
[00:12:32.440 --> 00:12:37.440]  包含了預定論 末世論 腐爛 聖化 聖約等等
[00:12:37.440 --> 00:12:42.440]  超過十種神學觀念 十種神學思想
[00:12:42.440 --> 00:12:46.440]  如果我要將整段經文一一解釋給大家聽
[00:12:46.440 --> 00:12:49.440]  大家可能真的要等到一千三百三十五日
[00:12:49.440 --> 00:12:53.440]  為了不想大家坐在這裡 想耶穌早點來
[00:12:53.440 --> 00:12:58.440]  我幫大家highlight了一些我們今天需要知道的地方
[00:12:58.440 --> 00:13:02.440]  但以你問 我們在這個範圍
[00:13:02.440 --> 00:13:07.440]  在這個奇異的時刻 要到什麼時候才能應驗呢
[00:13:07.440 --> 00:13:11.440]  答案是 一年 兩年 又半年
[00:13:11.440 --> 00:13:16.440]  我們還看到一千二百九十日 一千三百三十五日
[00:13:16.440 --> 00:13:21.440]  有些人嘗試去解釋什麼是三年半
[00:13:21.440 --> 00:13:25.440]  這一千二百六十日和一千二百九十日
[00:13:25.440 --> 00:13:29.440]  和一千三百三十五日當中相差的三十日和七十五日
[00:13:29.440 --> 00:13:32.440]  究竟有什麼代表呢
[00:13:32.440 --> 00:13:36.440]  整整搞了二千多年 都沒有統一的答案
[00:13:36.440 --> 00:13:40.440]  所以我勸大家不要浪費時間去看這些數字
[00:13:40.440 --> 00:13:44.440]  在這裡有一樣東西是需要我們知道的
[00:13:44.440 --> 00:13:47.440]  神是有祂的時間表
[00:13:47.440 --> 00:13:52.440]  有限的人所需要知道的
[00:13:52.440 --> 00:13:57.440]  並不是永在的神所定立的時間
[00:13:57.440 --> 00:13:59.440]  但以你get到這個point
[00:13:59.440 --> 00:14:01.440]  所以他問另一個問題
[00:14:01.440 --> 00:14:04.440]  這件事的結局是怎樣呢
[00:14:04.440 --> 00:14:07.440]  他得到的答案是 但以你去吧
[00:14:07.440 --> 00:14:12.440]  因為這話已經隱藏封閉直到末時
[00:14:12.440 --> 00:14:15.440]  天使給的答案是
[00:14:15.440 --> 00:14:19.440]  和我開頭說的那個戲的結局一樣
[00:14:19.440 --> 00:14:24.440]  畫面上字幕 沒結局
[00:14:24.440 --> 00:14:27.440]  所以有限的人所需要知道的
[00:14:27.440 --> 00:14:32.440]  也不是全能的神所定立的結局
[00:14:32.440 --> 00:14:34.440]  到何時 結局是怎樣
[00:14:34.440 --> 00:14:37.440]  其實是一個很正常很常見的問題
[00:14:37.440 --> 00:14:39.440]  當我們遇到艱難的時候
[00:14:39.440 --> 00:14:41.440]  對將來感到迷惘的時候
[00:14:41.440 --> 00:14:45.440]  我們都會很自然地去問這些問題
[00:14:45.440 --> 00:14:47.440]  世界上有三類人
[00:14:47.440 --> 00:14:49.440]  在面對這個問題的時候
[00:14:49.440 --> 00:14:52.440]  他們會有三種不同的處理方式
[00:14:52.440 --> 00:14:56.440]  第一種是不信神的人
[00:14:56.440 --> 00:14:58.440]  他們遇到困難迷惘的時候
[00:14:58.440 --> 00:15:00.440]  他會問完所有的問題
[00:15:00.440 --> 00:15:03.440]  但唯獨他不會問神
[00:15:03.440 --> 00:15:06.440]  因為他不相信神
[00:15:06.440 --> 00:15:09.440]  第二類的人 一般的信徒
[00:15:09.440 --> 00:15:12.440]  他會問神 但神不給答案的時候
[00:15:12.440 --> 00:15:16.440]  他會開始對神的信心動搖
[00:15:16.440 --> 00:15:20.440]  第三類的人 成熟門徒
[00:15:20.440 --> 00:15:21.440]  當然他們都會問神
[00:15:21.440 --> 00:15:24.440]  但當神不給答案的時候
[00:15:24.440 --> 00:15:26.440]  他們會選擇繼續去相信
[00:15:26.440 --> 00:15:29.440]  繼續堅持聖經所教導的生活
[00:15:29.440 --> 00:15:32.440]  繼續在患難困難當中
[00:15:32.440 --> 00:15:33.440]  信靠上帝
[00:15:33.440 --> 00:15:39.440]  繼續在不可能當中向前行
[00:15:39.440 --> 00:15:44.440]  但以你不知道上帝所定立的結局是何時
[00:15:44.440 --> 00:15:46.440]  亦不知道會不會發生 如何發生
[00:15:46.440 --> 00:15:48.440]  但但以你都做了一樣
[00:15:48.440 --> 00:15:50.440]  我們每個人都需要做的事
[00:15:50.440 --> 00:15:53.440]  他謙卑地求神給他智慧
[00:15:53.440 --> 00:15:56.440]  讓他明白這些事
[00:15:56.440 --> 00:15:59.440]  但我們在經文見到一個很真實的情況
[00:15:59.440 --> 00:16:03.440]  就是上帝不一定告訴你答案
[00:16:03.440 --> 00:16:06.440]  因為祂知道你需要知道多少
[00:16:06.440 --> 00:16:11.440]  因為上帝知道你能夠承擔多少
[00:16:11.440 --> 00:16:15.440]  上帝早已給了但以理所需要的應許
[00:16:15.440 --> 00:16:18.440]  這亦是我們每個人都需要的應許
[00:16:18.440 --> 00:16:21.440]  剛才所說的幾節經文裏
[00:16:21.440 --> 00:16:23.440]  其實表達出天君的保護
[00:16:23.440 --> 00:16:24.440]  必得著的拯救
[00:16:24.440 --> 00:16:26.440]  復活的盼望
[00:16:26.440 --> 00:16:28.440]  永恆的獎賞
[00:16:28.440 --> 00:16:30.440]  藉著這些應許
[00:16:30.440 --> 00:16:33.440]  神這樣對但以理說
[00:16:33.440 --> 00:16:39.440]  至於你要去等候結局
[00:16:39.440 --> 00:16:41.440]  你必安息
[00:16:41.440 --> 00:16:42.440]  到了末期
[00:16:42.440 --> 00:16:46.440]  你必起來享受你的福分
[00:16:46.440 --> 00:16:49.440]  前兩句說話原文是說
[00:16:49.440 --> 00:16:51.440]  Go your way till the end
[00:16:51.440 --> 00:16:55.440]  即是說要以你一直以來的方式繼續走
[00:16:55.440 --> 00:16:57.440]  繼續走
[00:16:57.440 --> 00:16:58.440]  直到最後
[00:16:58.440 --> 00:17:01.440]  直到你生命的終結
[00:17:01.440 --> 00:17:03.440]  神對但以理說這句說話
[00:17:03.440 --> 00:17:07.440]  其實是總結了但以理整個人生的信仰
[00:17:07.440 --> 00:17:10.440]  信靠的軌跡
[00:17:10.440 --> 00:17:12.440]  我們在過去的幾星期
[00:17:12.440 --> 00:17:16.440]  當少年的但以理被擄到巴比倫的時候
[00:17:16.440 --> 00:17:19.440]  他被迫要改名
[00:17:19.440 --> 00:17:22.440]  被迫整個名字都要被改了
[00:17:22.440 --> 00:17:25.440]  本身是一個滿有神的祝福的名字
[00:17:25.440 --> 00:17:29.440]  改成一個在巴比倫上敬拜偶像的名字
[00:17:29.440 --> 00:17:33.440]  但他立志不被玷污
[00:17:33.440 --> 00:17:35.440]  相信神會保守
[00:17:35.440 --> 00:17:38.440]  當國家的王因為沒有人可以解他的夢
[00:17:38.440 --> 00:17:40.440]  而要殺光所有智慧人
[00:17:40.440 --> 00:17:42.440]  在一個生死的關頭
[00:17:42.440 --> 00:17:44.440]  但以理選擇第一時間
[00:17:44.440 --> 00:17:46.440]  和其他都一樣信靠神的人
[00:17:46.440 --> 00:17:48.440]  去祈禱求神幫助
[00:17:48.440 --> 00:17:52.440]  當有人以死亡去威脅他們去敬拜偶像的時候
[00:17:52.440 --> 00:17:53.440]  他們寧死不屈
[00:17:53.440 --> 00:17:55.440]  相信神會拯救
[00:17:55.440 --> 00:17:57.440]  但就算神不拯救也好
[00:17:57.440 --> 00:18:02.440]  他們都會堅持和神的關係比一切都更加重要
[00:18:02.440 --> 00:18:05.440]  甚至比他們的性命更加重要
[00:18:05.440 --> 00:18:09.440]  當但以理見到這個世界的營運不斷犯罪的時候
[00:18:09.440 --> 00:18:11.440]  但以理沒有選擇去割席
[00:18:11.440 --> 00:18:15.440]  他選擇將自己視為同等的罪人
[00:18:15.440 --> 00:18:19.440]  去用罪人的身份求神去憐憫
[00:18:19.440 --> 00:18:22.440]  這些一個一個的故事
[00:18:22.440 --> 00:18:26.440]  是但以理一次又一次信心的累積
[00:18:26.440 --> 00:18:29.440]  這個過程使得但以理
[00:18:29.440 --> 00:18:32.440]  去到他生命最後的階段
[00:18:32.440 --> 00:18:35.440]  當神不讓他知道苦難何時完
[00:18:35.440 --> 00:18:37.440]  如何完
[00:18:37.440 --> 00:18:39.440]  他都仍然可以信靠
[00:18:39.440 --> 00:18:41.440]  依靠這位上帝
[00:18:41.440 --> 00:18:43.440]  仍然可以用信靠上帝的方式
[00:18:43.440 --> 00:18:45.440]  繼續這樣走下去
[00:18:45.440 --> 00:18:52.440]  這個就是真正成熟的信心的軌跡
[00:18:52.440 --> 00:18:56.440]  我們需要有這份成熟的信心
[00:18:56.440 --> 00:19:00.440]  我們才能夠在這個世界當中不動搖
[00:19:00.440 --> 00:19:04.440]  從青年時期在壓力底下的堅持
[00:19:04.440 --> 00:19:07.440]  去到中年時期在危機當中的依靠
[00:19:07.440 --> 00:19:11.440]  直到老年時期在異象當中的馴服
[00:19:11.440 --> 00:19:14.440]  以至在生命最後的時限即將完結的時候
[00:19:14.440 --> 00:19:19.440]  在沒有答案之中仍然能夠安息
[00:19:19.440 --> 00:19:23.440]  但以理一生的經歷教會了我們一件事
[00:19:23.440 --> 00:19:26.440]  信靠神不是一次性的決定
[00:19:26.440 --> 00:19:29.440]  而是一生的跟從
[00:19:29.440 --> 00:19:34.440]  每一次患難其實都可能是我們信心的鍛鍊
[00:19:34.440 --> 00:19:41.440]  每一次的馴服其實是為了我們下一次的挑戰作預備
[00:19:41.440 --> 00:19:45.440]  正因為但義利在年輕的時候他學會了信靠
[00:19:45.440 --> 00:19:48.440]  在中年時期他實踐了信靠
[00:19:48.440 --> 00:19:51.440]  在老年時期他深化了信靠
[00:19:51.440 --> 00:19:55.440]  所以在他人生最大的謎團的時刻
[00:19:55.440 --> 00:20:00.440]  他仍然能夠相信依靠各位上帝
[00:20:00.440 --> 00:20:04.440]  但以你離開世界的時候
[00:20:04.440 --> 00:20:08.440]  就好像他仍然是看著一個陀螺
[00:20:08.440 --> 00:20:10.440]  他不知道他會不會停
[00:20:10.440 --> 00:20:12.440]  何時停 如何停
[00:20:12.440 --> 00:20:14.440]  他可能仍然滿腦子都有著一些謎團
[00:20:14.440 --> 00:20:17.440]  這樣離開了這個世界
[00:20:17.440 --> 00:20:19.440]  他沒有見到尼塞亞的來臨
[00:20:19.440 --> 00:20:21.440]  他沒有見到終極的審判
[00:20:21.440 --> 00:20:24.440]  沒有見到新天新地的出現
[00:20:24.440 --> 00:20:29.440]  但他能夠真正得到安息
[00:20:29.440 --> 00:20:31.440]  為什麼呢
[00:20:31.440 --> 00:20:35.440]  因為他用了他一生去見到上帝
[00:20:35.440 --> 00:20:39.440]  他用了他一生的堅持
[00:20:39.440 --> 00:20:43.440]  他的信靠去見到上帝
[00:20:43.440 --> 00:20:47.440]  他學會了信心的真正定義
[00:20:47.440 --> 00:20:51.440]  信心不是要知道結局
[00:20:51.440 --> 00:20:56.440]  信心是要知道神就是那個結局
[00:20:56.440 --> 00:20:59.440]  我認識一位姐妹
