
[00:00:00.000 --> 00:00:08.000]  今天我們有領導教會的教會團隊為我們去靜悟
[00:03:40.000 --> 00:03:43.000]  所以我想分享去年幾個精華的片段
[00:03:43.000 --> 00:03:47.000]  In January we moved as a launch team
[00:03:47.000 --> 00:03:51.000]  from Wan Chai to Yuen Long and started our English service
[00:03:51.000 --> 00:03:54.000]  上年我們作為一個一開始的小組
[00:03:54.000 --> 00:03:57.000]  由灣仔搬來元朗那裏正式開始
[00:03:57.000 --> 00:04:03.000]  At EIS we went from being acquaintances who knew each other
[00:04:03.000 --> 00:04:07.000]  我們在EIS那裏由我們大家一場相識
[00:04:07.000 --> 00:04:11.000]  To becoming a spiritual family that knows each other
[00:04:11.000 --> 00:04:13.000]  That knows what's going on in each other's lives
[00:04:13.000 --> 00:04:15.000]  That loves each other deeply
[00:04:15.000 --> 00:04:17.000]  我們慢慢變成了一個熟人的家庭
[00:04:17.000 --> 00:04:19.000]  我們開始彼此認識
[00:04:19.000 --> 00:04:21.000]  知道大家的生命裏面發生著什麼
[00:04:21.000 --> 00:04:26.000]  We went from being a launch team to being a local church
[00:04:26.000 --> 00:04:29.000]  我們由一個開始去直堂的團隊
[00:04:29.000 --> 00:04:32.000]  變成了一間地方的教會
[00:04:32.000 --> 00:04:37.000]  During the summer we had our first child dedication
[00:04:37.000 --> 00:04:40.000]  Baptisms and we started live preaching
[00:04:40.000 --> 00:04:43.000]  在暑假的時候我們有我們第一個英雄的奉獻禮
[00:04:43.000 --> 00:04:45.000]  然後我們有我們的浸禮
[00:04:45.000 --> 00:04:49.000]  而且還開始了我們自己去現場講道
[00:04:49.000 --> 00:04:51.000]  And then on August 20th
[00:04:51.000 --> 00:04:54.000]  We launched our Cantonese service
[00:04:54.000 --> 00:04:58.000]  然後我們之後還開始了我們廣東話的崇拜
[00:04:58.000 --> 00:05:06.000]  以致我們可以歡迎更多人來到我們的家庭裏面
[00:05:06.000 --> 00:05:14.000]  Pastor Ivan 他的團隊做得非常非常之好
[00:05:14.000 --> 00:05:23.000]  因為要在一間英文的教會裏面開一個廣東話崇拜其實很不容易
[00:05:23.000 --> 00:05:26.000]  所以我們感謝主
[00:05:26.000 --> 00:05:31.000]  Now in September we moved into this venue here
[00:05:31.000 --> 00:05:34.000]  我們在上年九月搬進來這個地方
[00:05:34.000 --> 00:05:37.000]  And on October 1st we had our public launch
[00:05:37.000 --> 00:05:40.000]  我們在十月一日有個正式的開幕
[00:05:40.000 --> 00:05:43.000]  And God did so much to make this happen
[00:05:43.000 --> 00:05:47.000]  神幕後做了很多事讓這件事可以發生得到
[00:05:47.000 --> 00:05:50.000]  So since we moved in here
[00:05:50.000 --> 00:05:52.000]  由我們搬進來之後
[00:05:52.000 --> 00:05:55.000]  We had Alpha in Cantonese and English
[00:05:55.000 --> 00:05:57.000]  我們有中英文的啟發
[00:05:57.000 --> 00:06:02.000]  And we started partnering with NGOs like YWAM Shanty, YWAM Harbour City
[00:06:02.000 --> 00:06:06.000]  Branches of Hope, Oasis and also EIS
[00:06:06.000 --> 00:06:09.000]  我們就跟很多不同的機構合作
[00:06:09.000 --> 00:06:18.000]  We also went from initially having 35 people that stepped out from one child to plant this church
[00:06:18.000 --> 00:06:20.000]  我們剛剛在灣仔開始的時候
[00:06:20.000 --> 00:06:22.000]  團隊有35個人
[00:06:22.000 --> 00:06:27.000]  To having 166 adults and 31 children on average every Sunday
[00:06:27.000 --> 00:06:30.000]  現在我們每個星期大約有160多個大人
[00:06:30.000 --> 00:06:32.000]  還有30多個小朋友
[00:06:32.000 --> 00:06:36.000]  And we were also able by God's grace to establish 8 community groups
[00:06:36.000 --> 00:06:40.000]  Where people can grow spiritually, be encouraged and find support
[00:06:40.000 --> 00:06:43.000]  而且我們有8個小組
[00:06:43.000 --> 00:06:46.000]  大家可以在那裏找到他們屬靈的支援
[00:06:46.000 --> 00:06:48.000]  和有人跟他們同行
[00:06:48.000 --> 00:06:50.000]  So God has been so faithful
[00:06:50.000 --> 00:06:52.000]  他在我們中間是很信實
[00:06:52.000 --> 00:06:54.000]  He has been so good
[00:06:54.000 --> 00:06:56.000]  他在我們中間真的非常之好
[00:06:56.000 --> 00:07:00.000]  But here we stand at the beginning of 2024
[00:07:00.000 --> 00:07:04.000]  但我們現在站立在2024年開始的這一刻
[00:07:04.000 --> 00:07:07.000]  And there is still a lot that God is inviting us into
[00:07:07.000 --> 00:07:09.000]  神仍然邀請我們進入
[00:07:09.000 --> 00:07:11.000]  有很多很多的東西在等著我們
[00:07:11.000 --> 00:07:14.000]  So part of our vision of planting this church
[00:07:14.000 --> 00:07:16.000]  在我們去植這間堂的時候
[00:07:16.000 --> 00:07:18.000]  其中一部分的意象
[00:07:18.000 --> 00:07:22.000]  Has always been to love and serve the Yuen Long community
[00:07:22.000 --> 00:07:26.000]  就是很想去愛去服侍在元朗這裏本地的群體
[00:07:26.000 --> 00:07:28.000]  In practical and impactful ways
[00:07:28.000 --> 00:07:30.000]  是去一些很實際
[00:07:30.000 --> 00:07:34.000]  而且可以帶有影響力的方法來對它做
[00:07:34.000 --> 00:07:36.000]  And this year we see ourselves especially serving
[00:07:36.000 --> 00:07:38.000]  ethnic minority families
[00:07:38.000 --> 00:07:40.000]  and ethnic majority families
[00:07:40.000 --> 00:07:42.000]  我們見到在我們中間
[00:07:42.000 --> 00:07:44.000]  我們服侍到一些少數族裔
[00:07:44.000 --> 00:07:47.000]  而且也有一些可能是我們很多本地的家庭
[00:07:47.000 --> 00:07:49.000]  But here is the thing
[00:07:49.000 --> 00:07:51.000]  但要說的是
[00:07:51.000 --> 00:07:53.000]  We know we cannot do this out of our own strength
[00:07:53.000 --> 00:07:56.000]  我們知道我們不可以靠自己的能力去做這件事
[00:07:56.000 --> 00:07:59.000]  We need the Holy Spirit to work in our lives
[00:07:59.000 --> 00:08:02.000]  我們需要聖靈在我們生命裏面去工作
[00:08:02.000 --> 00:08:03.000]  We need the wisdom
[00:08:03.000 --> 00:08:05.000]  我們需要祂的智慧
[00:08:05.000 --> 00:08:09.000]  And we need the Holy Spirit to prepare us
[00:08:09.000 --> 00:08:11.000]  我們需要聖靈來預備我們
[00:08:11.000 --> 00:08:12.000]  To equip us
[00:08:12.000 --> 00:08:13.000]  來裝備我們
[00:08:13.000 --> 00:08:14.000]  To unite us
[00:08:14.000 --> 00:08:16.000]  來叫我們團結
[00:08:16.000 --> 00:08:17.000]  To lead us
[00:08:17.000 --> 00:08:18.000]  來帶領我們
[00:08:18.000 --> 00:08:19.000]  To empower us
[00:08:19.000 --> 00:08:20.000]  來給我們力量
[00:08:20.000 --> 00:08:24.000]  For the ministry and the work that He is calling us to do in this place
[00:08:24.000 --> 00:08:28.000]  為了祂在這個地方裏面要叫我們去做的侍奉
[00:08:28.000 --> 00:08:30.000]  我們要去預備我們
[00:08:30.000 --> 00:08:33.000]  And so we are beginning the year with a 21-day fast
[00:08:33.000 --> 00:08:37.000]  所以我們今年用一個21天的禁食來開始
[00:08:37.000 --> 00:08:39.000]  And the fast is going to start tomorrow
[00:08:39.000 --> 00:08:41.000]  January 8th to January 28th
[00:08:41.000 --> 00:08:43.000]  這個禁食由明天1月8日開始
[00:08:43.000 --> 00:08:45.000]  一直到1月28日
[00:08:45.000 --> 00:08:48.000]  And that's something that we do every year as the Divine Church
[00:08:48.000 --> 00:08:52.000]  作為葡萄藤教會其實我們每一年都做這件事
[00:08:52.000 --> 00:08:54.000]  To prepare ourselves what God has for us
[00:08:54.000 --> 00:08:57.000]  來預備神要放在我們裏面的東西
[00:08:57.000 --> 00:09:02.000]  And we step into the destiny, the mission and the purpose of God in 2024
[00:09:02.000 --> 00:09:04.000]  讓我們可以踏進在2024年裏面
[00:09:04.000 --> 00:09:08.000]  神給我們的命定,使命和任務
[00:09:08.000 --> 00:09:11.000]  And so for me when I think of this
[00:09:11.000 --> 00:09:14.000]  I have this image of us just falling on our knees
[00:09:14.000 --> 00:09:16.000]  And crying out to God saying
[00:09:16.000 --> 00:09:20.000]  Lord we need you, we cannot do this out of our own strength
[00:09:20.000 --> 00:09:22.000]  當我想像這件事的時候
[00:09:22.000 --> 00:09:23.000]  我腦海裏面見到一個圖畫
[00:09:23.000 --> 00:09:25.000]  就是我們一起去跪下向神去呼求
[00:09:25.000 --> 00:09:28.000]  神啊你一定要來幫我們,教我們怎樣做
[00:09:28.000 --> 00:09:30.000]  我們自己用自己的能力做不到
[00:09:30.000 --> 00:09:33.000]  And we long for a move of the Holy Spirit
[00:09:33.000 --> 00:09:36.000]  我們很渴望聖靈的大能去運行
[00:09:36.000 --> 00:09:38.000]  To do a work in our hearts
[00:09:38.000 --> 00:09:40.000]  來到在我們的心裏面去工作
[00:09:40.000 --> 00:09:41.000]  To then move out
[00:09:41.000 --> 00:09:43.000]  然後我們一起出去
[00:09:43.000 --> 00:09:45.000]  Because we cannot do it out of our own strength
[00:09:45.000 --> 00:09:47.000]  因為我們不可以靠自己的力量去做
[00:09:47.000 --> 00:09:49.000]  I cannot motivate you to do it
[00:09:49.000 --> 00:09:51.000]  我不可以叫你,推你去做
[00:09:51.000 --> 00:09:54.000]  But it's the work of God in our lives
[00:09:54.000 --> 00:09:59.000]  That drives us and mobilizes us and leads us into His work
[00:09:59.000 --> 00:10:02.000]  而是神在我們的生命裏面去驅動我們
[00:10:02.000 --> 00:10:06.000]  來鼓勵我們一起完成祂的工作
[00:10:06.000 --> 00:10:08.000]  So that is my prayer for this fast
[00:10:08.000 --> 00:10:11.000]  所以這個就是我為我們禁食的禱告
[00:10:11.000 --> 00:10:14.000]  That the Holy Spirit works in our lives
[00:10:14.000 --> 00:10:16.000]  聖靈會在我們的生命裏面工作
[00:10:16.000 --> 00:10:19.000]  And moves us out in love
[00:10:19.000 --> 00:10:22.000]  來叫我們一起出去,去到外
[00:10:22.000 --> 00:10:25.000]  And moves us out in the power of His Spirit
[00:10:25.000 --> 00:10:28.000]  一起在祂的能力裏面,在聖靈的大能裏面
[00:10:28.000 --> 00:10:29.000]  一起來出去
[00:10:29.000 --> 00:10:31.000]  So we are not relying on our own strength
[00:10:31.000 --> 00:10:33.000]  所以我們不是靠自己的力量
[00:10:33.000 --> 00:10:35.000]  We are not relying on our own wisdom
[00:10:35.000 --> 00:10:36.000]  不是只靠自己的智慧
[00:10:36.000 --> 00:10:38.000]  But on the power of God
[00:10:38.000 --> 00:10:40.000]  而是靠著神的大能
[00:10:40.000 --> 00:10:42.000]  So we are not relying on our own strength
[00:10:42.000 --> 00:10:44.000]  而是靠著神的大能
[00:10:44.000 --> 00:10:46.000]  So we are not relying on our own strength
[00:10:46.000 --> 00:10:48.000]  We are relying on our own power
[00:10:48.000 --> 00:10:50.000]  So we are not relying on our own strength
[00:10:50.000 --> 00:10:52.000]  We are relying on our own power
[00:10:52.000 --> 00:10:54.000]  So we are not relying on our own strength
[00:10:54.000 --> 00:10:56.000]  We are relying on our own power
[00:10:56.000 --> 00:10:58.000]  So we are not relying on our own strength
[00:10:58.000 --> 00:11:00.000]  We are relying on our own power
[00:11:00.000 --> 00:11:02.000]  So we are not relying on our own strength
[00:11:02.000 --> 00:11:04.000]  We are relying on our own power
[00:11:04.000 --> 00:11:06.000]  So we are not relying on our own strength
[00:11:06.000 --> 00:11:08.000]  We are relying on our own power
[00:11:08.000 --> 00:11:10.000]  So we are not relying on our own strength
[00:11:10.000 --> 00:11:12.000]  So we are not relying on our own power
[00:11:12.000 --> 00:11:14.000]  So we are not relying on our own strength
[00:11:14.000 --> 00:11:16.000]  So we are not relying on our own power
[00:11:16.000 --> 00:11:18.000]  So we are not relying on our own strength
[00:11:18.000 --> 00:11:20.000]  So we are not relying on our own power
[00:11:20.000 --> 00:11:22.000]  So we are not relying on our own strength
[00:11:22.000 --> 00:11:24.000]  So we are not relying on our own power
[00:11:24.000 --> 00:11:26.000]  So we are not relying on our own strength
[00:11:26.000 --> 00:11:28.000]  So we are not relying on our own power
[00:11:28.000 --> 00:11:30.000]  So we are not relying on our own strength
[00:11:30.000 --> 00:11:32.000]  So we are not relying on our own strength
[00:11:32.000 --> 00:11:34.000]  So we are not relying on our own strength
[00:11:34.000 --> 00:11:36.000]  So we are not relying on our own strength
[00:11:36.000 --> 00:11:38.000]  So we are not relying on our own strength
[00:11:38.000 --> 00:11:40.000]  So we are not relying on our own strength
[00:11:40.000 --> 00:11:42.000]  So we are not relying on our own strength
[00:11:42.000 --> 00:11:44.000]  So we are not relying on our own strength
[00:11:44.000 --> 00:11:46.000]  So we are not relying on our own strength
[00:11:46.000 --> 00:11:48.000]  So we are not relying on our own strength
[00:11:48.000 --> 00:11:50.000]  So we are not relying on our own strength
[00:11:50.000 --> 00:11:52.000]  So we are not relying on our own strength
[00:11:52.000 --> 00:11:54.000]  So we are not relying on our own strength
[00:11:54.000 --> 00:11:56.000]  So we are not relying on our own strength
[00:11:56.000 --> 00:11:58.000]  So we are not relying on our own strength
[00:11:58.000 --> 00:12:00.000]  So we are not relying on our own strength
[00:12:00.000 --> 00:12:02.000]  So we are not relying on our own strength
[00:12:02.000 --> 00:12:04.000]  So we are not relying on our own strength
[00:12:04.000 --> 00:12:06.000]  So we are not relying on our own strength
[00:12:06.000 --> 00:12:08.000]  So we are not relying on our own strength
[00:12:08.000 --> 00:12:10.000]  So we are not relying on our own strength
[00:12:10.000 --> 00:12:12.000]  So we are not relying on our own strength
[00:12:12.000 --> 00:12:14.000]  So we are not relying on our own strength
[00:12:14.000 --> 00:12:16.000]  So we are not relying on our own strength
[00:12:16.000 --> 00:12:18.000]  So we are not relying on our own strength
[00:12:18.000 --> 00:12:20.000]  So we are not relying on our own strength
[00:12:20.000 --> 00:12:22.000]  So we are not relying on our own strength
[00:12:22.000 --> 00:12:24.000]  So we are not relying on our own strength
[00:12:24.000 --> 00:12:26.000]  So we are not relying on our own strength
[00:12:26.000 --> 00:12:28.000]  So we are not relying on our own strength
[00:12:28.000 --> 00:12:30.000]  So we are not relying on our own strength
[00:12:30.000 --> 00:12:32.000]  So we are not relying on our own strength
[00:12:32.000 --> 00:12:34.000]  So today our topic is fasting
[00:12:34.000 --> 00:12:36.000]  So today our topic is fasting
[00:12:36.000 --> 00:12:38.000]  We are doing what is known as a corporate fast
[00:12:38.000 --> 00:12:40.000]  We are doing what is known as a corporate fast
[00:12:40.000 --> 00:12:42.000]  But besides that, I believe
[00:12:42.000 --> 00:12:44.000]  But besides that, I believe
[00:12:44.000 --> 00:12:46.000]  that God is inviting us into a personal fast as well at the same time
[00:12:46.000 --> 00:12:48.000]  that God is inviting us into a personal fast as well at the same time
[00:12:48.000 --> 00:12:50.000]  that God is inviting us into a personal fast as well at the same time
[00:12:50.000 --> 00:12:52.000]  So I want to encourage you to ask the Holy Spirit
[00:12:52.000 --> 00:12:54.000]  So I want to encourage you to ask the Holy Spirit
[00:12:54.000 --> 00:12:56.000]  So I want to encourage you to ask the Holy Spirit
[00:12:56.000 --> 00:12:58.000]  what He wants you to fast about
[00:12:58.000 --> 00:13:00.000]  what He wants you to fast about
[00:13:00.000 --> 00:13:02.000]  Is there a relationship to fast about?
[00:13:02.000 --> 00:13:04.000]  Is there a relationship to fast about?
[00:13:04.000 --> 00:13:06.000]  Is there a need for guidance to fast about?
[00:13:06.000 --> 00:13:08.000]  Is there a need for guidance to fast about?
[00:13:08.000 --> 00:13:10.000]  Is there a need for guidance to fast about?
[00:13:10.000 --> 00:13:12.000]  Is there a need for guidance to fast about?
[00:13:12.000 --> 00:13:14.000]  Is there a recurring struggle with sin
[00:13:14.000 --> 00:13:16.000]  Is there a recurring struggle with sin
[00:13:16.000 --> 00:13:18.000]  that we need broken in our lives, this pattern of sin
[00:13:18.000 --> 00:13:20.000]  that we need broken in our lives, this pattern of sin
[00:13:20.000 --> 00:13:22.000]  Is there an area where we need favor and provision?
[00:13:22.000 --> 00:13:24.000]  Is there an area where we need favor and provision?
[00:13:24.000 --> 00:13:26.000]  Is there an area where we need favor and provision?
[00:13:26.000 --> 00:13:28.000]  Is there an area where we need favor and provision?
[00:13:28.000 --> 00:13:30.000]  Is there an area where we need favor and provision?
[00:13:30.000 --> 00:13:32.000]  Is there an area where we need favor and provision?
[00:13:32.000 --> 00:13:34.000]  Is there an area where we need favor and provision?
[00:13:34.000 --> 00:13:36.000]  Is there an area where we need favor and provision?
[00:13:36.000 --> 00:13:38.000]  Is there an area where we need favor and provision?
[00:13:38.000 --> 00:13:40.000]  Is there an area where we need favor and provision?
[00:13:40.000 --> 00:13:42.000]  Is there an area where we need favor and provision?
[00:13:42.000 --> 00:13:44.000]  Is there an area where we need favor and provision?
[00:13:44.000 --> 00:13:46.000]  Is there an area where we need favor and provision?
[00:13:46.000 --> 00:13:48.000]  Is there an area where we need favor and provision?
[00:13:48.000 --> 00:13:50.000]  Is there an area where we need favor and provision?
[00:13:50.000 --> 00:13:52.000]  Is there an area where we need favor and provision?
[00:13:52.000 --> 00:13:54.000]  Is there an area where we need favor and provision?
[00:13:54.000 --> 00:13:56.000]  Is there an area where we need favor and provision?
[00:13:56.000 --> 00:13:58.000]  Is there an area where we need favor and provision?
[00:13:58.000 --> 00:14:00.000]  Is there an area where we need favor and provision?
[00:14:00.000 --> 00:14:02.000]  Is there an area where we need favor and provision?
[00:14:02.000 --> 00:14:04.000]  Is there an area where we need favor and provision?
[00:14:04.000 --> 00:14:06.000]  Is there an area where we need favor and provision?
[00:14:06.000 --> 00:14:08.000]  Is there an area where we need favor and provision?
[00:14:08.000 --> 00:14:10.000]  Is there an area where we need favor and provision?
[00:14:10.000 --> 00:14:12.000]  Is there an area where we need favor and provision?
[00:14:12.000 --> 00:14:14.000]  Is there an area where we need favor and provision?
[00:14:14.000 --> 00:14:16.000]  Is there an area where we need favor and provision?
[00:14:16.000 --> 00:14:18.000]  Is there an area where we need favor and provision?
[00:14:18.000 --> 00:14:20.000]  Is there an area where we need favor and provision?
[00:14:20.000 --> 00:14:22.000]  Is there an area where we need favor and provision?
[00:14:22.000 --> 00:14:24.000]  Is there an area where we need favor and provision?
[00:14:24.000 --> 00:14:26.000]  Is there an area where we need favor and provision?
[00:14:26.000 --> 00:14:28.000]  Is there an area where we need favor and provision?
[00:14:28.000 --> 00:14:30.000]  Is there an area where we need favor and provision?
[00:14:30.000 --> 00:14:32.000]  Is there an area where we need favor and provision?
[00:14:32.000 --> 00:14:34.000]  Is there an area where we need favor and provision?
[00:14:34.000 --> 00:14:36.000]  Is there an area where we need favor and provision?
[00:14:36.000 --> 00:14:38.000]  Is there an area where we need favor and provision?
[00:14:38.000 --> 00:14:40.000]  Is there an area where we need favor and provision?
[00:14:40.000 --> 00:14:42.000]  Is there an area where we need favor and provision?
[00:14:42.000 --> 00:14:44.000]  Is there an area where we need favor and provision?
[00:14:44.000 --> 00:14:46.000]  Is there an area where we need favor and provision?
[00:14:46.000 --> 00:14:48.000]  Is there an area where we need favor and provision?
[00:14:48.000 --> 00:14:50.000]  Is there an area where we need favor and provision?
[00:14:50.000 --> 00:14:52.000]  Is there an area where we need favor and provision?
[00:14:52.000 --> 00:14:54.000]  Is there an area where we need favor and provision?
[00:14:54.000 --> 00:14:56.000]  Is there an area where we need favor and provision?
[00:14:56.000 --> 00:14:58.000]  Is there an area where we need favor and provision?
[00:14:58.000 --> 00:15:00.000]  Is there an area where we need favor and provision?
[00:15:00.000 --> 00:15:02.000]  Is there an area where we need favor and provision?
[00:15:02.000 --> 00:15:04.000]  Is there an area where we need favor and provision?
[00:15:04.000 --> 00:15:06.000]  Is there an area where we need favor and provision?
[00:15:06.000 --> 00:15:08.000]  Is there an area where we need favor and provision?
[00:15:08.000 --> 00:15:10.000]  Is there an area where we need favor and provision?
[00:15:10.000 --> 00:15:12.000]  Is there an area where we need favor and provision?
[00:15:12.000 --> 00:15:14.000]  Is there an area where we need favor and provision?
[00:15:14.000 --> 00:15:16.000]  Is there an area where we need favor and provision?
[00:15:16.000 --> 00:15:18.000]  Is there an area where we need favor and provision?
[00:15:18.000 --> 00:15:20.000]  Is there an area where we need favor and provision?
[00:15:20.000 --> 00:15:22.000]  Is there an area where we need favor and provision?
[00:15:22.000 --> 00:15:24.000]  Is there an area where we need favor and provision?
[00:15:24.000 --> 00:15:26.000]  Is there an area where we need favor and provision?
[00:15:26.000 --> 00:15:28.000]  Is there an area where we need favor and provision?
[00:15:28.000 --> 00:15:30.000]  Is there an area where we need favor and provision?
[00:15:30.000 --> 00:15:32.000]  Is there an area where we need favor and provision?
[00:15:32.000 --> 00:15:34.000]  Is there an area where we need favor and provision?
[00:15:34.000 --> 00:15:36.000]  Is there an area where we need favor and provision?
[00:15:36.000 --> 00:15:38.000]  Is there an area where we need favor and provision?
[00:15:38.000 --> 00:15:40.000]  Is there an area where we need favor and provision?
[00:15:40.000 --> 00:15:42.000]  Is there an area where we need favor and provision?
[00:15:42.000 --> 00:15:44.000]  Is there an area where we need favor and provision?
[00:15:44.000 --> 00:15:46.000]  Is there an area where we need favor and provision?
[00:15:46.000 --> 00:15:48.000]  Is there an area where we need favor and provision?
[00:15:48.000 --> 00:15:50.000]  Is there an area where we need favor and provision?
[00:15:50.000 --> 00:15:52.000]  Is there an area where we need favor and provision?
[00:15:52.000 --> 00:15:54.000]  Is there an area where we need favor and provision?
[00:15:54.000 --> 00:15:56.000]  Is there an area where we need favor and provision?
[00:15:56.000 --> 00:15:58.000]  Is there an area where we need favor and provision?
[00:15:58.000 --> 00:16:00.000]  Is there an area where we need favor and provision?
[00:16:00.000 --> 00:16:02.000]  Is there an area where we need favor and provision?
[00:16:02.000 --> 00:16:04.000]  Is there an area where we need favor and provision?
[00:16:04.000 --> 00:16:06.000]  Is there an area where we need favor and provision?
[00:16:06.000 --> 00:16:08.000]  Is there an area where we need favor and provision?
[00:16:08.000 --> 00:16:10.000]  Is there an area where we need favor and provision?
[00:16:10.000 --> 00:16:12.000]  Is there an area where we need favor and provision?
[00:16:12.000 --> 00:16:14.000]  Is there an area where we need favor and provision?
[00:16:14.000 --> 00:16:16.000]  Is there an area where we need favor and provision?
[00:16:16.000 --> 00:16:18.000]  Is there an area where we need favor and provision?
[00:16:18.000 --> 00:16:20.000]  Is there an area where we need favor and provision?
[00:16:20.000 --> 00:16:22.000]  Is there an area where we need favor and provision?
[00:16:22.000 --> 00:16:24.000]  Is there an area where we need favor and provision?
[00:16:24.000 --> 00:16:26.000]  Is there an area where we need favor and provision?
[00:16:26.000 --> 00:16:28.000]  Is there an area where we need favor and provision?
[00:16:28.000 --> 00:16:30.000]  Is there an area where we need favor and provision?
[00:16:30.000 --> 00:16:32.000]  Is there an area where we need favor and provision?
[00:16:32.000 --> 00:16:34.000]  Is there an area where we need favor and provision?
[00:16:34.000 --> 00:16:36.000]  Is there an area where we need favor and provision?
