
[00:00:00.000 --> 00:00:03.000]  所以我回到家後覺得,這裡的人好像不同了
[00:01:55.000 --> 00:02:04.000]  都可以,味道跟普通的超級市場買的麵包有點不一樣
[00:02:04.000 --> 00:02:07.000]  Sourdough是特別好吃一點
[00:02:07.000 --> 00:02:09.000]  大家都會覺得,哇,真是
[00:02:09.000 --> 00:02:12.000]  有時候連拍攝團隊,無端端開會的時候
[00:02:12.000 --> 00:02:15.000]  都會在樓下買一包上來,大家一起吃
[00:02:15.000 --> 00:02:18.000]  Sourdough是很好吃的,如果你有吃過的話
[00:02:18.000 --> 00:02:21.000]  但是我最近看了YouTube的一條片
[00:02:21.000 --> 00:02:24.000]  我發現原來Sourdough並不是那麼簡單
[00:02:24.000 --> 00:02:29.000]  首先,Sourdough並不是隨便去超級市場買麵粉
[00:02:29.000 --> 00:02:32.000]  買些酵母就這樣做出來,並不是這樣
[00:02:32.000 --> 00:02:36.000]  如果你這樣做的話,可能味道出來都不是最好吃
[00:02:36.000 --> 00:02:41.000]  Sourdough的靈魂,我看YouTube,看外國的飲食節目
[00:02:41.000 --> 00:02:44.000]  Sourdough的靈魂在哪裡呢?
[00:02:44.000 --> 00:02:47.000]  原來是在於他們叫酸種
[00:02:47.000 --> 00:02:51.000]  酸種就是他們會發酵的東西
[00:02:51.000 --> 00:02:57.000]  香港的翻譯就是老麵
[00:02:57.000 --> 00:02:59.000]  好像更加不明白是什麼
[00:02:59.000 --> 00:03:05.000]  酸種就是一些天然的酵母
[00:03:05.000 --> 00:03:10.000]  裡面有很多已經發酵很久的細菌
[00:03:10.000 --> 00:03:14.000]  裡面有細菌,好像很害怕,但是我們不斷在吃
[00:03:14.000 --> 00:03:17.000]  有很多細菌是不斷的來到
[00:03:17.000 --> 00:03:20.000]  那東西是不斷的放在那裡
[00:03:20.000 --> 00:03:23.000]  細菌在滋生中
[00:03:23.000 --> 00:03:28.000]  通常要用來做沙拉,做酸麵包
[00:03:28.000 --> 00:03:32.000]  那塊酸種通常都是放了很久
[00:03:32.000 --> 00:03:34.000]  是一段很長的時間
[00:03:34.000 --> 00:03:38.000]  在美國的San Francisco那裡有一家都很出名
[00:03:38.000 --> 00:03:43.000]  我沒有去過,但是人家說都很出名的Boudin Bakery
[00:03:43.000 --> 00:03:45.000]  就是一家這樣的麵包店
[00:03:45.000 --> 00:03:50.000]  他說他們做的沙拉都用那塊酸種
[00:03:50.000 --> 00:03:52.000]  你猜猜是多久?
[00:03:52.000 --> 00:03:55.000]  就是從什麼時候開始放到現在?
[00:03:55.000 --> 00:03:58.000]  如果我沒有看錯,沒有認錯的話,在上網
[00:03:58.000 --> 00:04:03.000]  是由1849年開始就已經在用那塊酸種
[00:04:03.000 --> 00:04:09.000]  這塊酸種在他們的店裡經歷過大火,經歷過地震
[00:04:09.000 --> 00:04:11.000]  經歷過他們搬過很多不同的店舖
[00:04:11.000 --> 00:04:16.000]  仍然那些麵包師傅,那些烘焙師很悉心的照料
[00:04:16.000 --> 00:04:21.000]  我看YouTube的時候看到他們有一個冰箱
[00:04:21.000 --> 00:04:23.000]  總之有一間特別的房間,你要放在那裡
[00:04:23.000 --> 00:04:27.000]  是要好好地去照料那塊酸種
[00:04:27.000 --> 00:04:30.000]  因為你吃那塊麵包出來的那股味道
[00:04:30.000 --> 00:04:33.000]  那個你覺得很喜歡,就算你不放牛油,不塗東西
[00:04:33.000 --> 00:04:35.000]  你都很享受的那個味道
[00:04:35.000 --> 00:04:38.000]  就是由這塊酸種那裡而來
[00:04:38.000 --> 00:04:41.000]  所以當麵包師傅要做一塊新的麵包
[00:04:41.000 --> 00:04:43.000]  一塊新的沙拉都的時候
[00:04:43.000 --> 00:04:45.000]  他不是由零開始的
[00:04:45.000 --> 00:04:49.000]  他是在一塊充滿著歷史的酸種裡
[00:04:49.000 --> 00:04:50.000]  他拿一小塊出來
[00:04:50.000 --> 00:04:52.000]  然後再在那裡加點麵粉,加點水
[00:04:52.000 --> 00:04:54.000]  我是不是說得好像我懂得做那樣呢?
[00:04:54.000 --> 00:04:55.000]  我當然不懂,對吧?
[00:04:55.000 --> 00:04:58.000]  我當然不懂,不過我看了YouTube的
[00:04:58.000 --> 00:05:00.000]  看了YouTube就當自己懂,對吧?
[00:05:00.000 --> 00:05:01.000]  通常我們都是
[00:05:01.000 --> 00:05:03.000]  就拿一塊酸種,加點麵粉,加點水
[00:05:03.000 --> 00:05:08.000]  然後那塊酸種就會將裡面的細菌繼續發酵
[00:05:08.000 --> 00:05:11.000]  就會將裡面的那些獨特的味道
[00:05:11.000 --> 00:05:13.000]  將那種生命力
[00:05:13.000 --> 00:05:15.000]  將那些悠久的歷史
[00:05:15.000 --> 00:05:18.000]  就放進去那塊麵包裡焗出來
[00:05:18.000 --> 00:05:20.000]  那塊麵包之所以有這樣的品質
[00:05:20.000 --> 00:05:22.000]  之所以外脆內軟
[00:05:22.000 --> 00:05:26.000]  你吃下去那種「嘩!好吃!」的那種感覺
[00:05:26.000 --> 00:05:32.000]  就是來自那塊原始的酸種
[00:05:32.000 --> 00:05:36.000]  一個麵包可以有這樣的口味
[00:05:36.000 --> 00:05:38.000]  可以有這樣的口感
[00:05:38.000 --> 00:05:42.000]  可以有這樣令人覺得喜悅的一種味道
[00:05:42.000 --> 00:05:49.000]  是來自一塊已經放在那裡很多很多年的酸種
[00:05:49.000 --> 00:05:52.000]  當我看這個節目的時候就令我想
[00:05:52.000 --> 00:05:57.000]  其實教會會不會可以都是這樣的呢?
[00:05:57.000 --> 00:05:59.000]  我們一代又一代又一代的人
[00:05:59.000 --> 00:06:01.000]  二千多年來我們去建立教會
[00:06:01.000 --> 00:06:04.000]  或者很多時候我們好像我們這樣
[00:06:04.000 --> 00:06:07.000]  我們兩年前走出來去植堂去計劃一間教會
[00:06:07.000 --> 00:06:10.000]  我們開始一個新的教會群體
[00:06:10.000 --> 00:06:12.000]  就好像要去焗一塊新的酸種
[00:06:12.000 --> 00:06:14.000]  去焗一塊新的麵包出來
[00:06:14.000 --> 00:06:18.000]  不過如果我們想去保證我們這塊麵包裡
[00:06:18.000 --> 00:06:19.000]  或者我們這間教會裡
[00:06:19.000 --> 00:06:22.000]  有一種特別的味道在那裡
[00:06:22.000 --> 00:06:25.000]  我們想保證出來的品質是OK的
[00:06:25.000 --> 00:06:26.000]  不會變了味的
[00:06:26.000 --> 00:06:27.000]  不會走樣的
[00:06:27.000 --> 00:06:29.000]  我們要做什麼呢?
[00:06:29.000 --> 00:06:31.000]  焗麵包的時候那個關鍵就是
[00:06:31.000 --> 00:06:32.000]  你要懂得拿這個媽媽的刀
[00:06:32.000 --> 00:06:34.000]  或者這個酸種你放進去
[00:06:34.000 --> 00:06:36.000]  而當我們建立教會的時候
[00:06:36.000 --> 00:06:38.000]  那個關鍵又在哪裡呢?
[00:06:38.000 --> 00:06:41.000]  那樣最原始最古老的
[00:06:41.000 --> 00:06:44.000]  仍然可以令到教會保持很有生命力的東西
[00:06:44.000 --> 00:06:46.000]  究竟在哪裡呢?
[00:06:46.000 --> 00:06:48.000]  這個就是我們在這個港島系列
[00:06:48.000 --> 00:06:51.000]  我們進入一個未知的領域裡
[00:06:51.000 --> 00:06:53.000]  我們去一個未去過的地方
[00:06:53.000 --> 00:06:57.000]  我們知道我們要做一些新的東西
[00:06:57.000 --> 00:07:01.000]  我們仍然是一間很年輕的教會
[00:07:01.000 --> 00:07:04.000]  我們好像還沒慶祝兩週年
[00:07:04.000 --> 00:07:06.000]  我們還沒慶祝兩週年
[00:07:06.000 --> 00:07:08.000]  這間教會還沒到兩歲
[00:07:08.000 --> 00:07:10.000]  但是有什麼東西可以確保
[00:07:10.000 --> 00:07:13.000]  我們走到前面的過程裡
[00:07:13.000 --> 00:07:15.000]  我們仍然有一些渣拿在那裡
[00:07:15.000 --> 00:07:16.000]  我們仍然可以確保
[00:07:16.000 --> 00:07:18.000]  我們這間教會有些味道
[00:07:18.000 --> 00:07:21.000]  不只是我們自己喜歡做就做什麼
[00:07:21.000 --> 00:07:23.000]  我們自己個人的嗜好這麼簡單
[00:07:23.000 --> 00:07:24.000]  只是我自己的偏好
[00:07:24.000 --> 00:07:26.000]  或者我自己的個性這麼簡單
[00:07:26.000 --> 00:07:28.000]  在上個星期裡
[00:07:28.000 --> 00:07:31.000]  我也有機會和一些神學生
[00:07:31.000 --> 00:07:32.000]  我和我一個朋友
[00:07:32.000 --> 00:07:34.000]  我們一起和神學生分享
[00:07:34.000 --> 00:07:36.000]  我們在港島的心得
[00:07:36.000 --> 00:07:38.000]  我和我的朋友是很不一樣的
[00:07:38.000 --> 00:07:41.000]  我們都是差不多時間在神學院裡讀書
[00:07:41.000 --> 00:07:44.000]  他現在已經是進修他的博士學位
[00:07:44.000 --> 00:07:48.000]  他是一個絕對的introvert
[00:07:48.000 --> 00:07:52.000]  他說我從來都不會脫離我的稿子
[00:07:52.000 --> 00:07:54.000]  我和他的風格是截然不同
[00:07:54.000 --> 00:07:56.000]  我們兩個人這樣走出來
[00:07:56.000 --> 00:07:58.000]  和神學生分享的時候
[00:07:58.000 --> 00:07:59.000]  我和他們說
[00:07:59.000 --> 00:08:02.000]  我們要懂得分什麼是我們的personality
[00:08:02.000 --> 00:08:03.000]  我們的性格
[00:08:03.000 --> 00:08:04.000]  有些什麼是我們的preference
[00:08:04.000 --> 00:08:05.000]  我們的個人喜好
[00:08:05.000 --> 00:08:07.000]  有些是傳統的東西
[00:08:07.000 --> 00:08:08.000]  有些時候其實都是喜好
[00:08:08.000 --> 00:08:11.000]  但是有哪些東西除了personality
[00:08:11.000 --> 00:08:13.000]  除了preference之外
[00:08:13.000 --> 00:08:15.000]  有些東西是很重要的principle
[00:08:15.000 --> 00:08:16.000]  一些很重要的原則
[00:08:16.000 --> 00:08:17.000]  我們要去捉實
[00:08:17.000 --> 00:08:19.000]  有些什麼東西是歷久神新的
[00:08:19.000 --> 00:08:21.000]  有些什麼東西是非常重要
[00:08:21.000 --> 00:08:22.000]  我們是不可以拿走
[00:08:22.000 --> 00:08:24.000]  你在這間教會裡拿走了這件事
[00:08:24.000 --> 00:08:26.000]  你就不可以叫那間做教會
[00:08:26.000 --> 00:08:28.000]  或者那間教會就不再是教會
[00:08:28.000 --> 00:08:29.000]  就沒有那股味道
[00:08:29.000 --> 00:08:31.000]  沒有那股香味
[00:08:31.000 --> 00:08:33.000]  那些東西是什麼東西呢
[00:08:33.000 --> 00:08:35.000]  在這個港島系列
[00:08:35.000 --> 00:08:38.000]  我們回到在聖經裡
[00:08:38.000 --> 00:08:41.000]  講到教會剛剛開始的時候
[00:08:41.000 --> 00:08:42.000]  那一卷的書
[00:08:42.000 --> 00:08:44.000]  在新約裡的仕途行傳
[00:08:44.000 --> 00:08:45.000]  這就是其中一個
[00:08:45.000 --> 00:08:46.000]  我們一邊看這卷書的時候
[00:08:46.000 --> 00:08:48.000]  一邊去問的問題
[00:08:48.000 --> 00:08:50.000]  如果我們回到
[00:08:50.000 --> 00:08:51.000]  我們的origin
[00:08:51.000 --> 00:08:53.000]  我們回到根源裡的時候
[00:08:53.000 --> 00:08:55.000]  去到那個源頭的時候
[00:08:55.000 --> 00:08:57.000]  我們會不會找到一些東西
[00:08:57.000 --> 00:08:59.000]  去幫我們繼續向前走呢
[00:08:59.000 --> 00:09:01.000]  這就是其中我們
[00:09:01.000 --> 00:09:05.000]  要進入到這個港島系列裡的初心
[00:09:05.000 --> 00:09:06.000]  所以我們一起來祈禱
[00:09:06.000 --> 00:09:08.000]  在我們打開整個話語之前
[00:09:08.000 --> 00:09:11.000]  天父我們今天來打開你的話語
[00:09:11.000 --> 00:09:12.000]  我們知道
[00:09:12.000 --> 00:09:16.000]  在你對教會的藍圖
[00:09:16.000 --> 00:09:18.000]  那個孫種
[00:09:18.000 --> 00:09:19.000]  那個mother dough
[00:09:19.000 --> 00:09:22.000]  其實已經放在這裡
[00:09:22.000 --> 00:09:24.000]  天父你幫我們去找到這個東西出來
[00:09:24.000 --> 00:09:27.000]  可能我們會繼續去焗一些新的麵包
[00:09:27.000 --> 00:09:29.000]  我們會繼續有一些新的表達
[00:09:29.000 --> 00:09:33.000]  來去呈現
[00:09:33.000 --> 00:09:35.000]  在21世紀裡
[00:09:35.000 --> 00:09:37.000]  在2025年在元朗這個地方裡
[00:09:37.000 --> 00:09:39.000]  教會可以是怎樣的大主
[00:09:39.000 --> 00:09:41.000]  來幫我們找到那些
[00:09:41.000 --> 00:09:44.000]  教會之所以為教會的特質
[00:09:44.000 --> 00:09:48.000]  讓我們知道我們應該要持守著什麼
[00:09:48.000 --> 00:09:51.000]  讓我們知道我們今天可以成為一間教會
[00:09:51.000 --> 00:09:53.000]  究竟是因為什麼
[00:09:53.000 --> 00:09:54.000]  主我求你
[00:09:54.000 --> 00:09:56.000]  你不只是來開我們的眼睛去看
[00:09:56.000 --> 00:09:58.000]  你的聖靈親自將那些東西
[00:09:58.000 --> 00:10:00.000]  放在我們的生命裡
[00:10:00.000 --> 00:10:01.000]  主我們感謝你
[00:10:01.000 --> 00:10:03.000]  我們這樣禱告是奉耶穌的名
[00:10:03.000 --> 00:10:05.000]  Amen
[00:10:05.000 --> 00:10:06.000]  我們會再回到
[00:10:06.000 --> 00:10:08.000]  使徒行傳的記載裡
[00:10:08.000 --> 00:10:10.000]  上星期Ivan和我們看到的
[00:10:10.000 --> 00:10:11.000]  就是耶穌升天之前
[00:10:11.000 --> 00:10:12.000]  和他們的徒
[00:10:12.000 --> 00:10:14.000]  說的那種吩咐
[00:10:14.000 --> 00:10:15.000]  那種等候
[00:10:15.000 --> 00:10:18.000]  要等候天父所應賜給我們的聖靈
[00:10:18.000 --> 00:10:19.000]  要去等候
[00:10:19.000 --> 00:10:21.000]  不要走啊
[00:10:21.000 --> 00:10:23.000]  神有些東西要給我們
[00:10:23.000 --> 00:10:26.000]  所以今天我們就繼續來看第二章
[00:10:26.000 --> 00:10:27.000]  在第二章第一句的時候
[00:10:27.000 --> 00:10:29.000]  已經告訴你這是什麼日子
[00:10:29.000 --> 00:10:31.000]  發生什麼事
[00:10:31.000 --> 00:10:32.000]  第二章的第一句那裡說
[00:10:32.000 --> 00:10:34.000]  五旬節那天到了
[00:10:34.000 --> 00:10:37.000]  他們全部聚集在一起
[00:10:37.000 --> 00:10:39.000]  我們可能很多時候對五旬節的理解
[00:10:39.000 --> 00:10:41.000]  回到教會那麼久
[00:10:41.000 --> 00:10:43.000]  就是從這裡開始
[00:10:43.000 --> 00:10:46.000]  就是由使徒行傳的第二章開始去理解
[00:10:46.000 --> 00:10:49.000]  五旬節就是聖靈
[00:10:49.000 --> 00:10:51.000]  不過原來五旬節這個節日
[00:10:51.000 --> 00:10:55.000]  是深深地植根在整個猶太人的歷史
[00:10:55.000 --> 00:10:57.000]  在整個舊約的歷史裡
[00:10:57.000 --> 00:11:01.000]  五旬節是猶太人三大節期的其中之一
[00:11:01.000 --> 00:11:03.000]  還有這個預節和鑄棚節
[00:11:03.000 --> 00:11:05.000]  在三個節期裡
[00:11:05.000 --> 00:11:06.000]  每逢這些節期
[00:11:06.000 --> 00:11:09.000]  猶太人成年的男丁
[00:11:09.000 --> 00:11:12.000]  都一定要到聖殿獻祭
[00:11:12.000 --> 00:11:15.000]  去參與那裡的節日
[00:11:15.000 --> 00:11:17.000]  這個節日是源自
[00:11:17.000 --> 00:11:19.000]  五旬節這個節日的計算方法
[00:11:19.000 --> 00:11:21.000]  是源自如月節之後
[00:11:21.000 --> 00:11:23.000]  如月節之後耶穌被賣
[00:11:23.000 --> 00:11:24.000]  然後第二天他被釘十字架
[00:11:24.000 --> 00:11:26.000]  在復活節的時間
[00:11:26.000 --> 00:11:28.000]  在如月節之後
[00:11:28.000 --> 00:11:31.000]  計算七個安息日之後的一天
[00:11:31.000 --> 00:11:33.000]  所以七七四十九再加上一天
[00:11:33.000 --> 00:11:35.000]  就剛剛好齊頭五十了
[00:11:35.000 --> 00:11:38.000]  如月節之後的五十天
[00:11:38.000 --> 00:11:41.000]  古代的以色列是一個農業的社會
[00:11:41.000 --> 00:11:45.000]  在那時候五旬節也稱為他們的收割節
[00:11:45.000 --> 00:11:46.000]  五旬節的時間
[00:11:46.000 --> 00:11:49.000]  例如復活節春天四月
[00:11:49.000 --> 00:11:51.000]  然後多五十天之後五月
[00:11:51.000 --> 00:11:56.000]  大概那個時間是小麥開始收割收成的時間
[00:11:56.000 --> 00:11:59.000]  猶太人在舊約的五旬節裡
[00:11:59.000 --> 00:12:02.000]  他們是需要將這些小麥帶到
[00:12:02.000 --> 00:12:06.000]  一些初熟的帶到神的聖殿裡
[00:12:06.000 --> 00:12:08.000]  來獻祭來表達他們的感恩
[00:12:08.000 --> 00:12:11.000]  所以本來五旬節首先是有一個收割
[00:12:11.000 --> 00:12:13.000]  我們為了我們的收割
[00:12:13.000 --> 00:12:15.000]  而去感恩一個意味
[00:12:15.000 --> 00:12:16.000]  一個感恩的節日在這裡
[00:12:16.000 --> 00:12:18.000]  而且不單止這樣
[00:12:18.000 --> 00:12:19.000]  在猶太人的傳統裡
[00:12:19.000 --> 00:12:21.000]  他們一般都認為
[00:12:21.000 --> 00:12:23.000]  五旬節這一天
[00:12:23.000 --> 00:12:26.000]  也是以色列人出埃及之後三個月
[00:12:26.000 --> 00:12:29.000]  他們在西乃的曠野裡
[00:12:29.000 --> 00:12:31.000]  摩西在西乃山上領受神所保護的
[00:12:31.000 --> 00:12:35.000]  領受神所頒布給他們的十誡的日子
[00:12:35.000 --> 00:12:38.000]  那是頒布律法的日子
[00:12:38.000 --> 00:12:41.000]  所以猶太人也會在五旬節的時候
[00:12:41.000 --> 00:12:45.000]  來慶祝或紀念律法彼此
[00:12:45.000 --> 00:12:47.000]  摩西的律法規定了
[00:12:47.000 --> 00:12:48.000]  剛才也說過了
[00:12:48.000 --> 00:12:50.000]  成年的猶太男性
[00:12:50.000 --> 00:12:52.000]  是要去耶路撒冷守節
[00:12:52.000 --> 00:12:53.000]  當然摩西不是說耶路撒冷
[00:12:53.000 --> 00:12:55.000]  不過他們要去守節
[00:12:55.000 --> 00:12:57.000]  然後慢慢當耶路撒冷成為首都
[00:12:57.000 --> 00:12:59.000]  有聖殿建造了之後
[00:12:59.000 --> 00:13:01.000]  他們就要去耶路撒冷守節
[00:13:01.000 --> 00:13:04.000]  所以當天五旬節到了的時候
[00:13:04.000 --> 00:13:05.000]  你可以想像
[00:13:05.000 --> 00:13:07.000]  整個耶路撒冷
[00:13:07.000 --> 00:13:09.000]  都是充滿了很多男丁
[00:13:09.000 --> 00:13:11.000]  在世界不同地方
[00:13:11.000 --> 00:13:15.000]  一起來過五旬節
[00:13:15.000 --> 00:13:18.000]  一起來在神面前守節
[00:13:18.000 --> 00:13:21.000]  這就是當路加一句話
[00:13:21.000 --> 00:13:23.000]  說五旬節到了的時候
[00:13:23.000 --> 00:13:25.000]  他想讓他的讀者知道的
[00:13:25.000 --> 00:13:27.000]  就是一件這樣的事
[00:13:27.000 --> 00:13:29.000]  整群人,整個耶路撒冷
[00:13:29.000 --> 00:13:30.000]  人頭湧湧
[00:13:30.000 --> 00:13:32.000]  耶穌的那群門徒都沒有離開
[00:13:32.000 --> 00:13:33.000]  都留在這裡一起過節
[00:13:33.000 --> 00:13:35.000]  聚集在一起
[00:13:35.000 --> 00:13:37.000]  然後在第二節說
[00:13:37.000 --> 00:13:39.000]  忽然,突然之間
[00:13:39.000 --> 00:13:41.000]  意思是,突然之間
[00:13:41.000 --> 00:13:43.000]  這件事不是他們預計的
[00:13:43.000 --> 00:13:45.000]  不是他們有計劃,有組織
[00:13:45.000 --> 00:13:46.000]  有計謀
[00:13:46.000 --> 00:13:48.000]  讓我們在五旬節的時候去辦事
[00:13:48.000 --> 00:13:50.000]  聖經在路加這裡想告訴我們
[00:13:50.000 --> 00:13:51.000]  不是的
[00:13:51.000 --> 00:13:53.000]  這群不是門徒想做出來的事
[00:13:53.000 --> 00:13:55.000]  不是他們計劃的,不是他們有計劃
[00:13:55.000 --> 00:13:58.000]  等我五旬節的時候辦一個五旬節的高峰會
[00:13:58.000 --> 00:14:00.000]  讓我們來做點事
[00:14:00.000 --> 00:14:02.000]  不是,他們沒有計劃
[00:14:02.000 --> 00:14:05.000]  他們只是一路在等候,一路在祈禱
[00:14:05.000 --> 00:14:07.000]  主阿彌陀佛,讓我們來做點事
[00:14:07.000 --> 00:14:09.000]  但是忽然,突然
[00:14:09.000 --> 00:14:11.000]  突然之間
[00:14:11.000 --> 00:14:13.000]  路加讓我們看到當五旬節那天
[00:14:13.000 --> 00:14:15.000]  當聖靈來的時候
[00:14:15.000 --> 00:14:16.000]  有幾件事發生了
[00:14:16.000 --> 00:14:19.000]  這裡說有響聲從天上下來
[00:14:19.000 --> 00:14:21.000]  好像一陣大風吹過
[00:14:21.000 --> 00:14:24.000]  充滿了他們所坐的整座房屋
[00:14:24.000 --> 00:14:27.000]  又有蝕頭像火焰一樣向他們顯現
[00:14:27.000 --> 00:14:30.000]  分開落在他們每個人的身上
[00:14:30.000 --> 00:14:32.000]  他們都被聖靈充滿
[00:14:32.000 --> 00:14:34.000]  就按著聖靈所賜的口才
[00:14:34.000 --> 00:14:36.000]  說起別國的話來
[00:14:36.000 --> 00:14:39.000]  這裡路加說了三件事
[00:14:39.000 --> 00:14:42.000]  我們逐件逐件分開來說
[00:14:42.000 --> 00:14:44.000]  第一件事路加說的
[00:14:44.000 --> 00:14:47.000]  好像有大風一樣的響聲
[00:14:47.000 --> 00:14:49.000]  就好像你打風的時候
[00:14:49.000 --> 00:14:51.000]  家屋裡面的聲音
[00:14:51.000 --> 00:14:53.000]  不過他說好像而已
[00:14:53.000 --> 00:14:56.000]  他只是想讓你聽到那些聲音是怎樣
[00:14:56.000 --> 00:14:59.000]  重點是有響聲在那裡
[00:14:59.000 --> 00:15:01.000]  有響聲從天上下來
[00:15:01.000 --> 00:15:02.000]  那些響聲是怎樣
[00:15:02.000 --> 00:15:05.000]  好像風一樣的聲音
[00:15:05.000 --> 00:15:06.000]  他說好像而已
[00:15:06.000 --> 00:15:08.000]  不用怕,沒有人被吹走
[00:15:08.000 --> 00:15:11.000]  TVB的記者不會被吹走
[00:15:11.000 --> 00:15:14.000]  只是聲音
[00:15:14.000 --> 00:15:17.000]  路加在這裡想提醒我們一件事
[00:15:17.000 --> 00:15:19.000]  通常在舊約裡
[00:15:19.000 --> 00:15:21.000]  風的出現
[00:15:21.000 --> 00:15:23.000]  都是和神的同在
[00:15:23.000 --> 00:15:25.000]  或者和神的顯現有關係
[00:15:25.000 --> 00:15:27.000]  首先風這個字是非常特別
[00:15:27.000 --> 00:15:28.000]  因為風這個字
[00:15:28.000 --> 00:15:30.000]  如果我們看舊約的希伯來文
[00:15:30.000 --> 00:15:32.000]  或者新約的希列文
[00:15:32.000 --> 00:15:34.000]  這兩個字都是
[00:15:34.000 --> 00:15:36.000]  無論舊約的Ruach
[00:15:36.000 --> 00:15:37.000]  這個字是希伯來文
[00:15:37.000 --> 00:15:39.000]  或者新約的Numa這個字
[00:15:39.000 --> 00:15:44.000]  這兩個字同時間都是用來形容靈
[00:15:44.000 --> 00:15:45.000]  當然不單止是聖靈
[00:15:45.000 --> 00:15:46.000]  有不同的靈
[00:15:46.000 --> 00:15:49.000]  都是用來形容氣息
[00:15:49.000 --> 00:15:51.000]  所以風這個字本身
[00:15:51.000 --> 00:15:54.000]  當聖經裡提到風的時候
[00:15:54.000 --> 00:15:56.000]  已經在意味著
[00:15:56.000 --> 00:15:58.000]  那裡有神的靈
[00:15:58.000 --> 00:16:00.000]  在那個地方裡
[00:16:00.000 --> 00:16:04.000]  這個字往往在聖經裡有很多典故
[00:16:04.000 --> 00:16:06.000]  例如說到創世紀第二章
[00:16:06.000 --> 00:16:08.000]  當神創造阿當的時候
[00:16:08.000 --> 00:16:10.000]  神吹一口氣有風進去
[00:16:10.000 --> 00:16:12.000]  有Ruach吹一口氣
[00:16:12.000 --> 00:16:13.000]  吹進去的時候
[00:16:13.000 --> 00:16:17.000]  阿當就成為了一個有靈的活人
[00:16:17.000 --> 00:16:23.000]  然後在以利亞跟巴力的先知鬥完之後
[00:16:23.000 --> 00:16:25.000]  他自己躲起來
[00:16:25.000 --> 00:16:27.000]  他自己很抑鬱的時候
[00:16:27.000 --> 00:16:29.000]  神向他顯現
[00:16:29.000 --> 00:16:31.000]  聖經裡說的那句話是
[00:16:31.000 --> 00:16:34.000]  有烈風大作,山崩石裂
[00:16:34.000 --> 00:16:36.000]  雖然那裡說神都不在風裡
[00:16:36.000 --> 00:16:38.000]  但當神出現的時候
[00:16:38.000 --> 00:16:39.000]  其中一樣出現的就是
[00:16:39.000 --> 00:16:41.000]  有很大很大的風來出現
[00:16:41.000 --> 00:16:44.000]  聖經用風來形容
[00:16:44.000 --> 00:16:45.000]  當神的存在
[00:16:45.000 --> 00:16:47.000]  神的同在去彰顯的時候有什麼
[00:16:47.000 --> 00:16:48.000]  當然我們都知道
[00:16:48.000 --> 00:16:51.000]  在舊約裡還有這個叫以西傑的先知
[00:16:51.000 --> 00:16:54.000]  可能最多人看過以西傑書的那一段
[00:16:54.000 --> 00:16:56.000]  就是在第37章裡
[00:16:56.000 --> 00:16:58.000]  神叫他去到一個平原裡
