
[00:00:00.000 --> 00:00:04.720]  剛才也有提及到「正道」和「見證」這兩個字眼
[00:06:43.040 --> 00:06:49.120]  他們以色列人本身曾經是埃及的奴隸
[00:06:49.120 --> 00:06:53.040]  但神所做的事令他們得釋放
[00:06:53.040 --> 00:06:55.040]  他們的身份不再是奴隸
[00:06:55.040 --> 00:06:56.720]  而是成為神的子民
[00:06:56.720 --> 00:06:59.760]  雖然詩人沒有經歷過上帝
[00:06:59.760 --> 00:07:03.760]  或沒有見證過上帝將海水變為乾地
[00:07:03.760 --> 00:07:07.960]  但他們知道若非神做這件事
[00:07:07.960 --> 00:07:09.960]  他們不會成為一國之民
[00:07:09.960 --> 00:07:11.960]  他們不會有這個身份
[00:07:11.960 --> 00:07:17.160]  所以每一次當以色列人回顧自己的歷史時
[00:07:17.160 --> 00:07:18.960]  他們就視這件事
[00:07:18.960 --> 00:07:20.760]  上帝如何分開紅海
[00:07:20.760 --> 00:07:23.960]  讓他們走過去成為民族的印記
[00:07:23.960 --> 00:07:25.560]  民族的標記
[00:07:25.560 --> 00:07:27.760]  我們自己的歷史當中
[00:07:27.760 --> 00:07:30.160]  有沒有這些身份的標記呢?
[00:07:30.160 --> 00:07:33.560]  若果我們問「你的身份是誰?」
[00:07:33.560 --> 00:07:34.960]  你解釋一下
[00:07:34.960 --> 00:07:36.960]  你會說出哪幾樣東西呢?
[00:07:36.960 --> 00:07:40.960]  以色列人每一次提及自己的身份時
[00:07:40.960 --> 00:07:42.960]  他們一定會提及這件事
[00:07:42.960 --> 00:07:44.960]  這是他們的身份
[00:07:44.960 --> 00:07:47.960]  他們的身份不是他們現在有多少畝地
[00:07:47.960 --> 00:07:50.360]  他們的身份不是我有多少羊
[00:07:50.360 --> 00:07:52.360]  他們的身份第一件事是說
[00:07:52.360 --> 00:07:54.760]  本來我是奴隸
[00:07:54.760 --> 00:07:56.760]  但上帝的介入
[00:07:56.760 --> 00:08:00.560]  讓我得到現在成為一國之民的身份
[00:08:00.560 --> 00:08:02.560]  所以他們叫其他人去看
[00:08:02.560 --> 00:08:06.360]  這個來看是邀請人去看之餘
[00:08:06.360 --> 00:08:07.960]  亦是去理解
[00:08:07.960 --> 00:08:10.560]  理解是包括你頭腦內的思考
[00:08:10.560 --> 00:08:13.360]  去想想這件事是如何發生的
[00:08:13.360 --> 00:08:15.360]  你見不見到我現在的身份
[00:08:15.360 --> 00:08:16.560]  是以色列民
[00:08:16.560 --> 00:08:18.560]  是神的子民的身份
[00:08:18.560 --> 00:08:21.160]  這件事若果你去想的時候
[00:08:21.160 --> 00:08:23.360]  不是靠人手能夠做得成的
[00:08:23.360 --> 00:08:25.760]  是一定要有上帝的介入
[00:08:25.760 --> 00:08:27.160]  祂的大能
[00:08:27.160 --> 00:08:28.960]  祂對我們民族的愛
[00:08:28.960 --> 00:08:31.560]  我才能促成這件事
[00:08:31.560 --> 00:08:34.960]  這件事是一個非常正面的講解
[00:08:34.960 --> 00:08:36.960]  上帝做了這件事
[00:08:36.960 --> 00:08:38.960]  很值得我們去歡慶
[00:08:38.960 --> 00:08:40.960]  很值得我們去慶祝
[00:08:40.960 --> 00:08:44.560]  隨之而來就是八至十二節
[00:08:44.560 --> 00:08:46.960]  八至十二節講什麼呢?
[00:08:46.960 --> 00:08:49.560]  它講了他們經歷的苦難
[00:08:49.560 --> 00:08:51.760]  當他們回想的時候
[00:08:51.760 --> 00:08:53.560]  在這個過程當中
[00:08:53.560 --> 00:08:56.560]  他們更加深刻地明白到這件事情
[00:08:56.560 --> 00:08:59.160]  我們看看八至十二節講什麼
[00:08:59.160 --> 00:09:00.960]  第八節開始這樣說
[00:09:00.960 --> 00:09:04.560]  「孖民,你們當稱頌我們的神
[00:09:04.560 --> 00:09:07.560]  使人得聽讚美祂的聲音
[00:09:07.560 --> 00:09:10.160]  祂使我們的性命存活
[00:09:10.160 --> 00:09:12.160]  不叫我們的腳搖動
[00:09:12.160 --> 00:09:14.560]  神啊,你曾考驗我們
[00:09:14.560 --> 00:09:15.960]  你熬練我們
[00:09:15.960 --> 00:09:18.160]  如練吉銀子一樣
[00:09:18.160 --> 00:09:20.960]  你使我們進入羅網
[00:09:20.960 --> 00:09:23.760]  把重擔放在我們身上
[00:09:23.760 --> 00:09:27.160]  你使人坐車砸我們的頭
[00:09:27.160 --> 00:09:29.560]  我們經過水火
[00:09:29.560 --> 00:09:32.960]  你卻使我們到豐富之地」
[00:09:32.960 --> 00:09:36.760]  「你卻使我們到豐富之地」
[00:09:36.760 --> 00:09:38.960]  原來當我們去回憶
[00:09:38.960 --> 00:09:41.760]  神在我們苦難中的作為的時候
[00:09:41.760 --> 00:09:44.360]  我們可以有不一樣的體見
[00:09:44.360 --> 00:09:47.160]  苦難為什麼會發生
[00:09:47.160 --> 00:09:48.960]  有很多個解釋
[00:09:48.960 --> 00:09:51.360]  甚至有時是沒有解釋的
[00:09:51.360 --> 00:09:54.560]  但是神在當中都會有工作
[00:09:54.560 --> 00:09:58.360]  使人當他回憶他的困難的時候
[00:09:58.360 --> 00:10:01.360]  他看到的是第十節所說
[00:10:01.360 --> 00:10:02.760]  在第十節
[00:10:02.760 --> 00:10:05.160]  詩人說神熬練他們
[00:10:05.160 --> 00:10:07.160]  如練銀子一樣
[00:10:07.160 --> 00:10:09.160]  明明就是他們被困
[00:10:09.160 --> 00:10:10.760]  明明就是被苦待
[00:10:10.760 --> 00:10:13.960]  明明他們就要經歷水和火的試煉
[00:10:13.960 --> 00:10:17.160]  但是他說這是一個熬練
[00:10:17.160 --> 00:10:19.560]  是訓練他們心智的
[00:10:19.560 --> 00:10:23.360]  大家知不知道練銀的過程是怎樣的
[00:10:23.360 --> 00:10:30.160]  首先要將銀高溫加熱到一千度
[00:10:30.160 --> 00:10:36.160]  然後他們會將鉛和金屬放入銀中
[00:10:36.160 --> 00:10:39.760]  讓鉛和其他雜質融合
[00:10:39.760 --> 00:10:43.160]  加重了鉛的重量之後
[00:10:43.160 --> 00:10:45.160]  這些雜質就會下沉
[00:10:45.160 --> 00:10:48.760]  然後匠人就要看著銀
[00:10:48.760 --> 00:10:51.760]  看看它的反光程度是否足夠
[00:10:51.760 --> 00:10:55.160]  當銀反光得像鏡子一樣的時候
[00:10:55.160 --> 00:10:58.160]  就證明銀的純度已經很高了
[00:10:58.160 --> 00:11:02.760]  詩人說神使他們背負重擔
[00:11:02.760 --> 00:11:05.760]  讓他們去經歷水和火
[00:11:05.760 --> 00:11:11.360]  這些原來都不是神要他們最終去到的目的地
[00:11:11.360 --> 00:11:13.360]  原來這些所有的東西
[00:11:13.360 --> 00:11:15.560]  最終要去到的目的地
[00:11:15.560 --> 00:11:18.560]  是讓他們去到豐富之地
[00:11:18.560 --> 00:11:22.560]  耶穌說祂來就是要我們得生命
[00:11:22.560 --> 00:11:25.560]  並且得的更豐盛
[00:11:25.560 --> 00:11:30.560]  豐盛的生命是甚麼?
[00:11:30.560 --> 00:11:33.560]  是一個甚麼狀態呢?
[00:11:33.560 --> 00:11:35.560]  豐盛的生命
[00:11:35.560 --> 00:11:37.560]  很有趣的地方
[00:11:37.560 --> 00:11:41.560]  當耶穌去說豐盛生命的時候
[00:11:41.560 --> 00:11:44.560]  祂從來都沒有提過我們的物質、財物
[00:11:44.560 --> 00:11:46.560]  一次都沒有
[00:11:46.560 --> 00:11:50.560]  但是祂說的是出人意外的平安
[00:11:50.560 --> 00:11:54.560]  在百般試煉當中仍然有喜樂
[00:11:54.560 --> 00:11:57.560]  是讓人的心靈得到滿足
[00:11:57.560 --> 00:12:01.560]  生命得到豐盛的過程
[00:12:01.560 --> 00:12:05.560]  原來是要我們的心跟上我們的認知
[00:12:05.560 --> 00:12:09.560]  可能當中要我們經歷一些東西
[00:12:09.560 --> 00:12:11.560]  可能經歷的一些很好的事情
[00:12:11.560 --> 00:12:15.560]  讓你很直接地感受到神對你的愛
[00:12:15.560 --> 00:12:18.560]  可能要經歷的是一些困難
[00:12:18.560 --> 00:12:24.560]  讓你、讓我們能夠校正我們的思想、我們的心思
[00:12:24.560 --> 00:12:26.560]  匠人這些工匠
[00:12:26.560 --> 00:12:30.560]  何時才知道銀已經達到質素呢?
[00:12:30.560 --> 00:12:33.560]  就是當銀有很高的反光能力
[00:12:33.560 --> 00:12:35.560]  而且毫無雜質
[00:12:35.560 --> 00:12:39.560]  匠人要看緊銀的轉變
[00:12:39.560 --> 00:12:42.560]  要鑑定他們的反光能力
[00:12:42.560 --> 00:12:46.560]  在困難中,神就是這樣去練證我們
[00:12:46.560 --> 00:12:48.560]  去監察我們
[00:12:48.560 --> 00:12:52.560]  看看我們的生命能不能反映到神的形象
[00:12:52.560 --> 00:12:54.560]  在這個過程當中
[00:12:54.560 --> 00:12:58.560]  祂從來都沒有將祂的眼目離開過我們
[00:12:58.560 --> 00:13:02.560]  今天我們邀請了三位弟兄姊妹
[00:13:02.560 --> 00:13:06.560]  跟我們分享2024年裡他們所經歷過的一切
[00:13:06.560 --> 00:13:09.560]  可能當中有些很直接的
[00:13:09.560 --> 00:13:11.560]  讓他們感受到上帝的愛、溫暖
[00:13:11.560 --> 00:13:15.560]  可能他們要分享的是一些困難
[00:13:15.560 --> 00:13:18.560]  但我想邀請大家一起來看看
[00:13:18.560 --> 00:13:20.560]  上帝在他們生命裡所做過的事
[00:13:20.560 --> 00:13:22.560]  讓我們一起思考
[00:13:22.560 --> 00:13:25.560]  究竟這件事,為何會發生?
[00:13:25.560 --> 00:13:27.560]  神在當中如何介入他們的生命?
[00:13:27.560 --> 00:13:30.560]  第一個我想邀請的是Charles Chow
[00:13:30.560 --> 00:13:32.560]  我們給他掌聲
[00:13:32.560 --> 00:13:36.560]  Charles Chow會為我們分享他們今年的生活見證
[00:13:36.560 --> 00:13:37.560]  有請
[00:13:37.560 --> 00:13:45.560]  大家好
[00:13:45.560 --> 00:13:47.560]  我叫Charles Chow
[00:13:47.560 --> 00:13:53.560]  謝謝June邀請我今天跟大家分享
[00:13:53.560 --> 00:13:56.560]  我記得她叫我分享的時候
[00:13:56.560 --> 00:13:58.560]  就是分享2024年
[00:13:58.560 --> 00:14:01.560]  神在我身上所做過的事
[00:14:01.560 --> 00:14:05.560]  謝謝June讓我有機會去整理一下
[00:14:05.560 --> 00:14:08.560]  今年裡發生過的事
[00:14:08.560 --> 00:14:11.560]  當我被邀請的時候
[00:14:11.560 --> 00:14:14.560]  我第一時間就問我老公
[00:14:14.560 --> 00:14:15.560]  在這一年裡
[00:14:15.560 --> 00:14:18.560]  你覺得神改變了我什麼呢?
[00:14:18.560 --> 00:14:20.560]  然後他想了一會
[00:14:20.560 --> 00:14:21.560]  很快就告訴我
[00:14:21.560 --> 00:14:24.560]  你今年多了話題
[00:14:24.560 --> 00:14:26.560]  然後我就問他
[00:14:26.560 --> 00:14:28.560]  是嗎?
[00:14:28.560 --> 00:14:29.560]  什麼時候?
[00:14:29.560 --> 00:14:32.560]  你覺得是什麼時候我多了話題?
[00:14:32.560 --> 00:14:33.560]  然後他就說
[00:14:33.560 --> 00:14:37.560]  我覺得你今年在小組裡多了分享
[00:14:37.560 --> 00:14:40.560]  然後我就靜下來自己想一想
[00:14:40.560 --> 00:14:41.560]  真的
[00:14:41.560 --> 00:14:43.560]  我現在在小組裡
[00:14:43.560 --> 00:14:45.560]  我真的會說話
[00:14:45.560 --> 00:14:47.560]  記得我小時候
[00:14:47.560 --> 00:14:49.560]  也開始有教會
[00:14:49.560 --> 00:14:51.560]  有小組、團契
[00:14:51.560 --> 00:14:54.560]  不過當時我是一個不說話的人
[00:14:54.560 --> 00:14:56.560]  不說話又如何呢?
[00:14:56.560 --> 00:14:58.560]  曾經有組長跟我說
[00:14:58.560 --> 00:15:01.560]  其實我們很難才聽到你的聲音
[00:15:01.560 --> 00:15:03.560]  因為每次我們問你問題的時候
[00:15:03.560 --> 00:15:06.560]  你都只用單字或單音去回應
[00:15:06.560 --> 00:15:09.560]  即是「嗯」、「啊」、「喔」那些
[00:15:09.560 --> 00:15:10.560]  然後他們就說
[00:15:10.560 --> 00:15:12.560]  你一向都不說話
[00:15:12.560 --> 00:15:17.560]  可能在組裡你的存在也不太被覺得
[00:15:17.560 --> 00:15:19.560]  然後我真的去想
[00:15:19.560 --> 00:15:22.560]  這一年為什麼我會不同了
[00:15:22.560 --> 00:15:25.560]  為什麼?究竟發生了什麼事呢?
[00:15:25.560 --> 00:15:27.560]  於是我就想起
[00:15:27.560 --> 00:15:29.560]  我剛剛回來對Vine的時候
[00:15:29.560 --> 00:15:32.560]  有三個人影響了我
[00:15:32.560 --> 00:15:34.560]  第一個就是
[00:15:34.560 --> 00:15:36.560]  每一次都坐在同一個位置
[00:15:36.560 --> 00:15:38.560]  坐在我旁邊的Pinky
[00:15:38.560 --> 00:15:41.560]  當時我記得還是貼著貼紙的
[00:15:41.560 --> 00:15:43.560]  所以每一次我都認得他
[00:15:43.560 --> 00:15:45.560]  然後又摸一摸他的名字
[00:15:45.560 --> 00:15:47.560]  每一次見到他的時候
[00:15:47.560 --> 00:15:49.560]  都會跟他打招呼
[00:15:49.560 --> 00:15:51.560]  我記得第一次是
[00:15:51.560 --> 00:15:53.560]  他主動對著我笑
[00:15:53.560 --> 00:15:55.560]  然後跟我們打招呼
[00:15:55.560 --> 00:15:57.560]  因為我跟先生一起坐
[00:15:57.560 --> 00:15:59.560]  然後他又介紹自己給我們認識
[00:15:59.560 --> 00:16:01.560]  又跟我們聊天
[00:16:01.560 --> 00:16:03.560]  就是在短短的
[00:16:03.560 --> 00:16:06.560]  我們KFORCE進課室的時間
[00:16:06.560 --> 00:16:08.560]  在那個時間裡
[00:16:08.560 --> 00:16:10.560]  每一次都是重複地做
[00:16:10.560 --> 00:16:12.560]  令我感受到很被接納
[00:16:12.560 --> 00:16:15.560]  還有原來是有人想認識我
[00:16:15.560 --> 00:16:16.560]  和關心我的
[00:16:16.560 --> 00:16:18.560]  除此之外
[00:16:18.560 --> 00:16:20.560]  第二個人就是Pastor Ivan
[00:16:20.560 --> 00:16:24.560]  我記得每一次我回來教會的時候
[00:16:24.560 --> 00:16:27.560]  見到他都是在教會的出入口
[00:16:27.560 --> 00:16:30.560]  我想可能是Pastor要做的事
[00:16:30.560 --> 00:16:32.560]  或者是他要站在那裡
[00:16:32.560 --> 00:16:35.560]  他每一次都會跟我們打招呼
[00:16:35.560 --> 00:16:37.560]  然後又會認得我們
[00:16:37.560 --> 00:16:38.560]  也會聊聊天
[00:16:38.560 --> 00:16:40.560]  然後到結束的時候
[00:16:40.560 --> 00:16:42.560]  又會跟我們說下星期再見
[00:16:42.560 --> 00:16:44.560]  我覺得這個Ivan很特別
[00:16:44.560 --> 00:16:46.560]  他不像一個Pastor
[00:16:46.560 --> 00:16:48.560]  他好像是一個
[00:16:48.560 --> 00:16:50.560]  都是歡迎我們
[00:16:50.560 --> 00:16:53.560]  或者是一起回來教會的弟兄姊妹
[00:16:53.560 --> 00:16:55.560]  令我感受到他很開心
[00:16:55.560 --> 00:16:58.560]  每一次都很期待見到我們
[00:16:58.560 --> 00:17:02.560]  還有真的很想真心去認識我們的人
[00:17:02.560 --> 00:17:05.560]  給我有一種家的溫暖
[00:17:05.560 --> 00:17:07.560]  然後第三個人就是Juna
[00:17:07.560 --> 00:17:09.560]  是你的笑容
[00:17:09.560 --> 00:17:10.560]  你的熱情
[00:17:10.560 --> 00:17:13.560]  還有你的身影吸引了我
[00:17:13.560 --> 00:17:16.560]  我記得當時你是一個
[00:17:16.560 --> 00:17:17.560]  四處走的
[00:17:17.560 --> 00:17:18.560]  沒有一個固定的位置
[00:17:18.560 --> 00:17:19.560]  就是你不會坐在我旁邊
[00:17:19.560 --> 00:17:21.560]  也不會站在出入口
[00:17:21.560 --> 00:17:23.560]  你是很忙的
[00:17:23.560 --> 00:17:25.560]  到處跟人打招呼
[00:17:25.560 --> 00:17:26.560]  跟人聊天
[00:17:26.560 --> 00:17:28.560]  可能我看到你的身影
[00:17:28.560 --> 00:17:31.560]  但我不能走過去跟你打招呼
[00:17:31.560 --> 00:17:32.560]  不過我記得你有一次
[00:17:32.560 --> 00:17:34.560]  很認真地跟我說
[00:17:34.560 --> 00:17:37.560]  如果你回來教會
[00:17:37.560 --> 00:17:38.560]  你見到我的時候
[00:17:38.560 --> 00:17:40.560]  你記得主動跟我打招呼
[00:17:40.560 --> 00:17:42.560]  因為我怕我很忙
[00:17:42.560 --> 00:17:43.560]  見不到你
