
[00:00:00.000 --> 00:00:03.160]  早安 大家聽到我說話嗎
[00:06:33.320 --> 00:06:34.320]  所以主啊求你
[00:06:34.320 --> 00:06:36.320]  讓我們有一個信心去回應
[00:06:36.320 --> 00:06:38.320]  因為當我們這樣去回應的時候
[00:06:38.320 --> 00:06:41.320]  你自然會成就你要成就的事
[00:06:41.320 --> 00:06:43.320]  感謝你讓我們參與在當中
[00:06:43.320 --> 00:06:45.320]  我們的祈禱是奉主耶穌基督的名
[00:06:45.320 --> 00:06:47.320]  Amen
[00:06:47.320 --> 00:06:49.320]  今天我們有一位
[00:06:49.320 --> 00:06:52.320]  我們不是叫Guest Speaker
[00:06:52.320 --> 00:06:53.320]  不是Guest Speaker
[00:06:53.320 --> 00:06:55.320]  是我們的Home Pastor
[00:06:55.320 --> 00:06:59.320]  因為我們教會有兩個地方一個教會
[00:06:59.320 --> 00:07:02.320]  今天會有我們的Senior Pastor Andrew
[00:07:02.320 --> 00:07:05.320]  為我們港道展開一個新的港道系列
[00:07:05.320 --> 00:07:07.320]  我們給Andrew一點掌聲
[00:07:08.320 --> 00:07:10.320]  當然我們有我們的金牌
[00:07:10.320 --> 00:07:14.320]  牧師Chapman會為我們有廣東話的翻譯
[00:07:14.320 --> 00:07:18.320]  不如我們伸出我們的手
[00:07:18.320 --> 00:07:21.320]  為Andrew和Chapman去祈禱
[00:07:21.320 --> 00:07:24.320]  主啊我們感謝你
[00:07:24.320 --> 00:07:27.320]  讓我們能夠在港道當中去接收你的話語
[00:07:27.320 --> 00:07:31.320]  求你特別去恩告Andrew和Chapman
[00:07:31.320 --> 00:07:35.320]  知道你讓Andrew他有一個領袖
[00:07:35.320 --> 00:07:37.320]  這個領袖不只是過去一個星期
[00:07:37.320 --> 00:07:39.320]  而是他過去這麼多年
[00:07:39.320 --> 00:07:41.320]  如何在你當中領受對教會
[00:07:41.320 --> 00:07:43.320]  對葡萄靈教會
[00:07:43.320 --> 00:07:44.320]  Divine Church的心
[00:07:44.320 --> 00:07:46.320]  讓他能夠去跟我們說話
[00:07:46.320 --> 00:07:49.320]  也讓我們能夠這樣打開心去領受
[00:07:49.320 --> 00:07:52.320]  我們祈禱是奉教主耶穌基督的名
[00:07:52.320 --> 00:07:53.320]  Amen
[00:07:53.320 --> 00:07:54.320]  Thank you Andrew
[00:07:54.320 --> 00:07:57.320]  你好啊
[00:07:57.320 --> 00:07:58.320]  好不好啊
[00:07:58.320 --> 00:07:59.320]  好
[00:07:59.320 --> 00:08:01.320]  我是Andrew
[00:08:01.320 --> 00:08:03.320]  我是在香港38年
[00:08:03.320 --> 00:08:05.320]  廣東話
[00:08:05.320 --> 00:08:06.320]  少少啦
[00:08:06.320 --> 00:08:10.320]  To English
[00:08:10.320 --> 00:08:12.320]  Enoch
[00:08:12.320 --> 00:08:13.320]  That was the best announcement
[00:08:13.320 --> 00:08:14.320]  I have heard
[00:08:14.320 --> 00:08:15.320]  I didn't understand a word
[00:08:15.320 --> 00:08:16.320]  But it was the best announcement
[00:08:16.320 --> 00:08:17.320]  非常之正
[00:08:17.320 --> 00:08:18.320]  我們馬上報名
[00:08:18.320 --> 00:08:22.320]  So Wan Chai also has a football team for the tournament
[00:08:22.320 --> 00:08:23.320]  灣仔也有一隊
[00:08:23.320 --> 00:08:25.320]  No no no no
[00:08:25.320 --> 00:08:29.320]  Wan Chai vs Yuen Long
[00:08:29.320 --> 00:08:31.320]  灣仔對Yuen Long會怎樣呢
[00:08:31.320 --> 00:08:33.320]  Between Wan Chai and Yuen Long
[00:08:33.320 --> 00:08:35.320]  We are one church in Jesus
[00:08:35.320 --> 00:08:36.320]  在灣仔和Yuen Long
[00:08:36.320 --> 00:08:38.320]  我們是一間教會在耶穌裡面
[00:08:38.320 --> 00:08:40.320]  But we are not one church in football
[00:08:40.320 --> 00:08:42.320]  但去到足球我們就不是同一間教會
[00:08:42.320 --> 00:08:44.320]  So we have you
[00:08:44.320 --> 00:08:47.320]  It's a real privilege to be with you today
[00:08:47.320 --> 00:08:50.320]  I'm excited about opening scripture here today with you
[00:08:50.320 --> 00:08:52.320]  好開心可以和大家一起
[00:08:52.320 --> 00:08:54.320]  好期待和大家一起打開整個華語
[00:08:54.320 --> 00:08:56.320]  We are starting a brand new series
[00:08:56.320 --> 00:08:58.320]  Called "Unshaken" on the life of Daniel
[00:08:58.320 --> 00:09:01.320]  我們會展開一個新的講道系列
[00:09:01.320 --> 00:09:02.320]  叫做"不動搖"
[00:09:02.320 --> 00:09:04.320]  是關於丹爾利的故事
[00:09:04.320 --> 00:09:05.320]  And I believe this is very significant
[00:09:05.320 --> 00:09:06.320]  Not just for us as a church
[00:09:06.320 --> 00:09:08.320]  But for our city here in Hong Kong
[00:09:08.320 --> 00:09:11.320]  我相信這個講道系列對我們很重要
[00:09:11.320 --> 00:09:12.320]  不只是我們教會
[00:09:12.320 --> 00:09:13.320]  而是對整個城市
[00:09:13.320 --> 00:09:14.320]  Because the book of Daniel
[00:09:14.320 --> 00:09:17.320]  Is a very important time in history
[00:09:17.320 --> 00:09:19.320]  因為丹爾利書寫的時候
[00:09:19.320 --> 00:09:22.320]  在人類歷史裡面是一個很重要的時間
[00:09:22.320 --> 00:09:26.320]  Daniel has to learn what it is to live for God
[00:09:26.320 --> 00:09:30.320]  In a culture that is very against his beliefs
[00:09:30.320 --> 00:09:32.320]  丹爾利他生活在一個文化裡面
[00:09:32.320 --> 00:09:34.320]  那個文化是很抗衡
[00:09:34.320 --> 00:09:36.320]  抗拒他的信仰
[00:09:36.320 --> 00:09:37.320]  And I don't know about you
[00:09:37.320 --> 00:09:39.320]  But it seems like the world at the moment
[00:09:39.320 --> 00:09:41.320]  Has gone kind of crazy right now
[00:09:41.320 --> 00:09:42.320]  我不知道你覺得怎樣
[00:09:42.320 --> 00:09:43.320]  不過我看到這個世界
[00:09:43.320 --> 00:09:46.320]  現在都好像有點傻傻的
[00:09:46.320 --> 00:09:49.320]  Every morning when I open up my social media
[00:09:49.320 --> 00:09:50.320]  Or look at the news
[00:09:50.320 --> 00:09:52.320]  I have to brace myself for the bad news
[00:09:52.320 --> 00:09:53.320]  That's gonna come
[00:09:53.320 --> 00:09:55.320]  每一朝當我打開電話
[00:09:55.320 --> 00:09:57.320]  看看社交媒體或者看新聞的時候
[00:09:57.320 --> 00:09:59.320]  我都要預備好自己的心情
[00:09:59.320 --> 00:10:00.320]  去看一些壞的消息
[00:10:00.320 --> 00:10:03.320]  And there are things like challenges and wars
[00:10:03.320 --> 00:10:05.320]  And things that are happening around the world right now
[00:10:05.320 --> 00:10:08.320]  That seem just beyond our imagination
[00:10:08.320 --> 00:10:09.320]  很多的危機
[00:10:09.320 --> 00:10:10.320]  很多的戰爭
[00:10:10.320 --> 00:10:13.320]  還有很多超乎我們能夠想像的東西
[00:10:13.320 --> 00:10:14.320]  不斷在發生
[00:10:14.320 --> 00:10:17.320]  And when we Christians live in a time like this
[00:10:17.320 --> 00:10:20.320]  We have to ask ourselves a very important question
[00:10:20.320 --> 00:10:22.320]  而當我們基督徒在這樣的時間裡面
[00:10:22.320 --> 00:10:23.320]  去生活的時候
[00:10:23.320 --> 00:10:26.320]  我們要問自己一個很重要的問題
[00:10:26.320 --> 00:10:30.320]  How do we respond and act in the world
[00:10:30.320 --> 00:10:33.320]  when our faith conflicts
[00:10:33.320 --> 00:10:35.320]  with the culture that is around us
[00:10:35.320 --> 00:10:36.320]  當我們的信仰
[00:10:36.320 --> 00:10:39.320]  和我們身邊的文化有衝突的時候
[00:10:39.320 --> 00:10:41.320]  我們作為基督徒
[00:10:41.320 --> 00:10:43.320]  應該怎樣在這個世界裡面去回應
[00:10:43.320 --> 00:10:45.320]  和去生活或者去行動呢
[00:10:45.320 --> 00:10:46.320]  How should we live as Christians
[00:10:46.320 --> 00:10:49.320]  when our faith may rub against
[00:10:49.320 --> 00:10:53.320]  or conflict or create issues in the culture around us
[00:10:53.320 --> 00:10:54.320]  我們作為基督徒
[00:10:54.320 --> 00:10:56.320]  如果我們的信仰和我們身邊的文化
[00:10:56.320 --> 00:10:58.320]  有些碰撞和磨擦的時候
[00:10:58.320 --> 00:11:00.320]  我們應該怎樣做呢
[00:11:00.320 --> 00:11:01.320]  And maybe for some of you here
[00:11:01.320 --> 00:11:05.320]  You are a first generation Christian in your family
[00:11:05.320 --> 00:11:06.320]  可能我們中間有些弟兄姊妹
[00:11:06.320 --> 00:11:09.320]  你在家裡第一代的基督徒
[00:11:09.320 --> 00:11:11.320]  And maybe you recognize that your values
[00:11:11.320 --> 00:11:12.320]  of your Christian faith
[00:11:12.320 --> 00:11:16.320]  sometimes conflicts with your wider family values
[00:11:16.320 --> 00:11:19.320]  可能你會發現你的基督徒的信仰
[00:11:19.320 --> 00:11:21.320]  和你家裡的價值文化
[00:11:21.320 --> 00:11:23.320]  都有些少的衝突或者磨擦
[00:11:23.320 --> 00:11:25.320]  Or it can happen also in our workplace
[00:11:25.320 --> 00:11:28.320]  Our Christian values seem to conflict
[00:11:28.320 --> 00:11:30.320]  maybe with some of our work values
[00:11:30.320 --> 00:11:32.320]  or the company values that we work for
[00:11:32.320 --> 00:11:33.320]  又或者在我們的職場裡面
[00:11:33.320 --> 00:11:36.320]  你會發現你的基督徒的價值
[00:11:36.320 --> 00:11:38.320]  會和你公司的價值
[00:11:38.320 --> 00:11:39.320]  和你工作裡面的價值
[00:11:39.320 --> 00:11:41.320]  有些少的背道而馳
[00:11:41.320 --> 00:11:43.320]  So when there is conflict with our values
[00:11:43.320 --> 00:11:46.320]  How do we act and respond in the world
[00:11:46.320 --> 00:11:49.320]  如果這些衝突和磨擦發生的時候
[00:11:49.320 --> 00:11:52.320]  我們應該怎樣去回應呢
[00:11:52.320 --> 00:11:53.320]  I wanna
[00:11:53.320 --> 00:12:02.320]  Importantly this is not the first time
[00:12:02.320 --> 00:12:04.320]  in the church history
[00:12:04.320 --> 00:12:06.320]  that the church has to wrestle with this question
[00:12:06.320 --> 00:12:08.320]  教會不是在人類歷史裡面
[00:12:08.320 --> 00:12:11.320]  第一次要面對這樣的磨擦和衝突
[00:12:11.320 --> 00:12:13.320]  In fact for 2000 years
[00:12:13.320 --> 00:12:14.320]  the church has been asking
[00:12:14.320 --> 00:12:17.320]  How do we live as Christians in this world
[00:12:17.320 --> 00:12:19.320]  在過去的二千年裡面
[00:12:19.320 --> 00:12:20.320]  基督徒不斷要去問
[00:12:20.320 --> 00:12:23.320]  我怎樣在這個世界裡面對待生活呢
[00:12:23.320 --> 00:12:25.320]  I wanna quickly show you
[00:12:25.320 --> 00:12:27.320]  the four main ways
[00:12:27.320 --> 00:12:30.320]  in which the church has responded to this question
[00:12:30.320 --> 00:12:31.320]  我今天想和大家去講一下
[00:12:31.320 --> 00:12:32.320]  在過去的時間
[00:12:32.320 --> 00:12:35.320]  教會總共有四個不同的方法
[00:12:35.320 --> 00:12:37.320]  來去應對我們在這個世界裡面
[00:12:37.320 --> 00:12:39.320]  How should we live in the culture around us
[00:12:39.320 --> 00:12:41.320]  我們怎樣活在我們
[00:12:41.320 --> 00:12:43.320]  身處在我們的文化當中呢
[00:12:43.320 --> 00:12:44.320]  So here are the four things
[00:12:44.320 --> 00:12:46.320]  that the church has often done
[00:12:46.320 --> 00:12:48.320]  有四樣東西教會是經常會做的
[00:12:48.320 --> 00:12:49.320]  Number one
[00:12:49.320 --> 00:12:51.320]  We have this idea of escape
[00:12:51.320 --> 00:12:52.320]  第一個途徑就是
[00:12:52.320 --> 00:12:54.320]  很多教會會選擇去逃避
[00:12:54.320 --> 00:12:56.320]  Now in this model
[00:12:56.320 --> 00:12:58.320]  the world, the culture around us
[00:12:58.320 --> 00:13:01.320]  is evil and dark and bad
[00:13:01.320 --> 00:13:03.320]  and it's sinful
[00:13:03.320 --> 00:13:04.320]  在這個世界裡面
[00:13:04.320 --> 00:13:06.320]  你會看到充滿著很多的罪惡
[00:13:06.320 --> 00:13:08.320]  黑暗、邪惡等等
[00:13:08.320 --> 00:13:10.320]  And as Christians
[00:13:10.320 --> 00:13:11.320]  we have this idea
[00:13:11.320 --> 00:13:14.320]  that because the world is so bad
[00:13:14.320 --> 00:13:17.320]  we just dream to escape it
[00:13:17.320 --> 00:13:19.320]  因為這個世界這麼邪惡的緣故
[00:13:19.320 --> 00:13:21.320]  所以我們作為基督徒
[00:13:21.320 --> 00:13:24.320]  我們就想著怎樣可以逃走出來
[00:13:24.320 --> 00:13:27.320]  If we could just avoid the nasty world
[00:13:27.320 --> 00:13:29.320]  and just be Christians ourselves
[00:13:29.320 --> 00:13:30.320]  That's good
[00:13:30.320 --> 00:13:32.320]  如果我們可以逃避了這個這麼噁心的世界
[00:13:32.320 --> 00:13:34.320]  然後逃走的話
[00:13:34.320 --> 00:13:35.320]  那就好了
[00:13:35.320 --> 00:13:37.320]  As early as the third century
[00:13:37.320 --> 00:13:40.320]  Christians began to think this way
[00:13:40.320 --> 00:13:41.320]  由第三世紀開始
[00:13:41.320 --> 00:13:43.320]  很多的基督徒就有這個想法
[00:13:43.320 --> 00:13:45.320]  Now number two is what I would call
[00:13:45.320 --> 00:13:47.320]  the idea of insulate
[00:13:47.320 --> 00:13:49.320]  第二個就是我稱為
[00:13:49.320 --> 00:13:52.320]  他們做一個隔離的措施
[00:13:52.320 --> 00:13:53.320]  Also in this worldview
[00:13:53.320 --> 00:13:56.320]  the idea is that the world is really bad
[00:13:56.320 --> 00:13:58.320]  and dark and sinful
[00:13:58.320 --> 00:13:59.320]  在這個模型裡面
[00:13:59.320 --> 00:14:01.320]  同樣地世界是充滿著
[00:14:01.320 --> 00:14:04.320]  罪惡、黑暗、敗壞等等
[00:14:04.320 --> 00:14:05.320]  And we are Christians
[00:14:05.320 --> 00:14:08.320]  that have to live inside of this world
[00:14:08.320 --> 00:14:09.320]  我們作為基督徒
[00:14:09.320 --> 00:14:11.320]  我們要活在這個世界裡面
[00:14:11.320 --> 00:14:13.320]  Because Jesus said
[00:14:13.320 --> 00:14:16.320]  I've called you to be in the world
[00:14:16.320 --> 00:14:17.320]  因為耶穌說
[00:14:17.320 --> 00:14:19.320]  我召你們進入世界裡面
[00:14:19.320 --> 00:14:20.320]  But then what does he say
[00:14:20.320 --> 00:14:21.320]  straight after that
[00:14:21.320 --> 00:14:23.320]  但跟著他說什麼呢
[00:14:23.320 --> 00:14:25.320]  He said I want you to be in the world
[00:14:25.320 --> 00:14:28.320]  but not of the world
[00:14:28.320 --> 00:14:29.320]  他說我想你進入世界
[00:14:29.320 --> 00:14:31.320]  但你不屬於這個世界
[00:14:31.320 --> 00:14:33.320]  So church history
[00:14:33.320 --> 00:14:34.320]  Christians have thought
[00:14:34.320 --> 00:14:36.320]  Well, okay, I have to be in the world
[00:14:36.320 --> 00:14:37.320]  But if I have to be in the world
[00:14:37.320 --> 00:14:40.320]  I need to insulate myself from the world
[00:14:40.320 --> 00:14:41.320]  所以教會就在想
[00:14:41.320 --> 00:14:43.320]  如果我要在世界裡面的話
[00:14:43.320 --> 00:14:45.320]  那我怎樣可以持續在裡面呢
[00:14:45.320 --> 00:14:47.320]  就是透過我將我自己隔離
[00:14:47.320 --> 00:14:49.320]  So we box ourselves in
[00:14:49.320 --> 00:14:51.320]  away from the world
[00:14:51.320 --> 00:14:52.320]  我們就將我們自己
[00:14:52.320 --> 00:14:54.320]  從世界那裡隔絕了
[00:14:54.320 --> 00:14:56.320]  And we create our Christian churches
[00:14:56.320 --> 00:14:59.320]  那我們就去建立我們這些基督徒的教會
[00:14:59.320 --> 00:15:00.320]  With our Christian culture
[00:15:00.320 --> 00:15:02.320]  有我們自己基督徒的文化
[00:15:02.320 --> 00:15:03.320]  Christian music
[00:15:03.320 --> 00:15:04.320]  有自己基督徒的音樂
[00:15:04.320 --> 00:15:05.320]  Christian movies
[00:15:05.320 --> 00:15:06.320]  自己基督徒的電影
[00:15:06.320 --> 00:15:07.320]  Christian everything
[00:15:07.320 --> 00:15:09.320]  什麼都是基督徒基督徒的東西
