
[00:00:00.000 --> 00:00:01.440]   Jesus' name, amen.
[00:03:40.440 --> 00:03:44.120]   Dare I say, relieved real owners,
[00:03:44.120 --> 00:03:46.720]   as their case, unlike ours,
[00:03:46.720 --> 00:03:50.080]   was packed with expensive Christmas presents.
[00:03:50.920 --> 00:03:53.160]   But conveyor belts around the world
[00:03:53.160 --> 00:03:56.460]   aren't always like Heathrow or Hong Kong.
[00:03:56.460 --> 00:04:00.640]   And we've experienced some horror stories.
[00:04:00.640 --> 00:04:02.920]   Conveyor belts breaking down,
[00:04:02.920 --> 00:04:06.160]   having to wait over an hour for our luggage.
[00:04:06.160 --> 00:04:09.280]   Now, unfortunately, this sermon's come back to bite me
[00:04:09.280 --> 00:04:11.320]   because I wrote this and then last week
[00:04:11.320 --> 00:04:13.800]   we went to Seoul in Korea and guess what?
[00:04:13.800 --> 00:04:15.200]   The conveyor belt broke down.
[00:04:15.200 --> 00:04:19.560]   Or airports that have just given up
[00:04:19.560 --> 00:04:23.640]   and they end up dumping the luggage on the tarmac
[00:04:23.640 --> 00:04:25.840]   for us to sort through, home a fan.
[00:04:25.840 --> 00:04:30.040]   But there's a picture here.
[00:04:30.040 --> 00:04:36.760]   Relationships can be a bit like airport conveyor systems.
[00:04:36.760 --> 00:04:42.880]   The passage we're gonna look at today will show us
[00:04:42.880 --> 00:04:46.400]   that a marriage will run smoothly
[00:04:46.400 --> 00:04:50.560]   if the wife fulfills God's directions
[00:04:50.560 --> 00:04:52.920]   and is subject to her husband,
[00:04:52.920 --> 00:04:57.920]   and if the husband loves his wife as himself.
[00:04:57.920 --> 00:05:05.900]   A family will run smoothly if the children honor and obey,
[00:05:05.900 --> 00:05:11.160]   and if the parents do not provoke their children to wrath
[00:05:11.160 --> 00:05:13.280]   but teach them about God.
[00:05:14.540 --> 00:05:17.620]   The workplace runs smoothly
[00:05:17.620 --> 00:05:22.620]   if the employees do good work and follow instructions
[00:05:22.620 --> 00:05:28.240]   and if the employers treat the employees well.
[00:05:28.240 --> 00:05:34.120]   However, if someone doesn't follow the biblical instructions
[00:05:34.120 --> 00:05:39.140]   the whole machine is impeded or stopped.
[00:05:39.140 --> 00:05:41.940]   The luggage, as it were, is left on the tarmac.
[00:05:42.560 --> 00:05:47.560]   Now the key to realizing that we need to fulfill
[00:05:47.560 --> 00:05:52.040]   our places in life, whatever those places may be,
[00:05:52.040 --> 00:05:58.260]   as to the Lord, we will be seeing this in this passage
[00:05:58.260 --> 00:06:04.000]   that we are to fulfill those relationships as to the Lord.
[00:06:04.000 --> 00:06:09.220]   That means we need to act as if we were
[00:06:09.220 --> 00:06:13.020]   in that relationship directly with God.
[00:06:13.020 --> 00:06:15.080]   Now you probably don't look at your boss
[00:06:15.080 --> 00:06:16.500]   and think of him as God,
[00:06:16.500 --> 00:06:20.000]   nor do you regard your spouse or children
[00:06:20.000 --> 00:06:21.820]   or parents in that way.
[00:06:21.820 --> 00:06:27.420]   Yet if we would look at them as to the Lord,
[00:06:27.420 --> 00:06:31.160]   no doubt we would find it easier
[00:06:31.160 --> 00:06:33.680]   to behave in a godly manner.
[00:06:33.680 --> 00:06:38.760]   Let us make sure that we are not jamming up
[00:06:38.760 --> 00:06:41.040]   the conveyor belts of our lives.
[00:06:41.040 --> 00:06:45.800]   But enough of conveyor belts, let's get on to the passage.
[00:06:45.800 --> 00:06:52.560]   Wives, submit to your husbands as you do to the Lord.
[00:06:52.560 --> 00:06:55.400]   Now all the guys are wishing this is the finish
[00:06:55.400 --> 00:06:57.000]   of the reading today, by the way.
[00:06:57.000 --> 00:07:02.120]   Wives, submit yourself to your husbands
[00:07:02.120 --> 00:07:03.320]   as you do to the Lord.
[00:07:03.320 --> 00:07:05.800]   For the husband is the head of the wife
[00:07:05.800 --> 00:07:07.920]   as Christ is the head of the church,
[00:07:07.920 --> 00:07:10.080]   his body of which he is the savior.
[00:07:10.080 --> 00:07:13.360]   Now as the church submits to Christ,
[00:07:13.360 --> 00:07:18.360]   so also wives should submit to their husbands in everything.
[00:07:18.360 --> 00:07:23.280]   Bad news, husbands, that's not the end of the reading.
[00:07:23.280 --> 00:07:28.280]   Husbands, love your wives just as Christ loved the church
[00:07:28.280 --> 00:07:34.240]   and gave himself up for her to make her holy,
[00:07:34.240 --> 00:07:37.720]   cleansing her by the washing with water through the word,
[00:07:37.720 --> 00:07:41.840]   to present her to himself as a radiant church
[00:07:41.840 --> 00:07:46.840]   without stain or wrinkle or any other blemish,
[00:07:46.840 --> 00:07:49.400]   but holy and blameless.
[00:07:49.400 --> 00:07:53.360]   In this same way, husbands ought to love their wives
[00:07:53.360 --> 00:07:54.600]   as their own bodies.
[00:07:54.600 --> 00:07:57.120]   He who loves his wife loves himself.
[00:07:57.120 --> 00:08:00.680]   After all, no one even hated their own body,
[00:08:00.680 --> 00:08:03.400]   but they feed and care for their body
[00:08:03.400 --> 00:08:06.360]   just as Christ does for the church,
[00:08:06.360 --> 00:08:10.800]   for we are all members of one body.
[00:08:10.800 --> 00:08:14.960]   For this reason, a man will leave his father and mother
[00:08:14.960 --> 00:08:16.920]   and be united to his wife,
[00:08:16.920 --> 00:08:20.880]   and the two will become one flesh.
[00:08:20.880 --> 00:08:22.680]   This is a profound mystery,
[00:08:22.680 --> 00:08:26.760]   but I am talking about Christ and his church.
[00:08:26.760 --> 00:08:31.760]   However, each one of you also must love his wife
[00:08:31.760 --> 00:08:37.760]   as he loves himself, and the wife must respect her husband.
[00:08:37.760 --> 00:08:42.840]   Those first few words in this passage,
[00:08:42.840 --> 00:08:46.920]   wives, submit yourselves to your own husbands,
[00:08:46.920 --> 00:08:50.880]   are possibly the top sentence in the whole Bible
[00:08:50.880 --> 00:08:52.920]   to be taken out of context,
[00:08:54.200 --> 00:08:56.200]   usually by men,
[00:08:56.200 --> 00:09:00.440]   men trying to force their wives
[00:09:00.440 --> 00:09:04.940]   into an ungodly and unbiblical submission.
[00:09:04.940 --> 00:09:07.480]   Let me say right here and now,
[00:09:07.480 --> 00:09:10.720]   this is never okay, and this is sinful.
[00:09:10.720 --> 00:09:16.160]   As a result, on the other side,
[00:09:16.160 --> 00:09:20.480]   it has been strongly resisted by women over the centuries
[00:09:20.480 --> 00:09:25.480]   and led to a high degree of controversy and conflict.
[00:09:25.480 --> 00:09:31.920]   So what I wanna do now is attempt to put it into context.
[00:09:31.920 --> 00:09:33.200]   Firstly, some background.
[00:09:33.200 --> 00:09:36.840]   The Ephesians were familiar
[00:09:36.840 --> 00:09:39.240]   with the Roman social order of their day
[00:09:39.240 --> 00:09:42.640]   in which the husband had full authority
[00:09:42.640 --> 00:09:46.280]   over the wife and children and owned the slaves.
[00:09:46.280 --> 00:09:50.360]   Slaves were ruled until they were freed,
[00:09:50.360 --> 00:09:51.740]   which may not happen.
[00:09:51.740 --> 00:09:56.320]   Male children were under the father's authority
[00:09:56.320 --> 00:09:59.120]   until they became adults.
[00:09:59.120 --> 00:10:01.360]   Women and female children
[00:10:01.360 --> 00:10:05.740]   were under the man's authority all their lives.
[00:10:05.740 --> 00:10:12.380]   You'll notice that Paul did not try
[00:10:12.380 --> 00:10:14.640]   to change the social order,
[00:10:16.240 --> 00:10:21.240]   but he addressed the proper attitudes for living within it.
[00:10:21.240 --> 00:10:26.240]   Now, while the social order today, praise God I say,
[00:10:26.240 --> 00:10:28.000]   may be structured differently,
[00:10:28.000 --> 00:10:33.100]   the principles, the principles still apply.
[00:10:33.100 --> 00:10:37.340]   But what I wanna do first, I wanna ask you a question.
[00:10:37.340 --> 00:10:41.280]   If I use the word submission,
[00:10:41.280 --> 00:10:44.920]   what comes to mind?
[00:10:44.920 --> 00:10:49.920]   Maybe yielding, compliance, or even capitulation?
[00:10:49.920 --> 00:10:56.840]   But what if I told you
[00:10:56.840 --> 00:11:00.380]   that Jesus submitted himself to others?
[00:11:00.380 --> 00:11:03.760]   Philippians 2, five to eight,
[00:11:03.760 --> 00:11:06.280]   in your relationships with one another,
[00:11:06.280 --> 00:11:10.040]   have the same mindset as Jesus Christ,
[00:11:10.040 --> 00:11:13.320]   who being in very nature God did not consider equality
[00:11:13.320 --> 00:11:16.160]   with God something to be used to his own advantage.
[00:11:16.160 --> 00:11:19.040]   Rather, he made himself nothing
[00:11:19.040 --> 00:11:21.880]   by taking the very nature of a servant,
[00:11:21.880 --> 00:11:24.520]   being made in human likeness,
[00:11:24.520 --> 00:11:27.320]   and being found in appearance as a man,
[00:11:27.320 --> 00:11:31.920]   he humbled himself by becoming obedient to death.
[00:11:31.920 --> 00:11:35.360]   Yes, even death on a cross,
[00:11:35.360 --> 00:11:37.280]   which we celebrated a few moments ago.
[00:11:37.280 --> 00:11:41.880]   And what if I told you
[00:11:41.880 --> 00:11:45.680]   that Paul instructed followers of Jesus
[00:11:45.680 --> 00:11:48.960]   to submit to one another?
[00:11:48.960 --> 00:11:52.040]   Now, early in this chapter,
[00:11:52.040 --> 00:11:55.160]   Paul says in verses 18 and 21,
[00:11:55.160 --> 00:11:59.520]   the verse which precedes the first about submission of wives,
[00:11:59.520 --> 00:12:01.400]   he says this in verse 18,
[00:12:01.400 --> 00:12:04.560]   but be filled with the Spirit.
[00:12:07.280 --> 00:12:09.280]   And then in verse 21,
[00:12:09.280 --> 00:12:14.280]   submitting to one another out of reference to Christ.
[00:12:14.280 --> 00:12:20.560]   So what I wanna do now is put this passage into context.
[00:12:20.560 --> 00:12:26.480]   In verse 18, Paul is addressing spirit-filled believers.
[00:12:26.480 --> 00:12:32.000]   And he is saying, in effect,
[00:12:32.000 --> 00:12:36.600]   if you are filled with the Holy Spirit,
[00:12:37.560 --> 00:12:39.840]   you will, in verse 21,
[00:12:39.840 --> 00:12:45.720]   submit to Christ by submitting to each other.
[00:12:45.720 --> 00:12:49.880]   And in submitting to each other,
[00:12:49.880 --> 00:12:53.960]   verse 22, wives, submit to your husbands.
[00:12:53.960 --> 00:13:00.120]   And as part of your submitting to each other,
[00:13:00.120 --> 00:13:02.640]   in verse 25 onwards,
[00:13:02.920 --> 00:13:07.440]   husbands submit to wives by loving them
[00:13:07.440 --> 00:13:11.520]   as Christ loved the church.
[00:13:11.520 --> 00:13:16.600]   But we have to realize,
[00:13:16.600 --> 00:13:20.000]   we have to recognize that submission
[00:13:20.000 --> 00:13:24.640]   normally carries with it a negative reaction.
[00:13:24.640 --> 00:13:27.640]   Have you ever thought of why that is?
[00:13:28.560 --> 00:13:32.160]   Why do we think of submission as negative?
[00:13:32.160 --> 00:13:37.000]   If Jesus modeled it and commended it,
[00:13:37.000 --> 00:13:40.840]   if Paul instructed us to do it,
[00:13:40.840 --> 00:13:45.520]   if it's a result of being filled with the Spirit,
[00:13:45.520 --> 00:13:48.920]   shouldn't we actually desire it?
[00:13:48.920 --> 00:13:55.800]   Paul gave two reasons for wives to submit to their husbands.
[00:13:55.840 --> 00:13:59.320]   Number one, Jesus is the head of the church,
[00:13:59.320 --> 00:14:01.840]   and the husband, as the head of the home,
[00:14:01.840 --> 00:14:03.040]   is head of the wife.
[00:14:03.040 --> 00:14:07.760]   But look, and guys, this is important.
[00:14:07.760 --> 00:14:12.680]   The apostles' instructions to the husbands
[00:14:12.680 --> 00:14:17.160]   were twice as long as those to the wives.
[00:14:17.160 --> 00:14:23.280]   And the central theme of all of this was love.
[00:14:23.320 --> 00:14:25.400]   (pause)
[00:14:25.400 --> 00:14:31.240]   This perspective presented a sharp contrast
[00:14:31.240 --> 00:14:34.240]   to Roman society where a wife
[00:14:34.240 --> 00:14:37.280]   was considered the husband's property.
[00:14:37.280 --> 00:14:43.360]   A husband was directed to demonstrate his love for his wife
[00:14:43.360 --> 00:14:46.520]   by loving her sacrificially,
[00:14:46.520 --> 00:14:50.880]   just as Christ loved the church and gave himself up for her.
[00:14:52.520 --> 00:14:56.080]   And Jesus gave his all.
[00:14:56.080 --> 00:15:02.440]   The well-being of the wife was to be of primary importance,
[00:15:02.440 --> 00:15:07.440]   just as Jesus suffered to provide the needs of the church.
[00:15:07.440 --> 00:15:12.320]   The man was to care for his wife as he did his own body,
[00:15:12.320 --> 00:15:14.800]   even as the Lord loved the church.
[00:15:14.800 --> 00:15:21.000]   What an elevated view of marriage Paul presented.
[00:15:22.000 --> 00:15:26.440]   He went on to state that this relationship
[00:15:26.440 --> 00:15:30.840]   is a picture of relationship between Christ and the church.
[00:15:30.840 --> 00:15:36.800]   What a responsibility that places on a Christian couple.
[00:15:36.800 --> 00:15:43.920]   As I said earlier, some seem to assume
[00:15:43.920 --> 00:15:49.120]   that these biblical instructions to husbands and wives
[00:15:49.120 --> 00:15:52.120]   entitle the man to be domineering
[00:15:52.120 --> 00:15:55.440]   and require the wife to be subservient.
[00:15:55.440 --> 00:16:02.200]   Such assumptions could hardly be further from God's intent
[00:16:02.200 --> 00:16:07.360]   for he values each soul equally.
[00:16:07.360 --> 00:16:14.440]   My friends, submission is a choice.
[00:16:16.680 --> 00:16:21.680]   The decision to yield one's will to another.
[00:16:21.680 --> 00:16:26.640]   When Sandra and I do marriage preparation,
[00:16:26.640 --> 00:16:31.640]   we always point out that if a husband loves his wife
[00:16:31.640 --> 00:16:36.640]   the way that Christ loves the church
[00:16:36.640 --> 00:16:38.240]   and he gave his life for her,
[00:16:38.240 --> 00:16:44.600]   a wife would have no problem submitting to him.
[00:16:46.120 --> 00:16:46.960]   That's true.
[00:16:46.960 --> 00:16:53.200]   A husband will love his wife as Christ loved the church
[00:16:53.200 --> 00:16:56.640]   and gave himself for it.
[00:16:56.640 --> 00:16:59.840]   A wife would have no problem submitting.
[00:16:59.840 --> 00:17:01.240]   I love the way the message,
[00:17:01.240 --> 00:17:03.480]   we don't read the message version very much in church,
[00:17:03.480 --> 00:17:05.680]   but it expressed it wonderfully to me.
[00:17:05.680 --> 00:17:08.960]   Wives, understand and support your husbands
[00:17:08.960 --> 00:17:12.680]   in ways that show your support for Christ.
[00:17:12.680 --> 00:17:15.720]   The husband provides leadership to his wife
[00:17:15.720 --> 00:17:17.880]   in the way that Christ does to his church,
[00:17:17.880 --> 00:17:21.840]   not by domineering, but by cherishing.
[00:17:21.840 --> 00:17:25.280]   Just as the church submits to Christ
[00:17:25.280 --> 00:17:28.600]   as he exercises such leadership,
[00:17:28.600 --> 00:17:32.920]   wives should likewise submit to their husbands.
[00:17:32.920 --> 00:17:38.800]   This, my friends, is the model for Christian marriage.
[00:17:38.800 --> 00:17:44.960]   And look, I'm not pretending marriage is easy.
[00:17:45.960 --> 00:17:50.480]   After 50 years, no, sorry, 50 years and one day,
[00:17:50.480 --> 00:17:53.480]   it is still not easy.
[00:17:53.480 --> 00:17:57.480]   We are fallen creatures.
[00:17:57.480 --> 00:17:59.840]   We are sinners.
[00:17:59.840 --> 00:18:05.720]   However, if a husband and a wife will both submit to Christ,
[00:18:05.720 --> 00:18:08.480]   they're on the right track.
[00:18:08.480 --> 00:18:13.760]   I have an omission that might shock you.
[00:18:14.120 --> 00:18:17.120]   (audience laughing)
[00:18:17.120 --> 00:18:19.880]   I've been married twice.
[00:18:19.880 --> 00:18:23.960]   That's right, you heard it.
[00:18:23.960 --> 00:18:30.800]   I've been married twice to the same woman.
[00:18:30.800 --> 00:18:33.800]   Let me explain.
[00:18:33.800 --> 00:18:38.920]   When we were married on the 6th of July, 1974,
[00:18:38.920 --> 00:18:42.120]   at Sidcup Baptist Church in the UK,
[00:18:42.120 --> 00:18:44.280]   we would not have considered ourselves
[00:18:44.280 --> 00:18:45.600]   to be committed Christian.
[00:18:45.600 --> 00:18:51.640]   Our priorities were elsewhere, home, family, jobs, sport,
[00:18:51.640 --> 00:18:55.720]   noticeably Tottenham Hotspur Football Club.
[00:18:55.720 --> 00:18:59.360]   And didn't England do well last night, yeah.
[00:18:59.360 --> 00:19:04.000]   Less than a decade later,
[00:19:04.000 --> 00:19:08.680]   we recommitted our lives to Jesus Christ.
[00:19:08.680 --> 00:19:10.840]   And everything changed for us.
[00:19:10.840 --> 00:19:14.320]   Our priorities were turned upside down.
[00:19:14.320 --> 00:19:16.680]   I had a new wife.
[00:19:16.680 --> 00:19:20.160]   Sandra had a new husband.
[00:19:20.160 --> 00:19:24.640]   And after 40 years later, we can say,
[00:19:24.640 --> 00:19:29.640]   there is no comparison with married life,
[00:19:29.640 --> 00:19:34.760]   with Jesus at the center, to that without.
[00:19:34.760 --> 00:19:37.200]   To be fair, our marriage had been good.
[00:19:38.440 --> 00:19:41.000]   But this was so much better.
[00:19:41.000 --> 00:19:44.760]   I wanna pause now to pray.
[00:19:44.760 --> 00:19:48.960]   I realize there might be people here today
[00:19:48.960 --> 00:19:51.280]   who've come here and you've,
[00:19:51.280 --> 00:19:55.520]   maybe you've got spouses that are not following Jesus.
[00:19:55.520 --> 00:19:58.720]   I'd like to pray for them now.
[00:19:58.720 --> 00:20:03.240]   I also know, because I pray for it quite a lot,
[00:20:03.240 --> 00:20:04.520]   there are a lot of people here today
[00:20:04.520 --> 00:20:06.000]   who are seeking spouses.
[00:20:07.080 --> 00:20:11.600]   And yeah, I think this is better than Tinder, right?
[00:20:11.600 --> 00:20:14.120]   We're gonna pray, all right?
[00:20:14.120 --> 00:20:19.600]   So let's close our eyes and let's,
[00:20:19.600 --> 00:20:21.280]   if you're not in these categories,
[00:20:21.280 --> 00:20:23.080]   be praying for the people who are.
[00:20:23.080 --> 00:20:27.760]   Those people who have been faithfully following Jesus,
[00:20:27.760 --> 00:20:30.640]   but their spouse is not at the moment.
[00:20:30.640 --> 00:20:32.760]   We just pray for that spouse now.
[00:20:32.760 --> 00:20:36.160]   Lord, we pray for the light of your Holy Spirit
[00:20:36.160 --> 00:20:37.680]   to come upon them.
[00:20:37.680 --> 00:20:40.360]   Whatever they're doing now, they may be here in church,
[00:20:40.360 --> 00:20:42.760]   they may be at home, they may be watching online.
[00:20:42.760 --> 00:20:46.800]   Lord, I just pray a conviction of the Holy Spirit.
[00:20:46.800 --> 00:20:50.000]   And I pray in this place,
[00:20:50.000 --> 00:20:52.080]   we will see,
[00:20:52.080 --> 00:20:57.920]   we will see a flood of people
[00:20:57.920 --> 00:21:00.000]   where one spouse is following Jesus,
[00:21:00.000 --> 00:21:04.240]   become couples who are serving Jesus together.
[00:21:05.360 --> 00:21:08.520]   And I wanna pray for every person here today
[00:21:08.520 --> 00:21:13.200]   who is single but doesn't want to be.
[00:21:13.200 --> 00:21:15.360]   You've heard their heart.
[00:21:15.360 --> 00:21:20.400]   Lord, I just pray
[00:21:20.400 --> 00:21:25.600]   we give this to you, we leave this at the foot of your cross.
[00:21:25.600 --> 00:21:29.400]   Lord, I know I'm always trying to be a matchmaker.
[00:21:29.400 --> 00:21:31.560]   Lord, I'm not very good at it, but you are.
[00:21:32.640 --> 00:21:34.680]   Lord, I pray that you would just
[00:21:34.680 --> 00:21:40.400]   have your way, Lord, amongst our singles,
[00:21:40.400 --> 00:21:42.640]   singles in our society,
[00:21:42.640 --> 00:21:45.520]   and provide them with godly husbands and godly wives.
[00:21:45.520 --> 00:21:47.440]   In Jesus' name.
[00:21:47.440 --> 00:21:51.600]   Amen, I say amen to that, yeah, it's worth saying amen.
[00:21:51.600 --> 00:21:54.640]   Now, Paul then moves on to instructions
[00:21:54.640 --> 00:21:56.160]   for parents and children.
[00:21:56.160 --> 00:22:01.120]   He says this, "Children, obey your parents in the Lord."
[00:22:01.120 --> 00:22:03.120]   I think, again, we'd like the reading to finish there,
[00:22:03.120 --> 00:22:03.960]   wouldn't we?
[00:22:03.960 --> 00:22:07.000]   "Children, obey your parents in the Lord, for this is right.
[00:22:07.000 --> 00:22:09.240]   "Honor your father or mother,
[00:22:09.240 --> 00:22:12.080]   "which is the first commandment with a promise,
[00:22:12.080 --> 00:22:14.640]   "so that it may go well with you,
[00:22:14.640 --> 00:22:17.920]   "and that you may enjoy a long life on the earth."
[00:22:17.920 --> 00:22:22.320]   Fathers, and I think we can include mothers in this,
[00:22:22.320 --> 00:22:25.480]   do not exasperate your children.
[00:22:25.480 --> 00:22:28.120]   Instead, bring them up in the training
[00:22:28.120 --> 00:22:30.680]   and instruction of the Lord.
[00:22:31.680 --> 00:22:33.840]   Children were told to obey,
[00:22:33.840 --> 00:22:36.400]   because that was God's command.
[00:22:36.400 --> 00:22:40.640]   They were also directed to honor their parents.
[00:22:40.640 --> 00:22:44.680]   And by the way, those of us that have left home,
[00:22:44.680 --> 00:22:46.720]   that honor of parents doesn't stop
[00:22:46.720 --> 00:22:48.000]   the moment you leave home.
[00:22:48.000 --> 00:22:49.920]   If you've got elderly parents,
[00:22:49.920 --> 00:22:52.280]   you're still told to honor your parents.
[00:22:52.280 --> 00:22:55.640]   Honor goes beyond obedience,
[00:22:55.640 --> 00:22:58.040]   because it shows love and respect.
[00:22:59.440 --> 00:23:04.440]   Again, it's not very popular in our 21st century culture.
[00:23:04.440 --> 00:23:07.800]   I'll do what I like,
[00:23:07.800 --> 00:23:11.440]   has become the culture of today.
[00:23:11.440 --> 00:23:13.760]   But Paul gives us three reasons
[00:23:13.760 --> 00:23:16.120]   for children to obey their parents.
[00:23:16.120 --> 00:23:20.040]   Number one, verse one, because it is right.
[00:23:20.040 --> 00:23:25.920]   Verse two, because it is according to Scripture.
[00:23:27.040 --> 00:23:30.520]   And verse three, because it is accompanied
[00:23:30.520 --> 00:23:33.480]   by a promise of blessing.
[00:23:33.480 --> 00:23:38.840]   But what I wanna hone on in is Paul's statement this way.
[00:23:38.840 --> 00:23:43.840]   Fathers, do not exasperate your children.
[00:23:43.840 --> 00:23:46.400]   Obedience doesn't come naturally,
[00:23:46.400 --> 00:23:49.720]   so it must be taught by parents through discipline.
[00:23:49.720 --> 00:23:55.120]   But if we discipline in a spirit of wrath,
[00:23:55.120 --> 00:23:59.040]   it will result in provoking our child to anger.
[00:23:59.040 --> 00:24:01.880]   And we get this word exasperating.
[00:24:01.880 --> 00:24:03.360]   I don't know how many times you use that word,
[00:24:03.360 --> 00:24:05.840]   it's not in a common Linguist language.
[00:24:05.840 --> 00:24:09.560]   But to exasperate is to frustrate someone intensely,
[00:24:09.560 --> 00:24:12.520]   to make something feel futile,
[00:24:12.520 --> 00:24:15.680]   to provoke them to push their buttons.
[00:24:15.680 --> 00:24:19.080]   The Greek word literally means
[00:24:19.080 --> 00:24:21.840]   to make angry from close beside.
[00:24:23.360 --> 00:24:26.840]   Now the point of both of these verses is clear.
[00:24:26.840 --> 00:24:31.720]   While we are in authority over our children's lives,
[00:24:31.720 --> 00:24:34.280]   that authority is not absolute.
[00:24:34.280 --> 00:24:38.000]   We are bigger, we are more powerful.
[00:24:38.000 --> 00:24:40.160]   We can sin against them.
[00:24:40.160 --> 00:24:41.800]   We have louder voices.
[00:24:41.800 --> 00:24:47.960]   We have an adult mind, experiences, and vocabulary.
[00:24:47.960 --> 00:24:51.560]   And as a result of all that, God in verse four
[00:24:51.560 --> 00:24:54.640]   commands us to examine ourselves.
[00:24:54.640 --> 00:24:59.320]   We are not to use our authority haphazardly
[00:24:59.320 --> 00:25:01.160]   or in a way that injures them.
[00:25:01.160 --> 00:25:09.120]   Given what exasperation is not, what exactly is it?
[00:25:09.120 --> 00:25:12.000]   Well, I've come up with a list of ways
[00:25:12.000 --> 00:25:16.600]   that parents can exasperate their children.
[00:25:16.600 --> 00:25:21.280]   This is one that I observe here in Hong Kong and elsewhere.
[00:25:21.280 --> 00:25:23.800]   The first one won't surprise you
[00:25:23.800 --> 00:25:27.120]   is to have a favorite and let it be known.
[00:25:27.120 --> 00:25:31.800]   I need to say favoritism by a parent or a grandparent
[00:25:31.800 --> 00:25:33.960]   is painful.
[00:25:33.960 --> 00:25:37.800]   We have two sons and five grandchildren
[00:25:37.800 --> 00:25:39.440]   and people always ask us the question,
[00:25:39.440 --> 00:25:40.840]   which one is your favorite?
[00:25:40.840 --> 00:25:44.440]   I say all of them.
