
[00:00:00.000 --> 00:00:02.000]   (Applause)
[00:04:29.000 --> 00:04:30.000]   I was thinking of this yesterday.
[00:04:30.000 --> 00:04:33.000]   I'm like, "Man, if I were a priest and I'd been serving God for a long time,
[00:04:33.000 --> 00:04:35.000]   and it's like, 'Oh, your name gets to be in the Bible,
[00:04:35.000 --> 00:04:36.000]   and the story's going to be written about you,'
[00:04:36.000 --> 00:04:40.000]   I would hope it would be about something other than my doubt."
[00:04:40.000 --> 00:04:42.000]   But this is Zechariah's case.
[00:04:42.000 --> 00:04:45.000]   See, Zechariah is in a bit of a predicament.
[00:04:45.000 --> 00:04:50.000]   He's an older guy, and he and his wife are without child.
[00:04:50.000 --> 00:04:53.000]   They've been wanting a child for a while.
[00:04:53.000 --> 00:04:56.000]   But there's been this prayer and these prayers and these prayers,
[00:04:56.000 --> 00:04:57.000]   and God has done nothing.
[00:04:57.000 --> 00:04:59.000]   He has failed to act.
[00:04:59.000 --> 00:05:04.000]   It's like God has been silent.
[00:05:04.000 --> 00:05:09.000]   So one day Zechariah goes to fulfill his priestly duties of lighting incense
[00:05:09.000 --> 00:05:11.000]   in the holiest place in the temple.
[00:05:11.000 --> 00:05:14.000]   And an angel appears to him and says, "Zechariah, good news.
[00:05:14.000 --> 00:05:17.000]   You and your wife are going to have a kid.
[00:05:17.000 --> 00:05:19.000]   God has heard your prayers.
[00:05:19.000 --> 00:05:21.000]   We should be rejoicing you."
[00:05:21.000 --> 00:05:24.000]   And Zechariah is any critical-thinking, rational individual.
[00:05:24.000 --> 00:05:28.000]   His first thought is, "I'm a bit old."
[00:05:28.000 --> 00:05:31.000]   You know, like, you know, if you're later down the road,
[00:05:31.000 --> 00:05:33.000]   that's probably not what you're thinking is about having a kid
[00:05:33.000 --> 00:05:35.000]   when you're in your 70s, 80s, or 90s.
[00:05:35.000 --> 00:05:37.000]   That's the space that Zechariah is in.
[00:05:37.000 --> 00:05:39.000]   And an angel says, "You're going to have a kid."
[00:05:39.000 --> 00:05:43.000]   He's first thinking, "Yeah, that's probably not possible, mate."
[00:05:43.000 --> 00:05:46.000]   It puts him in this position of doubt
[00:05:46.000 --> 00:05:49.000]   because he's been praying for so long,
[00:05:49.000 --> 00:05:51.000]   waiting for God to answer this prayer, and it hasn't happened.
[00:05:51.000 --> 00:05:53.000]   He's probably reflecting, thinking, "Man, God,
[00:05:53.000 --> 00:05:55.000]   if you really wanted to step in and do a miracle,
[00:05:55.000 --> 00:05:58.000]   why didn't you hit me up in my 30s and 40s?"
[00:05:58.000 --> 00:06:04.000]   That would have been the perfect time for you to show up and do a miracle.
[00:06:04.000 --> 00:06:06.000]   So this is a prayer that's been unanswered,
[00:06:06.000 --> 00:06:09.000]   much like the bigger prayer that him and his people
[00:06:09.000 --> 00:06:13.000]   have been praying for salvation
[00:06:13.000 --> 00:06:17.000]   while they remain under a deeply oppressive system.
[00:06:17.000 --> 00:06:21.000]   See, Zechariah's faith was weary. He was tired.
[00:06:21.000 --> 00:06:24.000]   And that happens to us sometimes, too.
[00:06:24.000 --> 00:06:27.000]   We, too, get tired. We, too, get weary.
[00:06:27.000 --> 00:06:30.000]   Sometimes faith is a thing of endurance,
[00:06:30.000 --> 00:06:34.000]   and our circumstances can impact our stamina.
[00:06:34.000 --> 00:06:36.000]   This was the case for Zechariah,
[00:06:36.000 --> 00:06:40.000]   and neither him nor his father or his father's father's generations before
[00:06:40.000 --> 00:06:44.000]   had been waiting for a while for this promise to be fulfilled,
[00:06:44.000 --> 00:06:46.000]   for God to act on their behalf,
[00:06:46.000 --> 00:06:48.000]   when nothing had happened yet.
[00:06:48.000 --> 00:06:50.000]   And so in his little altercation with the angel--
[00:06:50.000 --> 00:06:53.000]   the angel makes a bit of an example out of him--
[00:06:53.000 --> 00:06:56.000]   the angel takes away his ability to speak for the next nine months,
[00:06:56.000 --> 00:07:02.000]   and Zechariah would sit and would have to think and process for a bit.
[00:07:02.000 --> 00:07:05.000]   And, you know, what the angel says comes true.
[00:07:05.000 --> 00:07:07.000]   His wife Elizabeth is pregnant, has a child,
[00:07:07.000 --> 00:07:09.000]   and they're all wondering, "What are you going to name the baby?
[00:07:09.000 --> 00:07:10.000]   What are you going to name the baby?"
[00:07:10.000 --> 00:07:12.000]   And Elizabeth is like, "Oh, we'll name him John."
[00:07:12.000 --> 00:07:14.000]   And they look at Zechariah, thinking, "That surely can't be the name.
[00:07:14.000 --> 00:07:15.000]   Why John?"
[00:07:15.000 --> 00:07:17.000]   And so they look at Zechariah, and they're like, "What are we going to name him?"
[00:07:17.000 --> 00:07:19.000]   And he writes it down.
[00:07:19.000 --> 00:07:23.000]   And to their surprise, when he holds up the sheet of paper, it says "John."
[00:07:23.000 --> 00:07:26.000]   And immediately his voice comes back.
[00:07:26.000 --> 00:07:30.000]   And the first thing he does, a bit different than when he was doubting--
[00:07:30.000 --> 00:07:33.000]   the last time he spoke, he was doubting the angel's word.
[00:07:33.000 --> 00:07:40.000]   This time, as his voice comes back, we look at Luke 1, 67, and he says this.
[00:07:40.000 --> 00:07:42.000]   "His father Zechariah was filled with the Holy Spirit
[00:07:42.000 --> 00:07:47.000]   and prophesied, 'Praise be to the Lord, the God of Israel,
[00:07:47.000 --> 00:07:50.000]   because he has come to his people and redeemed them.
[00:07:50.000 --> 00:07:55.000]   He has raised up a horn of salvation in the house of his servant David,
[00:07:55.000 --> 00:07:59.000]   as he said he would through the prophets of long ago.
[00:07:59.000 --> 00:08:02.000]   Salvation from our enemies and from the hands of all those who hate us,
[00:08:02.000 --> 00:08:08.000]   to show mercy to our ancestors and to remember his holy covenant,
[00:08:08.000 --> 00:08:13.000]   the oath he swore to our father Abraham, to rescue us from the hands of our enemies
[00:08:13.000 --> 00:08:19.000]   and to enable us to serve him without fear and holiness and righteousness
[00:08:19.000 --> 00:08:23.000]   before him all of our days.'"
[00:08:23.000 --> 00:08:29.000]   See, this is the first thing that comes out of Zechariah after nine months of stewing.
[00:08:29.000 --> 00:08:33.000]   Within this song, I believe there's some pretty compelling truths
[00:08:33.000 --> 00:08:36.000]   that show us a couple of things about rest,
[00:08:36.000 --> 00:08:41.000]   about how we can be at rest in this current moment,
[00:08:41.000 --> 00:08:44.000]   regardless of what's going on, and how we can find rest,
[00:08:44.000 --> 00:08:48.000]   where to look, where to turn our eyes if we are in need of rest.
[00:08:48.000 --> 00:08:51.000]   And I would think this is pretty relevant to a lot of us.
[00:08:51.000 --> 00:08:55.000]   The past couple of years in Hong Kong hasn't been the most restful.
[00:08:55.000 --> 00:08:58.000]   When you do your reflection back on the year in a couple of weeks
[00:08:58.000 --> 00:09:01.000]   around New Year's Eve and you're celebrating,
[00:09:01.000 --> 00:09:03.000]   if someone asks you how their year's going,
[00:09:03.000 --> 00:09:11.000]   your guess is that I doubt you'll say it's just been a real restful year.
[00:09:11.000 --> 00:09:15.000]   And so this passage has something to show each of us about what rest looks like,
[00:09:15.000 --> 00:09:18.000]   because we long for rest.
[00:09:18.000 --> 00:09:24.000]   We were made to live within that shalom and that wholeness that God offers us.
[00:09:24.000 --> 00:09:28.000]   And Zechariah, after not speaking for months, still in this system,
[00:09:28.000 --> 00:09:31.000]   nothing has changed about the big picture.
[00:09:31.000 --> 00:09:33.000]   Let's get that straight.
[00:09:33.000 --> 00:09:36.000]   It's not like nine months later, all of a sudden, all the oppression is just gone.
[00:09:36.000 --> 00:09:38.000]   No, nine months later, his baby has come,
[00:09:38.000 --> 00:09:41.000]   and the Holy Spirit comes upon him, fills him,
[00:09:41.000 --> 00:09:44.000]   and he sings that God has come.
[00:09:44.000 --> 00:09:47.000]   He sings that there is rest.
[00:09:47.000 --> 00:09:52.000]   And I think as we look into this, we can find for ourselves what rest looks like
[00:09:52.000 --> 00:09:55.000]   and how we can enter into it.
[00:09:55.000 --> 00:09:58.000]   So Zechariah's song opens with praises.
[00:09:58.000 --> 00:10:00.000]   He praises God because he has come.
[00:10:00.000 --> 00:10:03.000]   And that's what this whole season's all about, right?
[00:10:03.000 --> 00:10:05.000]   Like God has come to his people.
[00:10:05.000 --> 00:10:09.000]   That's the whole idea of Advent, the waiting for God to come.
[00:10:09.000 --> 00:10:13.000]   And Zechariah opens his mouth and says, "God has come."
[00:10:13.000 --> 00:10:16.000]   It's been just nine months ago.
[00:10:16.000 --> 00:10:19.000]   Zechariah was doubting that God would do the very thing he promised to do,
[00:10:19.000 --> 00:10:24.000]   and that was a bit of a smaller thing compared to the bigger scale picture.
[00:10:24.000 --> 00:10:27.000]   He was doubting the words of the angel, but now Zechariah is saying,
[00:10:27.000 --> 00:10:31.000]   "God has come. God is here. Hallelujah, he's here."
[00:10:31.000 --> 00:10:34.000]   Like this has been 1,600 years of prophecy unfulfilled,
[00:10:34.000 --> 00:10:38.000]   of people desperately longing for some type of salvation,
[00:10:38.000 --> 00:10:41.000]   for God to come and to save them from their oppression,
[00:10:41.000 --> 00:10:44.000]   and Zechariah is saying, "God is here."
[00:10:44.000 --> 00:10:46.000]   We look at the verse again, and he said,
[00:10:46.000 --> 00:10:50.000]   "Through his prophets, holy prophets of long ago,
[00:10:50.000 --> 00:10:53.000]   salvation from our enemies and from the hand of all those who hate us,
[00:10:53.000 --> 00:10:58.000]   to show mercy to our ancestors and to remember his holy covenant,
[00:10:58.000 --> 00:11:01.000]   the oath he swore to our father Abraham."
[00:11:01.000 --> 00:11:07.000]   See, this was a bit of an old, old promise, an old covenant made a long time ago.
[00:11:07.000 --> 00:11:12.000]   Many have come, many have passed, and it's not happened yet.
[00:11:12.000 --> 00:11:16.000]   And we've all been in that position as well, where something was promised a while ago,
[00:11:16.000 --> 00:11:19.000]   and we've been waiting, and we've been waiting, and we find ourselves,
[00:11:19.000 --> 00:11:22.000]   it's been so long that we doubt that the promise was even made, more or less,
[00:11:22.000 --> 00:11:25.000]   that it would ever come through.
[00:11:25.000 --> 00:11:31.000]   This would be the state of the audience that Zechariah would be singing and prophesying to.
[00:11:31.000 --> 00:11:34.000]   The Jewish people, that's where they would be.
[00:11:34.000 --> 00:11:37.000]   So, in Zechariah's first line, that God has come,
[00:11:37.000 --> 00:11:42.000]   he's actually offering them his first way of finding rest.
[00:11:42.000 --> 00:11:44.000]   And what is that rest, you might ask?
[00:11:44.000 --> 00:11:52.000]   It's this, we can rest assured that God has remembered his promise.
[00:11:52.000 --> 00:11:54.000]   I mean, we're just saying that, right?
[00:11:54.000 --> 00:11:56.000]   The promise still stands.
[00:11:56.000 --> 00:12:01.000]   No mountain, no walls, like, the promise still stands.
[00:12:01.000 --> 00:12:05.000]   Advent is our reminder of a God who has heard his people,
[00:12:05.000 --> 00:12:11.000]   who has been faithful to his word, who doesn't say one thing and does another.
[00:12:11.000 --> 00:12:13.000]   But a God who remembers his promise.
[00:12:13.000 --> 00:12:15.000]   He hadn't forgotten about his people.
[00:12:15.000 --> 00:12:17.000]   And this is funny, this is like the second time this has happened.
[00:12:17.000 --> 00:12:20.000]   See, if we look back in scripture, we look at the Exodus story,
[00:12:20.000 --> 00:12:26.000]   these people are under oppression for 400 years underneath a deeply oppressive system,
[00:12:26.000 --> 00:12:29.000]   similar to the way that they are in the first century.
[00:12:29.000 --> 00:12:33.000]   And they think God hasn't heard them, but he breaks into their silence,
[00:12:33.000 --> 00:12:36.000]   and he sends them Moses to rescue them.
[00:12:36.000 --> 00:12:38.000]   But this time it'd be a little different.
[00:12:38.000 --> 00:12:40.000]   God's not sending Moses.
[00:12:40.000 --> 00:12:42.000]   He's not sending an Elijah.
[00:12:42.000 --> 00:12:48.000]   No, God himself is coming into the brokenness, into the systems of oppression,
[00:12:48.000 --> 00:12:52.000]   into our darkness, to be with us.
[00:12:52.000 --> 00:12:57.000]   And today we can rest assured because our God keeps his promise.
[00:12:57.000 --> 00:13:01.000]   His promise still stands.
[00:13:01.000 --> 00:13:03.000]   His words are still true today.
[00:13:03.000 --> 00:13:07.000]   We think about how, for a lot of us, a promise can feel conditional.
[00:13:07.000 --> 00:13:11.000]   When we make a promise to someone or we say we'll do something,
[00:13:11.000 --> 00:13:16.000]   it's depending on, well, in the next eight years or over this period of time.
[00:13:16.000 --> 00:13:20.000]   This promise was made 1,600 years previous.
[00:13:20.000 --> 00:13:23.000]   The state of the people of Israel had changed.
[00:13:23.000 --> 00:13:28.000]   They had gone from being a nation that was following God, and God kept his promise,
[00:13:28.000 --> 00:13:32.000]   to being a nation that fell into idolatry, but yet God still keeps his promise.
[00:13:32.000 --> 00:13:35.000]   A nation that was given God's presence in the Ark of the Covenant
[00:13:35.000 --> 00:13:40.000]   and lost it in their unfaithfulness, but God chooses to still keep his promise.
[00:13:40.000 --> 00:13:44.000]   A nation that had been unfaithful, following after God,
[00:13:44.000 --> 00:13:50.000]   placing their faith in other things, in themselves, and God chooses to be faithful.
[00:13:50.000 --> 00:13:53.000]   A nation under foreign occupation and the people are losing hope
[00:13:53.000 --> 00:13:56.000]   about whether God hears them, doubting if he's even there,
[00:13:56.000 --> 00:14:00.000]   just going through the rhythms and the routines without meaning any of it.
[00:14:00.000 --> 00:14:04.000]   And God keeps his promise.
[00:14:04.000 --> 00:14:07.000]   There's something to hold onto here.
[00:14:07.000 --> 00:14:10.000]   God will keep his promise.
[00:14:10.000 --> 00:14:16.000]   He keeps his word, independent of how we failed, doubted, or forgotten him.
[00:14:16.000 --> 00:14:18.000]   That's just the God we serve.
[00:14:18.000 --> 00:14:21.000]   He's consistent. He's not going to waver.
[00:14:21.000 --> 00:14:24.000]   If he says yes, it'll be yes.
[00:14:24.000 --> 00:14:27.000]   And I know, God is looking for us, yes,
[00:14:27.000 --> 00:14:32.000]   to be people who desire to live a faithful Christian life committed to him.
[00:14:32.000 --> 00:14:36.000]   But the reality is we will have those moments of doubt.
[00:14:36.000 --> 00:14:38.000]   We will have those moments where we fall short.
[00:14:38.000 --> 00:14:44.000]   And how we can be at rest is to know that God isn't changing in that time.
[00:14:44.000 --> 00:14:49.000]   His promise still stands. He still keeps his promise.
[00:14:49.000 --> 00:14:53.000]   And if God could keep his promise to a broken nation
[00:14:53.000 --> 00:14:57.000]   that has strayed so far from where they once were,
[00:14:57.000 --> 00:15:01.000]   that had lost their knowledge of him, had lost their spark,
[00:15:01.000 --> 00:15:05.000]   if he could keep his promise and come into that space
[00:15:05.000 --> 00:15:08.000]   and be with that people,
[00:15:08.000 --> 00:15:11.000]   then there's no situation that you're in.
[00:15:11.000 --> 00:15:14.000]   There's no darkness that you're in.
[00:15:14.000 --> 00:15:20.000]   There's no shame that you can carry that's too shameful.
[00:15:20.000 --> 00:15:24.000]   There's no hurt beyond what he can step into.
[00:15:24.000 --> 00:15:27.000]   If he can enter a nation that would barely recognize him,
[00:15:27.000 --> 00:15:32.000]   he can step into your space today.
[00:15:32.000 --> 00:15:36.000]   He's come for the righteous, for the sinners.
[00:15:36.000 --> 00:15:39.000]   He's come for those who believe.
[00:15:39.000 --> 00:15:42.000]   He's faithful to those who don't yet believe.
[00:15:42.000 --> 00:15:47.000]   This is why Zachariah is singing and rejoicing,
[00:15:47.000 --> 00:15:49.000]   because you can find rest in this.
[00:15:49.000 --> 00:15:51.000]   You don't have to worry about,
[00:15:51.000 --> 00:15:52.000]   "Is God going to change his mind on me?
[00:15:52.000 --> 00:15:54.000]   Is God still going to love me? Is God still God?"
[00:15:54.000 --> 00:15:58.000]   He is faithful. He keeps his promise. He keeps his word.
[00:15:58.000 --> 00:16:00.000]   And that is why Zachariah sings,
[00:16:00.000 --> 00:16:03.000]   "Praise be to the Lord, the God of Israel,
[00:16:03.000 --> 00:16:07.000]   because he has come to his people and redeemed them."
[00:16:07.000 --> 00:16:12.000]   God has kept his promise.
[00:16:12.000 --> 00:16:15.000]   Zachariah continues after explaining
[00:16:15.000 --> 00:16:18.000]   that God is worthy of praise because he keeps his word
[00:16:18.000 --> 00:16:19.000]   no matter what happens.
[00:16:19.000 --> 00:16:20.000]   God keeps his word.
[00:16:20.000 --> 00:16:23.000]   He continues and lays out a second understanding
[00:16:23.000 --> 00:16:24.000]   of what rest could look like.
[00:16:24.000 --> 00:16:27.000]   Rest based off of the understanding
[00:16:27.000 --> 00:16:31.000]   that God has this mission that is massive.
[00:16:31.000 --> 00:16:33.000]   When you understand the mission of God,
[00:16:33.000 --> 00:16:35.000]   what he's up to in the world,
[00:16:35.000 --> 00:16:38.000]   it can bring you to rest.
[00:16:38.000 --> 00:16:39.000]   And it reads like this,
[00:16:39.000 --> 00:16:43.000]   "Salvation from our enemies,
[00:16:43.000 --> 00:16:45.000]   from the hand of all those who hate us
[00:16:45.000 --> 00:16:48.000]   to show mercy to our ancestors,
[00:16:48.000 --> 00:16:50.000]   to remember his holy covenant,
[00:16:50.000 --> 00:16:52.000]   the oath he swore to our father Abraham,
[00:16:52.000 --> 00:16:57.000]   to rescue us, to rescue us
[00:16:57.000 --> 00:16:59.000]   from the hands of our enemies."
[00:16:59.000 --> 00:17:03.000]   God's agenda is about saving people.
[00:17:03.000 --> 00:17:06.000]   It's about rescuing a lost people,
[00:17:06.000 --> 00:17:10.000]   a people in need of hope and in need of rest.
[00:17:10.000 --> 00:17:14.000]   See, this idea of salvation is a loaded, complex topic.
[00:17:14.000 --> 00:17:16.000]   Pastor Andrew broke into it last week
[00:17:16.000 --> 00:17:19.000]   when he looked at Mary's song of salvation.
[00:17:19.000 --> 00:17:21.000]   But you have to understand, like he said,
[00:17:21.000 --> 00:17:24.000]   salvation to the Jews isn't,
[00:17:24.000 --> 00:17:25.000]   their first century Jewish people
[00:17:25.000 --> 00:17:28.000]   aren't thinking about the cross and eternity.
[00:17:28.000 --> 00:17:30.000]   They're actually just thinking about right now.
[00:17:30.000 --> 00:17:32.000]   Like we need salvation from this.
[00:17:32.000 --> 00:17:33.000]   This moment is hard.
[00:17:33.000 --> 00:17:35.000]   We need salvation from here.
[00:17:35.000 --> 00:17:36.000]   Salvation from our enemies.
[00:17:36.000 --> 00:17:38.000]   That was a package deal that came
[00:17:38.000 --> 00:17:41.000]   with some sensitive and deep expectations
[00:17:41.000 --> 00:17:43.000]   because the people had real enemies.
[00:17:43.000 --> 00:17:46.000]   They had been taken over by the Babylonians and destroyed,
[00:17:46.000 --> 00:17:48.000]   taken over by the Persians and exiled,
[00:17:48.000 --> 00:17:50.000]   now under foreign occupation by the Romans.
[00:17:50.000 --> 00:17:53.000]   They had needs.
[00:17:53.000 --> 00:17:56.000]   They needed saving.
[00:17:56.000 --> 00:17:58.000]   And they'd been crying out for years.
[00:17:58.000 --> 00:17:59.000]   And so it's because of this reason
[00:17:59.000 --> 00:18:01.000]   they would start to see their salvation
[00:18:01.000 --> 00:18:05.000]   to mean the removal of the present struggle that I'm in,
[00:18:05.000 --> 00:18:06.000]   the current issue.
[00:18:06.000 --> 00:18:07.000]   That's what God's salvation.
[00:18:07.000 --> 00:18:08.000]   When they would hear this,
[00:18:08.000 --> 00:18:10.000]   they would think salvation means this.
[00:18:10.000 --> 00:18:13.000]   But actually the angel would mean something a little different.
[00:18:13.000 --> 00:18:15.000]   It's critical that we don't miss this.
[00:18:15.000 --> 00:18:18.000]   God's salvation has a bigger impact
[00:18:18.000 --> 00:18:21.000]   on our eternal condition
[00:18:21.000 --> 00:18:25.000]   than just the removal of our present trouble.
[00:18:25.000 --> 00:18:27.000]   I'm going to say that one more time.
[00:18:27.000 --> 00:18:29.000]   God's salvation has a bigger impact
[00:18:29.000 --> 00:18:32.000]   on your eternal condition
[00:18:32.000 --> 00:18:37.000]   than just the removal of your current struggle.
[00:18:37.000 --> 00:18:40.000]   That's the salvation Zachariah is singing about.
[00:18:40.000 --> 00:18:43.000]   Salvation of the spiritual type.
[00:18:43.000 --> 00:18:46.000]   Salvation through the removal of the threat
[00:18:46.000 --> 00:18:50.000]   that anything or anyone can ever pose on you
[00:18:50.000 --> 00:18:53.000]   and make you prisoner to or subject to.
[00:18:53.000 --> 00:18:57.000]   That salvation is an eternal rest.
[00:18:57.000 --> 00:19:00.000]   It's a long-term thing.
[00:19:00.000 --> 00:19:03.000]   God has kept his promise and he offers us that salvation,
[00:19:03.000 --> 00:19:07.000]   changing the trajectory of you and my eternity.
[00:19:07.000 --> 00:19:09.000]   Playing a long game,
[00:19:09.000 --> 00:19:11.000]   putting us in position
[00:19:11.000 --> 00:19:14.000]   to choose an eternity of rest with him,
[00:19:14.000 --> 00:19:16.000]   of shalom,
[00:19:16.000 --> 00:19:17.000]   which means we're able to navigate
[00:19:17.000 --> 00:19:19.000]   through the situations we're in currently.
[00:19:19.000 --> 00:19:23.000]   See, we can work through just about anything,
[00:19:23.000 --> 00:19:25.000]   just about anything,
[00:19:25.000 --> 00:19:29.000]   when we know that we've been saved
[00:19:29.000 --> 00:19:31.000]   and that there is an eternal rest for us.
[00:19:31.000 --> 00:19:34.000]   When we know how the book ends,
[00:19:34.000 --> 00:19:36.000]   we read it more confidently.
[00:19:36.000 --> 00:19:38.000]   And the story ends.
[00:19:38.000 --> 00:19:41.000]   What salvation would mean is that the story ends
[00:19:41.000 --> 00:19:44.000]   with God rescuing us forever
[00:19:44.000 --> 00:19:46.000]   and us being with him
[00:19:46.000 --> 00:19:50.000]   in that type of eternal rest.
[00:19:50.000 --> 00:19:52.000]   See, God brings about a salvation
[00:19:52.000 --> 00:19:54.000]   affecting the condition of the soul,
[00:19:54.000 --> 00:19:57.000]   shifting humanity's eternal position
[00:19:57.000 --> 00:20:00.000]   and restoring us back to him.
[00:20:00.000 --> 00:20:05.000]   God's salvation isn't temporary,
[00:20:05.000 --> 00:20:08.000]   but our temporary current struggles are.
[00:20:08.000 --> 00:20:10.000]   And that's something to really think about.
[00:20:10.000 --> 00:20:12.000]   The salvation he's offering us through this
[00:20:12.000 --> 00:20:14.000]   isn't gonna burn out,
[00:20:14.000 --> 00:20:15.000]   isn't gonna stop working,
[00:20:15.000 --> 00:20:16.000]   isn't gonna grow old,
[00:20:16.000 --> 00:20:20.000]   isn't gonna fail and wither.
[00:20:20.000 --> 00:20:22.000]   But the current tensions that we sit in,
[00:20:22.000 --> 00:20:25.000]   the current struggles of today
[00:20:25.000 --> 00:20:27.000]   may only last today,
[00:20:27.000 --> 00:20:28.000]   may only last this year.
[00:20:28.000 --> 00:20:31.000]   See, God's salvation changes our perspective
[00:20:31.000 --> 00:20:33.000]   on what's eternal and what's not.
[00:20:33.000 --> 00:20:38.000]   His salvation makes sure that our eternity
[00:20:38.000 --> 00:20:40.000]   can be filled with rest.
[00:20:40.000 --> 00:20:42.000]   It's an eternity of restoration,
[00:20:42.000 --> 00:20:45.000]   an eternity of shalom.
[00:20:45.000 --> 00:20:46.000]   That eternity is promised to us,
[00:20:46.000 --> 00:20:47.000]   and it's something like this,
[00:20:47.000 --> 00:20:49.000]   where our tears are wiped away,
