
[00:00:00.000 --> 00:00:02.000]  謝謝,拍完iPhone
[00:02:31.000 --> 00:02:33.000]  坐迪士尼線的時候
[00:02:33.000 --> 00:02:34.000]  有沒有留意
[00:02:34.000 --> 00:02:36.000]  其中有一句廣播
[00:02:36.000 --> 00:02:38.000]  它是這樣說的
[00:02:38.000 --> 00:02:42.000]  我們即將帶你回到現代化的香港
[00:02:42.000 --> 00:02:44.000]  然後我和我的朋友那一刻就
[00:02:44.000 --> 00:02:46.000]  啊
[00:02:46.000 --> 00:02:49.000]  又要回到現實了
[00:02:49.000 --> 00:02:52.000]  我們又要面對我們的壓力
[00:02:52.000 --> 00:02:54.000]  又要回去做功課
[00:02:54.000 --> 00:02:56.000]  開心完玩完
[00:02:56.000 --> 00:02:58.000]  又要時候面對現實了
[00:02:58.000 --> 00:03:02.000]  又或者你們去完旅行下飛機的時候
[00:03:02.000 --> 00:03:03.000]  當你下飛機的時候
[00:03:03.000 --> 00:03:06.000]  見到兩邊匯豐銀行說廣告的時候
[00:03:06.000 --> 00:03:08.000]  不知道你們的心情又是怎樣呢
[00:03:08.000 --> 00:03:09.000]  可能也是
[00:03:09.000 --> 00:03:10.000]  唉
[00:03:10.000 --> 00:03:11.000]  玩完了
[00:03:11.000 --> 00:03:13.000]  我們又要繼續上班
[00:03:13.000 --> 00:03:15.000]  又要繼續努力
[00:03:15.000 --> 00:03:18.000]  我們面對著回到現實
[00:03:18.000 --> 00:03:21.000]  我們繼續要面對著現實中不同的壓力
[00:03:21.000 --> 00:03:24.000]  社會經濟種種不同的問題
[00:03:24.000 --> 00:03:29.000]  會不會你內心都會有一種很大的強烈的落差感呢
[00:03:29.000 --> 00:03:34.000]  當我們身處一個充滿著壓力和挑戰的社會
[00:03:34.000 --> 00:03:39.000]  甚至我們可能見不到前面會有什麼改善
[00:03:39.000 --> 00:03:41.000]  或者有什麼希望的時候
[00:03:41.000 --> 00:03:43.000]  其實我們作為基督徒
[00:03:43.000 --> 00:03:45.000]  我們怎樣可以在這個困難裡面
[00:03:45.000 --> 00:03:47.000]  我們繼續去信靠神
[00:03:47.000 --> 00:03:49.000]  捉緊他的應許
[00:03:49.000 --> 00:03:51.000]  不要放棄我們的希望
[00:03:51.000 --> 00:03:55.000]  而過去我們一直所說的但爾里
[00:03:55.000 --> 00:03:57.000]  其實他身處的環境
[00:03:57.000 --> 00:04:00.000]  可能其實都和我們差不多
[00:04:00.000 --> 00:04:02.000]  他的國家已經破碎
[00:04:02.000 --> 00:04:04.000]  人民被擄
[00:04:04.000 --> 00:04:06.000]  其實什麼希望都沒有
[00:04:06.000 --> 00:04:09.000]  面對著無能為力的情況
[00:04:09.000 --> 00:04:11.000]  這種背景下
[00:04:11.000 --> 00:04:13.000]  難免你都會感覺到絕望
[00:04:13.000 --> 00:04:15.000]  焦慮
[00:04:15.000 --> 00:04:18.000]  甚至你對未來充滿疑惑
[00:04:18.000 --> 00:04:20.000]  在這樣的環境下
[00:04:20.000 --> 00:04:23.000]  但爾里又怎樣去回應這個時代
[00:04:23.000 --> 00:04:27.000]  而今天我們進入到但爾里書第九章
[00:04:27.000 --> 00:04:31.000]  在但爾里書九章一字二字這樣說
[00:04:31.000 --> 00:04:34.000]  米底亞族阿哈徐路的兒子
[00:04:34.000 --> 00:04:37.000]  大劉氏立為加拿大國的王員年
[00:04:37.000 --> 00:04:39.000]  就是他在位第一年
[00:04:39.000 --> 00:04:42.000]  我但爾里從書上得知
[00:04:42.000 --> 00:04:45.000]  耶和華的話臨到先知耶利米
[00:04:45.000 --> 00:04:48.000]  論耶路撒冷荒涼的年數
[00:04:48.000 --> 00:04:50.000]  七十年為滿
[00:04:50.000 --> 00:04:55.000]  大約是主前539至538年之間
[00:04:55.000 --> 00:04:59.000]  其實當時巴比倫國已經被馬代波斯取代了
[00:04:59.000 --> 00:05:01.000]  其實數數手指
[00:05:01.000 --> 00:05:04.000]  我們已經由但爾里年少的時候
[00:05:04.000 --> 00:05:06.000]  已經去到他年老的時候
[00:05:06.000 --> 00:05:08.000]  因為他現在已經是八十多歲
[00:05:08.000 --> 00:05:10.000]  而經文就是講述
[00:05:10.000 --> 00:05:15.000]  但爾里發現耶路撒冷荒涼的日子是有期限的
[00:05:15.000 --> 00:05:18.000]  而這個期限就是七十年
[00:05:18.000 --> 00:05:20.000]  不是一個無止境的等待
[00:05:20.000 --> 00:05:22.000]  而相信他所讀到的書卷
[00:05:22.000 --> 00:05:27.000]  就是耶利米書的25章11節和29章10節
[00:05:27.000 --> 00:05:32.000]  說的是這班國民要服侍巴比倫王七十年
[00:05:32.000 --> 00:05:35.000]  而在所定的七十年滿了之後
[00:05:35.000 --> 00:05:37.000]  神要眷顧這班百姓
[00:05:37.000 --> 00:05:40.000]  然後就承奏他的說話將他們帶回去
[00:05:40.000 --> 00:05:46.000]  既然神預言了猶太地要服侍巴比倫王七十年
[00:05:46.000 --> 00:05:49.000]  如今巴比倫國已經滅亡了
[00:05:49.000 --> 00:05:52.000]  猶太人就自然不用服侍巴比倫王
[00:05:52.000 --> 00:05:56.000]  這就代表服國有望
[00:05:56.000 --> 00:05:58.000]  如果從尼布甲尼撒王
[00:05:58.000 --> 00:06:01.000]  由主前605年開始進攻耶路撒冷計的話
[00:06:01.000 --> 00:06:05.000]  其實直到但爾里這一刻去看耶利米書的時候
[00:06:05.000 --> 00:06:09.000]  大概只剩下3到4年的時間
[00:06:09.000 --> 00:06:11.000]  服國有望有希望
[00:06:11.000 --> 00:06:14.000]  這應該是一件開心的事
[00:06:14.000 --> 00:06:16.000]  好像我的朋友一樣
[00:06:16.000 --> 00:06:20.000]  無論生日或懷孕都要開一個派對慶祝
[00:06:20.000 --> 00:06:23.000]  理應但爾里懷著一個很開心的心情
[00:06:23.000 --> 00:06:26.000]  去等待我們要準備服國
[00:06:26.000 --> 00:06:28.000]  但但爾里沒有這樣做
[00:06:28.000 --> 00:06:32.000]  反而他做了一個認罪的禱告
[00:06:32.000 --> 00:06:35.000]  而在經文9至19節裏面
[00:06:35.000 --> 00:06:38.000]  是一個但爾里的祈禱
[00:06:38.000 --> 00:06:41.000]  而這個禱文我會把它分成兩篇
[00:06:41.000 --> 00:06:44.000]  一篇是9章3至14節
[00:06:44.000 --> 00:06:47.000]  是但爾里認罪的部分
[00:06:47.000 --> 00:06:53.000]  而15至19節是但爾里向神求情的部分
[00:06:53.000 --> 00:06:56.000]  而經文我們就展示在螢光幕
[00:06:56.000 --> 00:06:59.000]  因為很長,所以我不會特別去讀
[00:06:59.000 --> 00:07:01.000]  但在整個經文裏面
[00:07:01.000 --> 00:07:04.000]  都是但爾里不停為自己的百姓去認罪
[00:07:04.000 --> 00:07:07.000]  不停去說我們犯罪,得罪了你
[00:07:07.000 --> 00:07:09.000]  我們沒有聽從你的說話
[00:07:09.000 --> 00:07:11.000]  我們今天受到懲罰
[00:07:11.000 --> 00:07:14.000]  都是我們應該的
[00:07:14.000 --> 00:07:17.000]  因為是你的公義的審判,臨到我們
[00:07:17.000 --> 00:07:20.000]  而在3至14節裏面
[00:07:20.000 --> 00:07:22.000]  其實但爾里剛才所說
[00:07:22.000 --> 00:07:24.000]  他沒有慶祝
[00:07:24.000 --> 00:07:28.000]  反而他在做禁食、披麻、蒙灰這個動作
[00:07:28.000 --> 00:07:32.000]  他坐在灰塵上認罪、祈禱
[00:07:32.000 --> 00:07:36.000]  這個行為其實代表他不是開心的心態
[00:07:36.000 --> 00:07:39.000]  而是他在一個很大的傷痛裏面
[00:07:39.000 --> 00:07:44.000]  明明70年快到了,是一個好消息
[00:07:44.000 --> 00:07:47.000]  為什麼但爾里還要這麼傷痛呢?
[00:07:47.000 --> 00:07:51.000]  因為但爾里很清楚明白
[00:07:51.000 --> 00:07:56.000]  限期快到了,但是這班百姓仍然任意妄為
[00:07:56.000 --> 00:07:58.000]  所以在禱告裏面
[00:07:58.000 --> 00:08:02.000]  他多次提及到百姓的種種罪行
[00:08:02.000 --> 00:08:04.000]  而在第五節裏面
[00:08:04.000 --> 00:08:07.000]  他特別提到我們犯罪作孽
[00:08:07.000 --> 00:08:11.000]  行惡叛逆,偏離你的誡命典章
[00:08:11.000 --> 00:08:14.000]  沒有聽從你僕人,還先知奉你名
[00:08:14.000 --> 00:08:17.000]  向我們君王、首領、列祖
[00:08:17.000 --> 00:08:20.000]  和國中一切百姓所說的話
[00:08:20.000 --> 00:08:24.000]  但爾里在這裏總共用了六個詞語
[00:08:24.000 --> 00:08:26.000]  去總括了他們的罪行
[00:08:26.000 --> 00:08:32.000]  犯罪、作孽、行惡、叛逆、偏離和沒有聽從
[00:08:32.000 --> 00:08:36.000]  犯罪的原文是射不中箭靶的意思
[00:08:36.000 --> 00:08:39.000]  即是他們根本對不準神的心意
[00:08:39.000 --> 00:08:43.000]  而作孽的原文也有扭曲和不正直的意思
[00:08:43.000 --> 00:08:46.000]  形容他們顛倒的是非黑白
[00:08:46.000 --> 00:08:48.000]  行惡是指那些行事不公
[00:08:48.000 --> 00:08:50.000]  違背了上帝的命令
[00:08:50.000 --> 00:08:53.000]  叛逆是不順從神的吩咐
[00:08:53.000 --> 00:08:55.000]  偏離是離開
[00:08:55.000 --> 00:08:58.000]  即是他們背棄了神的律例
[00:08:58.000 --> 00:09:02.000]  沒有聽從就是他們根本沒有聽過神的話
[00:09:02.000 --> 00:09:05.000]  而他們今天流放的原因
[00:09:05.000 --> 00:09:08.000]  就是因為他們沒有遵守他們和神之間的約
[00:09:08.000 --> 00:09:11.000]  這個約所說的是西乃之約
[00:09:11.000 --> 00:09:15.000]  神自己宣告自己是以色列人的神
[00:09:15.000 --> 00:09:17.000]  要以色列人成為他的選民
[00:09:17.000 --> 00:09:19.000]  成為一個聖結的國度
[00:09:19.000 --> 00:09:21.000]  作為條件就是
[00:09:21.000 --> 00:09:26.000]  以色列人要遵守神一切的律例、典章、誡明
[00:09:26.000 --> 00:09:29.000]  所以現在復國最大的障礙
[00:09:29.000 --> 00:09:32.000]  不是時間快要到
[00:09:32.000 --> 00:09:36.000]  而是這班百姓和上帝之間的約
[00:09:36.000 --> 00:09:39.000]  他們的關係仍然破裂
[00:09:39.000 --> 00:09:41.000]  百姓仍然犯罪
[00:09:41.000 --> 00:09:46.000]  但以理他看到的是一個很大的破口
[00:09:46.000 --> 00:09:50.000]  這個破口不是說耶路撒冷城上
[00:09:50.000 --> 00:09:52.000]  城牆的那個洞
[00:09:52.000 --> 00:09:58.000]  而是他看到百姓和上帝的關係徹底破裂
[00:09:58.000 --> 00:10:01.000]  而在《生命記》裏面
[00:10:01.000 --> 00:10:04.000]  其實神已經很清楚告訴這班百姓
[00:10:04.000 --> 00:10:06.000]  你們如何可以受到祝福
[00:10:06.000 --> 00:10:09.000]  但你們又如何會受到詛咒
[00:10:09.000 --> 00:10:12.000]  在《生命記》28章一節說
[00:10:12.000 --> 00:10:15.000]  你若留意聽從耶和華你神的話
[00:10:15.000 --> 00:10:17.000]  謹守遵行他一切的誡明
[00:10:17.000 --> 00:10:19.000]  就是今天我所吩咐你
[00:10:19.000 --> 00:10:22.000]  他必使你超乎天下萬民之上
[00:10:22.000 --> 00:10:25.000]  你若聽從耶和華你神的話
[00:10:25.000 --> 00:10:27.000]  這以下的福必追隨你
[00:10:27.000 --> 00:10:29.000]  臨到你身上
[00:10:29.000 --> 00:10:32.000]  而在15節亦都這樣說
[00:10:32.000 --> 00:10:35.000]  如果你不聽從耶和華你神的話
[00:10:35.000 --> 00:10:38.000]  你不遵守他所有的一切律命、典章
[00:10:38.000 --> 00:10:40.000]  就是今天我所吩咐你的
[00:10:40.000 --> 00:10:43.000]  這個詛咒都必然追隨著你
[00:10:43.000 --> 00:10:45.000]  臨到在你身上
[00:10:45.000 --> 00:10:47.000]  簡單來說
[00:10:47.000 --> 00:10:50.000]  如果以色列聽從耶和華的話
[00:10:50.000 --> 00:10:52.000]  他就會賜福
[00:10:52.000 --> 00:10:55.000]  相反他們不聽從耶和華的話
[00:10:55.000 --> 00:10:57.000]  就在亦都會來到
[00:10:57.000 --> 00:10:59.000]  關鍵就是這班以色列人
[00:10:59.000 --> 00:11:02.000]  到底有沒有聽神的話呢?
[00:11:02.000 --> 00:11:05.000]  在經文裏面亦都很清楚
[00:11:05.000 --> 00:11:07.000]  就是沒有
[00:11:07.000 --> 00:11:09.000]  他們仍然犯罪
[00:11:09.000 --> 00:11:11.000]  70年的流放
[00:11:11.000 --> 00:11:13.000]  耶路撒冷城被毀
[00:11:13.000 --> 00:11:15.000]  猶太人被擄
[00:11:15.000 --> 00:11:17.000]  這不是意外
[00:11:17.000 --> 00:11:20.000]  而是神作出公義的審判
[00:11:20.000 --> 00:11:23.000]  但是這70年裏面
[00:11:23.000 --> 00:11:26.000]  神不是要懲罰他們這麼簡單
[00:11:26.000 --> 00:11:28.000]  其實神一直都很想在這段時間
[00:11:28.000 --> 00:11:32.000]  讓百姓去承認自己犯罪得罪了神
[00:11:32.000 --> 00:11:36.000]  其實神一直都在等這班百姓要回轉回來
[00:11:36.000 --> 00:11:41.000]  但是現實是這班百姓沒有回轉
[00:11:41.000 --> 00:11:43.000]  你可能會說
[00:11:43.000 --> 00:11:45.000]  百姓犯罪
[00:11:45.000 --> 00:11:47.000]  要悔改
[00:11:47.000 --> 00:11:49.000]  這是很理所當然的事
[00:11:49.000 --> 00:11:52.000]  但是留意禱告裏面
[00:11:52.000 --> 00:11:54.000]  但爾利所用的字眼
[00:11:54.000 --> 00:11:57.000]  他不是用他們或那班百姓的字眼
[00:11:57.000 --> 00:12:00.000]  他是用了「我們」
[00:12:00.000 --> 00:12:03.000]  但是我們回望
[00:12:03.000 --> 00:12:05.000]  但爾利其實從一開始
[00:12:05.000 --> 00:12:09.000]  他對神有絕對的依靠和信心
[00:12:09.000 --> 00:12:11.000]  好像當初
[00:12:11.000 --> 00:12:18.000]  神說要賜給你食物和飲品
[00:12:18.000 --> 00:12:20.000]  但他反應是
[00:12:20.000 --> 00:12:22.000]  「我不要」
[00:12:22.000 --> 00:12:24.000]  「我堅決拒絕」
[00:12:24.000 --> 00:12:27.000]  他面對獅子坑死刑威脅的時候
[00:12:27.000 --> 00:12:30.000]  但爾利從來沒有妥協過
[00:12:30.000 --> 00:12:32.000]  你可能會問
[00:12:32.000 --> 00:12:37.000]  為何他要圈自己在這班叛逆的百姓裏面呢?
[00:12:37.000 --> 00:12:42.000]  因為但爾利見到這班百姓的情況沒有改善
[00:12:42.000 --> 00:12:47.000]  而且他很清楚神的心意是甚麼
[00:12:47.000 --> 00:12:52.000]  在《生命記》30章2節說
[00:12:52.000 --> 00:12:56.000]  「你和你的子孫若盡心盡性歸向耶和華,你的神
[00:12:56.000 --> 00:13:00.000]  照在我今日一切所吩咐的聽從他的話
[00:13:00.000 --> 00:13:03.000]  那時耶和華,你的神必連恤你
[00:13:03.000 --> 00:13:06.000]  救回你這被露的子民
[00:13:06.000 --> 00:13:09.000]  耶和華,你的神要回轉過來
[00:13:09.000 --> 00:13:13.000]  從分散你到萬民中將你焦聚回來」
[00:13:13.000 --> 00:13:16.000]  就是一旦百姓回轉
[00:13:16.000 --> 00:13:20.000]  上帝就會介入連恤你
[00:13:20.000 --> 00:13:22.000]  救回這班被露的子民
[00:13:22.000 --> 00:13:26.000]  這是上帝對流亡之後的承諾
[00:13:26.000 --> 00:13:29.000]  但爾利見到的是
[00:13:29.000 --> 00:13:32.000]  「時候到了,這班百姓還未回轉」
[00:13:32.000 --> 00:13:36.000]  但爾利自己作為一個群體的代表
[00:13:36.000 --> 00:13:40.000]  但爾利這個禱告是一個群體性的認罪
[00:13:40.000 --> 00:13:42.000]  他將自己和他們的人民
[00:13:42.000 --> 00:13:46.000]  和他們過去的失敗完全捆綁在一起
[00:13:46.000 --> 00:13:50.000]  意味著他不單單是代表自己去認罪
[00:13:50.000 --> 00:13:53.000]  而是將整個民族放在一起
[00:13:53.000 --> 00:13:56.000]  承認他們對上帝的背叛
[00:13:56.000 --> 00:14:00.000]  一起去承擔集體違約的責任
[00:14:00.000 --> 00:14:03.000]  顯然但爾利沒有犯罪
[00:14:03.000 --> 00:14:06.000]  但他卻作為罪人的代表
[00:14:06.000 --> 00:14:09.000]  面對百姓的犯罪
[00:14:09.000 --> 00:14:13.000]  他不是站在一旁置身事外
[00:14:13.000 --> 00:14:15.000]  或者對他的百姓指指點點
[00:14:15.000 --> 00:14:20.000]  而是為了他的國家和百姓去代求
[00:14:20.000 --> 00:14:24.000]  站在破口的上面
[00:14:24.000 --> 00:14:26.000]  不是我們要站在自己的高地上
[00:14:26.000 --> 00:14:29.000]  去指責他人指指點點
[00:14:29.000 --> 00:14:31.000]  而是我們要謙卑
[00:14:31.000 --> 00:14:34.000]  將自己和群體一起放在神的面前
[00:14:34.000 --> 00:14:37.000]  我們一同承認我們的群體是失敗
[00:14:37.000 --> 00:14:41.000]  承認我們的罪孽是配得審判
[00:14:41.000 --> 00:14:44.000]  但爾利的禱告
[00:14:44.000 --> 00:14:47.000]  是因為他看到百姓仍然未回轉
[00:14:47.000 --> 00:14:50.000]  他看到神的心意還未成就
[00:14:50.000 --> 00:14:53.000]  神很期望這群百姓會回轉回來
[00:14:53.000 --> 00:14:55.000]  神等了這麼久
[00:14:55.000 --> 00:14:57.000]  他不是要等巴比倫的被滅
[00:14:57.000 --> 00:15:01.000]  其實他更加是在等待這群百姓何時會回轉
[00:15:01.000 --> 00:15:06.000]  等待這群百姓可以回轉回到上帝的面前
[00:15:06.000 --> 00:15:08.000]  可惜的是
[00:15:08.000 --> 00:15:10.000]  神仍然未等到
[00:15:10.000 --> 00:15:12.000]  百姓仍然犯罪
[00:15:12.000 --> 00:15:15.000]  但爾利祈禱的下半部分
[00:15:15.000 --> 00:15:19.000]  就是祈求神的憐憫和寬恕
[00:15:19.000 --> 00:15:22.000]  在第15至19節
[00:15:22.000 --> 00:15:23.000]  他這樣說
[00:15:23.000 --> 00:15:25.000]  主啊,我們的神
[00:15:25.000 --> 00:15:27.000]  祢曾經用大人的手
[00:15:27.000 --> 00:15:29.000]  令祢的子民出埃及地
[00:15:29.000 --> 00:15:31.000]  使自己得了名
[00:15:31.000 --> 00:15:33.000]  正如今天一樣
[00:15:33.000 --> 00:15:35.000]  我們犯了罪,作了惡
[00:15:35.000 --> 00:15:37.000]  主啊,求祢按祢的大仁大義
[00:15:37.000 --> 00:15:39.000]  使祢的怒氣和憤怒
[00:15:39.000 --> 00:15:41.000]  轉來祢的城耶路撒冷
[00:15:41.000 --> 00:15:43.000]  就是祢的聖山
[00:15:43.000 --> 00:15:45.000]  耶路撒冷和祢的子民
[00:15:45.000 --> 00:15:47.000]  因我們的罪惡和我們列祖的罪孽
[00:15:47.000 --> 00:15:49.000]  被四位的人羞辱
[00:15:49.000 --> 00:15:51.000]  我們的神啊,現在求祢
[00:15:51.000 --> 00:15:53.000]  垂聽僕人祈禱的懇求
[00:15:53.000 --> 00:15:55.000]  為自己使念光
[00:15:55.000 --> 00:15:57.000]  照祢荒涼的聖所
[00:15:57.000 --> 00:15:59.000]  我們的神啊,求祢質疑而聽
[00:15:59.000 --> 00:16:01.000]  睜眼而看,眷顧我們
[00:16:01.000 --> 00:16:03.000]  荒涼之地和稱為祢名下的城
[00:16:03.000 --> 00:16:05.000]  我們在祢面前懇求
[00:16:05.000 --> 00:16:07.000]  原不是因為自己的義
[00:16:07.000 --> 00:16:09.000]  乃因為祢的大憐憫
[00:16:09.000 --> 00:16:11.000]  求主垂聽,求主赦免
[00:16:11.000 --> 00:16:13.000]  求主應運言行
[00:16:13.000 --> 00:16:15.000]  為祢自己不要言詞
[00:16:15.000 --> 00:16:17.000]  我們的神啊,因這城和這物
[00:16:17.000 --> 00:16:19.000]  都是稱為祢名下的
[00:16:19.000 --> 00:16:21.000]  但爾利
[00:16:21.000 --> 00:16:23.000]  代表了整個民族
[00:16:23.000 --> 00:16:25.000]  去認罪,他很清楚知道
[00:16:25.000 --> 00:16:27.000]  其實這群百姓
[00:16:27.000 --> 00:16:29.000]  都沒有什麼做得好
[00:16:29.000 --> 00:16:31.000]  沒有什麼好行為可以拿出來
[00:16:31.000 --> 00:16:33.000]  跟神說條件
[00:16:33.000 --> 00:16:35.000]  反而他直接承認
[00:16:35.000 --> 00:16:37.000]  其實我們一切都是背棄了和神的約
[00:16:37.000 --> 00:16:39.000]  失敗到一個點
[00:16:39.000 --> 00:16:41.000]  其實是應該要受罰
[00:16:41.000 --> 00:16:43.000]  所以
[00:16:43.000 --> 00:16:45.000]  他唯一求的
[00:16:45.000 --> 00:16:47.000]  就是神的憐憫
[00:16:47.000 --> 00:16:49.000]  我們在祢面前懇求
[00:16:49.000 --> 00:16:51.000]  是因自己的義,是因為祢的大憐憫
[00:16:51.000 --> 00:16:53.000]  唯一的盼望
[00:16:53.000 --> 00:16:55.000]  就是靠那位
[00:16:55.000 --> 00:16:57.000]  曾經帶領他們出埃及
[00:16:57.000 --> 00:16:59.000]  出滿恩典和信實的神
[00:16:59.000 --> 00:17:01.000]  願意再次
[00:17:01.000 --> 00:17:03.000]  去憐憫和眷顧他們
[00:17:03.000 --> 00:17:05.000]  但爾利
[00:17:05.000 --> 00:17:07.000]  為什麼要這樣去祈禱呢
[00:17:07.000 --> 00:17:09.000]  其實在一個
[00:17:09.000 --> 00:17:11.000]  這麼黑暗,沒有希望的環境下
[00:17:11.000 --> 00:17:13.000]  但爾利他沒有灰心
[00:17:13.000 --> 00:17:15.000]  沒有放棄
[00:17:15.000 --> 00:17:17.000]  因為他認識神
[00:17:17.000 --> 00:17:19.000]  他明白上帝的心意
[00:17:19.000 --> 00:17:21.000]  他知道神是怎樣的神
[00:17:21.000 --> 00:17:23.000]  他清楚
[00:17:23.000 --> 00:17:25.000]  神是一個
[00:17:25.000 --> 00:17:27.000]  公義、守信用、對人有慈愛
[00:17:27.000 --> 00:17:29.000]  和會憐憫人的神
[00:17:29.000 --> 00:17:31.000]  他最重視的
[00:17:31.000 --> 00:17:33.000]  不是環境有沒有改變
[00:17:33.000 --> 00:17:35.000]  而是神一直以來給予的
[00:17:35.000 --> 00:17:37.000]  應許
[00:17:37.000 --> 00:17:39.000]  而我們今天身處在這個社會
[00:17:39.000 --> 00:17:41.000]  在香港這個地方
[00:17:41.000 --> 00:17:43.000]  你可能會說
[00:17:43.000 --> 00:17:45.000]  作為信徒
[00:17:45.000 --> 00:17:47.000]  我們當然要為這個社會
[00:17:47.000 --> 00:17:49.000]  祈禱
[00:17:49.000 --> 00:17:51.000]  但原來
[00:17:51.000 --> 00:17:53.000]  事實上要為這個社會
[00:17:53.000 --> 00:17:55.000]  祈禱不是一件易事
[00:17:55.000 --> 00:17:57.000]  是很難
[00:17:57.000 --> 00:18:01.000]  主啊,對不起
[00:18:01.000 --> 00:18:03.000]  原來
[00:18:03.000 --> 00:18:05.000]  我都做不到
[00:18:05.000 --> 00:18:09.000]  當我預備今天講道的時候
[00:18:09.000 --> 00:18:11.000]  其實我有很多掙扎
[00:18:11.000 --> 00:18:13.000]  很多眼淚
[00:18:13.000 --> 00:18:15.000]  我記得當初我見到這篇經文的時候
[00:18:15.000 --> 00:18:17.000]  我就立刻說
[00:18:17.000 --> 00:18:19.000]  為什麼會是我呢?
[00:18:19.000 --> 00:18:21.000]  我可不可以不講這篇呢?
[00:18:21.000 --> 00:18:23.000]  其實我很想跟Ivan說可不可以轉
[00:18:23.000 --> 00:18:29.000]  因為其實我都很久沒有為香港這個地方去祈禱
[00:18:29.000 --> 00:18:33.000]  因為我不想再記得
[00:18:33.000 --> 00:18:35.000]  我不想再想起
[00:18:35.000 --> 00:18:37.000]  社會上的問題
[00:18:37.000 --> 00:18:39.000]  過去的傷痛
[00:18:39.000 --> 00:18:41.000]  所以
[00:18:41.000 --> 00:18:43.000]  面對著每一次學校舉辦的祈禱日
[00:18:43.000 --> 00:18:45.000]  去為香港祈禱的時候
[00:18:45.000 --> 00:18:47.000]  我每一次其實心裡都會覺得
[00:18:47.000 --> 00:18:49.000]  算了
[00:18:49.000 --> 00:18:51.000]  其實都是這樣
[00:18:51.000 --> 00:18:53.000]  隨它吧
[00:18:53.000 --> 00:18:55.000]  為什麼還要祈禱呢?
[00:18:55.000 --> 00:18:57.000]  其實祈禱也沒有用的
[00:18:57.000 --> 00:18:59.000]  不要再祈禱了
[00:18:59.000 --> 00:19:03.000]  其實我心裡只是很無奈
[00:19:03.000 --> 00:19:05.000]  和很無力
[00:19:05.000 --> 00:19:07.000]  面對著這個社會
[00:19:07.000 --> 00:19:09.000]  這個環境
[00:19:09.000 --> 00:19:11.000]  究竟我可以怎樣?
