
[00:00:00.000 --> 00:00:02.800]  Hello,OK的,多謝你
[00:03:03.440 --> 00:03:05.440]  我們不可以看輕小朋友的特質
[00:03:05.440 --> 00:03:07.440]  因為神重視他們
[00:03:07.440 --> 00:03:09.440]  甚至將天國的啟示
[00:03:09.440 --> 00:03:11.440]  去顯明給他們看
[00:03:11.440 --> 00:03:13.440]  在聖經裡這樣說
[00:03:13.440 --> 00:03:15.440]  「範圍我的名
[00:03:15.440 --> 00:03:17.440]  接納像這小孩子的
[00:03:17.440 --> 00:03:19.440]  就是接納我,不是接納我
[00:03:19.440 --> 00:03:21.440]  乃是接納那差我來的
[00:03:21.440 --> 00:03:23.440]  你們要小心
[00:03:23.440 --> 00:03:25.440]  不可輕看這小子中的一個
[00:03:25.440 --> 00:03:27.440]  我告訴你們
[00:03:27.440 --> 00:03:29.440]  他們的天使在天上
[00:03:29.440 --> 00:03:31.440]  常常見我父的面」
[00:03:31.440 --> 00:03:33.440]  說得好像會打我小報告
[00:03:33.440 --> 00:03:35.440]  「那時耶穌說,父啊,天地的主
[00:03:35.440 --> 00:03:37.440]  我感謝你
[00:03:37.440 --> 00:03:39.440]  因為你把這些事
[00:03:39.440 --> 00:03:41.440]  向聰明智慧的人隱藏起來
[00:03:41.440 --> 00:03:43.440]  而向鷹孩啟示出來」
[00:03:43.440 --> 00:03:45.440]  所以當我們
[00:03:45.440 --> 00:03:47.440]  在這次的系列所教導
[00:03:47.440 --> 00:03:49.440]  被呼召成為
[00:03:49.440 --> 00:03:51.440]  一個多元種族和文化
[00:03:51.440 --> 00:03:53.440]  以及跨世代的教會的時候
[00:03:53.440 --> 00:03:55.440]  去體現上帝
[00:03:55.440 --> 00:03:57.440]  告訴我們合一
[00:03:57.440 --> 00:03:59.440]  是怎樣的時候
[00:03:59.440 --> 00:04:01.440]  我們應該怎樣
[00:04:01.440 --> 00:04:03.440]  跟小朋友去同行呢?
[00:04:03.440 --> 00:04:05.440]  當耶穌多次
[00:04:05.440 --> 00:04:07.440]  要我們學校小朋友的時候
[00:04:07.440 --> 00:04:09.440]  甚至祂說「凡要承受
[00:04:09.440 --> 00:04:11.440]  神國的必要
[00:04:11.440 --> 00:04:13.440]  若不像小孩子,斷不能進去的時候
[00:04:13.440 --> 00:04:15.440]  我們要成為
[00:04:15.440 --> 00:04:17.440]  一個怎樣的群體
[00:04:17.440 --> 00:04:19.440]  才不會抹殺小朋友的特性
[00:04:19.440 --> 00:04:21.440]  反而去擁抱
[00:04:21.440 --> 00:04:23.440]  甚至學校他們的性質呢?」
[00:04:23.440 --> 00:04:25.440]  我們今天看的經文
[00:04:25.440 --> 00:04:27.440]  是來自於
[00:04:27.440 --> 00:04:29.440]  《馬學福音》第十章13至16節
[00:04:29.440 --> 00:04:31.440]  13至14節是這麼說的
[00:04:31.440 --> 00:04:33.440]  「有人帶著小孩子來見耶穌
[00:04:33.440 --> 00:04:35.440]  要摸他們
[00:04:35.440 --> 00:04:37.440]  門徒就責備那些人
[00:04:37.440 --> 00:04:39.440]  耶穌看見就很生氣」
[00:04:39.440 --> 00:04:41.440]  好像小朋友作句
[00:04:41.440 --> 00:04:43.440]  「弟弟打破了媽媽的花
[00:04:43.440 --> 00:04:45.440]  媽媽很生氣」
[00:04:45.440 --> 00:04:47.440]  但其實原文的用詞
[00:04:47.440 --> 00:04:49.440]  是很強烈的
[00:04:49.440 --> 00:04:51.440]  原來「生氣」這個字
[00:04:51.440 --> 00:04:53.440]  在希臘文裡是一個很強烈的情緒的字
[00:04:53.440 --> 00:04:55.440]  意思是指極度憤怒
[00:04:55.440 --> 00:04:57.440]  心心不滿
[00:04:57.440 --> 00:04:59.440]  對於公義被踐踏
[00:04:59.440 --> 00:05:01.440]  神心意被違背的時候
[00:05:01.440 --> 00:05:03.440]  所產生的義憤
[00:05:03.440 --> 00:05:05.440]  根據神學家的解釋
[00:05:05.440 --> 00:05:07.440]  這個字在原文裡
[00:05:07.440 --> 00:05:09.440]  多數都是用在
[00:05:09.440 --> 00:05:11.440]  這些違背神心意的時候
[00:05:11.440 --> 00:05:13.440]  不是一種普通的失望
[00:05:13.440 --> 00:05:15.440]  而是對神心意的靈敏
[00:05:15.440 --> 00:05:17.440]  這種情緒在新約中
[00:05:17.440 --> 00:05:19.440]  何時出現呢?
[00:05:19.440 --> 00:05:21.440]  就在拉薩路的墳前
[00:05:21.440 --> 00:05:23.440]  耶穌看見死亡
[00:05:23.440 --> 00:05:25.440]  對於人類的破壞
[00:05:25.440 --> 00:05:27.440]  祂有這種義憤
[00:05:27.440 --> 00:05:29.440]  以及在赫西瑪利園
[00:05:29.440 --> 00:05:31.440]  去見到耶穌為門徒的軟弱
[00:05:31.440 --> 00:05:33.440]  很痛心的時候
[00:05:33.440 --> 00:05:35.440]  祂有這種情緒
[00:05:35.440 --> 00:05:37.440]  每次耶穌出現
[00:05:37.440 --> 00:05:39.440]  祂都會有這種情緒
[00:05:39.440 --> 00:05:41.440]  每次耶穌出現
[00:05:41.440 --> 00:05:43.440]  這種情緒的時候
[00:05:43.440 --> 00:05:45.440]  都是和神的愛
[00:05:45.440 --> 00:05:47.440]  祂的憐憫和公義有關
[00:05:47.440 --> 00:05:49.440]  這是當神的心意
[00:05:49.440 --> 00:05:51.440]  神國的文化
[00:05:51.440 --> 00:05:53.440]  被人破壞的時候
[00:05:53.440 --> 00:05:55.440]  耶穌作為神的兒子
[00:05:55.440 --> 00:05:57.440]  所有的義憤
[00:05:57.440 --> 00:05:59.440]  在這個故事當中
[00:05:59.440 --> 00:06:01.440]  在這個情況當中
[00:06:01.440 --> 00:06:03.440]  門徒究竟
[00:06:03.440 --> 00:06:05.440]  違反了天國的什麼文化呢?
[00:06:05.440 --> 00:06:07.440]  首先
[00:06:07.440 --> 00:06:09.440]  門徒覺得自己可以
[00:06:09.440 --> 00:06:11.440]  為主把關
[00:06:11.440 --> 00:06:13.440]  決定誰可以被神祝福
[00:06:13.440 --> 00:06:15.440]  誰不可以
[00:06:15.440 --> 00:06:17.440]  在耶穌的時代有一個傳統
[00:06:17.440 --> 00:06:19.440]  就是爸爸會將自己的子女
[00:06:19.440 --> 00:06:23.440]  帶到本地的會堂
[00:06:23.440 --> 00:06:25.440]  由會堂的長老和爸爸
[00:06:25.440 --> 00:06:27.440]  一起為小朋友祝福
[00:06:27.440 --> 00:06:29.440]  現在
[00:06:29.440 --> 00:06:31.440]  帶小朋友來到耶穌面前
[00:06:31.440 --> 00:06:33.440]  正正就是延續
[00:06:33.440 --> 00:06:35.440]  這份傳統
[00:06:35.440 --> 00:06:37.440]  不過這次他們想
[00:06:37.440 --> 00:06:39.440]  由耶穌親自為孩子祝福
[00:06:39.440 --> 00:06:41.440]  但這個經文
[00:06:41.440 --> 00:06:43.440]  重要的地方
[00:06:43.440 --> 00:06:45.440]  不是父母帶著孩子
[00:06:45.440 --> 00:06:47.440]  去祝福本身的事件
[00:06:47.440 --> 00:06:49.440]  這次經文的重點
[00:06:49.440 --> 00:06:51.440]  是在門徒的反應中
[00:06:51.440 --> 00:06:53.440]  經文說
[00:06:53.440 --> 00:06:55.440]  門徒卻責備那些人
[00:06:55.440 --> 00:06:57.440]  當我第一次
[00:06:57.440 --> 00:06:59.440]  或初頭幾次
[00:06:59.440 --> 00:07:01.440]  去看這個故事的時候
[00:07:01.440 --> 00:07:03.440]  我覺得
[00:07:03.440 --> 00:07:05.440]  正常
[00:07:05.440 --> 00:07:07.440]  應該要
[00:07:07.440 --> 00:07:09.440]  做事
[00:07:09.440 --> 00:07:11.440]  在當時的羅馬
[00:07:11.440 --> 00:07:13.440]  但我最初看的時候
[00:07:13.440 --> 00:07:15.440]  這個反應
[00:07:15.440 --> 00:07:17.440]  反映了我心裡有什麼價值觀
[00:07:17.440 --> 00:07:19.440]  在當時的羅馬
[00:07:19.440 --> 00:07:21.440]  法律和文化之下
[00:07:21.440 --> 00:07:23.440]  小朋友在家庭
[00:07:23.440 --> 00:07:25.440]  和社會的地位
[00:07:25.440 --> 00:07:27.440]  都相當低
[00:07:27.440 --> 00:07:29.440]  可能和現在
[00:07:29.440 --> 00:07:31.440]  有些出入
[00:07:31.440 --> 00:07:33.440]  覺得很感恩
[00:07:33.440 --> 00:07:35.440]  有這樣的生命來到世界
[00:07:35.440 --> 00:07:37.440]  來到我們群體當中
[00:07:37.440 --> 00:07:39.440]  很多人很願意照顧他們
[00:07:39.440 --> 00:07:41.440]  覺得他們很珍貴
[00:07:41.440 --> 00:07:43.440]  但在當時的文化
[00:07:43.440 --> 00:07:45.440]  因為小朋友還未能夠
[00:07:45.440 --> 00:07:47.440]  為家庭的資產
[00:07:47.440 --> 00:07:49.440]  財力和各樣的東西付出
[00:07:49.440 --> 00:07:51.440]  所以小朋友在
[00:07:51.440 --> 00:07:53.440]  14歲以下是沒有地位的
[00:07:53.440 --> 00:07:55.440]  沒有法律的地位
[00:07:55.440 --> 00:07:57.440]  沒有家庭的地位
[00:07:57.440 --> 00:07:59.440]  甚至他們的生或死
[00:07:59.440 --> 00:08:01.440]  全部都在爸爸的掌握當中
[00:08:01.440 --> 00:08:03.440]  可能
[00:08:03.440 --> 00:08:05.440]  他說病重了
[00:08:05.440 --> 00:08:07.440]  爸爸有權力
[00:08:07.440 --> 00:08:09.440]  可能他有不同的東西
[00:08:09.440 --> 00:08:11.440]  爸爸有權力斷定你什麼時候
[00:08:11.440 --> 00:08:13.440]  去哪裡和什麼人相處
[00:08:13.440 --> 00:08:15.440]  而耶穌
[00:08:15.440 --> 00:08:17.440]  那時候在教導人
[00:08:17.440 --> 00:08:19.440]  當中有些法理賽人
[00:08:19.440 --> 00:08:21.440]  在問耶穌一些問題
[00:08:21.440 --> 00:08:23.440]  所以當門徒眼見
[00:08:23.440 --> 00:08:25.440]  耶穌在解釋一些
[00:08:25.440 --> 00:08:27.440]  律法的爭議
[00:08:27.440 --> 00:08:29.440]  法理賽人的問題
[00:08:29.440 --> 00:08:31.440]  正在做正經事的時候
[00:08:31.440 --> 00:08:33.440]  怎可以被小朋友阻止
[00:08:33.440 --> 00:08:35.440]  所以門徒用他們
[00:08:35.440 --> 00:08:37.440]  自己的想法
[00:08:37.440 --> 00:08:39.440]  讓他們的判斷成為一道牆
[00:08:39.440 --> 00:08:41.440]  去分隔開
[00:08:41.440 --> 00:08:43.440]  哪些可以接近耶穌
[00:08:43.440 --> 00:08:45.440]  哪些不可以接近耶穌
[00:08:45.440 --> 00:08:47.440]  無形中產生了
[00:08:47.440 --> 00:08:49.440]  一個屬靈的階級
[00:08:49.440 --> 00:08:51.440]  認為成年人更加比小朋友
[00:08:51.440 --> 00:08:53.440]  有資格去接近耶穌
[00:08:53.440 --> 00:08:55.440]  但在耶穌的教導中
[00:08:55.440 --> 00:08:57.440]  神國是平等的
[00:08:57.440 --> 00:08:59.440]  並無高低之分
[00:08:59.440 --> 00:09:01.440]  所以門徒的反應
[00:09:01.440 --> 00:09:03.440]  就像一面鏡子
[00:09:03.440 --> 00:09:05.440]  照出了人心裡對於重要性
[00:09:05.440 --> 00:09:07.440]  對於知識
[00:09:07.440 --> 00:09:09.440]  和對於關係的取捨
[00:09:09.440 --> 00:09:13.440]  法理賽人比較重要
[00:09:13.440 --> 00:09:15.440]  小朋友不可以來
[00:09:15.440 --> 00:09:17.440]  知識比較重要
[00:09:17.440 --> 00:09:19.440]  所以祝福可以遲些再說
[00:09:19.440 --> 00:09:21.440]  什麼時候可以過來
[00:09:21.440 --> 00:09:23.440]  他們聽得明白
[00:09:23.440 --> 00:09:25.440]  小朋友就可以過來
[00:09:25.440 --> 00:09:27.440]  將來長大就可以過來
[00:09:27.440 --> 00:09:29.440]  將來長大才可以
[00:09:29.440 --> 00:09:31.440]  其實就像社會上
[00:09:31.440 --> 00:09:33.440]  我們聽到的
[00:09:33.440 --> 00:09:35.440]  很勵志的句子
[00:09:35.440 --> 00:09:37.440]  小朋友就是我們的未來
[00:09:37.440 --> 00:09:39.440]  他們將來才建設社會
[00:09:39.440 --> 00:09:41.440]  現在還未成功
[00:09:41.440 --> 00:09:43.440]  現在幫不到忙
[00:09:43.440 --> 00:09:45.440]  是不是這樣呢
[00:09:45.440 --> 00:09:47.440]  雖然小朋友
[00:09:47.440 --> 00:09:49.440]  他們不能搬桌子搬椅子
[00:09:49.440 --> 00:09:51.440]  或者彈結他或者煮咖啡
[00:09:51.440 --> 00:09:53.440]  但他們的服侍
[00:09:53.440 --> 00:09:55.440]  卻不低於這些
[00:09:55.440 --> 00:09:59.440]  當中有些人都感受到
[00:09:59.440 --> 00:10:01.440]  我是一個心急的人
[00:10:01.440 --> 00:10:03.440]  但我已經比以前好太多
[00:10:03.440 --> 00:10:05.440]  以前WhatsApp回覆時
[00:10:05.440 --> 00:10:07.440]  我等待的時間
[00:10:07.440 --> 00:10:09.440]  可能是幾個小時
[00:10:09.440 --> 00:10:11.440]  我發訊息給你
[00:10:11.440 --> 00:10:13.440]  幾個小時你一定會看到
[00:10:13.440 --> 00:10:15.440]  為什麼不回覆我呢
[00:10:15.440 --> 00:10:17.440]  我現在進步了很多
[00:10:17.440 --> 00:10:19.440]  我多過一天
[00:10:19.440 --> 00:10:21.440]  這是一個很好的指標性
[00:10:21.440 --> 00:10:23.440]  你的WhatsApp等待時間
[00:10:23.440 --> 00:10:25.440]  是多長呢
[00:10:25.440 --> 00:10:27.440]  當時我都覺得
[00:10:27.440 --> 00:10:29.440]  這樣心急很不健康
[00:10:29.440 --> 00:10:31.440]  所以我祈禱天父
[00:10:31.440 --> 00:10:33.440]  求你讓我成為一個
[00:10:33.440 --> 00:10:35.440]  更有耐性的人
[00:10:35.440 --> 00:10:37.440]  更溫柔的人
[00:10:37.440 --> 00:10:39.440]  更有愛心的人
[00:10:39.440 --> 00:10:41.440]  有沒有人祈禱過這個圖
[00:10:41.440 --> 00:10:43.440]  可以悄悄地心裡舉手
[00:10:43.440 --> 00:10:45.440]  這件事我祈禱了很久
[00:10:45.440 --> 00:10:47.440]  我試過
[00:10:47.440 --> 00:10:49.440]  經常記起就會祈禱
[00:10:49.440 --> 00:10:51.440]  直至有一天
[00:10:51.440 --> 00:10:53.440]  有一個學生出現
[00:10:53.440 --> 00:10:55.440]  他是一個四年級的學生
[00:10:55.440 --> 00:10:57.440]  但他有一點點
[00:10:57.440 --> 00:10:59.440]  自閉症傾向
[00:10:59.440 --> 00:11:01.440]  而且因為他小一至小三
[00:11:01.440 --> 00:11:03.440]  是原級升班
[00:11:03.440 --> 00:11:05.440]  他一直都和
[00:11:05.440 --> 00:11:07.440]  那班同學相處
[00:11:07.440 --> 00:11:09.440]  一至三年級
[00:11:09.440 --> 00:11:11.440]  同樣都是班主任
[00:11:11.440 --> 00:11:13.440]  所以到了四年級
[00:11:13.440 --> 00:11:15.440]  所有學生不同了
[00:11:15.440 --> 00:11:17.440]  班主任不同了
[00:11:17.440 --> 00:11:19.440]  他處理不了
[00:11:19.440 --> 00:11:21.440]  他崩潰
[00:11:21.440 --> 00:11:23.440]  他每天都在崩潰的狀態
[00:11:23.440 --> 00:11:25.440]  他會怎樣做呢
[00:11:25.440 --> 00:11:27.440]  他會小則大吵大鬧
[00:11:27.440 --> 00:11:29.440]  小則拿著工作
[00:11:29.440 --> 00:11:31.440]  然後就拋到房間的另一邊
[00:11:31.440 --> 00:11:33.440]  或者
[00:11:33.440 --> 00:11:35.440]  向同學掟橡筋
[00:11:35.440 --> 00:11:37.440]  向老師掟橡筋
[00:11:37.440 --> 00:11:39.440]  吐口水
[00:11:39.440 --> 00:11:41.440]  掟東西
[00:11:41.440 --> 00:11:43.440]  或者會很大力地搖動自己的桌子
[00:11:43.440 --> 00:11:45.440]  不單傷害別人
[00:11:45.440 --> 00:11:47.440]  更加傷害到自己
[00:11:47.440 --> 00:11:49.440]  我那時除了教書
[00:11:49.440 --> 00:11:51.440]  就是和社工一起
[00:11:51.440 --> 00:11:53.440]  on call
[00:11:53.440 --> 00:11:55.440]  有任何需要和困難
[00:11:55.440 --> 00:11:57.440]  他就會WhatsApp給我
[00:11:57.440 --> 00:11:59.440]  我會立即上去
[00:11:59.440 --> 00:12:01.440]  帶他離開
[00:12:01.440 --> 00:12:03.440]  但因為他有特別的需要
[00:12:03.440 --> 00:12:05.440]  所以你只可以用
[00:12:05.440 --> 00:12:07.440]  溫柔和耐性
[00:12:07.440 --> 00:12:09.440]  和他相處
[00:12:09.440 --> 00:12:11.440]  當溫柔和耐性盡處的時候
[00:12:11.440 --> 00:12:13.440]  要再溫柔和耐性一點
[00:12:13.440 --> 00:12:15.440]  因為你的說教
[00:12:15.440 --> 00:12:17.440]  是不能打破他那種固執
[00:12:17.440 --> 00:12:19.440]  你不要說他
[00:12:19.440 --> 00:12:21.440]  其實我那時也很崩潰
[00:12:21.440 --> 00:12:23.440]  我那時也很崩潰
[00:12:23.440 --> 00:12:25.440]  但那一年的苦工
[00:12:25.440 --> 00:12:27.440]  不單我和他
[00:12:27.440 --> 00:12:29.440]  能夠找到一個磨合的方法
[00:12:29.440 --> 00:12:31.440]  更加發現
[00:12:31.440 --> 00:12:33.440]  原來我可以去到那麼低
[00:12:33.440 --> 00:12:35.440]  原來我可以將自我
[00:12:35.440 --> 00:12:37.440]  放到那麼低
[00:12:37.440 --> 00:12:39.440]  當我說心急
[00:12:39.440 --> 00:12:41.440]  不是那麼健康
[00:12:41.440 --> 00:12:43.440]  不是那麼好的時候
[00:12:43.440 --> 00:12:45.440]  我發現原來是因為我自我中心
[00:12:45.440 --> 00:12:47.440]  我需要我的學生
[00:12:47.440 --> 00:12:49.440]  在某個時候做到某些事
[00:12:49.440 --> 00:12:51.440]  你現在這個時候做不到嗎?
[00:12:51.440 --> 00:12:53.440]  我心急
[00:12:53.440 --> 00:12:55.440]  原來心急是一種阻礙了
[00:12:55.440 --> 00:12:57.440]  我放下自己去面見神
[00:12:57.440 --> 00:12:59.440]  或者和人建立關係的一件事
[00:12:59.440 --> 00:13:01.440]  所以天父藉著這個小朋友
[00:13:01.440 --> 00:13:03.440]  去回應了
[00:13:03.440 --> 00:13:05.440]  去回應了我的禱告
[00:13:05.440 --> 00:13:07.440]  不是因為他做了一些很有建設性的事
[00:13:07.440 --> 00:13:09.440]  令我有改變
[00:13:09.440 --> 00:13:11.440]  而是因為藉著他
[00:13:11.440 --> 00:13:13.440]  讓我的生命得到改變
[00:13:13.440 --> 00:13:17.440]  其實不單止他
[00:13:17.440 --> 00:13:19.440]  每一個小朋友都會影響到我
[00:13:19.440 --> 00:13:21.440]  是小朋友的配合
[00:13:21.440 --> 00:13:23.440]  或者不配合
[00:13:23.440 --> 00:13:25.440]  他們的鼓勵或者令我沮喪的時候
[00:13:25.440 --> 00:13:27.440]  令我有反思的情緒
[00:13:27.440 --> 00:13:29.440]  使我更加能夠
[00:13:29.440 --> 00:13:31.440]  成為一個貼近神心意的人
[00:13:31.440 --> 00:13:33.440]  好像在KFORCE裏面的服侍
[00:13:33.440 --> 00:13:35.440]  有時我會播歌
[00:13:35.440 --> 00:13:37.440]  或者讀經文
[00:13:37.440 --> 00:13:39.440]  讓小朋友去感受一下
[00:13:39.440 --> 00:13:41.440]  如果耶穌在你的房間的時候
[00:13:41.440 --> 00:13:43.440]  祂會和你說什麼呢?
[00:13:43.440 --> 00:13:45.440]  是他們的分享
[00:13:45.440 --> 00:13:47.440]  讓我被鼓勵
[00:13:47.440 --> 00:13:49.440]  知道原來上帝
[00:13:49.440 --> 00:13:51.440]  是與我們同在
[00:13:51.440 --> 00:13:53.440]  我都準備了兩條片
[00:13:53.440 --> 00:13:55.440]  我們一起去看看這兩條片
[00:13:55.440 --> 00:13:57.440]  很快
[00:13:57.440 --> 00:14:01.440]  今天我們讀了聖經
[00:14:01.440 --> 00:14:03.440]  上帝對一些學生說了一些話
[00:14:03.440 --> 00:14:05.440]  Derek,你能跟我們分享一下
[00:14:05.440 --> 00:14:07.440]  上帝對你的說話嗎?
[00:14:07.440 --> 00:14:11.440]  上帝對我說的一句話
[00:14:11.440 --> 00:14:13.440]  是
[00:14:13.440 --> 00:14:15.440]  祂給了我我所需要的一切
[00:14:15.440 --> 00:14:17.440]  例如
[00:14:17.440 --> 00:14:19.440]  我需要幫助的情況
[00:14:19.440 --> 00:14:23.440]  我相信上帝會給我解決的
[00:14:23.440 --> 00:14:25.440]  非常棒,謝謝你,Derek
[00:14:25.440 --> 00:14:27.440]  Ethelina,上帝對你說了什麼呢?
[00:14:27.440 --> 00:14:29.440]  祂給了我力量
[00:14:29.440 --> 00:14:31.440]  祂會帶領我去
[00:14:31.440 --> 00:14:33.440]  我所需要的一切
[00:14:33.440 --> 00:14:35.440]  祂會帶領我去
[00:14:35.440 --> 00:14:37.440]  我所難過的事情
[00:14:37.440 --> 00:14:39.440]  祂會讓我了解
[00:14:39.440 --> 00:14:41.440]  我所經歷的一切
[00:14:41.440 --> 00:14:43.440]  非常感謝你
[00:14:43.440 --> 00:14:45.440]  給小朋友掌聲,好嗎?
[00:14:45.440 --> 00:14:47.440]  是他們告訴我
[00:14:47.440 --> 00:14:49.440]  在他們心中的聖靈
[00:14:49.440 --> 00:14:51.440]  不是嬰兒的聖靈
[00:14:51.440 --> 00:14:53.440]  聖靈沒有嬰兒
[00:14:53.440 --> 00:14:55.440]  聖靈就是聖靈,祂是神
[00:14:55.440 --> 00:14:57.440]  耶穌說
[00:14:57.440 --> 00:14:59.440]  聖靈賜給我們每一個人的時候
[00:14:59.440 --> 00:15:01.440]  同樣小朋友也有
[00:15:01.440 --> 00:15:03.440]  上帝藉著在房間裡
[00:15:03.440 --> 00:15:05.440]  和他們說話
[00:15:05.440 --> 00:15:07.440]  和他們說話
[00:15:07.440 --> 00:15:09.440]  在他們心中
[00:15:09.440 --> 00:15:11.440]  聖靈也有
[00:15:11.440 --> 00:15:13.440]  聖靈也有
[00:15:13.440 --> 00:15:15.440]  聖靈藉著在房間裡
[00:15:15.440 --> 00:15:17.440]  和他們說話
[00:15:17.440 --> 00:15:19.440]  直接影響他們的生命
[00:15:19.440 --> 00:15:21.440]  同時影響我的生命
[00:15:21.440 --> 00:15:23.440]  告訴我,上帝是我們的目者
[00:15:23.440 --> 00:15:25.440]  我必不自缺乏
[00:15:25.440 --> 00:15:27.440]  祂在鼓勵他們的時候
[00:15:27.440 --> 00:15:29.440]  也在鼓勵我
[00:15:29.440 --> 00:15:31.440]  在聖經裡,天父更使用小朋友
