
[00:00:00.000 --> 00:00:04.200]  我今天很興奮,因為今天是Vision Sunday
[00:18:19.000 --> 00:18:26.000]  (陳志全)因為我們可以想像,我們可以想像一個更好的未來,因為我們看到了神的作為
[00:18:26.000 --> 00:18:41.000]  (陳志全)這個可能性會帶來喜悅,但同時也會帶來我們為神所做的一切犧牲
[00:18:41.000 --> 00:18:50.000]  (陳志全)這個關於未來的可能性,應該會在我們心中挑動,帶來很大的喜樂,但同時也需要我們帶著獻上一切的回應
[00:19:03.000 --> 00:19:13.000]  (陳志全)所以在這個季節裡,我們需要的除了是刻意地去尋求,但同時也需要回應神可能我們估計不到的工作
[00:19:25.000 --> 00:19:34.000]  (陳志全)所以在這個時間,在未來的日子裡,我們應該會繼續去發現神的工作,而且我們會很喜樂地去回應
[00:19:34.000 --> 00:19:50.000]  (陳志全)我們要去回應神的工作的時候,總是要帶著這種決斷果斷,但同時也要擁抱中間有很多的冒險
[00:19:51.000 --> 00:20:01.000]  (陳志全)所以神在這個季節裡邀請我們去做這件事,我想邀請一位教父Ivan來跟我們分享一下他的心
[00:20:01.000 --> 00:20:06.000]  (陳志全)我們繼續邀請教父Ivan跟我們分享神給他的領袖
[00:20:06.000 --> 00:20:17.000]  (陳志全)差點忘記拿咪高峰,應該我沒那麼大聲,可以說給大家聽聽,聽到嗎?
[00:20:17.000 --> 00:20:19.000]  (陳志全)用咪高峰舒服很多,OK
[00:20:20.000 --> 00:20:24.000]  (陳志全)多謝教父Ivan跟我們分享教會的意象和方向
[00:20:24.000 --> 00:20:32.000]  (陳志全)在我們當中,有一群人在香港是很值得我們去駛出這個港口為他們冒險
[00:20:32.000 --> 00:20:44.000]  (陳志全)剛才說過的Uncharted Water,那個未知的領域,我們需要在這個船,這個碼頭,我們好像泊了一個碼頭,很舒服,很安全,但我們要駛出去
[00:20:44.000 --> 00:20:48.000]  (陳志全)因為如果我們不駛出去這個碼頭的時候,代價實在太大
[00:20:48.000 --> 00:20:59.000]  (陳志全)我想跟大家看看一項研究,一個研究報告是由2023年的時候,一個叫做Peel Reserve Center所作的一項研究
[00:20:59.000 --> 00:21:10.000]  (陳志全)很有趣,他說37%的人是在有宗教環境中長大的人,當他們長大後,他們放棄了他們童年的宗教信仰
[00:21:10.000 --> 00:21:18.000]  (陳志全)另外他指出有30%的人,他們是在沒有宗教的背景環境中長大
[00:21:18.000 --> 00:21:27.000]  (陳志全)但是他在研究當中發現,當中現在的成年人,有61%是沒有宗教信仰的
[00:21:27.000 --> 00:21:35.000]  (陳志全)言下之意是在說什麼呢?是在代表當中多了31%的人是沒有宗教信仰的
[00:21:35.000 --> 00:21:39.000]  (陳志全)你明不明白那個增長在哪裡?本身他們是在一個宗教環境中長大
[00:21:39.000 --> 00:21:46.000]  (陳志全)應該有多一些的人在一個宗教環境中長大,但是他們脫離了他們的信仰
[00:21:46.000 --> 00:21:52.000]  (陳志全)這個正正是我們今天所帶出的,脫離宗教信仰是香港的一個趨勢
[00:21:52.000 --> 00:21:59.000]  (陳志全)不單止是全部成年人,我們更加看到一個更加我們要注視的數據
[00:21:59.000 --> 00:22:06.000]  (陳志全)就是在我們18到34歲的年輕人,年輕一輩的人當中,這個數字更加嚴重
[00:22:06.000 --> 00:22:11.000]  (陳志全)剛才所說的61%已經是37%離開了宗教信仰
[00:22:11.000 --> 00:22:18.000]  (陳志全)還有61%其實是亞洲區,這個資料是針對整個亞洲的,很多不同的國家
[00:22:18.000 --> 00:22:20.000]  (陳志全)但是香港是一個最高的數字
[00:22:20.000 --> 00:22:28.000]  (陳志全)我們看到有74%的18到30歲的人,他們表示他們自己是沒有宗教信仰
[00:22:28.000 --> 00:22:34.000]  (陳志全)我們看到的是什麼呢?這個現象,他們這一班被稱為Nones
[00:22:34.000 --> 00:22:40.000]  (陳志全)沒有信仰的人,也是被視為什麼都不是的人,在宗教當中
[00:22:40.000 --> 00:22:46.000]  (陳志全)我們看到一個現象就是,這班人,我們說的是很多的香港人
[00:22:46.000 --> 00:22:53.000]  (陳志全)他們不單止是離開了教會,他們更加是放棄了他們的信仰
[00:22:53.000 --> 00:22:57.000]  (陳志全)很多香港人不單止是離開了教會,我們在教會裡面見不到他們
[00:22:57.000 --> 00:23:01.000]  (陳志全)他們是不是用另一個角色,另一個場景,自己在追求信仰呢?No
[00:23:01.000 --> 00:23:07.000]  (陳志全)他們是離開了他們的信仰,他們離開了他們需要的倚靠
[00:23:07.000 --> 00:23:12.000]  (陳志全)這個情況,我們見到在我們香港的年輕一代,更加嚴峻
[00:23:12.000 --> 00:23:22.000]  (陳志全)這個數字,我們見到在這個地方的發生,會是特別有代表性
[00:23:22.000 --> 00:23:27.000]  (陳志全)兩年前,上帝帶領了我們來到元朗這個地方,直堂
[00:23:27.000 --> 00:23:33.000]  (陳志全)我們看看人口數據,在政府的數字裡面,在政府的研究當中
[00:23:33.000 --> 00:23:41.000]  (陳志全)預計到2030年,2030年香港的人口,大家猜一猜
[00:23:41.000 --> 00:23:48.000]  (陳志全)香港人口,現在有多少?現在有沒有人知道?
[00:23:48.000 --> 00:23:56.000]  (陳志全)800萬人,差不多700萬人,元朗的人口有多少?元朗的人口?
[00:23:56.000 --> 00:24:03.000]  (陳志全)這個是將來的數字,2030年,2025年,其實現在也有60多萬人
[00:24:03.000 --> 00:24:07.000]  (陳志全)縮窄了大家可以幻想的範圍,現在有60多萬人
[00:24:07.000 --> 00:24:14.000]  (陳志全)原來元朗人口2030年之後,會有超過70萬人
[00:24:14.000 --> 00:24:22.000]  (陳志全)如果是18至34歲,不是以上,18至34歲當中的年輕人
[00:24:22.000 --> 00:24:28.000]  (陳志全)他們會多於20%,在元朗是多於14萬人
[00:24:28.000 --> 00:24:35.000]  (陳志全)我們想說的是,其實超過14萬人有20%
[00:24:35.000 --> 00:24:41.000]  (陳志全)是元朗區域裡面一個很重要的元素,一個組成部分
[00:24:41.000 --> 00:24:46.000]  (陳志全)這個趨勢也會繼續發展,我們看到在香港當中的年輕人
[00:24:46.000 --> 00:24:55.000]  (陳志全)他們偏好於提供現代化的設施,以及價格相對適中的地方居住
[00:24:55.000 --> 00:25:01.000]  (陳志全)所以預計這裡會再吸引更多的年輕家庭和專業人士
[00:25:01.000 --> 00:25:06.000]  (陳志全)我想在我們教會當中我們也看到很多一些,可能以前住在其他區的
[00:25:06.000 --> 00:25:13.000]  (陳志全)都搬來元朗這個地方,一些年輕的家庭,也都是一些年輕的專業人士
[00:25:13.000 --> 00:25:21.000]  (陳志全)問題在這裡,這些我們叫年輕的一輩,年輕的一代
[00:25:21.000 --> 00:25:26.000]  (陳志全)他們的屬靈生命在哪裡呢?
[00:25:26.000 --> 00:25:32.000]  (陳志全)其實他們是香港教會缺失的一部分
[00:25:32.000 --> 00:25:37.000]  (陳志全)我們普遍看到香港很多教會的現象,很多的本地教會
[00:25:37.000 --> 00:25:43.000]  (陳志全)我們見不到那些18到34歲的朋友,他們離開了教會
[00:25:43.000 --> 00:25:47.000]  (陳志全)原來他們也離開了他們的信仰
[00:25:47.000 --> 00:25:53.000]  (陳志全)他們是這個城市的未來,但是他們見不到神的國度
[00:25:53.000 --> 00:25:57.000]  (陳志全)他們需要一個家,一個屬靈的家
[00:25:57.000 --> 00:26:02.000]  (陳志全)我想強調的是,我們現在只是處於一個最好的地方,最好的地區
[00:26:02.000 --> 00:26:11.000]  (陳志全)最好的位置,最好的時間,最好的時機去服侍香港這個城市當中的年輕一代
[00:26:11.000 --> 00:26:17.000]  (陳志全)香港其中一間最大的本地研究中心的一個發言人告訴我
[00:26:17.000 --> 00:26:23.000]  (陳志全)在研究當中他們見到,原來年輕一代離開教會的主要原因
[00:26:23.000 --> 00:26:27.000]  (陳志全)不是因為他們自己教會內部的一些紛爭
[00:26:27.000 --> 00:26:30.000]  (陳志全)不是因為一些政治的立場
[00:26:30.000 --> 00:26:33.000]  (陳志全)也不是因為覺得管理不善
[00:26:33.000 --> 00:26:37.000]  (陳志全)香港年輕一代離開教會,離開信仰的原因
[00:26:37.000 --> 00:26:43.000]  (陳志全)是因為他們見不到教會能夠帶來這個城市
[00:26:43.000 --> 00:26:47.000]  (陳志全)這個地方一個正面和積極的影響
[00:26:47.000 --> 00:26:53.000]  (陳志全)他們見不到教會信仰對他們的生活,生命有什麼關係
[00:26:53.000 --> 00:26:57.000]  (陳志全)他們見不到教會的價值
[00:26:57.000 --> 00:27:06.000]  (陳志全)這個在我們年一輩當中是一個非常明顯和嚴峻的情況
[00:27:06.000 --> 00:27:10.000]  (陳志全)但與此同時,這個也是一個呼召
[00:27:10.000 --> 00:27:16.000]  (陳志全)當我們說見到異象的時候,正正就是見到上帝要讓我們見到這些景象
[00:27:16.000 --> 00:27:21.000]  (陳志全)所以PASA TEAM和我們教會的領袖說
[00:27:21.000 --> 00:27:25.000]  (陳志全)This is the time,現在是時候了,弟兄姊妹
[00:27:25.000 --> 00:27:32.000]  (陳志全)現在是時候我們教會獻給我們自己,在上帝的庚前面
[00:27:32.000 --> 00:27:37.000]  (陳志全)是我們需要獻給我們自己,在上帝的庚前
[00:27:37.000 --> 00:27:41.000]  (陳志全)我們會為我們年輕一代走出來
[00:27:41.000 --> 00:27:45.000]  (陳志全)我們需要為我們年輕一代發聲
[00:27:45.000 --> 00:27:53.000]  (陳志全)我們需要讓上帝作為教會,作為這個城市和上帝子民的上帝
[00:27:53.000 --> 00:27:55.000]  (陳志全)這是一個呼召
[00:27:55.000 --> 00:27:58.000]  (陳志全)這是要我們放下自己的私慾
[00:27:58.000 --> 00:28:02.000]  (陳志全)這就像剛才KIMON所說的,我們要放棄我們所有
[00:28:02.000 --> 00:28:08.000]  (陳志全)我們獻上我們所有,我們將我們自己放在上帝的一個時間
[00:28:08.000 --> 00:28:14.000]  (陳志全)這也是一個時間,我們所有人,不單是我們教會當中
[00:28:14.000 --> 00:28:19.000]  (陳志全)而是每一個宣講宣認上帝是他的救主
[00:28:19.000 --> 00:28:21.000]  (陳志全)我們是耶穌基督的門徒
[00:28:21.000 --> 00:28:26.000]  (陳志全)我們要將榮耀和讚美完全歸還給上帝的時候
[00:28:26.000 --> 00:28:31.000]  (陳志全)因為上帝是配得讚美,是配得一切榮耀,Amen
[00:28:31.000 --> 00:28:35.000]  (陳志全)弟兄姊妹,我們試試幻想一下這個情景
[00:28:35.000 --> 00:28:40.000]  (陳志全)這個情景其實不是一個Dream,而是一個將會發生的景象
[00:28:40.000 --> 00:28:43.000]  (陳志全)你試試幻想一下,如果有一間教會
[00:28:43.000 --> 00:28:52.000]  (陳志全)他們全心全意,信實,堅定地投資在這群年輕人的生命裏
[00:28:52.000 --> 00:28:59.000]  (陳志全)愛他們,關心他們,鼓勵他們,鼓勵他們賦權給他們
[00:28:59.000 --> 00:29:03.000]  (陳志全)給他們有信徒的培訓,陪同他們一起成長
[00:29:03.000 --> 00:29:06.000]  (陳志全)想像一下在未來的二十年
[00:29:06.000 --> 00:29:11.000]  (陳志全)有二百個,再二百個,再二百個的年輕一輩的人
[00:29:11.000 --> 00:29:16.000]  (陳志全)他們在主裏面成為Big People,成熟的信徒
[00:29:16.000 --> 00:29:21.000]  (陳志全)這群人他們用心全心地愛他們的家庭
[00:29:21.000 --> 00:29:24.000]  (陳志全)他們在主裏面學習甚麼是神國道的價值
[00:29:24.000 --> 00:29:27.000]  (陳志全)他們全心全意地去服侍教會
[00:29:27.000 --> 00:29:32.000]  (陳志全)他們滿有影響力地去影響這個城市
[00:29:32.000 --> 00:29:36.000]  (陳志全)我相信這個城市絕對會改變
[00:29:36.000 --> 00:29:43.000]  (陳志全)所以作為我們教會在一個關鍵的時間,關鍵的時刻
[00:29:43.000 --> 00:29:46.000]  (陳志全)究竟我們今年應該做甚麼呢?
[00:29:46.000 --> 00:29:49.000]  (陳志全)這個當然留待Pastor Tim繼續和我們說
[00:29:49.000 --> 00:29:52.000]  (陳志全)但不代表我們要服侍十四萬的人
[00:29:52.000 --> 00:29:58.000]  (陳志全)但我們絕對相信上帝有一個特定的呼召
[00:29:58.000 --> 00:30:01.000]  (陳志全)去讓我們教會去焦聚我們的時候
[00:30:01.000 --> 00:30:04.000]  (陳志全)不如我們再邀請Pastor Tim
[00:30:04.000 --> 00:30:08.000]  (陳志全)和我們分享一下神放了甚麼在我們心裏
[00:30:08.000 --> 00:30:09.000]  (陳志全)在Divine元朗的心裏
[00:30:09.000 --> 00:30:13.000]  (陳志全)我們可以一起去繼續為神的國道去工作,好嗎?
[00:30:13.000 --> 00:30:17.000]  (掌聲)
[00:30:17.000 --> 00:30:22.000]  (Pastor Tim)謝謝Ivan,很棒,我讀了,所以我知道他說了甚麼
[00:30:22.000 --> 00:30:28.000]  (Pastor Tim)現在,這些無法控制的水,對我們來說是甚麼呢?
[00:30:28.000 --> 00:30:32.000]  (陳志全)這個未知的領域對我們來說是怎樣的呢?
[00:30:32.000 --> 00:30:44.000]  (Pastor Tim)在2025年,我們被呼召要開始第三堂主日崇拜
[00:30:44.000 --> 00:30:53.000]  (Pastor Tim)而這個崇拜的根基是要為年輕人而設的
[00:30:53.000 --> 00:30:57.000]  (Pastor Tim)這當然不代表當這個崇拜開始的時候
[00:30:57.000 --> 00:31:02.000]  (Pastor Tim)我們會在門口查身份證,查看你的年齡是否比較好
[00:31:02.000 --> 00:31:10.000]  (Pastor Tim)不過我們想說的是,這個崇拜的根基是在年輕人裏面
[00:31:10.000 --> 00:31:18.000]  (Pastor Tim)而我們要進入這個未知的領域
[00:31:18.000 --> 00:31:25.000]  (Pastor Tim)就是要找到創新的方法,找到新的方法去與這個世代連繫
[00:31:25.000 --> 00:31:29.000]  (Pastor Tim)我們要進入這個未知的領域,就代表我們要帶著創意
[00:31:29.000 --> 00:31:34.000]  (Pastor Tim)帶著一些新的方法,來進入去服侍這個群體
[00:31:34.000 --> 00:31:43.000]  (Pastor Tim)剛才那裏提到有七成半的人,是甚麼都沒有的人
[00:31:43.000 --> 00:31:52.000]  (Pastor Tim)我們不只是想這個崇拜吸引越來越多教會過來的人
[00:31:53.000 --> 00:31:59.000]  (Pastor Tim)我們很想那些人來到我們中間,因為他們可以在這裏認識到耶穌
[00:31:59.000 --> 00:32:04.000]  (Pastor Tim)但這樣做是需要一些犧牲的
[00:32:04.000 --> 00:32:09.000]  (Pastor Tim)是要我們踏出我們的安殊區外面
